year,dtp3-diphtheriaNotFilledFilled,population-usinNotFilledFilled,homicide-rate-pNotFilledFilled,co2-emissions-pNotFilledFilled,human-developmeNotFilledFilled,gdp-per-capita-NotFilledFilled,mean-years-of-pNotFilledFilled,gdp-annual-growNotFilledFilled,share-of-peopleNotFilledFilled,mortality-rate-NotFilledFilled,access-to-electNotFilledFilled,life-expectancyNotFilledFilled,poverty-headcouNotFilledFilled
1993,37,87,6.314264705882337,0.6679999999999999,0.4178,3333,1.79,1.7577476969999999,75.91758582721616,130.7,63.76875305,60.96,37.45
1994,39,87,6.353382352941168,0.708,0.4224,3405,1.82,3.737415552,76.36982580463007,127.5,65.43744659,61.235,30.2667
1995,58,87,6.392499999999984,0.687,0.42700000000000005,3511,1.85,4.96260915,76.82206578204398,124.2,67.09801483,61.505,23.0833
1996,46,88,6.9,0.7490000000000001,0.4316,3557,1.8840000000000001,4.846581284,77.27430575945789,120.8,68.74776459,61.773,15.9
1997,52,88,6.9,0.733,0.4362,3558,1.9180000000000001,1.0143960140000001,77.7265457368718,117.3,70.38398743,62.038999999999994,19.65
1998,55,88,7.4,0.738,0.4408,3607,1.952,2.550234295,78.17878571428571,113.9,70.46,62.303000000000004,23.4
1999,58,88,6.6,0.741,0.4454,3665,1.986,3.6601327439999998,79.1,110.6,73.60611725,62.56399999999999,25.1333
2000,62,89,6.2,0.768,0.45,3672,2.02,4.260088012,79.4733,107.5,75.19322205,62.82,26.8667
2001,65,89,6.5,0.764,0.4575,3660,2.164,1.982484032,79.8467,104.7,77.7,63.066,28.6
2002,68,89,6.2,0.7879999999999999,0.465,3721,2.3080000000000003,3.2244299730000003,80.22,102.2,78.33789825,63.3,25.0667
2003,67,89,6.1,0.804,0.4725,3878,2.452,4.846320935,80.5933,100.0,79.90326691,63.522,21.5333
2004,65,89,6.2,0.872,0.48,4119,2.596,7.368571359,80.9667,98.0,81.4691925,63.736000000000004,18.0
2005,77,90,6.1,0.887,0.4875,4343,2.74,7.667304271,81.34,96.1,83.85,63.951,16.5
2006,78,90,6.2,0.929,0.495,4507,2.74,6.177542036,81.7133,94.4,84.61829376,64.176,14.8
2007,75,90,6.4,0.99,0.5025,4660,2.74,4.832817277,82.0867,92.7,89.2,64.42,13.1
2008,62,90,7.2,0.971,0.51,4704,2.74,1.701405465,82.46,90.9,87.80886078,64.685,11.5
2009,71,90,7.3,0.95,0.5175,4694,2.74,2.831658519,82.8333,89.1,90.73,64.969,9.9
2010,82,91,7.6,0.945,0.525,4763,2.74,1.6066919590000002,83.2067,87.1,91.03442383,65.264,8.3
2011,74,91,7.8,0.929,0.529,4863,2.6512862745098005,2.74840255,83.58,85.0,91.37,65.562,7.9
2012,72,91,7.05749999999999,0.9179999999999999,0.5379999999999999,4967,2.6922482654600373,3.50703342,83.9533,82.9,94.28098297,65.84899999999999,7.0
2013,72,91,7.096617647058807,0.904,0.542,5081,2.73321025641026,4.396456633000001,84.3267,80.6,93.6,66.117,6.1
2014,72,91,7.135735294117637,0.8959999999999999,0.5479999999999999,5208,2.7741722473604824,4.674707981,84.7,78.3,97.53484344,66.36,-1.8700857549856664
2015,72,91,7.174852941176454,0.922,0.55,5353,2.815134238310705,4.712457804,85.45,76.1,99.16845247390029,66.577,-3.9319701872209407
2016,72,91.72307692307692,7.213970588235284,0.978,0.557806153846153,5538,2.8560962292609418,5.741025215,86.2,73.8,100.77658480626178,66.77,-5.9938546194553055
2017,87.90990990990986,91.92478632478628,7.253088235294101,1.0029573934837082,0.5640353846153836,5748,2.8970582202111643,3.628651167431812,86.95,71.6,102.38471713862327,66.947,-8.05573905168967
2018,89.80132764343261,92.1264957264957,7.292205882352931,1.0171658456486021,0.5702646153846143,5897,2.938020211161387,3.5741896308767878,87.7,69.4,103.99284947098477,67.11399999999999,-10.117623483924035
2019,91.69274537695583,92.32820512820513,7.331323529411748,1.0313742978134997,0.5764938461538449,5981,2.9789822021116237,3.5197280943217635,88.45,67.2,105.60098180334626,69.00379719462308,-12.1795079161584
2020,93.58416311047858,92.52991452991449,7.370441176470578,1.0455827499783936,0.5827230769230756,5512.46610169491,3.0199441930618462,3.465266557766739,89.2,56.31875706214669,107.20911413570775,69.34427405026304,-14.241392348392765
