year,dtp3-diphtheriaNotFilledFilled,population-usinNotFilledFilled,homicide-rate-pNotFilledFilled,co2-emissions-pNotFilledFilled,human-developmeNotFilledFilled,gdp-per-capita-NotFilledFilled,mean-years-of-pNotFilledFilled,gdp-annual-growNotFilledFilled,share-of-peopleNotFilledFilled,mortality-rate-NotFilledFilled,access-to-electNotFilledFilled,life-expectancyNotFilledFilled,poverty-headcouNotFilledFilled
1982,49,83.84683760683765,11.142647058823513,0.769,0.5212482051282059,4432,3.2760000000000002,5.352348751,117.61818181818171,55.1,53.6821921200617,65.635,18.8429
1983,49,84.2933333333333,10.95098039215685,0.845,0.5282492307692301,4598,3.3539999999999996,5.584202469,116.76993006993007,52.6,55.25461134703846,66.35300000000001,18.0857
1984,53,84.73982905982905,10.759313725490188,0.899,0.5352502564102561,4782,3.432,5.752430251,115.9216783216782,50.2,56.82703057401568,67.128,17.3286
1985,62,85.1863247863248,10.567647058823525,0.934,0.5422512820512821,4925,3.51,4.647240357,115.07342657342656,47.8,58.39944980099244,67.911,16.5714
1986,66,85.63282051282056,10.375980392156862,0.937,0.5492523076923082,5119,3.62,5.533827767000001,114.22517482517469,45.6,59.971869027969205,68.641,15.8143
1987,75,86.0793162393162,10.184313725490199,1.054,0.5562533333333342,5524,3.73,9.518946022,113.37692307692305,43.3,61.54428825494642,69.265,15.0571
1988,80,86.52581196581195,9.992647058823536,1.219,0.5632543589743584,6168,3.84,13.28811407,112.52867132867118,41.1,63.116707481923186,69.745,14.3
1989,84,86.97230769230771,9.800980392156873,1.413,0.5702553846153844,6823,3.95,12.19050599,111.68041958041954,39.0,64.68912670889995,70.071,11.85
1990,92,87,9.60931372549021,1.6030000000000002,0.574,7481,4.06,11.16716344,110.83216783216767,36.9,65.15666962,70.248,9.4
1991,90,88,9.417647058823547,1.7409999999999999,0.5815,8003,4.118,8.558260321,109.98391608391603,35.0,66.91905975,70.3,8.05
1992,85,88,9.225980392156885,1.8969999999999998,0.589,8627,4.176,8.083388023,109.13566433566416,33.1,68.68099213,70.281,6.7
1993,89,89,9.034313725490222,2.1390000000000002,0.5965,9256,4.234,8.251043122,108.28741258741252,31.4,70.44022369,70.23899999999999,4.95
1994,93,89,8.842647058823559,2.3609999999999998,0.604,9872,4.292,7.996904855,107.43916083916065,29.8,72.19404602,70.202,3.2
1995,96,90,7.6,2.707,0.6115,10542,4.35,8.120261844,106.59090909090901,28.3,73.93974304,70.191,2.75
1996,94,90,7.4,2.9939999999999998,0.619,11007,4.368,5.6523739420000005,105.74265734265714,26.9,75.67462158,70.215,2.3
1997,95,91,7.9,3.052,0.6265,10586,4.386,5.207700488727141,104.8944055944055,25.5,77.39596558,70.267,1.9
1998,96,91,8.7,2.6660000000000004,0.634,9676,4.404,5.108263304102621,104.04615384615363,24.3,79.10108185,70.348,1.5
1999,97,91,8.1,2.824,0.6415,10027,4.422,4.572298368999999,103.19790209790199,23.1,80.78835297,70.46300000000001,2.5
2000,97,92,8.1,2.877,0.649,10392,4.44,4.455676031,102.34965034965035,22.0,82.1,70.623,2.5
2001,96,92,7.9,3.06,0.6561,10666,4.552,3.444243766,101.50139860139848,20.9,84.12167358,70.832,1.8
2002,96,93,7.0,3.2489999999999997,0.6632,11235,4.664,6.148879817,100.65314685314684,19.9,85.77552032,71.089,1.1
2003,98,93,9.8,3.4760000000000004,0.6703,11959,4.776,7.189329965,99.80489510489497,19.0,87.42601776,71.389,0.95
2004,98,94,6.5,3.738,0.6774,12632,4.888,6.289288549,98.95664335664333,18.1,89.07707214,71.72800000000001,0.8
2005,98,94,7.2,3.779,0.6845,13085,5.0,4.187834924,98.10839160839146,17.2,90.73257446,72.09899999999999,0.75
2006,98,95,7.0,3.826,0.6916,13660,5.072,4.967916824,97.26013986013982,16.4,92.39643097,72.499,0.7
2007,98,95,6.5,3.8110000000000004,0.6987,14327,5.144,5.43509257,96.41188811188795,15.6,94.07159424,72.916,0.3
2008,99,96,5.8,3.79,0.7058,14502,5.216,1.7256679080000001,95.5636363636363,14.9,95.75725555,73.34100000000001,0.1
2009,99,96,5.4,3.998,0.7129,14337,5.287999999999999,4.014454273232673,92.4,14.2,97.45166016,73.766,0.2
2010,99,96,5.3,4.191,0.72,15350,5.36,7.513590657999999,92.52,13.6,99.7,74.184,0.1
2011,99,97,4.8,4.118,0.7290000000000001,15417,5.365694117647081,0.839959472,92.64,13.0,99.49630737,74.593,0.1
2012,99,97,5.392647058823513,4.368,0.733,16470,5.435641628959303,7.242967294,92.76,12.4,99.88078308,74.992,0.1
2013,99,98,5.2009803921568505,4.4,0.737,16850,5.505589140271525,2.732473309,92.88,11.8,99.98677063,75.378,-4.904839919355027
2014,99,98,5.009313725490188,4.618,0.738,16954,5.575536651583747,0.914519144,93.0,11.3,100.0,75.747,-5.581269611437165
2015,99,98,4.817647058823525,4.703,0.74,17425,5.64548416289594,2.941235423,91.4,10.8,105.57202661029987,76.09100000000001,-6.257699303519303
2016,99,99.02769230769229,4.625980392156862,4.753,0.7592830769230776,17951,5.715431674208162,3.2299607519999998,89.8,10.3,107.14444583727709,76.403,-6.934128995601441
2017,112.13063063063055,99.47418803418805,4.434313725490199,4.509162280701759,0.7662841025641018,18615,5.785379185520384,3.2189567962363697,88.2,9.9,108.71686506425385,76.683,-7.610558687683579
2018,113.45756282598359,99.9206837606838,4.242647058823536,4.5985248033877895,0.7732851282051278,19326,5.855326696832606,3.1195196116118495,86.6,9.4,110.28928429123062,76.931,-8.28698837976549
2019,114.78449502133708,100.36717948717944,4.050980392156873,4.68788732607382,0.7802861538461539,19901,5.9252742081448275,3.020082426987301,85.0,9.0,111.86170351820783,78.28103974284045,-8.963418071847627
2020,116.11142721669012,100.8136752136752,3.8593137254902103,4.777249848759823,0.7872871794871799,17855.729378531105,5.995221719457049,2.9206452423627525,83.4,-15.408079096045185,113.4341227451846,78.65098118059609,-9.639847763929765
