year,dtp3-diphtheriaNotFilledFilled,population-usinNotFilledFilled,homicide-rate-pNotFilledFilled,co2-emissions-pNotFilledFilled,human-developmeNotFilledFilled,gdp-per-capita-NotFilledFilled,gdp-annual-growNotFilledFilled,share-of-peopleNotFilledFilled,mortality-rate-NotFilledFilled,access-to-electNotFilledFilled,life-expectancyNotFilledFilled,poverty-headcouNotFilledFilled
1980,83.55692307692311,83.84260869565207,4.784558823529409,1.939,0.5610769230769233,4404.0,-8.059712924858445,29.299335686052927,73.1,96.46313661010771,70.937,37.14705882352973
1981,83.86538461538464,84.31739130434778,4.691911764705878,1.874,0.5662726495726496,4526.0,-7.584666239584635,30.753749576510472,70.2,96.57774892528462,70.91,36.02549019607841
1982,84.17384615384628,84.79217391304348,4.599264705882348,1.882,0.5714683760683759,4649.0,-7.109619554310825,32.20816346696802,67.4,96.69236124046154,70.77600000000001,34.90392156862754
1983,84.48230769230781,85.26695652173908,4.5066176470588175,1.8840000000000001,0.5766641025641022,4676.0,-6.6345728690369015,33.66257735742511,64.8,96.80697355563848,70.51899999999999,33.78235294117667
1984,84.79076923076934,85.74173913043478,4.413970588235287,1.8719999999999999,0.5818598290598285,4825.0,-6.1595261837630915,35.11699124788265,62.2,96.92158587081539,70.15,32.6607843137258
1985,85.09923076923087,86.21652173913037,4.321323529411757,1.9869999999999999,0.5870555555555548,4970.0,-5.6844794984892815,36.57140513833974,59.8,97.0361981859923,69.69800000000001,31.539215686274474
1986,85.4076923076924,86.69130434782608,4.228676470588226,1.96,0.5922512820512811,4927.0,-5.209432813215358,38.02581902879729,57.5,97.15081050116925,69.205,30.417647058823604
1987,85.71615384615393,87.16608695652167,4.136029411764696,2.008,0.5974470085470074,4640.0,-4.734386127941548,39.48023291925483,55.2,97.26542281634616,68.732,29.296078431372734
1988,86.02461538461546,87.64086956521737,4.043382352941165,2.032,0.6026427350427355,4409.0,-4.259339442667738,40.93464680971192,80.7,97.38003513152307,68.332,28.174509803921865
1989,86.33307692307699,88.11565217391296,3.950735294117635,1.9709999999999999,0.6078384615384618,4988.0,-3.784292757393928,42.389060700169466,51.0,97.49464744670001,68.038,27.05294117647054
1990,86.64153846153852,88.59043478260867,3.8580882352941046,1.848,0.634,4583.0,-3.309246072120004,43.843474590626556,48.9,97.25182343,67.87899999999999,25.93137254901967
1991,86.95000000000005,89.06521739130426,3.765441176470574,1.797,0.635,3979.0,-2.834199386846194,45.2978884810841,46.8,97.45218658,67.87,24.8098039215688
1992,85.0,91.0,3.6727941176470438,1.69,0.636,2369.0,-2.359152701572384,46.752302371541646,44.7,97.65210724,67.99,23.68823529411793
1993,85.0,91.0,3.5801470588235134,0.758,0.637,2146.0,-1.8841060162984604,48.206716261998736,42.7,97.84931946,68.218,22.566666666666606
1994,86.0,91.0,3.487499999999983,0.8220000000000001,0.638,2354.0,5.40000279,49.66113015245628,40.8,98.03503418,68.538,21.445098039215736
1995,98.0,91.0,3.6,1.06,0.639,2599.0,6.899998407000001,51.115544042913825,38.9,98.21669006,68.938,20.323529411764866
1996,86.0,91.0,3.6,0.8079999999999999,0.64,2742.0,5.865400748,52.569957933370915,37.1,98.3875351,69.404,19.201960784313997
1997,88.0,91.0,3.2,1.031,0.6409999999999999,2842.0,3.3210796960000004,54.02437182382846,35.4,98.54505920000001,69.91199999999999,18.080392156862672
1998,82.0,92.0,3.0,1.081,0.642,3026.0,7.3,55.47878571428555,33.8,98.68743134,70.434,16.958823529411802
1999,91.0,92.0,2.9,0.9740000000000001,0.643,3124.0,3.3,54.8,32.2,98.81430817,70.944,16.9
2000,93.0,93.0,3.0,1.127,0.644,3311.0,5.9,56.6133,30.7,98.9,71.40899999999999,18.1
2001,94.0,93.0,2.9,1.16,0.6525,3625.0,9.556641496000001,58.4267,29.2,100.0,71.8,19.3
2002,94.0,94.0,2.3,1.002,0.6609999999999999,4166.0,13.18630053,60.24,27.8,98.0,72.112,15.1
2003,94.0,94.0,2.2,1.137,0.6695,4763.0,14.04079506,62.0533,26.4,99.21535492,72.348,11.4
2004,91.0,95.0,2.7,1.213,0.6779999999999999,5266.0,10.46784186,63.8667,25.1,99.30730438,72.513,7.9
2005,90.0,96.0,1.9,1.459,0.6865,6014.0,13.86571125,65.68,23.9,99.8,72.626,4.5
2006,87.0,96.0,2.6,1.48,0.695,6815.0,13.19800352,67.4933,22.7,99.50715637,72.71600000000001,3.3
2007,88.0,97.0,2.5,1.725,0.7035,7758.0,13.74920196,69.3067,21.6,99.61998749,72.815,3.6
2008,89.0,97.0,2.7,1.9080000000000001,0.7120000000000001,8302.0,6.9000000020000005,71.12,20.5,99.73951721,72.946,1.5
2009,93.0,98.0,2.7,1.5090000000000001,0.7205,7133.0,5.716640948083068,72.9333,19.5,99.85289001,73.118,1.6
2010,94.0,98.0,1.4,1.463,0.7290000000000001,7295.0,2.199999999,74.7467,18.5,99.8,73.331,2.5
2011,95.0,99.0,1.9124999999999943,1.7069999999999999,0.732,7644.0,4.699999999,76.56,17.6,99.9835434,73.572,2.7
2012,95.0,100.0,1.819852941176464,1.974,0.736,8196.0,7.2000000029999995,78.3733,16.7,99.99794006,73.82,1.7
2013,95.0,100.0,1.7272058823529335,1.8969999999999998,0.7390000000000001,8475.0,3.300000002,80.1867,15.9,100.0,74.056,2.4
2014,93.0,100.0,1.634558823529403,1.903,0.741,8790.0,3.600000001,82.0,15.1,100.0,74.273,2.3
2015,94.0,100.0,1.5419117647058727,1.92,0.743,9089.0,2.9999999969999998,82.1,14.4,100.47456764130001,74.467,1.9
2016,94.0,100.93478260869563,1.4492647058823422,1.966,0.7481230769230773,9128.0,0.199999998,82.2,13.7,100.58917995647693,74.64,-3.2294117647056737
2017,94.97000000000003,101.40956521739122,1.3566176470588118,1.5484047619047616,0.7533188034188036,9830.0,9.517014430273775,82.3,13.0,100.70379227165384,74.797,-4.3509803921565435
2018,95.27846153846167,101.88434782608692,1.2639705882352814,1.5472420706939762,0.75851452991453,10348.0,9.992061115547699,82.4,12.4,100.81840458683078,74.945,-5.472549019607868
2019,95.5869230769232,102.35913043478251,1.171323529411751,1.5460793794831904,0.7637102564102562,10842.0,10.467107800821509,82.5,11.8,100.9330169020077,73.69535300993573,-6.594117647058738
2020,95.89538461538473,102.83391304347822,1.0786764705882206,1.544916688272405,0.7689059829059826,8850.25,10.942154486095319,82.6,1.374947145877286,101.0476292171846,73.79837042665108,-7.715686274509608
