year,dtp3-diphtheriaNotFilledFilled,population-usinNotFilledFilled,co2-emissions-pNotFilledFilled,human-developmeNotFilledFilled,gdp-per-capita-NotFilledFilled,mean-years-of-pNotFilledFilled,gdp-annual-growNotFilledFilled,mortality-rate-NotFilledFilled,access-to-electNotFilledFilled,economically-acNotFilledFilled,life-expectancyNotFilledFilled,poverty-headcouNotFilledFilled
1973,62.343527738264584,11.638974358974338,0.114,0.22285247863247726,850,1.6780000000000002,2.300661571,322.2,-3.098050858678448,28.616875710955753,41.262,52.0594505494505
1974,63.15789473684208,13.516923076922922,0.107,0.22889333333333184,880,1.734,7.175963618,313.5,-2.7877033361322674,28.85889420745923,41.744,52.649890109890066
1975,63.97226173541958,15.39487179487196,0.11,0.23493418803418642,886,1.79,6.08682381,304.3,-2.4773558135862004,29.100912703962706,42.206,53.24032967032963
1976,64.78662873399708,17.272820512820545,0.106,0.240975042735041,893,1.886,4.9977312430000005,294.9,-2.1670082910400197,29.34293120046624,42.648999999999994,53.83076923076919
1977,65.6009957325748,19.15076923076913,0.114,0.24701589743589558,911,1.982,4.9180313689999995,285.2,-1.856660768493839,29.584949696969716,43.082,54.421208791208755
1978,66.4153627311523,21.028717948718167,0.115,0.25305675213675016,963,2.0780000000000003,9.745068027,275.0,-1.5463132459476583,29.82696819347325,43.504,55.01164835164832
1979,67.2297297297298,22.90666666666675,0.107,0.25909760683760474,976,2.174,4.39615374,264.5,-1.2359657234015913,30.068986689976725,43.912,55.60208791208788
1980,58,24.784615384615336,0.115,0.2651384615384611,952,2.27,0.406746413,255.9,-0.9256182008554106,30.3110051864802,44.29600000000001,56.192527472527445
1981,66,26.66256410256392,0.095,0.2711793162393157,876,2.356,4.455807672544083,248.6,-0.6152706783092299,30.553023682983735,44.646,56.78296703296701
1982,64,28.54051282051296,0.091,0.27722017094017026,857,2.4419999999999997,2.503453814,244.4,-0.3049231557630492,30.79504217948721,44.95399999999999,57.37340659340657
1983,63,30.418461538461543,0.087,0.28326102564102484,866,2.528,3.7187090510000003,244.0,0.005424366783017831,31.037060675990688,45.216,57.963846153846134
1984,58,32.29641025641013,0.081,0.2893018803418794,877,2.614,5.360304094,247.1,0.31577188932919853,31.27907917249422,45.431999999999995,58.5542857142857
1985,55,34.174358974359166,0.078,0.295342735042734,916,2.7,4.570982302,251.4,0.6261194118753792,31.521097668997697,45.606,59.14472527472526
1986,57,36.05230769230775,0.07200000000000001,0.3013835897435886,886,2.734,4.3606369237646945,254.5,0.9364669344215599,31.763116165501174,45.746,59.735164835164824
1987,78,37.930256410256334,0.068,0.30742444444444317,858,2.7680000000000002,1.6252391819999998,255.5,1.246814456967627,32.00513466200471,45.86,60.32560439560439
1988,82,39.80820512820492,0.063,0.31346529914529775,826,2.802,3.177291278,253.5,1.5571619795138076,32.24715315850818,45.957,60.91604395604395
1989,87,41.68615384615396,0.062,0.31950615384615233,819,2.8360000000000003,1.344689707,248.9,1.8675095020599883,32.48917165501166,46.038000000000004,61.50648351648351
1990,87,43,0.079,0.325,815,2.87,5.6922944939999995,242.8,1.897121549,32.73119015151519,46.096000000000004,62.096923076923076
1991,87,45,0.083,0.3312,856,2.8960000000000004,8.730231829,235.4,2.28260088,32.97320864801867,46.121,62.68736263736264
1992,87,47,0.08199999999999999,0.3374,768,2.9219999999999997,4.246432025229424,227.8,3.2,33.215227144522146,46.108000000000004,63.2778021978022
1993,91,49,0.091,0.3436,832,2.948,9.691840268,220.2,3.049951553,33.45724564102568,46.055,63.868241758241766
1994,82,51,0.094,0.3498,763,2.9739999999999998,4.208363725717668,212.8,3.4268624780000003,33.699264137529156,45.968999999999994,64.45868131868133
1995,89,53,0.09300000000000001,0.35600000000000004,878,3.0,16.72881759,206.3,3.7956559660000004,33.94128263403263,45.846000000000004,65.04912087912089
1996,90,55,0.09,0.3622,945,3.074,7.3166815110000005,201.4,4.153626442,34.183301130536165,45.677,65.63956043956046
1997,95,57,0.092,0.3684,982,3.148,3.792419099,197.0,4.4980678560000005,34.42531962703964,45.479,63.6
1998,96,59,0.087,0.3746,966,3.222,3.89525363,191.3,4.826274395,34.667338123543175,45.285,65.0286
1999,85,61,0.085,0.3808,974,3.2960000000000003,3.042278091,183.4,5.136641026,34.90935662004665,45.136,66.4571
2000,75,63,0.076,0.387,956,3.37,1.576077837,172.6,4.8,35.15137511655013,45.09,67.8857
2001,90,64,0.07400000000000001,0.3927,893,3.53,4.0751246774265155,159.0,5.716147423,35.39339361305366,45.20399999999999,69.3143
2002,64,66,0.071,0.3984,883,3.69,1.700000014,144.3,5.993084431000001,35.63541210955714,45.516999999999996,70.7429
2003,84,68,0.075,0.4041,907,3.85,5.705639437,130.5,6.2,35.877430606060614,46.052,72.1714
2004,89,70,0.073,0.4098,928,4.01,5.420497694,118.8,6.9,42.6,46.823,73.6
2005,93,72,0.067,0.4155,929,4.17,3.268725828,109.7,6.819417,41.45,47.843999999999994,73.15
2006,99,74,0.068,0.4212,943,4.2139999999999995,4.6999999919999995,103.6,7.106363772999999,40.3,49.118,72.7
2007,87,76,0.064,0.4269,1000,4.258,9.600000003,99.4,7.40461874,37.26,50.595,72.25
2008,91,77,0.07400000000000001,0.4326,1041,4.302,7.639736774,94.5,7.713372707,34.22,52.206,71.8
2009,93,79,0.065,0.4383,1090,4.346,8.328110276,89.8,8.03087616,31.18,53.888000000000005,71.35
2010,93,81,0.075,0.444,1126,4.39,6.874065635,84.9,8.7,28.14,55.56399999999999,70.9
2011,97,83,0.076,0.45399999999999996,1141,4.3146274509803675,4.854055109,78.6,7.6,25.1,57.161,74.49615384615367
2012,96,85,0.068,0.45899999999999996,1124,4.381713423831059,1.885799507,71.2,7.4,32.5928,58.629,75.08659340659324
2013,89,87,0.07400000000000001,0.466,1143,4.448799396681721,5.199999998,63.9,9.0,40.0855,59.931000000000004,75.6770329670328
2014,91,88,0.075,0.473,1169,4.515885369532413,5.700000004,58.0,11.9,47.578309999999995,61.042,76.26747252747236
2015,88,90,0.07200000000000001,0.47600000000000003,1164,4.582971342383075,2.7999999989999997,53.8,9.936545088260004,48.9,61.953,76.85791208791193
2016,84,92.39076923076937,0.071,0.48260923076922957,1151,4.6500573152337665,2.5000000019999997,50.0,10.246892610806185,39.02367106060609,62.681000000000004,77.44835164835149
2017,98.17567567567562,94.26871794871795,0.06758521303258136,0.48865008547008415,1158,4.717143288084458,3.7705782813324618,46.9,10.557240133352252,39.26568955710957,63.278999999999996,78.03879120879105
2018,98.99004267425312,96.14666666666653,0.06692965171549559,0.49469094017093873,1156,4.7842292609351205,3.751544131576587,43.9,10.867587655898433,39.5077080536131,63.798,78.62923076923062
2019,99.80440967283084,98.02461538461557,0.06627409039840981,0.5007317948717933,1163,4.851315233785812,3.732509981820705,41.6,11.177935178444613,39.74972655011658,57.607099357101106,79.21967032967018
2020,100.61877667140834,99.90256410256416,0.06561852908132404,0.5067726495726479,1150.0401129943511,4.918401206636474,3.7134758320648302,33.679595959596554,11.488282700990794,39.99174504662005,57.98179023962598,79.81010989010974
