year,dtp3-diphtheriaNotFilledFilled,population-usinNotFilledFilled,homicide-rate-pNotFilledFilled,co2-emissions-pNotFilledFilled,human-developmeNotFilledFilled,gdp-per-capita-NotFilledFilled,mean-years-of-pNotFilledFilled,gdp-annual-growNotFilledFilled,share-of-peopleNotFilledFilled,mortality-rate-NotFilledFilled,access-to-electNotFilledFilled,life-expectancyNotFilledFilled,poverty-headcouNotFilledFilled
1989,97,100.0,1.9609523809523637,10.960999999999999,0.831035384615384,34919,5.8420000000000005,4.420118036,97.7991960372961,8.6,100.0,76.73414634,0.23777777777777587
1990,97,100,1.915238095238081,10.843,0.83,36105,5.85,4.183222799,97.59301841491845,8.3,100,76.87804878,0.23111111111110993
1991,97,100,1.8695238095237983,11.345,0.8348,36695,5.856,2.439134508,97.38684079254085,8.0,100,77.0,0.224444444444444
1992,98,100,1.8238095238095156,11.255999999999998,0.8396,37040,5.862,1.706070921,97.1806631701632,7.7,100,77.21707317,0.2177777777777763
1993,97,100,1.7780952380952328,11.216,0.8444,37245,5.867999999999999,1.257552208,96.9744855477856,7.4,100,76.91658537,0.21111111111111036
1994,97,100,1.732380952380936,11.366,0.8492,38118,5.874,2.961092398,96.76830792540795,7.1,100,77.37512195,0.20444444444444265
1995,97,100,1.9,11.175,0.8540000000000001,39112,5.88,3.1160359680000003,96.56213030303036,6.9,100,77.40463415,0.19777777777777672
1996,97,100,1.5,11.715,0.8588,40294,5.8839999999999995,3.5667192360000004,96.3559526806527,6.7,100,77.43560976,0.1911111111111108
1997,97,100,1.5,11.177999999999999,0.8636,41822,5.888,4.299867429,96.14977505827511,6.5,100,77.79439024,0.18444444444444308
1998,97,100,1.3,11.183,0.8684,43504,5.892,4.5254150410000005,95.94359743589746,6.4,100,77.88292683,0.17777777777777715
1999,97,100,1.5,10.777999999999999,0.8732,45391,5.896,5.0516933680000005,95.73741981351986,6.3,100,77.83658537,0.17111111111110944
2000,97,100,1.4,10.777999999999999,0.878,46958,5.9,4.238763069,95.53124219114221,6.2,100,77.98780488,0.1644444444444435
2001,97,100,1.7,11.040999999999999,0.8813,47690,5.876,2.124264345,95.32506456876462,6.1,100,78.1902439,0.1577777777777758
2002,97,100,1.4,10.932,0.8846,47489,5.852,0.103629981,95.11888694638697,5.9,100,78.29268293,0.15111111111110986
2003,98,100,1.5,11.085,0.8879,47339,5.827999999999999,0.283922581,94.91270932400937,5.7,100,78.49268293,0.14444444444444393
2004,98,100,1.4,11.123,0.8912,48112,5.803999999999999,2.030706315,94.70653170163172,5.5,100,79.09512195,0.2
2005,96,100,1.2,10.825,0.8945,48984,5.78,2.160366002,94.50035407925412,5.3,100,79.34634146,0.1
2006,96,100,1.0,10.493,0.8978,50598,5.818,3.5186369610000003,94.29417645687647,5.1,100,79.69756098,0.1
2007,97,100,1.0,10.477,0.9011,52393,5.856,3.6984731060000002,94.08799883449888,4.9,100,80.09756098,0.1
2008,97,100,1.1,10.619000000000002,0.9044,53322,5.894,1.6990607780000002,93.88182121212122,4.7,100,80.25121951,0.1
2009,97,100,1.1,10.265999999999998,0.9077,51103,5.932,1.3954772758266643,93.9,4.6,100,80.54878049,0.1
2010,97,100,1.00095238095237,10.942,0.9109999999999999,51524,5.97,1.4026621769999998,93.6,4.4,100,80.70243902,0.1
2011,97,100,0.9552380952380872,10.14,0.9209999999999999,52080,5.97,1.663626344,93.3,4.3,100,81.20487805,0.1
2012,97,100,0.9095238095238045,9.86,0.922,51353,5.97,1.1846997801767145,93.0,4.2,100,81.10487805,0.1
2013,97,100,0.8638095238095076,9.832,0.9229999999999999,51135,5.97,1.114440614960074,92.7,4.1,100,81.30487805,0.07777777777777573
2014,96,100,0.8180952380952249,9.357000000000001,0.9229999999999999,51677,5.97,1.419690296,92.4,4.1,100,81.70731707,0.07111111111110979
2015,95,100,0.7723809523809422,9.749,0.924,52456,5.97,1.9517109819999998,92.2667,4.0,100.0,81.5097561,0.06444444444444386
2016,95,100.0,0.7266666666666595,9.897,0.9357723076923072,53321,5.97,2.141808733,92.1333,4.0,100.0,81.56097561,0.05777777777777615
2017,96.56306306306307,100.0,0.6809523809523768,11.226585213032578,0.9396514529914528,54528,5.97,0.8334039540935123,92.0,4.0,100.0,81.76097561,0.05111111111111022
2018,96.54860123281176,100.0,0.6352380952380798,11.256105695272666,0.9435305982905975,55638,5.97,0.7631447888768719,91.8667,4.0,100.0,81.81219512,0.04444444444444251
2019,96.53413940256047,100.0,0.5895238095237971,11.285626177512746,0.9474097435897431,56305,5.97,0.6928856236602314,91.7333,4.0,100.0,81.65490698631794,0.03777777777777658
2020,96.51967757230916,100.0,0.5438095238095144,11.315146659752827,0.9512888888888886,57601.04180790973,5.97,0.6226264584435626,91.6,1.107627118644018,100.0,81.81078958241551,0.031111111111110645
