year,dtp3-diphtheriaNotFilledFilled,population-usinNotFilledFilled,homicide-rate-pNotFilledFilled,co2-emissions-pNotFilledFilled,human-developmeNotFilledFilled,gdp-per-capita-NotFilledFilled,mean-years-of-pNotFilledFilled,gdp-annual-growNotFilledFilled,share-of-peopleNotFilledFilled,mortality-rate-NotFilledFilled,access-to-electNotFilledFilled,life-expectancyNotFilledFilled,poverty-headcouNotFilledFilled
1970,63.100047415837025,90.06837606837604,7.151864801864804,2.043,0.6127247863247849,9016,4.49,2.333213382,66.21536764705888,53.9,92.8808049537538,68.616,0.9548190476190506
1971,63.962304409672925,90.29230769230765,7.125990675990671,2.0580000000000003,0.6169107692307687,8922,4.534,1.4675555936748168,66.6939705882354,53.3,93.0370230273615,68.664,0.9430365079365082
1972,64.82456140350882,90.51623931623925,7.100116550116546,2.151,0.6210967521367508,8600,4.578,1.5171670875127887,67.1725735294118,53.3,93.1932411009692,68.732,0.9312539682539693
1973,65.68681839734472,90.74017094017091,7.074242424242421,2.045,0.6252827350427346,8651,4.622,0.275199617,67.65117647058833,54.0,93.34945917457691,68.82300000000001,0.9194714285714305
1974,66.54907539118085,90.96410256410252,7.048368298368295,2.011,0.6294687179487166,8910,4.666,2.895344599,68.12977941176473,54.9,93.50567724818455,68.941,0.9076888888888917
1975,67.41133238501675,91.18803418803412,7.02249417249417,2.106,0.6336547008547004,9421,4.71,6.096914312999999,68.60838235294125,55.3,93.66189532179226,69.089,0.8959063492063493
1976,68.27358937885265,91.41196581196579,6.996620046620045,2.073,0.6378406837606825,9742,4.75,3.9354701760000004,69.08698529411765,54.4,93.81811339539996,69.271,0.8841238095238104
1977,69.13584637268855,91.63589743589739,6.9707459207459195,1.9780000000000002,0.6420266666666663,9789,4.79,1.455461179,69.56558823529417,52.1,93.97433146900767,69.484,0.8723412698412716
1978,69.99810336652445,91.859829059829,6.944871794871794,1.996,0.6462126495726483,10240,4.83,5.373985348,70.04419117647069,48.4,94.13054954261537,69.723,0.8605587301587327
1979,70.86036036036035,92.08376068376066,6.918997668997669,2.165,0.6503986324786322,10809,4.87,6.199116731,70.5227941176471,44.0,94.28676761622302,69.983,0.8487761904761904
1980,53,92.30769230769226,6.893123543123544,1.999,0.6545846153846142,11400,4.91,5.843400901,71.00139705882361,39.7,94.44298568983072,70.256,0.8369936507936515
1981,57,92.53162393162387,6.867249417249418,1.83,0.658770598290598,11954,4.944,1.5595598290000001,71.48000000000002,35.9,94.59920376343842,70.536,0.8252111111111127
1982,67,92.75555555555553,6.841375291375293,1.6480000000000001,0.6629565811965801,10386,4.978,2.0132820258924795,71.95860294117654,32.9,94.75542183704613,70.814,0.8134285714285738
1983,73,92.97948717948714,6.815501165501161,1.281,0.6671425641025639,9710,5.012,2.0628935197304514,72.43720588235306,30.9,94.91163991065383,71.085,0.8016460317460314
1984,62,93.20341880341874,6.789627039627035,1.153,0.6713285470085459,9543,5.046,2.1125050135684234,72.91580882352946,29.5,95.06785798426148,71.343,0.7898634920634926
1985,63,93.4273504273504,6.76375291375291,1.092,0.6755145299145298,9669,5.08,1.466536029,73.39441176470598,28.5,95.22407605786918,71.583,0.7780809523809538
1986,70,93.65128205128201,6.737878787878785,1.0490000000000002,0.6797005128205118,10461,5.104,8.809808295,73.87301470588238,27.4,95.38029413147689,71.804,0.7662984126984149
1987,85,93.87521367521362,6.712004662004659,1.167,0.6838864957264956,11223,5.127999999999999,7.993137205,74.3516176470589,26.2,95.53651220508459,72.008,0.7545158730158761
1988,82,94.09914529914528,6.686130536130534,1.564,0.6880724786324777,11154,5.152,1.480937462,74.8302205882353,25.0,95.69273027869224,72.20100000000001,0.7427333333333337
1989,88,94.32307692307688,6.660256410256409,1.58,0.6922584615384615,11225,5.176,1.103901025,75.30882352941182,23.9,95.84894835229994,72.38600000000001,0.5
1990,97,95,6.6343822843822835,1.2830000000000001,0.6920000000000001,11243,5.2,0.297348378,75.78742647058834,22.9,95.73965454,72.569,0.5235
1991,96,95,6.608508158508158,1.453,0.6970000000000001,11590,5.222,3.538808504,76.26602941176475,22.2,95.96854401,72.757,0.5471
1992,93,95,6.582634032634033,1.639,0.7020000000000001,12458,5.244,7.931588412999999,76.74463235294127,21.7,96.19699097,72.955,0.5706
1993,92,95,6.556759906759908,1.403,0.7070000000000001,12738,5.266,2.657546103,77.22323529411767,21.3,96.42272949,73.166,0.5941
1994,91,95,6.530885780885782,1.268,0.7120000000000001,13608,5.287999999999999,7.28134265,77.70183823529419,20.9,96.64305115,73.388,0.6176
1995,91,95,6.50501165501165,1.423,0.7170000000000001,13356,5.31,2.658231445786086,78.1804411764706,20.5,96.85526276,73.62,0.6412
1996,91,96,6.479137529137525,1.675,0.722,14038,5.36,5.577957757999999,78.65904411764711,19.9,97.05664063,73.854,0.6647
1997,91,96,6.453263403263399,1.6969999999999998,0.727,14669,5.41,8.547683232,79.13764705882363,19.1,97.24449921,74.086,0.6882
1998,91,96,6.427389277389274,1.725,0.732,15225,5.46,4.518890072,79.61625000000004,18.3,97.41612244,74.309,0.7118
1999,93,97,6.401515151515149,2.031,0.737,14718,5.51,2.8566774211379737,79.4,17.6,97.56990051,74.523,0.7353
2000,90,97,6.4,1.5959999999999999,0.742,14404,5.56,2.9062889149759457,80.05,17.0,97.70864105,74.73100000000001,0.7588
2001,94,97,6.6,1.53,0.7458,13856,5.5920000000000005,2.9559004088139176,80.7,16.5,97.83623505,74.939,0.7824
2002,95,97,6.9,1.3880000000000001,0.7496,12838,5.624,3.0055119026518753,81.35,16.2,97.95658875,75.152,0.8059
2003,91,98,5.9,1.38,0.7534,13100,5.656000000000001,0.805283917,82.0,15.7,98.07359314,75.373,0.8294
2004,94,98,6.0,1.6880000000000002,0.7572,13675,5.688,5.004160365,82.65,15.1,98.19115448,75.59899999999999,0.8529
2005,96,98,5.7,1.735,0.7609999999999999,14577,5.72,7.4601321060000005,83.3,14.3,98.31316376,75.82600000000001,0.8765
2006,95,98,6.1,1.993,0.7648,15144,5.73,4.0985773619999994,83.95,13.5,98.505426,76.046,0.9
2007,94,98,5.8,1.797,0.7686,16098,5.74,6.541510848,84.6,12.6,98.692636,76.251,0.6
2008,94,99,6.6,2.465,0.7724,17214,5.75,7.1761446620000005,85.25,11.9,98.784355,76.437,0.3
2009,95,99,6.8,2.394,0.7762,17904,5.76,4.243494178,85.9,11.2,98.89827728,76.60300000000001,0.3
2010,95,99,6.1,1.891,0.78,19258,5.77,7.803409668,85.92,10.7,99.06619263,76.75,0.2
2011,95,99,5.9,2.292,0.784,20207,5.926564705882356,5.162133026,85.94,10.3,99.17,76.882,0.3
2012,95,99,6.065151515151513,2.5580000000000003,0.7879999999999999,20872,5.961862443438918,3.5381787069999997,85.96,9.9,99.41603088,77.00399999999999,0.4
2013,94,100,6.039277389277387,2.224,0.7909999999999999,21787,5.997160180995479,4.637538643,85.98,9.6,99.611808,77.124,0.3
2014,95,100,6.013403263403262,1.9709999999999999,0.794,22435,6.032457918552041,3.238791216,86.0,9.2,99.657085,77.244,0.3
2015,95,100,5.987529137529137,2.043,0.795,22458,6.067755656108602,0.37074126700000004,87.75250000000005,8.8,99.91061826609996,77.369,0.3
2016,95,100.36923076923074,5.9616550116550115,2.064,0.8052799999999998,22776,6.103053393665164,1.453431497,88.23110294117657,8.4,100.06683633970766,77.498,0.41282222222222487
2017,103.62612612612611,100.59316239316234,5.935780885780886,1.8530626566416046,0.8094659829059818,23317,6.138351131221725,3.7496843102214257,88.70970588235298,8.0,100.22305441331531,77.632,0.4010396825396825
2018,104.48838311996224,100.81709401709395,5.909906759906761,1.8556486042692946,0.8136519658119656,23742,6.173648868778287,3.7992958040593976,89.1883088235295,7.5,100.37927248692301,77.77,0.38925714285714363
2019,105.35064011379814,101.04102564102561,5.8840326340326286,1.8582345518969845,0.8178379487179477,24128,6.208946606334848,3.8489072978973695,89.6669117647059,7.1,100.53549056053072,78.18894798363533,0.3774746031746048
2020,106.21289710763403,101.26495726495722,5.858158508158503,1.8608204995246744,0.8220239316239315,20761.641807909647,6.24424434389141,3.8985187917353414,90.14551470588242,-1.425593220339124,100.69170863413842,78.37920444184687,0.36569206349206596
