year,dtp3-diphtheriaNotFilledFilled,population-usinNotFilledFilled,homicide-rate-pNotFilledFilled,co2-emissions-pNotFilledFilled,human-developmeNotFilledFilled,gdp-per-capita-NotFilledFilled,mean-years-of-pNotFilledFilled,gdp-annual-growNotFilledFilled,share-of-peopleNotFilledFilled,mortality-rate-NotFilledFilled,access-to-electNotFilledFilled,life-expectancyNotFilledFilled,poverty-headcouNotFilledFilled
1989,97.86275362318841,100.0,1.682619047619042,17.055999999999997,0.7638430769230773,21858.0,7.43,0.14759417192618685,75.61584513634511,12.6,100.0,71.67560976,0.1
1990,97.86623188405798,100,1.701904761904757,15.632,0.7609999999999999,22096.0,7.49,0.26673591480926007,76.07833933658935,12.2,100,71.38390244,0.1
1991,97.86971014492755,100,1.721190476190472,14.115,0.767,19579.0,7.67,0.3858776576923333,76.54083353683347,11.6,100,71.89829268,0.1
1992,97.87318840579711,100,1.740476190476187,13.672,0.773,19462.0,7.85,0.5050194005754065,77.00332773707771,11.0,100,72.27170732,0.1
1993,99.0,100,1.759761904761902,13.087,0.779,19461.0,8.03,0.061904247999999995,77.46582193732195,10.2,100,72.76780488,0.1
1994,98.0,100,1.779047619047617,12.466,0.785,20020.0,8.21,2.909309465,72.6,9.4,100,72.97268293,0.1
1995,96.0,100,1.7,12.525,0.7909999999999999,21278.0,8.39,6.221406001,74.62,8.5,100,73.07487805,0.1
1996,97.0,100,1.7,12.772,0.797,22203.0,8.41,4.282799044,76.64,7.7,100,73.71463415,0.1
1997,98.0,100,1.8,12.462,0.8029999999999999,22095.0,8.43,1.100728114990801,78.66,7.0,100,73.82487805,0.1
1998,98.0,100,1.7,11.978,0.809,22043.0,8.45,1.2198698578738743,80.68,6.4,100,74.51463415,0.1
1999,98.0,100,1.7,11.199000000000002,0.815,22381.0,8.47,1.4380502240000002,82.7,5.9,100,74.66829268,0.1
2000,98.0,100,1.7,12.225,0.821,23402.0,8.49,4.2941360589999995,82.9762,5.5,100,74.96829268,0.1
2001,98.0,100,2.3,12.218,0.825,24173.0,8.494,3.051521283,83.2524,5.2,100,75.17317073,0.1
2002,98.0,100,2.3,11.952,0.8290000000000001,24620.0,8.498,1.64694964,83.5286,5.0,100,75.22195122,0.1
2003,97.0,100,2.3,12.314,0.833,25515.0,8.502,3.601842545,83.8048,4.8,100,75.17073171,0.1
2004,98.0,100,2.2,12.387,0.8370000000000001,26758.0,8.506,4.947456257,84.081,4.6,100,75.72195122,0.1
2005,97.0,100,1.8,12.142999999999999,0.841,28467.0,8.51,6.4422623,84.3571,4.3,100,75.92439024,0.1
2006,98.0,100,2.3,12.224,0.845,30336.0,8.46,6.87654427,84.6333,4.1,100,76.52439024,0.1
2007,99.0,100,1.9,12.300999999999998,0.8490000000000001,31849.0,8.41,5.529266338999999,84.9095,3.9,100,76.72439024,0.1
2008,99.0,100,1.9,11.735,0.853,32433.0,8.36,2.7109555710000004,85.1857,3.7,100,76.97560976,0.1
2009,99.0,100,1.7,10.936,0.857,30700.0,8.31,2.530429029587708,85.4619,3.5,100,77.07804878,0.1
2010,99.0,100,2.087619047619043,11.025,0.861,31307.0,8.26,2.295089687,85.7381,3.4,100,77.42439024,0.1
2011,99.0,100,2.106904761904758,10.79,0.8640000000000001,31798.0,8.817615686274522,2.004704006,86.0143,3.3,100,77.87317073,0.1
2012,99.0,100,2.126190476190473,10.449000000000002,0.865,31499.0,8.871988536953253,2.887854258236956,86.2905,3.2,100,78.07560976,0.1
2013,98.0,100,2.145476190476188,10.109,0.871,31336.0,8.926361387631985,3.0069960011200294,86.5667,3.1,100,78.17560976,0.1
2014,97.0,100,2.164761904761903,9.699,0.875,32153.0,8.980734238310717,2.715116132,86.8429,3.1,100,78.82439024,0.1
2015,97.0,100,2.184047619047611,9.786,0.878,33794.0,9.035107088989449,4.535628699,87.119,3.2,100.0,78.57804878,0.1
2016,96.0,100.0,2.203333333333326,9.952,0.8887723076923084,34556.0,9.08947993966818,2.426033011,87.3952,3.2,100.0,79.02682927,0.1
2017,97.96014492753625,100.0,2.222619047619041,11.693056390977432,0.8933993162393161,35964.0,9.143852790346912,3.4835629726523223,87.6714,3.2,100.0,78.97804878,0.1
2018,97.9636231884058,100.0,2.241904761904756,11.616408607726186,0.8980263247863256,36915.0,9.198225641025644,3.6027047155353955,87.9476,3.2,100.0,79.02926829,0.1
2019,97.96710144927538,100.0,2.261190476190471,11.539760824474968,0.9026533333333333,37833.0,9.252598491704376,3.7218464584184687,88.2238,3.2,100.0,78.24531496279957,0.1
2020,97.97057971014493,100.0,2.280476190476186,11.463113041223721,0.9072803418803428,34769.302040816285,9.306971342383108,3.840988201301542,88.5,0.12186234817806962,100.0,78.4182644859381,0.1
