year,dtp3-diphtheriaNotFilledFilled,population-usinNotFilledFilled,homicide-rate-pNotFilledFilled,co2-emissions-pNotFilledFilled,human-developmeNotFilledFilled,gdp-per-capita-NotFilledFilled,mean-years-of-pNotFilledFilled,gdp-annual-growNotFilledFilled,share-of-peopleNotFilledFilled,mortality-rate-NotFilledFilled,access-to-electNotFilledFilled,life-expectancyNotFilledFilled,poverty-headcouNotFilledFilled
1980,96,98.55384615384614,6.547272727272741,20.54,0.8350307692307686,29611,5.93,3.5304030376590987,93.30570538461538,15.0,100.0,73.6097561,0.7
1981,96,98.5702564102564,6.4775757575757495,19.54,0.8375029059829053,30067,5.922000000000001,2.594470388,91.1,14.4,100.0,74.0097561,0.7
1982,96,98.58666666666664,6.407878787878786,18.379,0.8399750427350421,29291,5.914,3.4302294912435087,91.25,13.9,100.0,74.36097561,0.7
1983,97,98.60307692307691,6.338181818181823,18.355999999999998,0.8424471794871788,30421,5.906000000000001,4.632457181,91.4,13.4,100.0,74.46341463,0.7
1984,97,98.61948717948717,6.26848484848486,18.743,0.8449193162393156,32420,5.898,7.259086958999999,91.55,13.0,100.0,74.56341463,0.7
1985,96,98.63589743589742,6.198787878787897,18.64,0.8473914529914524,33556,5.89,4.238737521,91.7,12.7,100.0,74.56341463,0.7
1986,97,98.65230769230769,6.129090909090905,18.477,0.8498635897435891,34494,5.89,3.511614499,91.85,12.4,100.0,74.61463415,0.7
1987,97,98.66871794871793,6.059393939393942,19.089000000000002,0.8523357264957259,35467,5.89,3.461747692,92.0,12.1,100.0,74.76585366,0.7
1988,97,98.6851282051282,5.989696969696979,19.732,0.8548078632478626,36704,5.89,4.203971978999999,92.15,11.9,100.0,74.76585366,0.7
1989,94,98.70153846153845,5.920000000000016,19.795,0.8572799999999994,37784,5.89,3.680524033,92.3,11.6,100.0,75.01707317,0.7
1990,90,98,5.850303030303024,20.287,0.86,38160,5.89,1.919370297,92.45,11.2,100,75.21463415,0.7
1991,86,98,5.780606060606061,19.898,0.8624,37701,5.902,2.9794485323733824,92.6,10.9,100,75.36585366,0.7
1992,83,99,5.710909090909098,20.115,0.8648,38591,5.914,3.5553961480000003,92.75,10.5,100,75.61707317,0.7
1993,88,99,5.641212121212135,20.355,0.8672,39239,5.926,2.745856719,92.9,10.1,100,75.4195122,0.7
1994,94,99,5.571515151515143,20.499000000000002,0.8696,40429,5.938,4.037643425,93.05,9.8,100,75.6195122,0.7
1995,95,99,5.50181818181818,20.516,0.872,41136,5.95,2.718975789,93.2,9.5,100,75.62195122,0.7
1996,95,99,5.432121212121217,20.968000000000004,0.8744,42318,5.952000000000001,3.795881229,93.35,9.2,100,76.02682927,0.7
1997,96,99,5.362424242424254,20.994,0.8768,43826,5.954,4.487026493,93.5,8.9,100,76.42926829,0.7
1998,96,99,5.292727272727291,20.881999999999998,0.8792,45461,5.956,4.449910963,93.65,8.8,100,76.5804878,0.7
1999,96,99,5.223030303030299,20.921999999999997,0.8816,47315,5.957999999999999,4.6851996080000005,93.8,8.6,100,76.58292683,0.7
2000,94,99,5.153333333333336,21.283,0.884,48970,5.96,4.092176449,93.74,8.4,100,76.63658537,0.7
2001,94,99,4.9,20.721999999999998,0.8866,49208,5.96,0.975981834,93.68,8.3,100,76.83658537,0.775
2002,94,99,4.9,20.674,0.8892,49808,5.96,1.7861276869999998,93.62,8.2,100,76.93658537,0.85
2003,96,99,5.0,20.656,0.8918,50979,5.96,2.806775956,93.56,8.1,100,77.03658537,0.925
2004,96,99,4.8,20.87,0.8944,52607,5.96,3.78574285,93.5,8.1,100,77.48780488,1.0
2005,96,99,5.0,20.776999999999997,0.897,54115,5.96,3.345216063,93.44,8.0,100,77.48780488,1.0
2006,96,99,5.0,20.319000000000003,0.8996,55277,5.962000000000001,2.6666258259999998,93.38,7.9,100,77.68780488,1.0
2007,96,99,4.9,20.395,0.9022,55931,5.9639999999999995,1.77857024,93.32,7.7,100,77.98780488,1.0
2008,96,99,4.6,19.557000000000002,0.9048,55472,5.966,2.1279733878409104,93.26,7.6,100,78.03902439,1.0
2009,95,99,4.4,17.955,0.9074,53729,5.968,2.0778866146331154,93.2,7.5,100,78.3902439,1.0
2010,95,99,4.2,18.468,0.91,54778,5.97,2.531920616,92.48,7.3,100,78.54146341,1.0
2011,96,99,4.3866666666666845,17.905,0.9129999999999999,55331,5.968,1.6014546719999998,91.76,7.2,100,78.64146341,1.0
2012,94,99,4.316969696969693,17.113,0.915,56266,5.966,2.224030854,91.04,7.1,100,78.74146341,1.0
2013,94,99,4.24727272727273,17.475,0.9159999999999999,57006,5.9639999999999995,1.67733153,90.32,7.0,100,78.74146341,1.0
2014,95,99,4.177575757575767,17.517,0.9179999999999999,58070,5.962000000000001,2.370457671,89.6,6.9,100,78.84146341,1.0020168067226898
2015,95,99,4.1078787878788035,16.914,0.92,59405,5.96,2.5961480409999997,89.3667,6.8,100.0,78.6902439,1.013319327731093
2016,95,99.14461538461538,4.038181818181812,16.438,0.9240276923076918,60010,5.96,1.61565606,89.1333,6.7,100.0,78.53902439,1.0246218487394962
2017,94.81531531531532,99.16102564102562,3.9684848484848487,19.826244987468677,0.9264998290598285,60779,5.96,1.677192428970784,88.9,6.7,100.0,78.53902439,1.0359243697478995
2018,94.82835467045993,99.17743589743588,3.8987878787878856,19.843102195143032,0.9289719658119653,62117,5.96,1.627105655762989,88.6667,6.6,100.0,78.53902439,1.0472268907563027
2019,94.84139402560456,99.19384615384614,3.8290909090909224,19.859959402817395,0.931444102564102,63233,5.96,1.577018882555194,88.4333,6.5,100.0,79.87141166843952,1.058529411764706
2020,94.85443338074917,99.21025641025639,3.759393939393931,19.87681661049175,0.9339162393162388,62886.998870056355,5.96,1.5269321093474133,88.2,1.908079096045185,100.0,80.04254636357393,1.0698319327731092
