year,dtp3-diphtheriaNotFilledFilled,population-usinNotFilledFilled,homicide-rate-pNotFilledFilled,co2-emissions-pNotFilledFilled,human-developmeNotFilledFilled,gdp-per-capita-NotFilledFilled,mean-years-of-pNotFilledFilled,gdp-annual-growNotFilledFilled,share-of-peopleNotFilledFilled,mortality-rate-NotFilledFilled,access-to-electNotFilledFilled,life-expectancyNotFilledFilled,poverty-headcouNotFilledFilled
1985,78.71307692307687,92.66324786324788,47.771428571428714,16.551,0.6898854700854704,23123.0,4.59,-6.011231322930826,32.66188530728505,24.9,100.0,67.85682927,4.6723082215342515
1986,79.46923076923076,92.81435897435898,46.235714285714494,16.476,0.6934348717948717,23531.0,4.684,-5.642329590677491,34.02557065527026,24.2,100.0,69.3897561,4.473649810801533
1987,80.22538461538466,92.96547008547009,44.70000000000027,17.047,0.6969842735042739,23350.0,4.7780000000000005,-5.2734278584241565,35.38925600325592,23.4,100.0,69.44,4.274991400068814
1988,80.98153846153832,93.1165811965812,43.16428571428605,17.398,0.7005336752136753,23577.0,4.872,-4.904526126170708,36.752941351241134,22.6,100.0,69.46439024,4.076332989336095
1989,81.73769230769221,93.2676923076923,41.62857142857138,16.934,0.7040830769230766,23664.0,4.966,-4.535624393917374,38.116626699226344,22.0,100.0,69.17170732,3.8776745786033757
1990,82.4938461538461,93,40.092857142857156,17.551,0.733,22983.0,5.06,-4.166722661664039,39.480312047211555,21.6,100,68.88609756,3.6790161678706568
1991,83.25,94,38.557142857142935,16.438,0.7317,21764.0,5.102,-3.7978209294107046,40.84399739519722,21.5,100,68.47439024,3.480357757137938
1992,73.0,94,37.021428571428714,13.574000000000002,0.7304,18573.0,5.144,-3.4289191971572563,42.20768274318243,21.7,100,66.87317073,3.281699346405219
1993,79.0,94,35.485714285714494,12.866,0.7291,16944.0,5.186,-3.060017464903922,43.57136809116764,21.8,100,64.93585366,2.4
1994,88.0,94,33.95000000000027,11.357999999999999,0.7278,14794.0,5.228,-2.6911157326505872,47.2,21.9,100,64.46707317,2.8
1995,78.0,94,32.41428571428605,10.989,0.7265,14199.0,5.27,-2.3222140003972527,47.8,21.8,100,64.69073171,3.2
1996,84.0,94,30.878571428571377,10.68,0.7252,13707.0,5.3,-1.9533122681439181,48.4,21.6,100,65.85414634,3.6
1997,88.0,94,29.342857142857156,10.166,0.7239,13925.0,5.33,1.399999999,49.0,21.2,100,66.69878049,1.1
1998,91.0,95,27.807142857142935,10.019,0.7226,13215.0,5.36,-1.2155088036371353,49.6,20.7,100,67.0297561,1.7
1999,95.0,95,26.271428571428714,10.296,0.7213,14099.0,5.39,6.4,50.2,20.1,100,65.98219512,3.4
2000,96.0,95,24.735714285714494,10.275,0.72,15571.0,5.42,9.999999999,51.75,19.3,100,65.48365854,2.3
2001,96.0,95,23.200000000000273,10.579,0.7265,16429.0,5.44,5.0919842310000005,53.3,18.3,100,65.38341463,1.2
2002,97.0,95,21.664285714286052,10.547,0.733,17282.0,5.46,4.743669897,54.85,17.2,100,65.12878049,0.7
2003,96.0,95,20.128571428571377,10.849,0.7395,18631.0,5.48,7.295854331,56.4,16.0,100,65.04780488,0.8
2004,97.0,96,18.9,10.936,0.746,20042.0,5.5,7.175949192000001,57.95,14.9,100,65.47097561,0.7
2005,98.0,96,17.7,11.1,0.7525,21383.0,5.52,6.376187027,59.5,13.8,100,65.5297561,0.5
2006,98.0,96,15.5,11.537,0.759,23174.0,5.497999999999999,8.153431973,61.05,12.8,100,66.72756098,0.3
2007,98.0,96,12.8,11.55,0.7655,25183.0,5.476,8.535080209,62.6,11.9,100,67.58682927,0.1
2008,98.0,96,11.6,11.777999999999999,0.772,26517.0,5.454,5.2479535319999995,64.15,11.2,100,67.94926829,0.1
2009,98.0,96,11.2,11.020999999999999,0.7785,24441.0,5.432,2.842410251149772,65.7,10.7,100,68.68463415,0.1
2010,97.0,96,10.2,11.619000000000002,0.785,25531.0,5.41,4.5037256260000005,67.22,10.4,100,68.84121951,0.1
2011,97.0,97,7.842857142857156,11.992,0.792,26804.0,5.992117647058819,4.264176565,68.74,10.1,100,69.68390244,-0.49281045751632746
2012,97.0,97,6.307142857142935,12.050999999999998,0.799,27765.0,6.0524027149321284,3.517941865,70.26,9.8,100,70.07219512,-0.6914688682490464
2013,97.0,97,4.771428571428714,11.612,0.8029999999999999,28230.0,6.112687782805438,1.2794539109999998,71.78,9.5,100,70.57878049,-0.8901272789817654
2014,97.0,97,3.2357142857144936,11.614,0.805,28395.0,6.1729728506787325,0.731458212,73.3,8.9,100,70.74365854,-1.0887856897144843
2015,97.0,97,1.7000000000002728,11.610999999999999,0.804,27661.0,6.233257918552042,5.055820644669893,74.3167,8.2,100.0,71.18341463,-1.2874441004472033
2016,97.0,97.34769230769228,0.1642857142860521,11.325,0.799916923076923,27729.0,6.2935429864253365,5.424722376923228,75.3333,7.5,100.0,71.65121951,-1.4861025111799222
2017,102.90999999999985,97.49880341880339,-1.3714285714286234,12.709528822055137,0.8034663247863252,28181.0,6.353828054298646,5.793624109176676,76.35,6.9,100.0,72.43195122,-1.6847609219126412
2018,103.66615384615375,97.64991452991455,-2.907142857142844,12.72387313110362,0.8070157264957265,28844.0,6.414113122171955,6.162525841430011,77.3667,6.3,100.0,72.65731707,-1.88341933264536
2019,104.42230769230764,97.80102564102566,-4.442857142857065,12.738217440152106,0.8105651282051278,29253.0,6.47439819004525,6.531427573683345,78.3833,5.8,100.0,68.71188061475746,-2.082077743378022
2020,105.17846153846153,97.95213675213677,-5.978571428571286,12.752561749200588,0.81411452991453,26396.723163841816,6.534683257918559,6.90032930593668,79.4,5.367428571428491,100.0,68.74281311036236,-2.280736154110741
