Country,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Finland,1.048,1.0478,1.0476,1.0474,1.0472,1.047,1.048,1.049,1.05,1.051,1.052,1.0516,1.0512,1.0508,1.0504,1.05,1.0496,1.0492,1.0488,1.0484,1.048,1.0478,1.0476,1.0474,1.0472,1.047,1.0457,1.0443,1.043,1.0415,1.04,1.041,1.042,1.043,1.044,1.045,1.046,1.047,1.048,1.049,1.05,1.0488,1.0476,1.0464,1.0452,1.044,1.045,1.045,1.046,1.046,1.047,1.047,1.047,1.047,1.047,1.047,1.047
Fiji,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06
France,1.048,1.0484,1.0488,1.0492,1.0496,1.05,1.0508,1.0516,1.0524,1.0532,1.054,1.054,1.054,1.054,1.054,1.054,1.0538,1.0536,1.0534,1.0532,1.053,1.0526,1.0522,1.0518,1.0514,1.051,1.0513,1.0517,1.052,1.052,1.052,1.0522,1.0524,1.0526,1.0528,1.053,1.0522,1.0514,1.0506,1.0498,1.049,1.0486,1.0482,1.0478,1.0474,1.047,1.047,1.047,1.047,1.047,1.047,1.047,1.048,1.048,1.049,1.049,1.049
Micronesia,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.068,1.066,1.064,1.062,1.06,1.058
Gabon,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
"United Kingdom",1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051
Georgia,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.0632,1.0664,1.0696,1.0728,1.076,1.076,1.076,1.076,1.076,1.076,1.083,1.09,1.097,1.104,1.111,1.1108,1.1106,1.1104,1.1102,1.11,1.11,1.11,1.11,1.11,1.11,1.105,1.1,1.095,1.09,1.085,1.081,1.077,1.073,1.069,1.065,1.064
Ghana,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053
Guinea,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024
Gambia,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
"Guinea Bissau",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
"Equatorial Guinea",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
Greece,1.068,1.0682,1.0684,1.0686,1.0688,1.069,1.069,1.069,1.069,1.069,1.069,1.0694,1.0698,1.0702,1.0706,1.071,1.072,1.073,1.074,1.075,1.076,1.0742,1.0724,1.0706,1.0688,1.067,1.067,1.067,1.067,1.067,1.067,1.066,1.065,1.064,1.063,1.062,1.0628,1.0636,1.0644,1.0652,1.066,1.0664,1.0668,1.0672,1.0676,1.068,1.067,1.066,1.064,1.063,1.062,1.063,1.063,1.064,1.064,1.065,1.065
Grenada,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
Guatemala,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
Guam,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058
Guyana,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
"Hong Kong",1.074,1.0734,1.0728,1.0722,1.0716,1.071,1.0704,1.0698,1.0692,1.0686,1.068,1.0684,1.0688,1.0692,1.0696,1.07,1.069,1.068,1.067,1.066,1.065,1.0658,1.0666,1.0674,1.0682,1.069,1.0703,1.0717,1.073,1.074,1.075,1.0766,1.0782,1.0798,1.0814,1.083,1.0834,1.0838,1.0842,1.0846,1.085,1.0938,1.1026,1.1114,1.1202,1.129,1.127,1.124,1.122,1.119,1.117,1.109,1.101,1.094,1.086,1.078,1.076
Honduras,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
Croatia,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.0586,1.0582,1.0578,1.0574,1.057,1.0574,1.0578,1.0582,1.0586,1.059,1.059,1.059,1.059,1.059,1.059,1.061,1.063,1.066,1.068,1.07,1.068,1.066,1.065,1.063,1.061,1.061
Haiti,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
Hungary,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.0587,1.0573,1.056,1.0545,1.053,1.0544,1.0558,1.0572,1.0586,1.06,1.06,1.06,1.06,1.06,1.06,1.0588,1.0576,1.0564,1.0552,1.054,1.054,1.054,1.053,1.053,1.053,1.054,1.055,1.057,1.058,1.059,1.059
Indonesia,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
India,1.054,1.0542,1.0544,1.0546,1.0548,1.055,1.0554,1.0558,1.0562,1.0566,1.057,1.059,1.061,1.063,1.065,1.067,1.0704,1.0738,1.0772,1.0806,1.084,1.0856,1.0872,1.0888,1.0904,1.092,1.0947,1.0973,1.1,1.103,1.106,1.107,1.108,1.109,1.11,1.111,1.1112,1.1114,1.1116,1.1118,1.112,1.1098,1.1076,1.1054,1.1032,1.101,1.101,1.1,1.1,1.099,1.099,1.099,1.099,1.099,1.099,1.099,1.1
Ireland,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.068,1.066,1.064,1.062,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.058
Iran,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.048,1.046,1.044,1.042,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.0406,1.0412,1.0418,1.0424,1.043,1.0444,1.0458,1.0472,1.0486,1.05,1.05,1.051,1.051,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.052
Iraq,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065
Iceland,1.045,1.0466,1.0482,1.0498,1.0514,1.053,1.0556,1.0582,1.0608,1.0634,1.066,1.0634,1.0608,1.0582,1.0556,1.053,1.0532,1.0534,1.0536,1.0538,1.054,1.0546,1.0552,1.0558,1.0564,1.057,1.0573,1.0577,1.058,1.058,1.058,1.0548,1.0516,1.0484,1.0452,1.042,1.0422,1.0424,1.0426,1.0428,1.043,1.0444,1.0458,1.0472,1.0486,1.05,1.051,1.051,1.052,1.052,1.053,1.053,1.053,1.053,1.053,1.053,1.053
Israel,1.063,1.0626,1.0622,1.0618,1.0614,1.061,1.0598,1.0586,1.0574,1.0562,1.055,1.0546,1.0542,1.0538,1.0534,1.053,1.0536,1.0542,1.0548,1.0554,1.056,1.055,1.054,1.053,1.052,1.051,1.052,1.053,1.054,1.055,1.056,1.0564,1.0568,1.0572,1.0576,1.058,1.0572,1.0564,1.0556,1.0548,1.054,1.0538,1.0536,1.0534,1.0532,1.053,1.053,1.054,1.054,1.055,1.055,1.055,1.054,1.054,1.053,1.053,1.053
Italy,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063
Jamaica,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
Jordan,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054
Japan,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056
Kazakhstan,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.064,1.063,1.062,1.061,1.06,1.06,1.06,1.06,1.06,1.06,1.0606,1.0612,1.0618,1.0624,1.063,1.0618,1.0606,1.0594,1.0582,1.057,1.0576,1.0582,1.0588,1.0594,1.06,1.06,1.06,1.061,1.061,1.061,1.062,1.063,1.065,1.066,1.067,1.066
Kenya,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
Kyrgyzstan,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.055,1.054,1.053,1.052,1.051,1.0517,1.0523,1.053,1.0535,1.054,1.0562,1.0584,1.0606,1.0628,1.065,1.062,1.059,1.056,1.053,1.05,1.052,1.054,1.056,1.058,1.06,1.06,1.059,1.059,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058
Cambodia,1.041,1.0414,1.0418,1.0422,1.0426,1.043,1.0426,1.0422,1.0418,1.0414,1.041,1.0408,1.0406,1.0404,1.0402,1.04,1.0418,1.0436,1.0454,1.0472,1.049,1.0462,1.0434,1.0406,1.0378,1.035,1.0353,1.0357,1.036,1.036,1.036,1.0362,1.0364,1.0366,1.0368,1.037,1.0364,1.0358,1.0352,1.0346,1.034,1.04,1.046,1.052,1.058,1.064,1.061,1.058,1.055,1.052,1.049,1.049,1.049,1.049,1.049,1.049,1.05
Kiribati,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.054,1.058,1.062,1.066,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.068,1.066,1.064,1.062,1.06,1.058
"South Korea",1.063,1.063,1.063,1.063,1.063,1.063,1.0628,1.0626,1.0624,1.0622,1.062,1.062,1.062,1.062,1.062,1.062,1.0652,1.0684,1.0716,1.0748,1.078,1.086,1.094,1.102,1.11,1.118,1.1227,1.1273,1.132,1.137,1.142,1.1344,1.1268,1.1192,1.1116,1.104,1.1012,1.0984,1.0956,1.0928,1.09,1.0854,1.0808,1.0762,1.0716,1.067,1.065,1.063,1.061,1.059,1.057,1.057,1.056,1.056,1.055,1.055,1.055
Kuwait,1.038,1.0384,1.0388,1.0392,1.0396,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.0404,1.0408,1.0412,1.0416,1.042,1.0426,1.0432,1.0438,1.0444,1.045,1.045,1.045,1.045,1.045,1.045,1.045,1.045,1.045,1.045,1.045,1.045,1.045,1.045,1.045,1.045,1.045
Laos,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
Lebanon,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
Liberia,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054
Libya,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.0547,1.0553,1.056,1.057,1.058,1.0586,1.0592,1.0598,1.0604,1.061,1.0612,1.0614,1.0616,1.0618,1.062,1.0614,1.0608,1.0602,1.0596,1.059,1.059,1.059,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06
"Saint Lucia",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
"Sri Lanka",1.036,1.0358,1.0356,1.0354,1.0352,1.035,1.0356,1.0362,1.0368,1.0374,1.038,1.0384,1.0388,1.0392,1.0396,1.04,1.041,1.042,1.043,1.044,1.045,1.0452,1.0454,1.0456,1.0458,1.046,1.0447,1.0433,1.042,1.0405,1.039,1.04,1.041,1.042,1.043,1.044,1.0442,1.0444,1.0446,1.0448,1.045,1.0448,1.0446,1.0444,1.0442,1.044,1.043,1.042,1.042,1.041,1.04,1.04,1.04,1.039,1.039,1.039,1.04
Lesotho,1.027,1.0268,1.0266,1.0264,1.0262,1.026,1.0262,1.0264,1.0266,1.0268,1.027,1.0272,1.0274,1.0276,1.0278,1.028,1.028,1.028,1.028,1.028,1.028,1.0282,1.0284,1.0286,1.0288,1.029,1.029,1.029,1.029,1.029,1.029,1.029,1.029,1.029,1.029,1.029,1.0292,1.0294,1.0296,1.0298,1.03,1.0298,1.0296,1.0294,1.0292,1.029,1.029,1.028,1.028,1.027,1.027,1.027,1.027,1.027,1.027,1.027,1.027
Lithuania,1.054,1.0528,1.0516,1.0504,1.0492,1.048,1.0472,1.0464,1.0456,1.0448,1.044,1.0446,1.0452,1.0458,1.0464,1.047,1.0482,1.0494,1.0506,1.0518,1.053,1.054,1.055,1.056,1.057,1.058,1.0573,1.0567,1.056,1.055,1.054,1.0558,1.0576,1.0594,1.0612,1.063,1.0618,1.0606,1.0594,1.0582,1.057,1.055,1.053,1.051,1.049,1.047,1.048,1.049,1.05,1.051,1.052,1.054,1.055,1.057,1.058,1.06,1.058
Luxembourg,1.043,1.044,1.045,1.046,1.047,1.048,1.0464,1.0448,1.0432,1.0416,1.04,1.0418,1.0436,1.0454,1.0472,1.049,1.0482,1.0474,1.0466,1.0458,1.045,1.0464,1.0478,1.0492,1.0506,1.052,1.051,1.05,1.049,1.048,1.047,1.0482,1.0494,1.0506,1.0518,1.053,1.0522,1.0514,1.0506,1.0498,1.049,1.05,1.051,1.052,1.053,1.054,1.052,1.051,1.049,1.048,1.046,1.046,1.046,1.046,1.046,1.046,1.046
Latvia,1.067,1.065,1.063,1.061,1.059,1.057,1.0568,1.0566,1.0564,1.0562,1.056,1.0564,1.0568,1.0572,1.0576,1.058,1.0574,1.0568,1.0562,1.0556,1.055,1.055,1.055,1.055,1.055,1.055,1.0537,1.0523,1.051,1.05,1.049,1.0524,1.0558,1.0592,1.0626,1.066,1.0632,1.0604,1.0576,1.0548,1.052,1.0498,1.0476,1.0454,1.0432,1.041,1.045,1.048,1.052,1.055,1.059,1.061,1.062,1.064,1.065,1.067,1.065
Macau,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
Morocco,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.0508,1.0516,1.0524,1.0532,1.054,1.0547,1.0553,1.056,1.057,1.058,1.0586,1.0592,1.0598,1.0604,1.061,1.0612,1.0614,1.0616,1.0618,1.062,1.0614,1.0608,1.0602,1.0596,1.059,1.059,1.059,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06
Moldova,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.0603,1.0597,1.059,1.0585,1.058,1.0568,1.0556,1.0544,1.0532,1.052,1.0542,1.0564,1.0586,1.0608,1.063,1.0616,1.0602,1.0588,1.0574,1.056,1.057,1.057,1.058,1.058,1.059,1.059,1.059,1.058,1.058,1.058,1.058
Madagascar,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.0168,1.0176,1.0184,1.0192,1.02,1.021,1.022,1.023,1.024,1.025,1.026,1.027,1.028,1.029,1.03,1.03,1.03,1.03,1.03,1.03,1.03
Maldives,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.0588,1.0596,1.0604,1.0612,1.062,1.061,1.06,1.059,1.058,1.057,1.0562,1.0554,1.0546,1.0538,1.053,1.059,1.065,1.071,1.077,1.083,1.0788,1.0746,1.0704,1.0662,1.062,1.061,1.06,1.059,1.058,1.057,1.0584,1.0598,1.0612,1.0626,1.064,1.067,1.07,1.074,1.077,1.08,1.078,1.077,1.075,1.074,1.072,1.071
Mexico,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
