Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Colombia,136141.4531,137284.75,143557.4688,148936.7188,156170.0313,164291.8594,177110.6875,170711.4063,160548.9531,172141.2188,193158.8125,205687.6719,215667,218861.2188,223323.1875,229817.9063,236907.0156,248235.6563,259643.125,274659.875,319593.375,332495.2813,341352.2813,351111.2813,367602.5,380647.2813,381374.9375,394109.9688,413563.625,429938.0313,444810.8438,471710.25,493654.4375,491347.5625,505084.0625,515021.4688,530857.5625,540781,565467.25,579285.9375,603398.8125,614353.0625,625912.5,666943.0625,707471.3125,746711.6875,772321.75,797965.6875,818512.4375,823543.3125,829112.625,846604.9375,866421.8125,894850.875,958187.875,1034552,1138099.375,1231251.5,1318648,1369280.625,1446479.625,1567348.875,1650609,1748800.5,1876453.125
Comoros,,,,,,,,,,,481.9778748,491.0190125,517.2234497,535.9941406,581.9749146,629.0491943,688.6419678,743.1101074,779.3705444,820.8100586,909.6790771,981.9550781,1055.495483,1142.270264,1246.276367,1344.743408,1422.894531,1532.528198,1656.722412,1791.981812,1940.046509,2059.385742,2194.201416,2237.017334,2349.695313,2427.543213,2531.894531,2585.939453,2627.692383,2625.93457,2636.244141,2600.418213,2662.432129,2722.252197,2800.343018,2856.991211,2881.484619,2906.487793,2960.61792,3000.9021,3036.010254,3070.0625,3106.275391,3131.699219,3226.935547,3361.197998,3196.291992,2977.533691,2851.365723,2657.840332,2476.020508,2322.664795,2316.609619,2324.757813,2337.471191
"Congo (Brazzaville)",,,,,,,,,,,775.3012695,953.4643555,1029.530151,1047.586426,1007.496338,1038.216309,1116.362915,1235.349243,1335.458008,1435.040405,1545.155396,1656.285156,1774.4552,1896.492798,2049.573242,2193.550293,2298.151367,2399.911377,2552.988525,2737.112305,3060.979004,3701.819336,4689.955078,5092.920898,5466.480469,5761.884277,6107.148438,6316.400879,6483.46582,6614.555664,6921.416992,7219.053223,7549.639648,8238.286133,9540.210938,10586.3125,11324.33008,12115.78027,13110.11523,13935.13379,14867.35547,15910.54883,16880.34961,18163.48242,20058.98828,22929.19531,27299.22266,32244.58789,37784.73828,43909.96875,53431.05859,67338.51563,75343.79688,84712.84375,97149.00781
"Costa Rica",4700.489746,4910.20166,5168.392578,5392.351563,5508.721191,5653.841309,6009.753418,6320.023926,6421.763672,6764.785645,7011.410645,7319.166992,7650.334473,7914.949707,8072.577148,8534.126953,9063.132813,9611.25,10090.42773,10796.60156,11811.97852,12747.21484,13688.03809,14885.08203,16413.875,17669.08984,19092.47461,21051.33984,23348.26953,25982.47656,28088.71289,29189.93945,29538.12695,28829.42578,29869.53711,30653.0918,32404.81641,34064.33984,35377.64453,36967.30469,39274.35938,40215.82031,41944.88672,44802.05078,47849.67578,51166.89063,53304.67188,56306.00781,60844.58594,64912.23047,68889.03125,72857.64844,76978.07031,81768.89063,87929.98438,95635.74219,104035.9141,111446.0781,118508.1328,122062.7109,126338.25,132960.8594,140091.7656,150587.4063,162804.9219
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162173.2344,159238.8281,156317.1094,156550.8906,157619.2344,160566.8281,163718.2188,167181.9219,170384.3594,172250.6563,174119.7344,175654.2656,177479.375,189622.3281,206158.3281,223750.5938,273110.125,321670.0938,332889.1875,342062.9375,340853.1563,383591.125,413344.3438,412389.4688,411750.8438
Cyprus,6151.416992,6601.568359,7134.563477,7444.004883,8074.851074,8890.579102,9848.710938,10513.65527,10521.31836,10834.90527,11202.3584,11618.54102,12183.25684,12612.02539,12120.38965,12699.35059,13382.1709,14148.47266,14821.70605,15927.68652,17864.86328,19022.15625,20220.03711,21721.75391,22760.32227,22956.90234,22974.17383,24288.67773,26376.69141,28942.5,31663.30273,33793.67188,35771.96484,35692.9375,37909.76172,39267.60547,41052.53906,42514.84766,44230.375,46453.91797,49418.82813,50849.82031,52979.73438,55239.27344,57393.86719,59567.62891,60682.10547,61351.79688,61171.09766,61598.30469,62493.73438,65460.73047,64748.73438,60882.23047,69344.20313,78539.79688,90075.45313,101195.6641,111222.8984,116504.5234,127988.625,127138.5234,134183.6406,135996.3594,131595.7656
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752554.625,758547.8125,769126.6875,793454.4375,957606.6875,1002129.563,1039888.313,1041492.063,1039616.188,1033393.125,1029759.313,1030937.813,996610.0625,1043140.938,1115889.375,1186984,1320077,1446633,1547944.75,1532413.625,1493525.25,1634530.75,1666689.625,1697843.125,1733171.125
"Congo (Kinshasa)",20632.15625,22577.63281,24670.07422,26159.06641,27205.47266,28452.50586,30333.14063,31565.43164,31180.52344,31251.17188,30221.38477,29342.60547,28133.38281,28411.27344,27731.88086,28479.82813,29176.79883,29638.85742,30141.11133,31895.35547,34433.04688,37339.32813,40845.32422,44194.10547,49427.92969,53148.53906,54915.1875,61352.80859,64153.32813,68179.84375,75970.11719,83882.57031,90630.625,94060.14844,101593.5313,107269.6484,114972.2969,121792.3125,128913.3359,134395.4531,138628.2813,137938.9688,135794.8906,135308.6875,135626.6719,136615.2344,135727.5938,135511.0625,136146.4375,137069.4375,137896.2813,138892.4844,140539.0625,142963.875,147557.3906,154012.6406,127257.8281,107236.5234,91923.03906,81246.99219,73474.33594,68882.52344,70453.875,73271.22656,76485.61719
Denmark,76498.70313,81653.49219,86183.02344,89402.17969,91746.375,94253.57813,99709.75781,104247.8047,105678.9453,111815.75,120320.6328,127800.3281,135944.5,140707.8281,149780.7813,160726.2813,171749.1719,187365.9375,199406.1719,217260.7969,231033.4688,247515.8906,265294.125,289082.0313,311422.5,327559.0313,333937.8125,344886.8125,361191.6875,377295.6875,386953.4375,380477.25,374103.1563,358876.1875,349049.625,345001.3438,367371.5313,387403.0625,402711.0625,417230.0938,426402.8438,435276.0313,443724.1875,459948.5625,478986.5,504051.0625,510544.1875,515979.4375,520668.7813,521784.2813,535263.625,555375.5,550845.0625,571444,616303.5625,652714,727784.5,783919.0625,883759.625,917293.1875,997461.5,1077295,1055491.625,1072171.875,1079511.125
Djibouti,,,,,,,,,,,,,,,,,,,,,1205.653442,1218.012695,1232.864624,1262.543213,1305.154175,1337.484497,1370.423218,1402.819214,1440.214355,1499.326538,1563.214111,1619.065796,1761.071777,1850.990723,1958.099609,2042.447388,2108.613525,2180.03125,2261.164063,2305.467529,2438.613037,2625.932129,2823.236816,3105.427002,3358.018799,3585.240967,3734.72998,3975.125,4266.022949,4267.398926,4278.680176,4287.325195,4311.432129,4474.785645,4750.236816,5113.806152,6120.241211,7254.77832,8607.404297,9912.472656,11094.80469,12952.25,13422.70703,14487.80762,15868.20996
Dominica,,,,,,,,,,,,,,,,,,,,,107.6917114,128.4859619,140.7497864,145.7871857,145.8444824,153.2362213,155.6230469,162.4652405,176.5959778,186.7452393,214.9754028,232.1544495,245.5991669,252.6103668,264.7012329,272.2430725,277.4112549,284.2557983,304.3254089,333.4623413,349.5093079,354.7337646,355.3736267,356.7078247,360.7868347,377.1650085,385.0870667,410.0038147,428.730835,455.4632263,485.9589539,507.8560181,513.7449341,534.9855957,610.7570801,711.1269531,829.0377808,952.8713989,1110.212402,1283.579224,1552.01001,2002.262573,2052.358643,2111.508545,2189.096191
"Dominican Republic",,11569.10059,12175.36914,12349.3252,12290.20508,12851.93262,13447.07129,14141.85254,14067.22754,14305.54492,14377.42676,14409.03906,14804.90039,15216.41504,15832.29492,15929.83496,16446.60352,17173.5625,17673.79883,18805.82617,20715.32422,23246.58789,25406.23828,28582.74414,32579.15234,36759.14453,39508.37891,43422.69531,47832.46875,52713.11328,57302.38672,59875.78125,61610.23047,61337.25,62260.78516,64582.84766,68708.92969,72420.89844,77075.82813,82642.59375,86388.40625,89873.49219,93879.75,100203.0547,107533.4141,115532.4297,123864.7109,135418.1406,152448.4375,168898.4531,187445.7031,204681.0625,220799.5,229209.4219,248031.0781,273666.8125,299986.6563,321128.9688,339018.6563,346920.125,358452.9063,372252.6563,387896.125,407786.4375,433194.9375
Ecuador,19061.88281,19647.10742,20052.92969,20516.32031,20751.69336,21384.04492,22196.61719,22765.58203,22784.1543,23396.15039,25758.41797,26459.87109,27005.82422,27355.26758,27892.1875,28574.87891,29927.91211,32046.22266,33899.15625,35622.96094,39724.94141,41792.15234,43825.33984,47146.4375,50906.91016,55350.42578,58805.60156,64368.80078,71771.96875,77494.23438,83964.46094,90729.90625,95651.89063,89550.83594,90384.15625,92826.61719,96954.64844,98305.32031,102317.1797,103302.8672,108138.5234,110067.6563,112570.7813,117482.2891,122447.6016,128186.0156,131809.75,142434.9531,154749.6094,164403.5469,178015.3594,195619.5781,215387.0156,238513.3906,272804.1875,318879.6563,355489.4688,381349.5625,410140.1875,432460.5938,457075.3438,497831.3125,526074.25,566385.3125,614165.8125
Egypt,7428.712402,7480.200684,7628.179199,7622.506348,7541.869141,7537.315918,7686.67627,7725.878906,7637.981934,7731.532227,7556.950195,7680.097656,7845.661133,8038.387695,7843.151367,8232.326172,8527.708008,8739.363281,8888.142578,9246.571289,10021.91992,10309.70605,10623.71973,11214.74414,12044.67871,12948.83887,14454.8916,16082.03516,18008.40039,20910.74805,24548.52734,28147.38672,32473.68164,34245.33984,37777.24219,40214.60938,45994.45703,51839.80859,58483.49609,66641.59375,79463.76563,91508.72656,105907.8828,125550.9609,154402.9219,196934.9531,262806.625,282881.5313,309178.9063,336639.9375,367185.9688,397118.3438,429972.0625,461592.4375,507002.8438,571051.3125,652980.1875,739960.6875,832079,905639.4375,994477.9375,1096283.25,1148735.75,1204706,1272877.375
"El Salvador",1489.365112,1544.809692,1588.552856,1600.296387,1580.193237,1582.671143,1657.896851,1710.360962,1703.698975,1698.590088,1723.04834,1761.343994,1795.501587,1823.312012,1897.547607,1982.950439,2106.565674,2182.75708,2199.775879,2260.086426,2350.376953,2453.241943,2626.668457,2769.798828,2981.375732,3251.165771,3467.642334,3840.364014,4239.021484,4503.05127,4601.356934,4800.848145,4955.201172,4915.645996,5056.050781,5212.888672,5513.20752,5833.612793,6169.562988,6527.528809,6861.519531,7202.850586,7687.239746,8461.288086,9419.24707,10640.5127,11636.61719,12896.57617,14480.63184,16210.28516,18214.93164,20437.46289,22973.78125,26116.69531,30179.75195,35501.4375,42249.99219,49601.39453,57652.11328,66042.59375,77955.60156,97264.72656,99345.64063,103172.2969,107174.8203
"Equatorial Guinea",,,,,,,,,,,,,,,,,,,,,72.00234222,75.63207245,79.94163513,83.71128845,88.37193298,91.65875244,92.56108093,95.66799164,99.80331421,103.0526505,106.6386261,110.4658585,113.6021576,112.5359573,110.2656097,110.2332611,114.9651947,119.0084229,124.3847046,126.6046143,148.507309,164.2219696,176.8654175,191.9086914,227.4803009,357.4246521,690.6080933,1132.663696,1651.796997,2262.990234,3037.624268,4327.316895,5187.578613,6233.901367,7301.861816,8624.213867,11736.9873,16173.62012,23266.80859,33015.57031,49340.60547,85668.51563,97663.625,107107.7344,117218.8594
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45668.97266,46377.23438,45672.90234,45952.8125,46567.07813,47512.42578,41536.78516,41992.22266,42973.14844,43208.01563,42922.99609,44637.58594,43570.57422,49774.34766,56454.27344,65911.00781,79705.20313,93793.8125,106317.3047,116082.3906,120305.1797,136205.3906,134345.7344,146293.5469,150939.2813
Ethiopia,7126.654297,7044.598145,6993.463379,6724.259277,6529.203613,6495.087891,6566.407715,6581.386719,6625.481934,6613.884277,6377.980469,6515.92627,6655.187012,6760.146484,6614.364746,6817.275391,7104.293457,7459.896973,7798.871094,8174.625488,8240.314453,8460.893555,8734.733398,9212.369141,9905.53125,10360.10938,10671.18359,11168.31934,11709.74805,12261.33887,12955.15527,14817.0459,16929.22656,19132.50781,22116.8457,26377.23438,27783.60352,29005.00586,30195.08594,31561.36328,32955.11328,33938.38281,34839.14063,36814.34375,39497.76172,42268.89453,45420.125,48976.77734,53626.11719,58996.39063,66038.44531,74940.02344,85582.85156,99195.99219,121624.5625,153702.625,167351.3281,177396.2031,188557.9688,199173.2031,213406.6094,240324.5156,274823.5313,321534.1875,383348.0938
Fiji,,,,,,,,,,,1976.276489,2057.445801,2092.081543,2123.111084,2175.154785,2248.900391,2328.429932,2402.405273,2549.171143,2690.029541,2840.937012,3016.351318,3224.69751,3461.894287,3680.610596,3914.801758,4068.569092,4276.744141,4547.657227,4885.356934,5274.923828,5668.026855,5900.330078,5755.483398,5820.307129,5815.885742,5851.194824,5765.139648,5644.648926,5598.73877,5910.156738,5933.827637,5852.254395,5998.678711,6071.539063,6204.030762,6160.422363,6066.958984,6222.922852,6341.126465,6533.404297,6692.04248,6820.995117,6927.932617,7091.406738,7520.788574,8593.123047,9446.43457,10638.43457,11489.31738,12643.23047,14741.08887,14999.60254,15493.87109,16197.64258
Finland,58574.08203,64106.38672,69729.9375,72445.53906,75498.77344,80070.53906,86261.29688,90286.29688,91487.74219,96397.82031,106388.7734,113423.4219,119867.7422,123987.9922,130728.8438,139520.625,147267.9844,154898.4531,161276.5156,171778.4531,190371.0938,204822.5781,218721.7656,236362.1563,258330.8281,291211.875,306428.25,325665.0938,344597.7188,364659.5313,386532.875,386369.4375,385144.9688,373865.625,367357.5313,363283.1875,388148.0313,413180.9375,443398.4688,470856.375,493442.5313,509078.875,520983.7188,538756.1875,562538.75,594655.5625,563659.1875,557286.875,565366.25,566719.9375,579408.375,581241.4375,558814.9375,571929.6875,619936.75,680550.0625,745063.5625,798444,890509.625,953238.8125,955492.875,995980.4375,1043856.688,1029301.188,1003242.063
France,734156.5,796225,848830.3125,870265.8125,886211.4375,921011.8125,981259.5,1035096.75,1064198,1099187.875,1170710.75,1230955.5,1299056.5,1359438.875,1432933.375,1528757.25,1652323.5,1762627,1879523.25,2029116.5,2187116,2300916.75,2422880.75,2583826,2775408.5,2920097.25,3054277.5,3249807.5,3475052.25,3716262.25,3972024.25,3966573.5,3944320.75,3803477.5,3706983.5,3636673.5,3769870.75,3892481.5,4027302.5,4145104.25,4240538.5,4332135.5,4410281,4549865.5,4709897,4901843,4951871.5,4957587.5,4949778,4936561,5043165,5087266.5,5098792.5,5135176.5,6041438.5,6905200,7899890,8954847,9545175,9769681,10405968,11106307,11074364,11653404,12076728
Gabon,,,,,,,,,,,1668.830811,1912.425171,2113.512451,2206.153809,2202.330078,2254.704346,2397.592041,2425.105225,2449.927246,2514.182617,2718.536133,2833.394775,3004.973633,3231.205566,4354.234863,5728.088379,7734.749023,9059.109375,9161.394531,9426.708008,9659.1875,10232.45996,10613.94531,10338.14258,10825.09668,11090.16992,11321.56836,10872.90137,10929.66699,10542.86133,10646.08301,10423.12012,10143.28906,10113.85156,10085.53613,10152.71191,10140.25391,11493,13332.67676,14897.28418,16751.8125,19322.07031,23117.86328,28385.01172,37278.58594,54550.99219,58066.12109,60782.09375,63562.55078,65135.48438,68214.59375,72526.10156,76155.125,80647.36719,85714.13281
Gambia,,,,,,,,,,,541.159729,538.9787598,542.5507202,535.7619019,517.0134888,532.1481323,553.5535278,572.7723999,597.7853394,634.6931152,684.2614746,725.6143799,730.5755615,746.3798828,763.3704224,783.967041,826.7399292,895.4033203,957.7927856,1018.394592,1079.786011,1109.631958,1122.784668,1096.402832,1112.908081,1108.486816,1131.218994,1194.093506,1305.690063,1405.347534,1518.509644,1617.886353,1758.388062,1894.102905,2005.741943,2145.890625,2274.954834,2363.531494,2481.258789,2602.716797,2728.462646,2969.42334,3490.69043,3948.211426,4332.642578,4751.524902,5377.741211,5902.958496,6368.172852,6855.840332,7229.352051,7958.625,8152.237305,8426.135742,8854.700195
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51578.26172,51852.44922,50634.67578,48995.31641,48228.88672,48334.49219,47975.95703,48882.83203,50771.29297,52806.25,54815.24219,57072.43359,59089.70313,62185.95313,66851.94531,72909.53125,73905.17969,73552.40625,71670.03125,67732.23438,65395.66406,64975.33594,66808.03125,68951.28125,72553.42969
Germany,996570.6875,1090499.25,1186624.75,1250967.625,1315287,1428692.875,1572616.125,1693390.125,1774201.25,1910251.875,2137314.75,2303875,2459940.25,2584878.25,2748718.5,2940426.75,3131111,3259203.75,3438560,3686365.5,4027938.25,4090833.25,4152716.25,4237126,4339236,4359180,4495312.5,4724651,5012679,5319570.5,5618528.5,5676323,5664162,5505800,5403028,5328524,5590318,5822977.5,6061037.5,6291641.5,6510088,6764275.5,7037658,7414165,7845303.5,8349797,8478869,8482831,8471093,8424059,8543228,8502453,8357640.5,8613169,9106972,9674234,10569312,11559886,12201877,12396126,12687682,13363606,13827007,14439993,15146735
Ghana,,,,,,50619.44531,51647.25391,51160.30859,49815.04297,51221.71094,54129.5625,54527.25391,54461.58984,54561.21875,55387.73828,56627.02344,57958.12891,58329.94922,58322.08203,58829.13672,61437.48047,62889.5625,62144.70313,61902.03516,65988.38281,69225.28906,69144.82031,72296.96094,75147.41406,77707.28906,80362.70313,83944.6875,84017.85938,81469.60156,75229.67188,77803.85156,78441.82031,78554.77344,78870.61719,79202.82813,79662.40625,80111.80469,79495.03125,80306.29688,82057.64063,83992.57031,85521.78125,87602.5,90044.55469,91054.17188,96336.16406,101141.7969,102492.6641,106561.1172,114003.1406,122658.6797,134916.75,146547.6563,163291.7656,180048.6875,201485.1406,236446.375,264975.9375,294127.2813,317259.4375
Greece,,90648.32813,91724.61719,87950.99219,87050.875,87822.46094,90611.98438,91995.30469,92408.42188,95720.97656,103927.1016,111257.5313,117603.3984,125198.4609,138008.9063,155455.3594,172284.4375,185916.4844,201960.6406,227038.4063,256125.2813,279714.8438,312875.1563,355986.75,389167.4375,413152.75,438004.4688,479093.8125,531060.75,588166.875,629916.625,623843.9375,612306,582417.0625,564283.625,550618.6875,591680.125,628314.375,667304.6875,707764.125,756432.5625,805249.0625,848169.9375,919684.375,1000667.875,1094404.75,1105783.625,1102833.125,1105599.5,1105338.125,1117404.25,1067040.5,1088495.625,1146467.875,1250218.625,1279007.5,1501567.25,1650270.375,1733972.125,1751806.375,1666770.5,1616750.5,1895194.75,2044242.25,2004816.375
Grenada,,,,,,,,,,,,,,,,,,,,,118.4474335,124.2535019,130.2617493,138.658905,149.0231934,156.3764954,164.3817291,172.5843658,179.6106262,209.1095734,234.8440094,279.9852905,328.3816223,362.5516663,378.254425,402.4032593,426.4825745,453.684906,481.1976013,507.3670959,539.427002,570.1568604,584.5842896,611.9840088,657.6820068,704.6051025,768.9581299,859.328125,973.3772583,1116.99646,1237.971313,1340.066162,1442.351563,1614.730347,1837.65564,2224.40332,2598.955078,3012.372314,3444.953613,3879.2854,4529.505859,5637.573242,5616.376465,5711.027832,5848.608398
Guatemala,9944.43457,10123.66211,10520.87402,10063.40332,9740.458008,9546.321289,10403.82129,11206.83887,11469.69238,11201.55078,11422.87012,11429.98633,11468.27637,11566.59082,11973.84082,12466.32422,12885.4248,13448.40332,14300.72461,14821.14648,16243.1582,17280.51367,18180.0957,19378.29492,20644.91797,22000.56641,23580.46094,25822.98828,28238.38086,30486.44336,32118.78125,34601.28906,36452.62891,36133.82813,36700.85547,37008.40625,38272.39844,39675.75781,41395.83203,43152.55469,45778.58203,47208.33984,49587.25,53500.32422,57302.09766,62316.17578,66182.52344,72300.21875,79881.69531,89126.99219,96989.82031,103967.4766,112948.8516,122840.9141,136110.9375,153376.9219,173933.1094,192681.0156,209983.75,223994.4063,241053.6094,266095.2188,272282.8125,281013.7813,292397.5313
Guinea,,,,,,,,,,6854.273438,6826.84668,6836.570313,6911.880371,6804.901855,6698.499512,6771.811035,6931.753906,7022.914551,7092.512695,7224.035156,7611.881836,7761.836426,7928.047363,8164.072754,8515.685547,8772.69043,8934.967773,9253.139648,9667.382813,10041.26172,10377.38672,10650.97656,10854.35645,10590.10742,10714.05371,10761.04492,11147.65527,11499.14258,11880.23828,12197.59082,13039.78418,13342.4668,13603.24512,14146.68164,14728.51855,15402.13281,15852.96484,15475.98145,15157.56641,14964.80957,14852.60254,14666.21387,14740.73535,14996.07715,15743.80078,16962.26563,17036.63281,16608.2168,16448.27148,15748.04883,15449.0166,15856.19922,17387.11328,19111.51953,20574.91992
"Guinea Bissau",,,,,,,,,,,1049.460815,1099.079834,1151.563354,1184.775635,1179.376953,1220.449585,1269.208618,1324.826904,1375.689697,1457.80603,1636.32251,1769.014648,1883.568726,2007.123413,2133.554932,2234.147217,2320.123291,2470.120605,2676.800781,2882.780762,3084.423096,3180.119629,3270.068115,3220.937012,3292.309082,3325.835205,3422.423828,3512.126953,3643.022217,3736.501465,3851.050293,3909.145508,4025.750977,4149.796875,4282.798828,4404.008789,4454.13916,4582.59082,4621.697754,4662.418457,4749.900391,4821.815918,4897.674805,5018.978027,5181.678223,5377.404297,5525.466797,5545.653809,5474.559082,5339.735352,5222.355469,5170.286621,5214.208008,5304.504395,5404.100586
Haiti,,,,,,,,,,,9513.950195,9545.496094,9578.341797,9533.030273,9205.192383,9281.650391,9386.484375,9474.378906,9570.59082,9846.234375,10600.23145,11070.63672,11687.52148,12609.32324,13928.41602,15177.6709,16443.86328,18187.57031,20198.18359,22544.87109,24842.47461,26908.4668,28602.85938,29274.8457,30854.42188,32471.9082,34654.80859,36557.69141,38171.87109,39362.48047,41253.92188,42467.52734,43674.04688,45101.71875,46101.50781,48742.58594,51086.92188,54024.01172,57218.59766,61207.56641,66036.85156,70769.42969,75377.1875,80495.89844,86913.92969,94238.52344,101104.2734,105312.6484,108108.2422,109542.8125,110129.5313,112432.9063,117027.1016,123469.75,130775.9453
Honduras,5451.097656,5666.753906,5926.754883,6046.342773,5991.02002,6039.349609,6237.645508,6365.456543,6335.146973,6380.009277,6393.063477,6425.17627,6536.314453,6639.630371,6724.405762,6936.819336,7243.659668,7676.225586,8058.535645,8506.081055,9028.341797,9402.848633,9723.87793,10261.27832,11038.41309,11772.03906,12304.73242,13208.7627,14476.18457,15610.55664,16729.14453,17617.99414,18242.59766,18276.40039,18882.51563,19444.92383,20159.46484,20822.09766,21731.51563,22813.01563,24019.17383,24835.75781,26166.60938,28825.96289,31565.97461,33959.80078,36097.18359,38919.98438,42338.37109,46072.0625,49552.57031,52978.76563,56023.1875,59671.41797,65749.49219,72955.39844,81215.07031,89601.125,97798.84375,100695.8984,104274.5625,110959.4219,114260.5313,118671.2031,123703.2813
Hungary,,,,,,,,,,,,,,,,,,,,,115124.5391,124922.2266,133526.9531,142728.5313,154884.7813,166853.4844,182894.4844,205334.4531,231579.7656,258688.375,284753.9375,297838.5,308252.0313,308274.8438,310746.1563,314028.0313,321980.6563,329965.9063,334889.9688,339500.125,345461.9375,344444.7188,343276.9688,349817.375,359931.3125,370331.4063,378178,368497,362301.2813,358574.5938,387441.75,453140.1563,440590.7813,476755.2813,503426.9063,529780.625,609528.375,690451.8125,790099.0625,864164.6875,888668.5625,938124.5,998114.5,1062706.25,1065811.75
Iceland,3261.021729,3549.664307,3861.8479,3941.588623,4203.361328,4732.201172,5106.011719,5565.768066,5862.708984,6279.945801,6148.475098,6450.256348,6752.774902,7137.222656,7727.862793,8420.697266,9248.517578,10070.46875,10583.71094,11050.40234,11461.59277,12246.9707,13189.78613,14443.21777,16073.03125,17152.92969,18013.37891,19489.54492,20955.16602,22418.29297,23788.7207,25359.41797,26444.45703,26291.65625,26155.47656,26652.6582,27899.75195,29508.61914,30244.99023,30933.89453,31385.21484,31898.60352,32178.72461,32623.91797,33340.03906,34568.64844,35904.46875,34423.79297,35333.33203,35710.82031,37004.29297,38896.04688,40019.08203,41198.18359,44842.55469,49406.74609,48933.15625,49109.16406,61145.09766,66732.625,51314.30859,50603.66797,53235.875,57167.03125,59350.67969
India,1024242.063,1063063.25,1076572.25,1075920.25,1089758.5,1127701.125,1160637.625,1200857.625,1196598,1230674.625,1364635.625,1400949,1416693.125,1430855.125,1479579.5,1526279.75,1578306.5,1638545.75,1686232.25,1765159.125,1977646.375,1957178.375,1953754.75,1978734.375,1970432.25,1981024,1970579,1995166.75,2037271.875,2064439.875,2093667.125,1999233.75,1914559.75,1760541.25,1703910.25,1638516.625,1747589.25,1856967.75,1963133.375,2066853.875,2241030.5,2339324.5,2448365.5,2619975.75,2818636,3081442.25,3298940,3546996.25,3848985,4200132,4547347,4938065,5365266,5926282,6768954,7910673,9233062,10616401,12043926,13506964,15356803,17782550,19233684,20736988,22491836
Indonesia,,,,,,,,,,,199175.4375,198714.3438,194487.875,195532.125,191326.125,191670.6563,193811.125,194401.5781,196859.0313,202570.0625,224639.5469,235729.2344,249818.5625,268805.1875,295670.375,322713.625,345604.4375,379289.8438,421499,464017.8438,512350.4375,542935.1875,574337.75,577242.1875,595756.0625,610272.375,639096.8125,662211.9375,688678.1875,717818.25,770481.75,808033.9375,855958.5625,915867.0625,980593,1071613.25,1174451.75,1378807,1533247,1672010.625,1735750.5,1850345.25,2001543.125,2190061,2478616.75,2868466.25,3494098.25,4198927.5,5144415,6325119,8146253.5,11097780,11752279,12529229,13456787
Iran,,,,,,93689.4375,99960.83594,106102.625,110860.9063,117419.0547,131193.7813,140636.875,151643.7031,161636.0469,174082.6875,194363.8125,218842.75,244014.3281,277410.1875,312024.125,361585.9688,372314.6563,391438.125,423010.5,469209.4688,528404.3125,536900.5,550799.5625,556725.3125,542453.75,519328.2813,507447.2813,497720.5,488819.0625,493376.8438,484146.1875,531288.0625,563498.5,597437.5625,640583.875,701010,755011.6875,819929.625,918714.5,1000404.563,1133670.875,1313326.125,1382660.25,1458862.625,1537639,1625857.375,1740929.75,1862658.25,2007900.5,2205579,2448440,2650373.75,2812319.25,2969711,3093936.5,3234132,3426127.75,3494832,3588486.75,3717908.5
Iraq,,,,,,,,,,,,,,,,,,,,,59366.10156,60094.19531,61081.67578,63624.37891,67579.29688,73636.94531,79170.13281,85984.84375,96331.16406,107433.2891,117943.7813,138692.8281,157571.7188,161426.7813,161948.7969,163559.5781,168951.375,172328.1563,176173.6875,181078.9375,184799.7969,178144.0781,173104.5625,173317.7031,170931.7813,169044.5,164496.3281,162459.5469,162473.6875,162369.8438,162972.2031,167174.1875,168756.8906,175389.5313,182349.4531,204373.5,249990.625,276290.0625,324116.5313,366437.0313,443733,548409.6875,583039.125,663098.5625,726268.25
Ireland,27569.11328,29528.1543,30906.69727,31700.61719,31647.69336,32572.56445,33520.30469,33647.05859,32944.44531,33683.91016,34231.44922,34904.29688,35804.82422,36531.49609,37653.03906,39320.49219,40762.12109,42165.53906,43976.87109,47112.24219,49655.94531,52618.00391,56062.56641,60731.5,65005.33594,68490.5,74189.86719,81999.14063,92926.19531,106170.4844,119174.8359,124057.3047,126957.7422,123372.8594,123447.0938,121512.7813,128950.8203,135852.2813,143495.9219,151944.9688,163185.4844,172419.8125,182695.8281,196588.125,214370.6719,238678.0938,249720.3906,257642.6875,272610.9375,284234.2813,297952.4375,315641.7188,340704.25,362910.1563,415507.375,459505.2813,611206.125,770678.1875,774362.5,735173,846307.4375,903489.875,916876.8125,956680.375,991600.875
