Country,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Morocco,15.63,15.79,15.95,16.11,16.27,16.43,16.534,16.638,16.742,16.846,16.95,17.098,17.246,17.394,17.542,17.69,17.86,18.03,18.2,18.37,18.54,18.758,18.976,19.194,19.412,19.63,20.056,20.482,20.908,21.334,21.76,21.84,21.92,22,22.08,22.16,21.886,21.612,21.338,21.064,20.79,20.644,20.498,20.352,20.206,20.06,20.26,20.46,20.66,20.86,21.06,21.144,21.228,21.312,21.396,21.48
Mozambique,3.328,3.343,3.358,3.373,3.388,3.403,3.48,3.557,3.634,3.711,3.788,3.806,3.824,3.842,3.86,3.878,3.9106,3.9432,3.9758,4.0084,4.041,4.116,4.191,4.266,4.341,4.416,4.471,4.526,4.581,4.636,4.691,4.7874,4.8838,4.9802,5.0766,5.173,5.3144,5.4558,5.5972,5.7386,5.88,6.0676,6.2552,6.4428,6.6304,6.818,6.943,7.068,7.193,7.318,7.443,7.443,7.443,7.443,7.443,7.443
"Burma (Myanmar)",14.99,15.062,15.134,15.206,15.278,15.35,15.366,15.382,15.398,15.414,15.43,15.298,15.166,15.034,14.902,14.77,14.796,14.822,14.848,14.874,14.9,14.894,14.888,14.882,14.876,14.87,14.864,14.858,14.852,14.846,14.84,14.874,14.908,14.942,14.976,15.01,15.144,15.278,15.412,15.546,15.68,15.996,16.312,16.628,16.944,17.26,17.426,17.592,17.758,17.924,18.09,18.12,18.15,18.18,18.21,18.24
Namibia,0.7789,0.7806,0.7823,0.7839,0.7856,0.7873,0.7883,0.7893,0.7902,0.7912,0.7922,0.7927,0.7932,0.7936,0.7941,0.7946,0.7951,0.7956,0.796,0.7965,0.797,0.7982,0.7994,0.8007,0.8019,0.8031,0.8031,0.8031,0.8031,0.8031,0.8031,0.8414,0.8798,0.9181,0.9565,0.9948,0.9948,0.9948,0.9948,0.9948,0.9948,0.9919,0.989,0.986,0.9831,0.9802,0.9805,0.9807,0.981,0.9812,0.9815,0.9815,0.9815,0.9815,0.9815,0.9815
Nauru,15,16,17,18,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
Nepal,12.44,12.46,12.48,12.5,12.52,12.54,12.862,13.184,13.506,13.828,14.15,14.382,14.614,14.846,15.078,15.31,15.402,15.494,15.586,15.678,15.77,15.794,15.818,15.842,15.866,15.89,15.926,15.962,15.998,16.034,16.07,16.152,16.234,16.316,16.398,16.48,16.52,16.56,16.6,16.64,16.68,16.572,16.464,16.356,16.248,16.14,16.072,16.004,15.936,15.868,15.8,15.8,15.8,15.8,15.8,15.8
Netherlands,24.13,23.744,23.358,22.972,22.586,22.2,21.632,21.064,20.496,19.928,19.36,19.388,19.416,19.444,19.472,19.5,19.548,19.596,19.644,19.692,19.74,20.078,20.416,20.754,21.092,21.43,21.584,21.738,21.892,22.046,22.2,22.262,22.324,22.386,22.448,22.51,22.578,22.646,22.714,22.782,22.85,23.548,24.246,24.944,25.642,26.34,26.112,25.884,25.656,25.428,25.2,25.364,25.528,25.692,25.856,26.02
"New Zealand",11.26,11.252,11.244,11.236,11.228,11.22,11.204,11.188,11.172,11.156,11.14,10.978,10.816,10.654,10.492,10.33,10.1908,10.0516,9.9124,9.7732,9.634,9.6944,9.7548,9.8152,9.8756,9.936,9.5326,9.1292,8.7258,8.3224,7.919,7.5328,7.1466,6.7604,6.3742,5.988,5.1894,4.3908,3.5922,2.7936,1.995,1.9696,1.9442,1.9188,1.8934,1.868,1.928,1.988,2.048,2.108,2.168,2.2252,2.2824,2.3396,2.3968,2.454
Nicaragua,9.051,9.0818,9.1126,9.1434,9.1742,9.205,9.2202,9.2354,9.2506,9.2658,9.281,9.3118,9.3426,9.3734,9.4042,9.435,9.586,9.737,9.888,10.039,10.19,10.36,10.53,10.7,10.87,11.04,11.172,11.304,11.436,11.568,11.7,12.398,13.096,13.794,14.492,15.19,15.632,16.074,16.516,16.958,17.4,17.134,16.868,16.602,16.336,16.07,15.66,15.25,14.84,14.43,14.02,13.962,13.904,13.846,13.788,13.73
Niger,9.077,9.077,9.077,9.077,9.077,9.077,9.026,8.975,8.924,8.873,8.822,8.6014,8.3808,8.1602,7.9396,7.719,7.7316,7.7442,7.7568,7.7694,7.782,7.727,7.672,7.617,7.562,7.507,8.0576,8.6082,9.1588,9.7094,10.26,10.418,10.576,10.734,10.892,11.05,11.05,11.05,11.05,11.05,11.05,11.208,11.366,11.524,11.682,11.84,11.998,12.156,12.314,12.472,12.63,12.63,12.63,12.63,12.63,12.63
Nigeria,30.2,31.134,32.068,33.002,33.936,34.87,34.208,33.546,32.884,32.222,31.56,30.404,29.248,28.092,26.936,25.78,25.09,24.4,23.71,23.02,22.33,24.68,27.03,29.38,31.73,34.08,34.734,35.388,36.042,36.696,37.35,38.216,39.082,39.948,40.814,41.68,42.07,42.46,42.85,43.24,43.63,44.3,44.97,45.64,46.31,46.98,46.612,46.244,45.876,45.508,45.14,44.88,44.62,44.36,44.1,43.84
Niue,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,12.308,13.076,13.844,14.612,15.38,15.228,15.076,14.924,14.772,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.772,14.924,15.076,15.228,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38
Norway,2.22,2.2148,2.2096,2.2044,2.1992,2.194,2.168,2.142,2.116,2.09,2.064,2.0666,2.0692,2.0718,2.0744,2.077,2.0982,2.1194,2.1406,2.1618,2.183,2.1976,2.2122,2.2268,2.2414,2.256,2.2632,2.2704,2.2776,2.2848,2.292,2.302,2.312,2.322,2.332,2.342,2.332,2.322,2.312,2.302,2.292,2.2788,2.2656,2.2524,2.2392,2.226,2.2046,2.1832,2.1618,2.1404,2.119,2.1164,2.1138,2.1112,2.1086,2.106
"West Bank and Gaza",33.55,33.65,33.75,33.85,33.95,34.05,34.118,34.186,34.254,34.322,34.39,34.622,34.854,35.086,35.318,35.55,35.848,36.146,36.444,36.742,37.04,37.108,37.176,37.244,37.312,37.38,37.212,37.044,36.876,36.708,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,36.54,35.992,35.444,34.896,34.348,33.8,31.094,28.388,25.682,22.976,20.27,21.132,21.994,22.856,23.718,24.58
Oman,0.1131,0.115,0.117,0.1189,0.1209,0.1228,0.1267,0.1306,0.1344,0.1383,0.1422,0.1454,0.1486,0.1519,0.1551,0.1583,0.1596,0.1609,0.1622,0.1635,0.1648,0.1771,0.1894,0.2016,0.2139,0.2262,0.2346,0.243,0.2514,0.2598,0.2682,0.2598,0.2514,0.243,0.2346,0.2262,0.2284,0.2306,0.2328,0.235,0.2372,0.2318,0.2263,0.2209,0.2154,0.21,0.215,0.2201,0.2251,0.2302,0.2352,0.2326,0.23,0.2275,0.2249,0.2223
Pakistan,38.74,39.15,39.56,39.97,40.38,40.79,40.296,39.802,39.308,38.814,38.32,38.422,38.524,38.626,38.728,38.83,39.482,40.134,40.786,41.438,42.09,41.628,41.166,40.704,40.242,39.78,39.456,39.132,38.808,38.484,38.16,38.484,38.808,39.132,39.456,39.78,39.834,39.888,39.942,39.996,40.05,39.832,39.614,39.396,39.178,38.96,38.972,38.984,38.996,39.008,39.02,39.068,39.116,39.164,39.212,39.26
Palau,6.239,6.239,6.239,6.239,6.239,6.239,6.1768,6.1146,6.0524,5.9902,5.928,5.928,5.928,5.928,5.928,5.928,6.0072,6.0864,6.1656,6.2448,6.324,6.324,6.324,6.324,6.324,6.324,6.3636,6.4032,6.4428,6.4824,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522,6.522
Panama,7.478,7.4382,7.3984,7.3586,7.3188,7.279,7.2632,7.2474,7.2316,7.2158,7.2,7.2158,7.2316,7.2474,7.2632,7.279,7.3454,7.4118,7.4782,7.5446,7.611,7.7196,7.8282,7.9368,8.0454,8.154,8.2734,8.3928,8.5122,8.6316,8.751,8.759,8.767,8.775,8.783,8.791,8.9102,9.0294,9.1486,9.2678,9.387,9.4056,9.4242,9.4428,9.4614,9.48,9.5676,9.6552,9.7428,9.8304,9.918,9.918,9.918,9.918,9.918,9.918
"Papua New Guinea",0.9182,0.9442,0.9701,0.9961,1.022,1.048,1.0886,1.1292,1.1698,1.2104,1.251,1.2726,1.2942,1.3158,1.3374,1.359,1.3768,1.3946,1.4124,1.4302,1.448,1.4722,1.4964,1.5206,1.5448,1.569,1.5758,1.5826,1.5894,1.5962,1.603,1.6224,1.6418,1.6612,1.6806,1.7,1.7144,1.7288,1.7432,1.7576,1.772,1.7848,1.7976,1.8104,1.8232,1.836,1.901,1.966,2.031,2.096,2.161,2.161,2.161,2.161,2.161,2.161
Paraguay,2.021,2.0696,2.1182,2.1668,2.2154,2.264,2.2626,2.2612,2.2598,2.2584,2.257,2.4862,2.7154,2.9446,3.1738,3.403,3.6532,3.9034,4.1536,4.4038,4.654,4.7498,4.8456,4.9414,5.0372,5.133,5.2792,5.4254,5.5716,5.7178,5.864,6.0114,6.1588,6.3062,6.4536,6.601,6.9074,7.2138,7.5202,7.8266,8.133,8.3454,8.5578,8.7702,8.9826,9.195,9.568,9.941,10.314,10.687,11.06,11.25,11.44,11.63,11.82,12.01
Peru,1.633,1.7162,1.7994,1.8826,1.9658,2.049,2.1282,2.2074,2.2866,2.3658,2.445,2.4872,2.5294,2.5716,2.6138,2.656,2.689,2.722,2.755,2.788,2.821,2.8466,2.8722,2.8978,2.9234,2.949,2.9878,3.0266,3.0654,3.1042,3.143,3.2586,3.3742,3.4898,3.6054,3.721,3.7218,3.7226,3.7234,3.7242,3.725,3.787,3.849,3.911,3.973,4.035,4.0894,4.1438,4.1982,4.2526,4.307,4.3064,4.3058,4.3052,4.3046,4.304
Philippines,23.27,23.59,23.91,24.23,24.55,24.87,24.962,25.054,25.146,25.238,25.33,26.33,27.33,28.33,29.33,30.33,30.69,31.05,31.41,31.77,32.13,32.25,32.37,32.49,32.61,32.73,32.74,32.75,32.76,32.77,32.78,32.814,32.848,32.882,32.916,32.95,32.784,32.618,32.452,32.286,32.12,32.556,32.992,33.428,33.864,34.3,34.726,35.152,35.578,36.004,36.43,36.438,36.446,36.454,36.462,36.47
Poland,51.39,51.038,50.686,50.334,49.982,49.63,49.392,49.154,48.916,48.678,48.44,48.388,48.336,48.284,48.232,48.18,48.024,47.868,47.712,47.556,47.4,47.398,47.396,47.394,47.392,47.39,47.314,47.238,47.162,47.086,47.01,46.768,46.526,46.284,46.042,45.8,45.17,44.54,43.91,43.28,42.65,41.922,41.194,40.466,39.738,39.01,38.45,37.89,37.33,36.77,36.21,36.198,36.186,36.174,36.162,36.15
Portugal,33.03,33.096,33.162,33.228,33.294,33.36,33.424,33.488,33.552,33.616,33.68,33.736,33.792,33.848,33.904,33.96,34,34.04,34.08,34.12,34.16,34.196,34.232,34.268,34.304,34.34,34.072,33.804,33.536,33.268,33,32.024,31.048,30.072,29.096,28.12,27.662,27.204,26.746,26.288,25.83,24.744,23.658,22.572,21.486,20.4,20.346,20.292,20.238,20.184,20.13,20.192,20.254,20.316,20.378,20.44
"Puerto Rico",33.03,32.06,31.09,30.12,29.15,28.18,26.716,25.252,23.788,22.324,20.86,20.318,19.776,19.234,18.692,18.15,17.496,16.842,16.188,15.534,14.88,14.79,14.7,14.61,14.52,14.43,13.776,13.122,12.468,11.814,11.16,10.7544,10.3488,9.9432,9.5376,9.132,9.7416,10.3512,10.9608,11.5704,12.18,12.042,11.904,11.766,11.628,11.49,11.674,11.858,12.042,12.226,12.41,12.43,12.45,12.47,12.49,12.51
Qatar,0.0861,0.0861,0.0861,0.0861,0.0861,0.0861,0.0861,0.0861,0.0861,0.0861,0.0861,0.1033,0.1206,0.1378,0.1551,0.1723,0.2584,0.3445,0.4307,0.5168,0.6029,0.6718,0.7407,0.8097,0.8786,0.9475,0.9992,1.0509,1.1026,1.1543,1.206,1.2404,1.2748,1.3092,1.3436,1.378,1.3522,1.3264,1.3006,1.2748,1.249,1.268,1.287,1.306,1.325,1.344,1.3426,1.3412,1.3398,1.3384,1.337,1.3384,1.3398,1.3412,1.3426,1.344
"South Korea",20.78,21.282,21.784,22.286,22.788,23.29,23.15,23.01,22.87,22.73,22.59,22.568,22.546,22.524,22.502,22.48,22.376,22.272,22.168,22.064,21.96,21.886,21.812,21.738,21.664,21.59,21.442,21.294,21.146,20.998,20.85,20.556,20.262,19.968,19.674,19.38,19.246,19.112,18.978,18.844,18.71,18.542,18.374,18.206,18.038,17.87,17.75,17.63,17.51,17.39,17.27,17.188,17.106,17.024,16.942,16.86
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.23,65.104,64.978,64.852,64.726,64.6,64.352,64.104,63.856,63.608,63.36,63.244,63.128,63.012,62.896,62.78,62.684,62.588,62.492,62.396,62.3,62.3,62.3,62.3,62.3,62.3
Romania,44.01,44.038,44.066,44.094,44.122,44.15,44.12,44.09,44.06,44.03,44,44.038,44.076,44.114,44.152,44.19,44.182,44.174,44.166,44.158,44.15,44.286,44.422,44.558,44.694,44.83,44.22,43.61,43,42.39,41.78,41.728,41.676,41.624,41.572,41.52,41.488,41.456,41.424,41.392,41.36,40.752,40.144,39.536,38.928,38.32,38.412,38.504,38.596,38.688,38.78,38.744,38.708,38.672,38.636,38.6
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.82,7.7694,7.7188,7.6682,7.6176,7.567,7.5192,7.4714,7.4236,7.3758,7.328,7.3054,7.2828,7.2602,7.2376,7.215,7.1914,7.1678,7.1442,7.1206,7.097,7.1364,7.1758,7.2152,7.2546,7.294
Rwanda,23.73,24.11,24.49,24.87,25.25,25.63,26.64,27.65,28.66,29.67,30.68,31.872,33.064,34.256,35.448,36.64,37.474,38.308,39.142,39.976,40.81,41.32,41.83,42.34,42.85,43.36,43.7,44.04,44.38,44.72,45.06,44.02,42.98,41.94,40.9,39.86,42.26,44.66,47.06,49.46,51.86,51.852,51.844,51.836,51.828,51.82,52.094,52.368,52.642,52.916,53.19,53.182,53.174,53.166,53.158,53.15
"Saint Kitts and Nevis",45.71,45.71,45.71,45.71,45.71,45.71,44.568,43.426,42.284,41.142,40,40,40,40,40,40,42,44,46,48,50,48.462,46.924,45.386,43.848,42.31,41.54,40.77,40,39.23,38.46,36.152,33.844,31.536,29.228,26.92,26.998,27.076,27.154,27.232,27.31,24.994,22.678,20.362,18.046,15.73,16.508,17.286,18.064,18.842,19.62,19.62,19.62,19.62,19.62,19.62
"Saint Lucia",22.58,23.226,23.872,24.518,25.164,25.81,26.132,26.454,26.776,27.098,27.42,27.42,27.42,27.42,27.42,27.42,27.742,28.064,28.386,28.708,29.03,29.354,29.678,30.002,30.326,30.65,30.23,29.81,29.39,28.97,28.55,27.808,27.066,26.324,25.582,24.84,23.71,22.58,21.45,20.32,19.19,18.352,17.514,16.676,15.838,15,15.226,15.452,15.678,15.904,16.13,16.13,16.13,16.13,16.13,16.13
"Saint Vincent and Grenadines",23.08,23.592,24.104,24.616,25.128,25.64,25.64,25.64,25.64,25.64,25.64,25.128,24.616,24.104,23.592,23.08,23.08,23.08,23.08,23.08,23.08,24.106,25.132,26.158,27.184,28.21,27.696,27.182,26.668,26.154,25.64,25.128,24.616,24.104,23.592,23.08,22.566,22.052,21.538,21.024,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51
Samoa,19.72,20.072,20.424,20.776,21.128,21.48,21.62,21.76,21.9,22.04,22.18,22.674,23.168,23.662,24.156,24.65,25.072,25.494,25.916,26.338,26.76,26.738,26.716,26.694,26.672,26.65,24.842,23.034,21.226,19.418,17.61,17.538,17.466,17.394,17.322,17.25,16.898,16.546,16.194,15.842,15.49,14.822,14.154,13.486,12.818,12.15,11.832,11.514,11.196,10.878,10.56,10.56,10.56,10.56,10.56,10.56
"San Marino",16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67
"Saint Thomas and Principe",35.42,35.628,35.836,36.044,36.252,36.46,36.668,36.876,37.084,37.292,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.708,37.916,38.124,38.332,38.54,39.374,40.208,41.042,41.876,42.71,43.544,44.378,45.212,46.046,46.88,47.92,48.96,50,51.04,52.08,51.768,51.456,51.144,50.832,50.52,50.354,50.188,50.022,49.856,49.69,49.69,49.69,49.69,49.69,49.69
"Saudi Arabia",0.5536,0.5642,0.5748,0.5854,0.596,0.6066,0.6264,0.6462,0.6661,0.6859,0.7057,0.7324,0.7591,0.7858,0.8125,0.8392,0.8638,0.8883,0.9129,0.9374,0.962,1.0468,1.1316,1.2164,1.3012,1.386,1.4574,1.5288,1.6002,1.6716,1.743,1.7466,1.7502,1.7538,1.7574,1.761,1.7616,1.7622,1.7628,1.7634,1.764,1.7532,1.7424,1.7316,1.7208,1.71,1.6792,1.6484,1.6176,1.5868,1.556,1.5842,1.6124,1.6406,1.6688,1.697
Senegal,14.98,15.286,15.592,15.898,16.204,16.51,16.508,16.506,16.504,16.502,16.5,16.396,16.292,16.188,16.084,15.98,15.976,15.972,15.968,15.964,15.96,15.952,15.944,15.936,15.928,15.92,15.868,15.816,15.764,15.712,15.66,15.556,15.452,15.348,15.244,15.14,15.264,15.388,15.512,15.636,15.76,15.56,15.36,15.16,14.96,14.76,15.23,15.7,16.17,16.64,17.11,17.01,16.91,16.81,16.71,16.61
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.77,31.638,31.506,31.374,31.242,31.11,31.212,31.314,31.416,31.518,31.62
Seychelles,10.87,10.87,10.87,10.87,10.87,10.87,10.87,10.87,10.87,10.87,10.87,10.87,10.87,10.87,10.87,10.87,11.304,11.738,12.172,12.606,13.04,13.04,13.04,13.04,13.04,13.04,12.1712,11.3024,10.4336,9.5648,8.696,8.696,8.696,8.696,8.696,8.696,8.696,8.696,8.696,8.696,8.696,8.2612,7.8264,7.3916,6.9568,6.522,5.835,5.148,4.461,3.774,3.087,3.113,3.139,3.165,3.191,3.217
"Sierra Leone",5.74,5.8092,5.8784,5.9476,6.0168,6.086,6.169,6.252,6.335,6.418,6.501,6.57,6.639,6.708,6.777,6.846,6.9706,7.0952,7.2198,7.3444,7.469,7.6902,7.9114,8.1326,8.3538,8.575,8.5502,8.5254,8.5006,8.4758,8.451,8.4454,8.4398,8.4342,8.4286,8.423,9.5884,10.7538,11.9192,13.0846,14.25,15.34,16.43,17.52,18.61,19.7,20.288,20.876,21.464,22.052,22.64,22.95,23.26,23.57,23.88,24.19
Singapore,20.59,20.296,20.002,19.708,19.414,19.12,18.532,17.944,17.356,16.768,16.18,15.296,14.412,13.528,12.644,11.76,11.1728,10.5856,9.9984,9.4112,8.824,7.9416,7.0592,6.1768,5.2944,4.412,3.8826,3.3532,2.8238,2.2944,1.765,1.765,1.765,1.765,1.765,1.765,1.7624,1.7598,1.7572,1.7546,1.752,1.6286,1.5052,1.3818,1.2584,1.135,1.112,1.089,1.066,1.043,1.02,0.9996,0.9792,0.9587,0.9383,0.9179
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.61,31.954,31.298,30.642,29.986,29.33,29.182,29.034,28.886,28.738,28.59,28.63,28.67,28.71,28.75,28.79,28.794,28.798,28.802,28.806,28.81
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.64,11.334,11.028,10.722,10.416,10.11,10.0416,9.9732,9.9048,9.8364,9.768,9.7976,9.8272,9.8568,9.8864,9.916,10.2588,10.6016,10.9444,11.2872,11.63,11.646,11.662,11.678,11.694,11.71
"Solomon Islands",1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.737,1.744,1.751,1.758,1.765,1.8064,1.8478,1.8892,1.9306,1.972,1.9928,2.0136,2.0344,2.0552,2.076,2.1176,2.1592,2.2008,2.2424,2.284,2.2908,2.2976,2.3044,2.3112,2.318,2.3526,2.3872,2.4218,2.4564,2.491,2.588,2.685,2.782,2.879,2.976,3.0728,3.1696,3.2664,3.3632,3.46,3.46,3.46,3.46,3.46,3.46
Somalia,1.427,1.4348,1.4426,1.4504,1.4582,1.466,1.474,1.482,1.49,1.498,1.506,1.5138,1.5216,1.5294,1.5372,1.545,1.5528,1.5606,1.5684,1.5762,1.584,1.5918,1.5996,1.6074,1.6152,1.623,1.6256,1.6282,1.6308,1.6334,1.636,1.6432,1.6504,1.6576,1.6648,1.672,1.7222,1.7724,1.8226,1.8728,1.923,1.8608,1.7986,1.7364,1.6742,1.612,1.611,1.61,1.609,1.608,1.607,1.6384,1.6698,1.7012,1.7326,1.764
"South Africa",10.04,10.08,10.12,10.16,10.2,10.24,10.278,10.316,10.354,10.392,10.43,10.452,10.474,10.496,10.518,10.54,10.508,10.476,10.444,10.412,10.38,10.412,10.444,10.476,10.508,10.54,10.642,10.744,10.846,10.948,11.05,11.144,11.238,11.332,11.426,11.52,11.53,11.54,11.55,11.56,11.57,11.382,11.194,11.006,10.818,10.63,10.622,10.614,10.606,10.598,10.59,10.59,10.59,10.59,10.59,10.59
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.284,,,,,
Spain,41.17,41.032,40.894,40.756,40.618,40.48,40.75,41.02,41.29,41.56,41.83,41.608,41.386,41.164,40.942,40.72,40.674,40.628,40.582,40.536,40.49,40.452,40.414,40.376,40.338,40.3,40.124,39.948,39.772,39.596,39.42,39.07,38.72,38.37,38.02,37.67,37.216,36.762,36.308,35.854,35.4,35.204,35.008,34.812,34.616,34.42,34.47,34.52,34.57,34.62,34.67,34.53,34.39,34.25,34.11,33.97
"Sri Lanka",23.2,24.276,25.352,26.428,27.504,28.58,28.674,28.768,28.862,28.956,29.05,29.318,29.586,29.854,30.122,30.39,29.972,29.554,29.136,28.718,28.3,28.416,28.532,28.648,28.764,28.88,28.912,28.944,28.976,29.008,29.04,28.988,28.936,28.884,28.832,28.78,28.864,28.948,29.032,29.116,29.2,29.304,29.408,29.512,29.616,29.72,30.634,31.548,32.462,33.376,34.29,34.444,34.598,34.752,34.906,35.06
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.65,10.648,10.646,10.644,10.642,10.64
Suriname,0.2198,0.2198,0.2198,0.2198,0.2198,0.2198,0.2259,0.232,0.2381,0.2442,0.2503,0.254,0.2576,0.2613,0.2649,0.2686,0.282,0.2954,0.3089,0.3223,0.3357,0.3516,0.3675,0.3833,0.3992,0.4151,0.4151,0.4151,0.4151,0.4151,0.4151,0.4139,0.4127,0.4114,0.4102,0.409,0.3907,0.3724,0.354,0.3357,0.3174,0.3174,0.3174,0.3174,0.3174,0.3174,0.3235,0.3296,0.3357,0.3418,0.3479,0.365,0.3821,0.3992,0.4163,0.4334
Swaziland,7.834,8.053,8.272,8.491,8.71,8.929,9.1132,9.2974,9.4816,9.6658,9.85,9.6426,9.4352,9.2278,9.0204,8.813,8.6748,8.5366,8.3984,8.2602,8.122,8.5376,8.9532,9.3688,9.7844,10.2,10.36,10.52,10.68,10.84,11,11,11,11,11,11,11.012,11.024,11.036,11.048,11.06,11.06,11.06,11.06,11.06,11.06,11.036,11.012,10.988,10.964,10.94,10.94,10.94,10.94,10.94,10.94
Sweden,7.746,7.5736,7.4012,7.2288,7.0564,6.884,6.8534,6.8228,6.7922,6.7616,6.731,6.7146,6.6982,6.6818,6.6654,6.649,6.6294,6.6098,6.5902,6.5706,6.551,6.5244,6.4978,6.4712,6.4446,6.418,6.3638,6.3096,6.2554,6.2012,6.147,6.1608,6.1746,6.1884,6.2022,6.216,6.1632,6.1104,6.0576,6.0048,5.952,5.9378,5.9236,5.9094,5.8952,5.881,5.8706,5.8602,5.8498,5.8394,5.829,5.824,5.819,5.814,5.809,5.804
Switzerland,9.935,9.7852,9.6354,9.4856,9.3358,9.186,9.1894,9.1928,9.1962,9.1996,9.203,9.2496,9.2962,9.3428,9.3894,9.436,9.5392,9.6424,9.7456,9.8488,9.952,10.0036,10.0552,10.1068,10.1584,10.21,10.248,10.286,10.324,10.362,10.4,10.444,10.488,10.532,10.576,10.62,10.59,10.56,10.53,10.5,10.47,10.458,10.446,10.434,10.422,10.41,10.402,10.394,10.386,10.378,10.37,10.358,10.346,10.334,10.322,10.31
Syria,34.78,34.444,34.108,33.772,33.436,33.1,32.962,32.824,32.686,32.548,32.41,31.878,31.346,30.814,30.282,29.75,30.066,30.382,30.698,31.014,31.33,31.144,30.958,30.772,30.586,30.4,30.318,30.236,30.154,30.072,29.99,29.954,29.918,29.882,29.846,29.81,29.702,29.594,29.486,29.378,29.27,29.554,29.838,30.122,30.406,30.69,30.742,30.794,30.846,30.898,30.95,30.952,30.954,30.956,30.958,30.96
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.91,6.8146,6.7192,6.6238,6.5284,6.433,6.3824,6.3318,6.2812,6.2306,6.18,6.1688,6.1576,6.1464,6.1352,6.124,6.1254,6.1268,6.1282,6.1296,6.131,6.1356,6.1402,6.1448,6.1494,6.154
Thailand,22.8,23.338,23.876,24.414,24.952,25.49,26.142,26.794,27.446,28.098,28.75,29.776,30.802,31.828,32.854,33.88,34.548,35.216,35.884,36.552,37.22,37.762,38.304,38.846,39.388,39.93,39.964,39.998,40.032,40.066,40.1,39.736,39.372,39.008,38.644,38.28,37.986,37.692,37.398,37.104,36.81,36.854,36.898,36.942,36.986,37.03,37.832,38.634,39.436,40.238,41.04,41.138,41.236,41.334,41.432,41.53
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.75,25.634,25.518,25.402,25.286,25.17,24.36,23.55,22.74,21.93,21.12,20.528,19.936,19.344,18.752,18.16,18.028,17.896,17.764,17.632,17.5,17.516,17.532,17.548,17.564,17.58
"Timor Leste",5.38,5.4068,5.4336,5.4604,5.4872,5.514,5.689,5.864,6.039,6.214,6.389,6.6176,6.8462,7.0748,7.3034,7.532,7.8278,8.1236,8.4194,8.7152,9.011,9.2128,9.4146,9.6164,9.8182,10.02,10.436,10.852,11.268,11.684,12.1,12.276,12.452,12.628,12.804,12.98,13.236,13.492,13.748,14.004,14.26,14.434,14.608,14.782,14.956,15.13,15.252,15.374,15.496,15.618,15.74,15.686,15.632,15.578,15.524,15.47
