Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Iraq,2866.85,2958.13,3039.17,3113.26,3183.23,3251.51,3320.09,3390.52,3463.96,3541.27,3623.13,3710.33,3803.88,3905.08,4015.39,4135.69,4266.75,4408.17,4558.07,4713.73,4873.13,5035.52,5201.2,5370.63,5544.6,5723.62,5907.36,6095.14,6286.8,6482.19,6680.94,6884.24,7091.65,7299.45,7502.7,7698.5,7885.01,8065.18,8246.84,8440.74,8654.73,8891.13,9148.01,9423.58,9714.44,10017.6,10333.6,10662.1,10998.8,11338,11675.7,12011.5,12346.9,12682.3,13018.6,13357.8,13697.5,14040.2,14397.7,14785.4,15213.7,15688.1,16203.3,16745.8,17296.2,17840.1,18373.1,18898.8
Ireland,1431.11,1435.97,1438.58,1438.69,1436.29,1431.66,1425.35,1418.2,1411.27,1405.72,1402.6,1402.55,1405.56,1410.81,1417.07,1423.49,1429.74,1436.31,1444.2,1454.83,1469.15,1487.34,1508.84,1532.91,1558.46,1584.55,1610.9,1637.34,1663.14,1687.43,1709.58,1729.43,1746.92,1761.67,1773.31,1781.71,1786.67,1788.66,1789.08,1789.77,1792.2,1796.99,1804.09,1813.41,1824.55,1837.31,1851.71,1868.1,1887,1909,1934.53,1963.22,1994.76,2029.37,2067.37,2108.64,2153.85,2201.97,2249.12,2290.18,2321.66,2341.8,2352.11,2356.51,2360.75,2368.98,2382.5,2400.09
Israel,611.186,660.438,710.238,758.489,803.835,845.662,884.143,920.166,955.266,991.363,1030.21,1072.69,1118.27,1164.76,1209.02,1248.95,1283.45,1313.72,1342.73,1374.63,1412.32,1456.84,1506.9,1560.22,1613.39,1663.87,1711.18,1755.96,1798.09,1837.75,1875.2,1910.68,1944.53,1977.29,2009.63,2042.4,2074.97,2108.16,2145.99,2193.63,2254.41,2330.18,2418.88,2514.89,2610.33,2699.37,2780.47,2855,2923.69,2988.25,3050.21,3108.7,3163.78,3218.86,3278.47,3345.64,3422.13,3506.43,3594.28,3679.54,3757.87,3827.75,3890.68,3948.96,4006.18,4064.99,4125.96,4188.26
Italy,23914.3,24141.2,24349.8,24538.2,24706.3,24856.3,24992.4,25121.1,25250.6,25389.9,25546.8,25725.4,25924.4,26135.7,26347.3,26550.6,26742.4,26925.2,27102.7,27280.7,27463,27650.3,27839.6,28026.3,28204.6,28369.8,28520.7,28657.7,28780.3,28888.4,28982.2,29061.4,29126.5,29179.1,29221.2,29254.9,29280.5,29298.8,29313,29326.7,29342.6,29364.1,29391.2,29419,29440.3,29451,29447.2,29433.7,29425.1,29441.3,29495.8,29593,29726,29882.3,30043.9,30196.4,30337.4,30467.2,30578.2,30661.9,30712.9,30726.7,30705.6,30659.2,30601.3,30542.5,30486.3,30430.8
Jamaica,720.401,734.916,750.009,764.713,778.394,790.761,801.861,812.068,822.04,832.604,844.496,858.096,873.133,888.577,903.017,915.449,925.41,933.397,940.623,948.798,959.111,972.092,987.249,1003.57,1019.55,1034.14,1046.87,1058.18,1069,1080.68,1094.12,1109.72,1126.96,1144.8,1161.77,1176.81,1189.55,1200.38,1209.93,1219.19,1228.9,1239.19,1249.86,1260.84,1271.88,1282.85,1293.73,1304.57,1315.35,1326.11,1336.8,1347.44,1357.98,1368.16,1377.69,1386.36,1394.09,1400.94,1407.1,1412.81,1418.29,1423.55,1428.58,1433.44,1438.19,1442.88,1447.54,1452.15
Japan,42199.6,42935.4,43591.5,44185.4,44732.1,45244.5,45732.5,46203.7,46663.7,47116.2,47564.5,48013.2,48469.1,48942.1,49443.3,49980.7,50555.8,51166.7,51813.4,52494.7,53206.9,53951.9,54722.9,55496.4,56241.8,56936.6,57570.6,58147.6,58677.3,59176.6,59657.5,60122.4,60566.4,60987,61379.4,61740.8,62070.9,62372.7,62650.2,62908.9,63152.9,63384.4,63603.2,63809.3,64002,64180.7,64345.7,64498.2,64640.5,64775.3,64904.4,65028.4,65146.5,65256.9,65357.2,65445.3,65520.5,65582.6,65629.8,65660.3,65672.6,65665.9,65640.2,65595.3,65531.5,65449,65347.8,65228.2
Jordan,231.558,257.904,276.794,292.614,308.575,326.741,347.96,371.933,397.387,422.326,444.935,464.507,482.2,501.4,526.785,561.381,606.71,660.946,719.688,776.708,827.458,870.738,907.833,939.846,968.767,996.304,1022.48,1047.32,1072.71,1100.94,1133.77,1172.28,1216.4,1265.22,1317.23,1371.45,1426.74,1483.74,1545.21,1614.99,1695.28,1787.79,1890.16,1995.6,2094.78,2181.15,2253.17,2313.39,2364.63,2411.45,2457.93,2504.15,2551.21,2605.55,2675.22,2765.92,2878.78,3012.09,3164.84,3334.91,3519.46,3719.04,3930.6,4143.17,4342.55,4518.33,4666.6,4789.15
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8479.51,8424.78,8351.08,8264.3,8163.85,8053,7946.28,7862.22,7813.93,7808.32,7841.89,7904.12,7978.85,8054.31,8126.51,8198.99,8276.28,8365.7,8471.91,8595.99,8733.83,8878.64,9021.16,9154.57,9276.27,9387.55
Kenya,3012.23,3095.56,3183.18,3274.95,3370.81,3470.81,3575.05,3683.81,3797.35,3916.08,4040.37,4170.55,4306.82,4449.29,4597.96,4752.98,4914.52,5083.07,5259.46,5444.69,5639.6,5844.65,6060.02,6285.8,6521.99,6768.62,7025.59,7293.13,7572.06,7863.39,8167.71,8485.15,8815.04,9156.06,9506.41,9864.6,10230,10602.4,10981,11364.8,11753.3,12146.2,12543.4,12943.9,13346.9,13751.8,14158.5,14567.9,14981.6,15402.1,15831.3,16269.9,16718.3,17178.1,17651.1,18138.7,18641.4,19159.2,19691.6,20237.5,20796.3,21367.7,21951.4,22545.8,23148.9,23759.2,24376,24999.1
Kiribati,16.783,17.071,17.399,17.756,18.142,18.555,18.985,19.438,19.904,20.386,20.882,21.401,21.937,22.461,22.988,23.509,24.014,24.505,24.987,25.442,25.888,26.306,26.719,27.109,27.508,27.918,28.344,28.788,29.241,29.68,30.099,30.486,30.848,31.238,31.717,32.316,33.08,33.96,34.908,35.807,36.588,37.224,37.741,38.195,38.661,39.202,39.828,40.522,41.274,42.051,42.816,43.563,44.318,45.102,45.936,46.836,47.823,48.873,49.966,51.062,52.117,53.137,54.107,55.063,56.023,56.998,57.993,59.005
Kuwait,61.799,65.947,67.997,68.876,69.387,70.233,72.004,75.189,80.156,87.172,96.465,108.175,122.466,139.463,159.264,181.835,207.241,235.21,264.93,295.306,325.507,355.374,384.918,413.695,441.238,467.325,491.491,514.005,536.286,560.271,587.278,616.876,648.261,681.783,717.858,756.15,798.979,844.843,885.073,908.093,906.582,875.605,820.23,755.466,702.272,675.444,681.48,715.171,765.298,814.957,852.238,873.407,883.498,889.843,903.508,932.343,977.645,1036.19,1105.85,1183.03,1264.5,1350.55,1440.45,1528.74,1608.47,1674.81,1725.23,1761.27
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2263.94,2276.28,2291.59,2313.51,2344.05,2381.6,2421.87,2458.66,2487.72,2507.4,2519.81,2528.99,2540.85,2559.63,2586.6,2620.41,2659.38,2700.81,2742.64,2784.43,2826.73,2869.53,2913.05,2957.37,3002.35,3047.6
Laos,853.8,874.859,896.084,917.579,939.387,961.529,984.059,1007,1030.38,1054.25,1078.62,1103.56,1129.1,1155.3,1182.21,1209.89,1238.09,1266.78,1296.5,1328.01,1361.66,1398.19,1437.03,1475.76,1511.02,1540.7,1563.68,1581.34,1597.01,1615.39,1639.92,1671.66,1709.76,1753.23,1800.38,1849.89,1901.44,1955.29,2011.22,2069.08,2128.62,2189.76,2251.99,2313.95,2373.95,2430.8,2483.93,2533.68,2580.86,2626.75,2672.35,2717.76,2762.78,2807.88,2853.54,2900.07,2947.92,2996.96,3046.07,3093.72,3138.89,3181.03,3220.75,3259.55,3299.58,3342.39,3388.47,3437.23
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.2,1386.55,1369.01,1352.73,1338.38,1325.42,1313.36,1301.29,1288.58,1275.22,1261.55,1247.63,1233.58,1219.49,1205.4,1191.31,1177.18,1162.95,1148.58,1134.07,1119.5,1105.12,1091.25,1078.1,1065.79,1054.25
Lebanon,662.923,674.606,691.804,712.848,736.43,761.534,787.5,814.015,841.044,868.743,897.318,926.727,956.521,985.734,1013.16,1038.01,1059.49,1077.99,1095.45,1114.59,1137.18,1164.21,1194.59,1225.61,1253.41,1275.28,1290.18,1299.17,1304.23,1308.36,1313.72,1321.36,1330.69,1340.37,1348.31,1353.28,1354.38,1352.84,1352.08,1356.76,1369.99,1393.93,1427.13,1464.9,1500.48,1529.37,1548.87,1561.34,1573.33,1594.21,1630.22,1685.84,1758.02,1836.68,1907.41,1960.92,1990.04,2000.36,2010.48,2046.48,2125.45,2255.35,2425.73,2612.87,2783.14,2912.2,2992.6,3031.35
Lesotho,389.712,394.629,400.086,405.966,412.132,418.547,425.176,432.075,439.329,447.051,455.322,464.209,473.639,483.464,493.471,503.5,513.511,523.575,533.808,544.419,555.559,567.227,579.394,592.134,605.494,619.513,634.147,649.311,664.965,681.041,697.439,714.261,731.384,748.155,763.722,777.546,789.254,799.169,808.276,817.957,829.213,842.334,856.937,872.515,888.261,903.525,918.281,932.615,946.158,958.506,969.393,978.685,986.541,993.478,1000.21,1007.3,1014.88,1022.95,1031.72,1041.4,1052.15,1064.07,1077.15,1091.07,1105.44,1119.93,1134.44,1149.02
Liberia,446.138,453.81,462.301,471.533,481.447,491.985,503.078,514.693,526.774,539.286,552.198,565.492,579.195,593.312,607.891,622.983,638.605,654.792,671.633,689.229,707.665,726.975,747.177,768.357,790.618,814.023,838.023,862.468,888.161,916.266,947.254,982.061,1019.48,1055.19,1083.45,1100.34,1105.11,1099.81,1086.93,1070.25,1053.23,1034.9,1016.31,1005.18,1011.48,1041.53,1099.9,1182.85,1278.29,1369.07,1443.1,1495.43,1530.29,1555.94,1584.92,1626.14,1682.17,1749.37,1823.02,1895.86,1962.75,2022.35,2076.62,2127.56,2178.35,2231.33,2286.98,2344.55
Libya,542.776,553.96,565.766,578.501,592.366,607.546,624.15,642.225,661.788,682.796,705.22,729.098,754.528,781.734,810.993,842.489,876.277,912.296,950.497,990.793,1033.08,1077.31,1123.42,1171.15,1220.22,1270.35,1321.4,1373.33,1426.07,1479.63,1533.96,1588.95,1644.44,1700.42,1756.87,1813.76,1870.98,1928.34,1985.51,2042.1,2097.73,2152.41,2206.06,2258.32,2308.71,2356.98,2402.85,2446.58,2489.12,2531.78,2575.49,2620.27,2665.74,2711.89,2758.63,2805.69,2853.91,2902.85,2949.33,2989.13,3019.59,3038.91,3049,3055.48,3066.18,3086.64,3118.97,3161.19
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944.68,1937.11,1927.66,1917.78,1907.78,1897.35,1886.5,1875.04,1862.86,1850.15,1837.02,1823.07,1807.74,1790.67,1771.9,1751.69,1730.34,1708.26,1685.86,1663.08,1640.2,1618.21,1598.44,1581.76,1568.62,1558.68
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.319,223.319,225.06,226.822,229.015,231.913,235.621,240.007,244.944,250.206,255.593,261.104,266.731,272.282,277.522,282.3,286.523,290.231
Madagascar,1983.56,2027.56,2073.32,2120.87,2170.19,2221.34,2274.36,2329.31,2386.26,2445.32,2506.56,2570.1,2636.01,2704.36,2775.2,2848.62,2924.68,3003.5,3085.33,3170.45,3259.08,3351.35,3447.28,3546.89,3650.09,3756.87,3867.26,3981.32,4099.08,4220.58,4345.8,4475.01,4608.25,4745.21,4885.44,5028.75,5175.12,5325.05,5479.57,5640.03,5807.52,5982.24,6164.28,6354.18,6552.52,6759.64,6975.85,7200.86,7433.56,7672.44,7916.32,8164.83,8418.07,8675.99,8938.68,9206.23,9478.64,9755.84,10037.7,10324.2,10615.3,10911,11211.6,11517.9,11831.2,12152.3,12481.6,12818.8
Malawi,1535.94,1562.49,1590.52,1620,1650.93,1683.3,1717.09,1752.33,1789.01,1827.14,1866.76,1907.9,1950.66,1995.13,2041.44,2089.74,2140.1,2192.65,2247.56,2304.98,2365.09,2428,2493.81,2562.73,2635.03,2710.88,2791.83,2878.18,2967.68,3057.11,3144.98,3226.37,3303.7,3391.3,3508.73,3667.91,3878.47,4130.84,4394.51,4627.2,4799.89,4899.76,4939.53,4946.93,4962.74,5016.45,5117.35,5256.28,5422.08,5596.35,5765.81,5928.09,6088.63,6251.07,6421.37,6603.73,6798.96,7005.1,7220.36,7442.09,7668.29,7898.44,8133.14,8372.94,8618.83,8871.47,9130.98,9396.95
Malaysia,2965.6,3053.5,3147.87,3246.26,3347.01,3449.21,3552.84,3658.64,3768,3882.77,4004.5,4133.8,4269.67,4409.19,4548.38,4684.38,4816.32,4945.12,5072.04,5199.12,5328.01,5458.85,5591.57,5727.37,5867.7,6013.55,6166.04,6325.08,6489.04,6655.48,6822.93,6990.34,7158.97,7332.5,7515.98,7712.83,7924.61,8149.65,8384.17,8622.67,8861.16,9097.6,9332.98,9569.89,9812.37,10062.9,10322.5,10588.8,10857,11120,11373.1,11614.6,11846.2,12070.2,12290.6,12510.5,12729.8,12948.2,13168.2,13393,13624.4,13864.1,14110.9,14360.5,14607,14846.2,15076.4,15298.8
Maldives,32.047,32.543,33.138,33.826,34.607,35.475,36.421,37.45,38.552,39.718,40.937,42.218,43.553,44.935,46.377,47.858,49.391,50.983,52.607,54.256,55.919,57.608,59.325,61.077,62.886,64.745,66.669,68.66,70.762,73.054,75.548,78.268,81.198,84.31,87.571,90.938,94.414,97.973,101.585,105.199,108.78,112.314,115.785,119.153,122.384,125.426,128.287,130.971,133.515,135.985,138.433,140.864,143.292,145.741,148.23,150.784,153.399,156.086,158.88,161.8,164.873,168.105,171.474,174.921,178.364,181.741,185.035,188.231
Mali,2299.21,2327.74,2356.86,2386.45,2416.48,2446.88,2477.59,2508.57,2539.78,2571.21,2602.87,2634.84,2667.24,2700.3,2734.26,2769.42,2805.78,2843.5,2883.22,2925.67,2971.37,3020.68,3073.44,3128.97,3186.3,3244.74,3303.8,3363.75,3425.47,3490.25,3558.89,3632.38,3710.12,3789.42,3866.57,3939.27,4006.17,4069.04,4132.52,4203.03,4285.18,4381.03,4489.25,4606.86,4729.3,4853.37,4978.29,5105.68,5237.69,5377.52,5527.49,5687.91,5858.15,6038.3,6228.33,6427.94,6637.7,6857.15,7083.58,7313.41,7544.18,7774.71,8006.04,8240.53,8481.74,8732.27,8992.89,9262.92
Malta,157.996,159.195,160.298,161.132,161.616,161.723,161.518,161.126,160.721,160.526,160.739,161.455,162.597,163.931,165.104,165.87,166.143,166.042,165.672,165.277,165.015,164.918,164.95,165.135,165.476,165.991,166.681,167.564,168.595,169.717,170.893,172.099,173.355,174.638,175.955,177.308,178.675,180.061,181.465,182.889,184.345,185.815,187.3,188.791,190.297,191.802,193.316,194.823,196.3,197.702,199.012,200.215,201.304,202.334,203.317,204.287,205.25,206.198,207.127,208.043,208.949,209.839,210.709,211.556,212.364,213.116,213.814,214.454
Martinique,116.004,117.22,119.289,121.883,124.761,127.739,130.744,133.763,136.848,140.091,143.598,147.365,151.297,155.118,158.476,161.147,162.997,164.114,164.728,165.184,165.73,166.47,167.338,168.18,168.796,169.031,168.838,168.331,167.763,167.459,167.667,168.474,169.809,171.524,173.461,175.446,177.481,179.583,181.67,183.64,185.425,186.925,188.209,189.433,190.857,192.665,194.914,197.506,200.251,202.899,205.23,207.188,208.827,210.14,211.186,211.978,212.549,212.871,212.962,212.849,212.554,212.069,211.426,210.747,210.165,209.792,209.668,209.772
Mauritania,337.321,344.567,352.357,360.679,369.527,378.887,388.751,399.108,409.958,421.291,433.104,445.378,458.127,471.347,485.032,499.192,513.81,528.896,544.449,560.493,577.026,594.05,611.58,629.602,648.113,667.098,686.55,706.494,726.968,748.055,769.804,792.252,815.381,839.107,863.287,887.862,912.839,938.295,964.263,990.785,1017.95,1045.71,1074.15,1103.63,1134.59,1167.35,1202.08,1238.67,1276.72,1315.71,1355.24,1395.22,1435.81,1477.1,1519.27,1562.47,1606.64,1651.8,1698.32,1746.66,1797.1,1849.83,1904.65,1961.07,2018.41,2076.15,2134.12,2192.42
Mauritius,247.631,254.122,261.514,269.501,277.873,286.456,295.143,303.906,312.749,321.743,330.921,340.286,349.755,359.113,368.125,376.605,384.465,391.765,398.757,405.736,412.965,420.465,428.162,436.026,443.992,451.993,460.038,468.123,475.966,483.234,489.702,495.312,500.167,504.376,508.135,511.601,514.75,517.641,520.702,524.476,529.326,535.41,542.577,550.44,558.404,566.027,573.2,579.987,586.317,592.139,597.454,602.169,606.283,609.912,613.237,616.39,619.429,622.333,625.029,627.398,629.375,630.924,632.128,633.164,634.282,635.662,637.376,639.364
Mayotte,6.889,7.19,7.536,7.923,8.331,8.757,9.187,9.636,10.113,10.62,11.155,11.738,12.357,13.005,13.65,14.289,14.919,15.537,16.173,16.845,17.566,18.354,19.2,20.084,20.982,21.868,22.741,23.616,24.541,25.574,26.746,28.087,29.582,31.231,33.012,34.921,36.941,39.075,41.344,43.763,46.326,49.046,51.911,54.85,57.785,60.635,63.377,66.034,68.68,71.402,74.271,77.298,80.458,83.71,87.021,90.327,93.633,96.947,100.234,103.491,106.683,109.82,112.886,115.929,118.994,122.136,125.354,128.643
Mexico,14082.2,14492.8,14929.7,15390.4,15872.6,16374.8,16895.7,17434.4,17990.8,18564.8,19156.6,19766.2,20393.7,21038.6,21700.5,22379.4,23072.8,23781.4,24512.9,25277.4,26081,26926.6,27808.3,28712,29618,30511.8,31388.3,32249.8,33097.7,33936.3,34768.8,35595.5,36415.3,37229.1,38037.9,38843.5,39643.5,40439.6,41241.3,42061.2,42907.2,43783.2,44683.3,45591.6,46486.4,47351.4,48185.3,48991.7,49766.8,50507.1,51213,51878.2,52509.6,53137,53800,54526.6,55328.4,56195.2,57105.2,58025.3,58930.6,59814.7,60682.8,61536,62378.6,63213.5,64038.9,64851.3
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.254,49.516,50.744,51.795,52.576,53.05,53.258,53.26,53.164,53.047,52.932,52.809,52.67,52.479,52.228,51.915,51.579,51.233,50.933,50.718,50.606,50.585,50.647,50.775,50.946,51.171,51.445
Mongolia,396.729,403.252,410.387,417.982,425.938,434.252,443.002,452.307,462.376,473.428,485.667,499.189,513.906,529.557,545.751,562.192,578.78,595.568,612.715,630.468,648.966,668.269,688.277,708.792,729.546,750.36,771.177,792.056,813.117,834.529,856.418,878.57,900.906,923.871,948.059,973.735,1001.26,1030.11,1058.56,1084.36,1105.89,1122.55,1134.96,1144.21,1151.97,1159.57,1167.31,1175.08,1183.22,1192.05,1201.83,1212.82,1225.21,1238.91,1253.72,1269.52,1286.19,1303.86,1322.89,1343.77,1366.76,1391.99,1419.13,1447.37,1475.58,1502.93,1529.11,1554.2
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.216,314.903,315.548,316.136,316.672,317.144,317.54,317.861,318.121,318.348,318.524,318.65
Morocco,4516.52,4644.15,4788.05,4943.41,5106.58,5275.01,5447.43,5623.64,5804.45,5991.35,6185.6,6387.33,6594.7,6803.53,7008.33,7205.22,7392.93,7572.77,7746.61,7917.55,8088.21,8258.88,8429.89,8604.04,8784.71,8974.41,9173.86,9382.71,9600.81,9827.55,10062.1,10304.8,10554.8,10808.4,11060.4,11307.2,11546.7,11779.5,12008,12236,12466.1,12699.2,12933.4,13165.5,13390.8,13606.2,13810.7,14005.9,14193.4,14375.9,14555.6,14733.3,14909.3,15085.4,15263.6,15445.8,15632.3,15823.5,16020.6,16224.8,16436.8,16657.1,16884.8,17117.3,17351,17582.9,17812.1,18038.5
Mozambique,3145.31,3194.97,3248.31,3304.98,3364.69,3427.21,3492.38,3560.1,3630.32,3703.05,3778.32,3856.18,3936.62,4019.64,4105.2,4193.36,4284.27,4378.18,4475.41,4576.33,4681.33,4789.67,4901.44,5018.93,5145.12,5281.66,5429.03,5585.01,5745.01,5902.85,6053.59,6199.17,6340.04,6468.66,6575.36,6655.36,6701.87,6722.29,6743.22,6800.82,6920.01,7112.53,7368.28,7663.47,7962.87,8241.12,8490.65,8719.77,8938.13,9161.52,9401.48,9660.01,9932.98,10218.8,10514.2,10817.1,11127.3,11446.4,11774.5,12112.3,12460,12817.8,13185.7,13563.6,13951.8,14350.3,14759.2,15178.5
"Burma (Myanmar)",8647.76,8828.58,9012.4,9201.69,9398.19,9602.86,9815.89,10036.7,10264.1,10496.4,10732.2,10971,11213.7,11462.8,11722,11993.8,12279.1,12577,12885.6,13202.3,13525,13853.1,14187,14526.8,14872.9,15225.6,15583.9,15946.9,16315.6,16691.3,17074.4,17464.7,17860,18256,18647,19028.4,19400,19761.6,20109,20437.5,20744.4,21026.3,21286,21535,21789.3,22059.9,22351.2,22658.5,22973.2,23282.2,23575.7,23852.6,24115.5,24362.1,24590.6,24800.8,24990.4,25162,25325.5,25494.2,25677.9,25880,26098.3,26329.7,26568.6,26810.5,27055.2,27303.1
Namibia,244.287,249.266,254.526,260.045,265.785,271.751,277.93,284.343,290.983,297.894,305.089,312.583,320.388,328.507,336.922,345.639,354.611,363.882,373.576,383.888,394.938,406.82,419.439,432.472,445.503,458.223,470.65,482.939,495.118,507.259,519.507,531.654,543.893,557.263,573.097,592.29,615.307,641.654,670.023,698.602,726.029,751.706,775.948,799.384,823.024,847.544,873.198,899.477,925.363,949.436,970.748,989.016,1004.72,1018.56,1031.58,1044.65,1057.88,1071.33,1085.74,1102,1120.73,1142.28,1166.46,1192.58,1219.63,1246.82,1273.94,1301.12
Nepal,4280.21,4371.47,4455.88,4535.15,4610.82,4684.2,4756.46,4828.57,4901.34,4975.39,5051.33,5129.71,5211.2,5296.53,5386.45,5481.5,5582.24,5688.69,5800.11,5915.35,6033.61,6154.78,6279.28,6407.6,6540.41,6678.3,6821.42,6969.78,7123.68,7283.4,7449.18,7620.99,7798.83,7982.99,8173.8,8371.36,8576.14,8787.76,9004.63,9224.54,9446.03,9666.99,9887.93,10113,10348.2,10596.9,10861.4,11138.2,11417.5,11686.1,11934.6,12159.3,12363.2,12552.1,12734.8,12917.9,13102.6,13287.1,13471.9,13656.8,13841.6,14027,14213.3,14398.3,14578.8,14752.9,14919.5,15079.4
Netherlands,5036.7,5100.42,5166.58,5234.71,5304.46,5375.55,5447.83,5521.2,5595.7,5671.36,5748.23,5826.23,5905.06,5984.24,6063.13,6141.23,6218.14,6293.81,6368.44,6442.46,6516.04,6589.32,6661.84,6732.55,6800.08,6863.48,6922.5,6977.48,7028.8,7077.09,7122.93,7166.37,7207.64,7247.88,7288.49,7330.51,7374.41,7420.06,7467.13,7515.05,7563.34,7611.98,7661.05,7710.22,7759.09,7807.35,7854.7,7901.1,7946.79,7992.18,8037.45,8082.77,8127.78,8171.58,8212.96,8251.08,8285.59,8316.81,8345.42,8372.4,8398.52,8424.03,8448.81,8472.84,8495.95,8518.11,8539.28,8559.67
"New Caledonia",30.69,30.441,30.517,30.851,31.382,32.063,32.867,33.757,34.728,35.776,36.911,38.108,39.368,40.659,41.955,43.237,44.475,45.667,46.939,48.444,50.264,52.457,54.954,57.595,60.141,62.421,64.389,66.08,67.553,68.903,70.199,71.443,72.636,73.799,74.958,76.153,77.385,78.671,80.046,81.535,83.173,84.957,86.888,88.949,91.114,93.347,95.645,97.996,100.372,102.739,105.071,107.354,109.595,111.751,113.793,115.683,117.412,118.998,120.507,122.049,123.692,125.475,127.371,129.34,131.323,133.27,135.191,137.086
"New Zealand",949.005,968.306,990.149,1013.39,1037.2,1061.02,1084.61,1107.99,1131.43,1155.42,1180.35,1206.38,1233.22,1260.03,1285.65,1309.34,1330.4,1349.23,1367.41,1387.24,1410.15,1437.07,1467.06,1497.4,1524.32,1545.24,1559.09,1567.05,1571.46,1575.81,1582.6,1592.75,1605.59,1620.26,1635.24,1649.56,1662.79,1675.6,1689.25,1705.55,1725.64,1750.21,1778.56,1808.69,1837.81,1863.99,1886.28,1905.47,1923.36,1942.59,1965.01,1991.29,2020.58,2051.41,2081.59,2109.61,2134.92,2158.08,2179.92,2201.69,2224.3,2247.96,2272.31,2297.02,2321.57,2345.57,2368.94,2391.79
Nicaragua,651.093,669.669,689.567,710.805,733.376,757.188,782.11,807.987,834.566,861.625,888.966,916.487,944.233,972.447,1001.46,1031.55,1062.79,1095.14,1128.62,1163.2,1198.88,1235.63,1273.47,1312.56,1353.06,1395.05,1438.57,1483.44,1529.41,1576.09,1623.16,1670.56,1718.25,1765.95,1813.35,1860.24,1906.36,1951.79,1997,2042.65,2089.16,2136.73,2185.02,2233.47,2281.23,2327.71,2372.77,2416.52,2458.91,2499.95,2539.7,2578.04,2615.04,2651.26,2687.38,2723.93,2761.15,2798.89,2836.76,2874.23,2910.87,2946.58,2981.51,3015.88,3049.99,3084.06,3118.16,3152.22
Niger,1404.31,1438.93,1474.36,1510.53,1547.46,1585.2,1623.88,1663.69,1704.85,1747.64,1792.29,1838.91,1887.51,1937.86,1989.66,2042.67,2096.92,2152.52,2209.46,2267.79,2327.55,2388.81,2451.72,2516.52,2583.47,2652.86,2724.77,2799.36,2877.05,2958.36,3043.66,3133.34,3227.39,3325.29,3426.32,3530.03,3636.37,3745.85,3859.22,3977.51,4101.58,4231.81,4368.33,4511.43,4661.31,4818.23,4982.53,5154.56,5334.46,5522.33,5718.34,5922.79,6136.12,6358.73,6591.09,6833.66,7086.72,7350.68,7626.31,7914.51,8215.98,8531.3,8860.64,9203.72,9560.03,9929.26,10311.6,10707.6
Nigeria,18973.4,19256.8,19563.1,19888.6,20230.8,20588,20959.6,21346,21748.3,22168.2,22607.6,23067.4,23547.2,24045.1,24558,25084.6,25625.4,26182.9,26760,27360.4,27987.8,28640.4,29320.2,30038.2,30808.6,31640.4,32539.9,33500.7,34503.3,35520.2,36531.8,37530.4,38522.3,39518.8,40537.6,41591.6,42684.2,43810.8,44967,46145.5,47341.1,48553.9,49787,51042.4,52323,53631.8,54970.3,56340.3,57744.5,59185.7,60667.1,62190.2,63757.3,65374,67046.5,68779.5,70575.3,72433.5,74353.8,76334.5,78374.1,80473.2,82631.5,84844.5,87106.4,89413,91762.9,94157.1
Norway,1647.32,1663.48,1678.92,1693.98,1708.88,1723.76,1738.69,1753.67,1768.63,1783.47,1798.04,1812.32,1826.39,1840.47,1854.86,1869.75,1885.19,1901.05,1917.11,1933.04,1948.59,1963.75,1978.47,1992.49,2005.51,2017.33,2027.86,2037.21,2045.64,2053.54,2061.24,2068.83,2076.33,2083.91,2091.69,2099.81,2108.32,2117.3,2126.76,2136.78,2147.36,2158.54,2170.3,2182.48,2194.9,2207.39,2220.04,2232.86,2245.66,2258.21,2270.36,2282,2293.37,2305.22,2318.56,2334.11,2352.03,2372.11,2394.21,2418.07,2443.44,2470.39,2498.75,2527.57,2555.59,2581.96,2606.21,2628.62
