Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Italy,1291131,1311399,1276886,1278605,1284130,1300043,1294851,1290544,1290721,1323360,1372437,1367342,1376267,1417203,1422423,1421329,1433411,1416057,1279821,1284718,1292237,1302392,1338064,1367141,1381793,1567168,1828737,1757237,1766668,1845501,1643762,1591612,1435124,1578355,1581833,1642022,1727973,1763057,1636060,1670541,1642408,1502323,1473542,1446407,1457443,1497032,1428214,1418490,1476470,1474374,1450454,1403803,1480555,1520823
Jamaica,50175,50145,50145,50265,50166,50322,50494,50758,50664,50622,51150,50908,50908,51044,50983,50579,51495,52568,52021,51906,51698,51831,52263,52378,52687,51994,52635,51677,37138,36875,37245,44289,52600,54650,53311,57989,55901,53055,53768,42883,38507,53738,53457,53000,53504,59459,58729,61950,49916,54095,51871,43581,42525,42314
Japan,570470,524230,452870,414230,347500,309010,263240,223310,192490,175900,172160,152410,144500,144680,132310,124940,117940,164890,167100,178320,183310,179890,175580,165127,162327,164449,187021,184680,172010,165425,158815,126927,103553,76300,82951,95493,96200,121400,120124,133640,154948,160637,162364,146738,143763,151453,147453,155989,154122,146678,145862,139911,137381,139931
Jordan,68670,17880,60884,61601,68878,67558,63197,9725,15230,10277,28916,33109,33158,32871,21829,26019,18781,21886,32571,27733,29354,30462,27885,30772,29942,34563,38231,36660,36557,36614,36985,39816,40047,58567,62790,67550,61829,62779,63273,64023,64104,64514,64495,64633,64657,64580,60173,60560,60736,61005,62126,62690,62391,62689
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541500,552100,566930,612800,544700,401770,392855,483400,529200,542671,593575,820467,861783,853500,903342,857041,934993,1238740,1678280,1856100,1745897,2002205,2103476
Kenya,72294,95693,93395,100665,103230,106057,103610,116313,115157,125176,99440,103640,107040,110890,143030,145700,150100,199370,169300,239850,193650,158294,176618,216800,268811,237351,196400,148200,177539,195226,202512,192996,204082,203914,199978,185998,201643,192823,204290,201389,208480,198353,201737,205563,204899,262766,276476,237084,245013,232072,239460,249623,232657,234451
Kiribati,35790,36000,25000,29000,32000,28320,28320,35755,35755,35755,30000,20000,28000,30000,28000,27000,25000,30000,30000,30000,37000,36000,31000,36000,35000,42500,40000,36000,34000,37000,26000,27000,25000,25000,25000,31000,31000,26000,26000,25000,25000,25000,25000,27000,27000,27972,29000,29000,29000,19050,19188,19415,19415,20000
Kuwait,,,,,,,,,,,,,,,4,4,5,1,5,5,5,5,5,5,6,7,6,8,7,10,9,15,10,13,10,15,13,8,10,5,7,10,20,25,30,30,32,31,32,33,34,35,36,37
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30015,35051,57043,91621,102339,81637,91053,103106,94827,98093,105834,110715,133533,127223,123195,107490,97779,83093,81833,91012,85249,73595,67111
Laos,9869,8920,8850,10300,10300,10700,10850,11200,11600,12100,12500,13000,12800,11054,8000,10816,11199,19900,24490,22506,23971,24200,23317,23950,15500,13912,18494,19638,22613,21699,24274,29661,28139,26460,32706,30625,33110,35357,31890,31400,24170,26102,29879,31395,37265,39865,37310,40662,45737,48035,55980,38390,47090,50685
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11060,5000,5200,3550,3400,3200,4419,9954,9200,10600,21500,29000,57800,74500,85300,101500,84600,95320,113360,124437,117350,128359,97000
Lebanon,29150,13250,31300,32068,29368,29718,31005,32714,35510,34576,36567,37010,37257,34900,32640,31140,31120,25600,27600,35400,32680,32490,32395,32440,34735,34990,43277,43771,45485,46044,45917,45937,45925,45706,45960,50483,53799,54500,53920,58351,59369,59945,59839,60606,60804,61680,61384,59269,60802,56499,56223,55863,55961,61319
Liberia,18000,19000,18300,19300,19800,20300,20800,20800,19300,19800,25400,22400,21500,24700,25800,25500,22700,21400,20200,20300,19500,20500,20500,21000,23400,22400,23367,22870,22400,20442,25394,25866,26144,26832,27821,28538,33375,33882,34457,34570,34115,33924,33637,34558,35551,36023,36390,35995,33950,34329,34517,35000,35100,36260
Libya,12000,10000,12000,8000,6500,6500,7800,6800,5500,4884,5970,6217,5500,6920,6850,6750,6674,6764,7800,6857,7000,7000,7000,7000,69000,69000,67250,67300,67350,69647,72500,77400,87300,92600,98000,109000,114200,121000,171230,142000,112006,113000,152333,210500,208115,210500,210500,210500,214650,241901,255586,272135,293089,317422
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27400,7337,22537,28012,18600,29200,45575,93378,65054,61848,70457,77000,107600,115000,153400,176100,163000,195200,255100,257700,267500,265700,222400
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3000,3492,3674,4191,4061,4782,5394,5230,4629,4715,4674,4596,4500,4146
Madagascar,60500,64670,63140,64620,64305,66290,67800,69210,72485,71913,72350,84027,75926,82867,79876,99235,98668,90188,88500,91605,88740,85475,87640,93085,102929,114250,94254,101798,105180,104598,119402,105890,121404,107380,115405,117508,113272,112801,113180,120840,121139,105286,108436,110667,109675,121681,117381,118307,114334,114376,114377,116425,114425,113970
Malawi,199066,230232,239518,225160,245074,260818,285734,266469,276712,277716,310760,307718,300125,304272,284904,291666,296150,292550,292100,290400,294900,288600,184870,202068,203303,235281,249993,225461,195258,103442,139075,135116,128607,151362,186580,186005,184740,192922,231588,217681,237645,262079,337221,367425,416640,389784,409288,420969,450819,432163,459586,725332,679596,654888
Malaysia,288278,296356,324191,334923,347834,364239,375398,424856,444267,489765,518032,578099,642750,691973,765730,826005,947249,1040340,1107913,1233510,1322013,1347464,1462169,1489357,1615722,1741889,1785598,1940247,2068977,2142910,2233220,2277256,2393657,2510494,2593951,2710200,2795204,2916600,3098784,3392286,3622984,3689670,3577000,3720884,3877350,3938081,4006391,4158136,4257196,4375848,4580762,4598987,4766137,4936563
Maldives,1000,1000,1000,1000,1000,1300,1400,1500,1500,1500,1500,1000,1200,1200,1400,1300,2000,1800,1000,1500,1800,2000,2500,3000,3000,3000,3000,3000,3000,3004,2598,3040,2792,2609,2610,3059,3064,2705,2295,3200,5000,6500,7000,6800,3600,600,500,500,1200,1000,770,320,130,100
Mali,247565,260440,277049,238589,239228,201080,217139,302777,295783,400703,364332,358390,301456,339058,318411,338309,333575,280369,317382,298235,284636,276551,258679,236399,268943,278689,309687,390557,371764,498541,444779,479665,450139,589071,569483,623931,720632,708262,805523,502232,807372,804839,849975,867245,869275,853754,701528,694272,610744,690424,940348,1009383,973066,969196
Malta,14,16,15,19,18,17,16,17,15,18,14,15,14,30,30,28,19,22,22,14,13,12,12,12,12,12,12,12,10,9,8,11,10,9,13,5,7,2,3,2,1,2,3,3,3,5,6,6,6,5,6,7,7,7
"Marshall Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,14000,12000,10753,14000,15000,14000,10000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,7401
Martinique,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,800,800,500,527,547,549,535,538,533,511,525,517,535,551,557,562,565,575,580,575,580,575,510,467,443,450,470,480
Mauritania,3700,3800,4100,4100,4300,4300,4350,4500,4800,9000,6900,4500,3700,4300,6700,7200,7500,7700,4500,5200,5800,6000,6300,6800,7000,7100,7400,7400,9200,7900,8200,7800,6900,7215,7849,8081,7536,7691,7577,7770,6751,5773,5671,5257,5588,5668,5623,5576,5629,5580,5499,5300,5414,5314
Mauritius,4099,4134,4143,4134,4268,3744,3283,2717,2331,2358,2322,1926,1760,1674,1663,1679,1580,1679,1579,1588,1859,1853,1920,2119,1799,1519,1214,1118,1058,1242,1080,1000,880,682,753,717,738,656,617,623,623,616,755,712,637,678,640,643,741,712,672,835,727,754
Mexico,1267402,1305939,1374667,1349884,1369556,1374592,1302796,1392233,1287346,1209277,1425314,1455483,1413831,1540005,1402609,1031594,1583663,1514586,1840086,1427104,1491684,1089290,1402382,1303689,1339647,1149666,1362280,1046630,1168445,1032337,1033922,776060,646515,788848,798369,824783,750845,801062,727800,589365,608265,436987,553353,741902,594997,527889,577429,560054,521031,704863,767538,811038,718105,909534
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16500,16502,16504,16499,16500,16500,16500,16500,16500,16541,16495,16500,16500,16500,16500,16500,16500,18000,18000,18000
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,8000,6000,5000,5000,7000,4500,4000,3596
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2300,2800,2300,2400,2300,2350,850,830
Montserrat,130,110,120,100,90,40,80,80,30,35,45,15,10,5,12,12,12,15,15,12,30,20,20,19,19,20,20,20,20,22,23,24,25,26,26,27,28,28,28,28,28,29,28,28,27,26,25,23,22,20,19,18,20,20
Morocco,185790,188475,265185,238208,344733,312616,200016,581113,392185,234638,599938,291138,331838,349807,368025,392645,286955,272175,499199,347934,301375,319965,336908,352363,366780,388110,404706,496700,515535,580465,543007,625854,671261,536898,495031,533253,568064,655465,628811,602842,632132,552009,610414,678438,675804,574701,591680,598004,735116,919109,958870,999238,958776,986759
Mozambique,775700,773038,737193,789200,876900,878517,937361,960447,946198,942953,1010000,990000,989000,943000,880500,854500,744300,775300,744362,753300,803300,735300,693300,703300,608600,653000,706500,741000,721000,582451,712301,691218,611300,628391,666083,682490,783396,825354,816771,688097,800772,910976,803381,929651,1088044,1071710,1185661,1317891,1272987,1014081,1050172,1060941,1046963,1085931
"Burma (Myanmar)",1036715,1156286,1299365,1203183,1493421,1232630,1132199,1352666,1315118,1416910,1688730,1589830,1320971,1647224,1534470,1531526,1354854,1384402,1748802,1305346,1502187,1683597,1826236,1695349,2074629,2034071,1789326,1594395,1579478,1804408,1892992,1637725,1862891,1738708,2098137,2176419,2035206,1724427,1971234,2484031,2829942,2695797,2938133,3058500,3084900,3153500,3302700,3743750,3921232,4055598,3636529,2623700,2622076,2544064
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,930,2100,1500,1100,2271,1490,1699,2305,3349,2061,2231,2341,2950,3944,4429,4430,4181,4001,4480,674,835,863,1097,865,1021,688,666,677,691
Nauru,280,280,280,280,336,336,336,336,336,336,336,336,340,340,342,250,300,320,330,340,345,380,340,300,300,320,320,320,320,323,333,339,346,352,358,365,371,377,376,372,368,365,359,352,345,339,333,327,322,321,334,310,300,296
Nepal,139000,140000,141000,130950,132680,121000,125000,125000,131000,134000,138505,146355,146264,147919,140996,141991,134746,161060,168980,142130,146280,141900,144340,156000,297440,333140,346480,365680,365420,359480,360763,353350,372806,398168,401241,412450,406915,397279,419418,410439,390239,409581,411680,408744,411528,412958,403854,393951,395095,427743,462245,418911,424324,420547
Netherlands,26028,28108,30584,34304,26615,23942,14969,17153,15541,13315,18410,22263,22306,22590,21346,21909,22303,17387,11199,12225,14087,17883,18985,19852,15476,9299,13957,11921,12774,13799,11943,6927,7200,8400,7194,5061,5479,5552,6537,5768,6260,5148,5996,6490,6996,8300,7600,5860,5478,4762,4629,4576,5738,5566
"New Caledonia",6000,6000,6000,6000,6000,6000,6000,6000,5600,5600,5600,5600,5600,5400,5200,5000,5000,4800,4700,4600,4400,4200,4100,4017,4020,3800,3600,3000,2700,2500,2385,2300,2439,2476,2512,2600,2700,2500,2607,2646,2700,2716,2740,2764,2787,2811,2800,2868,2895,2900,2900,3000,3000,3007
"New Zealand",5643,6553,7874,8139,4724,3600,3630,3645,5156,5156,6300,6300,6300,3359,7300,5336,4859,5994,3950,1842,1929,1755,733,581,488,3152,3794,3179,1312,1129,1200,1250,2300,2650,2900,2851,3050,3000,2500,2500,2500,2500,3200,3200,2889,2719,2265,2243,3007,3010,3051,3096,3144,3197
Nicaragua,65815,82175,98350,120760,138990,150965,161387,159031,144860,120307,105718,116659,157054,193014,191029,157058,212591,227613,189604,79676,129481,115913,116805,142532,134207,105198,78300,81290,64380,76660,93980,63340,45779,57729,66089,57599,71715,62209,44903,41406,36057,25239,39822,51987,50226,41713,44308,54545,46530,48962,54474,56572,65365,64133
Niger,354725,331195,330340,307755,357950,371727,373787,449921,341819,377495,414795,431263,372977,271574,336809,177507,182435,219794,150302,194480,211597,193027,163948,148477,125309,129521,172440,87756,72318,77626,152874,184880,123909,163897,289745,432800,248502,254883,313711,465573,245175,394970,501147,431964,383339,393970,463428,777670,756925,981861,891296,892057,874985,929146
Nigeria,5211000,5079000,5640000,5668000,6026000,5954000,5401000,5334000,5242000,5483000,5167000,5184000,5398000,4973000,4694000,3955000,4249000,3970000,3941000,3952000,3768000,3625000,3493000,3801300,3647200,3884200,3890000,4273000,4670000,4870500,5275000,5363100,5347400,5933768,6434500,6880473,6816400,7291100,6921900,7063000,6974000,7247000,7520000,7747000,7985648,7839118,7757918,7939429,7989480,7845650,7395458,8454182,8432303,8626952
Niue,2000,2000,2200,2500,2000,2023,2023,2023,2023,2023,2023,2023,2025,2500,2500,2000,2500,2500,2500,2500,2510,2500,2200,2000,2000,2000,2500,2500,2500,2500,3489,3532,3564,3497,3410,3125,3450,3379,3317,3265,3176,3174,3194,3198,3240,3292,3150,3334,3338,3245,3250,3300,3300,3345
Norway,910,1330,2100,2920,4788,6364,9421,11371,7765,3604,1914,2142,3863,3636,4924,5989,5141,4795,5330,5770,6499,7639,7413,10040,7680,6910,6380,6300,6096,5170,4355,5871,8712,9880,8000,8000,8000,6490,6400,5730,10880,10990,7536,6854,6694,6514,6200,4811,4321,5934,5203,5487,3462,4100
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84885,88534,90381,94223,92709,93186,93252,94006,94127,93327,94046,95853,90707,95737,47051,50857,57304,47345,60430
Pakistan,1963980,1882260,2025540,2011400,2122230,2139730,2300110,2387180,2276510,2310510,2577922,2662035,2479266,2660409,2394784,2434790,2471725,2445237,2640684,2646647,2777065,2808171,2755862,2709205,2868160,3005488,3007480,3050511,3107165,3156747,3342652,3374135,3327745,3169693,3584974,3778279,3594094,3553078,3678970,3570469,3717935,3347914,3623855,4018050,3912103,3942748,3958193,3811151,3904228,3369156,3583543,3520181,3367156,3536047
Panama,300,300,300,300,300,300,300,300,200,220,220,250,250,170,170,180,180,180,200,200,220,240,240,260,4260,4270,4360,4380,4370,4630,5573,5530,5909,5384,5302,5216,7506,9997,10338,10131,10334,10038,10105,10847,11224,11478,12211,11099,12516,10988,9768,10011,10179,10472
"Papua New Guinea",247612,252651,252933,253115,252537,252052,255300,251153,253412,248600,250100,245300,253000,255000,257500,265500,264500,270500,277000,233000,238500,252000,260000,280000,280500,283000,283000,295500,302500,306318,306000,311000,315973,320000,323000,323214,293950,325000,329052,333040,271036,277035,282200,265960,284200,291207,357250,339300,341300,357294,365300,368324,372342,368826
Paraguay,66700,83100,95600,98150,114780,125580,93190,89500,117330,127980,147746,192746,210958,281027,300650,342271,497900,617445,738266,806402,703434,838300,951900,1046300,1214300,1020500,1062000,1275000,1396200,1510961,1061398,1159813,958558,1185466,1161361,1246395,1155505,1414740,1454600,1522662,1765570,1730963,1778224,2356328,2436130,2676500,2796000,2792377,2992156,3039767,3102287,3225995,3362994,3773891
Peru,254051,264522,268535,256130,248160,214499,191962,176660,175114,149517,142493,133550,140817,154908,141580,107104,119671,127270,148258,164359,175685,147685,98161,112817,169875,184982,139529,149973,186125,149353,130272,97062,80152,112044,139529,153138,115091,99081,100839,117115,95637,95737,91339,114478,119815,121712,121020,104309,76955,67479,101244,111062,104676,94737
Philippines,1226030,1309690,1424400,1511930,1633810,1641765,1873585,1835150,1882170,1921850,2086690,2164350,2173980,2255580,2364429,2613893,2823060,2971930,3158230,3351420,3336197,3320412,3305412,3333285,3389306,3395997,3364799,3333793,3217592,3210086,3191275,3198783,3188333,3178854,3190554,3227759,3205586,3182712,3208727,3212247,3216944,3254811,3287750,3331708,3322577,3418892,3444880,3464230,3488815,3665333,3655019,3669653,3647573,3599229
Poland,311800,407800,330900,384500,410300,420900,478200,512100,281600,435300,501000,387400,404600,345100,403430,500255,477014,443933,306601,419503,347979,313850,309147,464034,520945,558810,533996,509635,617922,555270,493160,442298,367482,406502,648184,306534,338156,490398,575430,452320,462227,455353,448268,563082,577927,653477,832140,800150,833863,985964,850757,742774,939732,985394
Portugal,393,425,383,437,402,413,373,386,372,224,29261,31054,37670,27770,39750,45324,23985,26681,23013,28382,23982,30210,21965,39818,391253,384753,382588,409446,395853,442208,394032,415976,435594,473668,427519,442808,405007,406987,419118,421012,400284,396862,410794,402851,383603,387234,364984,371554,365514,357233,365626,369707,369887,367965
"Puerto Rico",2650,2500,1900,2100,1800,1700,1600,1900,1645,1700,1700,1700,1700,1500,1700,1700,1700,1700,1800,1700,1700,1500,1700,1500,1400,1300,1200,1200,1200,1080,950,895,820,850,890,980,1050,400,750,900,606,494,433,542,292,300,310,350,331,328,321,315,309,304
"South Korea",358693,372467,338934,336639,362876,335167,376348,380239,387858,380962,363622,362237,392191,383696,386235,374011,370565,374137,328276,294256,289982,294758,305522,307579,275059,274291,314270,281994,282979,263733,231545,212840,216106,205568,205383,179608,187141,193884,174031,166963,157198,157606,149397,146087,167678,151616,140038,135227,140399,138851,141462,141011,138858,146066
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147528,134828,145072,166965,227693,176007,210589,234622,240260,221955,267743,377736,300056,314235,349768,324766,359663,324534,346575,372367,403118,340166,391808
Reunion,500,500,500,500,300,400,400,400,400,400,400,300,300,300,310,310,310,200,250,250,210,200,220,270,550,700,800,900,920,953,951,959,944,1154,998,1048,773,868,955,1055,1135,1224,1211,1317,1369,1428,1484,1526,1566,1604,1654,1661,1661,1700
Romania,555900,523160,566700,580400,574689,596400,662400,693445,720131,817453,831877,802500,840000,907000,796509,831800,827506,856180,972502,1028142,976061,923179,934352,951503,1000800,937800,988300,1040700,1130200,677779,663798,826810,713616,664728,807887,1015434,874228,1156151,1244340,1067647,938499,1003632,1323356,1107340,1178342,1270328,1173387,1226932,1245629,1391301,1467743,1252212,1427564,1494675
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4228523,4054700,4128040,5324374,4902834,3963865,4306893,5720944,5104630,4108530,4413293,5674295,5671973,6462372,7380550,6349390,7441830,7087700,7540200,9731900,9188262,9841175,10373755
Rwanda,3140,2920,4350,12248,9270,6365,21416,15098,8112,9249,10091,10561,11516,13779,18148,19352,22003,19345,22000,25130,26358,25902,25300,28000,32380,30170,31180,29000,25500,36178,35000,50500,29000,36000,20882,17800,23672,24903,26470,43006,44322,47189,52750,55590,58131,58560,67238,82646,88779,92911,70827,52274,60932,65241
"Saint Kitts and Nevis",328,268,190,205,197,242,107,69,64,44,44,80,143,150,217,244,370,323,249,240,250,230,260,230,800,590,580,580,560,562,357,344,334,344,330,368,293,363,256,219,228,254,248,229,234,259,266,270,272,292,738,636,641,602
"Saint Lucia",,,,,,,,,,,,,,,,,,,,,,,,,6250,6250,7000,6000,6500,7000,6000,5000,6000,4500,4100,3750,5000,2750,5300,3500,3100,3300,3500,3200,2500,3500,3419,3750,3180,3200,3000,2800,3000,2633
"Saint Vincent and Grenadines",480,690,360,425,480,480,425,360,370,370,270,270,270,80,172,198,76,70,50,45,180,190,65,85,6250,6310,6310,6310,6310,6649,6952,6950,7360,2869,2108,2225,2322,1858,1162,810,1140,1345,1360,1450,1430,1450,1600,1650,1650,728,676,657,663,672
Samoa,18411,18411,17197,17197,29200,33200,23200,31200,35200,28200,30200,30200,32200,33200,34200,36200,38200,40200,42200,43200,43200,44200,45200,46200,47200,48200,48440,48200,23500,23281,23260,23167,22975,22882,22689,24995,24402,25409,21916,23422,24146,24268,24422,24448,25455,24771,22636,24532,27032,26922,27490,27500,27500,27308
"Saint Thomas and Principe",16870,17870,15750,17750,18750,16750,16670,14550,15550,13500,13450,14400,14470,14450,11250,10240,14200,11200,14150,11100,10120,13100,13170,12170,13170,13120,13160,13063,11690,12558,13112,11580,12084,11950,11400,12100,12278,11750,12200,13100,13800,14062,14350,13727,15400,14600,12195,13194,15250,15370,10928,11670,12700,14634
"Saudi Arabia",1800,1800,1900,1900,2000,2000,2100,2253,2500,2700,3000,1672,656,3160,1750,3809,3185,1175,1813,1704,1767,2112,3592,4064,3338,2647,4201,3331,3531,4743,2590,3900,3813,3328,3629,3647,3324,3310,3125,3365,2834,2735,2686,3926,3933,4049,4261,4114,3701,3419,3559,3538,3570,3597
Senegal,1035500,1024804,1095023,1064100,1123400,1126010,1194246,1213417,989608,1012808,1098891,1121991,1091221,1205688,1352683,1403680,1177819,1241444,1109672,1116655,1061737,1203741,1156054,933931,659472,849360,890366,957146,822392,974127,928521,1014375,795683,943738,898197,991469,866551,622031,959605,1135024,975920,872364,609604,850873,879677,701186,681060,914121,1118307,1256927,922146,777313,980134,944722
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349484,316265,351752,324464,354055,358280,360890,361599,343380
"Serbia and Montenegro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267726,259855,215238,236816,295674,229434,248504,296369,297780,256534,256379,336088,312572,334005,,,,,,,,,
Seychelles,6900,7300,7000,9000,7300,8000,8000,7700,6400,5800,4800,4500,4300,4100,4100,3700,4100,3800,4700,4600,4500,3800,4400,3500,2800,2400,2100,1600,1400,1409,900,750,799,700,750,818,757,700,750,700,720,600,680,650,600,700,500,500,509,545,526,600,620,554
"Sierra Leone",53150,53200,53200,53250,53440,51300,51300,51300,51300,47881,47911,47100,47300,48000,48700,48700,50700,48800,48900,46900,54100,49300,49500,55700,57800,56600,55400,56400,58300,58900,62200,56600,56145,75500,70700,72952,75100,68563,63267,47036,66800,103699,122200,152600,170100,181300,115982,119967,134570,145387,147966,138040,116385,113552
Singapore,2914,2865,2700,2720,2711,2711,2711,2711,2711,2630,2610,2600,2400,1860,1860,1973,2004,1700,1700,1700,1400,1400,1478,1191,808,645,750,420,320,150,80,54,40,39,35,25,15,16,16,17,15,16,16,15,15,15,15,15,15,15,15,17,18,20
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78508,89167,127221,135659,141392,138190,226602,174925,180675,203021,210441,198270,215221,252557,233745,251819,270368,268365,260046,223067,253341,241659
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595,2206,2756,977,758,477,668,1426,760,1041,3328,3633,2860,3253,3972,6567,5584,5554,6507,6143,6540,7607,7215
"Solomon Islands",29055,28055,30055,30055,30055,28055,28055,25055,30110,30110,30140,30140,30140,30270,30700,31019,32464,32994,38286,38335,38335,37332,37332,37530,40796,40918,41590,45309,41986,41519,41000,44000,45000,45000,46000,45000,45000,45000,45000,46000,46000,46000,46000,46000,57000,61000,63000,61000,63000,65000,66000,68000,69000,69116
Somalia,27800,33000,23100,26600,29800,52900,55100,58300,59500,71700,52900,50900,53700,50900,74800,62900,92400,92000,97700,101000,108400,109000,117600,113100,131000,100500,129200,129500,125100,115231,99400,55600,90362,93470,94105,91177,91198,79600,75799,74338,77100,81602,84780,92428,91182,86400,83518,78455,78355,77748,77023,76507,75821,76101
"South Africa",539000,469000,556000,591000,477000,521600,511200,583745,615354,689164,603000,642000,687000,722000,570000,538000,681000,896400,809000,810300,791000,661000,697000,740000,699000,736000,797000,946000,849000,862266,957909,888840,745126,694680,789706,922673,733142,802202,1169292,641061,895346,975078,839979,832951,728168,827173,599350,841784,984365,821554,1186360,1038100,1160941,1273067
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995000,988000,883000
Spain,387601,413430,331491,265089,261167,336021,247740,237026,235673,276174,405179,489108,555019,606384,902002,608931,664624,662271,721408,1946454,2881749,2982630,3058212,3143212,3137761,3106093,3155241,3132167,3130979,3393508,3240794,3610229,4280799,3563762,3363814,3424867,3417013,3426295,3236643,3288044,3385523,3289291,3339001,3320800,3082384,3183700,3168836,3257417,3393085,3268030,3480779,3370716,3494861,3433987
"Sri Lanka",449290,486582,490055,487466,487821,484222,487311,489815,489158,486611,483627,490824,478112,484717,490008,495262,491301,480385,494523,497711,461616,482498,472088,454825,444985,446590,441886,443168,438414,440474,436839,438248,462873,463336,463964,462033,463703,463286,462422,463242,461302,461162,470052,413330,418920,419280,417720,416300,416750,427590,421190,445910,435361,430223
Sudan,996102,1098252,1307516,1246496,1246971,1244600,1374779,1350338,1510941,1706054,1964120,2413538,2165399,2196786,2436506,2160792,2551864,2321190,2254486,2161421,2258253,1586561,2112745,1923044,1913802,1887123,2112826,2352258,2050649,1144486,1051298,2264926,2310639,2517143,2912015,3179507,3465615,3129494,3863865,3724913,3418132,2793600,2852986,2920333,2775106,2633667,1996750,2672710,2640918,2540860,3412180,,,
Suriname,2168,2267,2347,2333,2270,2363,2227,2168,1690,1756,1835,2250,2758,2999,3107,3073,3310,3308,3667,3962,4646,5795,6401,7464,7927,8150,8175,8095,7988,7339,6957,6573,6213,5700,4336,1722,1488,1576,1659,1866,1903,1812,1802,1620,1385,1407,1439,1388,1477,1483,1251,1158,1668,1787
Swaziland,11515,11809,15364,16449,18250,21487,22901,21687,17997,19108,15245,17075,17075,16202,25808,20142,15812,22812,21427,25540,21494,14665,16336,17387,17316,19400,14400,30807,39215,30480,29300,22406,18705,16000,13500,19500,37000,40000,40800,33810,15100,16210,9000,8400,10510,6400,7310,7358,7629,8533,8680,8530,8958,9967
Sweden,68147,82189,78193,102769,95676,56556,97544,111464,106856,95782,119112,153915,171827,159297,171702,146138,124669,156048,159319,176400,164300,161400,171100,169498,168500,170700,169259,149773,222800,167904,151000,137000,145500,128500,108643,72800,72500,68671,110062,58828,49207,70660,62301,89562,92005,98690,92021,93000,109300,126460,107320,116050,127260,100480
Switzerland,5670,5800,6398,6347,6725,6762,7551,7684,7583,8794,9697,9857,9301,9667,9654,10978,11479,11596,11759,12899,12880,12936,13798,13738,14532,15810,16710,17684,17733,17886,18355,18371,18423,16315,17170,16884,18168,19449,18914,17616,18220,22032,24003,24316,24252,25215,26053,25892,26352,26634,26844,26941,27857,28819
Syria,339142,393747,382282,411416,410820,386724,401568,444497,462015,390983,397996,435547,405787,435315,438429,461020,470068,453143,438202,455232,453626,465206,493510,499810,523990,504010,511255,573936,561548,596008,623162,682284,648921,636727,671640,696102,737830,772802,742739,771057,776512,729590,749649,789952,808223,803772,819569,812229,818862,841703,873508,880513,879052,871747
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287364,277698,285940,272445,230189,221212,251179,253859,241762,260961,274194,292816,301958,300290,269203,261642,244869,179132,172072,214358,209474,201182,188482
Thailand,431350,471990,514390,513750,542550,630150,614390,592750,542230,507910,522590,563390,579176,602800,565292,571760,641524,643171,672557,713161,810648,747924,807621,849861,928814,976005,1007714,1147036,1262076,1176139,1108654,1104640,1144740,1153512,1020941,1012084,971035,958720,977120,1050278,981352,962925,929972,915772,941131,965587,987382,998724,1029977,1062566,1051550,1002454,948664,1033513
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33170,29437,22780,16261,19445,15987,13479,20073,13477,12637,12082,12619,12160,10952,9613,9765,10628,11057,11535,13036,12453,11207,12971
