Country,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Singapore,80.65764708,81.23488298,82.7214166,83.22959917,83.55383253,84.1030989,85.33490659,84.14208314,82.47798079,83.12541443,83.45500732,85.2537775,85.29564895,85.96374031,86.48048404,86.72809905,87.29860821
Slovakia,58.1474353,59.16173214,61.49498995,59.15624486,63.64209671,64.40264819,67.80295392,66.04096627,62.53828099,60.08156743,59.21469487,61.93748248,62.08751057,61.79133252,61.81543007,61.32536755,63.24837023
Slovenia,54.58877128,56.82468634,58.5168716,58.07375218,59.70736442,61.78168029,64.48491208,62.46753761,61.01287741,61.86425517,64.44299088,64.85918838,64.13258881,65.97176311,68.69003325,69.78625306,70.25441542
"Solomon Islands",,12.45378436,17.39759836,18.82951578,23.39600512,29.26752169,34.14622571,32.24467394,31.93025312,35.65203608,36.71200999,34.74242097,36.53584875,34.79840376,35.7235745,36.23567515,36.78678151
"South Africa",54.72798171,55.45762112,52.17051143,52.22922958,53.73147625,57.7011718,58.44233431,59.51228775,54.21912937,52.42746623,55.54686363,56.49741785,58.00873806,58.99916316,58.49278294,58.23377259,56.99393541
Spain,68.78375628,67.68579687,66.25956758,65.3007413,64.41867858,65.24038551,66.28320362,64.92603428,63.54765662,63.60454284,65.75930145,66.16608301,68.36841837,69.00563263,69.77138235,69.99618048,70.84882179
"Sri Lanka",44.07190703,42.89677077,44.03744596,44.9882412,44.16428105,45.0992311,44.89262863,44.44156112,42.57016012,44.2525968,46.772774,47.16036082,47.20048223,48.88997919,50.25198027,51.24853668,51.08379515
"Saint Kitts and Nevis",35.51346917,37.12365253,37.08321495,36.17082994,36.40174887,36.59022208,37.30233269,37.7642915,35.37996344,35.77995285,33.82077451,33.42519078,39.1008391,41.2271058,40.46534782,40.74425137,38.71509174
"Saint Lucia",,38.28880851,39.62911997,39.76307942,41.0528992,41.95025414,40.86200227,42.16616224,39.16512926,41.53540892,38.90432577,38.1901678,41.51165185,45.32280452,44.38176045,44.7575172,42.32300873
"Saint Vincent and Grenadines",40.370407,37.63754915,38.2479494,37.87478306,38.8517052,37.75452826,38.60612629,37.46637681,36.55473198,35.37408191,34.63161202,34.68545273,40.84746933,42.58146327,42.02089679,43.14840536,39.26046745
Sudan,,,,,,,,,,,11.92868034,11.25381649,13.28086196,11.84350564,11.69920686,13.4041937,11.53871884
Suriname,38.16625689,36.06860029,38.43982691,38.65340276,40.47774299,37.55867825,36.93248941,35.25603066,33.80343384,33.08863338,36.84061722,37.93981472,38.74202472,39.35751348,38.92492587,39.73669253,42.04329094
Sweden,78.25341204,77.52458873,76.08914135,76.57403882,76.49427773,78.14249013,78.85690997,78.64232143,77.29546447,76.88823263,76.16594731,76.03834893,75.53244671,75.58799228,74.16829246,73.3132942,74.75314473
Switzerland,79.47632604,79.58079341,78.09290165,77.96303734,79.02479744,81.4482533,82.47851522,82.25825659,81.52928537,80.96735543,80.56579199,85.23580456,85.217987,84.14215815,84.00754802,85.34207702,84.8554648
Taiwan,62.08253563,62.46221394,63.26063037,65.98568884,64.88647885,66.55242573,66.99666646,68.82583949,67.08207509,70.5231891,70.80716668,71.45830557,70.6947455,70.70002631,70.21887379,69.88230107,70.23957954
Tajikistan,29.80781338,30.95105498,29.31094379,30.73342857,28.3481402,32.67069836,32.23362104,30.81015217,28.21016121,29.80641477,29.60945359,28.60102165,26.09036922,24.96740758,24.83983601,26.25108508,26.25076909
Tanzania,30.33775886,31.94848464,30.18239586,30.30004557,33.32616295,33.03644087,33.50133445,33.72794347,34.38835536,35.23818649,35.7428462,36.68255651,34.36091375,35.28618669,31.5585746,34.65794264,31.95773078
Thailand,58.22077759,56.1883142,56.08888379,57.57704621,61.33372724,61.07622241,62.79335363,61.65873433,62.76088288,64.68759966,69.43833267,69.92788036,69.31809501,70.09815997,69.71709002,69.14885364,69.546458
"Timor Leste",,6.01999935,8.385121638,7.025508826,6.129220281,6.196690396,6.793660667,6.058457458,8.930437442,11.51597759,12.97080878,10.52416757,12.60659926,17.29468538,23.06588546,22.64641963,25.51186565
Togo,30.91942532,28.62097542,28.40884559,31.83683099,31.81984567,32.22439122,30.73963839,28.62092104,34.94727319,37.95049573,46.48267843,48.9354293,48.09615267,46.32103133,46.60056255,43.67671439,45.61130069
Tonga,29.10659642,33.42970814,30.73684365,32.05055675,30.95034211,30.19060183,31.5274566,34.88630394,35.39256884,33.96096529,36.70771325,37.37056167,39.5122913,40.97957566,44.0113347,46.20387096,42.28153423
"Trinidad and Tobago",55.03867369,52.53822395,49.62080012,49.4311783,46.63260766,48.78826843,49.67196906,52.20366434,50.97315309,49.33506926,48.07933017,48.05731463,49.2523394,48.70230093,50.55793784,46.45353662,45.7147048
Tunisia,42.95431861,44.46433586,43.63607799,44.55132324,44.57318316,47.83419109,48.06374686,48.80479805,46.86803333,48.79166475,46.70931512,48.39721746,47.52005379,47.68578255,47.33654092,47.89260723,48.4480053
Turkey,49.43276268,47.45698161,50.1911564,51.40644928,49.52285371,49.61719993,51.53256402,52.08186131,52.52862487,52.73283869,54.00284634,54.74685172,53.83800093,54.80483871,54.86898973,53.68910231,53.42629148
Uganda,27.19283118,23.32479975,27.05507385,28.38836492,26.40210033,27.72780511,30.0270171,30.84563254,30.21833632,28.94416391,30.83782018,28.00842135,28.65667156,29.7818065,28.17085426,27.08647957,25.88821637
Ukraine,40.55172443,39.66625411,42.57802416,41.14279689,39.53653117,38.5444335,40.67661531,45.68674255,43.81932173,45.41737585,46.65325021,48.89776801,50.77643462,50.97123065,52.05444687,52.59728837,53.75908587
"United Arab Emirates",,,,69.41516755,71.93946141,71.87336201,73.38681578,73.24470944,73.48157719,72.96631833,74.15689719,76.11281474,78.09867636,80.7621468,82.74252043,83.12168077,82.91435036
"United Kingdom",77.21470124,76.36383627,74.66233354,75.87370921,77.62019963,78.60713457,78.28395378,78.17949442,78.55475285,78.35347253,78.6865335,79.04784982,79.44833259,77.22784343,75.83734066,75.55517321,77.0104482
"United States",62.37054113,61.14539062,60.89428549,61.58595764,62.24778422,63.40486865,64.94037408,65.03417713,65.32355783,66.01295115,66.7996677,67.07918664,67.07213384,67.40458504,67.33594839,67.37937142,67.66924103
Uruguay,37.45576336,39.18050993,43.23769048,45.49492498,45.24208751,47.27043479,49.24203973,47.48165897,47.8601435,46.04604168,46.13886656,52.38798409,52.74614483,52.17621161,52.09832183,47.01034198,45.39074683
Uzbekistan,24.64576214,28.14034492,33.08622963,32.45684454,28.41486373,26.06656385,27.94141408,28.96585533,24.74321048,25.3906656,26.99960482,23.77686619,23.11703231,21.02580883,20.4727984,20.37142252,24.07820526
Vanuatu,20.72879459,23.68562592,24.30766516,25.48418245,24.99522345,28.29849468,24.92254745,27.32558965,28.6476414,25.74541122,24.76372279,27.69108289,26.94727025,32.44482052,30.95255994,34.76371191,28.75849433
Venezuela,35.44762634,37.05380619,37.16812613,35.83276967,33.66596527,34.56459554,35.10820118,33.58498827,34.07592684,33.59958645,34.70860589,34.31863296,38.01489848,36.74659363,31.0534199,29.06431067,29.54458227
Vietnam,48.67302247,51.76625949,55.38229967,54.46541124,52.41330115,53.88292986,57.37064468,57.56591106,60.6630622,62.95824881,63.85888596,63.25875459,63.33963417,63.8155691,65.18010471,64.28492779,63.51000987
Yemen,24.59048249,25.2040823,25.22761745,25.58015216,24.21083752,32.30319253,33.35196623,34.34944017,34.37464482,32.39673096,32.21241933,29.16294773,29.7755824,28.35195751,18.14208364,19.77490291,22.59025725
Zambia,30.79379808,30.18657939,29.77131518,29.91883501,27.23724442,24.12504918,28.18284372,26.56673914,26.91095748,28.278892,32.20257442,34.47466078,34.87342898,33.5518278,34.85465598,33.82599732,34.17180915
Zimbabwe,28.00124261,27.56898725,22.43104363,28.48120286,31.42532911,29.30237322,31.03693473,32.69468133,25.80479043,28.10741269,24.3757379,21.7616689,20.480687,21.82076272,19.44594644,18.42162123,18.32770498
