Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Nigeria,,,,,,,,,,,,,,,,,,,,,,1077.980698,927.6700962,697.4063496,720.5904154,862.4456933,761.7106542,700.4667615,729.9005195,656.9953558,792.770914,818.5044941,933.2313913,835.1276743,734.3118382,751.7746618,879.8343444,830.3884449,807.2605464,720.1302566,714.7472494,1110.965842,1248.199184,1347.969645,1316.889832,1446.93444,1216.291516,1594.41034,1304.632558,1553.442048,1538.848361,1452.444738,1414.149329,1666.884464,1633.098352,1585.493703,1481.872283,1430.107092
"Northern Mariana Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8338.865457,8947.676875,8868.995703,7777.308559,8488.371006,8631.318799,8822.88672,7706.623533,8121.417022,7958.63353,8154.026919,8529.765608,8827.647873,9062.176231,9371.838443,9838.69587
Norway,,,,,,,,,,,13943.55485,14610.78531,14894.20576,15318.0235,15676.32129,16414.90374,17310.94296,18319.4054,17959.30774,18650.0181,18975.08221,18967.00331,19109.39994,19423.45667,19986.8801,21765.41459,22783.01629,22536.65836,21942.43984,21718.51367,21793.78557,22142.30623,22535.34038,22910.28219,23553.50582,24277.98521,25682.63592,26340.88474,26925.21266,27740.05007,28712.8641,29156.98073,29909.62164,30683.73057,32164.73746,33352.9205,34726.77263,36193.76688,36344.54609,35899.2891,36788.61288,37167.51804,37956.46482,38556.05158,38920.46904,39530.54993,39785.2376,40424.87753
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4047.738316,4222.041787,4176.227218,4652.336586,4819.539811,4822.475474,4920.757789,5694.195984,5804.734809,6246.779412,6157.049925,5724.191912,5618.82831,5404.591453,5347.397007,5189.082041,5986.818517,5765.541112
Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,566.7106207,568.2249009,606.8017917,593.5611715,602.4791972,578.1107024,636.018002,632.9741104,638.4077425,666.4555051,696.2985483,707.8221978,701.6625841,736.2409392,722.5971059,710.7447005,705.4961541,693.7985505,748.5543894,819.8159292,819.2373234,837.3496103,849.6062762,828.2942032,829.1557152,849.1386338,873.1934272,873.2128907,902.9531107,910.2946344,960.2909154,1023.96646
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7049.617835,6959.621836,7000.266116,6746.9017,6198.33554,6111.556376,6196.516067,6669.181606,6583.344303,6779.7014,7054.447093,7515.316264,7560.487483
Panama,1226.148583,1277.303309,1302.019526,1405.742967,1456.512907,1539.685726,1513.241605,1587.417076,1579.391841,1733.078989,1760.686905,1825.274037,1776.120582,1774.911876,1916.043915,1815.651976,1774.329318,1851.336958,2011.754895,2085.13799,2173.053195,2516.958095,2201.883978,2346.605234,2648.035488,2831.729944,2868.727308,2735.959586,2453.268897,2990.071034,2557.502547,2957.60947,3122.949733,3189.001938,3043.073097,2827.694117,2810.48201,2987.948691,3470.417352,3416.928227,3345.81188,3384.540216,3550.676792,3788.695669,3879.634765,4143.418358,4267.533058,4206.352631,4341.200258,4415.392962,4635.53975,4811.632949,4910.217452,5194.158898,5487.202758,5549.287516,5807.841374,5893.699086
Paraguay,,,1199.850292,1231.829834,1236.230058,1227.784139,1175.016504,1253.034042,1262.838995,1271.529404,1308.778861,1353.47219,1381.074139,1382.036,1497.364975,1600.768698,1630.175842,1792.868176,1854.322885,1828.825353,2045.531917,2174.04994,2235.782992,2152.988887,2186.074653,2175.004152,2159.25309,2244.926169,2238.414774,2160.608191,2341.975523,2316.389195,2333.488258,2354.948317,2434.963048,2457.993635,2414.535882,2431.227845,2367.615892,2286.056326,2207.284476,2284.032098,2179.026491,2307.685484,2375.709806,2359.509457,2417.437307,2502.67898,2654.885391,2629.986571,2826.744932,2924.961775,2977.786647,3077.873565,3206.240789,3291.364425,3337.293766,3468.31932
Peru,1794.250171,1819.149334,1984.894423,2103.095726,2171.7805,2258.084585,2412.847209,2508.910417,2408.693986,2425.03522,2414.54693,2457.746943,2447.835536,2562.806828,2727.537249,2747.627782,2700.333318,2575.258074,2305.301691,2233.116436,2330.731435,2443.878369,2328.206708,2146.785755,2155.253103,2142.983121,2409.003091,2621.555022,2350.33144,1924.094821,1873.391076,1903.219194,1851.395068,1896.218358,2037.344357,2192.305382,2207.262352,2251.638639,2174.525193,2113.025294,2136.797946,2129.781457,2204.968928,2232.183434,2279.624047,2334.209365,2449.085612,2628.67912,2827.669381,2878.422652,3100.59276,3280.730033,3478.03709,3628.480864,3720.377899,3818.632963,3894.120129,3943.64554
Philippines,728.3064412,738.9223791,755.5468296,775.0544129,780.6039871,793.6542153,809.1614839,825.1367922,838.5814481,847.0096636,847.3500863,851.1300162,854.3054399,878.0167169,895.1449721,912.0874226,931.3791524,953.7917466,976.3175609,995.9639075,1012.684008,1011.439122,1018.143882,996.7337914,972.5732552,935.6471693,941.0894519,953.335875,986.3490364,1009.200416,1036.800089,1034.166161,1042.153232,1048.481297,1062.197373,1077.43799,1101.847275,1131.204143,1144.676326,1165.170995,1199.704034,1222.47284,1258.281976,1300.560733,1351.414443,1385.106527,1417.805381,1458.511172,1487.88182,1498.342608,1523.666913,1582.649004,1659.855841,1724.490685,1790.756439,1873.946081,1976.481006,2060.707824
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4009.089291,4349.215235,4665.370018,4890.48196,5160.480255,5364.788354,5473.886787,5691.828189,5786.047258,6035.364979,6145.230613,6444.302818,6812.063191,7271.213822,7527.044579,7755.893909,7995.810821,8055.671164,8086.703596,8286.622315,8540.349022,8880.726987,9311.30057
Portugal,,,,,,,,,,,5862.089929,6633.520835,6911.315841,7739.855858,8375.991617,7992.290792,8040.050214,8002.858296,7755.618362,7681.665315,7904.963701,8052.897918,8187.604466,8049.014876,7777.60642,7806.057733,8238.619406,8676.464919,9278.366727,9565.394179,10203.5081,10659.60132,11173.19249,11282.49536,11367.54794,11395.79016,11752.21613,12090.64978,12606.24013,13193.7989,13584.81231,13617.39031,13720.79607,13631.94701,13947.46336,14142.39853,14329.52039,14662.35435,14842.55068,14481.91665,14822.32228,14309.09197,13577.92517,13489.14422,13873.88005,14250.51065,14594.45842,14969.13864
"Puerto Rico",,,,,4038.493998,4286.319465,4624.652575,4633.356994,4882.237561,5244.205297,5870.107488,5818.065617,6670.963115,6942.040759,6655.466117,6434.28304,12720.33032,7160.431689,7474.712139,7685.787755,7611.434324,7293.244044,7202.714673,7336.823092,7603.831347,7869.209256,8119.843964,8506.195236,8763.75629,8777.506942,8882.09789,8716.674558,8984.517781,9354.32865,9732.15707,8502.120003,10643.67906,11155.51293,11581.75619,12146.37381,12481.92433,12578.88601,12884.35321,13355.35433,14487.62529,14903.19877,15119.0708,15413.10053,15322.82325,14964.57449,15258.20732,15670.49863,16244.09959,16708.76198,16454.44166,16307.96287,16261.40141,16178.74088
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6620.786282,6272.092119,7875.945097,7859.293299,10814.0311,11097.33738,11717.91068,11949.19405,11538.21514,11365.17427,11368.59607,11124.73361,11380.73365,11608.76432,11884.56099,12267.22413,12643.53972,12858.16912
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2264.682371,2015.101207,1919.809012,1946.331118,2023.03189,2245.899279,2434.124709,2332.500609,2477.570399,2374.259435,2411.524396,2675.071033,2892.237073,3154.496454,3673.186478,4069.441644,4615.347248,5345.403266,5821.544266,5398.236444,5239.571601,5339.180967,5469.336152,5497.735174,5778.440889,6151.748485,6674.947163,7390.103603
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2534.91577,2412.907564,2339.49717,2370.26518,2401.683785,2333.811619,2225.700006,2337.648735,2264.049333,2206.035717,2373.930365,2606.222305,2836.421478,3064.315069,3447.521514,3867.056179,4347.142347,4974.600812,5498.203213,5214.765112,5496.33295,5855.449915,6306.355875,6620.271207,6629.204949,5971.107265,5691.623768,5874.662336
Rwanda,247.039859,231.8385703,263.813932,242.1738073,192.8401687,200.2656119,213.9956864,226.9083837,239.6315357,262.72448,261.8320747,255.0688935,235.3911366,222.2657774,224.5360449,194.2946288,221.042043,224.6503605,244.8923071,276.5998611,289.4604462,284.6249661,267.9405655,297.4720917,248.4106232,233.3439744,250.9234433,226.7586272,239.8127898,234.9868285,231.5404315,264.2880309,281.5525247,284.9725751,234.4604078,241.3059935,252.2406924,259.8129937,273.0886263,295.3228448,314.6168265,313.8523069,346.9548757,321.0416852,336.4082247,359.2334105,400.1189769,395.4965804,411.1788046,445.6042754,454.8617899,481.3178401,504.0057541,511.3896474,537.5469678,619.7400471,601.914662,597.2285452
"Saint Lucia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100.178983,,,,,,,
"Saudi Arabia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4045.140853,4001.81637,3979.81179,4039.402164,4188.204858,4478.963374,4835.075671,5321.491297,5810.87034,6157.856763,6217.210471,6142.404224,6659.158679,6676.303169,6894.154181,7178.302922,7082.945541,7164.622643
Senegal,919.4109035,912.3331836,897.1287317,929.6322914,935.3673428,874.5119505,878.3959052,860.6077399,866.3935504,752.4261249,782.7908036,766.0861039,737.1323647,710.9059789,712.919905,754.6829693,810.7769778,797.633786,786.7822728,814.0749868,806.5656168,770.4062948,828.0863202,793.2694526,803.6860875,784.4336625,843.7215232,848.538593,849.3525642,849.9609272,822.0247846,815.0146242,811.5198838,828.7101922,769.5646874,772.3812221,772.7449965,763.5333171,803.3858309,817.6024963,824.6274487,844.672524,859.0010193,878.8916332,895.7179408,916.5343612,933.9719146,974.5274021,990.0455606,990.5039508,984.1880921,965.7755227,970.9780493,967.3958103,952.4041107,966.0765108,986.4727393,1026.011837
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.540284,2167.645145,2444.758421,2527.57611,2219.723247,2402.555578,2558.144485,2760.280097,2919.543767,3254.092379,3462.56733,3711.79186,3966.227001,4221.745923,4229.535349,4223.255435,4297.022937,4231.616397,4228.667309,4192.250669,4232.955642,4296.728428,4397.389797
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5432.342429,,,,,,,
"Sierra Leone",,,,,,,,,,,,,,,,,,,,,527.3515535,500.761814,481.1952853,435.5878728,415.786611,376.5383973,356.948388,389.323503,324.9769963,343.8632672,284.4854295,281.8207425,254.2955383,270.3831279,221.5585326,274.0797359,288.2999929,238.4706774,228.4434001,210.4859351,208.2054821,258.1753686,303.8106812,310.3818503,308.4195492,302.3723974,295.9791153,315.4538512,334.1011286,358.7034597,304.1715773,396.7434092,415.721859,526.479541,436.9149686,426.5461411,461.614655,450.6653492
Singapore,2829.477959,2997.989335,3029.126285,3091.830074,2866.323412,2907.001884,3037.055842,3239.620753,3504.094611,3739.350679,4145.824721,4552.161402,4877.031716,5175.550235,5441.346,5535.136147,5748.829945,5965.7853,6281.07225,6613.891233,6899.618203,6894.819314,6864.320174,7161.152475,7437.865454,7435.214653,7735.566186,8395.330069,9135.308056,9610.804606,9932.957735,10245.10417,10516.48206,11443.41339,11922.69986,11989.83134,12249.49849,12542.3844,11758.2412,12722.50416,14340.12326,14888.28954,15482.38972,15826.92581,16414.09191,16579.66365,16591.24592,16892.81153,16576.6352,15902.21497,16543.83808,16904.32938,17146.16766,17475.63703,17840.17952,18502.37954,18577.31159,19140.65924
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4680.026835,4707.758775,4947.247762,5383.180414,5791.476356,6146.56927,6139.107773,6263.726395,6590.882967,6971.875548,7181.227096,7542.098057,7982.254311,8459.631602,9092.419296,9633.14418,9571.750594,9603.999794,9536.867905,9482.293395,9397.169112,9516.473898,9719.14025,9966.991522,10306.54244
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8038.726345,7153.617421,6903.274624,7881.325609,8207.864401,8952.527725,9248.40528,9529.43075,9828.563375,10463.56177,10511.39361,10747.32556,11000.91789,11373.09994,11703.73642,11940.35627,12050.21494,12746.56191,13030.30646,13028.80625,13134.74286,13104.41626,12757.37078,12217.22955,12442.02865,12695.26536,13219.24385,13628.41358
"South Africa",2083.414074,2073.050891,2081.763239,2157.700264,2272.619933,2291.831225,2335.155244,2375.097659,2481.748551,2583.172683,2677.819145,2727.027312,2765.302122,2893.276988,2962.713587,2989.120842,2958.169919,2858.833697,2833.758842,2831.976457,2998.411616,3136.01012,3120.317002,3133.15404,3197.159813,3014.669335,2952.894113,3002.337489,3096.733457,3114.88251,3134.462731,3047.078179,2933.321884,2919.07481,2968.378578,3079.362325,3156.294068,3202.484896,3205.778724,3211.783612,3295.721862,3362.557396,3421.937271,3472.854743,3643.79659,3821.884177,4111.489208,4333.596741,4340.405362,4181.606864,4294.414335,4456.610291,4557.518592,4581.893951,4554.30335,4573.635629,4546.129444,4590.417407
"South Korea",965.2536311,958.8121504,1022.586123,1037.613224,1097.194889,1143.241778,1188.240763,1262.389944,1363.537543,1475.659056,1596.201466,1712.579444,1772.710805,1897.120911,2001.572033,2077.215412,2213.071554,2296.529476,2450.555685,2621.336887,2578.402747,2671.132852,2824.367745,3034.977431,3223.595783,3420.143344,3693.526603,3965.188128,4288.564735,4702.064581,5114.496079,5513.871207,5830.830978,6163.965718,6649.841432,7275.238707,7753.892529,7999.090201,6996.962315,7761.07318,8393.07842,8802.020849,9528.473,9429.77297,9416.299783,9811.595886,10207.87128,10674.20578,10738.89753,10701.16914,11114.32428,11349.09707,11506.70535,11670.02764,11799.56443,11996.20208,12243.81447,12509.38774
Spain,,,,,,,,,,,8322.699706,8642.419828,9256.962055,9869.33172,10259.93033,10332.30129,10796.20801,10845.94583,10838.72971,10883.2404,11019.22446,10831.85488,10771.33356,10760.66429,10694.73598,10899.3738,11236.6293,11874.63078,12429.0772,13083.03058,13528.52748,13883.68047,14116.13928,13775.94007,13859.19405,14034.60063,14319.74097,14667.71707,15256.42067,15937.11866,16589.47746,17088.56678,17354.16686,17449.25382,17842.19054,18245.06308,18620.53365,18875.56861,18455.43785,17631.35148,17594.43645,17119.33764,16506.51198,16045.26464,16339.77667,16845.38836,17339.09887,17718.70234
"Sri Lanka",415.114335,379.6946348,404.4240436,373.1756842,380.6942932,366.0819862,394.9694696,386.2643625,419.4635012,450.1774096,425.097856,407.9433592,375.2560122,419.5230099,410.3889233,423.6184763,419.4664072,460.8025603,474.7005215,480.1627957,511.5759564,693.5953178,708.2887995,733.4071775,800.6248984,844.0621328,819.7630505,838.9021697,838.2903443,875.668201,813.8698687,859.6820739,892.2891303,949.590245,1003.070759,1045.911624,1028.459131,1094.500181,1170.871961,1239.13605,1271.650091,1273.499646,1366.175736,1467.56837,1503.047352,1515.967861,1603.306246,1654.618324,1766.855488,1771.945885,1922.399194,2100.435409,2136.151034,2284.756869,2347.142573,2500.009806,2375.997583,2378.725725
Sudan,900.6147779,844.5162449,851.1192806,815.3492704,796.3592463,825.9135988,704.4407329,652.1150554,635.5245438,588.7234709,609.5141787,642.3376287,577.8957939,550.0920421,656.215216,744.4736593,851.6966381,950.5299319,892.7875037,803.4570016,805.6049421,858.6787875,927.4756599,938.3810231,894.8967683,800.8663952,692.5035485,667.5065893,684.3484697,693.1775328,714.4047151,740.0522474,763.7447422,792.2726881,797.7491142,778.975192,784.900163,806.961863,819.0068797,827.699923,772.7989333,826.109704,819.1178047,792.4009757,875.33226,903.952745,978.6526265,978.2424775,947.3499907,960.1374655,985.0982958,1049.115189,1105.540997,1119.60279,1118.927365,1130.824766,1137.350805,1143.884309
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2982.629349,,,,,,,
Swaziland,,,,,,,,,,,,,,,,,,,,,2102.850215,1871.556059,2026.744298,1967.994205,1919.385842,1671.262467,1325.630344,1295.193526,1052.302517,1086.630744,1310.890516,1335.728478,1390.199772,1524.236712,1309.155973,1609.448975,1779.197114,1756.279849,1840.330681,1896.461271,2271.942209,2288.469841,2298.3407,2280.24529,2444.938066,2687.51586,2770.72789,2746.61439,2712.415593,2788.786999,2999.379053,2918.699993,2952.67969,2959.373809,2892.415212,2844.883602,2881.658772,2948.651977
Sweden,,,,,,,,,,,13897.23511,13815.74201,14243.33435,14588.48576,15040.7861,15400.63196,15989.20844,15773.19223,15617.25352,15957.2046,15797.44138,15995.96385,16132.04138,15763.85073,16032.46729,16426.21199,17172.47958,17972.20384,18400.67519,18476.09281,18212.61228,18129.47337,17745.68629,17132.28892,17352.82929,17446.65887,17734.66308,18222.90932,18814.04766,19556.9026,20550.28043,20645.01646,21114.4334,21522.90628,22036.3921,22555.8334,23028.51025,23725.80217,23595.32205,23477.24711,24183.54434,24449.62133,24461.02097,24705.46857,24982.01789,25490.23498,25717.73627,25906.72705
Switzerland,,,,,,,,,,,26689.29941,27813.63332,29103.24506,29686.70533,29383.70526,28537.25341,29006.86949,29987.27937,30650.25612,30978.5444,31666.42529,31796.94957,31691.40195,31952.91714,32354.04168,32899.48061,33645.61721,34435.82288,34913.30243,35507.56907,35699.09025,35897.51162,35670.41956,35215.7145,35362.13051,35436.64634,35696.91865,36177.35581,36846.48199,37418.6104,37876.65541,38417.28731,38297.5245,38178.61943,38567.79863,38932.18853,39235.39938,39812.55436,39884.27376,39904.43021,40179.21231,40030.86401,40534.16451,41121.27221,41139.52875,41406.81296,41578.88244,41601.98212
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.6522698,439.2750639,521.0791401,362.5708743,476.3476615,537.7719507,480.7539198,568.8297833,585.124733,625.6785387,655.681256,683.8371321,710.318046,735.1986558,758.4819696,780.2082413,800.4027654,819.121046,836.4403254,852.4924372,867.4554341,,,,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.2206975,281.3978489,272.4745928,268.2745754,263.9659701,267.1136545,278.3359541,294.7040722,328.161838,334.0654442,330.8882739,332.3162256,341.5721575,341.0488044,351.6444693,389.3964737,389.8579092,408.4259366,434.2100301,443.7764451,458.253441,479.722621,479.6240146,504.1040725,510.7110117,502.0992692,567.9519276,
Thailand,460.1070301,460.2356581,480.5274404,490.3575085,503.052479,520.6183804,538.9615771,577.1974264,617.6841828,631.3222118,637.8390581,631.1066319,652.2030834,689.3084008,703.5752525,722.5455368,759.952185,801.3606949,833.1876701,875.1803697,903.8417981,905.4777354,908.3668392,959.4266674,983.9390351,980.1536867,996.690917,1063.621531,1136.745389,1244.130971,1384.809268,1442.661382,1552.431823,1667.930021,1782.897709,1911.359173,1985.5484,1934.647593,1716.624234,1766.08394,1870.810458,1962.858228,2067.744758,2203.082066,2350.447881,2433.343116,2486.347,2501.857052,2559.208234,2523.450071,2648.064839,2683.797924,2850.840184,2864.875096,2875.459094,2930.754869,3009.276489,3097.712386
"Timor Leste",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.3115183,739.5007369,702.6790307,629.6823316,619.9731756,592.5995833,511.9395051,533.6191436,497.3602826,555.3990296,567.3261589,557.7714563,566.2179556,587.1904114,604.4161436,591.8886788,613.6843099,
Togo,437.0332646,480.8769828,484.0084681,511.8177088,482.3207907,503.0855176,583.706737,629.7994533,649.3773828,671.0243356,664.7238673,371.6258374,392.4579376,426.2602294,462.6310495,343.7445363,513.5638685,500.0945028,443.54238,475.9803609,496.3727089,527.7736537,548.3229368,494.3409184,547.7597208,628.1501842,557.3032067,515.0086425,594.2814368,588.9790838,551.4367758,576.863291,593.1398918,446.1779007,464.8910895,498.1941745,619.2334695,649.0191282,656.5748518,647.3818183,613.9086314,621.6684877,586.7607154,614.5070655,575.0459869,476.5249902,459.1205099,479.820622,445.1655411,457.7942307,438.0891883,433.0653643,543.0156844,651.0003638,661.6535518,704.1556584,683.6024181,673.5409361
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3476.732161,,,,,,,
Tunisia,,,,,,509.1726959,494.6951477,477.027879,474.5422825,511.485539,576.4785418,601.1505866,670.9503801,752.3150987,762.3405492,863.6402918,876.4167673,936.3028964,966.4154819,1000.85087,1100.022822,1146.456157,1141.845014,1156.919836,1189.439323,1182.638892,1172.799633,1162.081899,1153.836446,1110.890385,1183.903725,1172.590584,1225.886267,1240.152555,1253.763528,1269.289405,1304.578286,1344.699474,1396.824555,1461.68811,1509.982527,1586.277219,1628.755239,1690.686747,1764.400312,1833.77069,1936.052553,2113.412919,2258.067841,2439.102953,2589.284778,2802.838612,2985.383967,3194.438963,,,,
Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,4169.724967,4143.104247,4027.712865,4477.095928,4486.625139,4559.577701,4865.433565,4534.127773,4713.812247,5033.231341,5369.635553,5356.80557,5242.027877,5397.296166,4960.905845,5082.38981,5417.134748,5853.292514,6140.803818,6286.480317,6538.742955,6478.719801,6158.897772,6729.607737,7442.612422,7558.185586,8022.720905,8128.232214,8433.58078,8606.135402,8991.95709
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.9478317,,,,,,,
Uganda,,,,,,,,,,,,,,,,,,,,,,,263.6432767,276.6629135,260.1222974,243.3090269,236.3052324,234.2394227,245.3788427,252.7341539,257.4085296,260.8146267,258.8700432,268.2779388,272.854951,304.7611324,316.0579764,314.521097,326.0235182,340.5825328,336.2446291,332.6581242,348.1762187,348.4429639,344.7632002,351.2162261,381.1705512,402.8906036,393.6437079,451.6182904,454.1152405,465.4398509,486.8597,470.712206,466.4159765,501.6285676,485.3435853,482.0153068
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.10446,1186.614283,1073.649792,794.4772634,727.6715681,720.9673817,659.8884771,664.1785417,681.3675795,673.7088032,696.7874564,767.5169008,845.8877899,958.0905203,1082.907674,1301.814811,1519.038827,1789.44214,2034.847213,1739.359445,1868.523246,2170.232806,2358.31389,2527.069724,2451.406926,1976.020655,2020.152319,2182.987994
"United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39189.82649,39470.98913,37733.5889,38484.95298,35270.10492,35510.36163,34586.75128,33933.28535,21967.52173,17070.50487,15667.95157,13616.15247,14157.09476,15788.03482,12659.56144,12706.23759,12365.52338
"United Kingdom",,,,,,,,,,,9927.094227,10200.69009,10812.8393,11389.6154,11197.6579,11183.55532,11241.40204,11200.39228,11799.23924,12303.37753,12278.2969,12293.99485,12432.70379,12950.01415,13228.86189,13711.69439,14564.19037,15333.11575,16485.86381,17016.8955,17131.51773,16726.25567,16944.03957,17636.36742,18210.60771,18555.51249,19203.37955,20072.85277,20795.32975,21711.81209,22634.76768,23376.55534,24173.18309,24899.19266,25570.5743,26163.52009,26402.04908,26878.52516,26533.79272,25536.81637,25501.28202,25121.40256,25347.30201,25614.25397,25962.1588,26415.47905,26999.59218,27268.3893
"United States",,,,,,,,,,,14391.51789,14753.04591,15491.14529,16104.65204,15826.5425,16026.94993,16760.79306,17292.18324,17862.3256,18085.8123,17856.56848,17944.80468,18027.25087,18881.51531,19705.85563,20558.91801,21225.26716,21747.97586,22452.88333,22890.96532,23100.4238,22845.86331,23367.09175,23862.08003,24485.47231,24919.30276,25491.49929,26134.42764,27212.85888,28327.19556,29435.94856,29902.11634,30389.84924,31071.57949,31967.87344,32787.81073,33460.74123,33885.96312,33452.05871,32629.19811,32980.67847,33477.51243,33712.00336,33962.16658,34674.31118,35666.69838,36373.40484,
Uruguay,3989.734296,3825.405525,3971.914235,3752.227421,3941.577382,3599.441345,3779.845759,3653.768525,3589.443975,3857.71813,4079.73918,4058.486352,4109.816321,4149.551344,4036.746997,4143.014911,3978.051436,3924.118013,4017.362434,4185.508648,4515.443216,4608.616208,4135.789206,3599.618179,3538.562521,3603.209187,3973.441878,4572.852487,4526.322272,4531.08556,4338.252307,4524.736054,5138.501253,5396.476566,5832.785205,5578.031736,5996.149805,6302.772674,6609.884463,6549.546389,6363.055247,6093.499187,5512.703935,5295.23861,5506.069414,5827.296207,6193.200216,6615.191411,7192.99516,7332.142654,7993.772638,8537.417794,8928.861586,9391.377969,9637.347367,9557.013576,9531.21251,9909.792205
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.5924339,,,,,,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822.653888,1822.5836,1829.967287,1780.818334,1789.277094,1792.667464,1796.329832,1807.54958,1820.263703,1841.218232,1871.042801,,,
Venezuela,3477.886475,3380.302196,3355.225938,3327.996718,3523.14455,3652.933613,3651.60739,3645.252123,3750.86746,3821.854049,4000.62697,3943.209779,4077.433735,4226.61736,3591.778546,4705.572415,5294.3748,5772.14405,6082.213611,5953.77942,6326.848521,6445.984786,6481.144476,6175.631669,5908.459742,5770.676165,5789.35363,5867.208889,6008.559979,5511.885119,5534.803166,5838.092054,6181.809099,6053.055932,5660.35431,5594.656717,5239.247356,5272.962357,5265.203483,5076.50211,5214.568386,5424.960657,4948.09086,4652.958556,5278.140689,6003.282024,6815.44977,7836.052216,8197.896791,7834.175693,7571.109123,7759.412436,8185.021835,8451.494346,8055.594538,,,
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.1148139,410.1206254,440.5301373,460.0609789,474.4798458,481.0428322,490.3178349,506.8490156,540.0756698,577.7619171,612.9717638,651.373437,693.5396318,754.318104,804.4984233,814.5595813,872.2059446,898.1521192,931.4022593,968.4513879,1016.091559,1098.704232,1166.474661,1239.474631
"Virgin Islands (U.S.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19471.4442,19957.79866,20833.82938,22462.12076,23844.54108,22607.56023,21622.81466,22135.7506,22407.20574,22224.35205,21514.52336,21009.18633,20965.20043,21413.02877,21499.99169,
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.236966,1669.705923,1659.301493,1933.985558,2290.633789,2587.93694,2283.824051,2185.439783,2181.265198,2349.299853,2488.99013,2719.098798,2488.578276,2404.73747,2029.491898,2301.184214,2192.200576,2254.447946,2632.081274,2296.407413,2286.649929,2561.888697,2539.580932,2270.662209
Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.7944815,,,,,,,
Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.6769741,767.3409735,768.9377333,929.79927,897.6308033,854.4271024,993.8712622,869.1320258,861.0877444
