Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Mexico,4.69,4.57,4.45,4.33,4.21,4.09,4.53,4.97,5.41,5.85,6.29,6.108,5.926,5.744,5.562,5.38,5.656,5.932,6.208,6.484,6.76,6.468,6.176,5.884,5.592,5.3,5.196,5.092,4.988,4.884,4.78,4.35,4.73,4.54,4.94,4.96,5.24,4.78,4.85,4.53,4.57,4.63,4.46,4.45,4.24,4.22
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.11,5.18,5.58,6.14,5.35,5.27,5.3,5.11,4.39,4.4,4.25
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.37,5.28,5.84,5.43,5.53,5.42,5.46,5.59,5.53,5.4,5.58,5.65
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45,5.61,5.61,6.12,6.29,6.35,6.16,5.83,5.17,5.05,4.83
Morocco,2.71,2.648,2.586,2.524,2.462,2.4,2.242,2.084,1.926,1.768,1.61,1.864,2.118,2.372,2.626,2.88,2.88,2.88,2.88,2.88,2.88,3.426,3.972,4.518,5.064,5.61,5.632,5.654,5.676,5.698,5.72,4.84,4.87,5.01,4.75,5.49,4.86,5.42,5.38,5.48,5.46,5.51,5.48,5.4,5.43,5.57
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,1.64,1.64,2.26,2.93,3.23,3.93,3.85,4.05,4.18,4.15,4.12,4.04,3.84,3.96,3.97
"Burma (Myanmar)",,,,,,,,,,,5.15,4.888,4.626,4.364,4.102,3.84,3.746,3.652,3.558,3.464,3.37,3.646,3.922,4.198,4.474,4.75,4.362,3.974,3.586,3.198,2.81,2.81,2.81,2.47,2.47,2.5,3.93,3.14,3.07,3.07,3.07,3.21,3.15,3.17,3.42,3.42
Namibia,,,,,,,,,,,,,,,,,,,,,1.56,2.292,3.024,3.756,4.488,5.22,5.702,6.184,6.666,7.148,7.63,7.44,7.14,7.59,6.76,6.59,6.42,6.94,7.07,7.06,6.68,6.36,6.2,6.19,6.26,6.51
Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12,4.12,4.7,3.76,3.77,3.6,4.28,3.36,3.43,3.29,3.42,3.71,3.75,3.95,4.38,4.5
Netherlands,7.88,7.58,7.28,6.98,6.68,6.38,6.6,6.82,7.04,7.26,7.48,7.654,7.828,8.002,8.176,8.35,8.35,8.35,8.35,8.35,8.35,8.502,8.654,8.806,8.958,9.11,9.032,8.954,8.876,8.798,8.72,8.37,8.32,8.34,8.25,8.36,8.39,8.24,8.1,8,8.1,8.27,8.15,8.03,8.11,8.21
"New Zealand",8.03,7.438,6.846,6.254,5.662,5.07,5.664,6.258,6.852,7.446,8.04,8.008,7.976,7.944,7.912,7.88,7.974,8.068,8.162,8.256,8.35,8.514,8.678,8.842,9.006,9.17,9.134,9.098,9.062,9.026,8.99,8.86,8.89,8.87,8.85,8.7,8.17,8.72,8.81,8.65,8.69,8.79,8.76,8.77,8.73,8.74
Nicaragua,,,,,,,,,,,2.44,2.44,2.44,2.44,2.44,2.44,2.706,2.972,3.238,3.504,3.77,3.886,4.002,4.118,4.234,4.35,4.314,4.278,4.242,4.206,4.17,3.53,3.5,3.34,3.31,4.06,4.08,4.4,4.31,4.19,4.3,4.55,4.69,4.45,4.3,4.45
Niger,,,,,,,,,,,3,3.016,3.032,3.048,3.064,3.08,3.146,3.212,3.278,3.344,3.41,3.062,2.714,2.366,2.018,1.67,1.864,2.058,2.252,2.446,2.64,2.64,2.43,2.49,2.49,2.64,2.51,2.67,2.69,3.73,3.47,3.74,3.53,4.66,3.35,3.41
Nigeria,3.01,3.112,3.214,3.316,3.418,3.52,3.406,3.292,3.178,3.064,2.95,2.834,2.718,2.602,2.486,2.37,2.46,2.55,2.64,2.73,2.82,3.16,3.5,3.84,4.18,4.52,4.176,3.832,3.488,3.144,2.8,2.58,2.76,2.78,2.85,3.5,4.89,3.9,3.92,3.71,3.8,3.85,3.27,3.13,3.48,3.61
Norway,7.72,7.256,6.792,6.328,5.864,5.4,5.73,6.06,6.39,6.72,7.05,7.262,7.474,7.686,7.898,8.11,8.158,8.206,8.254,8.302,8.35,8.518,8.686,8.854,9.022,9.19,9.092,8.994,8.896,8.798,8.7,8.34,8.31,8.98,8.58,8.97,8.49,8.95,8.82,8.76,8.65,8.61,8.59,8.59,8.69,8.83
Oman,,,,,,,,,,,,,,,,4.64,4.538,4.436,4.334,4.232,4.13,4.528,4.926,5.324,5.722,6.12,6.1,6.08,6.06,6.04,6.02,6.02,6.02,6,6,5.92,5.15,5.95,6.06,6.06,6.01,5.95,6.05,5.85,5.69,6.01
Pakistan,1.95,1.842,1.734,1.626,1.518,1.41,1.58,1.75,1.92,2.09,2.26,2.434,2.608,2.782,2.956,3.13,2.98,2.83,2.68,2.53,2.38,2.838,3.296,3.754,4.212,4.67,4.624,4.578,4.532,4.486,4.44,3.5,3.02,2.79,2.97,3.59,3.95,3.67,3.49,3.43,3.71,3.67,3.57,3.55,3.37,3.3
Panama,,,,,,,,,,,3.13,3.196,3.262,3.328,3.394,3.46,3.504,3.548,3.592,3.636,3.68,4.156,4.632,5.108,5.584,6.06,5.94,5.82,5.7,5.58,5.46,4.77,4.69,4.67,4.72,5.15,5.12,5.13,5.18,4.94,4.97,5.13,5.22,5.27,5.32,5.43
"Papua New Guinea",,,,,,,,,,,,,,,,5.72,5.832,5.944,6.056,6.168,6.28,6.172,6.064,5.956,5.848,5.74,5.446,5.152,4.858,4.564,4.27,4.27,3.93,4.08,4.08,4.21,3.7,4.75,4.71,4.51,4.53,4.7,4.56,4.03,4.15,4.16
Paraguay,,,,,,,,,,,2.47,2.508,2.546,2.584,2.622,2.66,2.924,3.188,3.452,3.716,3.98,4.066,4.152,4.238,4.324,4.41,4.438,4.466,4.494,4.522,4.55,3.82,3.3,3.54,3.18,3.41,3.38,3.21,3.38,3.51,3.63,3.67,3.58,3.64,3.73,3.87
Peru,1.13,1.096,1.062,1.028,0.994,0.96,1.396,1.832,2.268,2.704,3.14,2.958,2.776,2.594,2.412,2.23,2.37,2.51,2.65,2.79,2.93,3.296,3.662,4.028,4.394,4.76,4.726,4.692,4.658,4.624,4.59,4.8,4.62,4.64,4.65,4.56,4.93,4.88,5.08,5.09,5.1,4.91,4.84,4.7,4.73,4.8
Philippines,4.17,4.024,3.878,3.732,3.586,3.44,3.296,3.152,3.008,2.864,2.72,2.614,2.508,2.402,2.296,2.19,2.212,2.234,2.256,2.278,2.3,2.75,3.2,3.65,4.1,4.55,4.572,4.594,4.616,4.638,4.66,4.18,4.04,4.09,4.02,4.59,4.69,4.55,4.4,4.17,3.99,4.24,4.42,4.64,4.57,4.43
Poland,,,,,,,,,,,,,,,,4.7,4.974,5.248,5.522,5.796,6.07,6.198,6.326,6.454,6.582,6.71,6.556,6.402,6.248,6.094,5.94,5.44,5.52,5.06,5.45,5.53,6.11,5.51,5.73,6.16,6.21,6.32,6.24,5.92,5.99,5.79
Portugal,5.52,4.628,3.736,2.844,1.952,1.06,2.448,3.836,5.224,6.612,8,7.616,7.232,6.848,6.464,6.08,6.41,6.74,7.07,7.4,7.73,7.792,7.854,7.916,7.978,8.04,7.844,7.648,7.452,7.256,7.06,7.05,7.01,6.92,7.01,7.32,7.48,7.17,6.92,6.81,6.69,6.78,6.89,6.99,6.99,6.95
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08,6.35,6.47,6.43,6.41,6.3
Romania,,,,,,,,,,,,,,,,3.99,4.448,4.906,5.364,5.822,6.28,6.274,6.268,6.262,6.256,6.25,6.248,6.246,6.244,6.242,6.24,5.14,5.07,5.52,5.26,5.47,5.38,5.86,6.02,6.02,5.72,5.57,5.56,5.74,5.97,5.95
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,3.43,3.856,4.282,4.708,5.134,5.56,5.12,5.55,5.71,5.39,5.21,5.73,5.59,5.54,5.32,5.17,5.26,5.18,4.83,4.8,4.85
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,1.55,1.53,1.51,1.49,1.47,1.47,1.47,1.56,1.72,2.85,4.35,4.33,5.46,6.53,6.49,6.55,6.74,6.77,7.01,7.32
"Saudi Arabia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.42,5.33,5.19,5.15,5.28,5.29
Senegal,,,,,,,,,,,2.65,2.74,2.83,2.92,3.01,3.1,3.144,3.188,3.232,3.276,3.32,3.178,3.036,2.894,2.752,2.61,2.732,2.854,2.976,3.098,3.22,3.22,3.09,3.24,3.24,3.18,3.32,3.72,3.79,3.95,3.86,3.86,3.9,3.76,4.07,4.24
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78,4.74,5.14,4.87,4.76,4.92,4.95,4.91,4.77,4.83,4.89
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.57,5.42,5.52
"Sierra Leone",,,,,,,,,,,,,,,,4.96,4.97,4.98,4.99,5,5.01,4.4,3.79,3.18,2.57,1.96,2.022,2.084,2.146,2.208,2.27,2.27,3.22,2.98,2.9,2.97,3.15,3.86,3.35,3.6,3.64,3.85,3.94,3.91,3.88,3.97
Singapore,7.72,7.496,7.272,7.048,6.824,6.6,6.906,7.212,7.518,7.824,8.13,7.954,7.778,7.602,7.426,7.25,7.25,7.25,7.25,7.25,7.25,7.462,7.674,7.886,8.098,8.31,8.364,8.418,8.472,8.526,8.58,8.56,8.66,8.37,8.26,8.49,8.56,8.61,8.5,8.24,8.23,8.22,8.19,8.14,8.2,8.29
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,6.478,6.456,6.434,6.412,6.39,5.9,5.93,6.15,6.2,6.63,6.49,6.27,6.14,5.95,5.78,5.81,5.63,5.57,5.56,5.64
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,8.42,7.934,7.448,6.962,6.476,5.99,5.95,5.73,5.59,5.43,5.87,6.03,5.97,6.07,6.21,5.97,5.99,5.89,5.83,6.11,6.32
"South Africa",3.7,3.522,3.344,3.166,2.988,2.81,2.866,2.922,2.978,3.034,3.09,2.918,2.746,2.574,2.402,2.23,2.076,1.922,1.768,1.614,1.46,1.78,2.1,2.42,2.74,3.06,3.66,4.26,4.86,5.46,6.06,6.14,6.04,6.44,6.13,5.87,5.75,5.6,5.48,5.44,5.7,5.88,5.92,5.81,5.79,5.76
Spain,4.34,4.092,3.844,3.596,3.348,3.1,3.396,3.692,3.988,4.284,4.58,4.948,5.316,5.684,6.052,6.42,6.568,6.716,6.864,7.012,7.16,7.22,7.28,7.34,7.4,7.46,7.408,7.356,7.304,7.252,7.2,6.3,6.46,6.49,6.37,6.73,6.83,6.93,6.68,6.67,6.76,6.85,6.7,6.44,6.54,6.8
"Sri Lanka",,,,,,,,,,,3.98,3.864,3.748,3.632,3.516,3.4,3.182,2.964,2.746,2.528,2.31,2.772,3.234,3.696,4.158,4.62,4.604,4.588,4.572,4.556,4.54,5.18,4.22,4.41,4.22,4.66,4.91,4.98,4.92,5.13,5.25,5.34,5.15,4.69,4.93,5.28
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29,4.22,4.59,4.3,4.53,4.51
Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25,4.06,4.15,4.21,4.09,4.11
Sweden,6.47,6.06,5.65,5.24,4.83,4.42,4.858,5.296,5.734,6.172,6.61,6.77,6.93,7.09,7.25,7.41,7.598,7.786,7.974,8.162,8.35,8.45,8.55,8.65,8.75,8.85,8.754,8.658,8.562,8.466,8.37,8.08,8.28,8.54,7.7,8.17,8.29,8.44,8.41,8.41,8.38,8.23,8.16,7.86,8.05,8.35
Switzerland,6.49,6.49,6.49,6.49,6.49,6.49,6.456,6.422,6.388,6.354,6.32,6.726,7.132,7.538,7.944,8.35,8.35,8.35,8.35,8.35,8.35,8.508,8.666,8.824,8.982,9.14,9.074,9.008,8.942,8.876,8.81,8.32,8.32,8.42,8.44,8.72,8.72,8.71,8.5,8.51,8.55,8.56,8.36,8.29,8.45,8.58
Syria,,,,,,,,,,,1.37,1.572,1.774,1.976,2.178,2.38,2.374,2.368,2.362,2.356,2.35,2.694,3.038,3.382,3.726,4.07,4.004,3.938,3.872,3.806,3.74,3.74,3.74,4.04,4.04,4.03,4.59,4.7,4.43,3.99,4.02,4.4,4.38,4.85,4.49,4.36
Taiwan,7.58,7.102,6.624,6.146,5.668,5.19,5.688,6.186,6.684,7.182,7.68,7.566,7.452,7.338,7.224,7.11,7.11,7.11,7.11,7.11,7.11,7.01,6.91,6.81,6.71,6.61,6.518,6.426,6.334,6.242,6.15,6.02,6.39,6.41,6.38,6.57,6.6,6.72,6.69,6.76,6.89,6.9,6.81,6.39,6.41,6.78
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.19,5.23,5.01,4.51,4.88,5.14
Tanzania,,,,,,,,,,,5.75,5.696,5.642,5.588,5.534,5.48,5.362,5.244,5.126,5.008,4.89,5.022,5.154,5.286,5.418,5.55,5.69,5.83,5.97,6.11,6.25,6.25,5.61,5.22,5.64,5.34,5.51,5.54,5.61,5.46,5.42,5.41,5.31,5.25,5.3,5.68
Thailand,5.84,5.6,5.36,5.12,4.88,4.64,5.016,5.392,5.768,6.144,6.52,6.386,6.252,6.118,5.984,5.85,5.966,6.082,6.198,6.314,6.43,6.226,6.022,5.818,5.614,5.41,5.58,5.75,5.92,6.09,6.26,6.39,6.63,6.03,5.9,6.28,6.26,6.13,5.86,5.44,5.15,4.95,4.95,4.63,4.65,4.77
"Timor Leste",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13,3.75,3.78,3.48,3.55,3.54
Togo,,,,,,,,,,,2.86,3.012,3.164,3.316,3.468,3.62,3.664,3.708,3.752,3.796,3.84,3.93,4.02,4.11,4.2,4.29,3.924,3.558,3.192,2.826,2.46,2.46,2.46,2.4,2.4,2.13,2.88,2.17,2.24,2.35,2.33,2.25,2.44,3.48,2.82,3.69
Tunisia,3.13,3.058,2.986,2.914,2.842,2.77,3.036,3.302,3.568,3.834,4.1,3.868,3.636,3.404,3.172,2.94,2.936,2.932,2.928,2.924,2.92,3.384,3.848,4.312,4.776,5.24,5.324,5.408,5.492,5.576,5.66,5.56,5.51,5.49,5.41,5.82,5.92,5.91,5.78,6.12,5.56,5.29,5.04,5,5.16,5.28
Turkey,3.89,3.606,3.322,3.038,2.754,2.47,2.966,3.462,3.958,4.454,4.95,5,5.05,5.1,5.15,5.2,4.956,4.712,4.468,4.224,3.98,4.046,4.112,4.178,4.244,4.31,4.516,4.722,4.928,5.134,5.34,5.11,5.39,5.91,5.84,6.39,6.28,5.7,5.49,5.27,5.06,5.33,5.3,5.06,4.8,4.74
Uganda,,,,,,,,,,,2.45,2.48,2.51,2.54,2.57,2.6,2.514,2.428,2.342,2.256,2.17,2.526,2.882,3.238,3.594,3.95,4.05,4.15,4.25,4.35,4.45,4.45,4.1,4.21,4.04,4.15,4.11,4.18,4.16,4.77,4.96,4.68,4.45,4.5,4.72,4.89
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,4.32,4.49,4.66,4.83,5,5.17,4.73,4.9,4.94,5.03,5.09,5.11,5.24,5.09,4.62,4.62,4.96,4.8,4.21,4.27,4.32
"United Arab Emirates",,,,,,,,,,,1.64,2.24,2.84,3.44,4.04,4.64,4.63,4.62,4.61,4.6,4.59,4.704,4.818,4.932,5.046,5.16,5.292,5.424,5.556,5.688,5.82,5.82,5.82,5.47,5.11,5.77,5.84,5.93,6.02,5.83,5.77,5.96,6.07,5.96,5.98,5.98
"United Kingdom",8.03,8.094,8.158,8.222,8.286,8.35,8.09,7.83,7.57,7.31,7.05,6.97,6.89,6.81,6.73,6.65,6.866,7.082,7.298,7.514,7.73,7.952,8.174,8.396,8.618,8.84,8.81,8.78,8.75,8.72,8.69,8.64,8.5,8.6,8.36,8.27,7.98,7.64,7.81,7.98,7.97,7.97,7.83,7.81,7.83,7.92
"United States",8.35,8.262,8.174,8.086,7.998,7.91,7.998,8.086,8.174,8.262,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.432,8.514,8.596,8.678,8.76,8.81,8.86,8.91,8.96,9.01,8.61,8.25,8.06,8,7.54,7.36,7.45,7.41,7.19,7.14,6.96,7.02,6.97,7.1,7.23
Uruguay,,,,,,,,,,,5.61,5.564,5.518,5.472,5.426,5.38,5.56,5.74,5.92,6.1,6.28,6.374,6.468,6.562,6.656,6.75,6.594,6.438,6.282,6.126,5.97,5.58,5.61,5.57,5.6,5.57,5.42,5.57,5.62,5.77,5.89,5.57,5.42,5.47,5.54,5.5
Venezuela,4.38,4.06,3.74,3.42,3.1,2.78,3.468,4.156,4.844,5.532,6.22,6.026,5.832,5.638,5.444,5.25,5.34,5.43,5.52,5.61,5.7,5.328,4.956,4.584,4.212,3.84,3.968,4.096,4.224,4.352,4.48,3.15,2.95,2.83,3.09,2.77,2.79,2.65,2.71,2.5,2.48,2.46,2.2,2.03,2,2.05
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.44,6.44,6.44,4.82,5.24,5.86,5.91,6.03,6.07,5.87,5.78,5.56,5.35,4.92,5.02,5.02
Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41,3.28,3.1,3.09,3.2,3.02
Zambia,,,,,,,,,,,6.09,5.67,5.25,4.83,4.41,3.99,3.932,3.874,3.816,3.758,3.7,4.142,4.584,5.026,5.468,5.91,5.852,5.794,5.736,5.678,5.62,5.62,5.29,5.34,5.35,5.24,5.38,5.79,5.81,5.8,5.7,5.9,5.79,5.51,5.68,5.57
Zimbabwe,,,,,,,,,,,1.49,1.76,2.03,2.3,2.57,2.84,3.012,3.184,3.356,3.528,3.7,4.066,4.432,4.798,5.164,5.53,5.422,5.314,5.206,5.098,4.99,3.26,3.39,3.41,3.64,3.49,3.57,3.47,3.81,3.71,3.83,3.94,4.01,3.58,3.62,3.82
