Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Northern Mariana Islands",60.5,61.5,62.5,63.5,64.5,65.5,66.18,66.86,67.54,68.22,68.9,69.4,69.9,70.4,70.9,71.4,71.66,71.92,72.18,72.44,72.7,72.52,72.34,72.16,71.98,71.8
Norway,77.5,78.2,78.9,79.6,80.3,81,81.36,81.72,82.08,82.44,82.8,83.42,84.04,84.66,85.28,85.9,86.32,86.74,87.16,87.58,88,88.5,89,89.5,90,90.5
Oman,66.1,67.16,68.22,69.28,70.34,71.4,72,72.6,73.2,73.8,74.4,74.76,75.12,75.48,75.84,76.2,75.54,74.88,74.22,73.56,72.9,73.74,74.58,75.42,76.26,77.1
Pakistan,36.5,36.32,36.14,35.96,35.78,35.6,35.74,35.88,36.02,36.16,36.3,36.66,37.02,37.38,37.74,38.1,38.72,39.34,39.96,40.58,41.2,41.58,41.96,42.34,42.72,43.1
Panama,52.9,53.66,54.42,55.18,55.94,56.7,57.32,57.94,58.56,59.18,59.8,60.1,60.4,60.7,61,61.3,61.48,61.66,61.84,62.02,62.2,62.64,63.08,63.52,63.96,64.4
"Papua New Guinea",32,32.2,32.4,32.6,32.8,33,33.08,33.16,33.24,33.32,33.4,33.52,33.64,33.76,33.88,34,34.36,34.72,35.08,35.44,35.8,36.36,36.92,37.48,38.04,38.6
Paraguay,53,53.42,53.84,54.26,54.68,55.1,55.4,55.7,56,56.3,56.6,56.76,56.92,57.08,57.24,57.4,57.64,57.88,58.12,58.36,58.6,58.96,59.32,59.68,60.04,60.4
Peru,45.9,46.68,47.46,48.24,49.02,49.8,51.26,52.72,54.18,55.64,57.1,58.22,59.34,60.46,61.58,62.7,63.34,63.98,64.62,65.26,65.9,66.64,67.38,68.12,68.86,69.6
Philippines,45,45.22,45.44,45.66,45.88,46.1,46.38,46.66,46.94,47.22,47.5,47.52,47.54,47.56,47.58,47.6,48,48.4,48.8,49.2,49.6,50.08,50.56,51.04,51.52,52
Poland,62.1,62.76,63.42,64.08,64.74,65.4,66.48,67.56,68.64,69.72,70.8,71.4,72,72.6,73.2,73.8,74.3,74.8,75.3,75.8,76.3,76.96,77.62,78.28,78.94,79.6
Portugal,67.2,68.06,68.92,69.78,70.64,71.5,72.14,72.78,73.42,74.06,74.7,75.7,76.7,77.7,78.7,79.7,80.14,80.58,81.02,81.46,81.9,82.42,82.94,83.46,83.98,84.5
"Puerto Rico",64.5,64.82,65.14,65.46,65.78,66.1,66.84,67.58,68.32,69.06,69.8,70.36,70.92,71.48,72.04,72.6,72.88,73.16,73.44,73.72,74,74.52,75.04,75.56,76.08,76.6
Qatar,70.8,70.9,71,71.1,71.2,71.3,71.66,72.02,72.38,72.74,73.1,73.98,74.86,75.74,76.62,77.5,78.62,79.74,80.86,81.98,83.1,83.52,83.94,84.36,84.78,85.2
Romania,58.3,58.64,58.98,59.32,59.66,60,60.84,61.68,62.52,63.36,64.2,64.8,65.4,66,66.6,67.2,67.98,68.76,69.54,70.32,71.1,71.76,72.42,73.08,73.74,74.4
Russia,61.4,60.64,59.88,59.12,58.36,57.6,58.02,58.44,58.86,59.28,59.7,60.34,60.98,61.62,62.26,62.9,64.02,65.14,66.26,67.38,68.5,69.14,69.78,70.42,71.06,71.7
Rwanda,29.9,28.58,27.26,25.94,24.62,23.3,24.72,26.14,27.56,28.98,30.4,32.84,35.28,37.72,40.16,42.6,43.48,44.36,45.24,46.12,47,47.16,47.32,47.48,47.64,47.8
"Saint Lucia",49.7,50.36,51.02,51.68,52.34,53,53.6,54.2,54.8,55.4,56,56.5,57,57.5,58,58.5,59.02,59.54,60.06,60.58,61.1,61.38,61.66,61.94,62.22,62.5
"Saint Thomas and Principe",41.3,41.42,41.54,41.66,41.78,41.9,42.08,42.26,42.44,42.62,42.8,43.04,43.28,43.52,43.76,44,44.66,45.32,45.98,46.64,47.3,47.76,48.22,48.68,49.14,49.6
"Saint Vincent and Grenadines",50.4,50.6,50.8,51,51.2,51.4,51.72,52.04,52.36,52.68,53,53.44,53.88,54.32,54.76,55.2,55.5,55.8,56.1,56.4,56.7,56.86,57.02,57.18,57.34,57.5
Samoa,50.9,51.44,51.98,52.52,53.06,53.6,54.18,54.76,55.34,55.92,56.5,56.92,57.34,57.76,58.18,58.6,59.02,59.44,59.86,60.28,60.7,60.98,61.26,61.54,61.82,62.1
"Saudi Arabia",63.4,64.08,64.76,65.44,66.12,66.8,67.68,68.56,69.44,70.32,71.2,71.8,72.4,73,73.6,74.2,74.76,75.32,75.88,76.44,77,77.48,77.96,78.44,78.92,79.4
Senegal,37.6,37.7,37.8,37.9,38,38.1,38.26,38.42,38.58,38.74,38.9,39.42,39.94,40.46,40.98,41.5,41.78,42.06,42.34,42.62,42.9,43.2,43.5,43.8,44.1,44.4
Serbia,64.2,64.24,64.28,64.32,64.36,64.4,64.84,65.28,65.72,66.16,66.6,67.16,67.72,68.28,68.84,69.4,70.14,70.88,71.62,72.36,73.1,73.56,74.02,74.48,74.94,75.4
Seychelles,50.7,51.58,52.46,53.34,54.22,55.1,55.78,56.46,57.14,57.82,58.5,59.02,59.54,60.06,60.58,61.1,61.66,62.22,62.78,63.34,63.9,64.34,64.78,65.22,65.66,66.1
"Sierra Leone",37.6,37.52,37.44,37.36,37.28,37.2,36.84,36.48,36.12,35.76,35.4,35.54,35.68,35.82,35.96,36.1,36.52,36.94,37.36,37.78,38.2,38.82,39.44,40.06,40.68,41.3
Singapore,67.4,68.48,69.56,70.64,71.72,72.8,73.7,74.6,75.5,76.4,77.3,78,78.7,79.4,80.1,80.8,81.48,82.16,82.84,83.52,84.2,84.62,85.04,85.46,85.88,86.3
Slovakia,66.6,67.16,67.72,68.28,68.84,69.4,69.68,69.96,70.24,70.52,70.8,71.08,71.36,71.64,71.92,72.2,72.74,73.28,73.82,74.36,74.9,75.64,76.38,77.12,77.86,78.6
Slovenia,71.2,71.52,71.84,72.16,72.48,72.8,73.52,74.24,74.96,75.68,76.4,77.08,77.76,78.44,79.12,79.8,80.7,81.6,82.5,83.4,84.3,84.92,85.54,86.16,86.78,87.4
"Solomon Islands",33.4,33.86,34.32,34.78,35.24,35.7,36.22,36.74,37.26,37.78,38.3,38.24,38.18,38.12,38.06,38,38.42,38.84,39.26,39.68,40.1,40.7,41.3,41.9,42.5,43.1
Somalia,29.1,29.14,29.18,29.22,29.26,29.3,29.46,29.62,29.78,29.94,30.1,30.44,30.78,31.12,31.46,31.8,32.1,32.4,32.7,33,33.3,33.48,33.66,33.84,34.02,34.2
"South Africa",45.6,46.06,46.52,46.98,47.44,47.9,47.28,46.66,46.04,45.42,44.8,44.88,44.96,45.04,45.12,45.2,46.04,46.88,47.72,48.56,49.4,49.92,50.44,50.96,51.48,52
"South Korea",61.7,63.46,65.22,66.98,68.74,70.5,71.32,72.14,72.96,73.78,74.6,75.76,76.92,78.08,79.24,80.4,81.1,81.8,82.5,83.2,83.9,84.28,84.66,85.04,85.42,85.8
"South Sudan",33.4,33.66,33.92,34.18,34.44,34.7,35.26,35.82,36.38,36.94,37.5,37.8,38.1,38.4,38.7,39,38.96,38.92,38.88,38.84,38.8,38.8,38.8,38.8,38.8,38.8
Spain,73.9,74.74,75.58,76.42,77.26,78.1,78.76,79.42,80.08,80.74,81.4,81.94,82.48,83.02,83.56,84.1,84.72,85.34,85.96,86.58,87.2,87.68,88.16,88.64,89.12,89.6
"Sri Lanka",56.9,57.42,57.94,58.46,58.98,59.5,59.68,59.86,60.04,60.22,60.4,61.08,61.76,62.44,63.12,63.8,64.82,65.84,66.86,67.88,68.9,69.68,70.46,71.24,72.02,72.8
Sudan,36.6,37.04,37.48,37.92,38.36,38.8,39.44,40.08,40.72,41.36,42,42.58,43.16,43.74,44.32,44.9,45.4,45.9,46.4,46.9,47.4,47.94,48.48,49.02,49.56,50.1
Suriname,46.7,47.08,47.46,47.84,48.22,48.6,48.78,48.96,49.14,49.32,49.5,49.8,50.1,50.4,50.7,51,51.5,52,52.5,53,53.5,54.14,54.78,55.42,56.06,56.7
Swaziland,41.5,42.34,43.18,44.02,44.86,45.7,44.7,43.7,42.7,41.7,40.7,39.58,38.46,37.34,36.22,35.1,35.64,36.18,36.72,37.26,37.8,38.62,39.44,40.26,41.08,41.9
Sweden,80.4,81.1,81.8,82.5,83.2,83.9,84.26,84.62,84.98,85.34,85.7,85.96,86.22,86.48,86.74,87,87.34,87.68,88.02,88.36,88.7,89.06,89.42,89.78,90.14,90.5
Switzerland,81.4,81.8,82.2,82.6,83,83.4,83.8,84.2,84.6,85,85.4,85.96,86.52,87.08,87.64,88.2,88.58,88.96,89.34,89.72,90.1,90.44,90.78,91.12,91.46,91.8
Syria,58.2,59.18,60.16,61.14,62.12,63.1,64.12,65.14,66.16,67.18,68.2,68.84,69.48,70.12,70.76,71.4,71.88,72.36,72.84,73.32,73.8,73.96,74.12,74.28,74.44,74.6
Taiwan,64.2,64.72,65.24,65.76,66.28,66.8,67.46,68.12,68.78,69.44,70.1,70.8,71.5,72.2,72.9,73.6,74.3,75,75.7,76.4,77.1,77.2,77.3,77.4,77.5,77.6
Tajikistan,48.7,48.58,48.46,48.34,48.22,48.1,48.2,48.3,48.4,48.5,48.6,49.22,49.84,50.46,51.08,51.7,52.44,53.18,53.92,54.66,55.4,56.04,56.68,57.32,57.96,58.6
Tanzania,39.9,40.12,40.34,40.56,40.78,41,41.42,41.84,42.26,42.68,43.1,43.82,44.54,45.26,45.98,46.7,47.12,47.54,47.96,48.38,48.8,49.02,49.24,49.46,49.68,49.9
Thailand,52.4,53.1,53.8,54.5,55.2,55.9,56.58,57.26,57.94,58.62,59.3,60.4,61.5,62.6,63.7,64.8,65.52,66.24,66.96,67.68,68.4,68.88,69.36,69.84,70.32,70.8
"Timor Leste",32.2,32.84,33.48,34.12,34.76,35.4,35.96,36.52,37.08,37.64,38.2,39.08,39.96,40.84,41.72,42.6,43.76,44.92,46.08,47.24,48.4,49.04,49.68,50.32,50.96,51.6
Togo,37.4,37.3,37.2,37.1,37,36.9,36.9,36.9,36.9,36.9,36.9,37.54,38.18,38.82,39.46,40.1,40.44,40.78,41.12,41.46,41.8,42.3,42.8,43.3,43.8,44.3
Tonga,55,55.26,55.52,55.78,56.04,56.3,56.5,56.7,56.9,57.1,57.3,57.52,57.74,57.96,58.18,58.4,58.74,59.08,59.42,59.76,60.1,60.5,60.9,61.3,61.7,62.1
"Trinidad and Tobago",51.6,51.98,52.36,52.74,53.12,53.5,53.96,54.42,54.88,55.34,55.8,56.36,56.92,57.48,58.04,58.6,58.98,59.36,59.74,60.12,60.5,60.82,61.14,61.46,61.78,62.1
Tunisia,53,53.78,54.56,55.34,56.12,56.9,57.8,58.7,59.6,60.5,61.4,62.02,62.64,63.26,63.88,64.5,65.08,65.66,66.24,66.82,67.4,67.94,68.48,69.02,69.56,70.1
Turkey,51.3,52.12,52.94,53.76,54.58,55.4,56.8,58.2,59.6,61,62.4,63.64,64.88,66.12,67.36,68.6,69.74,70.88,72.02,73.16,74.3,74.68,75.06,75.44,75.82,76.2
Turkmenistan,47.1,47.22,47.34,47.46,47.58,47.7,47.92,48.14,48.36,48.58,48.8,49.26,49.72,50.18,50.64,51.1,51.78,52.46,53.14,53.82,54.5,55.22,55.94,56.66,57.38,58.1
Uganda,34,33.98,33.96,33.94,33.92,33.9,34.16,34.42,34.68,34.94,35.2,35.8,36.4,37,37.6,38.2,38.84,39.48,40.12,40.76,41.4,41.7,42,42.3,42.6,42.9
Ukraine,62.8,62.12,61.44,60.76,60.08,59.4,59.92,60.44,60.96,61.48,62,62.48,62.96,63.44,63.92,64.4,65.62,66.84,68.06,69.28,70.5,70.94,71.38,71.82,72.26,72.7
"United Arab Emirates",56.9,57.68,58.46,59.24,60.02,60.8,61.58,62.36,63.14,63.92,64.7,65.56,66.42,67.28,68.14,69,69.48,69.96,70.44,70.92,71.4,71.56,71.72,71.88,72.04,72.2
"United Kingdom",74.3,74.76,75.22,75.68,76.14,76.6,76.96,77.32,77.68,78.04,78.4,78.84,79.28,79.72,80.16,80.6,81.02,81.44,81.86,82.28,82.7,83.08,83.46,83.84,84.22,84.6
"United States",73.7,74.16,74.62,75.08,75.54,76,76.36,76.72,77.08,77.44,77.8,78,78.2,78.4,78.6,78.8,79.14,79.48,79.82,80.16,80.5,80.66,80.82,80.98,81.14,81.3
Uruguay,60.8,61.26,61.72,62.18,62.64,63.1,63.9,64.7,65.5,66.3,67.1,67.42,67.74,68.06,68.38,68.7,69.08,69.46,69.84,70.22,70.6,70.88,71.16,71.44,71.72,72
Uzbekistan,51.9,51.86,51.82,51.78,51.74,51.7,52.16,52.62,53.08,53.54,54,54.42,54.84,55.26,55.68,56.1,56.72,57.34,57.96,58.58,59.2,59.82,60.44,61.06,61.68,62.3
Vanuatu,36.4,36.6,36.8,37,37.2,37.4,37.58,37.76,37.94,38.12,38.3,38.32,38.34,38.36,38.38,38.4,38.94,39.48,40.02,40.56,41.1,41.5,41.9,42.3,42.7,43.1
Venezuela,53.1,53.6,54.1,54.6,55.1,55.6,56.34,57.08,57.82,58.56,59.3,59.9,60.5,61.1,61.7,62.3,62.68,63.06,63.44,63.82,64.2,64.3,64.4,64.5,64.6,64.7
Vietnam,49.5,50.08,50.66,51.24,51.82,52.4,53.08,53.76,54.44,55.12,55.8,56.56,57.32,58.08,58.84,59.6,60.28,60.96,61.64,62.32,63,63.66,64.32,64.98,65.64,66.3
"Virgin Islands (U.S.)",60.4,60.94,61.48,62.02,62.56,63.1,63.64,64.18,64.72,65.26,65.8,66.4,67,67.6,68.2,68.8,69,69.2,69.4,69.6,69.8,69.88,69.96,70.04,70.12,70.2
"West Bank and Gaza",61.8,62.56,63.32,64.08,64.84,65.6,66.14,66.68,67.22,67.76,68.3,68.38,68.46,68.54,68.62,68.7,68.76,68.82,68.88,68.94,69,69.3,69.6,69.9,70.2,70.5
Yemen,35.2,35.76,36.32,36.88,37.44,38,38.66,39.32,39.98,40.64,41.3,41.94,42.58,43.22,43.86,44.5,45.16,45.82,46.48,47.14,47.8,48.16,48.52,48.88,49.24,49.6
Zambia,37.4,36.84,36.28,35.72,35.16,34.6,34.54,34.48,34.42,34.36,34.3,34.54,34.78,35.02,35.26,35.5,35.88,36.26,36.64,37.02,37.4,38.24,39.08,39.92,40.76,41.6
Zimbabwe,48.1,48.38,48.66,48.94,49.22,49.5,48.68,47.86,47.04,46.22,45.4,44.68,43.96,43.24,42.52,41.8,41.86,41.92,41.98,42.04,42.1,43.42,44.74,46.06,47.38,48.7
