Country,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.42179,9.72884,9.17069,11.6358,11.5551,16.4951,15.0817,37.9653,38.6405,34.6922,33.0238,30.7446,28.0453,34.3507,34.5035,33.7185,33.35,30.7528,27.623,23.0929,22.0247,20.4069,20.8276,21.4097,21.0217,20.0346,19.4568,18.8705,18.3349,17.2517,18.0816,16.6806,17.2279,17.2487,16.0984,15.114,16.0159,13.1944,16.1847,17.1814,19.3276,21.1281,23.016,25.1865,26.2657,32.1464,31.7656,33.5195,38.2617,39.2273,42.018,47.306,45.8984,44.7758,43.2034,41.9188,43.0756,45.4886,46.8517,48.1126,50.0337,50.1848,50.6063,53.9648,49.0887,45.7052,48.0225,49.9376,51.2994,50.3391,49.4155,45.7399,45.6774,46.1887,50.3855,48.1086,46.9087,44.0412,43.5131,51.9629,60.4128,68.8626,77.3125,85.7623,94.2122,102.662,117.174,129.119,118.165,96.941,107.432,104.882,80.148,69.4393,59.152,57.5463,62.8808,77.4334,71.6655,71.3186,84.8367,78.4472,67.1991,68.108,70.4243,109.104,147.7837,186.4633,225.143,193.817,162.491,131.165,118.277,72.428,72.647,70.1588,62.3103,61.9995,65.1106,69.6792,68.1834,65.2632,62.5959,66.343,69.5635,69.3764,67.8211,65.309,64.0879,59.399,57.5958,55.5769,54.0814,54.5236,51.5877,61.8398,61.0586,60.7518,58.6533,54.7981,56.3546,56.9664,60.2768,63.7469,66.6279,74.4885,86.9025,96.565,106.803,110.71,115.266,120.348,124.822,125.003,121.954,125.555,126.923,128.503,134.065,132.064,130.178,127.151,122.511,117.229,113.572,107.778,106.483,103.386,98.3633,94.0229,91.9753,87.9873,84.0576,89.328,95.864,96.1513,97.8095
Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.92527222,55.67013726,45.75299886,35.07321077,32.81052893,40.64065837,12.49625206,21.16640981,26.9023435,27.29767051,30.22491368,31.19741919
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.37308486,55.10402197,40.14209388,38.17117304,34.16355151,37.71039902,40.63979547,45.61323876,54.23547049,60.14070905,73.30380849,80.65392043,84.85796721,84.87112944,74.55915353,66.15971606,67.7059335,54.40344794,65.06587057
Bolivia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.464,14.546,17.6279,20.7099,23.7919,26.8739,29.9558,33.0378,36.1198,39.2017,42.2837,45.3657,48.4476,51.5296,54.6116,57.6936,60.7755,63.8575,65.7194,77.6742,80.9248,52.7229,56.1914,68.9302,82.4022,82.4861,92.0324,100.021,121.704,155.376,157.295,166.499,205.246,148.994,145.344,115.911,97.963,102.903,92.7955,92.3791,83.7754,87.5616,81.7419,72.4294,64.5647,61.159,61.6735,66.8912,59.9574,69.3229,74.0656,76.7008,80.3749,55.2302,40.9496,37.4775,40.5402,36.6078,34.6526
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.3973406,56.03887613,34.68628603,35.23008146,31.19818361,27.63518833,25.48658781,25.48438273,21.16785137,18.63933419,31.00529452,35.94050167,39.30471329,40.44370276
Botswana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.14148179,8.809366195,7.990389928,8.088279633,6.92426338,10.73738037,9.672736536,6.98249042,5.356219089,7.11819336,6.352906521,15.79311489,17.56330042,16.73207687
Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0323,105.345,107.895,93.7681,120.741,107.619,99.4366,107.273,103.438,105,101.047,69.2357,86.8367,64.4156,63.6122,75.3763,72.1649,68.7147,60.5828,62.492,54.871,66.7037,62.8276,66.7241,59,60.7407,50.3438,45.651,47.7614,42.8967,39.9009,35.761,34.2398,37.6672,39.5504,41.4336,43.3168,45.2,47.0832,48.9664,50.8496,52.7328,54.616,56.4992,48.0927,39.43,45.5509,52.0666,40.0551,46.2186,59.1829,75.5551,73.8182,93.6766,80.9573,85.2745,71.8936,61.0264,60.2203,55.7212,56.7439,49.9718,42.3734,37.4971,29.1407,26.5111,18.8329,13.8827,10.7368,9.84632,8.96722,6.86844,5.54342,13.9588,14.6847,17.0443,34.5509,22.0714,30.6159,23.998,22.2647,25.6594,23.6583,20.4039,22.1796,17.6053,19.6327,13.8458,15.7735,16.5164,16.9845,17.8758,22.4858,22.4437,25.7174,27.7187,31.7582,31.033,37.0434,36.5978,39.6661,34.6,32.8,51.5,55.8,52.6,49.4,50.3,46.9,40.2,40.6,38.1,37.1,32.6,30,28,30.7,31.8,38.9,44.5,66.651,70.2087,79.8016,74.6938,70.626,69.148,66.6615,65.1756,63.5516,68.0619,66.8402,64.9438
Brunei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6584037,0.758458163,1.04423026,1.229870479,1.233147966,2.410200591
Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4916,19.1075,26.7235,34.3394,39.7691,40.7071,47.5967,50.4278,59.0828,61.3072,62.4011,59.9468,56.063,47.2377,42.7037,38.752,38.8063,33.2258,33.3057,34.4588,33.1857,41.6542,48.5177,51.1726,53.8275,56.4823,59.1372,61.7921,64.447,67.1018,69.7567,72.4116,75.0665,77.7213,80.3762,83.0311,85.686,88.3408,90.9957,93.6506,96.3055,98.9603,101.6152,104.2701,106.925,109.5799,112.2347,114.8896,117.5445,120.1994,122.8542,125.5091,128.164,130.8189,133.4737,136.1286,138.7835,141.4384,144.0932,146.7481,149.403,152.0579,154.7127,157.3676,160.0225,162.6774,165.3322,167.9871,170.642,289.554,172.303,104.33,141.312,105.058,79.6057,77.6184,72.5298,65.9696,52.3574,44.3793,36.964,27.4782,21.6078,17.2132,13.6868,14.6366,16.2595,15.4509
"Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.66940776,44.61898383,45.83596826,44.09172755,22.59949678,22.03548206,23.61936144,26.1239263,27.11496704,29.26952758
Burundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.4256281,127.387676,159.0821773,171.9624326,181.0413915,136.9624352,130.2747413,128.4618445,111.5325778,40.00259819,39.42052372,36.23911881
"Cape Verde",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.31095364,89.09651737,92.6456428,95.74002528,86.77626549,73.90043491,67.91357552,68.83897123,74.95829148,92.58920955
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.31981652,32.02410247,37.45762855,34.78500061,35.35482706,34.93367704,39.79885064,43.16419748,41.67335103,36.0375618,32.66672788,30.62508266,27.4622673,28.91790265,29.05933804,28.53021622
Cameroon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.99063627,70.80699056,64.29494618,60.26778825,61.62174381,51.54567438,15.8627497,11.95647151,9.545853097,10.64586772,12.10862497,13.90722747
Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.012,28.1076,27.7219,27.4703,29.4542,33.8121,39.3645,37.9572,41.0156,40.8897,38.5892,33.4095,30.2149,36.9583,42.0369,45.4464,44.7655,42.5462,41.5675,39.3413,37.9341,37.2424,37.5553,39.2732,42.3703,44.3638,44.1635,40.0279,37.5617,34.8668,32.1799,29.9788,25.1876,24.6987,24.4651,22.6956,19.3984,18.7478,22.8564,20.9977,19.2308,20.7326,18.445,20.743,30.6297,36.227,43.4823,46.8699,61.9031,68.187,58.3888,74.0832,75.5568,70.6649,72.4647,64.8558,62.9032,57.7774,53.1735,53.2009,60.7867,79.6079,102.307,117.869,108.289,105.162,98.4247,87.9412,90.8384,90.9803,91.0025,91.5842,93.736,113.598,131.71,155.467,153.782,131.611,112.967,103.31,89.4348,77.9902,71.3995,68.4827,69.5884,67.7322,59.5262,58.739,64.3079,65.4077,66.1202,68.1663,67.1569,67.0464,63.6507,60.1199,56.583,56.8887,55.8728,53.0356,54.282,55.3278,53.5147,48.0247,45.8482,45.2167,43.6126,45.113,48.0266,45.2701,45.6318,46.9329,52.6685,58.4026,61.6739,66.8694,70.9985,71.4491,71.0836,72.2471,75.1899,82.3395,90.2316,96.3238,97.9618,101.601,101.719,96.3179,95.1646,91.3692,82.1269,82.6591,80.554,76.5618,72.6007,71.6081,70.2553,66.5183,71.1141,83.3014,83.9532,85.428
"Central African Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.83919769,103.339755,100.5282121,102.6571536,103.9270996,108.7708143,94.74448646,79.07321582,80.16357818,36.79896868,32.31089396,32.61695461
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.21930438,74.77545518,63.67534785,56.93316674,46.40419568,34.20291342,30.11717861,31.23767344,26.03573609,23.42587487,30.4620902,32.83234201,36.08376516
Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.32079,8.3755,9.12585,8.97174,8.66628,8.69869,8.76902,8.20975,8.37901,7.42171,8.12655,8.09732,8.01818,7.56895,7.73682,12.888,13.6369,12.7977,11.9372,10.9373,9.78419,11.0558,10.65,9.51943,9.24578,8.77899,7.19649,6.8004,6.0828,5.91445,5.38159,11.1068,10.103,9.0052,8.88569,8.41308,9.757,8.16329,12.8315,16.2794,25.3549,25.0031,24.9986,26.3805,24.7051,21.6159,24.9778,25.655,25.111,27.4275,26.8629,29.2941,30.2084,32.3064,32.813,28.987,27.9577,28.4855,26.6128,26.5008,26.4447,26.0911,27.6127,24.2318,23.9053,25.9854,25.1016,28.0945,25.3394,30.5178,29.0716,29.8852,29.166,26.344,26.3955,24.7454,27.6466,23.2153,26.9011,30.7208,29.8501,26.3552,26.5836,24.8816,31.9875,29.9519,27.2327,32.7215,30.3403,24.0593,18.0378,15.2939,20.6273,17.8914,35.9902,35.1732,26.5034,26.5047,21.5057,28.1261,29.0049,29.0512,28.8339,42.7222,97.4,207.647,147.226,87.7188,80.688,66.9912,56.3928,50.4927,44.4769,40.3905,37.0026,28.4494,26.8822,24.9235,20.3942,14.2137,12.5824,9.36013,7.73305,9.19054,8.0922,8.60103,6.96144,5.57672,5.07142,7.25816,9.29632,9.02317,9.60354,7.01696,7.96506,6.98647,9.22899,9.60323,12.5941,12.6053,14.8847,17.85,21.4717,26.3244,20.0199,10.0631,11.0732,18.8218,28.3617,19.5405,16.5484,25.9629,23.2307,17.3857,14.019,20.3139,45.496,56.6228,79.7742,88.3889,81.5949,71.1558,51.8969,50.2554,44.2568,36.1168,32.5687,29.0567,22.3052,15.1245,13.231,12.5165,13.7513,13.6787,14.9679,15.7263,13.0009,10.6835,7.2794,5.2637,4.09876,5.17697,6.23376,9.19213,11.2522
China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.971136,3.30522,3.24082,3.59909,4.4606,6.49705,6.94779,7.42832,4.98078,6.7131,6.1372,6.13715,6.78734,6.55314,11.4013,13.8119,16.4449,17.7109,18.9366,19.2449,18.535,17.6352,16.1872,19.5909,16.963,17.67,33.8297,25.8432
