Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Palau,13579,13973,14400,14855,15327,15786,16205,16619,17024,17369,17679,17988,18223,18420,18596,18771,18931,19070,19196,19345,19487,19631,,,,
"West Bank and Gaza",,1981954,2072720,2169906,2271646,2375679,2484477,2598257,2637740,2646192,2656237,2662032,2666348,2669104,2666980,2666278,2663753,2655817,2654356,2654490,2648716,2642905,2634533,2618450,2602577,2582532
Panama,2070706,2132088,2192191,2253605,2316450,2380825,2444005,2511468,2577410,2644365,2712161,2777626,2843786,2907512,2975282,3044045,3110377,3180956,3249032,3321669,3391840,3463068,3535243,3611993,3685363,3758879
"Papua New Guinea",1457814,1486130,1519399,1553490,1588612,1644477,1702606,1762979,1825456,1889807,1955850,2029234,2104571,2181893,2261277,2342757,2426352,2511982,2599493,2688662,2779321,2871392,2964904,3029553,3102314,3167930
Paraguay,2233283,2386522,2544390,2702432,2865155,3027901,3195175,3366713,3542160,3715810,3892182,4071188,4247139,4419065,4591511,4758101,4929783,5095100,5260992,5435391,5607519,5783987,5958191,6142453,6329796,6506337
Peru,16217207,16667780,17143740,17620013,18092427,18533884,18990714,19415031,19857401,20270110,20680073,21087874,21520587,21927319,22309473,22723367,23142554,23567839,23973337,24419269,24850105,25295991,25785916,26255950,26730005,27203574
Philippines,51973825,53474122,54988786,56586060,58137268,59709536,61300760,62908762,64535352,66183149,67930657,69627485,71345757,73068120,74771109,76438974,78062573,79649793,81222918,82814349,84447688,86226536,87954911,89716220,91593558,93375618
Poland,35938467,36066160,36253665,36422953,36576977,36665248,36770400,36871776,36962288,37036540,36690025,36756401,36815841,36867410,36884026,36944151,36997029,37015064,37096364,37197813,37129767,37225863,37301901,37355472,37365536,37340643
Portugal,9593872,9591706,9604157,9635841,9681788,9735417,9782155,9846144,9916351,9993036,10084100,10165830,10242497,10301939,10337087,10377290,10417065,10448077,10484270,10515406,10530808,10536445,10504329,10457295,10401062,10358076
"Puerto Rico",3310632,3334135,3355725,3384105,3415686,3447384,3486277,3518826,3539111,3556876,3566726,3574372,,,,,,,,,,,,,,
Qatar,,,489075,495046,500503,506780,515514,528193,544375,563753,586937,611951,641785,685143,755820,862268,1008361,1188443,1389342,1590780,1779676,1952054,2109568,2250473,2374419,2481539
Romania,17146156,17342871,17460422,17687069,17911406,18102047,18298774,18494262,18703603,18921458,19143854,19144154,19035914,19158001,19306573,19422233,19561840,19525588,19428830,19512053,19619218,19744577,19857455,19983693,19908979,19815481
Russia,138504728,139112064,139321593,139460280,139435840,139769934,139714920,139632050,139696475,139412029,139120133,138677279,138331356,137849789,137584037,137203708,137041448,136950079,137175398,137359499,137564019,137957238,138332819,138914690,139361256,139629867
Rwanda,4232942,4167590,4007707,3824045,3693133,3699121,3877017,4187369,4581819,4981165,5321041,5580702,5779011,5937357,6093541,6276231,6481432,6717103,6970465,7223671,7490442,7750344,8016118,8287798,8565745,8850090
"Saint Kitts and Nevis",40140,40316,40658,41135,41653,42162,42636,43101,43564,44062,44603,45208,45848,46502,47155,47785,48373,48937,49476,50021,50570,51122,51697,52265,52825,53365
"Saint Lucia",127821,129925,131848,133515,135370,137339,139319,141568,143839,146017,147846,149590,150976,152280,153814,155365,157302,159258,161267,163326,164986,166531,167842,168985,169893,170649
"Saint Vincent and Grenadines",94819,95631,96339,97067,97640,98175,98672,99256,99720,100221,100885,101509,102198,103041,103240,103416,103571,103704,103816,103900,103959,103983,103971,103963,103999,104092
Samoa,144788,146684,148682,150821,153091,155013,156895,158422,159834,161418,162911,164681,166340,168068,169842,171832,173669,175541,177653,179651,181736,184099,186356,188849,190367,191821
"Saint Thomas and Principe",,,,,91616,93576,95585,97544,99396,103817,108390,113298,118519,123891,129630,135398,141324,147443,153727,160052,166562,173436,177402,181434,185719,189882
"Saudi Arabia",15020670,15518403,16040663,16555988,17029314,17480540,17926289,18335241,18749158,19218802,19726096,20323627,20964337,21654168,22392650,23116767,23840952,24494992,25162547,25861647,26602906,27390879,28213766,29046142,29853420,30610430
Senegal,4525815,4728319,4930251,5145290,5354157,5571588,5779306,5996136,6206721,6433853,6661851,6911727,7163437,7427009,7712985,7999650,8297756,8620202,8945500,9300229,9661339,10055488,10455780,10872646,11316874,11756940
Serbia,7540484,7550062,7600545,7653111,7688231,7579605,7572087,7550922,7522339,7495159,7471248,7458412,7451543,7435707,7418378,7388684,7359688,7329908,7298770,7269561,7240396,7176226,7141484,7106819,7073531,7038620
Seychelles,66518,67410,67720,69146,71014,72066,73131,73994,75456,76952,77642,77710,80123,79221,78929,79295,80962,81377,83217,83544,85910,83681,84506,86081,87431,89402
"Sierra Leone",1582594,1639476,1680557,1718612,1752001,1795424,1841411,1894400,1963494,2045827,2154348,2284269,2438950,2610174,2790564,2959332,3117353,3266371,3415616,3558987,3707305,3867840,4025831,4194780,4360764,4530378
Singapore,3047132,3135083,3230698,3313471,3419048,3524506,3670704,3796038,3927213,3958723,4027887,4138012,4175950,4114826,4166664,4265762,4401365,4588599,4839396,4987573,5076732,5183688,5312437,5399162,5469724,5535002
Slovakia,5288589,5292687,5294406,5314654,5335638,5351275,5362614,5372524,5379735,5385228,5377943,5368109,5371535,5368001,5366908,5367434,5367681,5369247,5379233,5386406,5391428,5398384,5407579,5413393,5418649,5423801
Slovenia,1990168,1991431,1988512,1983779,1981485,1981913,1980673,1978012,1973702,1975113,1980969,1984092,1986552,1987750,1989024,1992472,1998841,2010050,2013231,2031510,2038340,2042579,2046873,2049653,2051670,2053213
"Solomon Islands",,,,,,,,,,,328849,338235,347339,356968,366659,375908,385619,395338,405095,414411,424343,434389,443982,454191,464432,474685
Somalia,,,,1579160,1592630,1618028,1657402,1717007,1836077,1970772,2117698,2266961,2419734,2586972,2761730,2956419,3161904,3388849,3513106,3652893,3784712,3932298,,,,
"South Africa",30465010,31284665,32115481,33003076,33825785,34798520,35667633,36483280,37264346,38041008,38835780,39422255,40077692,40801592,41549504,42322330,43121021,43897693,44750489,45582022,46442263,47384080,48305994,49260247,50248170,51271162
"South Korea",,38792951,39285670,39819360,40311311,40854250,41518509,42185386,42722442,43306893,43905576,44527954,45024276,45545606,45966888,46305363,46791390,47271812,47877395,48124447,48364813,48738159,48995057,,,
"South Sudan",,,,,,,,,,,,,,,,,,,,,,6123030,6350317,6561187,6768680,6974814
Spain,38828455,38927410,39118527,39321901,39509559,39684326,39849962,40017332,40183285,40346488,40527296,40809562,41390126,42187645,42921895,43653155,44397319,45226803,45954106,46362946,46576897,46742697,46773055,46620045,46480882,46447697
"Sri Lanka",11664274,12027670,12371944,12710976,13057848,13374760,13675710,13980449,14260950,14566152,14868035,15187976,15529980,15857973,16189976,16544542,16884800,17229168,17597496,17951232,18328409,18689862,19056525,19452825,19857076,20043496
Sudan,13579476,14144984,14605093,15076542,15456300,15787456,16061451,16288099,16486246,16682615,16895332,17130288,17379816,17632130,17870314,18083470,18237276,18401040,18553944,18709744,18877894,19482692,19974557,20451704,20944542,
Suriname,,,,,385904,391808,397382,403063,408019,415166,421844,429011,436189,443405,450191,457533,464467,471987,479088,486779,494011,501820,509149,514328,519436,524441
Swaziland,335074,344507,352447,360370,384244,410258,437867,466858,495562,523860,550902,576162,600997,624163,648271,675688,704803,737705,771825,808762,846801,885862,926133,942149,959667,977387
Sweden,8558835,8617375,8668067,8718561,8780745,8826939,8840998,8846062,8850974,8857874,8872109,8895960,8924958,8958229,8993531,9029572,9080505,9148092,9219637,9298515,9378126,9449213,9519374,9600379,9696110,9799186
Switzerland,6715519,6799978,6875364,6938265,6993795,7040687,7071850,7088906,7110001,7143991,7184250,7229854,7284753,7339001,7389625,7437115,7483934,7551117,7647675,7743831,7824909,7912398,7996861,8089346,8188649,8282396
Syria,10666369,10982643,11314519,11638055,11982790,12351469,12748567,13158854,13573923,13966032,14359492,14721337,15037353,15360265,15758875,16227320,16815415,17492830,18150621,18638279,18853894,18756730,18399052,17848036,17301984,16880223
Tajikistan,,,,3255774,3288623,3326239,3357636,3394409,3486559,3589438,3704858,3834238,3965328,4110548,4269367,4427798,4592365,4763488,4941376,5126354,5326216,5525876,5732459,5945267,6163343,6308904
Tanzania,13722727,14210107,14698594,15228786,15727203,16238741,16700025,17177941,17621280,18077306,18592855,19103658,19641560,20246244,20884491,21557568,22267952,23016120,23798579,24609991,25446422,26306709,27191980,28052674,28990352,29957256
Thailand,49396803,50272876,51013008,51769658,52540286,53304644,54196476,55081473,56053528,56948279,57858421,58714030,59523969,60229770,60972093,61696218,62335483,63018225,63617747,64206592,64789291,65369166,65876504,66439488,66911603,67147133
"Timor Leste",,,,,,460124,463360,461285,458553,458396,473283,496247,525656,559216,594032,625129,654340,679453,702928,728378,756741,788672,823613,845637,869588,892262
Togo,1798797,1867372,1935010,2004009,2077657,2158382,2247500,2344363,2447129,2557623,2664117,2770579,2877807,2986836,3099375,3222413,3345055,3472486,3610812,3747639,3888765,4040966,4191144,4352542,4510843,4680002
Tonga,93821,93998,94159,94305,94491,94731,95020,95371,95775,96225,96709,97230,97795,98392,99000,99727,100469,101231,101975,102672,103304,103845,104321,104801,105359,105939
"Trinidad and Tobago",1119260,1129055,1137251,1146099,1154044,1160876,1165245,1169909,1174164,1177506,1183029,1189675,1196055,1204441,1213103,1220415,1228865,1237251,1244342,1252894,1261695,1269383,1275850,1282184,1288123,1293447
Tunisia,6792058,7020348,7243915,7467155,7684759,7883588,8071264,8248670,8416464,8566538,8719578,8856059,8986401,9124624,9256263,9385206,9533387,9690500,9855747,10016786,10193054,10363293,10549181,10717165,10887598,11014367
Turkey,46480505,47382219,48557270,49741974,50944257,52169852,53421464,54697484,55932586,57242053,58560352,59826454,61104185,62451084,63724470,64983560,66219159,67439765,68679031,69912401,71314337,72748770,74197018,75635758,77030628,78271472
Turkmenistan,,,,,2427908,2482626,2533820,2582583,2621605,2657349,2691614,2724756,2761391,2793445,2826742,2862294,2905303,,,,,,,,,
"Turks and Caicos",,,,,,13339,13890,14379,14890,15542,16438,17581,18937,20390,21774,23010,24076,24945,,,,,,,,
Tuvalu,8085,8175,8262,8341,8409,8482,8543,8609,8673,8747,8855,8979,9134,9298,9459,9626,9772,9925,10061,10201,10289,10384,10478,10570,10657,10748
Uganda,7045318,7576984,8132660,8712491,9316773,9946341,10601059,11282820,11997552,12753601,13558151,14415837,15327957,16294390,17312978,18410841,19532988,20709760,21943080,23235274,24588471,26039487,27520551,29066584,30639504,31714447
Ukraine,,,,,50623015,50224492,49780759,49329252,48890341,48481190,47995628,47466768,46949235,46569813,46170407,45786206,45430905,45114070,44824196,44579594,44356967,44152093,43997535,43851974,43596885,43438176
"United Arab Emirates",1854593,1964116,2080379,2200783,2321700,2441474,2563307,2691910,2829631,2979198,3145460,3316054,3496710,3730706,4075667,4565823,5226306,6019891,6866701,7635727,8237601,8637785,8864851,8970238,9034584,9117685
"United Kingdom",57247586,57424897,57580402,57718614,57865745,58019030,58166950,58316954,58487141,58682466,58892514,59119673,59370479,59647577,59987905,60401206,60846820,61322463,61806995,62276270,62766365,63258918,63700300,64128226,64613160,65128861
"United States",245629032,248933304,252666290,256020215,259442236,262550108,265891878,269112459,272267898,275691520,278776462,281549328,284461316,286916746,289584440,292561433,295396113,298218895,301053026,304010585,306564059,308858388,311172394,313675269,316014948,318329445
"Virgin Islands (U.S.)",103963,104807,105711,106577,107317,107817,108093,108355,108535,108596,108639,108386,108208,108085,107950,107863,107700,107423,107091,106707,106267,105784,105275,104737,104170,103574
Uruguay,2948270,2972315,2997112,3022425,3047930,3076463,3108369,3140170,3170329,3193492,3214965,3227290,3237923,3242496,3247642,3255774,3267753,3286305,3303912,3319039,3337296,3355153,3373000,3390965,3405868,3421257
Uzbekistan,18459000,18835848,19282651,19703916,20094546,20415360,20763150,21110964,21429441,21613057,21864905,22093538,22340315,22550667,22760628,22974626,23203707,23509500,23835344,24240940,24934975,25613296,25993139,,,
Vanuatu,91500,96046,101063,106276,111333,116419,121120,125649,130353,135102,140278,145943,152062,158574,165152,172102,179219,186300,193792,201245,208885,216958,224964,233144,241507,250050
Venezuela,17637417,18095550,18573574,19030781,19510264,19969800,20430392,20891601,21377495,21842078,22308878,22777959,23248961,23695567,24168393,24614644,25087274,25531992,26002932,26443274,26908987,27341934,27770671,28225916,28617430,29005430
Vietnam,41392471,43169621,44971716,46801104,48656432,50468846,52380197,54318344,56214944,58136895,60086317,62031575,63868773,65741866,67673648,69621325,71564321,73522751,75415168,77336475,79369373,81358638,83303030,85361285,87462660,89512181
Yemen,7993817,8318680,8674955,9041119,9388626,9697973,9946795,10157143,10357377,10531127,10706960,10886960,11067720,11268548,11449763,11629354,11786417,11963383,12139520,12521336,12889301,13265957,13675573,,,
Zambia,3949408,4078667,4217685,4351922,4501431,4659909,4819278,4997621,5194017,5386090,5581547,5823379,6082864,6339201,6616705,6905885,7194782,7508325,7823345,8154589,8503920,8872678,9260960,9667748,10091149,10529784
Zimbabwe,8085392,8302219,8503563,8680982,8837974,8999675,9157018,9309448,9443258,9579242,9704467,9818735,9925417,10006046,10094234,10196745,10315674,10450649,10602723,10772267,10973241,11178426,11400890,11637133,11882401,12132860
