Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Egypt,0.391,0.3998,0.4086,0.4174,0.4262,0.435,0.4534,0.4718,0.4902,0.5086,0.527,0.5288,0.5306,0.5324,0.5342,0.536,0.6418,0.7476,0.8534,0.9592,1.065,1.364,1.365,1.3498,1.3345,1.3193,1.304,1.168,1.032,0.896,0.76,1.03,1.3,1.57,1.84,1.93,2.02,1.6,1.7727,1.9453,2.118,1.5882,1.0583,0.5285,1.4648,2.401,2.5025,2.604,2.704,2.804,2.83,2.407,1.984,1.561,1.138,0.8217,0.8214,0.7993,0.4521
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.0227,0.0263,0.03,0.0361,0.0423,0.0484,0.0545,0.0606,0.0668,0.0729,0.079,0.0777,0.0763,0.075,0.0736,0.0723,0.0709,0.0696,0.0682,0.0669,0.0655,0.0642,0.0628,,
Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0305,3.901,3.9608,4.0292,4.087,4.088,2.7462,2.8691,2.9244,3.0454,3.1158,3.1002,3.0932,3.1928,3.4135,2.7605,2.8206,2.8747,2.9847,3.0395,3.0292,3.0473,3.1396,3.1425,3.1657,3.2166,3.8112,3.8723,
Estonia,,,,,,,,,,,,,,,,,,,,,2.938,3.0204,3.1028,3.1852,3.2676,3.35,3.408,3.484,3.4936,3.5031,3.5127,3.5654,3.2904,3.2202,3.2119,3.1996,3.1438,3.2156,3.0788,3.1386,3.1242,3.0502,3.0867,3.1153,3.1791,3.143,3.1762,3.2508,3.3348,3.2767,3.2422,3.2929,3.2822,3.3318,3.3564,3.4152,3.4546,3.4629,4.4833
Ethiopia,0.009,0.01,0.011,0.012,0.013,0.014,0.0136,0.0132,0.0128,0.0124,0.012,0.012,0.012,0.012,0.012,0.012,0.0118,0.0116,0.0114,0.0112,0.011,0.011,0.0117,0.0123,0.013,0.0175,0.022,0.0265,0.031,0.0307,0.0303,0.03,0.0297,0.0293,0.029,0.027,0.025,0.023,0.021,0.02,0.021,0.028,0.029,0.0268,0.0269,0.0321,0.0269,0.0224,0.0251,0.0252,0.022,0.0261,0.0301,0.0342,0.0383,0.0423,0.0464,0.0986,0.0769
Finland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8922,2.982,3.055,3.1301,3.2071,2.2,2.3,2.4,2.4,2.7589,2.8541,2.8563,2.892,2.9215,2.9509,2.9913,3.0262,3.0351,3.0618,3.0861,3.2653,3.1221,3.2854,3.2966,3.3922,3.3309,3.8118,,
Fiji,0.495,0.4926,0.4902,0.4878,0.4854,0.483,0.4806,0.4782,0.4758,0.4734,0.471,0.472,0.473,0.474,0.475,0.476,0.4704,0.4648,0.4592,0.4536,0.448,0.471,0.494,0.4746,0.4551,0.4357,0.4163,0.3969,0.3774,0.358,0.396,0.434,0.472,0.424,0.376,0.4093,0.4427,0.476,0.357,0.3361,0.3685,0.4009,0.4332,0.4656,0.4522,0.4388,0.4254,0.412,0.3986,0.4358,0.426,0.5559,0.6857,0.8156,0.8378,0.86,,,
France,,,,,,,,,,,1.2,1.3,1.3,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.9,2,2.1,2.1,2.5,2.7,2.8,2.8,2.9,3,3.1043,3.1557,3.2066,3.233,3.266,3.2852,3.3038,3.3215,3.3337,3.3345,3.3547,3.3871,3.4105,3.4238,3.4395,3.441,3.4357,3.4189,3.4156,3.3693,3.3736,3.1622,3.1745,3.1948,3.2115,3.2239,3.2376,3.2565,3.2672
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.451,0.4713,0.4917,0.512,0.5323,0.5527,0.573,0.5959,0.5844,0.5728,0.5613,0.5729,0.5844,0.5957,0.6071,0.6184,0.1942,0.177,,,,,,,,
Gabon,0.117,0.1244,0.1318,0.1392,0.1466,0.154,0.1614,0.1688,0.1762,0.1836,0.191,0.2152,0.2394,0.2635,0.2877,0.3119,0.3361,0.3603,0.3845,0.4086,0.4328,0.457,0.445,0.433,0.4755,0.518,0.4273,0.3367,0.246,0.494,0.3439,0.1937,0.2061,0.2185,0.262,0.2959,0.2954,0.295,0.2945,0.2941,0.2936,0.2932,0.2927,0.2923,0.2918,0.2431,0.1943,0.1456,0.0968,0.1292,0.1616,0.194,0.2265,0.2589,0.2913,0.3237,0.3561,0.6819,
"United Kingdom",0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1,1,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3291,1.3583,1.3874,1.4165,1.4456,1.4748,1.5039,1.533,1.5621,1.5913,1.6204,1.6349,1.648,1.6849,1.6984,1.7573,1.797,1.8528,1.8963,1.9106,1.9913,2.0416,2.1146,2.204,2.3357,2.412,2.459,2.4844,2.5543,2.6279,2.6265,2.6603,2.6667,2.6774,2.7149,2.7465,2.7563,2.7863,2.8117
Georgia,,,,,,,,,,,3.2,3.3,3.32,3.4,3.475,3.63,3.72,3.81,3.95,4,4.123,4.212,4.319,4.333,4.471,4.611,4.699,4.808,4.868,4.971,4.926,4.898,4.726,5.003,4.899,4.792,3.0644,3.6517,3.8036,3.8719,3.8371,3.7156,3.8069,3.8267,3.8009,3.8164,3.8683,3.9027,4.0001,4.2219,4.4466,4.5004,4.4868,4.5145,4.7754,5.0055,5.9973,6.1297,7.1201
Ghana,0.047,0.0522,0.0574,0.0626,0.0678,0.073,0.074,0.075,0.076,0.077,0.078,0.078,0.078,0.078,0.078,0.078,0.0768,0.0756,0.0743,0.0731,0.0719,0.0707,0.0694,0.0682,0.067,0.061,0.055,0.049,0.046,0.043,0.0457,0.0484,0.0511,0.0539,0.0566,0.0593,0.062,0.0667,0.0713,0.076,0.0807,0.0853,0.09,0.1212,0.1523,0.1257,0.0991,0.0725,0.0787,0.0841,0.0938,0.0979,0.0956,0.1686,0.1547,0.1409,0.127,0.1359,
Guinea,0.036,0.0332,0.0304,0.0276,0.0248,0.022,0.0216,0.0212,0.0208,0.0204,0.02,0.0202,0.0204,0.0205,0.0207,0.0209,0.0211,0.0213,0.0215,0.0216,0.0218,0.022,0.022,0.0233,0.0247,0.026,0.0476,0.0692,0.0908,0.1124,0.134,0.1385,0.143,0.1475,0.152,0.13,0.1225,0.1151,0.1076,0.1002,0.0927,0.0972,0.1017,0.1061,0.1106,0.1032,0.1026,0.1019,0.1013,0.1006,0.1,0.0971,0.0942,0.0913,0.0884,0.0855,0.0832,,
Gambia,0.043,0.0428,0.0426,0.0424,0.0422,0.042,0.0418,0.0416,0.0414,0.0412,0.041,0.0408,0.0406,0.0404,0.0402,0.04,0.0441,0.0482,0.0523,0.0564,0.0605,0.0646,0.0687,0.0728,0.0769,0.081,0.0729,0.0648,0.0566,0.0485,0.0404,0.0323,0.0241,0.016,0.0208,0.0255,0.0303,0.035,0.0471,0.0592,0.0713,0.0834,0.0955,0.1076,0.1109,0.1075,0.11,0.097,0.1036,0.0708,0.038,0.0508,0.0636,0.0765,0.0893,0.1021,,,
"Guinea Bissau",0.045,0.0457,0.0464,0.0471,0.0478,0.0485,0.0492,0.0499,0.0506,0.0513,0.052,0.0609,0.0698,0.0787,0.0876,0.0965,0.1054,0.1143,0.1232,0.1321,0.141,0.1416,0.1422,0.1428,0.1434,0.144,0.1477,0.1513,0.155,0.1587,0.1623,0.166,0.1697,0.1733,0.177,0.1715,0.166,0.1631,0.1603,0.1574,0.1546,0.1517,0.1488,0.146,0.1431,0.1208,0.0985,0.0762,0.0539,0.0836,0.045,0.064,0.099,0.1339,0.1689,0.2038,0.1274,,
"Equatorial Guinea",0.167,0.1589,0.1508,0.1427,0.1346,0.1265,0.1184,0.1103,0.1022,0.0941,0.086,0.0958,0.1055,0.1153,0.125,0.1348,0.1445,0.1543,0.164,0.1738,0.1835,0.1933,0.203,0.2128,0.2225,0.2323,0.242,0.2518,0.2615,0.2713,0.281,0.2664,0.2518,0.2372,0.2226,0.208,0.246,0.2419,0.2379,0.2338,0.2297,0.2256,0.2216,0.2175,0.2134,0.2279,0.2424,0.2569,0.2713,0.2858,0.3003,0.3148,0.3293,0.3438,0.3582,0.3727,0.3872,0.4017,
Greece,1.3,1.2,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.6,1.6,1.7,1.7,1.9,2,2,2.1,2.2,2.3,2.3,2.4,2.5,2.6,2.8,2.9,2.9,3.1,3.3,3.3192,3.3385,3.3577,3.61,3.7176,3.8083,3.8034,3.8342,3.8322,3.9455,4.0795,4.1825,4.2637,4.3059,4.5024,4.6551,4.8013,3.384,3.4833,3.6707,3.7576,3.8709,3.9442,4.0414,4.1343,4.2155,5.2167,5.2527,5.4036,5.4789,
Grenada,0.222,0.2344,0.2468,0.2592,0.2716,0.284,0.2964,0.3088,0.3212,0.3336,0.346,0.3563,0.3666,0.3769,0.3871,0.3974,0.4077,0.418,0.4283,0.4386,0.4489,0.4591,0.4694,0.4797,0.49,0.5058,0.5215,0.5373,0.553,0.5265,0.5,0.526,0.552,0.578,0.614,0.65,0.5268,0.4035,0.4899,0.5762,0.5642,0.562,0.5598,0.5577,0.5911,0.6244,0.6578,0.7259,0.794,0.862,0.9301,0.9982,1.0663,1.1344,1.2025,1.2705,1.3386,1.4067,
Greenland,1.169,1.1426,1.1162,1.0898,1.0634,1.037,1.0106,0.9842,0.9578,0.9314,0.905,0.928,0.951,0.974,0.997,1.02,1.043,1.066,1.089,1.112,1.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,0.184,0.2014,0.2188,0.2362,0.2536,0.271,0.2716,0.2722,0.2728,0.2734,0.274,0.288,0.302,0.316,0.33,0.344,0.358,0.372,0.386,0.4,0.414,0.428,0.442,0.456,0.47,0.4175,0.365,0.3125,0.26,0.52,0.78,0.6033,0.4267,0.25,0.675,1.1,1.0165,0.933,0.9041,0.8751,0.878,0.8809,0.8837,0.8866,0.8895,0.8924,0.8953,0.8981,0.901,0.9039,0.8429,0.7819,0.7209,0.6599,0.5989,0.5379,0.4769,0.4159,0.3549
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,1.187,1.1791,1.1712,1.1632,1.1553,1.1474,1.1395,1.1315,1.1236,1.1157,1.1078,1.0998,1.0919,1.084,,,,,,,,,,,,,,,,,,,
Guyana,0.255,0.253,0.251,0.249,0.247,0.245,0.243,0.241,0.239,0.237,0.235,0.2378,0.2406,0.2434,0.2462,0.249,0.2397,0.2303,0.221,0.2117,0.2023,0.193,0.1837,0.1743,0.165,0.168,0.1684,0.1688,0.1692,0.1696,0.17,0.1507,0.1313,0.112,0.221,0.33,0.2555,0.181,0.2841,0.3871,0.4902,0.4597,0.4291,0.3986,0.368,0.3375,0.3069,0.2764,0.2458,0.2153,0.6872,0.7016,0.716,0.7304,0.7448,0.7591,0.7735,0.7879,0.8023
"Hong Kong",0.327,0.3408,0.3546,0.3684,0.3822,0.396,0.4494,0.5028,0.5562,0.6096,0.663,0.6648,0.6666,0.6684,0.6702,0.672,0.7028,0.7336,0.7644,0.7952,0.826,0.8437,0.8613,0.879,0.8967,0.9143,0.932,0.9709,1.0097,1.0486,1.0874,1.1263,1.1651,1.204,1.271,1.319,,,,,,,,,,,,,,,,,,,,,,,
Honduras,0.081,0.1028,0.1246,0.1464,0.1682,0.19,0.2058,0.2216,0.2374,0.2532,0.269,0.269,0.269,0.269,0.269,0.269,0.2845,0.3,0.3155,0.331,0.3315,0.332,0.4517,0.5713,0.691,0.7255,0.76,0.7945,0.829,0.7645,0.7,0.411,0.4708,0.5305,0.5903,0.65,0.741,0.832,0.741,0.6501,0.5591,0.5191,0.4792,0.4392,0.3993,0.3593,0.3464,0.3336,0.3207,0.3079,0.295,0.5246,0.7543,0.9839,0.8553,0.7268,0.5982,0.3089,
Croatia,,,,,,,,,,,,,,,,,,,,,1.673,1.738,1.808,1.858,1.88,2.0615,2.243,2.4245,2.606,2.7875,2.969,2.6746,2.7167,2.7459,2.741,2.7192,2.7253,2.7458,2.5971,2.5007,2.3574,2.3938,2.4089,2.4653,2.5304,2.5353,2.5739,2.7047,2.7113,2.7211,2.8428,2.8958,2.9731,3.0178,3.1258,3.1728,2.9996,,
Haiti,0.105,0.098,0.091,0.084,0.077,0.07,0.072,0.074,0.076,0.078,0.08,0.0802,0.0804,0.0806,0.0808,0.081,0.0858,0.0907,0.0955,0.1003,0.1052,0.11,0.1203,0.1307,0.141,0.137,0.139,0.141,0.143,0.1115,0.08,0.082,0.084,0.092,0.126,0.16,0.1861,0.2123,0.2384,0.2307,0.2229,0.2152,0.2074,0.1997,0.192,0.1842,0.1765,0.1688,0.161,0.1533,0.1455,0.1378,0.1247,0.1115,0.0984,0.0852,0.1349,0.1846,0.2343
Hungary,1.5,1.6,1.7,1.7,1.8,1.9,1.9,2,1.9,2,2,2.1,2.1,2.2,2.2,2.2,2.3,2.3,2.4,2.5,2.3,2.3,2.4,2.4,2.5,2.5,2.6,2.7,2.7,2.7,3.1688,3.2673,3.335,3.2911,3.3427,3.3465,3.3899,3.4415,3.516,3.5501,3.0033,3.246,3.6681,3.7708,3.3345,2.7816,3.0406,2.8121,3.1049,3.0399,2.8896,2.9811,3.1062,3.2284,3.3443,3.1178,3.2313,3.3447,3.4075
Indonesia,0.021,0.0232,0.0254,0.0276,0.0298,0.032,0.033,0.034,0.035,0.036,0.037,0.037,0.037,0.037,0.037,0.037,0.049,0.061,0.073,0.085,0.0825,0.08,0.093,0.106,0.112,0.118,0.124,0.13,0.136,0.142,0.144,0.148,0.103,0.058,0.16,0.1603,0.1607,0.161,0.1613,0.1617,0.162,0.1526,0.1433,0.1339,0.1326,0.1313,0.13,0.288,0.2164,0.1448,0.1395,0.2235,0.3075,0.3118,0.2928,0.2738,0.3253,0.3767,0.4269
"Isle of Man",0.248,0.2504,0.2528,0.2552,0.2576,0.26,0.2696,0.2792,0.2888,0.2984,0.308,0.3422,0.3764,0.4105,0.4447,0.4789,0.5131,0.5473,0.5815,0.6156,0.6498,0.684,0.7046,0.7252,0.7458,0.7664,0.787,0.7345,0.682,0.6295,0.577,0.6206,0.6642,0.7078,0.7514,0.795,0.8386,0.8822,0.9258,0.9694,1.013,1.0566,1.1002,1.1438,1.1874,1.231,1.2746,1.3182,1.3618,1.4054,1.449,,,,,,,,
India,0.21,0.209,0.208,0.207,0.206,0.205,0.205,0.205,0.205,0.205,0.205,0.2048,0.2046,0.2044,0.2042,0.204,0.2374,0.2708,0.3042,0.3376,0.371,0.27,0.312,0.354,0.396,0.3988,0.4015,0.4043,0.407,0.6783,0.9495,1.2208,0.48,0.407,0.4282,0.4494,0.4706,0.4918,0.513,0.5194,0.5258,0.5368,0.5552,0.5627,0.5717,0.5758,0.5852,0.5984,0.6136,0.622,0.6616,0.7376,0.6982,0.7182,0.7247,0.7419,0.759,0.7779,0.8571
Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5523,1.7042,2.0103,2.0333,1.9981,2.1054,2.1058,2.1366,2.197,2.2696,2.2304,2.3856,2.4166,2.5803,2.7454,3.5427,3.6638,3.8986,4.0144,4.0388,4.1326,4.0938,3.9423,3.9314,3.0292,3.1498,3.2323,3.2946,3.3125
Iran,0.244,0.2466,0.2492,0.2518,0.2544,0.257,0.2668,0.2766,0.2864,0.2962,0.306,0.3089,0.3118,0.3147,0.3176,0.3205,0.3235,0.3264,0.3293,0.3322,0.3351,0.338,0.3398,0.3416,0.3434,0.3452,0.347,0.376,0.318,0.318,0.318,0.318,0.318,0.318,0.4953,0.6727,0.85,0.9495,1.049,1.0211,0.9932,0.9654,0.9375,0.9096,0.8817,0.8869,0.5361,0.6246,0.7131,0.8015,0.89,1.0436,1.1972,1.3508,1.5044,1.1526,1.1409,1.1292,1.5844
Iraq,0.195,0.196,0.197,0.198,0.199,0.2,0.2218,0.2436,0.2654,0.2872,0.309,0.3344,0.3598,0.3852,0.4106,0.436,0.4614,0.4868,0.5122,0.5376,0.563,0.568,0.5736,0.5792,0.5848,0.5904,0.596,0.576,0.585,0.594,0.603,0.603,0.603,0.603,0.5924,0.5818,0.5712,0.5606,0.55,0.5477,0.5453,0.543,0.5813,0.6197,0.658,0.66,0.594,0.528,0.5732,0.6184,0.6636,0.7568,0.85,0.9432,1.0364,0.945,0.8536,0.8375,0.7079
Iceland,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.6,1.7,1.8,1.9,1.9,2,2,2.1,2.2,2.3,2.3,2.4,2.6,2.6,2.7,2.7,2.8,2.8,2.8,3,3,3,3,3.1,3.3,0.5667,3.4,3.4522,3.4995,3.6067,3.6354,3.6276,3.6339,3.6537,3.6894,3.7182,3.6761,3.5654,3.456,3.5074,3.5697,3.6306,3.7826,3.8892,3.9773,4.0778
Israel,2.472,2.4776,2.4832,2.4888,2.4944,2.5,2.5762,2.6524,2.7286,2.8048,2.881,2.974,3.156,3.304,3.2023,3.1007,2.999,2.8973,2.7957,2.694,2.7866,2.8793,2.9719,3.0646,3.1572,3.2499,3.3425,3.4352,3.5278,3.6205,3.7131,3.9472,4.3503,4.3437,4.3472,4.3359,4.3527,4.3826,4.3788,4.4045,3.822,3.8398,3.851,3.8513,3.8126,3.754,3.6935,3.6293,3.5637,3.543,3.5191,3.5177,3.5075,3.4866,3.4669,3.4618,3.4632,3.4783,4.6249
Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6706,4.8488,4.9892,5.4781,5.5844,5.673,5.7347,5.8366,5.9177,5.9882,3.4586,3.5129,3.5584,3.6149,3.6809,3.7017,3.6985,3.7751,3.7806,3.7898,3.816,3.8846,3.8514,3.9044,3.9048,3.8479,3.9504,3.9805,3.9774
Jamaica,0.386,0.4092,0.4324,0.4556,0.4788,0.502,0.4776,0.4532,0.4288,0.4044,0.38,0.3779,0.3758,0.3737,0.3716,0.3694,0.3673,0.3652,0.3631,0.361,0.36,0.359,0.4023,0.4457,0.489,0.5025,0.516,0.5295,0.543,0.5565,0.57,0.5373,0.5047,0.472,0.521,0.57,1.401,1.401,1.3061,1.2112,1.1163,1.0213,0.9264,0.8315,0.7445,0.6575,0.5705,0.4835,0.3965,0.3859,0.3753,0.3646,0.354,0.4677,0.3798,0.4147,0.4549,1.3061,
Jordan,0.346,0.3508,0.3556,0.3604,0.3652,0.37,0.3768,0.3836,0.3904,0.3972,0.404,0.3988,0.3936,0.3884,0.3832,0.378,0.4596,0.5412,0.6228,0.7044,0.786,1.114,1.128,1.1435,1.159,1.186,1.213,1.24,1.267,1.294,1.321,1.348,1.4403,1.5327,1.625,1.6367,1.6483,1.66,0.9889,1.925,1.8692,2.0369,2.2031,2.2773,2.0426,2.239,2.2911,2.4426,2.2231,2.1287,2.2326,2.22,2.2073,2.1947,2.2038,2.8078,1.3954,2.3237,
Japan,1,1,1,1,1,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.5402,1.5804,1.6207,1.6609,1.7011,1.7271,1.753,1.7909,1.8287,1.8655,1.9022,1.929,1.9558,1.9808,2.0058,2.0299,2.054,2.0815,2.1089,2.0918,2.0746,2.107,2.1394,2.1727,2.2059,2.24,2.274,2.3077,2.3413,2.3764,2.4115,,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0453,3.9404,4.0668,3.9839,3.801,3.7959,3.7066,3.3752,3.501,3.366,3.2804,3.4399,3.583,3.6168,3.5907,3.6038,3.6983,3.6547,3.7161,3.7808,3.9278,3.9483,3.9108,3.9508,3.98,,,,
Kenya,0.092,0.0886,0.0852,0.0818,0.0784,0.075,0.085,0.095,0.105,0.115,0.125,0.1254,0.1258,0.1262,0.1266,0.127,0.1223,0.1177,0.113,0.1083,0.1037,0.099,0.12,0.1313,0.1427,0.154,0.1322,0.1104,0.0886,0.0668,0.045,0.076,0.107,0.138,0.135,0.132,0.1322,0.1324,0.1326,0.1329,0.1331,0.1333,0.1335,0.139,0.1445,0.15,0.1554,0.1609,0.1664,0.1686,0.1696,0.1748,0.1825,0.1907,0.1959,0.1861,0.1762,0.1664,0.1565
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,3.088,3.1271,3.1662,3.2054,3.2445,3.2836,3.3227,3.3619,3.401,3.4401,3.4741,3.4118,3.1335,3.0926,3.1486,3.2322,3.0503,2.9836,2.9033,2.8043,2.6959,2.5862,2.5735,2.561,2.5167,2.4489,2.358,2.3528,2.3409,2.3394,2.286,2.2623,2.2614,2.213,,,,
Cambodia,0.028,0.0314,0.0348,0.0382,0.0416,0.045,0.0484,0.0518,0.0552,0.0586,0.062,0.0617,0.0614,0.0611,0.0608,0.0605,0.0602,0.0598,0.0595,0.0592,0.0589,0.0586,0.0583,0.058,0.0634,0.0689,0.0743,0.0798,0.0852,0.0907,0.0961,0.1016,0.107,0.104,0.105,0.1093,0.1135,0.1305,0.1475,0.296,0.1684,0.1779,0.1874,0.1969,0.2064,0.2159,0.2254,0.2349,0.2444,0.2378,0.2302,0.2263,0.1651,0.4758,0.1927,,,,
Kiribati,0.541,0.5482,0.5554,0.5626,0.5698,0.577,0.5842,0.5914,0.5986,0.6058,0.613,0.6033,0.5936,0.5839,0.5742,0.5645,0.5548,0.5451,0.5354,0.5257,0.516,0.5128,0.5097,0.5065,0.5033,0.5002,0.497,0.421,0.345,0.269,0.193,0.176,0.186,0.13,0.1382,0.1464,0.1546,0.1628,0.171,0.1792,0.1874,0.1956,0.2038,0.212,0.2202,0.2284,0.2366,0.2448,0.253,0.327,0.3984,0.1433,0.1736,0.2039,,,,,
"Saint Kitts and Nevis",0.235,0.2427,0.2504,0.2581,0.2658,0.2735,0.2812,0.2889,0.2966,0.3043,0.312,0.3168,0.3216,0.3264,0.3312,0.336,0.3408,0.3456,0.3504,0.3552,0.36,0.3845,0.409,0.4335,0.458,0.4975,0.5369,0.5764,0.6159,0.6553,0.6948,0.6931,0.7617,0.7786,0.9375,1.0926,1.1294,1.1189,1.0648,1.055,1.095,1.0987,1.2114,1.324,1.4367,1.5493,1.662,1.7746,1.8873,1.9999,2.1126,2.2252,2.3379,2.4505,2.5632,2.6758,,,
"South Korea",,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.8,0.8,0.9,1,1,1.1,1.1,1.2,1.2,1.3,1.3,1.3,1.4,1.5,1.573,1.6909,1.7529,1.8047,1.8655,1.8407,1.9185,1.9839,2.0361,2.0798,2.1632,2.207,2.2494,2.3037,2.3608,
Kuwait,0.871,0.9494,1.0278,1.1062,1.1846,1.263,1.2012,1.1394,1.0776,1.0158,0.954,1.0284,1.1028,1.1772,1.2516,1.326,1.4004,1.4748,1.5492,1.6236,1.698,1.412,1.62,1.6065,1.593,1.5795,1.566,1.2203,0.8745,0.5288,0.183,0.503,0.823,1.143,1.463,1.783,1.8365,1.89,1.8917,1.8933,1.895,1.8967,1.8983,1.9,1.5,1.8,1.4543,1.8814,1.8806,1.8929,2.4296,2.456,2.4662,2.5332,2.6522,2.6463,,,
Laos,0.02,0.0242,0.0284,0.0326,0.0368,0.041,0.046,0.051,0.056,0.061,0.066,0.0635,0.061,0.0585,0.056,0.0535,0.051,0.1263,0.2017,0.277,0.3523,0.4277,0.503,0.5783,0.6537,0.729,0.63,0.531,0.432,0.333,0.234,0.2555,0.2771,0.2986,0.3202,0.3417,0.586,0.5108,0.4355,0.3603,0.285,0.3021,0.3191,0.3362,0.3532,0.2806,0.2597,0.2388,0.2179,0.197,0.7809,0.4805,0.18,0.4493,0.4949,0.4541,0.4134,0.3726,
Lebanon,0.778,0.81,0.842,0.874,0.906,0.938,0.8956,0.8532,0.8108,0.7684,0.726,0.8334,0.9409,1.0483,1.1558,1.2632,1.3707,1.4781,1.5856,1.693,1.7035,1.714,1.4845,1.255,1.3562,1.4573,1.5585,1.6597,1.7608,1.862,1.594,1.326,1.594,1.862,1.9215,1.981,2.0405,2.1,2.2957,2.4914,2.687,2.8827,2.8003,2.7179,2.6355,2.5531,2.4707,2.3464,2.3438,2.3411,2.3385,2.6201,2.4344,2.2486,2.0735,2.103,2.0115,2.0255,2.1038
Liberia,0.077,0.0776,0.0782,0.0788,0.0794,0.08,0.0798,0.0796,0.0794,0.0792,0.079,0.0792,0.0794,0.0796,0.0798,0.08,0.0843,0.0887,0.093,0.0973,0.1017,0.106,0.1065,0.107,0.101,0.095,0.089,0.083,0.077,0.071,0.065,0.059,0.053,0.047,0.041,0.035,0.029,0.023,0.0244,0.0258,0.0272,0.0286,0.03,0.0314,0.0328,0.0281,0.0235,0.0188,0.0141,0.024,0.0231,0.026,0.0289,0.0318,0.0347,0.0376,,,
Libya,0.152,0.1734,0.1948,0.2162,0.2376,0.259,0.2808,0.3026,0.3244,0.3462,0.368,0.4645,0.561,0.6575,0.754,0.8505,0.947,1.0435,1.14,1.2365,1.333,1.633,1.562,1.44,1.3873,1.3346,1.2819,1.2291,1.1764,1.1237,1.071,1.1943,1.3177,1.441,1.392,1.3429,1.2939,1.2448,1.2438,1.2429,1.2419,1.241,1.24,1.2391,1.2381,1.3892,1.5403,1.6914,1.8425,1.9578,1.9,1.9396,1.9792,2.0187,2.0583,1.8943,1.9924,2.0905,
"Saint Lucia",0.139,0.1438,0.1486,0.1534,0.1582,0.163,0.1678,0.1726,0.1774,0.1822,0.187,0.194,0.201,0.208,0.215,0.222,0.229,0.236,0.243,0.25,0.257,0.264,0.271,0.278,0.285,0.2958,0.3067,0.3175,0.3283,0.3392,0.35,0.393,0.4685,0.544,0.552,0.56,0.5165,0.473,0.5595,0.646,0.7325,0.819,0.4391,0.4673,0.4203,0.508,0.3465,0.185,0.1588,0.1045,1.6485,1.8063,2.1392,2.4394,2.6809,2.0009,1.3209,0.6409,
"Sri Lanka",0.223,0.2128,0.2026,0.1924,0.1822,0.172,0.1714,0.1708,0.1702,0.1696,0.169,0.169,0.169,0.169,0.169,0.169,0.1632,0.1573,0.1515,0.1457,0.1398,0.134,0.134,0.1497,0.1653,0.181,0.1723,0.1635,0.1548,0.146,0.1426,0.1391,0.1654,0.2071,0.1849,0.2218,0.2786,0.3047,0.3462,0.3747,0.4241,0.4433,0.4757,0.5081,0.5405,0.5218,0.5219,0.5555,0.6244,0.6826,0.7239,0.7391,0.7645,0.7983,0.8364,0.8624,0.8925,0.9277,1.0041
Lesotho,0.042,0.0432,0.0444,0.0456,0.0468,0.048,0.0448,0.0416,0.0384,0.0352,0.032,0.032,0.032,0.032,0.032,0.032,0.0359,0.0398,0.0437,0.0476,0.0515,0.0554,0.0593,0.0632,0.0671,0.071,0.0654,0.0598,0.0542,0.0486,0.043,0.0453,0.0477,0.05,0.052,0.054,0.0528,0.0515,0.0503,0.0491,0.0478,0.0466,0.0453,0.0441,0.0477,0.0513,0.0549,0.0584,0.062,0.0656,0.0692,,,,,,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,3.72,3.816,3.885,3.941,3.977,4.027,3.905,3.3557,3.28,3.3219,3.3155,3.309,3.3398,3.3144,3.3124,3.2954,3.2914,3.3067,3.3104,3.293,3.2993,3.4223,3.4535,3.453,3.4323,3.4144,4.0238,4.1384,4.2042,4.2507,4.2993,4.7346,4.8257,6.3528
