Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Egypt,,-0.567901235,-7.375217283,14.31635389,6.214821764,5.321262972,1.761006289,-4.511742892,1.510248112,2.019128587,2.40366122,-1.347324783,3.952724885,3.006568974,0.245278391,6.144968563,2.02983448,-3.384738634,5.583195135,4.188481675,3.496702581,0.141563447,4.027758765,1.283000247,4.019488429,2.107728337,4.128440367,3.414096916,3.619824097,2.920683402,2.772883199,2.445407002,1.955430316,2.490774917,3.834383385,2.899618621,3.070637296,3.432774775,4.83023735,3.701172944,3.799692565,3.600498464,3.480100788,2.759423367,3.256158613,3.248658106,3.68036877,3.34757001,3.170501968,3.474480676,2.721961346,2.91934587,3.002357191,3.006433427,3.071406716,3.096859252,3.241190988,3.114949237
"El Salvador",,,,,,1.952890742,5.765349766,1.793199768,3.681225821,6.557290077,3.178413595,2.070776301,2.548539808,8.722740891,5.421296161,-8.889903639,3.552533113,13.70447573,1.186118588,-5.361717853,-10.51030968,-7.860845213,2.315593771,3.026915296,-2.003386816,-4.251712881,1.326363777,-1.016628152,-0.560213934,6.534422646,-3.179559144,5.38209391,-3.93082952,-6.056319407,0.230565607,-2.819512781,-3.628487112,-4.768744408,3.089043453,-7.110003551,-6.522343168,-3.721069999,-2.969335549,-0.871158003,1.281845528,2.777901091,7.109272384,-0.18690644,-5.324551165,4.899293611,-4.176819148,4.364041068,-7.200666676,0.875937961,-5.502704579,6.801108104,0.163704047,0.037314268
"Equatorial Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.642522635,-21.12911914,-8.650205639,18.49817148,11.64376046,8.140549174,7.805449381,7.180379798,11.75060725,5.423433286,5.187627008,7.901118023
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.44491355,36.6749712,-11.69324147,-5.760961488,0.510947983,57.35294202,-7.661240455,-43.49619038,29.14639019,-7.534239698,-11.85185794,-3.151258872,69.63124504,8.823524246,1.292600388,-43.48736213,3.600002299,,,,,,,,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.531656469,22.93802529,31.15946162,-13.75237297,14.0495486,-19.43399398,15.76032381,9.817584064,1.63766286,0.136161269,7.591170543,27.08663462,2.075618504,-18.67954463,9.289784513,8.294476764,1.659022018,-4.960543582,12.25871468,2.78446075,-25.07609122,4.332628099,-1.217638742
Ethiopia,,,,,,,,,,,,,,,,,,,,,,-3.140590142,14.05488998,-12.3896796,-20.52823147,16.51840093,17.38135399,-1.442499046,0.936329769,5.425243892,2.472221321,-1.566446028,6.586934214,-2.579820816,3.766696779,16.96198794,2.002147148,-9.640327399,3.397766244,3.053162715,9.624306669,-1.87554733,-10.48488488,16.94482139,13.54293801,10.90878145,9.448316885,7.501473025,6.36096033,5.130302621,9.014984817,4.922098723,7.098457639,5.44672929,6.377789827,4.205580762,6.671466536,3.526076442
Fiji,,,,,,1.131047546,0.559184361,6.95086335,-3.37953619,8.609850117,-5.450033957,-0.786046235,6.33805304,-3.476823211,0.514557029,3.839582161,16.10520845,-1.273895664,17.13263342,-6.48714282,12.95809577,1.738137031,-18.10934207,25.79970104,-13.70922316,19.15439338,-6.559142285,-2.186420883,18.00882996,-4.545095202,-1.649879093,3.615705391,0.775669497,10.95323997,-3.201722536,4.454508792,-10.31985833,-7.963218883,13.62416231,-1.265532935,-5.69195976,4.69940074,-4.312430952,5.173602391,0.852643427,4.995078173,-4.898292631,-1.159482608,-8.090669448,-2.648348546,8.154953119,-1.948240154,6.742613367,1.876414145,2.921566834,-10.90779631,10.78524796,4.18030561
Finland,,,,,,,,,,,,,,,,3.995228155,-1.949540799,3.42105295,10.31948005,7.483340415,-11.22424211,3.085745755,6.728478034,4.020846973,-2.648532584,-4.950980673,-16.7096421,11.76470284,0.083102885,9.714920765,-4.33905337,-3.718352663,8.436044447,1.262945843,-1.621354351,-5.121701515,7.455904609,-10.07212196,0.193584982,8.473640087,-1.908397951,-0.077818669,-3.374872471,-0.859751262,4.49864348,2.048756717,6.886912829,0.166427209,7.168290167,0.79734131,-0.813007365,-2.303944854,1.700681182,6.845038616,3.839733529,1.547428631,2.157134162,3.293296444
France,-5.214153169,8.86542226,-5.113165791,1.038117149,3.513725308,-0.492499035,7.880910712,4.277244401,-2.084743289,2.288123573,-0.17571097,7.846455993,7.36346513,-4.221481899,-6.098528771,-2.892991872,2.282921681,14.6223331,8.457057834,-1.721687092,-1.162541512,16.64588877,-6.631040712,4.693176601,5.766305504,0.143826621,3.074368252,-1.545763269,3.883065554,6.781897973,-9.353321095,14.61558748,-5.967228205,0.550930564,4.298064209,6.611409159,-0.080300509,3.115981583,5.076519748,-0.913657694,-2.871724935,5.696069345,-15.24923778,21.3053852,-5.815790256,0.208796854,-0.782210903,4.47550548,6.524532867,-3.396541637,3.989881102,-8.415704314,-1.926568637,14.70396664,0.140474683,-12.36233406,9.137349686,3.370155445
Gabon,,,,,,,,,,,,,,,,,,,,,0.185185139,-2.772643234,4.562737635,3.272727298,4.489436605,-1.432181948,-1.965811983,10.5492589,-8.517350121,-0.689655171,0.868055511,6.02409642,4.301948052,1.478599213,-1.303680961,0.932400905,4.311008462,0.885608879,0.146305791,5.259313358,2.984038851,-3.614894907,1.156674286,-0.510921746,12.67064572,3.073761676,5.935084065,-6.791402149,-6.993085109,-5.203385835,2.251028082,4.693941051,4.533375153,9.688036192,8.247833203,11.65585414,12.17747381,9.491244677
Gambia,,,,,,,,9.582682641,2.468271352,6.262897559,-0.06476403,0.194423208,9.184995117,5.864936101,12.42305032,5.624688564,-2.497645064,0.531661904,14.56730429,-3.953001381,-20.30758348,16.93530886,29.6544534,-2.151584188,-8.732769407,-2.518628405,-2.758160775,-1.799158248,3.962504254,-2.172129716,1.131125851,-2.775475765,-4.686835468,6.168979446,-2.638579181,-2.464888829,10.20443419,-2.961952194,30.08788663,7.496529045,8.633169376,-18.08316018,19.46186553,6.688587344,-2.881219284,-16.68220279,-4.198552382,30.97319673,14.9185909,11.80756191,-27.73785322,6.506852629,-2.606282645,-12.38462031,3.950152716,-0.234563413,-4.379155461,0.902184944
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.72753901,11.69918042,-11.70361184,3.13670412,-4.369042215,-6.491040703,17.01142132,9,-5,13.3,-0.9,-0.1,-2.8,-7.7,13.8
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.539501529,-9.715597086,-26.11102482,2.23528836,3.640236576,0.880849873,-2.02653137,8.295727903,-3.901251906,-3.393594277,-1.214703201,2.027264017,30.53201413,-27.0421039,-6.247857355,24.97876709,18.84790813,-3.045697515,-11.5352323,-4.47689542,2.887983216,2.53498454,9.671307842,-13.62930342,-1.689994691,-2.70574922,-1.317305926
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.717656692,7.404239867,7.225542662,5.276573459,0.84611379,2.30194985,5.678065563,0.942888454,2.25419495,2.907104661,6.108647457,4.821627184
Greece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.800126955,1.07088037,1.499499581,3.117132587,-3.191626453,-0.558280441,-2.282424536,-0.147372036,1.643293457,3.581551021,-13.74072136,-12.8242014,1.166440325,4.963173133,4.67747399,-2.167449634,10.75564498,-6.960544448,8.46117253,-0.161121541,-6.231173396,10.00935639,2.948310132
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.982241121,10.07419216,13.73663102,-12.91997257,6.923509561,-11.19351954,11.72185038,-4.172410137,-1.958506224,-3.94447266,19.08118905,-20.25653675,16.96980945,4.432220871,-3.955431755
Grenada,,,,,,,,,,,,,,,,,,-13.72706713,6.727276572,5.948860705,8.140324687,-13.19884393,-4.059298345,13.59403662,-9.735627708,-5.577289147,6.845192009,1.214548561,4.437200141,-1.854706472,-2.34310495,-2.708168236,-4.158165003,-6.137780292,6.849833599,-7.866960278,-0.96486497,-1.289943843,9.850356148,-2.185503815,-2.614257224,3.072751694,5.86767416,-8.145727849,-43.76546945,30.52176697,1.647659922,9.659630879,12.1246828,-6.541800347,-1.566442278,4.137870557,8.402652763,38.59701057,33.86015525,-10.52561299,-15.38816155,2.959641256
Guatemala,1.729016033,3.491965389,14.51179457,0.338983051,1.195426195,4.69953775,0.098111356,10.80617496,2.366209642,5.789587384,7.065550337,9.612817089,5.289716374,6.395637085,2.500776639,4.500681922,3.900812065,3.154221912,2.841293465,1.565583476,1.21761658,-3.007422575,-1.715265866,1.557256008,0.370125578,-0.829711576,3.90438247,4.498977505,3.069960861,4.093983624,3.100775217,2.98540462,2.200987689,2.447736503,3.506972683,2.555974001,2.936630584,3.725600466,2.108024792,2.596137186,1.157267248,5.355037561,2.51011251,4.150698459,2.127160371,1.251834655,5.878861952,0.885393875,3.804227451,-0.249889107,5.02445461,4.939452801,4.745036331,3.170386986,3.152424071,3.119745465,2.916835063,2.517828682
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,13.80198271,-5.684127133,5.341614901,3.390330187,3.564299976,3.943560395,4.221257079,4.355546182,3.053843927,4.316931946,6.478148891,4.630891409,6.605255799,2.946603478,5.926133927,4.211069128,3.526260514,3.207243927,1.339775366,2.539995469,2.113852455,4.310238751,-6.58610674,19.147608,6.369157733,4.716281779,6.442744882,3.320738549,7.604009614,4.828730567,18.49792371,5.577169829
"Guinea Bissau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.629296564,-0.312896904,4.373212282,-1.746160065,12.96363337,-0.50620557,2.187392479,2.972297244,3.632998929,0.722341568,9.552374097,-0.052388786,3.72841487,-6.478020269,2.908363034,5.329170808,-0.306235274,0.657196998
Guyana,5.550654808,-0.894683683,-7.653343745,-0.998008269,8.676293479,-6.83626411,3.219174267,-6.662143743,9.728279415,-1.850649406,11.05952073,-7.18170351,-4.168099869,81.16838181,12.64187725,-26.51147996,-12.101204,6.112846378,-3.572992197,5.720682377,-7.846601363,-6.681323564,-8.503621819,-0.031885234,10.48209196,-0.602154768,15.59959081,-15.79528104,-2.488479263,-15.12287335,14.47661483,27.23735401,5.351681897,11.17561683,7.963446405,7.678355538,3.31274567,-6.413043518,14.63414646,-10.18237084,3.722504144,6.035889075,-1.743589748,3.183716182,-13.70763782,6.506447828,0.52753035,-14.27569884,2.546677556,1.038645593,2.800502564,3.629546225,2.355025146,5.686825206,2.31769711,-10.31561657,0.399020092,1.456921319
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.309480564,-4.188364205,1.461923347,-5.381428441,1.568325212,-3.661259757,0.089045324,0.964856204,-1.515440245,-0.218287831,-2.837774,-3.639766515,0.922951985,-3.744863206,0.24053009,-4.799040262,2.583489537,1.412777157,2.301634957,-7.489638234,5.59999786,-0.06071289,0.847714386,-1.287553648,4.347826087,-1.458333333,-5.436424041,3.066113063,0.836690425,1.014136447
Honduras,6.527141343,4.752502523,3.637061643,6.222932769,15.76986197,8.120035592,3.891155964,7.215824643,-3.908636031,-4.410833817,9.042553412,1.951219788,5.741626301,-8.93665096,-6.708074612,11.18508558,5.988023697,31.74080494,7.19399246,2.454568526,-1.534862198,-2.597908797,-0.541348372,1.297670367,2.335187602,0.870164452,6.771522135,-0.81397336,3.489722862,1.714137644,-2.396504707,8.600233096,-1.619137098,-2.071689544,6.738970037,5.939227592,-1.553113193,4.178352835,-17.79159777,19.03182428,2.120830588,4.503002427,2.349179957,7.221439151,-2.293856497,7.577891166,5.541688527,1.926649728,-1.94786961,1.773539593,6.484274339,10.68279385,3.440072043,2.814648645,2.630863813,4.774568382,10.76031659,2.72477762
"Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270453009,-2.62980445,-5.297783934,0.402193784,-0.218499636,-3.321167883,-4.341260853,-16.96921863,-4.562737643,3.834661355,0.815347722,-3.235014272,4.867256637,-6.047819972,-6.836327345,-1.981788966,-5.136612022,-1.440092166
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59620956,-4.168887559,4.560998185,2.729252511,-10.1271649,13.01862078,-15.81428653,2.543311518,50.11188129,-5.759581279,-6.364304518,-20.03106695,54.59967187,-11.01878791,-22.28010381,16.19184146,-21.58147277,14.35691507,14.94892468,-0.203902171,12.5628709,-6.718824701,4.828870245
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.540469967,-2.938030469,-2.495444527,0.866151312,2.029635109,-3.626568774,3.07127093,-1.778410397,-3.972398681,-3.20285251,1.986960096,0.5895904,-10.72951175,-5.797940405,10.82948318,1.87943343,-0.969958058,4.707270741,-0.790118932,,
India,0.084207443,-1.989098824,2.339252223,9.224274695,-11.04219709,-1.422579222,14.87087224,-0.158278985,6.427516143,7.092165395,-1.877366735,-5.018479761,7.201906548,-1.523356925,12.88978365,-5.77818282,10.03625382,2.302506766,-12.77469046,12.88822533,4.601673301,-0.280834935,10.12097408,1.585092367,0.314273271,-0.409484449,-1.587796598,15.63964748,1.189154743,4.015095805,-1.952488235,6.651006784,3.322706831,4.715980136,-0.695377068,9.92029924,-2.553727839,6.320454459,2.669127344,-0.007618146,6.00708957,-6.604234507,9.048581158,0.183532765,4.809364049,2.938795485,5.506476634,-0.24419426,-0.880233005,8.791758288,6.397804128,1.487462522,5.570475656,-0.216448191,0.649599312,6.269281986,4.98246136,2.916926336
Indonesia,1.663498099,3.27255727,-3.712086917,9.826046074,-3.553082192,4.793608522,-1.694197374,9.952606635,1.920062696,4.075355632,3.804950129,2.135231317,5.574912892,3.726937269,0.007114906,4.713289698,1.277304073,5.148760608,3.853515376,5.200270303,4.922771468,2.123278141,4.790451796,4.210034507,4.253319361,2.586010363,2.143531777,4.896284026,3.319081537,2.003394501,1.369599542,6.894025972,1.419165755,0.55593809,4.375016866,3.13903809,1.002854556,-1.331515374,2.162884475,1.88281042,3.255984486,3.448992034,3.788121159,2.818909318,2.718078228,3.356326982,3.470427907,4.828490221,3.957815902,3.005673173,3.946953504,4.586513577,4.204289865,4.238678629,3.754749446,3.372729664,3.874626277,3.907397831
Iran,1.359596231,0.495275516,2.408525035,-2.042581317,7.646303187,3.585543179,7.964481328,9.520283619,1.250343136,3.342132471,-0.635718414,13.52766921,5.79863673,3.435242325,9.839446579,11.72207109,-3.912597582,6.688106763,6.067792839,3.686045332,1.851565657,7.120944558,4.553379509,7.340517506,7.898374218,4.754384008,2.483350423,-0.642134191,4.336492294,11.02881036,5.619017974,10.28573992,0.963776312,2.111322026,3.708185128,3.287285783,0.983932874,10.5654511,-7.302448217,3.473618934,-2.263004859,13.55931258,4.950517625,0.315385328,11.76815512,7.739909311,2.221395965,-20.35321428,7.618447569,6.116945259,3.722664474,4.659100129,5.477508863,5.407714624,4.622332183,4.196112133,3.1779615,
Iraq,,,,,,,,,0.170990566,9.088233561,3.965898667,20.52626116,-23.79537528,19.17839182,-14.10554265,22.69816737,-2.51034731,1.209044765,-1.431697978,-0.527338329,1.911272323,10.86926762,-3.83586451,10.96511877,15.72491997,-4.296093852,-8.344071045,7.690261788,9.723741313,10.86530113,-16.54968386,22.75476157,-1.118378209,7.118314052,11.95402299,7.404135429,-8.103061157,8.256325898,15.93707403,-11.55098973,1.198518195,16.98105082,-29.12601701,17.44019947,31.35477022,4.315105394,-27.69896222,-13.90232929,3.559629104,13.51471426,16.27145876,-6.899452728,12.18886645,-2,-36.88328634,-30.86808933,-15.99809314,-26.09999992
Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.191912634,4.339571413,0.413136938,-13.06192116,0.719287866,-12.64738572,-0.196459404,5.018372061,19.89138189,-22.80661806,-17.81099359,12.36915825,5.502460369,-15.72795368,18.48485801,16.39980205,-18.87380023,3.291694774,25.98636608,5.870504164,10.55428449,8.405752347,-14.57339705
"Isle of Man",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.661125576,7.898295916,-4.58045339,3.72691788,-3.835438,-21.85724499,7.81972265,33.62808146,-30,
Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.87970681,0.842630516,9.192181709,-4.7766355,6.287416962,7.516581036,3.779608594,-5.634467852,17.55018207,8.04637323,-1.21496399,-1.528168904,0.20976094,15.49151558,-9.563455493,11.44472928,-3.236627983,-1.922799882,-4.285862951,-6.498287701,5.149795906,1.496943161,-2.633135922
Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.473734748,2.000379018,-0.454095851,1.456476807,1.717652779,1.364119446,2.122531438,2.729799608,5.724340712,-0.488786162,-3.387626489,-4.459679426,-3.680752529,11.80366212,-4.870110951,-0.614393218,0.484753232,1.839186918,-1.512956801,0.740579927,2.30678407,-1.89756811,0.998285284,-2.268780242,4.742471453,-0.053529119,-3.948350391,0.702628917
"Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.940957678,-4.050426966,7.15593229,-2.657264649,4.157251194,16.18271956,2.878369762,7.539012596,11.16540922,4.17821514
Jamaica,,,,,,,1.304596682,5.086286913,4.544627783,11.68866398,3.135685171,16.38381107,-5.779145255,-3.615991693,-0.305591259,-6.457532085,-2.378521575,0.556482361,-1.824722092,-5.754568294,2.548182473,1.258917261,2.274238731,-0.859997229,-4.552216648,1.617321556,7.795971509,2.850807842,6.819479248,5.465511179,7.541819413,1.918208652,-0.489823974,5.667330677,3.787350363,3.792639954,-14.14371216,-2.490827558,2.719595301,-12.6559352,6.672879776,-6.930368688,7.568468236,-12.24583297,-7.781617483,19.97681503,-8.107318608,-6.167013082,13.97857869,0.022863937,10.297849,2.319074857,-0.763606166,-0.532718292,0.026675969,12.8687482,-3.500608881,4.07963385
Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.897728683,6.458923512,-2.05209279,1.973631642,-0.601786554,7.325071738,-7.898989306,5.91115719,-9.742323159,-10.56363879,-0.013059457,-1.434862111,6.017983909,7.488750803,-7.829163758,-5.826800037,1.138712394,0.632013171,0.289577104,-3.148026624,-4.485442155,-7.630880236,-1.682977137,
Jordan,,,,,,,,,,,,,,,,,7.188203455,24.21718304,-5.119486342,0.96101868,-5.270985781,18.08285708,-2.813480596,-6.262313024,4.166423414,2.206321925,21.38953371,15.50947885,-27.52669109,39.90646641,5.552769957,30.37393423,-22.69028467,-13.96374622,1.644778425,3.489207639,-8.488336382,12.99209152,-29.30344275,5.381215066,1.766276087,24.96125087,12.26726276,10.96326154,-0.056895269,13.12620424,1.229024329,8.622041222,12.83014883,6.91336261,3.940494951,-9.35177061,-3.538740301,7.550653437,4.962008688,3.832861633,4.776188911,3.162298189
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.6,28.69999999,-6.9,-20.99999999,-24.40000001,-4.999999984,-0.900000023,-18.90000001,21.40000003,-3.20000001,17.1,3.200000026,2.2,-0.100000033,7.100000019,6,8.900000007,-6.200000015,13.2,-11.59999999,26.49999999,-17.4,11.19999999,1.300000014,3.499999994,5.400000004,3.199999999,3.800000002
Kenya,,,,,-10.07319141,23.02878904,1.735922645,4.863011701,8.834032097,-7.873709021,16.12727412,11.4203175,2.723489551,-2.441300539,7.362234329,1.906214807,9.994634745,3.779356822,2.706341138,1.073446329,5.925097801,7.36675463,1.853927044,-3.475331966,4.013397976,4.924588356,4.190486608,4.553927885,4.113367798,3.471840786,-0.710415788,-3.325890029,-3.271955379,3.077414599,4.792358367,4.471221956,-3.065180896,8.289502688,7.092375382,-1.277201626,11.65806671,-3.496360745,2.430431447,1.748239302,6.906398296,1.730054651,5.089906812,-4.983264225,-2.297787943,10.0491951,2.363640068,3.066196012,5.444331253,4.366856246,5.342778854,4.681844195,1.87466902,6.38097767
Kiribati,,,,,,,,,,,,,,,,,,,,,,,-1.63560557,49.10337807,-19.79012602,-18.42052843,-7.363301577,47.69118865,-23.758342,-20.67490525,-52.73285505,10.23942249,0.618624975,0.214372491,9.118502787,-14.1451245,-4.704980491,9.016497702,1.908759228,-3.894854102,2.471159078,-4.346473616,8.841915086,5.689287805,-7.11807489,-0.796271359,0.103819311,3.44446474,-0.326213499,-3.8889406,8.326590543,2.132672719,-0.669785934,5.909526368,1.327843375,10.66022792,9.008280092,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.80623133,-4.08398731,4.154414466,1.403096705,0.241811642,-8.546218063,1.41264079,0.809941914,-4.097824182,3.084011554,2.693400772,-10.62201605
Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9772423,-1.266586248,0.794135614,7.515151515,-5.355129651,0.536033353,6.220379147,-0.390407139
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19998488,4.619331255,1.370225365,-7.739627934,-2.635530585,-8.632160885,-8.605539652,-2.010366662,15.19160792,12.25697538,2.852301366,8.212298144,2.680211252,7.276128756,3.108186771,3.195432214,4.108171908,-4.16252234,1.696625759,1.612527797,0.862556938,6.724665024,-2.571594583,1.846525512,1.2,2.7,-0.5,6.2,2.9,2.2,2.7
Laos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.769705907,3.979528761,2.510744984,3.422678591,1.41514268,4.157295629,7.404791906,3.458310732,2.829876357,2.793056896,0.487690002,2.753855405,2.833927864,4.149804073,3.5650404,2.757429575,2.874695723,1.267605634
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.402483499,8.787008546,-4.895491521,-5.160581175,14.3817089,8.911966756,7.46447368,-2.149946165,3.092954732,8.543805729,-4.827276165,7.876004145,-6.468737793,13.9086391,-6.127223289,-8.714041289,9.849172321,3.484447574,2.399939995,12.62975462,-10.51415843,5.119383499,2.056200763
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.48485068,7.486377845,6.589190436,11.94215066,1.291381411,9.567963139,1.100000003,4.199999998,2.100000002,-2.9,2.799999997,0.500000001,6,-4.132833977,-1.072666197,2.250042179,-5.470697169,5.323380731,4.32546949,7.013403239,-3.428405408,0.197312232,14.71460968,-13.88343657,6.055483347,11.69389651,0.039006919
Lesotho,,,,,,,,,,,-9.333541167,7.704718168,28.38515466,22.89143089,-24.01958821,-5.806534587,25.34234738,11.47446053,3.433143663,-24.44429993,4.544873722,-13.98513845,2.27976298,-1.112221048,9.675966648,16.3512391,-14.98548333,3.088854958,-1.206863284,1.418059588,-27.03930305,23.90656321,1.658555787,0.222038935,-2.227538782,-1.439241884,-1.234028315,16.86266104,8.744565698,-4.396355433,12.93628088,-29.38412311,3.423754389,-0.907915272,1.387225039,-10.3106014,-0.685883437,19.39226165,5.353049929,-5.386705754,5.189990732,-3.348017621,21.69553327,6.099747647,-6.892943158,22.36457691,3.115821282,-0.862003886
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.543259562,-1.988981387,-29.8244253,-14.90735356,3.079137188,4.235332772,7.278486936,10.54860507,91.60619655,3.624382208,3.974562798,1.834862385,2.552552553,-0.585651537,-11.7067,-22.82768778,-1.145038168,-0.2
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.203226,6.066623273,-6.74967287,-15.90334139,4.290019058,-6.578246109,6.148486777,5.479502264,-3.463120238,1.75167637,-10.87266894,12.28985457,2.455844411,1.400415477,-6.583354767,6.676562342,12.00104985,-3.070234622,3.943899595,4.919046065,-3.888273056,-0.049562991,-10.3895785
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.136582205,-12.58044802,4.091182383,11.28290351,-9.386172125,-17.73589078,36.85736904,-45.85100424,9.392222079,-23.46809815,-6.479261413,4.860085985,-27.44997046,18.75392817,-5.691984752,-16.81986217,26.29686961,-26.09609969,17.36563584,1.929077202,-10.70497928,-5.030406593,-1.945316389
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.88053468,-0.445068952,-18.81882363,7.443046613,2.077151733,-2.050740162,3.027196462,3.289163322,0.897520702,1.01517711,-11.56857263,0.027665797,10.63653246,6.667619014,0.545734565,-0.542772468,2.30681666,22.48584612,2.719888853,-13.47604432,1.833759206,-16.04723247,8.576250923,3.121963858,1.856039194,-0.382326643,-13.45755053,-4.98193913
Madagascar,,,,,,,,,,,-1.987118647,2.077639968,1.085395129,9.127525778,-0.492061487,-8.652602601,3.247585325,-6.553124364,7.153105408,2.486838494,-4.470151821,4.010642524,2.570794447,3.132949815,1.11737603,3.236017084,2.505205316,2.197014474,5.213145872,2.079492113,0.509438416,1.705008227,3.217109643,-0.452023428,1.873928297,2.50090643,1.881168237,2.137814749,3.410801244,1.13018381,4.020849864,-1.291489114,1.295470001,3.069503502,2.498173932,2.145369605,2.242513169,2.289186716,5.472706897,-2.307763459,1.877319988,2.077872268,-5.038897373,1.585877625,-1.528997468,1.345465424,1.292905712,3.664934075
Malawi,,,,,,,,-6.356585034,4.194262892,-1.324157472,16.85453892,9.60036729,-6.286674218,2.057242271,0.92024578,11.85410971,11.21894234,2.931938515,3.119697238,-6.543898973,-8.198451516,6.400925513,4.430826576,5.726119944,0.489392768,0.616882143,0.838981272,2.01599565,2.4466779,-0.244942807,12.79925989,-25.11564688,52.97965719,-28.92083683,39.59024542,25.50739329,0.133950429,10.33931667,10.11520232,5.298878947,-5.982680494,5.893615993,3.308110353,3.644149424,-9.330252217,-4.620556745,7.390836239,3.515391992,3.995677618,6.803816064,4.286938009,-0.124776879,6.583018619,5.888210325,-2.017264946,-2.33004056,4.999957011,
Malaysia,,,,,,,,,,,1.444326184,7.624009332,11.77808239,6.910161978,-3.035352652,12.23913257,2.362462697,1.645473672,5.750033718,1.282302328,4.858181629,6.467616362,-0.641763781,2.840207816,1.987436715,4.167370647,7.029479456,2.712388446,4.758181275,-1.72839312,1.040077299,6.858668427,-3.138866413,-1.894073736,-2.534305394,4.534302277,0.670757028,-2.765129849,0.47967558,6.058193524,-0.172937062,2.866575347,6.030948994,4.674997579,2.593833286,5.835856818,8.826785579,-3.444377811,-10.275821,14.3961337,6.844670737,0.960984699,1.98532537,2.047575701,1.448714642,-3.651872584,5.750343169,0.089554341
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.932589385,1.277520447,7.261978323,3.492239187,-0.830901467,9.837114754,18.09259093,1.358558557,0.309028118,11.41939756,2.008948403,-18.41490169,-5.718453726,-2.357557488,-3.539436803,0.072545386,-0.186223775,6.880641485,-0.305173393,-0.405695885,1.474093149,8.260000481,4.805217283
Mali,,,,,,,,2.439193354,-5.291868497,7.821738494,2.331121344,1.519319975,-10.972189,-6.44331895,24.55117377,14.42313194,7.983659618,-7.586942091,15.99918599,14.08561195,3.538361375,-11.65652572,-6.355009475,-8.017474865,29.25723585,-1.354933321,2.443606723,23.36711926,-0.049862634,-6.398286996,16.29587971,-12.28080943,9.229547673,11.03134061,-3.369999984,2.330155527,0.156105527,10.93568255,7.736352539,-10.68522259,11.3853122,-3.700045127,14.55877214,-2.257455527,7.5720007,4.181400838,3.360564488,11.41697227,3.120274368,10.45107674,-1.339407615,8.179191767,-2.137629384,8.750027383,6.924199557,7.58998332,5.057817257,5.573463192
