Country,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Botswana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.186,0.186,0.186,0.186,0.195,0.195,0.195,0.195,0.195,0.195,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.353,0.655,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.756,0.756,0.756,0.756,0.756,0.756,0.756,0.785,0.785,0.785,0.785,0.785,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.788,0.778,0.801,0.801,0.801,0.824,0.824,0.83,0.83,0.778,0.863,0.81
Brazil,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.133,0.29,0.29,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.405,0.768,0.768,0.768,0.379,0.379,0.545,0.492,0.265,0.265,0.265,0.265,0.274,0.274,0.274,0.274,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.195,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.188,0.519,0.502,0.502,0.502,0.502,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.197,0.18,0.18,0.18,0.18,0.18,0.176,0.176,0.176,0.176,0.325,0.372,0.372,0.372,0.412,0.412,0.451,0.451,0.479,0.479,0.515,0.741,0.735,0.773,0.859,0.824,0.848,0.848,0.848,0.848,0.848,0.848,0.898,0.898,0.895,0.895,0.895,0.895,0.895,0.945,0.945,0.945,0.945,0.945,0.936,0.936,0.939,0.934,0.928,0.914,0.914,0.911,0.807,0.761,0.718,0.713
Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524,0.524,0.498,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.427,0.427,0.427,0.427,0.427,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.42,0.426,0.426,0.426,0.426,0.458,0.458,0.458,0.458,0.458,0.458,0.44,0.349,0.349,0.089,0.089,0.105,0.105,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.716,0.748,0.682,0.754,0.797,0.826,0.813,0.8,0.837,0.777,0.74,0.707,0.79,0.794
"Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.248,0.248,0.257,0.257,0.257,0.257,0.257,0.257,0.257,0.257,0.257,0.257,0.257,0.2606,0.2641,0.2677,0.2713,0.2748,0.2784,0.2819,0.2855,0.2891,0.2926,0.2962,0.2998,0.3033,0.3069,0.3104,0.314,0.314,0.314,0.314,0.325,0.283,0.283,0.283,0.283,0.283,0.283,0.283,0.283,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.607,0.607,0.607,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.368,0.368,0.468,0.507,0.493,0.45,0.459,0.459,0.459,0.61,0.654,0.656,0.606,0.523,0.711,0.711,0.711,0.711,0.711,0.706,0.706,0.706,0.784,0.784,0.784,0.784,0.784,0.784,0.792,0.805,0.795,0.806,0.814,0.798,0.878,0.838,0.825,0.882,0.911,0.916,0.934,0.892
Burundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244,0.236,0.236,0.236,0.236,0.236,0.236,0.236,0.236,0.236,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.197,0.197,0.197,0.197,0.171,0.148,0.146,0.146,0.146,0.163,0.167,0.167,0.167,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.307,0.334,0.524,0.672,0.672,0.672,0.672,0.672,0.672,0.672,0.686,0.686,0.686,0.675,0.675,0.634,0.702,0.67,0.67,0.67,0.655,0.655,0.655,0.646,0.629,0.347,0.265,0.278,0.269,0.241
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.049,0.074,0.074,0.074,0.074,0.074,0.074,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.064,0.072,0.082,0.082,0.082,0.082,0.082,0.069,0.062,0.102,0.215,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.289,0.289,0.374,0.334,0.334,0.334,0.334,0.334,0.016,0.016,0.016,0.023,0.022,0.121,0.121,0.121,0.121,0.121,0.121,0.121,0.121,0.121,0.163,0.161,0.157,0.303,0.482,0.471,0.456,0.456,0.456,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.49,0.49,0.469,0.429,0.445,0.437,0.399,0.435,0.403,0.398
Cameroon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.211,0.211,0.316,0.316,0.316,0.316,0.316,0.316,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.542,0.475,0.559,0.54,0.568,0.568,0.568,0.545,0.483,0.534,0.5
Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.756,0.756,0.756,0.756,0.756,0.756,0.756,0.756,0.732,0.732,0.746,0.746,0.869,0.869,0.869,0.869,0.869,0.853,0.877,0.877,0.877,0.877,0.877,0.879,0.879,0.879,0.879,0.879,0.879,0.879,0.879,0.879,0.879,0.897,0.897,0.897,0.897,0.897,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.952,0.952,0.952,0.952,0.952,0.932,0.932,0.932,0.932,0.932,0.932,0.93,0.929,0.941,0.941,0.931,0.931,0.931,0.931,0.931,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.927,0.927,0.927,0.927,0.899,0.899,0.899,0.935,0.935,0.935,0.935,0.935,0.935,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.888,0.916,0.949,0.955,0.966,0.96,0.961
"Cape Verde",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.239,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.446,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.698,0.739,0.793,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.812,0.8,0.8,0.8,0.819,0.842,0.847,0.797,0.797,0.843,0.765,0.792,0.727,0.753
"Central African Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.162,0.212,0.268,0.265,0.317,0.317,0.175,0.199,0.199,0.106,0.106,0.106,0.106,0.106,0.106,0.106,0.1,0.1,0.1,0.07,0.049,0.049,0.049,0.379,0.422,0.284,0.284,0.284,0.284,0.227,0.227,0.227,0.227,0.405,0.409,0.529,0.506,0.506,0.506,0.506,0.53,0.53,0.565,0.565,0.565,0.565,0.603,0.529,0.6,0.6,0.6,0.686,0.601,0.601,0.601,0.601,0.593,0.569,0.606,0.666,0.591,0.536,0.594
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.138,0.138,0.138,0.138,0.138,0.174,0.209,0.209,0.209,0.209,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.257,0.257,0.205,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.226,0.226,0.226,0.245,0.246,0.246,0.246,0.246,0.207,0.207,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.271,0.439,0.439,0.439,0.439,0.439,0.439,0.439,0.439,0.439,0.498,0.498,0.498,0.498,0.498,0.498,0.469,0.496,0.562,0.517,0.562,0.514,0.514,0.557,0.513,0.511,0.488,0.595,0.535,0.535
Chile,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.061,0.061,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.1,0.131,0.131,0.131,0.131,0.131,0.131,0.131,0.131,0.131,0.131,0.131,0.173,0.173,0.173,0.173,0.173,0.173,0.173,0.173,0.173,0.173,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.364,0.364,0.364,0.364,0.364,0.364,0.364,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.362,0.362,0.362,0.362,0.362,0.594,0.652,0.652,0.652,0.652,0.652,0.723,0.723,0.69,0.596,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.699,0.699,0.699,0.699,0.699,0.699,0.769,0.77,0.778,0.778,0.815,0.815,0.817,0.817,0.817,0.784,0.811,0.811,0.811,0.811,0.76,0.774,0.774,0.751,0.811,0.834,0.825,0.823,0.829,0.875
China,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.19,0.19,0.19,0.145,0.145,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.157,0.162,0.216,0.277,0.246,0.246,0.246,0.324,0.258,0.311,0.28,0.28,0.28,0.28,0.28,0.28,0.295,0.377,0.293,0.312,0.313,0.308,0.308,0.308,0.308,0.308,0.336,0.336,0.297,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.333,0.177,0.177,0.177,0.177,0.177,0.177,0.177,0.086,0.086,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.124,0.124,0.124,0.107,0.107,0.074,0.074,0.107,0.107,0.107,0.107,0.084,0.127,0.183,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.298,0.298,0.274,0.3,0.268,0.304,0.323,0.323,0.338,0.341,0.341,0.341,0.329,0.33,0.33,0.401,0.458,0.405,0.378,0.378,0.407,0.432,0.425,0.373,0.406,0.402,0.351,0.324,0.293,0.293,0.314,0.342,0.319
Colombia,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.203,0.358,0.358,0.358,0.358,0.358,0.358,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.282,0.282,0.282,0.282,0.282,0.282,0.282,0.282,0.282,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.236,0.236,0.236,0.236,0.333,0.439,0.424,0.424,0.424,0.424,0.424,0.424,0.432,0.432,0.432,0.432,0.463,0.463,0.463,0.463,0.463,0.493,0.439,0.439,0.439,0.439,0.594,0.594,0.594,0.594,0.594,0.55,0.55,0.55,0.55,0.55,0.621,0.728,0.664,0.664,0.664,0.664,0.664,0.664,0.692,0.692,0.692,0.692,0.692,0.675,0.675,0.675,0.644,0.644,0.644,0.644,0.74,0.761,0.761,0.751,0.759,0.796,0.831,0.774,0.785,0.694
Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.096,0.073,0.073,0.0758,0.0785,0.0813,0.084,0.0868,0.0895,0.0923,0.0951,0.0978,0.1006,0.1033,0.1061,0.1088,0.1116,0.1144,0.1171,0.1199,0.1226,0.1254,0.1282,0.1309,0.1337,0.1364,0.1392,0.1419,0.1447,0.1475,0.1502,0.153,0.1557,0.1585,0.1612,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.166,0.166,0.166,0.222,0.146,0.146,0.204,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.234,0.567,0.567,0.54,0.54,0.54,0.54,0.54,0.568,0.568,0.568,0.583,0.583,0.583,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.605,0.605,0.605,0.607,0.611,0.628,0.591
"Congo (Brazzaville)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.174,0.174,0.174,0.174,0.531,0.531,0.533,0.524,0.48,0.48,0.48,0.48,0.205,0.183,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.595,0.699,0.744,0.832,0.832,0.843,0.843,0.546,0.514,0.514,0.514,0.514,0.47,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.488,0.45,0.45,0.45,0.45,0.451,0.53,0.522
"Congo (Kinshasa)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.121,0.121,0.143,0.282,0.327,0.327,0.27,0.27,0.27,0.194,0.228,0.228,0.228,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.251,0.292,0.33,0.33,0.33,0.33,0.33,0.337,0.513,0.513,0.461,0.461,0.461,0.461,0.477,0.477,0.485,0.432,0.498,0.477,0.535,0.557,0.532,0.436,0.439,0.465,0.571,0.56,0.549,0.529
"Costa Rica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.223,0.223,0.223,0.223,0.223,0.223,0.223,0.223,0.223,0.223,0.492,0.492,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.611,0.611,0.611,0.611,0.611,0.611,0.614,0.614,0.634,0.836,0.822,0.822,0.822,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.904,0.924,0.924,0.924,0.924,0.924,0.924,0.924,0.924,0.927,0.927,0.95,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.959,0.959,0.949,0.949,0.949,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.962,0.962,0.932,0.927,0.919,0.909,0.884
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.082,0.082,0.082,0.0918,0.1017,0.1115,0.1213,0.1311,0.141,0.1508,0.1606,0.1705,0.1803,0.1901,0.2,0.2098,0.2196,0.2294,0.2393,0.2491,0.2589,0.2688,0.2786,0.2884,0.2983,0.3081,0.3179,0.3277,0.3376,0.3474,0.3572,0.3671,0.3769,0.3867,0.3966,0.4064,0.4162,0.426,0.4359,0.4457,0.4555,0.4654,0.4752,0.485,0.4949,0.5047,0.5145,0.5243,0.5342,0.544,0.524,0.581,0.581,0.581,0.581,0.642,0.642,0.642,0.754,0.752,0.752,0.79,0.79,0.79,0.79,0.79,0.79,0.806,0.836,0.845,0.845,0.883,0.883,0.856,0.755,0.758,0.794,0.792
