Country,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183,0.183,0.183,0.183,0.183,0.183,0.183,0.183,0.183,0.183,0.183,0.229,0.229,0.229,0.229,0.229,0.229,0.2349,0.2407,0.2466,0.2524,0.2583,0.2641,0.27,0.27,0.2806,0.2912,0.3018,0.3124,0.323,0.323,0.3049,0.2868,0.2688,0.2507,0.2326,0.2145,0.1965,0.1784,0.1603,0.1422,0.1242,0.1061,0.088,0.353,0.353,0.353,0.353,0.353,0.353,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.601,0.601,0.632,0.629,0.751,0.773,0.707,0.728,0.726,0.729
Burundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358,0.33,0.33,0.33,0.369,0.3641,0.3592,0.3544,0.3495,0.3446,0.3397,0.3348,0.3299,0.3251,0.3202,0.3153,0.3104,0.3055,0.3006,0.2958,0.2909,0.286,0.286,0.286,0.286,0.286,0.3149,0.3437,0.3726,0.4014,0.4303,0.4591,0.488,0.488,0.406,0.406,0.406,0.406,0.406,0.464,0.464,0.44,0.44,0.44,0.42,0.42,0.42,0.405,0.405,0.374,0.374,0.362,0.309,0.329,0.141,0.152,0.104,0.142,0.161
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.321,0.386,0.393,0.4,0.407,0.465,0.523,0.581,0.639,0.28,0.28,0.28,0.28,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.227,0.177,0.127,0.127,0.127,0.0835,0.04,0.045,0.045,0.045,0.084,0.084,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.046,0.046,0.046,0.124,0.129,0.129,0.129,0.129,0.111,0.111,0.111,0.111,0.111,0.12,0.111,0.111,0.111,0.111,0.128,0.128,0.128,0.128,0.113,0.152,0.13,0.15,0.155,0.103,0.121,0.09
Cameroon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.252,0.252,0.252,0.252,0.316,0.316,0.257,0.257,0.257,0.257,0.285,0.285,0.285,0.285,0.285,0.229,0.229,0.229,0.229,0.229,0.229,0.229,0.264,0.227,0.227,0.227,0.268,0.284,0.263,0.431
Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.861,0.87,0.87,0.87,0.87,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.876,0.85,0.864,0.864,0.864,0.893,0.896,0.896,0.896,0.896,0.86,0.86,0.86,0.86,0.86,0.889,0.889,0.876,0.876,0.876,0.876,0.876,0.881,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.871,0.871,0.871,0.871,0.891,0.891,0.895,0.895,0.895,0.895,0.905,0.892,0.892,0.909,0.909,0.884,0.89,0.859,0.84,0.782
"Cape Verde",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.557,0.62,0.6047,0.5893,0.574,0.5587,0.5433,0.528,0.528,0.528,0.528,0.528,0.528,0.528,0.528,0.528,0.528,0.528,0.864,0.927,0.927,0.927,0.927,0.927,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.911,0.911,0.911,0.894,0.917,0.917,0.917,0.917,0.955,0.96
"Central African Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.549,0.549,0.541,0.209,0.209,0.209,0.209,0.2143,0.2196,0.2249,0.2302,0.2355,0.2408,0.246,0.2513,0.2566,0.2619,0.2672,0.2725,0.2778,0.2831,0.2884,0.2937,0.299,0.3043,0.3095,0.3148,0.3201,0.3254,0.3307,0.336,0.267,0.267,0.316,0.316,0.354,0.728,0.728,0.728,0.728,0.728,0.728,0.728,0.736,0.736,0.736,0.6775,0.619,0.628,0.628,0.628,0.628,0.628,0.628,0.634,0.613,0.658,0.674,0.703,0.703,0.662,0.768,0.622
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214,0.214,0.214,0.214,0.214,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.23,0.205,0.205,0.205,0.205,0.205,0.207,0.145,0.13,0.13,0.13,0.13,0.156,0.156,0.156,0.156,0.1445,0.133,0.1215,0.11,0.0985,0.087,0.0755,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.055,0.08,0.105,0.13,0.155,0.155,0.155,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.085,0.116,0.116,0.127,0.085,0.119,0.136,0.136,0.132,0.126,0.103,0.082,0.25
Chile,,,,,,,,,,,,,,,,,,,,,,,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.693,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.662,0.589,0.589,0.606,0.6109,0.6158,0.6207,0.6256,0.6304,0.6353,0.6402,0.6451,0.65,0.65,0.661,0.661,0.661,0.661,0.661,0.661,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.678,0.678,0.649,0.671,0.671,0.671,0.671,0.671,0.671,0.671,0.671,0.671,0.676,0.676,0.676,0.676,0.676,0.676,0.676,0.676,0.734,0.734,0.831,0.831,0.831,0.8327,0.8343,0.836,0.8377,0.8393,0.841,0.8427,0.8443,0.846,0.8477,0.8493,0.851,0.8527,0.8543,0.856,0.8577,0.8593,0.861,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.932,0.941,0.964,0.964,0.964,0.956,0.956,0.956,0.925,0.945,0.938,0.938,0.949,0.94,0.907
China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212,0.212,0.228,0.244,0.26,0.259,0.258,0.258,0.224,0.19,0.156,0.156,0.162,0.1679,0.1739,0.1798,0.1858,0.1918,0.1977,0.2037,0.2096,0.2156,0.2216,0.2275,0.2335,0.2394,0.2454,0.2514,0.2573,0.2633,0.2692,0.2752,0.2812,0.2871,0.2931,0.299,0.305,0.2642,0.2233,0.1825,0.1417,0.1008,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.042,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.072,0.099,0.09,0.094,0.094,0.088,0.073,0.084,0.078,0.083,0.083,0.073,0.076,0.085,0.089
Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.386,0.386,0.386,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.5878,0.6045,0.6213,0.638,0.602,0.566,0.566,0.566,0.566,0.566,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.787,0.7543,0.7217,0.689,0.689,0.636,0.578,0.578,0.578,0.585,0.657,0.657,0.657,0.657,0.657,0.657,0.657,0.657,0.657,0.657,0.657,0.657,0.657,0.657,0.657,0.657,0.657,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.756,0.756,0.756,0.756,0.764,0.822,0.822,0.821,0.821,0.821,0.82,0.82,0.82,0.82,0.82,0.799,0.799,0.799,0.799,0.799,0.802,0.802,0.802,0.79,0.81,0.81,0.807,0.79,0.79,0.812,0.773,0.775,0.798
Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142,0.142,0.142,0.132,0.164,0.164,0.164,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.345,0.381,0.315,0.388,0.377,0.367,0.278,0.309,0.335,0.367,0.399,0.431,0.463,0.495,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.681,0.681,0.657,0.619,0.106,0.086,0.177
"Congo (Brazzaville)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461,0.461,0.461,0.461,0.461,0.461,0.461,0.461,0.461,0.461,0.461,0.397,0.397,0.521,0.448,0.448,0.448,0.4208,0.3936,0.3664,0.3392,0.312,0.2618,0.2116,0.1614,0.1112,0.061,0.056,0.056,0.056,0.0583,0.0607,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.201,0.617,0.667,0.657,0.657,0.666,0.737,0.49,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.229,0.222,0.214,0.23,0.289,0.289,0.289,0.289,0.269,0.222,0.396
"Congo (Kinshasa)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.484,0.484,0.484,0.368,0.246,0.202,0.071,0.067,0.067,0.067,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.079,0.079,0.112,0.112,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.136,0.136,0.1508,0.1655,0.1803,0.195,0.2098,0.2245,0.2393,0.254,0.2688,0.2835,0.2983,0.313,0.359,0.322,0.372,0.354,0.392,0.367,0.393,0.393,0.369,0.291,0.306,0.28,0.284,0.269,0.222,0.225
"Costa Rica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382,0.386,0.386,0.386,0.386,0.354,0.354,0.354,0.354,0.354,0.354,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.521,0.521,0.521,0.521,0.521,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.3843,0.2697,0.155,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.4535,0.329,0.755,0.755,0.755,0.715,0.762,0.762,0.762,0.762,0.762,0.79,0.79,0.79,0.798,0.798,0.798,0.798,0.798,0.794,0.794,0.794,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.797,0.795,0.864,0.864,0.864,0.864,0.864,0.864,0.859,0.859,0.859,0.878,0.912,0.912,0.912,0.912,0.931,0.931,0.931,0.931,0.933,0.933,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.929,0.948,0.963,0.961,0.957,0.96,0.947
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.0492,0.0555,0.0617,0.068,0.0742,0.0805,0.0867,0.093,0.0992,0.1054,0.1117,0.1179,0.1242,0.1304,0.1367,0.1429,0.1492,0.1554,0.1617,0.1679,0.1741,0.1804,0.1866,0.1929,0.1991,0.2054,0.2116,0.2179,0.2241,0.2303,0.2366,0.2428,0.2491,0.2553,0.2616,0.2678,0.2741,0.2803,0.2866,0.2928,0.299,0.3053,0.3115,0.3178,0.324,0.3303,0.3365,0.3428,0.349,0.349,0.349,0.349,0.349,0.349,0.363,0.363,0.421,0.733,0.733,0.733,0.733,0.652,0.729,0.708,0.708,0.728,0.78,0.807,0.832,0.826,0.837,0.788,0.825,0.841,0.819,0.792,0.825
Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.541,0.541,0.415,0.415,0.415,0.415,0.415,0.415,0.424,0.424,0.424,0.424,0.424,0.424,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.664,0.666,0.266,0.266,0.266,0.266,0.266,0.266,0.2611,0.2561,0.2512,0.2462,0.2413,0.2363,0.2314,0.2264,0.2215,0.2166,0.2116,0.2067,0.2017,0.1968,0.1918,0.1869,0.1819,0.177,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.083,0.091,0.091,0.091,0.083,0.097,0.097,0.072,0.071,0.128,0.107
Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.613,0.681,0.681,0.681,0.661,0.661,0.661,0.661,0.661,0.661,0.722,0.78,0.782,0.782,0.777,0.788,0.749,0.749,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.841,0.841,0.841,0.841,0.854,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.816,0.816,0.816,0.816,0.854,0.857,0.748
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.567,0.567,0.567,0.567,0.567,0.567,0.567,0.567,0.567,0.567,0.567,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.5618,0.5355,0.5093,0.483,0.4568,0.4305,0.4043,0.378,0.378,0.159,0.093,0.057,0.057,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.123,0.123,0.083,0.083,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.103,0.095,0.095,0.095,0.095,0.097,0.097,0.097,0.097,0.107,0.266,0.855,0.904,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.911,0.898,0.896,0.907,0.893,0.907,0.844,0.874,0.874,0.874,0.797,0.785,0.821
Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.694,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.828,0.828,0.828,0.828,0.828,0.828,0.828,0.828,0.828,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.791,0.791,0.791,0.791,0.791,0.791,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.9165,0.915,0.9135,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.922,0.963,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.972,0.972,0.964,0.964,0.969,0.964,0.966
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.037,0.037,0.037,0.037,0.037,0.037,0.068,0.068,0.068,0.068,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.086,0.086,0.086,0.086,0.086,0.086,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.104,0.104,0.104,0.104,0.122,0.14,0.146
"Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.239,0.239,0.239,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.0818,0.0766,0.0713,0.0661,0.0609,0.0557,0.0504,0.0452,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.199,0.059,0.1443,0.2297,0.315,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.096,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.139,0.139,0.139,0.139,0.201,0.201,0.201,0.201,0.201,0.201,0.201,0.201,0.201,0.196,0.228,0.185,0.185,0.185,0.185,0.215,0.215,0.262,0.262,0.262,0.294,0.212,0.251,0.17,0.17,0.117,0.117,0.116,0.157,0.162
Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.224,0.274,0.274,0.274,0.274,0.274,0.274,0.179,0.179,0.179,0.179,0.179,0.179,0.279,0.203,0.24,0.24,0.24,0.24,0.24,0.179,0.179,0.179,0.179,0.269,0.149,0.149,0.149,0.149,0.149,0.149,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.3436,0.3372,0.3308,0.3244,0.318,0.205,0.205,0.205,0.205,0.234,0.375,0.328,0.328,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.4422,0.4384,0.4346,0.4308,0.427,0.427,0.427,0.4556,0.4843,0.5129,0.5415,0.5702,0.5988,0.6275,0.6561,0.6847,0.7134,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.665,0.496,0.315,0.245,0.239,0.239,0.239,0.216,0.17,0.219,0.216,0.409,0.627,0.62
