Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
India,,,,,,,,,,,,40.76359,41.5094,42.2553,43.0011,43.747,44.4928,45.2387,45.9845,46.7304,47.4762,48.22207,49.5013,50.7806,52.0598,53.3391,54.6183,55.8976,57.1768,58.4561,59.7353,61.01456,61.3625,61.7105,62.0585,62.4065,62.75447,64.0641,65.3737,66.6833,67.9929,69.30256,,,,,
Indonesia,,,,,,,,,,,67.31267,68.7334,70.1541,71.5748,72.9955,74.4163,75.837,77.2577,78.6784,80.0991,81.51985,82.1531,82.7863,83.4195,84.0527,84.6859,85.3191,85.9523,86.5855,87.2187,87.852,88.4852,89.1184,89.7516,90.38479,91.1835,91.98227,92.0873,92.1923,92.5817,92.6968,92.81191,93.58,94.3481,95.11622,95.21793,95.37697
Iran,,,,,,,36.5184,38.0985,39.6787,41.2588,42.8389,44.4191,45.9992,47.5794,49.1595,50.7396,52.31976,54.9621,57.6044,60.2467,62.8891,65.5314,67.0372,68.5429,70.0487,71.5545,73.06025,73.7169,74.3735,75.0301,75.6868,76.3434,77,78.8137,80.6275,82.4412,82.33132,82.6468,82.9623,83.1282,83.2941,83.4601,83.62599,84.6268,84.70524,,
Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0522,71.7161,69.3801,67.044,64.7079,62.3718,60.0358,57.6997,55.3636,53.0276,50.6915,48.3554,46.0194,43.68328,,,
Israel,,,,,,,,,,,,,,91.75141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,,,,,,,,,,,,96.46054,96.5583,96.6561,96.754,96.8518,96.9496,97.0474,97.1452,97.243,97.3408,97.4386,97.5364,97.6342,97.732,97.8298,97.9276,98.0254,98.1232,98.221,98.3188,98.41662,98.4598,98.503,98.5461,98.5893,98.6325,98.6756,98.7188,98.7619,98.8051,98.84828,,,,,
Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.92012,,,,,,,,,,,,,,,,,
Jordan,,,,,,,,,,66.79681,67.7591,68.7214,69.6837,70.6461,71.6084,72.5707,73.533,74.4953,75.4576,76.4199,77.3823,78.3446,79.3069,80.2692,81.2315,82.1938,83.1561,84.1184,85.0808,86.0431,87.0054,87.9677,88.93,89.89232,90.5115,91.13075,91.6652,92.19958,92.3167,92.4339,92.55104,95.90445,97.89032,,,,
Kazakhstan,,,,,,,,,,,,,,,,,,,,97.52938,97.7277,97.926,98.1244,98.3227,98.521,98.7193,98.9177,99.116,99.3143,99.51266,99.5346,99.5566,99.5786,99.6006,99.6225,99.6445,99.6665,99.6885,99.7104,99.73241,99.78163,,,,,,
Kenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.22908,80.7902,79.3514,77.9125,76.4736,75.0348,73.5959,72.15703,73.0965,74.0359,74.9753,75.9148,76.8542,77.7936,78.73304,,
Kuwait,,,,,,59.56439,61.155,62.7457,64.3364,65.927,67.51766,68.9123,70.3069,71.7016,73.0962,74.49087,74.8813,75.2718,75.6623,76.0527,76.4432,76.8336,77.2241,77.6146,78.005,78.3955,79.8834,81.3713,82.8592,84.3471,85.835,87.3229,88.8108,90.2987,91.7866,93.27446,93.28212,93.66419,93.8983,94.1837,94.46901,94.9911,95.51317,95.58582,95.6356,95.68545,
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.70161,98.7558,98.81,98.8642,98.9183,98.9725,99.0267,99.0809,99.1351,99.1892,99.24343,,,,,,,
Laos,,,,,,,,,,,,,,,,,,,,,,,,,,60.25133,62.1177,63.984,65.8504,67.7168,69.58312,68.73439,69.7264,70.7183,71.7103,72.70226,70.2999,67.8975,65.4951,63.0927,60.6903,58.28794,,,,,
Latvia,,,,,,,,,,,,,,,,,,,,99.4523,99.4791,99.5058,99.5326,99.5593,99.5861,99.6128,99.6396,99.6663,99.6931,99.7198,99.74657,99.7601,99.7737,99.7873,99.8009,99.8144,99.828,99.8416,99.8552,99.8687,99.8823,99.8959,,,,,
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.61244,90.3983,91.18419,,,,,,,
Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.25443,85.0928,83.9313,82.7697,81.6081,80.4465,79.2849,78.1234,76.9618,75.8002,75.9672,76.1342,76.3012,76.4682,76.6352,,
Liberia,,,,,,,,,,,,,,,32.10677,32.5778,33.0489,33.5199,33.991,34.4621,34.9331,35.4042,35.8752,36.3463,36.8173,37.2884,37.7595,38.2305,38.7016,39.1726,39.6437,40.1147,40.5858,41.0569,41.5279,41.999,42.47,42.94108,,,,,,,,,
Libya,,,,,,,,,,,,,,,60.16439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,,,,,,,,,,,,,,,,,,,,98.44127,98.5416,98.642,98.7424,98.8428,98.9431,99.0435,99.1439,99.2443,99.3446,99.445,99.5454,99.64575,99.6627,99.6797,99.6967,99.7137,99.7307,99.7477,99.7646,99.7816,99.7986,99.8156,,,,,
Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.68617,69.9967,69.3072,68.6178,67.9283,67.2388,66.5493,65.8599,65.1704,64.48091,66.8448,69.2087,71.57262,,,,
Malawi,,,,,,,,,,,,,,,,,,48.53665,49.9546,51.3726,52.7905,54.2085,55.6265,57.0444,58.4624,59.8804,61.2983,62.7163,64.13425,63.8989,63.6635,63.4281,63.1927,62.9574,62.722,62.4866,62.2512,62.0159,61.7805,61.5451,61.30972,62.2686,63.2275,64.1865,65.14537,62.14354,
Malaysia,,,,,,,,,,,69.51633,70.7344,71.9525,73.1706,74.3887,75.6068,76.8249,78.043,79.2611,80.4792,81.6973,82.91537,83.5567,84.1981,84.8395,85.4809,86.1223,86.7636,87.405,88.0464,88.68776,89.1308,89.5738,90.0168,90.4598,90.9028,91.3458,91.7889,92.2319,92.6749,93.11789,,,,,,
Maldives,,,,,,,,82.29996,83.5412,84.7825,86.0237,87.265,88.5063,89.7475,90.9888,92.23005,92.9877,93.7453,94.503,95.2606,96.01826,96.0799,96.1416,96.2032,96.2649,96.3265,96.5148,96.7031,96.8914,97.0797,97.268,97.4564,97.6447,97.833,98.0213,98.2096,98.3979,98.4244,98.451,98.4775,98.504,98.5305,98.5571,98.5836,98.61012,,
Mali,,,,,,,9.43381,9.8707,10.3076,10.7444,11.1813,11.6182,12.055,12.4919,12.9288,13.3656,13.8025,14.2394,14.6763,15.1131,15.55,15.9869,16.4237,16.8606,17.2975,17.7344,18.1712,18.6081,19.04497,20.036,21.027,22.018,23.009,24,24.7255,25.451,26.17655,27.4074,28.6382,29.869,31.09975,33.56094,33.4379,33.3149,33.1919,33.06889,
Malta,,,,,,,,,,,,,,,,86.92984,87.0237,87.1176,87.2115,87.3054,87.3993,87.4932,87.587,87.6809,87.7748,87.8687,88.3181,88.7676,89.217,89.6665,90.1159,90.5653,91.0148,91.4642,91.9137,92.36309,92.5205,92.6778,92.8352,92.9926,93.15,93.30736,,,,,
"Marshall Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.26508,,,,,
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.20768,50.3928,49.578,48.7632,47.9483,47.1335,46.3186,45.50378,,,,,,,,,
Mauritius,,,,,,,,,,,,,,,,,,,,,79.86866,80.3121,80.7555,81.199,81.6424,82.0859,82.5293,82.9728,83.4162,83.8596,84.30309,84.7528,85.2025,85.6522,86.1019,86.5516,87.0013,87.451,87.9007,88.3504,88.8001,89.24984,91.76601,91.49003,92.47476,92.7076,
Mexico,,,,,,,,,,,82.98924,83.4459,83.9026,84.3593,84.816,85.2727,85.7294,86.1861,86.6428,87.0995,87.55615,87.8541,88.152,88.45,88.7479,89.0459,89.3438,89.6418,89.9397,90.2377,90.53562,90.4051,90.27465,90.6142,90.95374,91.63027,91.73452,92.79517,92.9256,93.44188,93.06894,93.51998,94.2284,93.96285,94.55588,94.47228,
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.76885,97.8177,97.8665,97.9153,97.9641,98.0129,98.0617,98.1106,98.1594,98.2082,98.257,,,,,,
Montenegro,,,,,,,,,,,,89.6353,90.018,90.4008,90.7835,91.1663,91.549,91.9318,92.3145,92.6973,93.08,93.46274,93.822,94.1812,94.5404,94.8996,95.2589,95.6181,95.9773,96.3366,96.6958,97.055,97.4142,97.77346,97.8571,97.9406,98.0242,98.1078,98.1914,98.275,98.3586,98.44221,,,,,
