Country,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Italy,7.5,7.5,7.2,5.2,5.8,4.5,5.9,5.3,6.2,5.4,8.4,7.8,7.1,3.9,2.2,5.2,7.1,8.4,5.7,2.2,1.9,2.9,6.5,4.7,-2.1,6.5,2.9,3.7,5.7,3.5,0.5,0.5,1.2,2.6,2.8,2.8,3.1,3.9,2.9,2.2,1.5,0.8,-0.9,2.2,2.9,1.3,1.8,1.6,1.6,3.7,1.8,0.3,0.2,1.6,0.9,2,1.5,-1,-5.5,1.7,0.6,-2.8,-1.7,-0.4,0.7
Jamaica,8.1,8.1,14,11.5,10.3,9.9,14.6,1.6,5.6,6.5,2.8,1.8,3.3,7.9,8,4.4,3.9,5.1,7.4,12,7.5,3,9.1,-3.8,-4.95,-6.1,-2.1,0.7,-1.8,-5.5,2.7,1.3,2.3,-0.8,-4.6,1.7,7.7,2.9,6.8,5.5,0.8,1.7,2,0.9,2.5,0.2,-1,-1.2,1,0.7,1.3,1,3.7,1.3,0.9,2.9,17.1,-0.7,-4.4,-1.5,1.7,-0.6,0.6,0.5,1.7
Japan,12.5,11.6,7.4,5.7,8.6,7.5,7.3,5.8,9.1,13.1,12,8.9,8.5,11.7,5.8,10.6,11.1,12.9,12.5,10.7,4.7,8.4,8,-1.2,3.1,4,4.4,5.3,5.5,2.8,3.2,3.1,2.3,3.9,4.4,2.9,4.2,6.2,4.8,5.1,3.4,0.9,0.2,0.8,1.9,2.6,1.6,-2,-0.2,2.3,0.4,0.3,1.7,2.4,1.3,1.7,2.2,-1,-5.5,4.7,-0.5,1.8,1.6,1.1,0.6
Jordan,6.1,5.9,6,6,-5.2,37.2,2.6,10,7.5,6.4,20.4,2.7,5.6,17.4,11.5,2.8,10.5,-3.7,9,-10.7,2.3,3.2,5.2,8.9,6.9,24.3,6.5,21,9.1,19,4.7,7.4,2,8.6,3.5,9.1,2.7,-1,-10.6,-0.1,1.6,14.4,4.5,5,6.2,2.1,3.3,3,3.4,4.2,5.3,5.8,4.2,8.6,8.1,8.1,8.2,7.2,5.5,2.3,2.6,2.7,2.8,3.1,3.7
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,-1.4,4.8,-0.5,0.9,1.3,-0.6,8.3,-0.5,-1.4,-11,-5.3,-9.2,-12.6,-8.2,0.5,1.7,-1.9,2.7,9.8,13.5,9.8,9.3,9.6,9.7,10.7,8.9,3.3,1.2,7.3,7.3,5,6,4.3,1.9
Kenya,21.8,-11.1,-2.5,11.6,7.5,5.5,3.3,1.1,2.4,3.8,-2.4,5.4,5,9.7,1.1,12.9,5.2,7.2,6.2,7.3,6.3,5.2,5.2,4.9,-0.4,4,9.2,9,3.8,5.6,2.3,6,0.6,1.7,4.3,7.2,5.9,6,4.6,4.3,1.4,-0.8,0.4,2.6,4.4,4.1,0.3,3.4,2.1,0.5,4.5,0.6,2.9,5.1,5.9,6.3,6.5,-0.6,3.1,7.7,4.5,5.6,6,5.5,5.9
Kuwait,8.4,6,9.9,11.4,2.3,7.4,3.6,4.9,10.3,8.7,0.9,11.5,5.4,9.8,2.2,12.3,2.4,9.3,2.7,58.5,6.9,3.9,-6.5,-12.8,-12.1,6.4,-3.8,7.2,13.7,-20.4,-18.9,-11.7,7.9,5.2,-4.2,8.5,-4,3.5,7.5,-20,-41,82.8,33.8,8.6,1.4,-2.7,2.5,3.7,-1.8,4.7,0.2,3,17.3,10.2,10.6,7.5,6,2.5,-7.1,-6,10.2,8.3,-0.4,1.3,1.5
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.9,6.8,1.5,-3.7,-1.6,-1.1,10.1,2.1,2.3,-7.9,-13.8,-15.5,-20.1,-5.4,7.1,9.9,2.1,3.7,5.4,5.3,6.15,7,7,-0.2,3.1,8.5,8.4,2.9,-0.5,6,-0.1,10.9,3.6,3.2
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.2,2,2.9,-2.1,2.7,-0.4,4.2,5.4,0.8,-12.6,-32.1,-11.4,2.2,-0.6,2.5,8.8,6.3,2.2,5.3,7.2,7.2,8.6,8.9,10.2,11.6,9.8,-3.2,-14.2,-2.9,5,4.8,4.2,2.4,2.9
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,4.4,1.4,1.5,-2.8,3.8,2.1,8,-0.9,-5.7,-5.7,-21.3,-16.2,-9.8,5.2,5.2,8.1,7.6,-1,3.6,6.7,6.8,10.3,7.4,7.8,7.4,11.1,2.6,-14.8,1.6,6.1,3.8,3.3,2.9,3
Luxembourg,-7.2,7.3,1.3,0.5,5,4.4,4.9,1.5,2.5,3.8,4,1.4,3.5,7.7,1.9,1.2,0.2,4.2,9.8,1.7,2.7,6.6,8.3,4.2,-6.6,2.5,1.6,4.1,2.3,0.8,1,-0.4,3,6.2,2.9,7.7,2.3,10.4,9.8,2.2,8.6,1.8,4.2,3.8,1.4,1.5,5.9,6.5,8.4,8.4,2,3.3,1.2,4.9,4.1,4.9,6.5,0.5,-5.3,5.1,2.6,-0.2,2,1.8,2.1
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3,-2.1,3.2,-0.7,7,-1.3,-3.3,1.9,-10.2,-6.2,-6.6,-7.5,-1.8,-1.1,1.2,1.4,3.3,4.3,4.5,-4.5,0.9,2.8,4.6,4.4,5,6.1,5,-0.9,2.9,2.8,-0.4,2.9,3.8,3.5
Madagascar,3.7,3.7,3.6,3.7,3.7,3.7,3.7,3.7,3.7,1.4,2.1,2.3,-1,4,-0.5,2.1,5.5,6.8,3.8,5.2,3.9,-1.3,-2.6,2,1.2,-3.1,2.4,-2.6,9.8,0.8,-8.6,-1.8,0.8,-3.7,2.3,0.7,2.2,1.6,4,3.9,-6.3,1.2,2.1,-0.1,1.7,2.1,3.7,3.9,4.7,4.7,6,-12.7,9.8,5.3,4.6,5,6.2,7.1,-4,0.4,1.3,2.7,2,3,5.4
Malawi,4.2,4.1,4.1,4.2,1.7,8.4,4.2,3.7,3.6,2.7,5,1.65,-1.7,-2.4,13.5,10.3,10.2,-1.1,6.4,1.5,14.4,10.2,8.4,7.2,5.5,4.9,5.1,9,4.6,0.7,-5,1,4.3,4.5,7.8,0.4,2.4,2.6,5,4.5,7.8,-7.9,10.8,-11.6,9,9.7,3.8,2.4,1.2,1.6,-4.8,2.7,5.7,5.4,3.3,4.7,9.6,7.6,8.3,6.9,2.9,1.9,5.4,5.7,6.2
Malaysia,-5.5,4.8,0.5,6.3,0.7,6,-0.6,3.1,6.8,7.3,6.9,5.7,4.8,6.3,7.2,5,1.7,8.8,5.8,6.1,7.4,7.5,14.5,7.5,0.8,12.5,8.1,8.7,8.1,8.3,7.1,5.9,6.1,7.8,-1,1.3,5.3,8.8,9.4,9.5,9.5,8.9,9.9,9.2,9.8,10,7.3,-7.4,6.1,8.9,0.5,5.4,5.8,6.8,5.3,5.6,6.3,4.8,-1.5,7.4,5.1,5.6,4.7,6,4.5
Mali,3.7,3.7,3.7,3.6,3.7,3.7,3.7,3.6,3.7,2.8,0.6,0.6,6.7,4.7,1.4,4.2,3.3,3.8,-0.5,6.2,3.5,5.2,-2.4,-2.4,13.9,13.6,6.8,-2.7,24.1,-11.7,-3.4,-5.7,4.4,4.4,2.3,6.3,1.9,-0.2,10.2,0.8,-0.2,9.7,6.2,0.9,6.2,3.2,4.9,8.1,5.7,-3.3,11.9,4.3,7.6,2.3,6.1,5.3,4.3,5,4.5,5.8,2.7,2.2,1.7,6.8,5.6
Malta,4.5,5,4.7,4.5,2.9,11.2,1.3,6.2,1.9,5.8,-0.8,-4.2,-0.2,2.1,6.9,10.8,7,10,6.4,12.6,2.5,5.8,4.1,10,19.6,17,12.2,11.2,10.5,7,3.3,2.3,-0.6,0.9,2.6,3.9,4.1,8.4,8.2,6.3,6.3,4.7,4.5,5.7,6.3,3.8,5.3,5.1,4.7,6.8,0.6,3,2.5,0.4,3.8,1.8,4,3.3,-2.5,3.5,2.3,2.5,2.7,3.5,1.9
Mexico,7.7,4,0.3,10,8.5,6.9,7.6,5.3,3,8.1,3.8,4.5,7.4,10.9,6.2,6.2,6.1,7.1,6.1,6.6,4.2,8.5,8.4,6.1,5.6,4.2,3.4,8.2,9.2,8.3,8.8,-0.7,-4.3,3.6,2.8,-3.8,1.9,1.2,4.2,5.1,4.2,3.6,2,4.4,-6.2,5.2,6.8,5,3.8,6.6,3.7,0.8,1.4,4.2,3.1,5,3.2,1.4,-4.7,5.2,3.8,3.9,1.1,2.1,3
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,5.9,4.2,2,-9.8,6.6,-0.1,0.5,7.4,-3.6,-17.5,-29,-1.2,-30.9,-1.4,-5.9,1.6,-6.5,-3.4,2.1,6.1,7.8,6.6,7.4,7.5,4.8,3,7.8,-6,7.1,6.8,-0.7,8.9,3,
Morocco,3.3,3.3,3.3,3.3,3.3,0.6,0.6,0.6,0.6,0.6,3.5,3.5,3.5,3.5,3.5,5.6,5.6,5.6,5.6,5.6,5.6,2.4,3.6,5.4,6.7,11,4.9,2.9,4.6,9.1,-2.8,9.6,-0.6,4.2,6.3,7.8,-2.3,10.2,2.3,3.8,6.9,-4,-1,10.4,-6.6,12.2,-2.2,7.7,0.5,1.6,7.6,3.3,6.3,4.8,3,7.8,2.7,5.6,4.8,3.6,5,2.7,4.4,2.1,4
Mozambique,3.5,3.6,3.5,2.3,6.2,0.5,2.2,4.8,5.4,2.4,2.9,6.9,-3.6,4.3,2.3,3.2,6.9,11.2,11.9,5.3,6.8,3.2,5.7,-7.6,-16.1,-4.8,0.8,0.8,1.5,2.8,1.8,-2.7,-7.2,-2.7,-9,1.5,3.6,5.7,4,1.5,4.9,-5.2,8.8,6.2,2.2,26.8,10.8,11.9,7.8,1.7,12.7,8.8,6.5,7.8,8.7,9.9,7.4,5.8,6.5,7.1,7.4,7.1,7.4,7.4,8.2
Netherlands,2.1,2,8.7,6.8,7.4,3.7,2.8,-0.3,4.9,8.4,0.3,6.8,3.6,8.3,5.2,2.8,5.3,6.4,6.4,5.7,4.2,3.3,4.7,4,-0.1,4.7,2.7,2.4,2.2,1.2,-0.5,-1.2,1.7,3.3,3.1,2.8,1.4,2.6,4.7,4.1,2.4,1.7,1.3,3,3.1,3.1,4,4.4,4.5,4.4,1.6,0.95,0.3,1.9,2.3,3.8,4.2,2.1,-3.3,1.1,1.7,-1.6,-0.7,0.9,1.8
"New Zealand",-7.6,4.3,3.4,13.8,1.9,5.2,2.9,3.9,7.1,6.35,5.6,2.2,6.3,4.9,6.4,6.3,-4.6,-0.2,10.3,-1.4,5.2,4.3,7.1,6,-1.2,2.4,-4.9,0.4,2,0.7,4.9,1.9,2.7,4.9,0.8,2.1,0.4,-0.3,0.9,-0.3,-2.1,0.8,5,6.7,4.2,3.9,2.9,0.7,4.5,3.9,2.2,5.2,4.6,4.4,2.8,2.4,3.7,-0.8,0.5,2,1.4,2.9,2.5,3.1,3.2
Niger,3.7,3.7,3.6,3.7,3.7,3.7,3.7,3.7,3.7,6.4,4.1,10.5,9.9,0.3,7.5,-1.2,0.5,0.8,-3,3.1,5.7,-5.2,-17,8.7,-2.7,0.7,7.7,13.4,7.2,4.8,1.2,-1.2,-1.8,-16.9,1.8,4.6,-3.6,5.6,0.1,-1.8,0.4,0.2,0.9,2.7,3.3,5.1,0.5,12.7,1,-2.6,7.5,5.3,3.4,-0.8,7.4,5.8,3.1,9.6,-0.7,8.4,2.3,11.1,4.1,6.9,6.2
Nigeria,7.5,7.2,2.3,7.4,2.6,-2.3,4.1,-1.1,4.4,4.5,3.4,5.7,9.4,4.3,6.8,-3.2,-15.5,-1.1,26.8,30.8,11.8,3.8,8.6,11.6,-3,10.9,3.6,-5.9,6.9,1.9,-8,-0.9,-6.7,-4.5,8.8,1.9,-0.7,9.9,6.5,5.2,3.9,2.6,1.6,0.8,2.1,4.1,2.9,2.8,0.5,5.3,4.4,21.3,10.2,10.5,6.5,6,6.4,6.3,6.9,7.8,4.9,4.3,5.4,6.5,5.5
Norway,5.4,3.5,4,5,2.2,5.3,3,3.6,4.2,5.6,6.3,2.8,3.8,5,5.3,3.8,6.2,2.2,4.5,2,5.1,5.1,4.4,4.2,5.2,5.9,4.3,3.5,4.5,4.9,1,0.2,3.6,5.9,5.2,3.6,2.1,1.55,1,2.1,3.1,3.6,2.8,5.1,4.2,5,5.3,2.6,2,3.2,2.1,1.4,0.9,4,2.6,2.4,2.9,0.4,-1.6,0.6,1,2.7,0.7,2.2,1.5
Oman,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.2,1.1,20.2,4.5,0.1,0.4,5.2,66.2,81.9,25.7,3.5,0.9,9.4,-13.9,11.5,24.4,12.8,0.3,-1.9,4.3,6,17,11.5,16.7,16.7,14,2.2,8,3,4.2,0.1,6,8.5,6.1,3.8,4.8,2.9,6.2,2.7,-0.6,4.6,5.6,-1.1,-2.7,1.3,2.5,5.4,4.5,8.2,6.1,4.8,0.9,5.8,4.8,2.9,4.6
Pakistan,-3.3,0.4,9.6,2.3,2.3,2.9,4.4,1.4,1.1,4.9,6.1,7.3,6.3,7.6,4.5,8.2,3.8,7,6.5,10.4,0.5,0.8,7.1,3.4,4.1,5.3,4,8.1,3.7,10.4,7.9,7.6,6.8,4,8.7,6.3,5.8,6.4,4.8,4.6,6.4,4.6,2.8,4.4,4.9,2.9,1.8,3.1,4,3.1,2.6,4,6.1,7.5,6.9,5.5,3.2,2.3,2.2,2.2,3.1,4,4.9,4.8,4.2
Peru,7.8,5.2,6.3,2.8,7.4,4.5,4.9,0.3,0.5,13.8,8.9,7.5,4.6,7,6.7,8.4,4,-1.1,2.6,7.8,4.5,3.2,5.3,5.3,7.9,1.4,-0.1,2.95,6,4.7,4.6,0.1,-13.4,4.6,1.9,10,8.5,-8.3,-12.2,-5.1,2.8,-0.4,4.8,12.8,7.4,2.8,6.5,-0.4,1.5,2.7,0.6,5.5,4.2,5,6.3,7.5,8.5,9.1,1,8.5,6.5,6,5.8,2.4,3.8
Philippines,10.8,6.2,8.9,7.5,6.9,7,5.4,3.5,6.8,1.4,5.6,4.8,7.1,3.4,5.3,4.4,5.3,4.9,4.7,3.8,5.4,5.4,8.9,3.6,5.6,8.8,5.6,5.2,5.6,5.1,3.4,3.6,1.9,-7.3,-7.3,3.4,4.3,6.8,6.2,3,-0.6,0.3,2.1,4.4,4.7,5.8,5.2,-0.6,3.1,4.4,2.9,3.6,5,6.7,4.8,5.2,6.6,4.2,1.1,7.6,3.7,6.8,7.2,6.1,6.4
Poland,4.4,2.3,5.8,5.7,4.9,4.5,5.3,4.9,2.9,5.4,8,-1.4,6,4.5,5.5,6.3,3.6,6.1,-1,5.2,7.1,7.3,7.5,5.9,4.7,2.5,1.9,3.6,-1.8,-2.5,-5.3,-0.9,4.9,3.7,1,3.2,-1.3,2.2,-1.6,-9.7,-7,2.6,3.8,5.2,7,6.1,6.5,4.6,4.6,4.6,1.2,2,3.6,5.1,3.5,6.2,7.2,3.9,2.6,3.7,4.8,1.8,1.7,3.3,3.2
Portugal,4.5,0.1,7,4.8,4.1,4.4,4.4,1.3,5.4,6.7,5.5,6.6,5.9,6.6,7.4,4.1,7.5,8.9,2.1,9.1,6.6,8,11.2,1.1,-4.3,6.9,5.6,2.8,5.6,4.6,1.6,2.1,-0.2,-1.9,2.8,4.1,6.4,7.5,5.1,4.4,4.4,1.1,-2,1,4.3,3.5,4.4,4.8,3.9,3.8,1.9,0.8,-0.9,1.8,0.8,1.6,2.5,0.2,-3,1.9,-1.8,-3.3,-1.4,0.9,2.2
Qatar,8.4,6,9.9,11.4,2.4,7.4,3.6,4.9,10.4,5.7,0.1,3.9,6.6,3.3,7.3,35.7,20.9,15.2,6.7,1.3,24.2,12.8,18.3,-9.1,2.9,7.6,-10.8,9.5,4.1,7.1,-14.4,-18.9,-10.2,-2.4,-10.7,-15.4,2,1.5,1.1,-0.3,-1.7,11.3,-1.3,1.4,2.4,4.4,30,11.2,4.3,8,3.9,7.2,3.7,19.2,7.5,26.2,18,17.7,12,16.7,13,6.1,6.5,6.2,6.2
Romania,7.2,7.2,7.2,7.2,7.2,4.4,4.4,4.4,4.4,4.4,6.8,3.5,7.2,6.3,6.2,11.4,4.6,2.1,4.6,2.3,14.1,6.4,3.2,5.6,4.5,5.1,2.3,3.3,2.9,0.3,-0.6,0.1,-0.9,4,-0.2,1.7,-2.1,-0.2,-3.2,-10.9,-16.2,-8.7,1.5,3.9,7.1,3.9,-4.8,-2.1,-0.4,2.4,5.6,5.2,5.5,8.4,4.2,8.1,6.9,8.5,-7.1,-0.8,1.1,0.6,3.4,2.9,2.7
Russia,,,,,,,,,,,7.2,7.4,4,6.5,5.5,7.1,6.3,6.2,2.6,8.4,4.2,2.9,7.8,3.6,4.1,3.1,3.1,1.9,1,3.5,1.2,0.6,2,0.4,1.5,2.5,-0.1,1.6,0.7,-2.5,-5,-14.5,-8.7,-12.7,-4.1,-3.6,1.4,-5.3,6.4,10,5.1,4.7,7.3,7.2,6.4,8.2,8.5,5.2,-7.8,4.5,4.3,3.4,1.3,0.6,-4
"Saint Lucia",4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,5.1,2.6,1.4,5.7,4.4,18.7,9.2,7.5,2.7,-5.6,2.6,3,5.6,6.9,7.5,16.8,2.7,14.3,7.4,2.9,0.1,7.4,1.1,1.8,3.8,3.1,4,6.4,2.4,-0.2,-3.7,0.55,4.8,8.1,-1.7,8.2,-0.5,3.5,0.6,-1,1.2,-1.6,-0.4,-1.1,1.8
"Saudi Arabia",8.4,6,9.9,11.4,2.3,7.4,3.6,4.9,10.3,10,11.9,11.9,8.7,8.8,12.1,14.5,8.8,8.9,7.7,9.4,14.4,15.3,19.7,15.1,0.3,8.6,15.1,6,6.7,10.1,7.9,1.7,-10.7,-0.1,-6.7,-6.1,4.6,3.2,3.6,14,9.1,4.6,2.65,0.7,0.2,3.4,2.6,2.8,-0.7,4.9,0.5,0.1,7.7,9.3,7.3,5.6,6,8.4,1.8,7.4,8.6,5.8,4,3.6,4.1
Senegal,3.7,3.7,3.6,3.7,3.7,3.7,3.7,3.7,3.7,2.1,4.5,3.3,3.9,2.9,3.7,2.8,-1.2,6.3,-6.5,8.5,-0.2,6.5,-5.6,4.2,7.5,8.9,-2.7,-3.9,7,-3.3,-0.8,15.2,2.5,-4.6,3.8,4.8,4.1,5.1,-1.7,4.5,-0.4,2.2,-2.2,2.9,4.7,5.2,3.1,5.9,6.4,3.2,4.6,0.7,6.7,5.9,5.6,2.5,4.9,3.7,2.4,4.2,1.7,3.4,2.4,4.5,5.3
"Serbia and Montenegro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,-1.6,1.6,0.3,3.7,-1.7,-1.3,1.9,-7.9,-11.6,-27.9,-30.8,2.5,6.1,5.9,7.4,2.5,-17.7,6.4,4.7,6.7,4.3,8.7,5.4,5.2,6.3,5.5,-3.3,0.8,1.6,-1.2,2.6,-1.7,
Singapore,6.1,6.8,7.4,5,6.3,4,4.8,4,-0.4,9.6,8.4,7,9.9,-3.5,7.5,11.1,11.8,13.9,13.7,13.7,12.5,13.4,11.5,6.8,4,7.1,7.8,8.6,9.2,9.7,9.6,6.8,8.2,8.3,-1.8,1.8,9.5,11.2,9.2,8.7,6.7,7.1,11.5,10.9,7,7.5,8.3,-2.2,6.1,8.9,-1,4.2,4.4,9.5,7.5,8.9,9.1,1.8,-0.6,15.2,6.2,3.4,4.4,2.9,2.8
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,2.4,2,1,-2.5,-14.6,-6.4,7.2,6.2,7.9,6.9,4.4,4,-0.2,1.2,3.3,4.7,5.4,5.2,6.5,8.3,10.7,5.4,-5.3,4.8,2.7,1.6,1.4,2.4,2.5
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,-0.7,0.5,1.9,1,3.2,-0.6,-2.9,-0.5,-8.1,-8.9,-5.5,2.8,5.3,7.4,3.5,5.1,3.3,5.3,4.2,2.9,3.8,2.8,4.4,4,5.7,6.9,3.3,-7.8,1.2,0.6,-2.6,-1,2.6,1.8
"South Africa",4.7,3.5,4.7,5.9,5,5.5,3.8,2.1,4.5,4.2,4.3,5.6,7.3,6.7,6,4.3,6.9,4.3,6.2,5.2,4.9,1.9,4.2,5.6,1.8,2.4,-0.2,3,3.9,6.5,5.3,-0.4,-1.8,5.1,-1.2,0.1,2,4.1,2.1,-0.9,-1,-2.1,1.2,3.2,3.1,4.3,2.6,0.5,2.4,4.2,2.7,3.7,2.9,4.6,5.3,5.6,5.5,3.6,-1.5,3.1,3.6,2.5,1.9,1.5,2.3
"South Korea",-7.7,6.5,29,5.9,5.4,0.5,7.7,5.2,3.9,2,5.1,3,8.8,8.6,6,12,7.3,12.8,15.2,8.6,9.8,7.3,16.9,8.7,6.6,11.8,10.3,9.4,7.1,-2.7,6.2,7.6,11.5,8.7,6.5,11.6,11.5,11.3,6.4,9.5,9.7,5.8,6.3,8.8,8.9,7.2,5.8,-5.7,10.7,8.8,4.5,7.4,2.9,4.9,3.9,5.2,5.5,2.8,0.7,6.5,3.7,2.3,3,3.3,3.2
Spain,9.9,8.2,-0.3,7.6,4,8.1,3.2,4.3,-2.3,1.6,12.8,11.5,10.2,9.8,6.6,7.5,6.7,6,9,5.7,5.7,8.3,8.9,7.4,3.5,4.3,4,3.3,1.4,2.3,0.5,1.8,2.5,1.5,2,3.3,5.7,5.5,5.3,4.4,2.5,0.9,-1,2.4,5,2.7,3.7,4.3,4.5,5.3,4,2.9,3.2,3.2,3.7,4.2,3.8,1.1,-3.6,-2.1,-0.6,-2.1,-1.2,1.4,2.2
"Sri Lanka",6.2,4.6,1.9,2.7,5.8,0.7,1.5,2.9,1.4,3.7,2,3.6,2.1,4.8,3.1,-1.1,9.1,7.5,4,4.8,-0.8,2.1,4,3.3,2.3,3,6.5,6.2,6.5,5.5,6.4,5.1,5.1,4.9,4.2,5,1,2.6,2.7,6.4,4.8,4.4,6.9,5.6,5.5,3.8,6.4,4.7,4.3,6,-1.4,4,5.9,5.4,6.2,7.7,6.8,6,3.5,8,8.2,6.3,7.3,7.4,7
Sudan,4.8,5,4.7,4.9,4.9,10.6,-1.4,4.1,11.9,1.9,4.45,7,-2.9,-1.1,6.8,-1.5,-3.1,6.1,6.1,-4.2,6.9,-2.1,-8,10,12.7,18.4,15.2,-1.6,-10.4,1,2.1,12.7,2.1,-5,-6.3,4,2.2,1.2,7.9,-8,6.6,4.6,1,6,6,5.9,6.1,8.2,4.2,8.4,10.8,6,7.4,5.2,9,6.5,5.8,2.2,8.6,6.6,-2,-12,5,3.7,3.3
Sweden,3.9,0.7,1.6,4.8,2.6,3.7,3.2,2.5,4.4,5.7,5.6,4.5,4.9,6.8,5,3.1,3.9,4.1,4.9,4.7,2.4,2.6,3.8,3.6,1,2.1,-1.4,-0.1,3.2,0.8,-0.6,1.2,1.8,3.1,1.7,2.7,3.2,2.8,3.1,1.2,-1.1,-1.2,-2.1,4.1,4,1.5,2.9,4.2,4.5,4.7,1.6,2.1,2.4,4.3,2.8,4.7,3.4,-0.6,-5.2,6,2.7,-0.3,1.3,2.1,3.2
Switzerland,8.1,0.8,3.5,5.6,6.7,6.6,4,-2.1,6.3,7,8.1,4.8,4.9,5.3,3.2,2.4,3.1,3.6,5.6,6.4,4.1,3.2,3,1.5,-7.3,-1.4,2.4,0.4,2.5,4.6,1.6,-1.4,0.5,3,3.4,1.6,0.7,3.1,4.3,3.7,-0.9,-0.5,-0.1,1.3,0.5,0.6,2.3,2.9,1.6,3.9,1.4,0.1,1.45,2.8,3,4,4.1,2.3,-2.1,3,1.8,1.1,1.9,2,1.2
Syria,-3.8,26,13.4,14.7,-9.8,18.4,6.2,-13.8,3.8,1.8,8.2,23.7,12.95,2.2,-0.3,-7.7,8.3,3.7,18.8,-3.8,9.9,25,-8.5,24.1,19.5,11,-1.3,8.7,3.6,12,9.5,2.1,1.4,-4.1,6.1,-4.9,1.9,13.3,-9,7.6,7.9,13.5,5.2,7.2,7,9.8,5,6.8,-3.6,0.7,3.8,7.9,0.6,6.9,6.2,5,5.7,4.5,5.9,3.4,-3.4,-19.5,-20.6,-8.6,-6.2
Taiwan,8,12,9.3,9.5,8.1,5.5,7.4,6.7,7.7,5.6,6.9,7.9,9.4,12.2,11.1,8.9,10.7,9.2,8.9,11.2,13,13.3,12.8,1.2,4.9,13.9,10.2,13.6,8.2,7.3,6.2,3.6,8.4,10.6,5,11.6,16.2,4.6,8.2,5.4,7.9,7.6,6.7,7.6,6.4,5.5,5.5,3.5,6,5.8,-1.7,5.3,3.7,6.2,4.7,5.4,6,0.7,-1.8,10.8,4.1,1.3,2.5,3.7,3.5
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,3.8,1.5,1.1,2.4,-2.2,12.6,-7.5,-0.9,-8.2,-32.1,-16.3,-21.3,-6,-22.6,1.7,5.3,3.7,8.3,9.6,10.8,11.1,10.3,6.7,6.6,7.6,7.6,4,6.5,2.4,7.5,7.4,6.7,4.4
Tanzania,12.6,2,-3.6,8.1,2.4,1.2,2.4,0.9,4.9,4.1,-1.1,9.1,6.3,5.5,3.6,12.8,4,5.1,1.8,5.8,4.2,6.7,3.2,2.3,5.2,7.1,2.8,2.9,1.2,0.8,-1.1,1.3,-0.4,2.5,-0.2,3.3,5.1,4.2,3.4,3.6,5.7,3.5,4.2,3,3.6,4.5,3.5,3.7,4.8,4.9,6,7.2,6.9,7.8,7.4,6.7,7.1,6.7,3.9,5.8,9.5,5.1,8.2,7.2,7
Thailand,7.1,5.5,11,-0.8,8.7,1.7,1.1,3.6,12,12.1,5.2,7.8,8.1,6.8,8,11.3,8.4,8.2,7.8,6.5,4.8,4.2,10,4.5,4.9,9.2,9.9,9.9,5.2,4.6,5.9,5.4,5.6,5.8,4.6,5.5,9.5,13.3,12.2,11.2,8.4,9.3,8.7,8,8.1,5.9,-2.8,-7.6,4.6,4.5,3.4,6.1,7.2,6.3,4.2,4.9,5.4,1.7,-0.9,7.4,0.6,7.1,2.9,0.7,3.2
"Trinidad and Tobago",8.8,3.4,2.7,1.8,14,20.7,8.8,8.2,6.1,12.1,4.4,5.3,5.1,3.4,5.1,4.4,2.1,5.2,2.8,3.5,1,5.8,1.7,5.4,1.9,9.6,6.4,11.7,4.6,8,4.4,-5.9,-7.8,6,-4.1,-3.3,-4.6,-3.9,-0.8,1.6,2.7,-1.6,-1.5,3.6,4,7,7.7,8.1,8,6.9,4.2,7.9,14.4,8,5.4,14.4,4.5,3.4,-4.4,0.2,-2.6,1.2,1.6,1.1,1.2
