Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Japan,3915,3888,3266,3355,3897,3825,4165,4317,4340,4243,3899,4368,4039,4191,3979,3827,4131,3830,3916,3446,3981,3628,4172,4140,3904,4138,4031,3583,3800,3396,3219,3886,2911,4668,4556,4674,3693,2987,3489,3783,3846,3502,3006,2464,3291,3145,3176,3418,3105,3103,3169,3457,3022,3376
Jordan,3804,1362,1517,3629,1283,1116,3743,4002,3471,2301,1439,2401,650,2730,482,1934,1016,3722,463,3530,1420,2923,1759,3578,1465,2025,1181,4263,1548,3838,2426,4545,1780,3641,2277,2898,2043,4832,1333,4629,2255,6175,4029,5477,3854,5004,4573,3418,5101,6199,4673,5462,4520,5467
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,1472,1514,1339,1046,1402,1676,1855,1721,2273,2322,2484,2208,2471,2353,2409,1868,2286,1766,2344,2144,2841,2712
Kenya,1794,1357,1570,1405,1482,1518,1494,1517,1454,1355,1624,1741,1756,1664,1351,1388,1592,1291,1568,1133,1227,1060,940,806,765,883,1171,1663,1563,1501,1585,1441,1482,1619,1573,1828,1701,1846,2034,2003,1849,1856,1823,1801,1829,1509,1507,1556,1580,1570,1713,1934,2669,2168
Kiribati,2252,1986,2444,2286,3047,3305,3902,1963,2000,2145,3077,2925,3180,3900,1857,3033,3328,3467,3033,2643,3022,2744,2348,3575,3714,3365,3900,4830,3202,2064,3938,3912,4225,4225,4225,4194,4194,5313,5313,4992,4992,4992,4992,6211,6211,7343,7341,7341,7341,3112,3117,3107,3013,2841
Kuwait,,,,,,,,,,,,,,,2200,2200,2200,2200,2200,2200,2200,2200,2200,2640,2567,2829,2200,2750,2200,2640,1956,2200,1980,2708,2200,2640,2541,2750,2420,2200,2514,2420,3520,3168,2932,2934,2955,2992,3029,3065,3102,3139,3175,3212
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531,2094,1756,1573,1932,2477,2638,2992,3146,3432,3642,3787,3714,3715,3548,3737,3731,4129,3910,3562,3777,3944,3764
Laos,1368,1493,1658,1375,1468,1445,1454,1652,1753,1840,1976,1707,1705,2041,2235,1929,2736,1560,1512,2018,2049,2138,2078,2069,1838,2015,2313,2015,2188,2384,2221,2271,2319,2477,2625,2803,2596,2707,2610,2656,3345,3067,2680,2523,3660,3614,4429,3867,4007,4576,5425,5609,5259,5545
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256,3530,2498,2315,3031,2067,2592,3788,4597,5021,6177,5118,6907,7524,5441,7431,8988,8224,7666,6788,9901,8845,7397
Lebanon,5206,3704,4812,2583,4238,2617,5208,2690,3452,3354,3934,2980,2257,5572,2800,4052,2213,6152,1720,5378,1223,5258,1535,3569,2383,3485,3838,2381,2637,3492,2716,5597,3067,4448,3229,4710,4330,4504,3167,7549,3538,7097,3378,6373,3058,6682,3122,3604,3270,8241,3910,3256,4677,4723
Liberia,8159,7191,7767,7567,10122,10200,10333,9909,10725,10852,9855,10599,11164,11690,12143,12346,13916,14562,15711,15954,15663,17473,17488,18976,17030,15826,14086,13655,13434,13743,16089,15823,15681,15698,14835,13771,14916,14712,14484,14447,14617,14691,14804,14462,14069,13896,13785,13932,14681,14556,14484,14368,14377,14504
Libya,10264,12525,9915,10921,40705,37827,43773,52007,19177,39623,8161,40381,65725,35546,53946,56204,19673,52292,33974,57425,54223,50514,51257,44217,4690,4435,2522,2658,2760,2768,3028,3385,3515,3796,4231,4169,4081,4083,3864,2979,3499,3504,2901,2209,2290,2209,2209,2209,2115,1887,1828,1696,1581,1467
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503,2399,2833,3440,5510,5238,6234,4838,4899,4186,5850,6039,7304,6728,4229,6747,7713,8138,6229,7197,9035,7918,8632
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10602,11121,13626,12965,14984,13759,12913,12894,11983,14885,12810,12662,12682,12885,14394
Madagascar,2227,2234,2435,2605,2351,2571,2609,2331,2535,2497,2539,2518,2561,2553,3010,2668,2559,2374,2892,2821,2871,3019,2951,2913,2729,2567,2907,2747,2847,2772,2361,2427,2432,2475,2396,2528,2714,2697,2703,2447,2416,2641,2625,2566,2649,2515,2387,2441,2154,2342,2356,2401,2416,2404
Malawi,2010,2054,2029,2004,2043,1923,2062,1994,2078,1758,2213,2280,1961,1792,1885,1883,1910,1919,1938,1973,2006,1910,1849,1747,2050,2322,2071,2047,1211,1507,1741,843,1982,926,1143,1536,1529,1833,2001,1934,2203,2049,2095,1694,1350,2044,2458,2258,2426,2541,2647,2215,2304,2111
Malaysia,9281,9081,8886,8189,8935,10119,10766,11420,12317,13321,15554,16304,16255,18684,20238,20389,20508,20368,23292,24435,24922,30612,24590,29429,30205,30657,29665,30296,34079,33208,31886,32500,35992,33450,35003,35758,37331,32819,38987,36648,37225,36717,42332,42426,43599,45433,44492,48005,46385,43627,46286,45847,45295,44668
Maldives,8229,8398,8567,8749,8931,9000,9286,9100,9223,8902,7842,4762,5172,4630,7576,5426,6554,4689,3312,7679,6133,5720,5200,4940,4940,4969,4143,4420,5581,5496,5929,5926,5923,5920,5917,5914,5910,5968,6209,6366,5873,4687,6954,6942,6152,5551,5382,5395,5601,5538,5328,5558,5648,5551
Mali,2088,2046,2383,2707,2761,2664,2622,1744,2057,1825,1997,1863,2140,2147,2758,2967,3043,2945,2564,2516,2486,2601,2446,2177,2370,2609,2291,2489,2414,2107,2659,2193,2328,2193,2098,1883,1680,1721,1924,2285,1488,1714,1855,1632,1914,1645,2453,2741,2628,2491,2841,2675,2701,2321
Malta,2357,2200,2493,2316,2322,2329,2338,2329,2493,1344,2986,1173,1729,1540,1393,1414,2663,1700,1700,2357,2369,3667,3850,3667,3667,3667,3850,3300,3300,3911,3575,3000,2200,1956,1692,4400,2703,2200,2933,3300,2200,3300,2200,2200,2409,2200,2200,2200,1833,2226,2272,2303,2287,2272
"Marshall Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2990,2971,2708,3204,3900,3077,3064,3055,3006,754,663,2314,5356,3315,3819,4713,6155,7963,7272,4420,3835,4290,4550,4918
Martinique,,,,,,,,,,,,,,,,,,,,,,,,,3751,3946,3274,3274,3484,3330,2871,2692,2763,2747,2805,2893,2815,2859,2763,2713,2667,2637,2621,2600,2552,2566,2558,2578,2905,3170,3339,3285,3143,3075
Mauritania,1703,1697,1646,1683,1660,1674,1690,1600,1719,1600,1630,1667,1768,1674,1612,1917,1920,1948,1733,1731,1810,1950,2000,1897,1929,1944,1905,1905,2135,1977,1812,1866,1936,1934,2053,1989,1991,1979,2016,2002,1943,1858,1877,1846,1886,1900,1904,1908,1911,1921,1934,1933,1953,1950
Mauritius,5750,5845,5971,6030,5887,5875,5951,5483,5481,5292,5571,6341,7075,6652,6200,5926,6191,6423,6172,6116,6488,6649,6370,6494,6501,7011,6742,6820,6971,6647,6481,6427,6281,8054,7201,6563,6855,5889,5451,5095,4685,4549,6131,5309,4149,4562,4406,4526,5008,5083,5132,5224,4661,4940
Mexico,3251,3418,3119,3276,3311,3810,3568,3688,3574,3929,3864,3415,3758,3452,3940,3852,3736,3995,3592,3765,3361,4010,3756,3498,3729,3646,3517,3886,4045,3961,3932,4187,4904,4277,4183,4321,4910,4893,5198,5359,5363,6128,6023,5347,5693,6099,6073,6610,6419,5386,5502,5947,5861,5654
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3152,3171,3171,3172,3152,3152,3152,3152,3152,3366,3573,3939,3939,3939,3939,2521,2521,2311,2600,3394
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4180,3563,3167,3040,2280,6514,10556,11400,11910
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539,1158,1887,1535,2148,1489,2704,6186,6733
Montserrat,2092,2036,2133,2240,2222,2200,1900,2000,1600,2057,2133,2133,2400,1600,2000,2000,2000,1920,640,400,1120,1120,960,926,926,880,960,960,960,1018,1044,1067,1095,1434,1757,1597,1623,1199,1356,1292,1460,898,1875,1972,1791,1921,1088,828,740,880,1024,978,880,880
Morocco,1878,1968,1973,2025,1925,1914,1872,1955,1936,2134,2018,2104,2055,1736,2256,2030,1807,2192,2248,2107,2062,3525,2357,2620,2795,3015,3898,3286,3763,2831,3113,2503,1824,2630,2109,4299,2776,2993,2110,1804,1867,2304,3725,2166,2780,2837,2960,3265,3054,4045,3591,3093,2924,3747
Mozambique,1224,1205,1275,1313,1038,1064,1186,1299,1254,1307,1268,1356,1365,1396,1402,1440,1630,1604,1738,1714,1566,1626,1616,1522,1727,1652,1555,1506,1562,1814,1597,1569,1800,1717,1760,1843,1679,1651,1724,1800,1590,1215,1322,1228,1260,1133,1138,1031,1122,1582,1577,1605,1323,1350
"Burma (Myanmar)",1436,1417,1388,1148,1082,1006,1057,1265,1273,1349,1371,1328,1234,1258,1296,1300,1388,1539,1349,1414,1598,1834,1726,1972,1973,1990,2230,2283,1811,1677,1658,1624,1680,1730,1800,1997,2053,2281,2059,1837,2033,2241,2352,2529,2612,3057,3055,3099,3164,3165,3270,2974,3204,3296
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,2275,2269,2277,2635,2760,1975,1412,1908,1896,1694,1549,1637,1627,1511,1618,1303,679,754,2489,872,1034,1889,1564,1865,1328,1363,1428,1391,1351
Nauru,6036,6036,6036,6036,5804,5804,5804,5804,5997,6190,6384,6384,6500,6691,6842,5200,6500,6500,6697,6882,7159,6500,6882,6500,6933,6500,6500,6500,6500,6585,7028,7047,7065,7083,7101,7120,7138,7156,7310,7526,7743,7959,8226,8544,8861,9179,9497,9815,10132,10252,9053,10903,11700,11946
Nepal,2016,2006,2004,2173,1626,1786,1894,1793,1786,1840,1757,1737,1785,1863,1962,2015,1921,1994,2169,1790,2115,2280,2077,2146,2062,1807,1826,1952,2012,2004,1867,1805,1808,1926,1967,1995,2070,1959,2018,2090,2407,2307,2154,2284,2420,2372,2365,2394,2405,2475,2650,2668,2673,2803
Netherlands,4092,4704,3876,4765,4665,5042,6589,6091,5839,8325,8958,9144,8295,9378,7862,7704,7787,7549,7819,10301,11026,8663,9075,9032,9236,10190,10026,9428,9069,9649,10339,9907,8096,6815,6811,6639,5043,5252,6471,4942,4525,4736,5778,7596,6216,7016,7408,8227,10471,10863,6906,7870,8256,8161
"New Caledonia",4897,4203,4788,6327,5243,6717,6500,6912,6268,3482,5038,6036,6129,4815,4500,3900,4680,4063,3596,3957,4136,3714,4122,4207,4204,4447,4333,5417,6259,7280,8176,7913,7810,7823,7827,7900,7944,7800,7815,7808,7704,7797,7803,7809,7815,7819,7661,7812,7816,7621,7906,8233,8233,8215
"New Zealand",3568,4347,4985,4833,4764,4698,6879,5957,7192,8441,6908,6908,6878,7307,6987,6848,6981,7002,6992,7188,6708,7074,7236,7318,8281,9359,7821,7742,7523,8285,8133,8088,5870,7377,7255,7412,7252,6233,7480,7480,7480,7480,6719,6719,6706,6502,6348,6235,6562,6474,6394,6309,6220,6125
Nicaragua,1924,2303,2274,2361,2632,2140,2063,1991,2032,1904,2335,2632,2175,2254,1992,2268,1779,1822,2122,2458,2526,2191,2647,2032,1717,1851,2492,2042,2573,2691,2304,2816,4414,6078,4233,5511,4273,4993,9794,10170,11817,14669,13507,11617,13180,13841,13650,13565,14132,14674,13519,13846,13101,14101
Niger,1419,1875,2018,1820,2336,2536,2411,1700,1848,1652,1876,1823,630,1457,408,1385,1380,1345,1791,1964,1456,1377,1381,644,1356,1471,750,517,1178,765,962,988,752,1336,1240,1408,1145,1442,1118,879,1424,1578,1541,1594,1650,1667,1432,1629,1582,1722,1864,1337,1508,1673
Nigeria,2757,2932,2748,2688,2663,2543,2372,2517,2658,2211,2208,2090,1719,2597,1944,2350,2288,2468,2642,2599,2469,2448,2613,2436,2958,3101,3087,3177,3010,3040,2994,3008,3167,2975,2933,2955,3165,3020,3436,3397,3339,3367,3426,3514,3618,4001,3691,3494,3289,3410,3249,3422,2820,3094
Niue,1541,2113,2819,3120,3250,2570,2249,1928,1799,2249,2185,2185,2311,2392,1716,1495,1560,1300,1716,1716,1709,1768,1773,1755,1625,1495,1144,1040,1040,520,745,783,820,855,889,1040,942,962,980,995,1006,1014,1018,1025,1019,1012,1073,988,976,961,960,1024,1024,1011
Norway,4176,4286,4524,4555,4286,4598,5566,6416,4551,5061,4765,3903,6492,7002,5325,5417,7014,6780,6131,6256,6139,6616,6195,7040,6234,5813,6536,5472,6171,6854,5123,4953,6586,5050,6175,6175,6650,7846,6175,5974,6675,6155,5709,6822,6373,5570,5943,7738,6032,6534,6280,7826,6586,8990
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338,2488,897,3734,960,3467,2072,3433,2130,3373,1296,2068,2198,2526,5471,3491,4575,3057,3582
Pakistan,1054,1159,1268,1133,1157,1181,1255,1300,1310,1314,1437,1423,1479,1365,1298,1213,1422,1215,1423,1397,1391,1459,1114,1686,1844,1884,1973,1936,1988,2127,2523,1931,1768,1966,2114,1889,2040,2015,2385,2360,2272,2489,2383,2998,2821,2713,2680,3096,2839,2923,3199,2988,3046,3003
Panama,159056,155242,151428,147629,144262,140029,136620,133153,192600,169358,165812,143590,140365,201074,196765,182229,178673,175166,154536,152482,136322,122909,120531,109595,6570,6442,6244,6114,6019,5619,4614,4583,4594,4555,4546,4542,10132,12961,13878,14357,14020,14089,14284,14533,14546,14530,14991,14139,14868,13760,13381,9284,5471,8718
"Papua New Guinea",3244,3234,3415,3405,3576,3684,3376,3664,3729,3712,3779,4123,4171,4053,4536,4867,5283,5555,5242,6639,6819,7813,7835,9618,10091,9953,9931,8316,8161,8226,9268,10665,11473,10744,10447,13176,13420,13055,14090,15300,16211,15953,15825,17704,15290,16969,17173,19787,20095,19978,20642,18961,18859,19434
Paraguay,3453,3089,2890,3345,3026,2884,3865,4485,3585,3983,4462,3928,2968,3184,2988,3134,2896,2112,2268,2035,3027,2512,2470,2541,2517,2135,2879,2740,2827,2842,3321,3188,4218,3490,4221,4176,4691,4238,4335,4115,4064,3829,4655,3219,3444,3010,4479,4631,2846,5058,5262,2798,5266,5123
Peru,1691,1741,1755,1757,1689,1848,1770,2028,1712,1939,1924,2005,1967,1969,2263,2064,2193,2404,2456,2333,2461,2704,2423,3115,2771,2710,3390,3964,3443,3702,3897,4265,5931,4982,4827,4761,5435,5721,5979,4627,6250,5363,6185,5349,5663,5826,6042,9871,12455,15683,13196,16969,18517,17889
Philippines,5363,6415,6741,5937,5345,5992,4416,4376,3683,3889,4631,5530,4759,3519,5185,5832,4863,4600,3589,3664,3954,3743,3475,2538,3482,4507,4257,3304,3386,5048,4836,4960,5009,5086,5451,5036,5774,5439,4904,5488,5542,5852,5890,5846,6047,5948,5887,6051,6164,5816,5727,5955,5830,5697
Poland,4040,4028,3364,3221,5455,4870,5933,4426,3702,5709,5238,4886,5336,6283,7281,7889,6006,6480,3534,5504,5732,5533,7142,7750,8001,8958,8551,9062,9878,8469,8157,6604,6264,7249,8192,5787,6844,8659,7613,8136,8867,8048,6841,11157,9698,9740,9840,10114,11495,8731,8417,9675,10915,12789
Portugal,4923033,1979626,4617016,1625213,3202586,1522407,3459775,2243199,3157792,4594118,26056,31538,18998,29749,21479,16369,24685,31002,43377,23379,18587,43359,13893,25218,1847,2548,2097,1353,2375,1615,2924,1478,1953,1552,2066,1942,2006,2058,2063,1810,2031,1700,1663,2017,1416,2342,1651,2403,2865,3023,3000,2828,4190,3099
"Puerto Rico",7055,6995,7022,7051,6925,6864,7183,7116,6986,7020,7072,7072,7020,7072,7020,7024,7024,7024,6880,7128,7128,7076,6244,6900,6823,7076,7224,6855,7224,7043,7006,7013,7007,7181,7151,7126,6992,7592,7183,7465,11101,13724,17380,17377,17399,17333,17194,17088,18527,18838,19204,19570,19936,20302
"South Korea",1006,960,1001,1104,1097,1224,1349,1596,1619,1633,1840,1658,1626,2189,2236,2373,2454,2228,2256,2049,2402,2292,2288,2481,2666,2651,2430,3039,2923,2829,2690,2922,2421,2585,2773,2948,2867,2571,2448,2673,2859,2589,2193,2904,3049,2919,2781,3122,3047,2838,2852,2720,3367,3243
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5577,6026,4266,5720,5712,4718,3934,5114,4687,4859,4960,4409,4835,4735,4939,2584,5539,4673,5500,5622,3783,6905,6892
Reunion,2920,2920,2920,3220,5367,3650,3650,3650,3650,3650,3715,2587,2587,2587,2503,2145,2629,2290,3502,3351,3433,3505,4655,6185,4000,3729,3938,4118,4061,4015,4082,4079,4047,4241,3966,3779,3084,3102,3084,3116,3090,3094,3255,3304,3344,3390,3436,3486,3537,3587,3647,3798,3796,3785
Romania,3877,3733,3907,3931,4389,5105,4956,4667,4693,4336,4583,5075,4518,3951,4602,4720,4686,4759,4711,4210,4125,4615,3794,4844,3707,4753,3998,3552,3127,3999,4473,4229,4413,5038,5041,4661,4372,4262,4925,3171,4179,4529,5047,6651,5629,5954,3302,6159,5514,6519,7116,5232,8140,8969
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3493,3240,2929,3501,2598,3237,3180,3214,3447,3014,3756,3863,3904,4526,4284,4275,4675,4395,3640,5037,4527,5039,4473
Rwanda,1982,1546,1623,1244,1655,2172,2223,1925,2263,2465,2489,2490,2444,1822,2589,2420,2433,2487,2461,2242,2437,2716,2291,1948,2077,2050,2007,1986,1802,1587,1526,1568,1572,1706,1895,1551,1155,1299,1138,1073,1316,1314,1262,1173,1255,1296,1509,1526,1614,1570,1576,1306,1443,962
"Saint Kitts and Nevis",8247,9854,13558,12010,11873,9831,20430,31319,34656,50045,53136,29288,18161,17167,13023,12283,9059,9900,12548,12795,12607,13497,11777,14052,4615,4122,4193,4141,4182,3595,5818,6222,6625,6622,6399,6127,8281,6507,5566,6324,6384,6053,6191,6638,5973,5674,6623,6828,5118,5782,6283,6333,6293,6287
"Saint Lucia",,,,,,,,,,,,,,,,,,,,,,,,,4992,5200,5200,4983,5200,5571,5417,5200,5200,5200,5232,5200,5720,5200,5200,5200,5242,5200,5200,5281,5200,5200,5355,5200,5702,5979,6243,6918,6500,6424
"Saint Vincent and Grenadines",59642,40096,75983,64494,58558,65933,77482,81567,76011,86632,137704,123148,99074,352563,158988,112394,393947,567829,709220,592333,139228,139805,351054,358282,4883,5110,4792,4586,4388,3978,4367,4928,5011,4708,4632,4676,4597,4599,4468,4264,4423,4493,4464,4407,4423,4476,4381,4424,4485,4622,5100,4989,5623,5428
Samoa,7360,7360,8484,9542,4952,4825,4552,4885,4920,4805,6467,6467,5540,6117,5444,4677,5010,4050,5306,5484,4641,6271,5097,4255,4909,5158,4569,4322,8809,7719,5605,7204,7373,7403,8613,8338,7813,7896,7732,7790,7891,7926,7958,7890,7834,8050,8078,8129,8195,8229,8438,8412,8412,8377
"Saint Thomas and Principe",4923,4858,4812,4453,4824,4466,4349,4416,4357,4585,4441,4279,4295,4125,3927,4346,4245,4222,4090,3945,4124,3842,4202,3958,3990,4093,3608,3868,4018,3520,3265,3529,3451,3260,3269,3557,3593,3529,3609,4264,4469,4472,4421,4619,4344,4784,5590,5525,5080,5220,7548,7581,8602,8426
"Saudi Arabia",3583,3583,3508,3508,3440,3440,3481,3435,2924,2867,2289,1049,557,1237,1130,1822,2514,4864,3949,2874,2784,1935,2740,4440,3546,3319,5373,5029,4516,3957,7291,5580,5576,5944,5726,5737,6443,6227,6589,7903,7618,8820,8431,8394,8478,8643,8181,8306,8268,8344,8738,8686,8875,9025
Senegal,3031,3067,3040,2943,3057,2728,2634,2156,2538,1855,2827,1674,2024,2552,3298,2720,1435,2665,1934,1507,2593,2617,1534,1766,2921,3118,3391,2391,3201,2291,2458,1813,2478,2267,2787,2088,2044,2963,3300,2904,2884,1066,2522,2426,2740,2363,1712,2639,2936,3241,1947,2983,2306,2399
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6833,5922,7683,7275,7416,7664,5807,8053,9329
"Serbia and Montenegro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6143,6709,6399,6174,6623,6007,5856,5616,5565,6642,6296,5578,7649,6347,,,,,,,,,
Seychelles,6010,6055,6036,6139,6001,6013,6053,6095,6114,6130,6075,6235,6230,6206,6115,6212,6149,6105,6236,6107,6229,6158,6205,6129,6268,6229,6190,6500,6500,6182,6211,6067,6018,5943,6240,6037,6010,5943,5893,5943,5959,6067,5926,6000,5417,5943,5980,5720,5878,5915,5936,6067,6081,5960
"Sierra Leone",13026,13299,13012,13321,13023,14192,11290,15598,15271,17895,16207,15575,13635,13882,15002,14044,12292,13129,13367,13776,12314,14063,13757,13000,12709,13281,13445,13143,12277,12020,11653,12285,12370,10406,10070,10204,10445,9326,8757,11004,8493,6290,5643,5142,4798,5055,6533,6550,6260,6152,6215,7038,8733,8819
Singapore,5800,5672,5633,5257,5275,9495,9495,9495,9063,9342,9145,9000,8775,8806,8806,8763,8044,8259,8259,8259,8357,8357,6333,7586,9026,10984,8805,8048,8125,7800,8125,9032,9750,9671,9850,10400,10920,10559,10694,10817,10932,11124,10788,10775,10774,11660,12142,12019,11792,11540,11287,11471,11556,8450
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6594,6937,7381,7353,7428,6577,6449,5809,7935,7424,6141,9342,8123,7869,7696,9714,8486,7085,8364,7627,9104,11171
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8073,7705,8196,7851,6711,4158,5521,8033,5430,6342,7699,5745,9104,8514,6258,9429,8609,7764,10085,9975,10586,8360,11284
"Solomon Islands",6787,7028,6777,6993,6820,6936,7028,6832,6924,7960,8117,7772,7859,8091,8570,9259,9581,10870,11309,11284,13392,13781,13767,16223,15571,14077,9656,9679,11499,11519,12457,13926,13788,13640,15026,15392,15710,16028,14985,15361,14504,13843,13400,15991,14996,14764,15260,16279,12638,13098,13118,13006,13464,13652
Somalia,1114,854,1270,1408,1494,1717,1753,1725,1751,1836,1833,2163,2368,2666,2413,2990,2131,2119,2037,1895,2375,2532,1553,1822,2143,2203,1778,1790,1946,1910,1755,1501,1299,1246,1417,1367,1406,1432,1589,1682,1932,1906,1931,1888,1882,1910,1951,1983,1994,2023,2051,2075,2103,2106
"South Africa",2502,2368,2417,1874,2273,2225,3636,1983,2593,2157,3064,3102,2532,4133,3309,3127,4258,3433,2648,3439,4324,2470,1934,1623,2661,2372,2822,3109,3254,4023,3487,1528,2801,3255,3517,4514,3722,4028,5107,4878,4521,5143,4165,4386,4804,4056,3349,5409,4824,4278,4492,3743,3728,4629
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604,1769,1805
Spain,11678,9832,21927,6102,15363,15306,14183,23243,18065,19815,12204,12895,11553,8423,7928,10234,9164,12495,10237,4130,1784,3601,2031,3984,2688,3063,4114,3187,3384,3892,3420,3541,2733,2946,1916,4509,5531,4362,3355,4596,5577,3987,5985,4550,3474,4825,5295,4911,5639,6039,6346,3408,7212,4239
"Sri Lanka",5709,5857,5666,5969,5464,4657,5004,5367,5225,5304,5594,5946,4250,4320,5425,4897,3840,4657,4946,4199,5006,5350,5072,4370,6264,6873,5240,4434,5707,5784,5039,5255,4709,5680,5961,5520,5704,5474,6133,6696,6015,5206,5491,6306,5376,6716,6944,7059,6965,6358,6604,6758,7891,7586
Sudan,2253,2110,1954,1839,1784,1819,1835,1582,1836,1839,1709,1669,1585,2064,1715,1709,1883,1730,1810,1658,1645,1657,1364,1303,1152,1441,1501,1478,937,1211,1462,1327,1189,1454,1526,1543,1452,1307,1276,1217,1426,1861,1568,1607,1235,1535,1752,1618,2127,1502,1774,,,
Suriname,4114,3796,4126,3718,3963,4252,4622,4744,5024,4994,4488,3555,3278,3592,4462,6934,8206,11510,16789,13276,13087,12511,12589,11890,12511,9838,6873,4673,6056,4554,4812,5450,5727,5527,6126,8370,9000,8696,8489,7644,7290,9030,9404,7236,7469,7244,8333,9684,9650,9369,6628,6905,10061,10654
Swaziland,1396,1076,950,851,849,819,981,823,812,841,1212,1171,1248,1673,1134,1260,1282,1254,1015,1114,1317,1135,653,1231,1304,1373,1475,1326,1267,1860,1746,855,1434,1500,1779,2072,1349,1294,1086,715,1450,1172,1584,2147,1629,2168,1643,1481,1452,1257,1195,1157,1094,954
Sweden,7997,8048,6393,8187,9136,6919,9791,9152,7491,7717,8167,8116,7514,8437,7262,7292,8221,8008,7208,7034,7469,8726,8295,8585,8390,8340,5617,7282,7199,9551,7273,7850,9428,6328,7033,7413,6931,7160,6630,8318,8421,8819,8286,10106,8783,8908,9439,10802,10976,8953,9514,10780,10043,12587
Switzerland,6099,8180,6944,7683,7798,6255,9213,9317,6971,8198,9251,9257,8301,11006,7266,8238,7136,9032,9890,10031,10090,10758,8780,11881,10220,9656,11165,10939,11863,9444,10808,9697,10631,8658,10720,10797,11739,10773,9496,11530,11332,11881,10595,12055,12063,11103,11123,11168,11752,11584,12272,11411,11454,14060
Syria,1611,1632,1578,1947,1641,1798,1630,1619,1618,1619,1883,2081,1618,2244,2091,2383,2015,2666,2137,3098,2170,3432,2064,2404,1898,2947,1989,3006,1508,2754,1962,3013,2523,2937,2542,3404,2803,3755,2719,4116,2982,4182,2930,4346,3201,4313,2307,3178,3375,3240,3656,3408,2962,1279
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579,1826,1787,1436,1243,1486,1334,1099,1293,1620,1777,1749,1715,1415,1564,1504,1356,1639,1873,1928,2007,2142,2153
Thailand,5087,4854,4700,4453,4112,4045,3681,3833,3821,4092,4158,3912,3970,3928,4373,4500,3860,3833,3397,3366,3650,4345,4330,4695,4742,4805,4872,4946,5087,5502,5723,6101,5989,6238,7630,7962,8586,9002,9903,9974,12712,11693,14544,14262,13254,16738,15218,19882,17640,16110,19685,22210,24989,21708
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5066,2789,3520,5951,5244,4603,4419,5653,5592,4593,5523,5323,5907,5507,5652,4789,5103,6240,6873,5966,5450,5735,7262
"Timor Leste",10818,9357,10181,10560,13713,11626,12344,11040,13192,12209,12905,11517,9904,9658,9623,7682,7286,7286,7100,7000,7206,7015,7227,7212,7212,6866,9450,7912,7754,7585,1044,1081,1087,1313,1233,1192,1143,1264,1249,1212,1174,1247,1282,1348,1379,1505,1463,1459,1721,1039,1363,1319,1434,1427
Togo,2057,2157,1945,2001,2100,1905,1792,1874,2625,2647,2758,3034,2817,2878,2835,2395,2379,2518,2075,2323,2317,2273,2291,1769,2115,1908,2030,2000,1716,2231,2068,2552,2164,1929,2041,1930,1651,1497,1708,1779,1995,2035,1822,1724,2010,2749,2757,3110,3343,3126,2751,2384,2523,2531
Tokelau,6500,6663,6500,6500,6557,6500,6500,6500,6461,6539,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6067,6356,6933,6500,6760,6964,6618,6283,6512,6600,6698,6805,6919,7041,7170,7305,7445,7589,7748,7923,8098,8272,8444,8612,8775,8930,9078,9317,9317,9360
