Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Romania,,,,,,,,,,,,,,97.04,95.665,94.29,92.915,91.54,90.165,88.79,88.06,89.58,87.53,86.24,86.18,86.06,84.63,85.71,86.86,85.975,85.09,81.73,82.4,81.65,81.42,82.56,82.79,81.41,83.29,82.75,82.45,82.52,82.94,85.59,86.68,86.88,88.5,89.75,89.35,88.9,91.95,92.42,92.29,92.03,90.84,92.01,92.43,90.27,89.64,90.48,89.27,89.78,89.09,,
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.15,94.73,95.41,96.89,95.9,95.23,96.69,97.2,98.04,98.74,99.2,99.37,100.65,100.53,100.96,98.83,96.45,96.59,96.98,99.35,98.06,96.46,95.49,95.66,96.01,93.67,91.71,91.68,92.03,92.98,91.79,89.85,,,
Scotland,134.96,131.7,130.76,126.36,130.14,131.48,130.76,128.28,125.65,127.25,127.85,126.86,127.68,125.79,127.87,126,126.63,123.51,131.08,129.64,128.69,128.63,130.43,127.92,131.53,126.77,130.96,130.24,137.24,136.4,133.46,132.09,133.73,135.8,137.14,136.54,136.24,134.79,136.67,138.44,137.24,134.8,136.29,136.34,136.22,132.25,131.62,128.04,125.6,124.9,124.22,123.32,120.95,122.75,119.62,120.33,116.52,117.71,114.32,113.24,111.96,111.11,113.49,111.11,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.51,92.38,93.74,93.27,95.11,96.33,97.5,97.84,98.4,95.73,96.54,97.17,95.69,93.49,94.71,92.6,
Singapore,,,,,,,,,,,,,,102.18,99.13,102.54,96.18,98.63,100.32,93.92,93.65,91.53,101.19,100.1,101.59,98.43,99.31,108.47,108.88,103.91,111.49,116.34,108.47,111.14,104.82,108.85,109.14,110.26,103.41,104.63,102.58,93.91,96.38,100.83,98.85,94.29,95.34,99.27,93.42,90.21,88.92,89.69,88.73,76.43,77.85,76,78.37,78.01,79.6,74.3,72.49,76.02,75.5,74.13,69.15
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.12,105.37,105.1,103.39,102.18,104.69,109.37,107.16,107.52,104.57,101.05,100.1,98.8,99.87,96.41,98.09,97.16,96.94,93.5,95.4,97.3,97.3,99.81
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.11,108.6,105.96,102.23,101.54,104.42,110.95,109.58,111.96,107.56,110.12,105.62,108.19,101.61,105.34,100.25,100.05,97.82,100.9,97.86,98.63,95.4,96.05,99.27,95.74,95.27,,,,
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1,79.62,75.62,83.43,81.9,85.47,87.64,86.42,84.49,83.6,83.49,82.19,81.97,79.35,77.77,75.43,76.39,75.15,75.68,74.39,72.87,
"South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.39,64.42,63.56,66.4,67.54,69.04,65.32,73.53,76.16,76.48,75.92,73.92,73.83,68.88,70.78,72.39,71.23,72.48,71.43,68.81,67.7,64.07,64.49,62.66,62.03,60.75,58.3,56.95,57.02,
Spain,,67.49,71.82,70.57,74.86,79.65,81.04,81.9,79.41,82.04,88.12,88.1,90.15,90.06,90.42,88.38,88.06,91.51,86.64,85,86.76,87.94,86.94,87.5,87.18,87.23,85.49,84.61,84.44,82.71,82.22,80.75,80.55,80.24,81.2,78.19,78.82,80.88,81.47,79.8,79.51,79.98,78.94,79.33,79.72,78.44,76.23,76.23,74.8,74.21,73.22,73.36,72.09,71.69,69.94,68.62,68.25,67.39,67.08,66.33,66.38,66.67,65.87,66.15,
Suriname,,,,,,,,,,,,,,56.22,72.38,69.36,64.79,62.128,59.466,56.804,54.142,51.48,52.53,38.67,67.23,95.79,65.29,71.58,72.79,64.93,63.72,69.82,76.51,77.99,79.47,76.84,68.03,59.03,54.28,51.11,67.19,47.2,54.82,48.5933,42.3667,36.14,26.55,36.61,50.08,52,61.23,56.98,71.09,66.92,67.36,58.78,66.61,59.03,68.87,63.48,64.66,64.9,56.53,,
Sweden,,109.45,115.49,114.43,109.9,112.46,111.92,109.76,112.8,112.12,113.78,110.36,109.05,110.01,109.68,105.47,106.35,104.9,105.49,107.75,108.11,109.69,113.4,110.87,112.64,111.6,108.53,109.16,108.3,107.87,107.22,101.93,102.66,99.66,98.32,99.3,97.79,98.64,99.12,97.1,97.45,97.15,96.88,96.99,92.9,95.8,94.53,94.04,93.01,92.13,93.12,93.48,91.47,90.85,92.96,90.82,90.15,88.93,87.57,86.06,83.44,82.35,82.3,82.35,
Switzerland,,129.73,126.99,126.08,122.51,122.21,123.75,120.62,121.96,118.45,117.06,116.5,116.3,112.54,113.86,114.39,111.13,113.01,111.01,111.34,112.21,111.11,109.7,109.53,104.05,104.98,103.82,103.62,105.55,103.25,102.51,104.77,102.9,103.21,103.58,102.88,101.11,100.26,99.49,96.6,98.14,97.59,97.16,95.29,93.08,89.35,85.18,85.54,82.31,80.44,84.92,80.85,81.66,80.74,79.67,77.12,78.52,78.97,74.61,75.62,73.7,72.23,72.47,70.27,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.06,58.21,59.9867,61.7633,63.54,66.86,67.81,62.48,69.28,63.57,61.74,59.13,55.05,50.54,40.27,36.57,37.24,38.9,46.88,42.3,46.81,54.13,51.65,48.95,49.55,,,,,,,,,
Thailand,,,,,,,,7.69,8.76,10.39,11.01,10.92,12.67,12.77,12.92,14.11,14.11,15.45,13.64,13.85,15.1,15.1,16.73,19.62,20.86,24.03,17.66,22.04,23.77,26.71,29.76,30.13,31.94,32.75,30.81,32.31,31.47,35.39,36.8067,38.2233,39.64,40.22,41.03,42.63,43.2,41.42,39.64,34.72,39.64,46.39,49.84,54.94,57.66,57.485,57.31,54.94,55.05,,,,,,,,
"Trinidad and Tobago",,113.16,131.12,109.99,110.94,129.01,114.46,108.88,117.59,110.34,103.09,106.96,120.47,118.89,126.76,126.39,126.02,125.65,135.51,102.01,103.655,105.3,102.66,107.97,103.55,96.55,89.21,82.15,92.96,81.43,95.46,88.14,85.97,88.53,96.68,95.4,99.61,97.52,102.48,86.74,86.57,91.35,89.5,96.81,93.85,96.09,90.86,94.1,89.32,88.19,83.28,78.85,81.41,80.38,84.79,81.74,78.8,84.02,80.94,76.39,,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.08,92.15,90.76,96.81,95.45,90.38,83.44,81.33,72.57,66.24,66.5225,66.805,67.0875,67.37,63.39,55.54,55.6729,55.8059,55.9388,56.0718,56.2047,56.3376,56.4706,56.6035,56.7365,56.8694,57.0024,57.1353,57.2682,57.4012,57.5341,57.6671,57.8,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.25,87.09,87.53,87.97,88.41,91.11,92.19,93.6,94.87,95.19,97.09,96.93,96.33,96.35,94.9,91.29,90.54,90.59,91.32,89.85,87.85,87.23,86.67,86.22,86.55,85.33,84.77,85,85.1,85.55,83.62,85.75,,
"United Kingdom",120.26,117.76,118.04,115.77,116.72,116.9,116.4,114.86,116.25,115.52,116.02,115.61,115.64,114.61,116.31,116.2,116.2,116.82,118.79,120.01,119.66,120.06,120.23,120.54,120.99,121.04,122.89,122.12,123.04,123.33,123.74,123.95,123.94,124.16,128.18,128.11,127.2,127.65,128.3,128.14,125.84,124.76,124.03,121.71,120.06,117.83,115.64,113.62,112.2,110.57,108.81,108.8,107.67,106.08,104.23,103.42,101.89,102.06,100.93,98.54,97.8,97.35,97.32,95.09,
"United States",112.88,111.99,112.22,111.03,110.13,109.49,108.75,108.1,106.35,105,105.03,104.76,104.37,104.33,103.66,104.28,104.05,104.29,104.56,104.02,104.55,104.28,104.81,104.72,105.25,104.47,105.57,105.85,106.25,105.17,106.83,106.66,107.92,108.41,109.54,109.67,109.79,109.51,109.74,110.21,110.29,110.68,110.42,110.48,110.14,109.27,107.61,105.97,104.23,103.91,103.06,101.42,100.45,99.09,96.91,95.62,94.3,92.61,90.68,89.34,88.04,86.5,85.55,83.92,
Uruguay,,,,,,131.82,125.63,130.59,126.59,132.18,131.97,131.76,131.55,132.36,132.6,125.99,124.8,129.54,123.63,130.46,128.87,124.11,126.94,125.66,120.48,123.67,120.95,120.2,118.53,118.685,118.84,117.13,112.57,110.66,110.29,109.87,116.03,112.19,115.4,112.91,110.44,108.9733,107.5067,106.04,106.63,106.51,106.81,105.95,105.06,99.91,102.96,100.06,102.11,99.9,97.76,98.68,96.45,94.37,100.1,92.29,93.03,91.605,90.18,94.89,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.42,68.18,68.2,68.22,68.24,75.77,76.4,74.32,70.94,69.1,66.97,66.68,62.77,58.93,56.28,55.23,51.42,51.7,50.21,50.59,47.65,47.27,47.7,47,46.76,,,,,,,,,
Venezuela,,,,,,118.82,123.83,119.97,117.27,115.32,119.04,116.15,115.06,119.74,118.49,116.08,114.76,110.17,109.34,108.89,102.81,102.41,99.23,103.05,95.75,96.75,97.66,92.96,92.23,89.66,90.43,85.25,84.02,94.56,86.84,79.12,79.4,84.93,85,79.77,90.6,89.69,88.78,84.63,88.41,87.44,86.47,85.2,82.11,83.42,81.38,81.32,83.06,83.07,80.29,80.62,77.67,77.15,76.58,76.47,75.66,77.98,77.86,,
