Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Turks and Caicos",,,,,,48.74652,48.53129,49.5323,50.5333,51.5343,52.5353,53.53635,51.8549,50.1734,48.4919,46.8104,45.1289,43.4474,41.7659,40.0844,38.403,36.7215,35.04,33.3585,31.677,29.9955,28.314,26.6325,24.95105,21.62162,34.35124,34.39036,21.11836,21.61944,25.8108,30.00212,30.6121,31.2222,31.8322,32.4422,33.0523,33.6623,34.2723,34.8823,35.4924,36.1024,30.5373,24.9722,19.40703,
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.92648,57.49962,55.5093,53.5189,51.5286,49.5382,47.5479,45.55756,45.78488,49.149,52.5131,55.8772,59.24125,51.61933,40.66676,46.70011,,,,,,,
Togo,64.18603,59.7792,55.3724,50.9655,46.5587,42.1518,37.745,33.3382,28.9313,24.52449,24.6381,24.75178,28.6952,32.6386,36.58203,35.0995,33.6169,32.13439,32.301,32.4677,32.6343,32.801,32.96764,36.9272,40.8867,44.8463,48.80585,46.7269,44.64797,37.90643,48.58945,49.38875,50.27852,49.08111,42.79547,41.77848,33.62559,40.72418,44.00411,50.20335,51.67602,48.80468,63.62988,58.58388,58.94724,64.47254,64.06315,,,
Thailand,,49.82853,53.41501,54.44547,53.0713,54.05823,57.2108,57.8716,56.6089,55.34611,55.83375,55.72885,53.58987,57.01065,58.51985,58.4578,58.39584,58.56356,58.17268,57.04326,54.2818,51.52028,49.54357,48.4559,47.3683,45.45283,44.48079,30.42964,26.50846,29.3686,32.22869,32.07042,31.702,31.3335,30.96506,34.5087,38.0523,41.596,45.13959,46.13831,40.08495,50.4469,44.78126,41.106,,,,,,
"Timor Leste",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.75833,65.55491,64.73953,64.89132,,,,,
Tonga,,,46.42289,45.7172,45.0114,44.3057,43.6,42.8943,42.1886,41.4828,40.7771,40.0714,39.3657,38.6599,37.95422,37.2769,36.5996,35.9223,35.245,34.5677,33.8905,33.2132,32.5359,31.8586,31.1813,30.504,29.8267,29.1494,28.47209,33.6451,38.8181,43.9911,49.16414,37.76228,44.4381,,,,,,,,,,,,,,,
"Trinidad and Tobago",,,,,,,,,,,36.81443,40.0627,43.31099,40.5915,41.0643,42.81674,42.7928,42.7688,42.7448,42.72079,42.70161,43.4558,44.2099,44.9641,45.7183,46.4724,47.2266,47.9807,48.7349,49.4891,50.24321,45.26161,48.27441,39.18242,,,,,,,,,,,,,,,,
Tunisia,,,,,,,,,,,37.29788,38.22109,39.05844,38.3476,39.93544,41.52842,42.69766,43.0652,43.4326,43.8001,44.1676,44.5351,44.9026,45.27012,45.34858,42.6789,40.00928,34.46824,34.4809,34.49347,33.3144,33.14603,32.86089,34.98011,35.24702,34.2771,32.0713,29.8655,27.65974,,,,,,,,,,,
Turkey,,,,,,,,,44.96141,47.94301,45.2652,42.58732,40.22899,41.4327,45.75588,45.21639,46.09236,46.6614,47.2304,47.7995,48.3685,48.9375,49.5066,50.0756,42.11862,43.0346,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,35.94848,38.8446,41.7408,44.6369,47.5331,50.4293,53.3254,56.22156,,,,,,,,,,,,,,,,,,,,,,
Tanzania,,45.51074,47.34769,41.89044,39.14527,39.544,39.9428,40.3416,40.7403,41.1391,41.53787,42.5664,43.5949,44.6234,45.6519,46.6804,47.709,48.7375,49.766,50.79449,41.5572,43.0012,44.4452,45.8893,47.3333,48.7773,50.2213,51.6654,53.1094,54.5534,55.9974,57.4415,58.8855,60.3295,61.77353,56.02344,52.67562,49.16853,45.43192,41.90611,43.355,44.8038,46.2526,47.7015,49.15033,,,,,
Uganda,,42.01828,40.3197,38.62108,38.06405,31.29481,38.37087,34.3984,30.426,26.4536,22.4811,18.5087,14.53627,16.78902,26.2729,38.72973,32.4269,26.1242,19.82138,22.4082,24.995,27.5818,30.1686,32.7554,35.3422,37.929,40.5158,43.1026,45.6894,48.2762,50.863,53.4498,56.0367,58.6235,61.21026,58.8867,56.5631,54.2395,51.9159,49.5923,47.26874,56.85624,57.97867,57.23354,59.15504,,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.98822,52.1758,49.3634,46.5511,43.7387,40.9263,38.1139,35.3015,32.4891,29.6767,26.8643,24.052,21.2396,18.4272,15.6148,16.81825,17.46466,18.0335,18.8365,19.63951,21.67802,,
Uruguay,,,,,,,,,,45.40685,48.57994,46.2557,43.9315,41.6072,39.28297,37.68461,35.76183,35.5876,35.4134,35.2391,35.0649,34.89067,33.55603,34.5547,35.55336,26.71808,30.41487,30.9495,31.4842,32.0189,32.55352,37.15629,32.96867,31.09611,32.46508,33.78484,33.33268,32.2414,31.1502,30.0589,28.9676,27.87636,27.0124,26.1485,25.2846,24.4206,23.55671,23.12419,,
"United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.10906,30.96455,,,,,
"Saint Vincent and Grenadines",,,,,,,,,,,,,,,,,73.1843,72.1409,71.0975,70.05403,61.9159,53.77785,55.1692,56.5605,57.9518,59.3431,60.7344,62.1257,63.51695,56.0801,48.64321,45.5056,42.3679,39.23023,40.0981,40.9659,46.4476,51.92939,46.9144,41.89948,41.38267,40.7378,40.0929,39.448,38.8031,38.1582,37.51336,36.5981,36.89875,
Venezuela,41.95288,40.8744,40.76927,36.0025,31.23566,23.51594,21.7648,20.01359,21.2074,22.4011,23.5949,24.7886,25.9824,27.17616,24.13272,22.2538,20.3748,18.4959,21.18315,20.9624,20.74166,16.1683,11.59494,10.82648,23.13128,23.5161,23.9009,24.2857,24.6705,25.0553,25.4401,25.8249,26.2097,26.5945,26.9793,27.3641,27.74891,31.8146,31.6799,31.5452,,,,,,,,,,
"British Virgin Islands",51.2215,55.69196,52.4963,49.3007,48.5361,47.7714,47.0068,46.2422,45.4775,44.7129,43.9483,43.1836,42.419,41.6544,40.8898,40.1251,39.3605,38.5959,37.8312,37.0666,36.302,35.5373,34.7727,34.0081,33.2434,32.4788,31.7142,30.9495,30.1849,29.4203,28.6557,27.89102,29.3554,30.8198,32.2842,33.74862,27.93492,28.442,28.4033,28.3646,34.06786,30.5671,27.0664,23.5656,20.0649,16.56414,23.2105,29.8569,,
"Virgin Islands (U.S.)",,,,,,87.62282,83.70918,79.56913,89.00372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.38257,30.93658,30.01547,28.97733,29.80566,29.68927,,,,,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,57.85206,50.8017,43.7514,36.7011,29.65076,34.60813,36.5275,27.85167,30.9769,34.1021,37.2274,40.3526,43.4778,46.603,49.72826,54.26613,52.8336,51.4011,49.9686,48.5361,47.10356,41.29508,42.9657,44.63634,,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0545,31.60662,36.23877,45.78623,45.1621,44.538,43.914,43.2899,42.6658,42.0417,41.4176,40.7935,40.1694,39.5453,38.9212,38.2971,37.6731,37.04896,,,
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.99376,45.93262,44.25636,44.14791,41.69572,40.44617,42.94778,45.1061,42.29146,40.73365,41.09463,42.46292,40.49419,39.91602,39.3557,38.79543,38.8257,38.856,38.88623,38.74843,
Zambia,38.62262,37.86052,38.57278,36.58956,38.35066,38.98184,41.03383,42.27688,45.07966,48.48559,43.36687,38.57474,48.11879,43.50598,41.71945,41.02459,36.61399,33.72816,34.9793,36.2305,37.4817,38.73287,33.66071,38.42412,38.11075,40.87166,43.6577,46.4437,49.2297,52.0157,54.80165,57.0665,59.3314,61.5963,63.86121,59.7587,60.0542,60.3497,60.6452,60.9407,61.2362,61.5317,61.8272,62.1227,62.4182,62.71365,67.44895,67.35112,,
Zimbabwe,,,,,,,,,,47.68448,55.82126,65.32958,67.6919,70.05412,62.71816,64.82205,61.4948,58.1675,55.50565,55.99936,62.3062,58.2712,54.2362,52.7538,51.27148,51.2908,51.3101,51.3293,51.3486,51.3679,51.3872,51.4065,51.4258,51.4451,51.4644,51.4836,51.5029,51.5222,51.5415,51.5608,51.58009,49.2555,46.93089,46.57784,47.76848,,,,,
