Country,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Romania,,,,,,3.789,3.7331,3.6772,3.6213,3.5654,3.5095,3.4536,3.3977,3.3418,3.2859,3.23,3.2358,3.2416,3.2474,3.2532,3.259,3.252,3.245,3.238,3.231,3.224,3.217
Russia,3.877,4.0108,4.1446,4.2784,4.4122,4.546,4.6436,4.7412,4.8388,4.9364,5.034,5.1316,5.2292,5.3268,5.4244,5.522,5.3334,5.1448,4.9562,4.7676,4.579,4.5982,4.6173,4.6365,4.6557,4.6748,4.694
Rwanda,,,,,,,,,,,,,,,,5.712,5.371,5.03,4.689,4.348,4.007,,,,,,
Serbia,,,,,,4.798,4.8604,4.9228,4.9852,5.0476,5.11,5.1724,5.2348,5.2972,5.3596,5.422,5.4324,5.4427,5.4531,5.4635,5.4738,5.4842,5.4945,5.5049,5.5153,5.5256,5.536
Singapore,,,,,,,,,,,,,,,,,,,,,4.469,,,,,,
Slovenia,,,,,,4.086,4.0793,4.0726,4.0659,4.0592,4.0525,4.0458,4.0391,4.0324,4.0257,4.019,4.1132,4.2074,4.3016,4.3958,4.49,,,,,,
"South Africa",2.748,2.7248,2.7016,2.6784,2.6552,2.632,2.7266,2.8212,2.9158,3.0104,3.105,3.1996,3.2942,3.3888,3.4834,3.578,3.8012,4.0244,4.2476,4.4708,4.694,,,,,,
Zimbabwe,,,,,,,,,,,,,,,,,,,,,3.563,3.3842,3.2053,3.0265,2.8477,2.6688,2.49
Spain,5.231,5.0558,4.8806,4.7054,4.5302,4.355,4.3291,4.3032,4.2773,4.2514,4.2255,4.1996,4.1737,4.1478,4.1219,4.096,4.1064,4.1168,4.1272,4.1376,4.148,,,,,,
Sweden,4.656,4.6598,4.6636,4.6674,4.6712,4.675,4.6536,4.6322,4.6108,4.5894,4.568,4.5466,4.5252,4.5038,4.4824,4.461,4.412,4.363,4.314,4.265,4.216,,,,,,
Switzerland,,,,,,4.024,4.1424,4.2608,4.3792,4.4976,4.616,4.7344,4.8528,4.9712,5.0896,5.208,,,,,,,,,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,5.907
Thailand,,,,,,,,,,,,,,,,5.139,4.9748,4.8106,4.6464,4.4822,4.318,4.398,4.478,4.558,4.638,4.718,4.798
"Trinidad and Tobago",,,,,,,,,,,,,,,,2.782,2.7482,2.7144,2.6806,2.6468,2.613,,,,,,
Tunisia,,,,,,,,,,,,,,,,,,,,,3.137,3.2057,3.2743,3.343,3.4117,3.4803,3.549
Turkey,4.176,4.1018,4.0276,3.9534,3.8792,3.805,3.8696,3.9342,3.9988,4.0634,4.128,4.1926,4.2572,4.3218,4.3864,4.451,4.4136,4.3762,4.3388,4.3014,4.264,4.415,4.566,4.717,4.868,5.019,5.17
Ukraine,,,,,,4.665,4.6742,4.6834,4.6926,4.7018,4.711,4.7202,4.7294,4.7386,4.7478,4.757,4.747,4.737,4.727,4.717,4.707,,,,,,
Egypt,,,,,,,,,,,,,,,,2.423,2.4744,2.5258,2.5772,2.6286,2.68,2.8737,3.0673,3.261,3.4547,3.6483,3.842
"United Kingdom",,,,,,,,,,,,,,,,4.525,,,,,,,,,,,
"United States",3.365,3.383,3.401,3.419,3.437,3.455,3.485,3.515,3.545,3.575,3.605,3.635,3.665,3.695,3.725,3.755,3.744,3.733,3.722,3.711,3.7,3.693,3.686,3.679,3.672,3.665,3.658
Uruguay,,,,,,5.041,5.0394,5.0378,5.0362,5.0346,5.033,5.0314,5.0298,5.0282,5.0266,5.025,5.056,5.087,5.118,5.149,5.18,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,3.257,,,,,,
Venezuela,,,,,,4.088,,,,,,,,,,,,,,,,,,,,,
Vietnam,,,,,,,,,,,,,,,,3.412,3.4235,3.4349,3.4464,3.4578,3.4693,3.4807,3.4922,3.5036,3.5151,3.5265,3.538
Yemen,,,,,,,,,,,,,,,,,,,,,1.998,,,,,,
Zambia,,,,,,,,,,,,,,,,3.579,,,,,,,,,,,
