Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Iraq,15000,15000,15000,15000,15000,16500,16500,16500,17000,17000,18000,24000,30000,35000,35000,35000,32000,30000,28000,25000,25000,24000,22000,22000,206310,226200,209690,203990,224890,231046,223159,234689,262580,267341,257917,263687,240585,231889,174787,190885,181349,179683,181006,125877,122011,174505,178064,195816,193787,228033,249408,283997,370800,412662
Ireland,3500,3500,3500,2500,2000,1500,1500,2000,2000,1900,1500,1200,1300,1420,1420,1420,1420,1620,1620,1420,1220,1400,1201,1315,2327,2322,2350,2290,2350,2282,2088,2023,1619,1899,1933,1984,1806,1625,1874,1941,1663,1466,1463,1861,2685,2899,2939,2938,3029,3019,2977,2551,2663,2775
Israel,46560,48080,58860,61041,62199,67050,66900,66800,66300,62490,64605,61990,65200,66180,62880,60800,59500,60158,60659,63275,63106,64215,62691,65204,67674,67431,66310,64690,65545,67991,65255,65472,69253,67735,65679,65323,63970,66414,64259,68394,63878,65717,65279,61876,61506,56869,60640,59795,60202,59069,60249,61323,64345,64469
Italy,2215831,2213819,2188940,2181781,2083256,2070730,2018358,1919244,1864339,1864257,1798365,1815404,1817114,1835893,1840150,1845438,1839388,1842515,1791570,1838702,1821355,1807418,1595750,1593385,1571089,1561565,1560277,1552732,1547867,1533765,1522190,1495848,1462192,1436673,1407792,1422192,1384712,1387842,1376443,1369745,1346400,1322365,1314988,1265753,1267175,1265739,1259053,1276084,1303436,1273177,1211513,1184143,1175668,1145019
Jamaica,42550,49415,49962,47852,47768,37140,37981,33464,31579,31411,33670,34734,29640,30821,30668,30307,29721,30814,28696,30431,29021,29775,29571,29675,40012,38137,39276,37900,38560,38162,39481,39995,42830,49692,49604,50164,48520,46333,45711,43060,43778,43487,44438,43364,37504,36205,35335,28610,31713,31425,29420,28774,25918,26382
Japan,270890,287240,302360,319080,338560,355550,366580,377130,382700,384360,389160,392660,393800,390730,385060,377720,370384,366347,364061,360556,356717,350944,346007,340743,339813,334490,329861,324393,303330,295986,289358,283990,279770,268940,258404,252847,243352,238192,236171,232145,227663,223937,222373,217401,215416,212221,206527,203417,200239,196106,193060,189297,185864,183005
Jordan,35874,35204,34760,35963,36490,35115,35488,14366,11061,12225,8192,7262,7623,10355,11031,7062,14219,14776,9006,7278,8568,8688,8598,7213,15088,15193,16738,17826,18491,24379,24168,25861,18165,17293,18546,19170,21076,21742,22099,23186,23223,23797,21258,21404,21593,21812,20554,21980,22399,22412,23853,23435,21549,21512
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92650,85221,81826,83932,81774,77442,64520,66730,79240,71762,83531,82660,78107,87638,55639,51008,51430,52150,56790,58780,67625,69925,69635
Kenya,54672,55522,55822,56122,56072,55972,55972,56222,56472,57822,58772,59072,59722,60622,61342,62552,63782,64852,90230,91330,92507,93877,94017,95697,96917,99502,99947,96232,104072,110517,120407,139744,145301,116840,101197,112826,140795,146672,148090,147966,155554,155149,163422,166521,172085,172297,166899,165879,182085,202899,169295,184942,194190,208319
Kiribati,482,503,534,565,596,637,658,689,700,721,742,763,794,825,856,887,898,904,910,916,922,928,934,940,936,937,938,919,910,904,925,920,918,930,946,968,970,973,970,944,969,1025,1043,1077,1111,1129,1180,1216,1237,1383,1434,1446,1464,1514
Kuwait,1,1,1,1,1,2,2,17,22,29,28,33,31,33,31,32,46,47,47,47,43,37,31,27,210,348,343,361,517,444,268,320,611,845,916,893,1175,1212,1423,1770,1731,1890,1956,2109,2753,2993,4035,4380,5575,6285,4840,6083,6135,12514
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39320,37375,46000,38750,40440,48140,47818,43232,49868,50630,47567,47519,47206,47746,47780,49119,49728,50276,50615,51703,51795,54537,55455
Laos,7835,7930,8070,8360,8680,8750,8970,8830,9060,10040,9900,10230,10300,10450,9850,10000,10160,9900,10550,12400,13000,14500,15580,16160,17905,17965,18005,18055,18105,18325,17965,19211,19765,20733,19893,21112,22604,23822,24885,25882,27312,29056,30808,32712,34405,35590,38759,37226,41616,39892,43169,42295,43445,49954
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18400,20000,18850,24100,12500,17800,14723,14316,13852,15683,14835,13778,13980,14929,15634,12088,7983,5875,5925,6700,6478,6904,6533
Lebanon,58080,59080,59120,56513,50797,50285,46359,48549,52670,54126,55286,54697,49936,51386,52080,49090,51760,53360,54110,55110,56655,56755,57280,56660,59505,62710,72702,74895,77163,78714,82049,82284,79800,76119,78761,77837,69594,69700,71300,70661,70981,69868,71900,71571,69670,70605,70800,71780,68425,60271,55319,62115,62111,60827
Lesotho,2700,2700,2700,2700,2700,2800,2800,2800,2800,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3050,3050,3050,3050,3050,3050,3050,3055,3935,3735,3446,3317,3081,3252,3000,2676,2910,3100,3200,3300,3400,3500,3600,3700,3800,4000,4010,4003,4035,4500,4129,3750
Liberia,23320,23420,23680,23680,23690,23690,23800,23970,24080,24190,24340,24250,24250,24620,24970,24980,25080,25190,25300,25430,25550,25730,25850,25950,26050,24150,21850,20550,21850,20383,21167,23312,23946,24726,27233,27977,28750,29466,30268,32278,32337,32739,33402,33603,34094,35561,34503,35600,35892,36521,36817,37888,38091,39062
Libya,4812,4550,4610,3707,3520,3676,3988,4611,4338,4193,4551,6640,6294,8672,8180,9120,11027,9425,10940,11540,14520,13950,12980,13360,46805,49185,49553,50931,51864,54521,55769,50877,53454,55491,57530,62575,63563,61109,57990,52767,57529,66033,58364,58566,58375,59892,60641,60974,61702,65809,65820,66894,68573,67853
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34500,31350,33600,35700,35400,42900,42600,40100,38700,39500,37000,28896,28687,32441,28972,26551,23915,19970,23456,24000,26000,26300,26400
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3471,3457,3413,3348,3367,3368,3452,3452,2557,1540,1525,1525,1527,1543,1550
Madagascar,70070,73070,75130,80620,81630,86280,91610,95090,105205,108085,111590,113100,112405,126843,129260,150570,126220,128205,115010,122940,126008,128279,130925,132735,134075,138540,141495,142290,145225,151446,148231,150838,153146,145437,151486,154896,157471,157635,161837,165532,169776,170379,172796,174964,185128,189570,201231,203585,209919,214674,227774,241315,241315,244318
Malawi,59140,59140,61160,61160,63280,64500,64800,64820,64830,66240,67440,68550,70350,72360,74860,78770,80770,82280,84380,86000,87600,90700,92810,94020,94430,94680,96380,97480,98980,100652,104382,98758,102574,100235,102396,102633,98233,93944,100022,95570,92612,92499,92001,93716,96463,99548,101639,103943,105329,104067,103550,102798,102006,103967
Malaysia,41440,44240,44020,45850,48790,40670,41150,42380,44170,48140,54540,46350,39850,44350,42070,44950,43875,42790,44850,51181,52755,50606,45896,50652,86496,87591,93795,93819,94664,97076,95875,92663,99195,96524,95663,94201,91365,94351,94162,89643,89620,94524,99480,101506,97715,88957,83337,80932,80195,77867,99163,91465,87013,87209
Maldives,475,485,500,515,525,550,560,575,585,570,590,610,640,640,660,680,700,710,720,750,760,780,800,810,820,830,840,850,850,610,565,605,980,1020,985,1035,530,540,435,500,375,380,390,861,751,850,681,715,610,548,536,383,326,353
Mali,15010,15030,15050,15070,17240,17280,17450,17470,20490,20680,20850,20890,21040,22140,22160,22310,22460,22560,22560,24760,24860,24900,25100,24950,27450,27650,27650,27700,28700,27475,33822,32478,37009,39736,41405,43622,45343,46534,45995,47153,48711,51387,51762,54234,55320,55776,57707,60686,60877,62237,57398,55208,45847,57020
Malta,1198,980,1084,1083,1052,1052,1011,1011,970,1004,976,988,938,995,1026,971,954,964,953,946,917,566,754,734,2305,2310,2135,2020,2015,1950,2274,2448,2359,2650,3085,2081,1333,1053,1075,1079,1172,1178,1240,1615,1393,2814,1587,2570,2454,2431,2532,2777,2757,2745
Martinique,8670,8680,8695,9210,9510,9810,10220,10330,9850,9555,9575,9580,10194,10625,10650,10480,10760,11040,10290,8720,8255,8670,8400,8230,9052,10425,10615,10755,10533,10503,10321,10306,10457,10840,11496,12370,12679,12824,12851,10896,10828,11623,22249,19623,8776,8323,7252,6526,6775,7491,7383,7431,7715,7175
Mauritania,4975,4500,6500,7500,8025,5525,5050,5200,4750,5575,4100,4125,4150,4125,4125,2650,4380,4700,4920,4920,4500,4000,4200,4000,4500,4500,4000,5000,5500,6044,4947,4252,5215,8004,9011,8520,12550,4900,5609,5631,8650,8678,10250,8700,8713,8722,8729,8737,9014,9654,10272,10352,10692,11010
Mauritius,166,154,315,356,508,496,533,557,608,569,711,562,584,554,498,509,480,479,432,387,395,463,456,478,497,544,553,581,575,574,588,726,793,731,767,760,730,745,639,776,955,988,1080,1130,1177,1235,1307,1380,1429,1485,1605,1773,1911,1752
Mexico,234705,252661,274915,278962,303156,326363,357577,362658,359949,412036,475643,483523,512915,518181,542893,532339,566257,594247,594091,658161,696710,717684,727951,706875,714681,738237,748808,777576,742516,757956,791722,857688,890255,922571,953771,1008873,1006213,1035635,1064890,1077803,1107468,1109640,1157376,1166411,1171409,1181974,1219779,1219000,1223024,1236956,1259162,1260933,1287235,1302830
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,943,945,945,946,947,948,949,952,956,961,966,991,979,988,998,1010,1033,1038,1022
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,400,400,350,450,500,500,450,250,250,280,280,300,300,330,330,350,350,380,380,380,400,400,466,704,1090,1498,1937,2651,2725
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17040,16864,16923,18925,18248,18449,16855,6551,6589
Montserrat,61,61,89,89,90,30,24,24,30,30,32,30,31,32,33,31,31,31,30,31,31,31,31,33,100,100,100,100,95,94,97,98,99,102,103,104,105,105,106,107,106,107,108,110,111,113,117,120,124,127,132,137,140,138
Morocco,94125,96133,96134,96140,95155,95190,94186,87325,81278,81202,81202,82202,78202,77202,75887,78487,84287,82187,73307,70327,74931,79351,78571,78901,224697,234590,220492,228008,239908,254740,256760,260478,263726,266794,287921,291718,286556,289846,297149,284157,289315,285556,291034,290168,296857,303380,313211,308500,301049,352356,345232,355593,385022,390450
Mozambique,46260,47598,48711,48500,48300,48300,47700,46800,50400,52100,57600,57200,58700,58700,57100,57700,57800,57800,58500,58300,58600,58600,59100,59100,58050,58050,59050,59250,59250,62409,57744,46542,54427,51044,55006,58065,59369,60686,61723,50980,54635,58192,62781,60247,62723,67889,73566,81746,93264,103090,104801,123695,138023,137361
"Burma (Myanmar)",213281,223305,196352,197971,185589,185399,191014,195465,194251,182515,183324,187850,186967,188163,191217,200113,195780,197587,195389,198682,197886,199798,205330,207992,208897,210933,209977,218456,219333,227785,231294,231338,236976,237665,242660,245805,272300,279195,288895,307700,328750,333905,341854,345445,350425,362830,367770,430395,424488,419758,435221,433330,434333,425077
Namibia,1000,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100,1200,1200,1200,1200,1300,1300,1300,1300,1300,1400,1400,1400,1500,1500,1500,1500,1500,1500,1502,1258,1300,1400,1600,2000,2190,2650,2566,2882,2953,4000,4741,4922,5643,6515,7854,8018,7856,8030,8606,8814,9015,9191,9422
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,40,38,31,33,36,40,40,40,45,47,49,51,54,56,58,61,63,65,67,70,72,74,77,79,81,85
Nepal,,,,,,,,,,,,,,,,,,,,,,,,,42000,42500,45900,46000,46300,98200,102021,115500,111500,78004,78468,77916,80870,83072,85826,90338,92699,96349,97410,101257,103889,105874,104725,116310,126772,130169,145995,185615,185877,202011
Netherlands,375,345,301,257,244,230,213,205,190,166,153,134,118,102,97,80,70,60,50,45,53,50,50,15544,24565,25185,25185,24875,24990,25492,26091,26749,26778,26874,25963,25479,25897,25700,25203,23888,22557,22447,20895,21003,20634,20507,20963,21230,21447,21201,21035,20794,21184,21379
"New Caledonia",1500,1550,1580,1650,1750,1770,1730,1750,1670,1750,1730,1730,1730,1690,1620,1670,1730,1760,1700,1905,1915,1990,2636,2785,2865,2965,2715,2315,2265,1215,1125,1145,1095,1191,1445,1041,1065,1635,1229,1710,1590,1510,1031,1678,1687,1713,1962,1662,1477,1592,1088,1383,1266,1258
"New Zealand",7338,7682,8013,8570,8697,8726,9112,9298,10144,11559,12339,12733,13770,14152,14387,15081,15817,17727,20496,25023,28833,32386,37680,40806,44250,43114,44672,45942,44495,47167,45077,46270,45506,46070,46628,45783,45159,43641,44722,49612,47424,51844,50248,53704,56159,57522,61836,64714,68775,69794,69465,70714,71325,68599
Nicaragua,12300,12900,14000,14800,13137,13546,15369,15900,15818,16100,16700,17916,19229,19782,20882,21482,22570,23110,22909,23047,22998,23146,22950,24539,28360,28600,28860,28750,28740,30185,28515,28150,25734,25497,26243,26043,26221,26195,26108,26641,27295,27252,27904,27134,28588,29121,32415,32796,33161,34218,35184,36272,37159,36876
Niger,1000,1000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1800,1860,1930,1930,2000,2030,2100,2100,2140,2170,2200,9400,9400,9400,9400,9400,9254,9529,9588,9627,9761,9914,9829,10224,10132,10311,14344,22300,31376,40559,46042,49350,58950,65900,71400,94300,95700,91341,93000,91821,94511
Nigeria,753000,755000,755000,757000,774000,776000,778000,780000,782000,941000,943000,945000,945000,946000,964000,972000,977000,980000,1087000,1105000,1108000,1115000,1165000,1166000,1170000,1183200,1141000,1128000,1219000,1189349,1276013,1322559,1414212,1401506,1424011,1459710,1502816,1564052,1708375,1730947,1744410,1754028,1750949,1738049,1730000,1709142,1712500,1699118,1754398,1818822,1842592,1889566,1870653,1869665
Niue,118,109,110,111,122,371,391,411,530,600,660,600,610,677,817,770,870,920,920,870,920,820,910,840,900,900,915,925,930,633,650,659,668,700,721,743,766,790,814,839,864,890,916,943,970,998,1030,1056,1088,1122,1165,1265,1309,1277
Norway,1100,1200,1200,1300,1400,1426,1596,1810,1970,2036,2132,2132,2279,1996,2057,2089,2141,2142,2162,2215,2661,2705,2742,2838,16979,15920,15965,16311,16287,16296,5096,5218,6978,5445,6520,5159,4949,4752,4910,5055,4858,4874,4872,4687,4646,4659,4665,4739,4812,4172,4190,4258,4338,4448
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24790,24629,22516,21709,20385,18023,19107,18812,19257,17214,16135,16235,17034,18038,17642,12305,6712,8975,11670,11380,11295
Oman,17135,17135,17185,17185,17185,17285,17285,17285,17785,17785,18160,17610,18295,18295,18400,19210,24147,25747,27050,27147,27320,27430,27430,27430,29252,30770,31578,33239,33320,33405,33595,34205,34796,35057,35334,35326,35835,41545,41537,41627,39912,39826,39448,41215,35961,35961,37579,36186,36190,37474,38118,36284,38377,42233
Pakistan,399800,473380,527100,494100,517800,153311,154870,157314,149704,149062,158108,164512,173583,179755,195621,193999,214355,212784,279351,307187,353476,381317,411777,431769,455634,477800,464630,479629,483867,443068,449327,459256,525562,547432,563686,570200,576455,583398,598082,617489,609413,598278,617074,630952,685013,696236,716494,722854,785401,781035,773665,761159,767041,757950
Panama,12000,12000,12000,13000,13000,13000,13000,21000,23000,21000,21000,21000,21000,21000,21500,21500,21500,21500,21500,22000,22500,23000,23000,23000,32090,32220,32220,32220,33970,36375,34427,36463,35870,38922,35301,36444,34160,35961,35029,30447,31557,30339,31209,31392,30646,33094,33675,32012,28475,30412,32089,31191,32169,36080
"Papua New Guinea",71540,73250,74160,76470,77380,81075,81995,85640,87350,91640,94045,97560,97420,103140,104455,106870,106275,107865,108910,109130,112840,113490,113335,113795,116130,118865,120970,123885,126700,130810,134294,138520,142422,145310,148202,153326,156763,160725,164777,168280,173500,178355,180996,185700,190473,194775,199040,203895,206950,205851,204524,209400,214298,223138
Paraguay,9665,8965,10400,10450,10625,11380,11580,11480,12130,12530,13030,12630,13750,13850,10500,11590,13000,13125,12505,10770,9785,10315,9490,10140,42288,42193,41860,37565,37687,38064,36800,37158,38015,38052,37778,37047,37192,36003,38170,41966,43632,42958,55419,53609,55026,57193,39057,35467,36211,39257,36879,37254,37791,37551
Peru,77585,66705,67765,90245,91770,107512,110324,117975,137445,158327,157318,149888,152976,154874,154042,156681,158398,156394,158483,152513,150452,155281,154223,162274,160601,163158,176486,182234,180972,169594,175294,179130,183961,195270,215987,254025,245674,264902,270515,282497,286091,283597,298672,309298,316849,327709,334074,343586,353136,361095,364031,387130,423250,435771
Philippines,505670,511810,500904,525099,549040,544352,537040,518284,559205,580091,571752,585606,566644,550683,530992,595177,599538,595015,631428,663337,669726,709519,721674,729695,744651,725441,731321,742109,761168,787510,803039,813666,820783,837864,860285,909156,914149,922722,946936,946750,996171,1028869,1057827,1064852,1079933,1087399,1143960,1184944,1222351,1222971,1234166,1300420,1275467,1312063
Poland,,,,,30947,34530,34854,35116,29034,28579,36076,40049,47502,50996,53372,55383,53011,56000,58000,66604,57500,57500,57500,57500,383770,321400,199000,276300,281900,261540,295536,327663,336872,323635,355581,373604,367952,376768,388989,395321,404024,377197,366710,394554,388256,379815,403444,394789,395745,386527,407700,420543,426990,400667
Portugal,581570,594870,603550,607680,611940,515279,519549,511159,513399,518165,528945,535935,438968,442987,447519,450969,451758,467331,461259,432687,422591,421463,421299,421325,438290,451242,455024,456308,462926,475512,484769,485863,468549,433457,433951,431941,410619,413745,415562,381736,379299,379131,378027,384666,413219,412341,361600,363017,350704,350052,345504,350642,350856,346665
"Puerto Rico",16383,16606,17517,15968,17761,16451,16173,14496,15055,16016,14161,13717,13377,13307,14748,13885,13774,13952,14328,13543,14304,14103,14433,14264,16511,16761,17143,17169,15804,12464,15380,15168,17344,14520,13300,13616,13428,20529,11209,17278,15833,17297,15061,16075,12194,12371,12860,13001,13090,12823,12804,12724,12817,12851
Qatar,,,,,,,,,,,,,,,,,203,906,1034,1210,1287,1203,1261,1380,1432,1524,1569,1607,1457,1441,1615,1897,2002,2084,2227,2397,3049,1845,1861,2430,1721,1729,1700,1800,1583,1567,1564,1559,2343,2775,2685,2764,2927,2862
"South Korea",22876,22901,23543,29330,42570,45077,48492,52708,56719,59200,55889,60720,66975,77543,77165,90253,99205,99906,104131,109675,107930,109080,111846,111778,113345,116962,122813,128500,135783,142773,146232,155045,163913,170678,183313,182101,184448,183812,182131,180835,175800,175407,171609,165756,162633,160055,161745,161087,164375,170439,167933,166941,168506,169572
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321691,349200,363550,343724,304700,311742,299650,283455,267324,265038,261129,247924,239447,240628,239389,236003,231947,227484,222967,217484,219126,211545,211250
Reunion,370,370,370,370,270,270,270,270,120,270,270,195,195,202,122,122,763,764,767,767,1461,1470,1405,1305,4279,4292,5084,5389,5132,6514,6047,5761,4919,5597,5066,6715,7209,7016,6236,6508,6850,5360,7006,6888,7702,7893,6898,8276,8020,7917,8245,8790,8612,8160
Romania,327300,319900,313900,330800,343400,326200,333700,342803,346744,292800,345000,339221,334500,297652,295723,298200,290600,289670,256496,259206,256919,254674,255629,252546,493224,478850,454750,449850,445550,454029,442524,451621,475737,444007,478643,474078,473628,469187,464951,448038,446240,426866,422884,403809,378508,354250,335831,345152,338286,329043,323809,327677,333298,324478
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771900,769000,797000,802000,805100,811500,804056,808700,821400,826600,933400,813600,818200,811300,765900,748490,474540,469471,465031,461733,448539,447558,469464
Rwanda,99000,147000,88000,94285,100185,121000,130000,134500,136500,150100,152660,152778,156050,181078,190358,200261,208187,202053,198100,224600,242800,248900,247000,253500,262000,249595,213300,328900,417200,409392,489775,560320,340571,239502,319870,335123,360179,417849,422762,377061,381454,378923,382802,388935,390089,398116,414569,408248,385612,379387,393908,395038,391786,372725
"Saint Kitts and Nevis",,,,,,,,,,,,,,,,,,,,,,,,,200,200,200,200,200,179,211,217,223,229,218,210,215,220,215,220,225,225,230,234,244,249,255,255,262,240,242,265,265,263
"Saint Lucia",5261,5868,6960,7163,8000,8000,8000,8000,8000,5100,5800,6200,5000,6800,3664,5100,5500,7040,6290,5220,5270,5300,5360,7470,12662,14032,15242,17337,18227,19351,16642,19615,20629,15727,18845,17759,15103,12901,9776,8066,6355,5133,6181,5222,4461,4723,4588,5752,5358,3523,3149,3076,1956,2157
"Saint Vincent and Grenadines",2428,2833,3440,3440,3440,3440,3500,3642,3642,3238,3605,3507,3012,3019,3027,4435,4155,4705,4240,4285,5260,4750,4250,3055,4200,4251,4562,6742,6662,7754,7402,7783,7772,4577,6586,6310,4457,5260,5188,5608,5820,6117,6431,5757,6525,6550,6696,6826,7002,6874,7292,7241,7110,7604
Samoa,11484,13533,11575,12828,11560,9610,9157,8705,9243,9774,10673,10835,9859,8876,7902,7921,7421,7421,7121,7111,6944,6786,6628,6532,6342,6200,6110,5980,4208,4405,4302,4267,4480,4692,5595,6200,6661,7354,8079,7833,7909,8274,8518,8549,8422,8475,8519,8892,9089,9229,8953,8713,7506,8415
"Saint Thomas and Principe",860,860,660,860,680,680,680,700,700,700,720,720,420,490,750,760,760,770,770,780,780,780,980,1280,1280,1680,1980,1380,1580,1438,2104,2215,2316,2417,2516,2630,4275,4430,4550,4660,4800,4129,4760,4700,5303,5707,4060,4060,5744,3019,1591,2284,3130,2923
"Saudi Arabia",24200,25300,25900,26500,27650,28750,28840,30960,33070,34330,34859,36423,37879,68443,64148,71592,64867,69226,74223,71976,72733,77535,69822,72611,75126,78237,81707,81628,87520,90942,94501,102574,112744,117742,130211,138656,146165,148094,191413,193350,191323,193348,197637,208520,217452,223579,229423,232513,239147,226443,230981,228228,226763,169801
Senegal,3750,3800,3800,3800,4200,5170,5170,5200,6070,6300,6350,6337,7183,6800,8543,8775,9950,10050,10050,10150,10280,10380,10380,10380,14730,15230,16230,17330,18330,16878,16157,16847,18760,20503,19203,18902,18397,19278,18935,18930,20268,19875,20534,18796,18618,25637,25543,25827,28163,26723,33916,36055,36816,39138
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343748,385674,365217,396718,285685,341208,303904,282589,231656
"Serbia and Montenegro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319763,309450,314652,312332,450803,377250,360788,304474,289274,265267,218285,339450,346059,318497,,,,,,,,,
Seychelles,95,95,97,99,101,102,102,103,102,112,109,109,109,109,109,109,110,113,117,117,117,120,126,129,132,136,137,137,139,139,138,138,138,138,143,147,148,149,151,152,158,158,158,160,161,161,159,165,166,170,167,173,174,177
"Sierra Leone",4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4200,4300,4400,4500,4800,4800,5200,5200,5200,29210,29310,29360,29790,30110,30228,32418,33358,33010,33359,32527,33146,33539,35738,35816,36330,35498,37155,38100,41000,42300,43400,44100,44300,45300,46295,47229,47500,49128,50409
Singapore,1633,1590,1636,1630,1700,1699,1675,2398,2468,2504,2585,2588,2657,2638,2609,3190,3889,2130,1770,1510,1280,1450,1320,1200,970,945,840,470,285,220,65,30,15,3,12,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,4
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54756,51337,51138,48801,48411,46720,43453,43009,38419,34731,33594,32273,33408,31859,30879,29249,27236,21948,22482,15831,15651,13423
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28144,27707,29452,27054,23898,23110,23580,21405,22922,22396,23094,24930,25656,22824,23325,22634,22049,21737,23131,22307,23072,23742,22863
"Solomon Islands",886,896,906,916,926,936,946,951,956,961,967,972,977,982,987,992,997,1007,1017,1028,1038,1048,1058,1068,1085,1090,1090,1140,1142,1153,1159,1170,1149,1174,1200,1285,1312,1340,1369,1400,1510,1610,1705,1697,1760,1817,1910,1945,2000,2029,2016,1990,2007,2111
Somalia,21050,22250,21260,20260,21260,15960,15660,15940,16020,16070,16950,17660,18280,17980,18000,17800,18300,18300,19510,16410,17000,17200,17500,18100,17900,21900,25900,28200,27900,28487,22614,20500,22013,22086,21512,21319,21168,20607,21015,20877,21307,21690,22204,23332,22434,22598,22059,21954,21736,21621,21508,21691,21618,21236
"South Africa",145412,145683,154837,159548,168654,171443,179883,185021,192538,195267,201400,204970,208630,212870,211450,220660,208820,231620,229300,236350,218090,215780,214890,214460,213088,206310,223080,229575,234290,235713,238926,238979,244067,244475,247520,259199,269380,280650,290469,295743,309451,304090,298861,296288,285098,280842,286372,301358,282417,268839,273202,296801,282663,301846
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66000,72750,78800
Spain,2137780,2036946,2067984,2069263,2102496,1968128,2013717,2000173,2040530,2039254,2009680,2090710,2172888,2175845,2225973,2231931,2214162,2205890,2173194,2207102,2206623,2211564,2199547,2148910,2164045,2143311,2142479,2071182,2067865,2052904,2021422,1950693,1875606,1840149,1781528,1741262,1778803,1770555,1777003,1833377,1782175,1830217,1845929,1831275,1821381,1765203,1763220,1749145,1679980,1642309,1603786,1582779,1580095,1555244
"Sri Lanka",56217,54815,58654,60379,63359,36969,44204,73274,63881,62685,65669,67218,38304,45137,47817,52872,48842,47942,44950,49773,48920,49609,49700,55630,65650,76956,72871,75730,77520,71867,74270,76359,92354,94509,94972,98050,101959,102595,103779,103193,102635,104537,107416,105077,108200,103139,104267,104477,105785,112537,116886,116009,116361,122497
Sudan,59000,59600,60200,66000,67300,69700,71750,72050,75000,77900,81185,83756,88447,88360,85160,83710,83010,81710,84010,86282,87160,88133,89160,86360,89880,91800,94930,94705,98435,103522,104990,107600,104605,108310,109907,113749,113991,117191,127840,141048,146252,152333,169041,189862,184612,215686,204416,211484,222386,227518,228856,,,
Suriname,2364,2408,2575,1939,3333,4745,4785,4881,4816,4204,3717,3912,3813,3874,4097,3903,3957,3572,3852,3840,4694,3780,3710,4143,4148,4060,4208,4637,4882,4956,5460,5491,5744,6012,5826,4944,4652,4769,4523,4606,4606,4598,2479,3924,4088,4343,4566,3984,4415,4553,4141,4309,4864,5008
Swaziland,4832,4897,5500,5830,6578,6533,8930,10336,11500,12597,12621,13125,13176,12661,12526,12738,12812,13470,14470,13427,13425,12690,13218,13186,13146,13197,13617,13617,10617,11613,11305,13000,10125,12709,9854,10128,10899,9872,11581,11612,11741,11914,12896,12667,12486,12323,13932,12803,12770,14847,15335,15457,14901,15607
Sweden,,,,,,3000,3000,3050,3100,3150,3200,3500,3500,3600,3600,3700,3800,3900,4000,4100,4000,3900,3950,4000,19830,19710,19370,19960,21950,21425,11398,11283,11259,11200,11089,11422,11092,11107,10150,10202,9356,9613,9563,9393,9921,10229,9832,9897,9963,9776,9759,10449,10058,9663
Switzerland,19169,20256,19444,18989,17791,26262,25145,24171,24593,23150,24584,24203,24154,24282,26228,25204,24918,24678,25321,23833,22397,23315,21865,21725,32722,32843,32233,32552,32777,32611,32389,33174,32373,32714,32491,32499,24129,24748,24292,24172,23988,23720,22675,22813,22615,22612,22557,22428,22550,22712,22661,22676,22537,22389
Syria,98225,113724,114377,114311,111590,122779,121766,122263,125546,120033,121352,127809,137322,148523,151379,171501,173042,176685,181645,189808,193717,198462,205401,210401,199670,208091,214400,222605,217761,225766,219290,228235,156928,160532,165676,174819,173387,185212,191822,190999,189174,169274,159094,166824,175193,180342,182366,193143,201697,217066,215642,216397,219638,219696
