Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Laos,6600,6471,6408,6408,6346,6346,6286,6759,6759,6759,6759,6952,6759,6697,6955,7018,7087,6975,7040,7072,7154,7154,7154,7154,7371,7434,7275,7184,7232,8402,8506,8617,8699,8774,8760,9117,9358,9398,9533,9550,10152,9592,9578,9708,10398,10422,9953,9718,10584,10557,10395,10230,9964,10344
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12836,18364,16071,15667,22000,18605,17176,10286,18571,13514,16800,17241,18080,15595,10000,16250,18125,20152,20927,22756,26264,23800,28513
Lebanon,8162,11170,11071,10822,10712,7501,10955,5809,7551,8991,7914,8292,8075,8503,7691,9262,9360,7656,9013,9719,9477,9576,9676,9579,11431,12828,13902,14468,14992,16030,17861,19012,19293,19584,20446,20733,17537,15455,14476,14131,14935,13387,16507,12319,11799,11257,13056,12399,15604,13802,11322,12627,12364,12221
Lesotho,6138,5235,5063,4000,4185,5060,4359,4332,3475,2857,3103,2500,3333,4909,5039,3622,12832,9868,9592,6364,5570,4145,3730,3091,3959,2583,2884,3484,5758,6880,1802,4098,4006,3169,7556,7382,9681,8864,8189,7830,7080,4413,3170,5262,3260,845,2690,3003,4850,3543,4099,3113,2028,1585
Liberia,5000,5000,5000,5000,5000,5000,5000,5250,4889,4889,4800,4400,4000,5200,4667,5000,5000,5000,5000,5000,5000,5000,5082,5203,5242,5500,5500,5500,5500,4920,5000,5000,5000,5000,5000,5180,5000,5387,5636,6364,5984,5915,6036,6028,6126,6136,6271,6393,6435,6497,6500,7400,6727,6833
Libya,4018,3193,3448,3192,3545,4740,4657,4384,4170,3736,13210,11791,12018,11029,11000,11855,10256,10719,10855,10685,10838,10668,10753,11337,11316,11455,11125,11231,11299,11162,11311,11612,12188,12766,12988,15082,15173,15181,15217,15260,15245,15675,15819,15832,16029,16155,16155,16155,16464,16536,16621,16782,16554,16566
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8985,17244,16742,17570,23495,19116,15797,12889,18388,14223,17376,22454,18852,16453,8116,13857,16975,17966,14105,17124,18858,19957,24411
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28654,32497,36858,34943,33372,33316,31462,22960,38354,37185,28699,21827,27411,28576,28228
Madagascar,8529,7091,7789,7999,7636,7511,7968,8527,8439,8442,8552,8388,8616,8678,8335,9257,8523,8401,8689,8504,7898,8172,8211,8678,7851,7937,8361,8643,8642,8388,9451,9072,8921,8640,9665,9594,9164,9259,10008,9289,9386,8904,9365,8902,10652,10731,10753,10747,10790,10732,10834,11042,11089,11163
Malawi,5784,5877,5945,5991,6048,6033,6008,6022,6034,6069,6068,6069,6094,6113,6096,6093,6118,6154,6000,6024,6073,6038,6058,5884,5905,5744,5786,5867,5691,5595,5602,5448,5516,5458,5420,6143,5664,5386,5335,5482,5822,5506,5785,5214,4494,6026,6643,6055,6900,6432,7421,7446,8078,10078
Maldives,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,5972,6027,6081,6133,6316,6410,6267,6316,6364,6410,6875,6735,6793,6867,7778,6852,6737,6618,5947,6221,4000,7778,7500,7448,7417,7514,7616,8261,8261,8696
Mali,2564,2567,2567,2580,2559,2559,2561,2569,2564,2596,2591,2580,2572,2590,2680,2581,2572,2564,2561,2492,2230,2521,1537,2390,1537,3323,1812,2591,1073,1249,2847,2460,1014,4219,3591,2180,4130,4312,4992,4132,3726,2975,4053,3651,3421,3686,2705,3599,4904,5612,5317,5543,6497,4408
Malta,12421,15685,11109,17636,21618,15974,20447,17606,20516,22266,21288,22485,22434,17839,18022,20063,18475,18081,19815,25574,24587,22496,23368,27692,27692,23077,23206,23206,23588,23962,23538,22148,22536,23611,22794,25762,24275,24776,24992,24861,25701,25584,25668,25686,25852,25662,26119,27134,26919,27428,27101,27016,27917,27689
Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3631,3780,3929,4078,3751,3717,3542,4245,4565,4884,5201,5517,5832,6148,6467,6791,7222,7778,7785
Mauritania,3624,3624,3624,3624,3542,3685,3605,3713,3663,3663,3589,3389,3542,3203,3529,3663,3767,3894,3995,3597,3917,3420,2518,3033,3265,3265,3539,3539,3642,3833,3705,3697,3668,3663,3862,3979,4015,4025,4051,4278,3988,4149,4119,4200,4120,4115,4040,4072,4036,4126,4119,4043,4102,4144
Mexico,4899,4400,4380,4646,4474,4927,5470,5271,5478,5690,5184,5692,5946,6743,6347,5808,5542,6643,7669,7615,7642,7782,7407,6337,6288,6738,6920,5342,5949,7171,7994,6575,7848,7414,7131,7927,7379,6546,7389,7515,7927,8544,8242,7789,7858,9015,7974,8637,10047,8145,7989,8660,8673,8759
Mongolia,1714,1714,1857,1857,1447,8485,2593,2941,1765,2222,10000,1875,5581,3061,6579,5278,3684,1667,1250,3333,4167,6667,10000,6000,10000,8108,7500,7500,7500,7500,5000,4615,6000,5000,6004,6445,7500,7354,7656,7920,8800,8377,8545,8714,8872,9030,9643,9421,9552,9690,10000,10000,10000,10221
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22449,22524,22936,22800,24062,25006,26364,27273,27273
Morocco,3619,5920,6410,6499,7611,5280,5775,10894,8104,8409,7857,8612,6406,12014,8021,8407,3531,5642,7242,6231,3643,7551,6929,5566,7573,9283,5947,9272,7070,6683,9986,3508,3877,7907,2978,8638,5943,6417,4185,2943,5274,6229,6506,6644,4787,8579,3887,5466,7330,7092,7903,7111,7531,8737
Mozambique,4815,5818,5583,5333,5583,5417,4635,5478,5183,5583,5583,5667,5750,5833,6250,6250,5833,5417,4169,4000,3250,2800,3137,3154,3111,3071,3143,3158,3228,3181,2629,2154,2715,2896,3671,3760,3887,3607,5000,5000,5122,3790,3504,3361,2704,3536,3444,3423,3455,3949,3750,3827,3930,4282
"Burma (Myanmar)",4424,5019,5234,5421,4759,4592,3941,4395,4813,4494,4816,4641,4134,4410,4334,4263,5224,5425,5306,6663,5673,7299,7929,8419,7768,8403,8746,8739,6765,6344,6326,6564,6517,6370,6639,6939,6914,7949,7136,7078,7872,8379,8945,9171,10010,10626,11187,11878,12460,12916,13650,13398,13597,14220
Namibia,8889,8889,8889,9333,9333,9149,9149,9362,9362,9375,9583,9600,10000,9455,9818,9333,9194,9355,9231,9538,9538,9692,9846,10000,9692,10000,10000,10308,10870,10959,11067,10563,10959,11067,11111,11111,11429,11219,11188,11019,11156,11181,11119,11439,11318,11425,11688,11624,11411,11535,11288,10852,10899,11145
Nepal,4939,4943,4952,4898,5111,5142,5172,5212,5182,5284,5299,5268,5297,5337,5427,5396,5375,5366,5368,5341,5372,5396,5344,5319,5788,5793,6375,5282,5855,6047,6000,5863,6051,6052,6551,6918,7275,6760,7405,7723,7908,8124,8122,8391,8566,8520,8571,8392,8087,8146,9510,9559,10559,10616
Netherlands,33297,39584,34634,33997,26002,23549,38695,29748,30911,29797,31311,16556,28673,31968,30178,23250,30970,31879,32947,27252,34141,41456,38568,45927,36384,51915,36514,39130,43333,51209,48778,47958,50287,36551,32446,35409,40207,38687,41411,43843,44359,44853,35810,40356,43069,33951,36522,38789,37106,36951,39130,36962,36050,36394
"New Caledonia",6250,6667,6667,6667,8219,8571,7353,7692,7692,9167,7778,7895,8000,7143,6667,6667,8333,8750,9000,6667,7500,7333,7333,5000,3636,3333,3077,2714,2466,2667,4155,4493,4820,5132,6000,5671,5841,5979,6110,6667,6326,6414,6667,6667,6760,6873,7188,7262,7462,7899,8333,6957,7111,7407
"New Zealand",22107,18306,22561,24758,21679,24721,29117,25861,27911,20084,22831,25616,27926,25982,21777,28722,23943,28387,28137,28591,32305,29736,33610,34657,33795,23550,27742,29172,24871,31491,32501,31050,30353,29516,29988,30793,32257,31698,30705,31707,28667,26658,31621,28212,29143,29646,34215,31385,27879,30472,28569,30416,30020,29889
Nicaragua,7655,7473,8424,8140,8333,8347,8384,8393,8369,9140,9139,7099,7274,7156,7886,8017,6683,8343,5413,5230,6645,6920,6384,7022,6411,5953,5035,5251,5915,6327,6389,6393,6697,6510,6366,6269,5318,7904,6525,7780,7685,7894,7968,7479,7841,7865,7361,7386,8587,6967,7658,8133,9328,7739
Niger,1511,1870,1883,1945,2081,1579,1605,1269,1233,1097,980,1702,1332,1540,2669,2507,2915,2891,3294,2471,2308,1882,1595,1228,780,1819,1147,1596,1469,860,1476,1066,552,1797,583,1020,649,2125,1186,1152,1511,1678,1381,1328,1745,1785,2134,2974,1970,3210,3296,2881,3525,3032
Nigeria,3606,3506,2389,2510,2433,1994,1479,2007,2360,2375,2181,1776,1721,3764,2895,2752,2756,3628,4451,3568,4759,4096,4858,4299,4334,4538,4567,5638,7272,7264,7012,5049,5055,5055,4851,4594,4736,4084,5936,5937,5937,6230,6521,6528,6724,6822,6607,6736,9943,11453,5394,14417,12575,5729
Norway,24545,19200,23478,23667.2667,23856.5333,24045.8,24235.0667,24424.3333,24613.6,24802.8667,24992.1333,25181.4,25370.6667,25559.9333,25749.2,25938.4667,26127.7333,26317,26506.2667,26695.5333,26884.8,27074.0667,27263.3333,27452.6,27641.8667,27831.1333,28020.4,28209.6667,28398.9333,28588.2,28777.4667,28966.7333,29156,29345.2667,29534.5333,29723.8,29913.0667,30102.3333,30291.6,30480.8667,30670.1333,30859.4,31048.6667,31237.9333,31427.2,31616.4667,31805.7333,31995,31318,30382,10268,9273,9833,13830
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9486,6632,6688,4042,10167,10943,11093,10281,9595,9433,8656,9550,7838,8439,10948,9175,9423,9575,9703
Pakistan,4904,4731,4987,5076,5218,4814,4881,4670,5179,5303,5326,5301,5341,5390,5663,5751,5759,5524,4789,3740,4562,4321,5396,5676,5388,5709,4999,4898,5503,5751,5325,5505,4454,4797,5667,6170,5720,6733,6482,5976,5089,4747,6737,6270,7340,5262,7535,5024,6617,5486,5310,3997,7361,5021
Panama,3090,2961,3151,2835,3217,3402,3726,3685,3446,3425,3018,3434,3730,3531,3067,3071,2748,3315,3745,3971,5565,3632,4749,4563,5048,5435,5949,6431,4792,4089,4848,4347,4512,4904,4933,5315,5250,5291,4445,4299,4559,4274,3691,3666,4370,5083,4644,4731,4717,5041,4794,4305,5884,5762
"Papua New Guinea",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5122,5238,5000,5000,4986,5000,5000,5000,5016,5000,5031,5000,5000,5000,5000,5061,5068,5000,5500,4911,5189,5729,5317,5400,5600,5000,5000,5228
Paraguay,7649,7298,7521,7357,7351,6121,6921,6052,6382,6381,6564,5974,7266,8087,7938,8065,8134,8307,8048,7485,8554,8531,8459,8631,8654,7044,10216,10195,10170,9955,8633,8714,8526,7216,9099,7694,9247,7386,7905,7045,8566,8296,8927,9050,9123,8300,8286,8192,7356,8571,8366,5107,7681,7802
Peru,9964,10722,10762,10628,9063,8992,9262,8287,8202,8269,7973,8171,8302,8342,8205,8155,8356,8421,8487,8330,8611,8584,8099,8296,9062,10222,9915,9971,9807,7835,9424,8264,9396,10185,9934,9697,9272,10038,10127,10399,10676,10670,10952,10570,10823,11535,11240,11339,11688,11746,11420,11835,11791,12197
Philippines,5347,6681,6185,5726,5713,5439,5202,5491,5225,4933,5129,5191,5398,4970,6170,6341,6403,6312,6278,6658,9497,9464,9096,9222,9063,9312,9105,8988,9289,9359,9461,9323,9465,8821,8483,8323,7776,7698,7700,7461,7650,7708,7615,7656,7735,7629,7833,7802,7650,7563,7820,8126,8244,8193
Poland,11135,11547,10278,10254,13300,12244,12793,12194,11901,12746,13619,13291,13850,13604,11401,11566,11403,13836,13342,10857,12749,13368,13494,15856,14536,15300,17092,16650,15946,19152,20598,10798,18929,13501,18104,18856,17943,19411,21200,18718,19336,22881,21989,24909,21432,19163,19898,20377,22697,20958,21362,23412,22001,22967
Portugal,2175,2114,2283,2137,1747,2065,2470,2470,2298,2379,2715,2514,2505,2342,2361,2333,2184,2382,2362,2431,2045,2338,2456,3013,3222,6019,6143,6293,6335,5923,5442,6012,5399,5594,5023,5603,5594,5927,6089,6180,6329,6303,6084,6223,6083,6687,6805,6896,7210,7433,7692,7932,8395,8361
"Puerto Rico",5989,6128,6016,6980,6768,7791,7555,10638,10073,9662,9749,10346,10286,7103,6380,6862,6908,7690,8426,7816,8633,8434,8243,6860,6514,6788,6968,6371,5769,5140,6151,6043,9783,3857,14549,13951,14153,13949,23250,36242,25988,18432,11220,9067,7986,8000,8065,7535,6638,5501,4803,4140,3489,3000
"South Korea",5218,5194,4744,5112,4842,4982,4890,6105,5987,6204,6276,6207,6266,7779,7637,8719,9080,8696,9591,9008,9594,10237,9791,9651,10060,10705,10755,11860,11645,10970,11395,11932,10977,9284,10809,12249,11201,10654,10859,10026,10893,10738,10790,11891,12706,12400,11848,12344,12954,11910,12075,11092,11661,13309
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17103,17220,10427,10283,7060,13646,13161,9764,5840,15154,8450,6574,13437,15742,16571,3881,13391,9061,10954,11891,7361,14376,15240
Reunion,12308,12308,12308,12308,17500,15000,17500,17500,17500,17500,33333,47619,36452,27696,27941,27941,27561,30494,25238,25238,28297,20000,20222,17778,17193,14774,12485,14696,11739,15636,16003,15643,7267,7538,7538,7407,7911,7750,7697,7806,7764,7726,7775,7820,8042,8120,8193,8263,8340,8424,8514,8962,9346,8642
Romania,1594,1354,1238,1032,1271,1694,1800,814,1469,1754,1874,1543,1555,1398,1235,1060,1346,1569,2047,2019,3660,5221,3375,4232,10168,8502,8628,8438,8220,8663,9795,10825,12844,11411,15442,11455,14881,16473,16751,8944,17148,12951,13402,15536,11504,9439,5953,11461,10087,12743,14454,11440,14276,14360
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13652,14181,13659,8376,11962,13899,9950,10158,14710,19811,17200,14718,16166,15358,15865,13937,18187,16109,13721,16391,12744,12063,14394
Rwanda,6662,7780,8032,7073,7223,8338,8353,7307,8803,8752,8952,8345,8217,6319,8012,8046,8039,7882,7441,7021,7345,7988,8154,7145,8973,8201,8014,7164,7528,6677,7579,6367,6807,7377,6789,6769,5307,6162,5825,6352,6872,6755,6571,6116,6282,7750,8825,8785,9208,9961,9513,8900,9003,8660
"Saint Kitts and Nevis",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10016,10000,10040,10051,10070,10096,10000,10000,10000,10000,10000,10477,10729,11500,11500,11103
"Saint Lucia",20000,20000,20000,20000,20000,20000,20526,21111,20556,20556,21111,21667,22222,20500,20000,20000,20000,20000,20000,23600,22000,20000,20000,20000,25000,25000,25000,22000,22000,24783,20000,20562,20649,22000,20640,20000,20528,20448,20165,20497,20515,20519,20520,20530,20514,20558,20000,20658,20715,20770,20823,21154,21200,20938
"Saint Vincent and Grenadines",6667,6667,6667,6667,6667,6842,6667,7179,7692,7000,7000,7000,7353,7500,7750,8500,9091,9000,9091,9130,9167,9600,9615,9615,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10057,10000,10000,10000,10000,10000,10000,10000,10000,10482,13417,14572,16152,16904,14724
"Saudi Arabia",16667,16250,16471,16667,16316,16500,17143,16818,16957,17083,17200,16923,17037,17857,17931,18000,18065,18125,17879,17941,18571,18611,18611,18378,18378,18421,18421,18462,18462,18250,18312,18395,18537,18496,18554,18571,18588,18605,18222,18605,18222,18512,18716,19078,19523,21490,22369,23306,24294,25353,26474,27660,29474,30282
Senegal,2517,2711,2761,3346,2612,2135,3087,2482,3201,2846,3679,1272,3099,3749,3973,1968,2075,3649,3399,4176,4361,2407,3287,3031,5462,4667,4013,3466,4074,2736,3296,2296,3717,3172,4299,2334,3766,3294,4000,3230,3499,973,2388,642,4184,2739,3548,4646,4014,3811,2980,4265,3308,4190
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25899,19192,25277,27194,28014,25836,18110,23188,23389
"Serbia and Montenegro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28363,21205,25069,28102,25306,27819,25784,28690,16620,26077,25795,21227,28004,29452,,,,,,,,,
"Sierra Leone",5457,5460,5052,5470,4864,4512,5453,5046,5332,5143,5236,5044,5155,5369,5469,5673,5771,5923,5679,5839,5842,5868,5877,5855,5981,6081,6335,6402,6471,6541,6552,6128,5863,5794,6371,6773,6714,6708,6746,6920,6367,6952,6929,6771,6915,6911,6961,7087,6933,6043,6205,6320,6528,6584
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18651,27528,21702,19628,20004,20914,18417,12536,21525,22630,14913,23822,21388,18869,16829,17721,15631,14340,21438,13829,18703,23045
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7390,7043,23638,23569,24616,30212,31121,22212,19130,18315,25244,11602,25792,28074,27356,25695,26920,20282,21682,28933,20414,13411,21939
"Solomon Islands",6667,6645,6774,6750,6875,6788,6970,7059,7235,7257,7429,7444,7667,7568,7838,7895,7895,8158,8316,8421,8462,8718,10000,10256,10500,10750,11000,11250,11500,11180,12207,12330,12381,12174,12000,12316,12308,12565,12963,12808,13103,13051,13000,12813,12923,13030,12941,13000,13056,12000,12500,11034,11000,11436
Somalia,2500,933,1364,2833,3077,3288,3289,3289,3000,3305,3302,3298,3296,3292,5000,4975,5426,4633,4940,5027,4865,5556,4815,4121,5128,4394,3230,2317,3095,3256,2759,2632,2444,2253,2364,2500,2632,2364,2500,2632,2661,2645,2692,2761,2740,2769,2760,2769,2791,2829,2882,3000,3125,2996
"South Africa",4841,3518,3303,3958,3640,3679,4967,4405,3463,4014,5581,5727,4492,7199,5673,6549,8500,8736,5994,9715,11310,9918,6164,7163,10402,9925,9480,10367,11660,12688,10893,5371,10448,8160,8048,8336,10901,9557,10840,10538,11929,11623,10666,11902,11952,10556,7687,11264,12495,10184,8983,10121,11433,12473
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9804,10119,9143
Spain,6362,6774,6728,6126,5339,7040,7225,7360,7331,7005,7474,7395,7006,7187,7299,6428,6940,8183,7597,8376,5158,6459,6362,7910,8223,7497,7714,7998,7650,7838,7176,6243,7476,7132,4435,6751,6613,7141,5062,8503,6746,8870,9107,10325,5054,10908,10917,11941,9189,12011,9925,7488,13750,9976
"Sri Lanka",4574,3699,4477,4626,5174,4218,4211,3598,4096,4671,6057,6330,6949,5676,7455,5776,7204,7376,6761,8721,9878,9303,5889,4813,7359,7964,7715,7700,7142,7664,8610,5901,8309,8326,8872,9045,8453,8968,9083,9191,8948,9014,9095,9288,9610,9354,9984,9677,11364,11021,11026,12282,12296,12511
Sudan,11240,13064,11141,11235,11747,12068,12075,11334,11273,11831,11974,13360,11326,11621,12229,13532,11337,13363,12788,12056,12958,12150,10951,15304,12763,11648,11140,11220,10661,10647,10605,10633,10838,12204,14567,12648,12792,12888,13686,15884,13862,15033,15270,14611,10357,11913,10938,9380,6936,8726,9019,,,
Suriname,5962,6170,6883,8776,10500,13393,11807,12254,10303,8164,10136,10152,10377,10725,7054,7705,9844,8065,7892,7576,10000,8780,9722,9756,9600,5072,5375,5103,7273,6747,6667,7333,7368,7389,7273,7586,7872,8089,8363,8750,8750,8824,8750,8824,8824,10000,9468,9736,11132,10824,8250,10541,10538,8561
Swaziland,5170,5455,4772,4675,5000,4695,4890,4506,5099,5000,5383,5750,5197,6508,6604,5959,4894,7513,6200,4803,6281,3642,4113,6261,8534,8182,7145,6771,7401,3455,5713,5712,6064,6538,7002,8034,9720,8933,6533,4433,4663,4966,5484,5963,5372,4900,4980,4868,4763,4836,4879,4806,4938,4896
Sweden,16246,12288,15057,17861,15532,17056,16910,17562,13584,20391,18126,17963,15273,20192,14504,20790,20732,20470,21478,21314,24656,25425,26355,26668,26865,25832,22535,28775,24777,24785,25245,25000,23094,24275,16474,37663,34671,17824,26851,23881,25021,26096,27011,26245,26608,25934,27969,26645,29516,23645,26385,26682,32693,31568
Switzerland,,,,,,,,,,,30000,33333,34722,38168,33119,20000,36364,40000,33333,35714,31579,36000,40829,46700,41630,40301,38501,45485,44667,41864,41395,39724,35829,38937,40774,47986,42057,40126,34915,35271,37278,40110,35163,36570,37150,34895,34890,38656,38516,40820,39933,37204,33026,36380
Syria,6138,8035,7190,9294,7609,5005,11279,6091,9451,4753,7080,9023,3373,8217,6620,8816,7116,7181,6201,9345,8409,8636,8798,7390,7182,8713,7127,10154,3777,6980,6547,8853,8527,8113,9923,9584,7030,9510,4232,6429,10465,10128,10938,8994,10116,11547,7753,4575,10437,7449,9025,9607,10376,7692
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7423,4864,5132,5149,6109,7286,7065,6164,4834,7183,9652,12123,12435,14809,12041,11560,25196,28805,31129,38017,32502,37388,39854
Thailand,10938,10758,11544,10904,10449,9841,9408,9710,8429,6978,9973,9359,8622,9261,7830,6206,5698,6868,6829,7153,6579,6754,6723,7451,7033,6676,6671,7559,7493,7430,7601,7790,8783,7608,7437,7495,7760,8170,8396,8414,8406,8302,8304,8369,8283,8587,8710,9157,8823,9032,9447,8951,9364,9483
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24568,18660,18389,21820,21288,24094,23710,25495,21778,23249,22769,26897,23212,15879,16566,17853,19311,18947,18111,18756,18596,18589,18446
"Timor Leste",5179,5439,5690,5563,5641,6055,5848,6577,7311,5293,5734,7976,7888,9151,11000,11000,11400,11000,10800,11111,10625,11667,11500,10250,11143,12000,10667,11667,11111,8042,7765,7996,7259,8261,7032,7645,7713,11377,9000,7778,8000,7500,8532,8684,8855,8907,9904,10251,10602,10953,11301,12121,12651,12268
Togo,3214,3367,3586,2988,3241,3211,3271,3067,2750,2484,2500,3711,3696,3928,4035,3404,2643,2994,2393,2119,2638,3023,2295,2913,2582,2306,3280,1755,2148,1816,2094,2564,2278,3274,2323,3152,3121,2360,3584,3137,3247,3067,3132,3187,4031,2880,3682,3733,3811,3826,3925,4952,2989,4852
"Trinidad and Tobago",8628,8776,9459,8832,9281,10079,9941,10268,9900,11634,13451,14758,14367,14494,14545,14598,15602,16088,16151,16280,16713,16325,14786,14078,14142,12350,13166,14762,13553,17449,15051,13549,15639,16941,17189,17428,16826,10530,16202,9944,9898,11030,10076,12619,10605,10273,39844,13830,15678,10467,14004,18038,12980,39193
Tunisia,2830,5037,4577,3964,6050,3416,3492,4302,4042,3417,4231,5430,5135,4468,5829,6382,5473,5776,5903,5363,5535,5307,4775,6731,5874,6182,6852,4928,6094,5278,7068,7701,8184,4215,6156,6281,6460,8350,8354,6079,5558,6041,8855,8675,9228,7931,10656,9278,10556,8289,11684,11257,10827,9381
Turkey,10088,10011,10764,10374,10670,10587,11066,10911,10955,10653,11577,11338,10376,11026,11903,11988,11784,11388,11319,11199,11674,10220,10031,9932,10381,11237,10518,10369,7736,9635,9173,8899,9844,8922,9885,9769,9713,9648,8594,8537,9319,10280,10293,11941,12257,12835,12079,10441,13663,14990,14431,14910,14175,13930
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29412,10000,33333,8688,10000,10000,16067,17500,16824,16000,12658,18750,16000,18000,28000,18065,17742,17049,17803,18073,18108,18083,17817
Uganda,6449,6650,6653,6381,6587,6319,6811,6114,5450,6428,5145,6823,5123,5113,7230,6443,6045,6195,6571,5542,7026,6032,7412,7135,7430,6498,7500,7414,7783,7874,7569,7544,7757,6841,6755,4620,4384,6373,6671,6634,7357,7351,7189,6280,6415,5782,5770,5763,5754,5779,5485,11905,12902,11918
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23390,23428,22135,14475,13378,16984,13441,12801,17521,21086,19068,11919,22128,18886,19232,11355,21384,17585,15137,14609,15603,14524,21371
"United Kingdom",24160,28487,26266,30468,28639,26564,32616,24467,27024,23287,24160,32067,31727,31737,32547,31074,31419,31250,31747,31939,31343,34426,23457,30729,27007,37584,29143,36876,33830,36686,31525,33942,38648,36140,31026,31110,38008,32927,37037,38006,35113,37060,39268,36181,38626,33216,43221,43259,36816,33345,34265,32934,33435,37546
Tanzania,3976,3987,4074,4023,4277,4340,5123,4456,4107,4051,4301,4755,4279,4301,4496,4370,4873,4977,4679,4682,4728,4755,5414,5349,5251,5950,5904,5802,6050,6154,6242,6493,6482,6660,6769,6769,6882,7012,7090,7239,7335,7854,6755,6003,6694,7535,8817,8375,9461,7036,8488,8484,8935,9307
"United States",14050,13832,15569,14411,12841,14497,13626,14142,15043,13779,14822,14861,13299,15155,13698,13896,12560,14967,16161,16208,16052,15550,15469,15736,16272,17394,18011,17513,17548,17403,20219,16772,16442,17809,19232,17369,19376,18217,19668,18271,17669,18622,17488,18122,18611,15958,19455,17553,19909,19054,17672,19461,20379,19408
Uruguay,8036,7890,7890,7661,8067,9635,9349,9011,8944,9094,9124,8954,8489,8554,8882,8883,8984,9019,9019,9019,9244,9426,9628,9635,9635,9804,9826,9600,9807,9337,9886,9739,9735,9777,9787,9751,9787,9792,9818,9781,9708,9742,9718,9713,9953,9857,9698,9658,9690,9671,9673,9645,9927,9866
"Soviet Union",8627,9745,6854,9549,9145,10962,11090,13189,13973,13884,12397,11201,12829,13919,8636,15481,13283,14128,7899,12436,7212,12149,13245,12090,13337,10406,13743,12370,14378,16403,10382,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5727,8000,7625,8500,8222,6200,22275,19747,21315,22055,12750,10741,11916,9912,17921,17197,17874,20156,16680,20086,28561,31517,32627
Venezuela,4928,5214,4745,4231,4324,4532,4611,3920,3638,3931,3883,3719,3857,4102,4163,4567,4690,4878,4714,5068,5501,4834,4853,4750,5215,5210,5458,5544,5578,5893,6091,6242,6181,6493,7154,7028,7274,7657,7813,8143,7946,7882,8116,8343,8223,8605,8295,8173,8131,8202,8187,6953,8742,7802
Vietnam,4510,4681,4484,4679,4692,4758,4862,4527,4628,4706,4840,4869,4595,4703,4655,4997,4944,4912,4762,6786,5178,5526,5504,5757,6199,6102,5953,6040,6521,6217,6411,6230,6360,6726,6713,6769,6737,6856,7266,7102,7515,7232,7498,7605,7544,7717,7735,7726,7721,8373,9065,9178,9371,9311
Yemen,10000,10000,10000,10000,10000,10000,10000,10000,10000,7692,9231,10000,9333,9846,9861,10000,11389,10132,10676,10667,10824,10902,5721,16685,13857,17284,15989,15110,16162,15393,11165,13994,14208,13009,12997,12478,11570,12482,12572,12260,12155,12203,12141,17793,15711,17593,18604,18731,18404,19810,19661,20017,20155,20043
Yugoslavia,3772,3520,3439,3536,3108,11832,12829,11661,13144,12819,12149,11259,12363,12520,11681,11447,13961,11874,11877,11692,10818,11218,11227,11307,11564,10656,11007,10857,10751,10950,12080,,,,,,,,,,,,,,,,,,,,,,,
