Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,17.01469994,16.69721985,17.21600914,17.91436958,16.82984924,17.69108009,16.81735992,17.13133049,16.74773026,16.22653961,15.71210957,15.93710995,16.07126999,17.31389999,17.49008942,17.46208,17.41818047,17.63101006,17.73362923,,
"Burkina Faso",,44.45190048,47.15782928,47.18339157,45.03279114,47.49876022,47.10610962,47.78168869,49.92134857,52.32025909,52.95959854,54.48514175,59.78712845,60.34865952,57.7005806,56.49008942,57.75849915,67.54566956,64.7754364,57.35903931,55.17720032,56.65663147,57.83010864,59.77943039,58.25553131,50.97969055,49.93909073,48.2203,46.50149155,49.00318146,48.87639999,47.41889954,45.37812042,44.65893173,48.69292831,47.17636871,45.8314209,47.65745163,48.92155075,48.90026093,52.39987946,52.686409,48.23902893,46.09622955,44.49898911,42.17715073,
Burundi,,36.68173981,36.00120163,34.64138031,31.5077095,31.14162064,30.86377907,30.93946075,32.43648911,32.7968483,34.55094147,36.59854126,39.30083847,47.07764053,52.30521011,54.25925064,56.20972824,62.35171127,70.73731995,68.90550995,65.87335968,66.89942169,65.85671234,62.60441971,56.7419,50.8794,45.01689148,46.4362,47.85557175,55.4127388,55.35974884,50.19718933,49.07638931,49.90568924,51.24546051,48.70397949,54.18521881,51.99832916,51.6798,51.36120987,50.60210037,48.31143188,47.10467911,45.00022125,43.653759,43.22108841,
"Cape Verde",,38.23014069,35.37615967,40.8267,46.2771492,42.31481171,52.12710953,45.95586014,42.13739014,37.90270996,41.62678909,40.10237122,39.5956,39.0888,38.58200836,38.6845,38.78701019,33.62702179,33.15380859,33.00202179,33.41271973,36.83174896,34.3617,31.8916,29.42152977,29.1939,28.9663,28.7387,28.5110302,28.66263962,28.72602081,28.2016201,28.77570915,27.93099976,26.8658905,26.01411057,25.36885071,24.85836029,24.36111069,23.94141006,23.64040947,23.25538063,22.97123909,22.92555046,22.60471916,21.94779015,
Cambodia,,16.84770012,20.1941,23.54059029,26.0739,28.6072,31.1405,33.6738,36.2071,38.7404,41.2737,43.80699921,48.26364136,45.81546021,42.41492081,38.1038208,37.5008812,35.21323013,34.29832077,35.57241058,34.95360184,32.5716095,36.0849,39.5982,43.11156845,45.02910995,44.7225,44.41580963,46.48057175,47.76229095,50.12282944,52.94990921,56.28966904,56.23746109,55.05284119,53.2114296,50.42274857,50.8791008,48.53712845,49.07537842,48.4495697,47.29162979,45.72134018,46.92710876,44.6349411,45.52116013,
Cameroon,,47.69017029,48.54798889,48.83464813,51.42932892,51.62818146,50.56058121,49.78231812,50.02249908,50.47961044,51.52334976,51.53401947,50.5064888,48.61283112,50.39807129,50.94533157,50.75656128,50.24782181,51.30844116,50.50545883,51.48400116,51.10971069,47.86434174,47.3414,46.8184,46.29539108,47.5381,48.78087997,51.78100967,51.86201096,57.2917,62.72134018,60.8047905,57.06380081,53.90314102,47.81280136,44.6942482,44.43053818,46.03527069,46.31568909,45.79473877,45.43772888,45.56349182,44.8794,44.19525909,41.46570969,
Canada,,,,,,,,,,,,,,15.93865013,15.82433987,16.97299957,16.70162964,16.70203018,16.05084038,15.60031986,15.68562031,15.35704041,15.30451012,15.96673012,15.85369015,16.22553062,16.47860909,17.2143,17.95005035,17.25852966,17.41596031,,,,,,,,,,,,,,,,
"Cayman Islands",,,,,,,,25.38636017,23.201,21.0157,18.83036041,18.6529,18.4755,18.2981,18.1207,17.9432,17.7658,17.5884,17.411,17.2336,17.0561,16.8787,16.7013,16.5239,16.3464,16.169,15.9916,15.8142,15.6368,15.45932961,14.49367046,15.16666985,14.91250038,14.1515,13.39043999,12.80632019,12.10140038,11.06268978,12.09060955,12.0857,12.0807,12.07575989,13.31023026,13.03629971,,,
"Central African Republic",,63.69219971,65.94065094,65.42896271,65.01622009,68.34030151,66.5160675,66.89929199,64.66259766,61.83406067,60.70299149,59.60630035,60.5800705,62.12580109,68.28585052,66.9594,65.63289642,60.33869171,62.77054977,70.38735962,90.38285065,77.02522278,77.8539,78.6826,79.5113,80.34,81.1687,81.9974,82.8261,83.6548,84.4834,85.3121,86.1408,86.9695,87.7982,88.62690735,92.4968,96.3666,100.2364883,94.61257172,84.32026672,81.31050873,80.1157608,,,,
Chad,,64.89022827,66.00430298,65.8649,65.7255,65.586,65.4466,65.3072,65.1678,65.0283,64.8889,64.7495,64.6101,64.4707,64.3312,64.19181061,70.64573669,69.8884,69.131,68.37361145,67.18042755,65.81015015,62.3087883,61.6095,60.91016006,62.05484009,62.95827866,67.07801819,67.56610107,67.88426208,68.6206665,71.22251892,67.95110321,72.11578369,68.71880341,63.1543808,62.72307968,60.37924957,62.40153122,61.01961136,62.2039299,62.59056091,61.26763153,62.42763138,,,
