Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Turkey,0.304133333,0.3159,0.3276,0.3394,0.3511,0.362888889,0.3699,0.377,0.384,0.3911,0.398155556,0.4039,0.4097,0.4154,0.4212,0.4269,0.4402,0.4534,0.4667,0.4799,0.493166667,0.5008,0.5084,0.516,0.5237,0.531299278,0.545458905,0.556565301,0.562951141,0.582399156,0.624654431,0.647701279,0.652023697,0.652023697
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.678712889,0.678712889,0.678712889,0.678712889
Uganda,0.173577778,0.1857,0.1979,0.21,0.2221,0.234266667,0.2376,0.2409,0.2441,0.2474,0.250733333,0.2537,0.2567,0.2596,0.2626,0.265544444,0.2976,0.3297,0.3618,0.3938,0.425922222,0.4306,0.4353,0.44,0.4447,0.449374582,0.445783955,0.451915551,0.46638048,0.475289853,0.478643671,0.478643671,0.478643671,0.478643671
Ukraine,0.581166667,0.5876,0.5941,0.6006,0.6071,0.613522222,0.62,0.6265,0.633,0.6395,0.645966667,0.6526,0.6593,0.6659,0.6725,0.679177778,0.6844,0.6896,0.6948,0.7,0.705266667,0.7172,0.7292,0.7412,0.7531,0.765077778,0.77172,0.775584444,0.779448889,0.783313333,0.7844,0.789955556,0.795511111,0.795511111
"United Arab Emirates",0.358422222,0.3699,0.3814,0.3929,0.4044,0.4159,0.4269,0.4378,0.4488,0.4598,0.470766667,0.4852,0.4997,0.5142,0.5287,0.543170278,0.5554,0.5676,0.5798,0.592,0.604148056,0.6132,0.6222,0.6313,0.6403,0.649325225,0.65412167,0.658918116,0.663714562,0.668511008,0.673214954,0.673214954,0.673214954,0.673214954
"United Kingdom",0.608133333,0.611,0.6138,0.6167,0.6195,0.622333333,0.6263,0.6303,0.6342,0.6382,0.642177778,0.672,0.7018,0.7316,0.7613,0.79113675,0.8,0.8089,0.8178,0.8267,0.83555079,0.8417,0.8478,0.854,0.8601,0.866236402,0.853535307,0.851945324,0.858688674,0.865432023,0.877730929,0.860260145,0.860260145,0.860260145
"United States",0.789533333,0.7927,0.7958,0.799,0.8021,0.805233333,0.8109,0.8166,0.8222,0.8279,0.833555556,0.839,0.8445,0.8499,0.8554,0.860811111,0.8586,0.8564,0.8543,0.8521,0.849881996,0.8533,0.8566,0.86,0.8634,0.86678489,0.869514879,0.87634351,0.880394363,0.88368347,0.886981429,0.889759207,0.889759207,0.889759207
Uruguay,0.544814444,0.5493,0.5538,0.5582,0.5627,0.567176296,0.5731,0.5791,0.5851,0.591,0.597003333,0.5995,0.6019,0.6044,0.6068,0.609272222,0.6195,0.6298,0.64,0.6502,0.660484444,0.6665,0.6726,0.6786,0.6847,0.690757414,0.693478674,0.708085969,0.708804374,0.708805233,0.707330312,0.709762912,0.712262429,0.712262429
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,0.653888889,0.653888889,0.653888889,0.651111111,0.651111111,0.651111111,0.651111111,0.651111111,0.651111111
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.595511111,0.595511111,0.595511111,0.595511111,0.595511111,0.595511111
Venezuela,0.440501111,0.4445,0.4486,0.4526,0.4566,0.46065,0.4591,0.4576,0.456,0.4545,0.452946667,0.4574,0.4618,0.4662,0.4706,0.474984444,0.4826,0.4903,0.4979,0.5056,0.513254544,0.5295,0.5457,0.562,0.5782,0.594450532,0.617965815,0.649559434,0.670028665,0.67421609,0.682482617,0.682482617,0.682482617,0.682482617
Vietnam,0.381288889,0.3801,0.379,0.3778,0.3767,0.375522222,0.3702,0.365,0.3597,0.3544,0.349122222,0.3568,0.3644,0.3721,0.3797,0.387388889,0.3968,0.4062,0.4156,0.425,0.434455556,0.4416,0.4488,0.456,0.4632,0.470388889,0.478175556,0.485962222,0.493748889,0.501535556,0.509322222,0.513488889,0.513488889,0.513488889
Yemen,,,,,,,,,,,0.218431389,0.2206,0.2228,0.225,0.2271,0.229298056,0.2349,0.2406,0.2462,0.2518,0.257438889,0.2668,0.2761,0.2854,0.2947,0.304011111,0.306979259,0.309947407,0.312915556,0.320513333,0.328111111,0.339222222,0.339222222,0.339222222
Zambia,0.318833333,0.3274,0.336,0.3446,0.3531,0.361711111,0.3645,0.3672,0.37,0.3727,0.375477778,0.3918,0.4081,0.4244,0.4408,0.457097917,0.4632,0.4693,0.4754,0.4814,0.487518056,0.4976,0.5076,0.5177,0.5277,0.537804861,0.545682222,0.553559583,0.561436944,0.569314306,0.577191667,0.584262361,0.591333333,0.591333333
Zimbabwe,0.288388889,0.3206,0.3529,0.3852,0.4174,0.449666667,0.4444,0.439,0.4337,0.4284,0.423122222,0.4299,0.4366,0.4434,0.4501,0.456855556,0.4598,0.4626,0.4655,0.4684,0.471333333,0.4737,0.4761,0.4785,0.4809,0.483266667,0.4866,0.489933333,0.493266667,0.4966,0.499933333,0.499933333,0.499933333,0.499933333
