Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Denmark,,,,,,,66292892248.4533,70754075827.1873,73295304379.4723,77483596865.8619,79406061985.0179,80072115504.0649,80112954392.8334,86174941489.3858,84221047557.6431,86867517061.6359,93492173918.4008,95346898475.1329,96995494544.1799,97996362599.6935,95803692171.2192,94600351533.6796,95932486328.1435,97767288496.2272,101205958135.275,105749246056.105,113288841998.575,111132249132.861,109095525042.455,109442585322.526,110319081636.014,112109107361.701,114985158452.289,113995384492.756,121585441165.44,123626647234.414,126661695663.243,130392752052.02,133460105527.856,133300323342.834,133815722238.206,134121426010.72,136060729644.141,137876120074.099,144283532675.558,149619524096.96,154029953561.484,156754808570.805,157523521299.076,152117133222.372,153309134924.41,153731910580.375,154519666445.516,154951400724.059,156363629399.238,159929579181.093,163803899847.537,166427228124.191,170837442606.046,174619103774.762
"Dominican Republic",3342810880.77874,3356479142.76293,4078476152.00701,4459357627.55942,4811658556.81902,4095874533.11548,4883778742.21201,5085859107.16759,5150332946.54258,5522146326.54404,6497029069.7227,6800926973.29702,7103905852.77901,7855125232.63111,8400448378.953,8946112342.76762,9427708946.45479,9966144951.02952,9951692567.5353,9719152811.48359,11670625976.401,11674237284.7422,12174936705.6905,12506126677.3835,12803320817.5865,12582126817.9934,13117290107.3241,14701113399.7874,15821657597.9702,16647542649.375,15134713008.1498,15573619679.8512,17617776470.0677,18358970747.0687,18361965462.8534,19481117891.4527,20179908927.9074,21788058611.9647,22461313842.4935,23779818513.1185,24575341055.435,24953132657.2898,25886513241.4727,25210148845.909,25895621103.4969,29158629050.3639,31804100922.1989,33649076107.7226,35480451274.5564,37465417471.8626,40040383967.9751,41774499086.7078,42568027301.9413,43514324099.2646,45823571661.9491,48772998774.8101,51716755864.1165,53966465619.8532,57031510662.5029,59597932915.2948
Algeria,8563590481.7477,6503992764.97023,5203194227.71663,9213989750.3745,10081188801.4443,10623188198.5252,8570981547.04197,8611221065.17552,9295289642.72052,10019597779.7177,11106059984.2297,11749889045.6087,13802096572.6539,14003293364.4943,17504116289.9719,19475843865.8369,21045179563.8912,23338821691.1051,23338821691.1051,25592226844.234,28248022204.7193,30736683433.9119,31331019207.8619,33335147308.8958,35074081386.7716,37283397874.2302,36952273091.6431,34846103717.7375,31789565030.8206,35338859020.1986,34093652927.245,31581458429.7706,33103217292.0972,32266906745.4268,32084463222.0898,32750282870.5714,31963421237.0619,31273655306.8918,31929351703.8445,32871941510.9493,33660868107.2121,35242928908.251,36687888993.4893,38302156109.2029,40715191944.0826,42547375581.5664,43908891600.1765,46236062854.9858,49380115129.1248,52392302152.0015,55326271072.5136,58645847336.8644,61578139703.7076,64657046688.893,67501956743.2044,70134533056.1893,72448972647.0435,73753054154.6902,75818139671.0217,77258684324.7709
Ecuador,6030710882.36791,6349658138.3207,6780136635.97775,6976519883.51096,7575699414.03361,7767468959.12221,7822039738.71291,8082166665.72501,8466812002.74365,8928106913.82716,9700100536.10369,10203647292.5253,9995093372.66756,10484599421.5254,12141142289.4625,13851579020.6338,14865845016.5446,15418450519.3675,15772109833.2685,17019762201.5124,18354577574.6905,19707555297.7082,20330422123.8927,19573019940.7802,19928340883.8562,20731854750.6956,20782746124.3062,22107746210.3137,21492512972.2411,21523468333.6422,22844757172.6564,23768584077.1545,24013627798.2418,24773902748.3311,25883294361.0921,26914555203.0219,27254936814.3812,28878972366.3436,30866950700.2026,27102301610.3434,27320225043.1858,29363781276.0928,31441627921.7189,32385363714.6004,34469629272.6462,35995842156.0031,37562410575.4622,39154160519.246,41269321294.5568,40860742129.2157,44012105000,46269271977.3939,47598635461.5188,49462393747.4588,50814531811.1631,50767837554.8227,49544104863.3398,51390870661.8544,52463425760.13,53250164130.1531
Egypt,23532645101.8371,24460999233.6328,25837680482.7348,27486075136.2648,29150319738.3865,30771543051.4737,32641836985.2865,33321120496.3566,34235888957.9309,35343121080.9751,36837665454.241,37903196352.2423,38956638569.067,39751037617.8201,39198412192.6006,39071228673.795,44322827727.2726,45407675548.7121,44905348682.7273,42419331909.1616,47187368125.8747,46874559101.9316,48035113965.9744,52057660962.2276,55397071370.4938,58129617722.4416,60497382401.1923,62918206232.4082,65967723748.965,68971673762.4008,72057995800.7092,74946274456.8511,77408672222.2696,79734764500.9101,83097060002.5967,85863078790.1068,89288220929.6836,93043691167.4409,96732605548.562,101087842154.45,106143199947.969,110369588066.051,112577801841.617,115195890259.751,117612587252.715,123291825205.452,131226647013.925,140329539041.846,148371421010.847,156777660086.087,163231986067.774,172262837337.606,183427780257.746,189547920000.427,197879994948.797,203972994384.213,213458532474.959,222401264384.053,224852267559.35,
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839861942.45573,2559188816.71296,3137662983.51118,2801605370.75988,3073026892.22084,3613119510.77965,2715590605.14376,2064353953.2262,1581800094.30658,1760002571.78498,2032560523.6998,2115477920.46927,2438185256.06717,2243835672.96383,2118019996.54686,1979157339.71026,1729945064.50302,1925749388.84165,1807450302.43902,1488567722.5193,,,,,,,,
Spain,,,,,,,,,,,282055721603.718,296441952810.116,321046539991.47,346087520725.246,363737216976.793,370285228912.149,391021302986.557,396886264045.956,400459631824.269,405664732250.702,414044753922.821,409907999217.336,410072359469.759,411666867105.733,410847200480.399,420228540680.408,434527880255.785,460392203061.95,482911688514.219,509117539018.168,526990112666.737,542203038993.754,553987880647.819,543447480761.47,549340968844.119,558754327214.793,572450000096.865,588644012793.339,614594105237.414,644083303177.369,672657280150.139,698727895519.933,720223661500.942,737263845571.742,767176129198.86,798884957687.491,830719330890.414,858916673720.308,852886761092.882,822245062675.73,825281989314.444,804963832753.491,778252939340.808,755780435482.611,768548332926.067,791201621172.845,812512836423.845,836735433599.267,852183710692.85,861585754346.148
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4581304361.71865,4621357652.85725,4855894135.76099,5331994428.14182,6038345240.19233,6254297351.92253,6280802583.08841,6723429324.6539,7187825289.27927,7887307297.32578,8649716794.46707,9348852253.91292,10255048277.7831,11569383837.7465,12546764807.7399,11986027161.36,10346677952.2638,10253340823.4615,10613136712.686,11077659940.2604,11472664581.9253,11889445002.9751,12480027391.428,13049682693.3361,13412969006.0172,13983293287.2172,14413412902.4615
Finland,,,,,,,,,,,45082169740.9127,45865351685.272,49686744066.4415,52618169706.1018,53538248086.2889,55193552829.2644,56234797225.8922,55904943164.1787,57207638684.9959,60538100601.1972,62061205627.2468,62971085212.7363,66205329710.0547,68263485288.3818,70515006913.3367,73390332363.1845,76417966688.6537,80004508170.832,84449276575.9063,88394737105.5553,88135149834.6642,85469083429.5624,81891813002.5227,79710485911.1764,81784534607.2529,85814758232.1803,89047678293.0504,92162724586.6948,96608817547.8486,99840413172.2703,101939625921.604,104674562423.866,107290300722.454,111717851692.961,115908330692.569,119588906205.533,124277368883.381,128629427574.486,131160402777.796,127328842825.658,131144509660.046,134940310186.971,135459484489.491,134752241886.136,135569411757.657,137748089976.107,141015445145.372,142376953492.301,144844356224.613,146240299560.306
France,327669561815.399,346161692325.995,371240618733.191,397343564081.36,418982804165.419,435101245725.19,455296682428.021,477256485009.494,497434112726.973,529363154143.53,553610144527.413,584543152497.044,614099777232.49,648679819523.078,666579163803.977,679596290523.377,716647971437.916,734973460366.014,763516242542.336,789404207542.876,798806101863.966,814591260131.896,841144519573.253,848118025844.597,853626103447.611,869548645787.972,901365744720.953,930902016185.315,961819759328.48,992424572450.888,1018227308572.73,1024878980203.79,1036403964903.68,1035801002038.44,1053152082806.72,1071289304865.21,1092288691970.47,1098166942978.89,1141936443274.98,1181491564482.42,1224805662621.24,1255653441712.17,1281799637634.55,1300840031784.61,1326220439561.01,1358285592780.28,1387398263883.18,1423991998354.72,1431427267117.12,1435790478802.91,1462834758499.08,1471870295589.66,1465642224446.91,1473109295131.96,1485185087503.35,1507151250418.62,1533976733592.26,1556659073745.51,1570698947389.86,1594376048974.02
"Faroe Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197862769.15418,,,,,,,,,
Gabon,510380890.106135,552330026.887392,615253679.289808,804024707.402374,850634804.440979,983473701.738948,876725744.713189,1106765702.74029,1124134994.50204,1171165424.57328,1233072029.60721,1331736902.97567,1433576808.0558,1665853621.70883,1403437894.74916,1466569340.91393,1701552098.23576,1889400183.67304,2605445864.9274,2357133186.1679,2385834431.23996,2629934003.39786,2352824524.47328,2885760779.2016,2641226866.11593,2489207559.64771,3091638354.39557,2596055415.00964,2285501688.85861,3096850445.06084,3002598474.9663,2944692584.92457,2875429172.36669,2852187738.43559,2549323457.47371,2591963151.42577,2346103489.5839,2329044516.69351,2818596942.7912,2981076423.57933,3114332988.29127,3105126324.25102,3171828803.87214,3180761001.62381,3270143821.98615,3434034767.63335,3646230402.67987,3776855578.67388,3900907544.25815,4096527372.55557,4404138693.9987,4721937879.18199,5015689634.72841,5424518496.9762,5725036821.7296,5959763331.21693,6096837887.92127,6122444607.13085,6097954828.71169,6177838036.79483
"United Kingdom",,,,,,,,,,,553043283523.161,570663945711.67,606964286198.539,640577231009.879,630178375609.444,629337995088.123,632437610071.396,629923300873.995,663638730900.934,692614779242.726,692029473456.855,693155568310.021,700725000982.17,730130296521.545,747033248990.632,776058055044.791,826219238415.848,871691562679.538,939309137603.794,972092717561.263,981570362141.783,961318663878.151,976472614643.239,1018810588838.36,1054664690154.47,1077486495841.36,1117308710173.73,1169805431675.12,1219620846647.25,1274203493703.72,1332025181525.15,1379305695035.19,1424044335433.47,1472411036005.53,1519718041869.14,1558594896802.1,1583740338489.16,1621238195942.91,1614926040325.47,1570731190722.15,1590325783819.87,1590205870964.85,1615606475906.37,1658945203593.65,1696931078503.64,1747590066196.16,1811312580749.34,1851348128296.76,1880605464595.75,1900901408223.36
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9940975144.47624,10831377506.6504,11283649256.5859,11570582237.3954,12232328764.078,12695854706.6441,11977788285.5359,12862563551.3948,13610037667.1596,
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20605693705.2947,21849644671.2547,25153736489.0945,25694406880.4332,30141056573.4266,31928424307.9895,33961802004.3143,40693536930.8006,44135244391.2708,45257134629.1633,44992940863.0426,45755948964.9787,50037834885.4118,52118177006.8911
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5444159234.59559,5780910563.8753,5604756247.48628,5596913159.80888,5480756687.2468,5702984960.9095,6164476313.81099,6741345684.65882,6616966364.21378,7084589876.0424,7136901026.89959,7341636001.36987,7618645140.79549,8030836676.66712
Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144241198.22825,1151901096.31558,1109455422.51058,1192133129.84763,1296209359.82313,1348563709.13558,1440025703.27003,1352182835.29611,1335281867.49793,1462197243.14664,1500356184.99451,1630223081.00715,1602710694.75772,1666800851.23149,1835986214.94926,1952721318.29486
"Guinea Bissau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576383508.635607,655251329.695253,669862810.436334,628827501.492293,675295055.3359,650699678.789276,688561924.601814,695673432.451425,736448406.657723,755837446.542393,851869711.292873,829040342.889888,828189524.182765,842308087.650731,807405433.882401,897263914.228014,994462543.586646,1160046079.95315,1204127830.93122,1264333987.50859
"Equatorial Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703387187.76252,2858794405.40867,3137602950.70477,3468380459.98389,3523382002.65257,3819019337.93498,3972386950.66457,4242224454.3021,5000618819.6208,5181056902.87337,5280617135.03006,5430505389.36482,5615262866.89933,5952499094.87254,6101494403.04378
Greece,31591654466.8054,33810904064.0601,35162851793.3432,37128804651.9763,40920934605.1114,43795457138.2728,46855760804.2431,50169596140.5986,54100855178.7164,57513786898.5863,62665996043.5905,66055937209.4956,70023782415.1294,74293868979.3678,73548175687.2332,79043566957.0325,83555109781.2493,90912625720.834,98104882790.3271,103730638435.879,104202485039.267,103489848455.541,106997697542.275,109241391830.647,109658644623.483,110218933167.069,108586437299.925,111480262068.016,118231942582.355,125663212292.526,128954367804.385,132680847076.78,135696419406.011,134658237713.052,137277221787.059,140740949619.481,144505657662.808,150953068647.418,157845556350.346,163365856829.202,167488301527.221,173557377522.585,182383407506.621,190651019080.666,197527539647.655,203897491957.613,209569698574.622,218112169894.977,225929081602.748,222155925610.579,207673976743.72,187430493870.883,172393161243.534,167964358261.326,169010674295.265,168699367915.007,168662751867.022,170105378459.712,171976308136.242,173349507184.281
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888088760.868405,972333351.113956,1035098949.1652,1063779093.54386,1076510019.38088,1077523514.87349,1085293646.98352,1081150761.89968,1085400330.71958,1075300937.03882,1063512384.20369,1071051368.21892,1073007236.71343,1088956455.25506,1103180953.39699,1115218434.94959,
Guatemala,5513369219.57525,5756472379.1547,6085270186.05315,6481397140.53948,6813348455.9912,7013948354.99138,7257056666.16007,7615063311.16155,7956547505.81821,8399600286.64811,8883277070.35805,9392968244.2535,10006768726.0792,10571702935.5981,10963340984.4669,11285157420.7145,12041775747.3383,13004686037.5025,13655301142.7512,14237364134.1546,14719136659.1873,14918446368.9471,14470314730.9113,14267196524.824,14427787352.4837,14377007380.424,14496340328.4318,15061264213.7454,15678873191.8985,16149854104.7206,16478018896.9499,17200036897.1941,18010296326.0908,18784842673.9006,19694967110.0683,20727969460.531,21308352990.3541,22160686749.8455,23173428784.6826,23998565646.3984,24839866659.9735,25778843927.3701,26646884254.7022,27675383863.6961,28741324899.3669,29971099097.3645,31374693408.0157,33065820577.2504,34504035962.0752,34402134500.5008,35587915994.4402,36883413646.9206,38042033878.8476,39450777424.3973,41241346069.082,43362346054.7181,45127992255.8757,46591522487.3568,48204327143.6935,50282351041.1729
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2778547807.33286,2581164629.76276,2703643421.99856,2825109992.81093,2736034507.54853,2758303378.86413,2828146657.08124,2847378864.12653,2816000000,2857501078.36089,2960747663.5514,2964796549.24515,2985040977.71387,3008322070.45291,3056908698.77786,3121690869.87779,3120678648.45435,
Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987474697.47461,2170010582.07938,2276338844.64607,2465208604.63622,2272102809.12356,2217531848.30114,1813185288.39509,2028564175.88598,1752793830.84816,1893017654.86982
"Hong Kong",,6114079844.40096,6769399316.84436,7431857109.99765,8092584401.16067,9147325364.23511,10260362613.107,10404859529.2953,11447703291.1865,12434630207.517,13743322337.6647,15511679058.98,16689177506.9898,18889078162.1307,18548818208.2923,19237449844.0486,20687502355.5271,24146235052.2209,28270129451.4277,30942024524.417,34708462106.257,37347477641.431,39301863326.7012,42337488286.772,44815458980.4757,46765302098.0214,50776173085.9883,56182693929.1143,61447421765.4119,63799065813.8253,67794254127.5053,74071001158.9924,80427675751.1554,86738492040.5761,92375277804.7835,93880273754.4534,97377185651.3077,102771592980.502,97122801858.7368,98138173901.5324,102569881342.26,104006306150.565,102918144867.803,101315483712.057,108536544048.364,112382801034.506,119233317632.144,129544946366.713,132005612040.514,132242258187.685,140327704268.136,152105068188.47,158345474678.161,165660847372.938,171193478548.606,179344791861.062,182923902602.454,192966979059.407,203181267057.023,200953894682.786
Honduras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7929652702.58262,8289687836.0307,8636471625.28923,9016693778.71202,9465631665.40637,10046746718.8066,10919811688.3638,11582788733.2284,11929372859.0931,11937779738.8327,12373340178.1414,12818831244.1425,13366812682.7691,13870437322.1695,14224881880.5908,14779883063.7999,15371002304.0902,16069550958.853,16822229410.5391,17519285844.1481
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24269514193.8633,24721120888.6203,27651622293.5418,27302777424.0446,26502155442.1697,27704792591.1887,29149934014.4111,31923480790.7019,33407307013.8149,34928454695.8531,36527994483.3963,36998006281.185,38857262522.6186,40030247005.6422,36487946342.5405,35933066569.6617,36315824545.6709,35451807208.9093,34911412933.7868,34061540259.5403,34186626793.107,35258383209.4568,36359281038.9399,37530902180.9983,38847548718.2408
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7705784726.21906,7469305090.48473,6969872094.67116,7133369161.50446,7262451345.76647,7219612569.50496,7280034425.5753,7269804302.0194,7353666353.5983,7338959034.44606
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51507554249.5498,52420187824.9266,54714418834.1059,54962952549.4338,50933193588.0391,49688828424.308,50699329906.8798,53149981784.2451,56686564083.1673,58444548511.5663,61096730448.9544,65913208496.2057,71468179165.4388,72906618850.5885,74991785551.3545,76153721213.9917,76945130566.5661,75965913226.9396,70861320171.9641,68885760200.0536,69308299355.0974,67622504436.9094,67649172091.0638,69238390790.9373,71903148262.3711,75398261024.1541,78978442146.73,82767487541.4874,86947763682.6317
Indonesia,31439161138.4685,33902602152.5289,36265082469.2922,34831440567.668,35104034450.371,35942008237.9352,35417012611.9951,38546794228.2135,42070322563.898,44543859647.6914,45805868363.9096,47855370519.0489,51086112832.5753,52499562594.7445,59764045873.5999,62233027745.2671,66098140511.08,70499130833.5874,76218445697.4345,86198480275.8962,97177942935.5584,113416457526.937,117230064678.908,126036428780.43,131068994850.674,132423545679.929,135321181103.512,139794573165.957,145216525733.982,151243982340.149,166180730561.105,178314378044.664,183403986290.995,194093904331.975,209286485234.692,235623866376.403,258528665943.372,278746848036.936,261552858325.642,273671254375.982,278003599824.312,287717424385.425,298753747920.366,310383912722.719,325801202705.453,338681315444.919,349428664566.583,366923655953.661,386503253423.354,405283232042.954,424492611565.909,445972019271.282,470572312040.142,496349817546.849,522575578796.426,547876046826.679,575513847066.751,604183850487.49,635214058112.731,667996035815.257
India,120842703301.458,122902873046.618,124503987560.361,129135583875.254,136849863584.453,136971003159.41,138751037637.482,146600802397.619,150451765727.837,156039727108.181,161338786541.67,164478054869.015,165579867121.504,169643223193.341,169515309365.837,179141920720.494,182713944239.956,197612916503.358,209690611823.679,204987288128.878,223437961154.102,233154320864.494,235486169271.9,253763678913.576,261078059437.392,271974304571.415,280556883351.889,290172592406.992,308284515486.738,323582765731.818,338035550472.458,345327852788.155,354233163025.163,369631414565.019,387595933137.109,411192342891.804,443157042935.444,456405915966.087,486077729146.138,515628112180.178,533363601951.527,565114189914.039,581335671560.009,615781672642.099,647624516358.858,695909427554.182,730257954664.34,783432158247.244,818312104092.094,859234069652.857,916978109046.534,985036080034.468,1038926009324.71,1114800619795.03,1186079361197.15,1280113050939.03,1384187836293.68,1480392295615.96,1586356892713.53,1671047176627.39
Ireland,,,,,,,,,,,25030746285.0416,25841161460.1861,27171581082.7778,29122047580.2225,29600307669.237,29844295991.0044,30688898330.2139,32766397055.2133,35751834192.159,37337038056.5776,37497177831.0284,38134138246.8734,35442710519.5832,35744636954.0576,36462926852.43,38137017142.1139,38904608467.4718,40198071489.6714,42001089030.0772,44738952122.2263,45371355901.8975,46190253136.3215,47523642744.1002,48904628358.6655,51038832462.5389,52797993464.9256,56546463907.0922,60191022737.982,64881713117.2923,70995622386.0809,78493123901.355,82129450415.4289,85184273431.8435,87635961730.4338,90819202195.8259,97229862631.3317,103736087618.161,110598990891.27,110890515835.218,105233681071.454,105704894774.364,103989115988.038,103073227965.228,103396732148.559,105995962129.727,109262931115.076,115139052595.011,118662220861.727,122691891126.925,126117696696.579
Iran,18303379864.7414,18031606948.028,18099769302.8925,18462593666.7152,18684519684.4411,18024387710.4528,18851593161.5834,20580207637.3883,22761667081.8892,22435334937.346,24232526458.0187,26730859144.3223,30670492135.6919,32393194797.2842,36699360269.8435,44845840254.9984,58960887869.3349,58758703823.2592,62932444657.4532,64208214164.5624,66390855971.9058,63368381837.5007,65234392260.1238,69983084681.8933,80089046510.1388,84396536584.1,85840907156.5697,77144541622.9168,72423188633.3252,72973069916.3698,73163116031.8925,88746245074.44,96700053094.1478,101121502190.767,104292053228.335,99692999787.1345,93640844495.5767,97367377502.8177,105514428823.933,108630464082.801,108732716403.6,120258665064.341,127614241459.049,141766015136.801,143915295016.473,167728946319.47,180408449926.913,203418195249.152,196146388270.095,200205332641.439,208947605803.406,218128920362.466,213338592235.821,209353595845.297,213641127607.813,206153800840.328,213994673598.88,219332491914.972,,
Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61560960683.7607,,,,,,,,,
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4620415851.32523,4759387140.45962,4605372913.66815,4391673528.97288,4517886928.02479,4615559329.55113,4848204975.46611,5151610081.68889,5743258221.91166,6161363148.2411,6408542748.20749,6231953453.43859,6191235469.92284,6561600731.1465,7030469282.52271,7834829517.63184,8135486653.53598,8674193107.40697,8094838872.21985,7077705164.34116,7051838747.32688,7229174675.21453,7368730799.45109,7431922728.67002,7669906184.56308,8018463818.49553,8593734856.17172,9286081393.65077,9727056124.88149,9880748761.35699
Israel,,,,,,,,,,,16491050426.4568,17378323994.8648,19122275527.6798,20728546667.0938,22308811518.0504,22305751957.6502,23401646773.2567,24587940265.5892,26678725741.2749,28812943013.1083,27754414519.0158,31372273456.2475,33940694180.9253,36899783730.0404,34369873636.4429,34811319472.1155,40063978008.859,43630869078.783,45672961575.2807,45923922376.6616,48664926552.6653,52192754092.7179,56149109015.5001,60194846820.7096,65948876917.8755,71515035082.7677,75801145675.0026,78865437311.1987,83475114243.5112,87035428032.8237,94359206904.0703,98049104800.3074,99520743430.348,99669656318.7449,104942669529.066,108495902375.182,113927207282.113,122747463033.697,124903927278.103,126341359172.95,132425213594.635,137605303927.006,141633038695.103,146816411340.99,152904990684.502,159111618329.879,169122649672.176,174840128338.36,181289106487.683,
Italy,,,,,,,,,,,549300404982.344,570050188895.811,588918106083.982,623041431903.756,642644911695.887,644633928709.833,673530212040.841,693610536488.551,711803536145.75,759918887839.537,805449497082.81,818402553167.702,826401696558.753,824919856309.616,849265536315.522,873614018971.462,909118788162.505,942219302724.328,980739844525.018,1019670249621.77,1040519131361.96,1068390199381.35,1086822793872.09,1053782965638.66,1069919132920.93,1086257375223.32,1097651401333.99,1135939380494.69,1174173628815.16,1206480562582.28,1238570102604.98,1246548576544.67,1246022508386.99,1254432558317.03,1266620565671.55,1284184127433.74,1301432097709,1316881381787.46,1301972864648.26,1282419656047.86,1295888804264.43,1296728240563.94,1248557492373.86,1218041216057.29,1220168586773.36,1242524074850.94,1258017578793.32,1277374021351.19,1288909476914.9,1294228336022.19
Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11959449249.6943,12329707973.8454,10966096786.1261,10830702290.5841,11244887736.4699,11134238795.6135,11056337368.7024,10963272565.2109,10952328709.1645,10935786843.804,11064003111.1866,11159757648.883,11237875952.4252
Jordan,,,,,,,,,,,,,,,,,3360023756.86924,3988229366.64507,4770483304.0965,5872142161.53704,6319271906.47869,6481256844.48421,7231826788.71468,7429441353.73113,8155578615.06468,8629009870.13807,8107172921.58067,8586274735.53814,8210086302.34142,7852771585.19494,7128569400.38362,7056086125.37743,8366036898.13952,8151738680.12304,8003620737.19009,8188505478.09908,9015234702.92859,9480598130.57088,10069918423.7495,10183370393.0474,11842081145.6007,12466067315.5977,12491278950.3898,13079548686.1729,14973567352.4027,15854921592.3152,16276164804.2963,18129214636.6014,20316317710.1439,19775319668.5752,19542112676.0563,20041091519.9381,22149408501.0011,23378472163.3093,22743981193.8906,23057024739.4679,22779697531.2878,23759797001.9444,24332309635.4116,
Japan,,,,,,,,,,,1099088275282.67,1159319869020.82,1263267574637.06,1374362702460.03,1373172543249.82,1433550924003.96,1475208265391.44,1534833081505.45,1615424503789.7,1720256016860.49,1738620144275.6,1781757026560.81,1864659522986.42,1927657447443.61,1988112315398.78,2069768485034.36,2145978848088.94,2239945931337.27,2355370912955.73,2471404166198.18,2589789173943.1,2647300053066.18,2707473122869.54,2736729727844.79,2799664648649.53,2869548299517.27,2929408642101.73,2949707273274.71,2932388142083.07,2966402095550.22,3013156532985.05,3070359266973.67,3106651661602.55,3127117538834.65,3168107714865.73,3207243292485.04,3240418724618.87,3270740664075.13,3237517120060.43,3214663977176.62,3291829704701.68,3279109840110.54,3345641696687.23,3424886544730.66,3395530279432.03,3387533397704.08,3378663629015.22,3423061729862.04,3422616122213.86,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55755289463.6424,53217808089.3007,52618310495.9423,47675148395.0285,36448002660.8074,28990620403.0122,27502449145.4306,28381879384.9188,28186398251.6429,28321671611.9156,28683078941.4248,30992621543.8316,31798144431.3636,35545611421.1122,40469988356.9368,44795281498.6035,50421207788.1268,55874506798.7716,59998286151.26,60275453944.2761,67184600454.6843,75200574463.3952,82777326900.7377,91584351208.1204,92800601094.7198,94489106982.4316,95655137780.7101,97130104111.4867,103033302432.742,108992131579.258
Kenya,4095184495.90007,4146226980.18646,4477560284.5593,4483101434.51023,4792914122.53622,5172877387.36138,5582147446.97641,5879396698.39544,5316187592.72733,5476623367.11908,4955021991.78734,7181943149.20212,8125593080.75666,7591905875.90022,8727304861.27717,8556335785.76016,8115012009.85046,8805002876.75017,10073274304.6148,10477218002.0985,10738233656.4083,10336439612.2155,10662948028.0213,10315611862.8143,11133817592.2629,10374416815.533,12346986247.7843,13417943408.1607,14557259536.6124,15421372301.6642,15376611750.0076,15746065457.9052,15585414718.1844,15344796882.6176,15624442863.2568,17811977600.9273,18274869563.1022,18973163100.6285,19841694231.1764,20655001752.7418,20575888392.1619,21429320141.8801,21610037547.81,22086037589.1537,22620508131.635,24083247385.7635,26473478750.0714,27875461993.1982,27452029497.9025,28711821050.6858,30861987146.8021,32799628340.8451,34687717545.3451,37578184296.5129,39182224640.2812,41204762715.0225,43157493532.1318,46353862536.7953,49364109535.0958,51838297542.4804
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4238099788.63486,3760742773.26836,3367694455.36447,2794520564.52399,2051684881.95887,2144644062.51829,1934670123.21469,2267618188.22954,2286258499.7153,2172351717.97912,2221446936.77998,2325826830.69452,2870266799.91145,3083135319.69346,3338880412.28895,3979488806.47914,4086572932.38585,4611458731.0472,3948664333.26566,4055812880.86624,4434733042.81801,4929913341.73506,5322797780.2309,5481248975.05342,5430370765.72845,5396111099.0393,5735477754.35803,6023366935.82476,6119028294.58571
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2969605990.98809,3117325781.49427,3370084255.5034,3689253138.38534,3622691715.39224,3997899158.35763,4242376065.36426,4453635286.79594,4554674291.25214,4948256751.8556,5340328826.46945,5990642245.88977,6721545092.25279,7189591019.87757,7465461150.79122,8416844963.80651,8402374406.04682,9139053168.08337,10090975804.4812,10559072104.8545,11167449093.5121,11668864175.5432,12360285610.1587,13193976276.6334,13796414076.7821,14426402763.121,15221168256.5113
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151637923.967319,143154034.089566,140521922.583012,149654493.869962,151785115.226053,157092049.455592,164013512.536419,182469462.788455,191363770.281939,198927793.804317,184931457.956971,
