Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Romania,,,,,,,,,,,,,,7.41,7.665,7.92,8.175,8.43,8.685,8.94,9.49,9.85,9.7,9.76,10.08,9.43,9.33,9,9.51,8.97,8.43,9.51,9.5,9.78,9.95,10.37,9.68,9.94,10.74,10.4,10.15,10.09,9.92,10.4,10.38,10.1,10.97,10.99,11.13,11.1,11.26,10.84,11.26,11.18,10.8,10.47,10.81,10.58,10,9.74,9.47,8.86,8.58,
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,6.31,5.96,6.01,5.72,5.58,5.31,5.17,5.08,5.09,4.93,4.88,4.93,5,5,4.96,4.8,4.85,4.81,5.07,5.04,5.03,4.94,5.09,4.95,4.89,4.91,5.05,4.94,5.08,5.06,5.24,,
Scotland,6.03,5.43,6.65,6.92,6.55,6.41,7.2,6.52,6.1,5.93,7.29,6.77,6.83,6.41,7.07,6.41,6.67,6.53,7.21,6.29,6.01,5.94,5.32,6.11,4.98,5.97,5.52,5.53,5.21,5.46,4.78,4.78,5.27,5.17,5.81,5.39,4.93,4.52,5.01,5.23,3.91,4.43,4.39,4.01,3.65,3.32,3.1,3.12,2.96,2.77,2.56,2.55,2.29,2.7,2.19,2.67,2.1,2.33,2.07,2.34,2.24,2.31,2.165,2.02
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92,5.61,5.81,5.72,6.15,5.65,5.81,6.12,6.14,6.38,6.34,5.63,5.96,5.66,5.64,5.56
Singapore,,,,,,,,,,,,,,11.04,10.7,8.28,10.01,10.19,9.31,8.55,9.17,9.9,9.54,9.21,9.64,6.52,8.21,7.9,8.38,7.36,9.43,9.07,7.85,8.96,9.22,6.37,8.64,6.62,7.15,6.41,5.81,5.53,5.79,5.72,6.26,5.81,5.13,7.21,4.06,5.32,4.99,4.23,4.1,3.39,3.73,3.63,3.15,2.93,2.93,2.19,2.43,2.47,2.6,2.11
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.09,5.88,5.88,5.05,5.19,4.82,5.45,5.61,5.65,5.03,4.82,4.6,4.04,5.09,4.6,5.72,4.71,4.78,4.6,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.17,4.37,4.45,3.46,3.6,3.69,3.91,3.21,3.36,3.29,4.7,4,3.85,3.51,3.22,3.77,2.73,2.75,2.96,2.79,1.94,3.08,2.18,2.2,2.74,2.15,,,
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94,11.58,11.72,12.85,12.63,12.67,12.72,12.86,12.63,12.5,12.93,12.43,12.61,12.29,11.4,11.45,11.99,11.68,12,12.1,11.84
"South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,1.03,1.18,1.33,1.8,1.68,1.73,2.02,1.9,2.41,2.3,2.73,2.73,2.31,2.61,2.61,2.77,3.35,3.54,3.31,3.12,2.81,2.7,2.53,2.39,2.29,2.36,2.06,
Spain,,0.37,0.29,0.29,0.16,0.32,0.24,0.3,0.32,0.4,0.48,0.55,0.68,0.58,0.79,0.73,0.46,0.55,1.18,1.05,0.85,0.7,0.85,0.65,0.81,0.8,0.99,1.04,1.09,1.11,1.22,1.22,1.15,1.28,1.37,1.43,1.43,1.52,1.68,1.67,1.78,1.67,1.63,1.71,1.73,1.89,1.62,1.83,1.73,1.57,1.77,1.58,1.49,1.49,1.46,1.52,1.55,1.54,1.53,1.59,1.53,1.61,1.5,1.44
Suriname,,,,,,,,,,,,,,8.39,10.55,1.18,2.06,2.94,3.82,4.7,5.58,6.46,1.57,5.94,12.065,18.19,12.03,13.51,15.52,11.95,12.15,15.5,20.62,19.375,18.13,16.29,23.84,18.3,15.48,11.54,14.34,4.08,4.69,4.7067,4.7233,4.74,4.38,5.21,8.99,8.9,12.02,11.46,8.77,14.65,11.63,7.9,11.23,8.02,13.7,8.52,9.13,11.38,11.14,
Sweden,,2.53,2.91,3.68,3.17,4.24,4.21,3.85,4.83,5.79,6.46,5.94,5.66,5.89,5.49,6.01,5.53,5.13,5.76,5.88,5.96,5.05,5.1,4.95,4.46,4.33,4.29,3.82,4.2,3.49,3.37,3.34,3.4,3.25,2.67,2.78,2.97,3.17,2.32,2.11,2.38,2.2,2.13,2.06,1.97,1.76,1.76,1.96,1.74,2.02,1.94,1.66,1.88,1.4,1.89,1.52,1.44,1.81,1.55,1.58,1.47,1.64,1.26,1.72
Switzerland,,2.3,3.19,4.6,7.1,7.46,7.98,7.46,8.08,7.17,7.04,6.74,6.79,6.8,6.95,5.69,5.71,6.18,5.12,5.51,5.97,6.34,5.37,5.42,4.93,4.98,3.91,4.18,4.4,4.52,4.32,4.13,3.99,3.38,3.56,3.26,3.6,2.79,2.51,3.14,2.32,2.37,2.46,2.72,2.17,1.96,1.76,1.37,1.62,1.27,1.28,1.1,1.15,1.1,1.19,1.22,1.14,1.18,1.01,0.95,0.85,1.04,1.04,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,2.78,2.6967,2.6133,2.53,3.03,3.9,4.22,4.74,4.69,3.54,3.16,3.27,3.77,2.97,1.85,1.89,1.83,2.33,2.11,2.3,2.5,1.94,1.98,2.38,,,,,,,,
Thailand,,,,,,,,0.37,0.57,0.63,0.4,0.71,0.64,0.51,0.5,0.71,0.55,0.66,0.43,0.59,0.65,0.52,0.5,0.77,0.73,0.65,0.47,0.59,0.92,0.54,1.21,1.19,0.99,1.18,0.57,1.14,0.5,0.61,0.59,0.57,0.55,0.55,0.68,0.745,0.81,0.78,1.26,1.02,1.31,2.09,2.59,3.075,3.56,4.43,4.11,3.79,4.02,,,,,,,
"Trinidad and Tobago",,23.96,16.77,5.53,19.33,24.67,18.8,19.54,20.82,21.21,21.6,22.28,21.23,21.52,22.1967,22.8733,23.55,20.27,23.48,19.485,15.49,17.78,15.72,15.57,18.02,11.55,15.64,13.91,10.6,11.85,11.37,13.02,15.1,13.57,10.61,13.78,11.77,8.96,11.41,10.08,10.39,7.37,10.44,12.09,7.8,10.49,9.18,11.04,10.48,12.92,9.78,8.21,8.28,8.635,8.99,9.31,8.49,9.87,9.16,7.17,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.54,6.38,6.56,6.74,6.92,6.59,5.22,5.32,6.22,4.72,3.79,3.96,3.16,3.31,2.12,4.18,5.12,3.1,,,,,,,,,,,,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.53,6.3,6.1467,5.9933,5.84,6.13,6,5.7,5.43,5.77,5.52,5.68,5.73,5.91,5.79,5.66,5.68,5.85,5.74,5.73,5.61,5.7,5.57,5.64,5.63,5.58,5.63,5.65,5.83,5.6,5.46,5.73,
"United Kingdom",7.77,7.45,7.45,7.26,6.91,7.05,7.14,6.9,7.4,6.93,7.22,6.8,6.85,6.67,6.97,6.65,6.56,6.52,6.56,6.31,6.1,6.03,5.72,5.82,5.14,5.49,5.56,5.41,5.36,5.25,5.14,5.06,4.96,4.94,4.88,4.89,5.12,4.77,4.77,4.5,4.26,4.05,3.88,3.54,3.14,3.08,3.02,2.76,2.62,2.44,2.44,2.29,2.09,2.05,1.99,1.92,1.79,1.81,1.77,1.7,1.76,1.8,1.67,1.65
"United States",9.36,8.89,8.93,8.92,8.76,8.84,8.37,8.25,8.03,7.67,7.64,7.53,7.28,7.08,6.84,6.74,6.26,5.98,5.67,5.45,5.04,5.01,4.77,4.45,4.32,3.94,3.81,3.5,3.43,3.23,3.16,3.06,2.89,2.86,2.79,2.69,2.72,2.59,2.56,2.54,2.6,2.49,2.52,2.45,2.46,2.33,2.35,2.31,2.16,2.06,2.02,1.93,1.85,1.81,1.78,1.76,1.76,1.76,1.74,1.69,1.66,,,
Uruguay,,,,,,9.74,7.67,10.28,7.99,8.02,7.12,8.0067,8.8933,9.78,9.52,7.97,7.87,8.59,8.03,8.17,5.95,5.6,7.33,6.16,5.07,5.13,5,6,5.45,5.405,5.36,4.41,4.39,5.14,4.41,3.67,4.73,4.17,4.48,4.54,4.94,4.9667,4.9933,5.02,4.83,4.42,4.94,3.9,4.92,3.7,4.02,4.38,4.5,4.62,3.4,4.53,4.35,4.11,4.38,3.18,3.09,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92,3.69,3.7533,3.8167,3.88,5.02,4.88,4.19,3.73,3.35,3.26,3.32,3.86,4.22,3.96,4.34,3.46,3.65,3.95,3.05,3.69,3.81,4.87,4.7,4.16,,,,,,,,
Venezuela,,,,,,10.85,9.2,10.92,10.3,10.41,11.51,10.66,11.72,12.01,12.48,13.52,13.51,12.4,11.81,12.05,11.61,13.01,11.29,11.16,11.7,10.31,10.71,10,9.62,10.04,10.34,8.83,8.87,10.52,9.845,9.17,8.81,9.67,10.94,8.38,10.13,10.045,9.96,10.39,10.58,10.835,11.09,10.24,9.83,11.36,9.1,10.72,10.15,10.8,9.96,10.28,10.2,9.69,9.35,8.89,,,,
