Country,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Denmark,1290.953621,1280.935,1270.9164,1260.8978,1250.8792,1240.860545,1233.0925,1225.3245,1217.5564,1209.7884,1202.020356,1197.4459,1192.8715,1188.297,1183.7226,1179.148179,1177.7938,1176.4395,1175.0852,1173.7308,1172.376466,1171.9551,1171.5337,1171.1123,1170.6909,1170.269536,1168.2625,1166.2554,1164.2483,1162.2412,1160.234135,1155.2454,1150.2567,1145.2679,1140.2792,1135.290486,1131.4495,1127.6086,1123.7676,1119.9267,1116.085753,1112.591,1109.0962,1105.6014,1102.1066,1098.611758,1093.4981,1088.3845,1083.2708,1078.1572,1073.043502,1068.1091,1063.174728
Djibouti,3184.57815,3004.294,2824.0098,2643.7256,2463.4414,2283.15715,2161.3023,2039.4475,1917.5926,1795.7378,1673.882962,1555.3389,1436.7949,1318.2509,1199.7069,1081.162899,1020.6649,960.1668,899.6688,839.1707,778.6726746,745.3047,711.9367,678.5688,645.2008,611.8328473,587.0187,562.2045,537.3904,512.5762,487.7620502,480.9877,474.2133,467.4389,460.6645,453.8900648,443.5172,433.1443,422.7714,412.3986,402.0256734,395.7493,389.473,383.1967,376.9203,370.6440063,364.6053,358.5667,352.528,346.4893,340.4506432,334.6694,328.8882262
Dominica,3226.743248,3172.3588,3117.9743,3063.5898,3009.2053,2954.82079,2921.4723,2888.1237,2854.7752,2821.4267,2788.078178,2775.34,2762.6018,2749.8637,2737.1255,2724.387353,2711.6371,2698.8868,2686.1365,2673.3862,2660.635892,2681.2239,2701.812,2722.4,2742.988,2763.576067,2774.4793,2785.3825,2796.2857,2807.1889,2818.092152,2819.8208,2821.5494,2823.278,2825.0066,2826.735262,2834.2571,2841.779,2849.3009,2856.8228,2864.344638,2855.253,2846.1614,2837.0698,2827.9782,2818.88654,2810.3255,2801.7644,2793.2034,2784.6423,2776.081284,2762.0822,2748.083212
"Dominican Republic",6673.713351,6478.3345,6282.9557,6087.5768,5892.198,5696.819163,5544.864,5392.9088,5240.9536,5088.9984,4937.043245,4818.0968,4699.1503,4580.2038,4461.2573,4342.31083,4247.025,4151.7392,4056.4535,3961.1677,3865.881865,3787.4965,3709.1112,3630.7258,3552.3404,3473.955093,3408.4695,3342.984,3277.4984,3212.0129,3146.527352,3092.9573,3039.3873,2985.8172,2932.2472,2878.677112,2835.0803,2791.4835,2747.8867,2704.2899,2660.693128,2623.0648,2585.4364,2547.808,2510.1796,2472.551262,2440.8695,2409.1877,2377.5059,2345.8241,2314.142364,2286.2444,2258.346368
Ecuador,91919.82364,89432.2107,86944.5977,84456.9847,81969.3718,79481.75881,77348.6638,75215.5688,73082.4737,70949.3787,68816.2837,67051.5613,65286.8389,63522.1165,61757.3942,59992.67178,58536.3312,57079.9907,55623.6501,54167.3095,52710.96898,51478.4131,50245.8573,49013.3014,47780.7456,46548.18974,45503.3334,44458.4771,43413.6208,42368.7645,41323.90817,40478.8374,39633.7666,38788.6958,37943.6251,37098.55427,36447.4782,35796.4021,35145.3261,34494.25,33843.17391,33303.1332,32763.0924,32223.0517,31683.011,31142.97024,30652.5031,30162.0359,29671.5687,29181.1016,28690.63441,28254.5445,27818.45465
Egypt,63.14421128,61.5807,60.0172,58.4537,56.8902,55.3266994,54.0777,52.8286,51.5796,50.3306,49.08157199,48.0401,46.9986,45.9571,44.9156,43.87410598,42.8613,41.8485,40.8357,39.8229,38.8101498,37.8321,36.854,35.876,34.8979,33.91987774,33.1324,32.3448,31.5573,30.7698,29.98224252,29.4279,28.8735,28.3192,27.7648,27.21042488,26.7277,26.245,25.7622,25.2795,24.79676366,24.3636,23.9304,23.4972,23.0641,22.63090479,22.2043,21.7778,21.3512,20.9246,20.49804393,20.0516,19.60515949
"El Salvador",5338.375474,5194.5409,5050.7063,4906.8717,4763.0371,4619.202465,4504.8016,4390.4007,4275.9999,4161.599,4047.19815,3959.7045,3872.2108,3784.7171,3697.2235,3609.729781,3549.2703,3488.8109,3428.3514,3367.892,3307.432518,3264.501,3221.5695,3178.638,3135.7065,3092.774937,3053.0734,3013.3718,2973.6702,2933.9686,2894.267037,2861.1772,2828.0874,2794.9975,2761.9077,2728.817835,2709.2901,2689.7623,2670.2345,2650.7067,2631.178915,2618.7942,2606.4094,2594.0247,2581.64,2569.255237,2557.8759,2546.4965,2535.1172,2523.7378,2512.358457,2500.3704,2488.382375
"Equatorial Guinea",99013.6715,96931.766,94849.8605,92767.955,90686.0495,88604.14395,88655.9282,88707.7125,88759.4968,88811.2811,88863.06543,92170.6503,95478.2353,98785.8202,102093.4051,105400.99,102213.7577,99026.5253,95839.293,92652.0606,89464.82828,84899.2841,80333.7398,75768.1956,71202.6514,66637.10713,64734.5409,62831.9747,60929.4085,59026.8423,57124.27606,55247.082,53369.888,51492.694,49615.5,47738.30595,45993.684,44249.0621,42504.4402,40759.8183,39015.19642,37482.3015,35949.4065,34416.5116,32883.6167,31350.72173,30087.351,28823.9802,27560.6095,26297.2387,25033.86793,24027.2259,23020.58394
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.6975659,863.4836,841.2697,819.0557,796.8418,774.6278397,754.5338,734.4397,714.3456,694.2516,674.1575198,,,,,,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8290.440685,8448.6701,8606.8995,8765.129,8923.3584,9081.587813,9108.1673,9134.7467,9161.3262,9187.9056,9214.485084,9267.6408,9320.7965,9373.9523,9427.108,9480.263747,9506.0434,9531.823,9557.6026,9583.3823,9609.161894,9638.9533,9668.744699
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.772429,1946.731,1892.6896,1838.6482,1784.6068,1730.565382,1685.6854,1640.8053,1595.9253,1551.0453,1506.165234,1468.8752,1431.5852,1394.2953,1357.0053,1319.715271,1286.3547,1252.994168
Fiji,67721.91083,65880.4347,64038.9586,62197.4825,60356.0064,58514.53025,57330.8813,56147.2323,54963.5833,53779.9343,52596.28528,51621.3894,50646.4936,49671.5978,48696.7019,47721.80611,46722.8162,45723.8262,44724.8363,43725.8464,42726.85641,42093.0858,41459.3152,40825.5446,40191.774,39558.00339,39315.6603,39073.3172,38830.974,38588.6309,38346.2878,37878.8061,37411.3244,36943.8427,36476.361,36008.87925,35807.3032,35605.7272,35404.1512,35202.5752,35000.99915,34840.6627,34680.3262,34519.9897,34359.6532,34199.31673,33895.6555,33591.9942,33288.333,32984.6717,32681.01044,32455.772,32230.53355
Finland,23823.07869,23704.835,23586.5912,23468.3475,23350.1038,23231.86004,23197.898,23163.9359,23129.9738,23096.0117,23062.04963,22965.4537,22868.8578,22772.2619,22675.6659,22579.07,22496.713,22414.356,22331.9991,22249.6421,22167.28511,22072.7304,21978.1757,21883.621,21789.0664,21694.51167,21599.9636,21505.4154,21410.8673,21316.3192,21221.77108,21140.9746,21060.1782,20979.3818,20898.5853,20817.7889,20769.1425,20720.4961,20671.8498,20623.2034,20574.557,20505.9933,20437.4296,20368.8659,20300.3022,20231.73849,20138.1271,20044.5158,19950.9045,19857.2931,19763.68178,19677.663,19591.64422
France,4156.306294,4110.6611,4065.0159,4019.3707,3973.7255,3928.080306,3897.7623,3867.4442,3837.1262,3806.8081,3776.490095,3751.5928,3726.6954,3701.7981,3676.9007,3652.003374,3637.6949,3623.3865,3609.078,3594.7696,3580.461116,3560.2317,3540.0024,3519.773,3499.5437,3479.314285,3463.1315,3446.9488,3430.766,3414.5832,3398.400468,3385.7779,3373.1553,3360.5327,3347.9101,3335.287534,3315.4241,3295.5606,3275.6971,3255.8336,3235.970164,3213.6177,3191.2652,3168.9127,3146.5602,3124.207769,3108.5671,3092.9264,3077.2857,3061.645,3046.004259,3030.5711,3015.137937
"French Polynesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40815.32697,40327.0354,39838.7438,39350.4521,38862.1605,38373.86893,,,,,,,
Gabon,321690.9962,316577.4951,311463.994,306350.4929,301236.9918,296123.4907,290395.3993,284667.3079,278939.2164,273211.125,267483.0336,262308.8435,257134.6534,251960.4632,246786.2731,241612.083,236061.768,230511.4531,224961.1381,219410.8232,213860.5082,208494.478,203128.4478,197762.4175,192396.3873,187030.3571,182271.6267,177512.8963,172754.166,167995.4356,163236.7052,159302.759,155368.8127,151434.8665,147500.9202,143566.974,140193.3288,136819.6837,133446.0385,130072.3934,126698.7482,123384.3505,120069.9529,116755.5552,113441.1576,110126.7599,106771.5369,103416.3139,100061.0909,96705.8679,93350.64494,90392.0318,87433.41865
Gambia,7822.21666,7698.9066,7575.5966,7452.2866,7328.9766,7205.666536,7028.9182,6852.1699,6675.4217,6498.6734,6321.925068,6144.857,5967.789,5790.721,5613.653,5436.584955,5274.8939,5113.2029,4951.5118,4789.8208,4628.129773,4448.6565,4269.1832,4089.7099,3910.2366,3730.763252,3597.0317,3463.3002,3329.5687,3195.8372,3062.105626,2981.5197,2900.9338,2820.3479,2739.762,2659.176063,2584.885,2510.5938,2436.3027,2362.0116,2287.720508,2220.0106,2152.3006,2084.5907,2016.8808,1949.170823,1892.2769,1835.3831,1778.4892,1721.5953,1664.701394,1614.4757,1564.250005
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11927.77265,12107.7579,12287.7431,12467.7284,12647.7136,12827.69883,12930.5088,13033.3189,13136.1289,13238.9389,13341.74891,13521.5128,13701.2767,13881.0406,14060.8045,14240.56835,14431.9318,14623.2953,14814.6587,15006.0222,15197.38562,15397.1903,15596.9949
Germany,1445.442307,1434.4517,1423.4611,1412.4704,1401.4798,1390.489179,1384.3499,1378.2107,1372.0714,1365.9322,1359.792921,1361.6323,1363.4717,1365.3111,1367.1505,1368.989952,1368.3833,1367.7767,1367.1701,1366.5635,1365.956877,1367.6887,1369.4205,1371.1524,1372.8842,1374.616007,1365.1205,1355.625,1346.1294,1336.6339,1327.1384,1322.5757,1318.013,1313.4503,1308.8877,1304.324967,1302.8901,1301.4552,1300.0203,1298.5855,1297.150591,1297.8511,1298.5515,1299.252,1299.9525,1300.652957,1306.6061,1312.5592,1318.5123,1324.4654,1330.418465,1325.8458,1321.273115
Ghana,4276.36073,4173.1881,4070.0155,3966.8429,3863.6703,3760.497746,3675.5366,3590.5754,3505.6142,3420.653,3335.691803,3263.2605,3190.8293,3118.398,3045.9668,2973.535534,2906.3305,2839.1255,2771.9205,2704.7155,2637.510483,2559.5164,2481.5223,2403.5282,2325.5341,2247.540056,2189.9137,2132.2873,2074.6609,2017.0345,1959.408049,1911.6723,1863.9366,1816.2008,1768.4651,1720.729371,1680.7313,1640.7333,1600.7352,1560.7372,1520.739117,1483.5492,1446.3592,1409.1692,1371.9793,1334.789296,1303.3263,1271.8632,1240.4002,1208.9372,1177.47415,1150.6273,1123.780406
Greece,6865.340954,6828.0492,6790.7574,6753.4656,6716.1739,6678.882112,6648.144,6617.4059,6586.6678,6555.9296,6525.191514,6466.3289,6407.4662,6348.6036,6289.741,6230.878321,6169.6441,6108.4099,6047.1758,5985.9416,5924.707388,5899.6969,5874.6864,5849.6759,5824.6654,5799.654921,5755.2093,5710.7636,5666.318,5621.8723,5577.426654,5549.9929,5522.5592,5495.1255,5467.6918,5440.258041,5416.2292,5392.2004,5368.1716,5344.1428,5320.114012,5306.0101,5291.9061,5277.8021,5263.6982,5249.59422,5249.9233,5250.2524,5250.5815,5250.9106,5251.239677,5288.0235,5324.807276
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10652016.46,10654050.618,10656084.776,10658118.934,10660153.092,10662187.25,,,,,,,
Grenada,2163.916689,2152.3589,2140.8011,2129.2433,2117.6856,2106.127779,2110.7331,2115.3385,2119.9438,2124.5492,2129.154513,2146.8613,2164.568,2182.2748,2199.9815,2217.688282,2203.8377,2189.9871,2176.1366,2162.286,2148.435402,2121.2438,2094.0522,2066.8606,2039.669,2012.47736,2021.513,2030.5486,2039.5842,2048.6199,2057.655507,2041.6862,2025.7169,2009.7476,1993.7783,1977.808983,1974.02,1970.2309,1966.4419,1962.6529,1958.863859,1953.2437,1947.6235,1942.0033,1936.383,1930.762844,1923.8255,1916.8881,1909.9508,1903.0134,1896.076071,1888.2411,1880.406168
Guatemala,24461.00117,23800.8596,23140.718,22480.5764,21820.4349,21160.29329,20604.0326,20047.7719,19491.5113,18935.2506,18378.98992,17931.3271,17483.6642,17036.0014,16588.3386,16140.67574,15765.6453,15390.6148,15015.5844,14640.5539,14265.52346,13940.4575,13615.3916,13290.3257,12965.2598,12640.19387,12361.72,12083.2462,11804.7723,11526.2985,11247.8246,11004.2051,10760.5857,10516.9662,10273.3468,10029.7273,9812.6484,9595.5695,9378.4906,9161.4117,8944.332831,8749.5936,8554.8543,8360.115,8165.3758,7970.636525,7806.6657,7642.6949,7478.7241,7314.7533,7150.7825,7004.2729,6857.763393
Guinea,61235.59338,60222.514,59209.4347,58196.3554,57183.276,56170.19669,55452.454,54734.7113,54016.9686,53299.226,52581.48327,52341.4545,52101.4258,51861.3971,51621.3683,51381.33957,50741.3552,50101.3709,49461.3866,48821.4023,48181.41796,46944.3061,45707.1943,44470.0824,43232.9706,41995.85876,40284.2271,38572.5954,36860.9637,35149.3321,33437.70039,32171.1324,30904.5644,29637.9963,28371.4283,27104.86031,26630.6206,26156.3809,25682.1411,25207.9014,24733.66169,24263.6276,23793.5935,23323.5594,22853.5253,22383.4912,21913.3634,21443.2356,20973.1077,20502.9799,20032.8521,19588.2285,19143.60491
"Guinea Bissau",25398.07514,25070.0274,24741.9796,24413.9319,24085.8841,23757.83637,23321.9038,22885.9713,22450.0388,22014.1062,21578.17368,21329.884,21081.5943,20833.3047,20585.015,20336.72533,20112.4486,19888.1718,19663.8951,19439.6183,19215.34153,18763.4796,18311.6177,17859.7558,17407.8939,16956.03195,16575.7401,16195.4483,15815.1565,15434.8647,15054.57283,14756.1502,14457.7276,14159.305,13860.8824,13562.45979,13323.8318,13085.2039,12846.576,12607.948,12369.32007,12108.5217,11847.7234,11586.925,11326.1267,11065.32832,10805.6988,10546.0694,10286.4399,10026.8104,9767.180929,9519.2722,9271.363539
Guyana,397502.8246,389317.6438,381132.463,372947.2823,364762.1015,356576.9207,352025.3478,347473.7749,342922.202,338370.6291,333819.0562,330274.6609,326730.2656,323185.8704,319641.4751,316097.0798,314573.9797,313050.8796,311527.7796,310004.6795,308481.5794,310415.1226,312348.6657,314282.2089,316215.752,318149.2952,318946.3971,319743.499,320540.6009,321337.7028,322134.8047,321086.3661,320037.9274,318989.4888,317941.0501,316892.6115,317619.7225,318346.8335,319073.9446,319801.0556,320528.1666,320872.3233,321216.48,321560.6366,321904.7933,322248.95,321802.0494,321355.1488,320908.2483,320461.3477,320014.4471,317855.1473,315695.8474
Haiti,3234.232248,3172.6928,3111.1534,3049.614,2988.0746,2926.535194,2874.801,2823.0668,2771.3326,2719.5984,2667.864232,2621.4279,2574.9915,2528.5551,2482.1187,2435.682353,2385.47,2335.2577,2285.0454,2234.8331,2184.620774,2137.7683,2090.9159,2044.0635,1997.2111,1950.35865,1912.5285,1874.6984,1836.8683,1799.0382,1761.208072,1729.7278,1698.2475,1666.7671,1635.2868,1603.806532,1577.5646,1551.3227,1525.0807,1498.8388,1472.596852,1450.3418,1428.0868,1405.8317,1383.5767,1361.32166,1341.9436,1322.5655,1303.1875,1283.8094,1264.43138,1247.4931,1230.554915
Honduras,42056.88117,40937.9349,39818.9887,38700.0424,37581.0962,36462.14991,35460.9375,34459.7251,33458.5127,32457.3003,31456.08795,30572.8311,29689.5742,28806.3174,27923.0605,27039.80363,26268.404,25497.0043,24725.6047,23954.205,23182.80534,22538.4905,21894.1757,21249.8609,20605.5461,19961.23126,19424.1235,18887.0157,18349.9079,17812.8001,17275.6923,16828.0766,16380.461,15932.8453,15485.2296,15037.61394,14672.024,14306.4341,13940.8442,13575.2542,13209.6643,12920.1012,12630.538,12340.9749,12051.4118,11761.84864,11541.2394,11320.6301,11100.0209,10879.4116,10658.8024,10475.1486,10291.49473
Hungary,596.3186862,594.5108,592.7029,590.8951,589.0872,587.2792955,585.2248,583.1703,581.1159,579.0614,577.0069094,574.3024,571.5979,568.8934,566.189,563.4844602,562.8791,562.2738,561.6684,561.0631,560.4577445,561.4378,562.4179,563.398,564.3781,565.358186,568.0123,570.6665,573.3206,575.9747,578.6288637,579.5157,580.4025,581.2892,582.176,583.0628408,584.5767,586.0905,587.6044,589.1183,590.6321024,591.84,593.048,594.2559,595.4638,596.6717649,598.3007,599.9297,601.5587,603.1877,604.8166387,606.4685,608.1203527
Iceland,932129.9718,916772.2991,901414.6264,886056.9537,870699.281,855341.6083,846846.1456,838350.6829,829855.2201,821359.7574,812864.2947,803583.3803,794302.4658,785021.5514,775740.6369,766459.7225,758553.9065,750648.0904,742742.2744,734836.4583,726930.6423,719835.1601,712739.6779,705644.1957,698548.7135,691453.2313,683402.3411,675351.4509,667300.5607,659249.6705,651198.7803,646361.0484,641523.3165,636685.5845,631847.8526,627010.1207,619859.506,612708.8913,605558.2767,598407.662,591257.0473,582131.7941,573006.5409,563881.2877,554756.0345,545630.7813,542517.4214,539404.0615,536290.7016,533177.3417,530063.9818,524664.3515,519264.7212
India,3090.71745,3029.9178,2969.1181,2908.3184,2847.5187,2786.718988,2728.5023,2670.2856,2612.069,2553.8523,2495.635602,2441.0998,2386.564,2332.0282,2277.4924,2222.956614,2174.6013,2126.246,2077.8907,2029.5354,1981.180123,1939.0119,1896.8437,1854.6754,1812.5072,1770.338946,1735.469,1700.5991,1665.7292,1630.8592,1595.98931,1566.7438,1537.4983,1508.2527,1479.0072,1449.761671,1425.1774,1400.5931,1376.0089,1351.4246,1326.840304,1306.6232,1286.4061,1266.189,1245.9719,1225.75485,1209.5706,1193.3863,1177.202,1161.0177,1144.833421,1131.2101,1117.586747
Indonesia,21813.34829,21263.4433,20713.5382,20163.6332,19613.7282,19063.82314,18586.608,18109.3929,17632.1778,17154.9627,16677.74758,16282.7295,15887.7113,15492.6932,15097.6751,14702.657,14375.6119,14048.5667,13721.5216,13394.4764,13067.43128,12805.3254,12543.2195,12281.1135,12019.0076,11756.90172,11556.0695,11355.2372,11154.405,10953.5728,10752.74051,10593.0569,10433.3732,10273.6896,10114.0059,9954.322282,9819.9408,9685.5592,9551.1777,9416.7962,9282.414681,9159.0597,9035.7048,8912.3498,8788.9949,8665.639915,8554.9595,8444.2791,8333.5987,8222.9183,8112.237951,8012.908,7913.578052
Iran,5569.659339,5432.241,5294.8227,5157.4044,5019.9861,4882.567785,4760.6045,4638.6412,4516.678,4394.7147,4272.751437,4156.4794,4040.2074,3923.9354,3807.6633,3691.391299,3566.7223,3442.0533,3317.3843,3192.7153,3068.046258,2956.4148,2844.7834,2733.1519,2621.5205,2509.889061,2449.0316,2388.1742,2327.3168,2266.4594,2205.601996,2174.301,2142.9999,2111.6989,2080.3978,2049.096773,2017.3113,1985.5258,1953.7403,1921.9548,1890.169252,1868.9257,1847.6822,1826.4386,1805.1951,1783.95158,1763.313,1742.6744,1722.0358,1701.3972,1680.758574,1659.7787,1638.798756
Iraq,4586.783574,4456.2473,4325.7109,4195.1746,4064.6383,3934.102003,3811.4423,3688.7825,3566.1228,3443.463,3320.803276,3221.6092,3122.4151,3023.2211,2924.027,2824.832914,2747.4581,2670.0832,2592.7083,2515.3335,2437.958628,2382.5299,2327.1012,2271.6725,2216.2438,2160.815104,2110.0547,2059.2942,2008.5338,1957.7733,1907.012861,1852.9107,1798.8086,1744.7064,1690.6043,1636.502105,1591.4871,1546.4721,1501.457,1456.442,1411.427001,1377.1125,1342.7979,1308.4834,1274.1688,1239.854285,1206.671,1173.4877,1140.3044,1107.1211,1073.937844,1039.7387,1005.539609
Ireland,17277.55152,17198.499,17119.4466,17040.3941,16961.3416,16882.2891,16732.8593,16583.4295,16433.9997,16284.5698,16135.14003,15893.9142,15652.6884,15411.4626,15170.2368,14929.01103,14754.6151,14580.2192,14405.8232,14231.4273,14057.03138,14013.9421,13970.8528,13927.7636,13884.6743,13841.58504,13827.2916,13812.9981,13798.7046,13784.4112,13770.11772,13683.3625,13596.6073,13509.8521,13423.0969,13336.34172,13161.4773,12986.6128,12811.7484,12636.8839,12462.01945,12197.424,11932.8285,11668.233,11403.6375,11139.04207,11047.7543,10956.4665,10865.1787,10773.8909,10682.60308,10647.519,10612.43496
Israel,327.0824248,316.3107,305.5391,294.7674,283.9957,273.2240437,266.2285,259.233,252.2375,245.242,238.2465057,232.1139,225.9814,219.8488,213.7163,207.5837254,203.2786,198.9735,194.6683,190.3632,186.0580501,183.1792,180.3004,177.4216,174.5428,171.6639963,166.6109,161.5578,156.5048,151.4517,146.3985946,142.8214,139.2442,135.667,132.0899,128.5126799,125.6412,122.7697,119.8982,117.0267,114.1552511,112.2153,110.2753,108.3353,106.3953,104.4553697,102.5264,100.5975,98.6686,96.7396,94.81069465,93.0497,91.28863031
Italy,3586.909843,3559.5024,3532.0951,3504.6877,3477.2803,3449.872875,3431.0843,3412.2958,3393.5073,3374.7188,3355.930237,3337.0493,3318.1683,3299.2874,3280.4064,3261.525503,3254.7406,3247.9556,3241.1707,3234.3857,3227.600787,3226.935,3226.2691,3225.6033,3224.9375,3224.271624,3222.0559,3219.8402,3217.6244,3215.4087,3213.192958,3212.1392,3211.0854,3210.0317,3208.9779,3207.924181,3206.028,3204.1318,3202.2357,3200.3395,3198.443324,3183.3449,3168.2465,3153.1481,3138.0498,3122.951365,3111.3973,3099.8432,3088.2891,3076.7349,3065.180844,3033.6809,3002.180982
Jamaica,6454.884415,6364.0868,6273.2891,6182.4915,6091.6939,6000.896252,5919.1627,5837.4291,5755.6955,5673.9619,5592.228353,5513.8983,5435.5682,5357.2381,5278.908,5200.577927,5128.5534,5056.5288,4984.5042,4912.4797,4840.45511,4781.8833,4723.3115,4664.7397,4606.1679,4547.596142,4515.8385,4484.0808,4452.3231,4420.5655,4388.80781,4347.5923,4306.3769,4265.1614,4223.9459,4182.730426,4149.0199,4115.3095,4081.599,4047.8885,4014.177988,3991.031,3967.884,3944.737,3921.59,3898.443037,3880.4602,3862.4774,3844.4945,3826.5117,3808.528852,3794.4935,3780.458106
Japan,4487.01895,4443.425,4399.8311,4356.2372,4312.6433,4269.049392,4217.5681,4166.0869,4114.6056,4063.1244,4011.643094,3964.6081,3917.5731,3870.5382,3823.5032,3776.468212,3747.2254,3717.9827,3688.7399,3659.4971,3630.254371,3608.5961,3586.9379,3565.2796,3543.6214,3521.963126,3509.8404,3497.7177,3485.595,3473.4723,3461.349604,3451.3107,3441.2719,3431.233,3421.1941,3411.155271,3403.7251,3396.295,3388.8648,3381.4346,3374.004473,3371.0733,3368.1422,3365.211,3362.2799,3359.348755,3361.3071,3363.2653,3365.2236,3367.1819,3369.140242,3373.8124,3378.484553
Jordan,675.426078,639.3633,603.3006,567.2379,531.1751,495.1123985,468.5963,442.0802,415.5641,389.048,362.5318544,352.7054,342.879,333.0525,323.2261,313.3996742,304.0069,294.614,285.2212,275.8284,266.4355995,256.7558,247.076,237.3961,227.7163,218.036476,208.8025,199.5685,190.3344,181.1004,171.866424,165.7201,159.5737,153.4273,147.281,141.1345855,138.7044,136.2742,133.8441,131.4139,128.9837443,125.2112,121.4386,117.6661,113.8935,110.1209377,105.1626,100.2042,95.2459,90.2876,85.32921751,81.3737,77.41813033
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914.449062,3970.8868,4027.3246,4083.7624,4140.2002,4196.637955,4223.4551,4250.2723,4277.0895,4303.9066,4330.723817,4295.7493,4260.7748,4225.8003,4190.8258,4155.851335,4091.1437,4026.4361,3961.7285,3897.0208,3832.313219,3777.1424,3721.971559
Kenya,2398.895257,2326.8179,2254.7405,2182.6631,2110.5857,2038.508308,1973.4315,1908.3546,1843.2778,1778.2009,1713.124053,1655.4605,1597.7969,1540.1333,1482.4697,1424.806066,1375.6156,1326.4251,1277.2347,1228.0442,1178.853756,1139.1121,1099.3704,1059.6287,1019.887,980.1452869,949.9553,919.7654,889.5755,859.3855,829.1956006,806.3413,783.4871,760.6328,737.7786,714.9243109,696.5856,678.247,659.9083,641.5697,623.2309987,607.2864,591.3418,575.3973,559.4527,543.508099,529.6592,515.8102,501.9613,488.1124,474.2634305,462.0132,449.7628967
"North Korea",5643.667906,5528.3435,5413.0192,5297.6948,5182.3705,5067.046095,4934.7653,4802.4846,4670.2038,4537.9231,4405.642352,4322.2954,4238.9485,4155.6016,4072.2547,3988.907741,3935.2166,3881.5255,3827.8344,3774.1432,3720.452114,3665.9464,3611.4406,3556.9349,3502.4292,3447.923439,3398.3417,3348.7599,3299.1782,3249.5964,3200.014672,3159.9498,3119.885,3079.8201,3039.7553,2999.69045,2973.9557,2948.2209,2922.4862,2896.7514,2871.016663,2850.4571,2829.8975,2809.338,2788.7784,2768.218815,2753.7229,2739.2271,2724.7312,2710.2353,2695.739452,2681.6616,2667.583678
"South Korea",2445.967134,2387.2276,2328.4881,2269.7486,2211.0091,2152.269642,2108.9174,2065.5652,2022.213,1978.8608,1935.508556,1904.6101,1873.7116,1842.8132,1811.9147,1781.016289,1754.6173,1728.2184,1701.8194,1675.4205,1649.021501,1630.8336,1612.6456,1594.4577,1576.2698,1558.081856,1542.9364,1527.791,1512.6456,1497.5002,1482.354767,1468.1252,1453.8955,1439.6659,1425.4363,1411.2067,1401.1885,1391.1703,1381.1521,1371.1339,1361.115738,1355.3065,1349.4973,1343.6881,1337.8789,1332.069719,1324.0231,1315.9764,1307.9298,1299.8831,1291.836452,1284.8765,1277.916641
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10836.24928,10752.7231,10669.197,10585.6708,10502.1447,10418.61852,10295.742,10172.8655,10049.9889,9927.1124,9804.235879,9700.8786,9597.5214,9494.1642,9390.8069,9287.4497,9175.2159,9062.982,8950.7482,8838.5143,8726.280497,8555.5831,8384.885614
Laos,85722.44118,83828.7419,81935.0427,80041.3434,78147.6441,76253.94486,74407.6372,72561.3295,70715.0218,68868.7141,67022.40639,65761.3941,64500.3818,63239.3694,61978.3571,60717.34482,59769.7861,58822.2273,57874.6685,56927.1098,55979.551,54534.8343,53090.1176,51645.4009,50200.6841,48755.96742,47462.5549,46169.1423,44875.7298,43582.3173,42288.90474,41361.9963,40435.0879,39508.1795,38581.271,37654.36262,37050.561,36446.7594,35842.9578,35239.1563,34635.35466,34108.5128,33581.671,33054.8292,32527.9874,32001.14559,31536.8474,31072.5492,30608.251,30143.9528,29679.65458,29315.839,28952.02343
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6479.651828,6576.3263,6673.0007,6769.6752,6866.3496,6963.024041,7036.9761,7110.9281,7184.8801,7258.8321,7332.784168,7405.9999,7479.2156,7552.4313,7625.647,7698.862668,7824.5123,7950.162,8075.8116,8201.4613,8327.11094,8411.7631,8496.415355
Lebanon,2493.149034,2435.93,2378.711,2321.4919,2264.2729,2207.053836,2162.8732,2118.6926,2074.512,2030.3314,1986.150736,1957.27,1928.3893,1899.5086,1870.6278,1841.747112,1838.1011,1834.4551,1830.809,1827.163,1823.516987,1818.0718,1812.6265,1807.1813,1801.7361,1796.290884,1777.2336,1758.1763,1739.1191,1720.0618,1701.004514,1671.215,1641.4255,1611.636,1581.8465,1552.05696,1514.1532,1476.2495,1438.3457,1400.442,1362.538204,1324.9524,1287.3665,1249.7807,1212.1949,1174.609063,1134.9519,1095.2948,1055.6376,1015.9805,976.3233453,916.4823,856.6412631
