Country,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Moldova,15.86153199,18.5083127,15.00997506,13.02973241,10.23118741,8.87935473,10.17313135,11.79653119,11.97879086,11.90209666,11.27249265,11.74919328,11.7264454,12.97051287,13.39179278,13.77817178,13.61895569,13.76541115,13.07630647,13.31891989
Monaco,14.34313817,13.1581296,14.70171943,14.55188444,12.4916834,14.24095466,13.81274744,14.57781618,17.72267696,16.64774358,16.25943777,15.55566319,15.01489895,15.79997461,18.52079486,18.82163011,18.82163011,18.82163011,18.82163011,18.82163011
Mongolia,9.7716215,10.59976992,9.93558099,9.62004524,10.1290611,11.08732994,11.08390338,9.73292448,8.66790742,9.18376026,9.88318029,9.15109524,7.75185589,8.46035348,7.80839928,8.40678291,6.84309511,5.81009992,5.49922645,6.72003972
Montenegro,16.86588688,16.86588688,16.86588688,16.86588688,16.86588688,16.86588688,16.86588688,16.86588688,17.74933163,16.89380865,14.34706145,13.5906972,11.39279065,9.68331132,7.31399863,9.51383246,9.11265909,9.84266145,9.84266145,9.84266145
Morocco,4.85759545,5.69734908,5.0863261,5.56307357,5.49821375,4.75781407,5.32148692,4.72279785,5.11839177,5.15402074,4.43314278,5.83120265,6.31538512,5.94474097,6.58376965,6.47997839,6.04558367,6.04558367,5.77829748,6.03489204
Mozambique,14.04686634,14.04686634,13.65437605,15.03305963,16.12646056,16.99348256,14.75013592,15.53208373,14.97512806,13.84626169,18.2437012,15.19346438,12.77578515,10.50136518,8.5704598,10.37362099,7.74918312,8.8123221,8.8123221,8.8123221
"Burma (Myanmar)",1.6402859,1.36928037,0.98442667,0.765524,0.88621379,1.29927607,1.3813215,2.38373599,1.73951415,1.88898802,1.13298279,1.56397464,1.2777965,1.47798923,1.48812841,1.77391528,1.7907666,3.28063395,3.28063395,3.59309128
Namibia,13.21705108,13.79417641,14.08649178,14.04381805,14.21119895,13.88382705,11.21892228,11.89078626,11.87124904,11.200491,12.8076941,11.83479874,14.69690388,13.85598106,13.85598106,13.85598106,13.85598106,13.85598106,13.85598106,13.85598106
Nauru,5.91836735,5.43478261,10,15,12.36842105,11.19047619,14,18.21428571,23.80952381,28.57142857,18.51851852,18.51851852,18.51851852,13.81121692,10.51082251,10.29012434,9.8507413,11.49656571,11.46182271,5.23507041
Nepal,7.89713895,7.60573661,8.1350969,13.69388046,10.12250582,7.7424963,8.81799914,9.41490253,10.10086693,11.1071147,10.338573,13.15981334,13.25943462,14.82563869,12.70712287,14.29194004,16.0166177,11.81849299,11.64034241,11.17908234
Netherlands,10.48088564,10.99311039,11.33872108,11.07958576,11.02158856,11.36491669,11.49052265,11.9896725,12.69360434,12.93898977,15.82254717,18.77390195,18.90827489,19.09652765,18.64782353,19.03502159,19.55563514,20.34961413,20.86258153,20.86258153
"New Zealand",13.22314473,13.25270418,13.51032587,14.65443686,14.76583544,15.7050296,15.88781542,17.14161058,16.71317963,17.40176861,17.68781143,18.05514665,18.06443118,21.60657437,22.46882649,19.77959438,21.7140785,23.13137622,23.35596618,23.35596618
Nicaragua,21.51676943,18.1940523,13.66442953,15.0445905,11.22297993,13.12421369,15.55756568,18.76793846,20.19606136,19.21525283,18.59622665,17.12734146,18.82354639,18.11297538,19.98922178,19.83115178,19.10540497,18.67956029,19.83657196,23.95122847
Niger,8.99102749,9.26609497,9.89636204,9.33097347,8.58768153,8.43168677,10.10465459,9.88645573,9.38596651,8.96822086,14.78471711,16.08275814,12.24358343,11.38013689,10.66367151,10.69245786,8.57581398,7.5986349,7.56875312,7.56875312
Nigeria,6.08908782,6.08908782,6.08908782,6.08908782,4.45508488,5.92872537,4.49775619,3.72796747,5.89057232,8.81636391,7.29804577,8.64769062,9.19335554,7.62745821,7.3664183,5.71574595,7.42192547,7.43004153,6.47716083,8.1729178
Norway,12.93086924,13.48040187,14.47477758,15.37551044,16.01456783,16.23416548,16.4924159,17.18646864,17.22958375,17.53914486,17.66428488,17.30780718,17.41898982,17.61940775,17.40523539,17.4178788,17.61347519,18.10702983,18.181677,18.21168423
Oman,6.9018049,7.68851441,7.48084821,7.25302826,7.37594217,7.03079257,6.65781866,6.79020859,6.77371299,6.24249702,6.08941462,5.42304891,5.58193483,5.40967304,6.01545356,6.69591197,5.3040244,4.77378114,5.42898707,6.76281077
Pakistan,3.75881869,3.81551472,3.82599873,3.24180474,3.35776758,3.52819135,3.41703259,4.48412036,4.02712028,4.46129017,4.30356694,4.62306804,4.10057036,3.91394546,4.18680433,4.71561579,4.71561579,4.72960635,4.72960635,4.72960635
Palau,13.93568147,14.51398136,14.37908497,14.15944272,13.2260749,11.99176471,12.98875,12.56625,14.32972973,15.27682927,15.98026316,15.0625,14.1905102,15.48,16.57848101,16.91348315,16.52325581,16.45789474,17.83956044,18.11443299
Panama,16.14007782,14.52861953,20.99957283,19.65019011,18.85869565,21.32291667,10.63985248,10.91469088,10.36904062,11.48724668,12.69215609,11.80126036,11.39886704,13.71636467,14.70120404,15.10949674,12.8467342,12.68912649,14.50364947,14.62707817
"Papua New Guinea",8.64665889,9.4431225,10.5012269,11.6095086,10.63004212,9.90378007,17.31116886,21.68642915,21.13766426,24.78992004,15.53964281,14.82218716,8.96381479,8.79684314,10.75569745,10.39330994,13.16351141,11.66474262,11.17511844,9.54129192
Paraguay,11.83582718,14.11770009,13.79513786,16.1647736,16.92674695,17.69689147,16.0541162,13.30513935,13.22819143,13.86937223,13.16369593,13.07764991,13.783809,9.65101774,10.19054266,11.15728223,11.83777937,11.46093629,12.79713645,11.91504137
Peru,13.11983606,13.32436865,12.31205087,13.7822427,14.34598088,14.09036971,15.26925614,15.64067345,15.09061711,14.57596314,14.94483397,14.14630842,14.29639547,13.63506807,13.69495586,13.29359376,13.16159408,13.87253141,14.38154723,15.0005338
Philippines,7.42279818,7.79919494,8.04017828,7.91177492,7.85188423,8.42390604,7.20849149,5.94065491,7.07562842,7.46563732,8.85414622,8.71949563,8.20542976,8.09584728,8.74271932,9.30691599,8.14190009,8.24017013,8.90130645,10.0064667
Poland,8.18465954,8.28151138,8.49482227,8.50761153,9.31450741,9.18019087,9.36971277,9.93097888,9.52221989,9.69672884,9.6714708,9.65332316,10.26502998,11.10995351,11.27442545,10.74768264,10.80225325,10.75271091,10.69626513,10.69626513
Portugal,10.89960265,11.64556309,11.89678426,11.98512606,12.49728441,14.52317951,14.12987438,14.78180943,14.48350233,14.96475791,14.97515867,14.5517792,14.62623303,14.7214352,14.25731704,13.83961106,13.39691666,12.85656142,12.47931368,11.9106983
Qatar,5.23298059,5.01650816,5.01650816,5.01650816,5.01650816,5.01650816,5.98419821,6.29413571,11.85149929,9.71664405,8.09417965,7.16868652,6.53755633,6.60777527,5.99628138,5.13369728,5.13199391,5.83442378,5.83442378,5.83442378
Romania,7.03277533,7.14372783,9.62202425,7.96797333,8.57459769,9.14560489,9.79124669,10.77687087,13.52240157,12.14365746,13.16362587,11.41795918,11.18681445,11.2715908,10.8177687,11.84811659,11.18833176,12.06239682,12.83710733,12.83710733
Russia,9.14388426,8.74931681,10.52223169,10.12563003,9.77574901,12.67364822,12.3655244,11.22308077,11.01532083,11.28091911,11.74975595,10.76932252,10.20825553,10.38658394,10.05714001,9.71810679,10.02770748,10.17920405,9.84316714,9.49090422
Rwanda,8.00199694,8.35057269,9.39952331,13.51951948,9.97019454,8.51629054,10.07884779,9.9987885,15.66127547,13.47532033,13.69931863,22.92113457,16.51892335,11.66684269,10.06946888,11.32028975,10.47095398,10.436219,10.06544713,9.85551258
Samoa,7.4776313,7.61194147,10.53516038,13.11884156,12.46592769,13.73541951,12.81588292,12.75734351,12.67083236,13.2125896,11.17866026,13.97163889,14.08306789,13.15754174,12.56518455,12.59366461,14.16730851,11.62449393,16.54799508,15.08415243
"San Marino",17.66041498,18.22727111,18.26873043,19.22564756,20.41762364,20.43658261,20.22432527,13.78495258,13.711744,12.67070582,12.39751572,11.64576103,11.70914557,11.95618558,13.8995816,14.59308945,15.40949448,13.22713923,13.22713923,13.22713923
"Saint Thomas and Principe",7.858,8.14473684,8.34022825,8.21850746,8.65437393,8.9906466,7.0505204,9.1381644,13.30640038,10.03409047,13.20746146,5.57832912,5.57832912,5.57832912,5.57832912,5.57832912,5.57832912,5.89714007,12.38723466,12.38723466
"Saudi Arabia",4.39775609,4.4806753,4.54759703,5.2000607,8.55192003,8.57450708,8.22080564,7.94818348,8.06684411,7.33472019,8.12572592,9.01134545,7.94306582,6.52236668,6.96197032,6.21944135,7.02641789,7.74907372,8.21100108,8.21100108
Senegal,7.10441362,7.72390178,7.23194448,7.06702373,9.04094337,10.13561922,10.25727226,9.68762094,9.68059043,9.0006634,12.41152592,11.60626986,8.70721287,9.59847767,9.36508187,8.77232959,7.84079944,7.47616648,7.94603712,8.03667306
Serbia,13.60677237,13.60677237,13.60677237,13.60677237,13.60677237,13.60677237,13.60677237,13.60677237,13.76357463,13.89460788,14.26041535,13.11526564,14.16238554,14.3423544,14.10072506,14.30826211,14.25378618,13.11907456,13.8617636,13.8617636
Seychelles,8.00626714,7.90482955,8.32214765,6.90010299,7.88590604,7.94029851,8.40490798,6.74757282,9.89355041,10.09753299,10.07709251,8.43478261,7.54448399,6.30733945,7.07088415,8.93458873,9.01937727,10.37851502,9.70186325,9.70186325
"Sierra Leone",14.63579881,14.63579881,14.63579881,14.63579881,14.63579881,14.63579881,14.63579881,14.63579881,14.63579881,14.63579881,14.63332893,11.79206258,12.70137538,11.06230674,12.63134382,11.8538553,12.26560754,9.71018022,10.84294836,10.84294836
Singapore,9.29281903,7.86236537,9.59788302,9.90313604,9.38852276,7.08328213,4.65210944,6.41483184,9.0576696,7.43790275,7.88854006,7.86131658,7.85737242,8.57193526,10.19867131,9.75111551,10.01555728,11.09888989,12.69383589,14.14594705
Slovakia,11.04074614,10.62100796,10.83855001,11.31219227,10.72335138,9.42720573,11.05379499,11.12686842,12.80470222,14.12046479,13.79903044,13.74585688,15.15423293,15.56625035,14.46616648,14.55261805,14.50484012,14.86371702,14.95494369,14.95494369
Slovenia,11.07345884,13.17932773,13.07508132,12.99662365,12.77988967,13.14921605,13.27490559,13.68913648,13.65652025,13.63363475,13.78158712,13.81147533,13.65750496,14.27901485,14.23087112,13.60230387,13.37766792,14.06436673,11.22495121,12.83156287
"Solomon Islands",14.80641667,14.35294118,17.62191781,15.1755102,17.2651357,20.74978204,34.41215324,19.91099243,20.25640013,23.89290407,28.4833478,25.34790785,19.66792137,15.07071762,21.09811299,20.31946151,13.9828579,13.33912077,13.1237681,12.53526026
"South Africa",12.97747339,13.82465216,13.81493574,13.56820881,13.14437857,13.63413481,13.61521059,13.75785531,13.75492646,12.79163358,13.00911854,13.0020548,13.15208219,13.48265519,13.29343923,14.1063907,14.55683678,14.44375656,14.22805093,14.22850541
"South Sudan",,,,,,,,,,,,,,,,,,4,4,4
Spain,12.09207971,12.49826613,12.76650697,12.86861456,13.20488336,13.18408603,13.33638361,13.28496058,14.91239944,14.90938339,15.28709792,15.65921542,15.57613924,15.73140496,15.60644541,15.49018176,15.3092174,14.0886363,14.50363504,14.50363504
"Sri Lanka",5.3011539,5.6608951,5.75885053,7.12874093,6.92009543,6.91435667,6.40201387,6.83393343,7.32006302,8.79248994,7.75995923,8.03002044,7.76446852,7.00272857,6.17591584,6.80178475,6.45355433,6.19125034,11.5166652,11.17345856
"Saint Kitts and Nevis",9.95024876,9.05172414,10.18518519,10.12494614,9.57854406,9.58881579,9.52219587,7.99116348,6.27767084,5.57488987,4.47460317,5.25950197,6.50326797,6.19692308,6.35041573,6.77247124,6.48741927,7.06894789,7.24788455,6.89337328
"Saint Lucia",11.3015445,13.01129536,11.57263951,10.66841696,11.07523992,11.72061098,12.1675757,11.44058022,9.72960656,9.7043107,9.54483749,10.86949628,11.47418309,11.78363768,15.09984537,13.12364704,10.95337322,10.15069918,11.31825205,11.47402151
"Saint Vincent and Grenadines",13.08950914,12.07260447,9.16913947,8.52941176,8.49315068,10.76,10.07647059,10.74666667,11.00263852,9.8156682,8.43032102,9.39100874,10.16679326,13.18974724,13.18974724,11.73417094,13.17949621,15.01724263,14.55933698,14.81825673
Sudan,11.7057692,11.96366899,12.07702206,12.16072109,9.09235284,8.5374425,7.65451384,7.43071574,7.04121507,6.54519688,5.52593693,6.74987297,7.72013675,9.95693592,10.39425016,11.64949118,11.79958968,11.64949118,11.64949118,11.64949118
Suriname,18.28911624,10.96364699,20.01302721,13.72307354,14.21352286,14.0219627,11.96408019,11.22754491,12.02860858,11.59594571,11.64862272,13.79053138,11.89178476,11.89178476,11.89178476,11.89178476,11.89178476,12.0607572,11.84332967,11.84332967
Swaziland,12.35922456,12.31567738,11.92194693,11.80620884,10.63670412,10.54227012,9.99422189,9.89022639,12.25901979,10.47977018,12.95230926,14.87597097,12.48127862,14.528531,14.3164522,15.42251253,18.0742294,18.0742294,19.69825595,16.57852892
Sweden,10.62570567,11.3298166,11.35522132,11.8448836,12.09307603,12.60433852,13.18351253,13.51521642,13.71410139,13.64994035,13.65605861,13.7717379,14.23813431,14.537463,14.74399922,14.74868645,19.25691717,19.16155869,19.03285179,19.03285179
Switzerland,14.38371859,15.02085717,15.05776476,15.18420925,15.87734725,15.43131832,16.80763181,16.58069203,17.55562063,17.83014626,18.34569334,18.47676298,18.809465,20.89382686,21.1179044,20.9643622,21.39481318,22.00786145,22.56319371,22.70434806
Syria,7.35700917,7.05613021,6.48109142,6.80230313,7.18738157,6.94452482,7.42742346,7.26421228,7.56227022,6.85757765,7.36640099,6.96255614,6.96255614,6.96255614,6.10049939,5.26284769,4.79576059,4.79576059,4.79576059,4.79576059
Tajikistan,7.4177862,7.24992297,8.48384492,8.20724342,6.98611431,6.45856016,6.4122004,5.63566933,5.60956118,5.33443224,5.87653786,5.92534293,4.3406106,5.03544923,5.36282595,5.86955874,6.23084285,7.48547553,7.32940333,6.83602457
Tanzania,9.23636888,9.23636888,9.23636888,9.23636888,9.23636888,9.23636888,15.37817274,18.07018709,20.01338906,18.09725716,18.95876816,28.19875227,18.17650791,15.29836032,11.52313866,10.93208947,13.89991255,15.92467567,13.44040464,12.31454992
Thailand,9.903645878,10.31451962,10.03467813,8.48628724,7.295745316,10.00282585,9.03383517,9.319627365,11.98757282,11.33114127,11.10401303,12.88408155,13.10887351,13.92774436,12.99124068,12.46389861,13.63245645,13.66849167,12.78099323,13.28262159
"Timor Leste",,,,,,11.61596958,11.61596958,11.61596958,9.83941606,10.07782101,10.49085659,6.36503067,2.23634053,5.6995247,4.77893691,4.54365603,2.38109869,2.07413121,2.87130666,2.44389789
Togo,7.68778982,7.68778982,7.68778982,7.68778982,7.68778982,7.68778982,7.68778982,6.91624224,9.52865011,10.14104569,9.83884789,10.64857868,10.5753936,13.51148417,15.42982661,8.59712873,6.95214039,7.37698275,8.41071444,7.84732305
Tonga,9.93519702,11.72969974,10.69474591,12.56178622,18.33622184,15.38335647,17.95577057,16.86795641,19.95755772,18.52876267,26.59424455,17.40767927,19.03571184,16.79265566,12.63517205,13.02621743,10.58175559,14.13481481,13.70598592,13.49921103
"Trinidad and Tobago",9.35408385,8.20577404,6.43469448,5.81597448,7.94069468,6.77273647,7.4513382,9.61042312,8.8965217,9.14726666,9.63768116,6.91165474,8.28260144,8.97756555,8.77777754,8.33387928,7.42372508,7.75871352,8.05044948,8.17159314
Tunisia,10.69602135,10.95332365,10.59606248,11.61341514,11.62554582,11.96077113,11.41057662,11.1993298,11.65159534,12.02458825,11.87803623,12.45510324,12.43130648,12.29305352,14.18354583,15.66129597,14.64478116,14.16313675,14.16313675,14.16313675
Turkey,10.66059157,10.0494543,10.77844475,11.52913462,10.34038076,9.76340789,8.21691583,9.07152001,9.728846,10.75277234,11.28222414,12.03854485,11.80024169,12.20614205,11.41826566,10.96435967,11.25358359,10.76843789,10.50384823,10.50117417
Turkmenistan,9.21491583,13.8610769,13.89390289,14.2441463,12.30077121,13.71507924,13.71441305,13.47051329,13.9949081,12.80389054,10.25913845,10.37280882,10.35931454,8.6813085,8.6813085,8.6813085,8.6813085,8.6813085,8.6813085,8.6813085
Tuvalu,6.31600936,7.4906367,6.86412788,8.94023104,7.2267058,8.45704004,12.73036575,15.93582888,21.14067782,23.0308293,22.87466689,23.13586564,21.65375849,17.42650036,13.70348692,16.11295681,17.99775028,17.31207289,20.21472393,16.90797546
Uganda,9.90737313,9.90737313,9.90737313,13.70063843,11.29392784,8.76730147,11.47727828,11.1000591,10.86422382,12.06931329,14.09504798,15.1134919,14.34445888,16.01717826,13.4545632,19.52791448,16.17173824,14.33571504,13.07103437,10.96659876
Ukraine,11.41524171,11.41524171,11.41524171,11.64102564,11.02816092,10.23762994,11.3027027,13.15920398,14.28540344,13.18582585,11.88876407,12.06265872,12.53251694,11.72772431,12.75345723,12.66769531,11.63173209,11.76675505,12.02294856,10.79780149
"United Arab Emirates",8.25270893,7.12947285,8.82265509,7.99759364,7.9003439,7.79805421,7.70751814,8.03451313,8.3368352,8.22276898,8.69486751,8.84677521,8.81003322,8.75461193,8.66969077,8.67995176,8.68575605,8.69735577,8.69685925,8.69167652
"United Kingdom",13.04890816,13.42889738,13.10299843,13.54693163,14.28171725,15.17366816,14.47012653,14.76146449,14.845068,15.19895179,15.34968865,15.65950725,15.68948368,15.3414412,16.05410085,15.92630848,16.19536558,16.21255508,16.52383126,16.52383126
"United States",15.92053687,16.17453811,16.51481342,16.4857257,16.50654732,16.79023946,17.38054746,17.83529912,18.1023424,18.44752905,18.46653339,19.04162122,19.01326713,18.91568919,18.6797477,18.97000904,19.4623674,20.07766335,20.78009202,21.29327365
Uruguay,12.59337748,11.60829016,8.60503027,8.75907759,9.6369156,9.04347826,6.7132838,5.62354395,4.44272111,21.42771679,29.16941716,29.13016404,18.16318012,20.57175186,19.87906657,19.53142193,20.95038709,21.32640316,20.86302535,20.76816491
Uzbekistan,9.45397861,9.27857235,10.15767764,8.53988454,9.04956799,8.69077091,9.55932719,6.51627752,7.01827989,7.04430675,7.33865319,11.8140721,11.12675573,7.61935906,7.64673748,8.66744092,8.98732644,9.58004751,9.69650025,10.73773469
Vanuatu,7.80576948,7.01628766,10.33802577,10.51754774,10.68240478,10.48535469,11.97466304,12.63777706,17.22011737,18.69401461,17.88473351,17.41523408,14.31089475,12.79997256,13.66321597,15.91106811,13.97997861,13.54636192,14.1293762,17.93596638
Venezuela,7.79764523,6.55570835,5.44450725,6.18986989,7.47390222,7.31524212,7.41473715,7.32151001,6.7070186,8.32874383,8.31037388,8.48743564,6.56664723,4.33031372,8.95871796,9.10698728,8.83409565,5.90592072,6.37768953,5.80394653
Vietnam,7.91234709,7.57928799,6.95920865,8.51385064,8.09654197,7.2331746,7.21146012,6.24885211,5.94682033,5.6379154,5.4205645,7.45952763,9.11939597,7.87660428,8.12868599,9.86436343,10.41207456,12.65927491,13.190241,14.22160103
Yemen,6.39055363,6.10709,6.32359904,7.77746755,8.5683227,7.95299275,8.58321732,7.9719422,7.11008648,6.11004058,4.79448154,4.86796732,4.29107647,4.28581505,4.29869737,4.30125998,4.29779584,3.93250762,3.93250762,3.93250762
Zambia,9.52773678,12.45377036,10.0840734,11.09528402,13.05204945,13.34484735,12.37914193,14.33062035,15.33415225,15.71312705,17.62573831,14.1423661,9.4657825,11.21700571,12.63260162,12.60437702,11.13255778,11.35067834,11.00819052,11.31021411
Zimbabwe,,,,,,,,,,,10.96421066,8.25725356,7.50734525,6.40496543,10.5785292,7.47123368,7.59470588,9.69128119,9.59359172,8.48665324
