Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Cape Verde",149.3372602,149.9134503,149.7622242,150.3773944,151.4384344,153.696211,156.9864307,160.2233288,161.3036479,160.5662465,160.2649631,160.0783201,160.2381518,160.4402988,161.0705876,161.6517895,162.4576997,162.8346951,163.2692309,163.710321,164.2211669,163.3519546,162.9243529,162.0338342,161.4914915,161.3203241,161.0245402
"Central African Republic",141.9999532,142.811163,141.4699732,144.8830228,145.4153603,145.1928213,146.3866757,145.7668079,146.4410702,146.6078976,145.3989859,144.7602964,145.18322,144.7699165,144.33704,144.2020519,144.5351704,143.7055708,142.6026531,141.7920305,143.1896735,143.0679684,142.0482081,141.9107931,141.149144,140.5967186,140.1000442
Chad,119.6302188,117.6328661,118.9761813,120.7094423,120.297747,119.6731917,122.0317027,123.1126442,124.0590267,124.2679905,122.9413725,122.4266348,122.5985682,123.5398731,123.765686,122.493501,122.2205809,123.5391136,125.0387972,125.9251606,127.5394533,127.9877632,127.8934402,127.3887851,127.4925732,127.8085428,127.9800958
Chile,178.7678775,172.89894,168.4804919,168.4176255,169.5772719,171.4737087,170.3695434,167.4797752,165.3005988,163.4416478,160.6528838,158.791052,157.8137581,156.3073715,154.7501734,152.2249096,149.1181326,146.1073311,143.3806194,143.7368747,143.8937856,142.355189,141.2750647,139.5415939,136.7485794,135.3446345,134.7622884
China,206.4800176,205.1730221,205.4962383,205.6682096,205.5151317,203.4134479,201.6835634,201.6067244,201.8998142,202.4083309,203.3978092,204.9491287,205.6064494,199.3120345,195.2351057,191.9767302,185.8928272,181.7845243,178.2064515,175.5662372,172.8080948,168.6135833,165.4831598,163.2943743,162.6204339,159.4216868,156.5012775
Colombia,143.719956,146.1291852,146.6090292,146.3047202,144.7745656,142.6328808,141.882313,139.0850775,136.5275796,136.7465238,135.6702984,134.6913991,133.5962989,130.8881833,129.9665281,127.9375718,127.9274396,123.5270926,121.9024339,121.2448193,119.5574163,115.5587641,114.1468432,112.0668593,110.9020988,110.0761033,109.1551548
Comoros,150.2972891,150.5863043,150.7947291,150.975475,151.4131322,151.942527,151.7165744,151.9565588,150.3746841,147.1327011,145.6167815,143.386065,141.8825019,140.2136163,138.3727121,137.6672784,138.1726733,137.7128749,139.0268596,138.4213106,138.8449293,140.3025196,140.7706472,140.8626293,141.0062608,141.0459689,140.963647
"Congo (Brazzaville)",173.7757165,168.9939669,166.3254781,167.545455,172.0644001,174.5418349,175.9809607,175.6981777,171.262044,168.9977291,163.2108733,156.2818879,150.8790376,151.614993,150.9294228,150.68571,149.9157116,149.8849309,149.4245205,147.4300708,145.9181708,144.4882377,144.4313832,144.5282014,144.6724239,145.0320102,145.4677259
"Congo (Kinshasa)",116.152436,116.6417896,116.3405726,114.7109404,114.568282,115.3790973,118.8902077,113.5509731,113.8318345,112.3331684,111.6784678,113.0258964,111.6289962,113.066221,111.2010969,109.9053271,110.2138704,110.6903522,111.6524089,111.5376521,111.2363561,111.94316,113.0751297,113.0473816,113.3942067,113.9599354,114.3050147
"Costa Rica",152.4349492,151.35202,150.4167315,148.6937825,146.6768646,144.9945139,143.1526446,139.6175854,136.6934864,133.8247751,131.1975408,129.7359919,127.4983936,125.3349469,122.5735191,119.9041885,117.434263,114.8613251,113.3817479,112.4263599,112.2398786,111.8985264,111.7113172,111.4927316,110.700434,110.1821234,109.6555898
Croatia,197.6613004,196.4844013,195.6805691,195.1663873,194.7915443,193.7463115,196.3803913,198.3952257,199.2793621,199.9588237,201.1589708,198.281185,196.6197252,194.6356589,193.8601213,193.384118,192.3558957,190.9739598,190.9191913,189.2664049,187.9765982,188.066486,186.7408303,185.2774312,183.5247767,181.0260881,180.2407043
Cuba,160.1452381,160.9770676,161.0493421,160.4388616,160.0708185,158.6279383,157.2394446,154.9878739,154.3422143,154.3429063,154.7002256,154.5998459,155.8670846,156.4051287,157.0531153,157.4241439,158.1105921,158.1966038,157.5179499,156.9849682,156.1797656,155.7797859,155.6424631,154.860603,154.2505303,153.5367667,152.9776677
Cyprus,134.4243706,134.2761383,131.9421522,130.2554205,131.5008705,129.27149,125.8785934,125.0372779,123.7705127,123.8678691,124.7729068,124.4037592,126.1858929,127.7400546,130.6408977,132.1423079,129.9139819,130.2176204,130.7940555,130.4226478,129.6979398,127.3708327,125.4179482,125.7381175,127.0869803,126.6984608,126.41945
"Czech Republic",218.7384773,219.2878972,218.0834074,217.5353314,216.7988139,215.4230247,214.0492098,211.3862436,210.1553768,208.8480332,207.108835,205.1328437,204.5814198,202.918102,200.1229533,196.0477055,192.2136449,188.0090318,184.5981669,182.7300969,179.8524199,175.2107441,171.4009984,167.3123176,162.8632248,158.1500978,156.7279442
Denmark,199.5401913,200.4603656,203.0581598,206.5479434,211.787656,213.9242257,213.6572124,212.1858632,210.8074501,210.0706076,206.4174722,205.1511412,204.3035186,202.5572491,201.6729725,199.956361,197.8002448,194.7682669,191.9804158,189.7486762,186.6992772,182.7414561,179.3725934,175.8126611,172.248222,170.3977748,169.0545305
Djibouti,127.1252648,128.2274798,128.868034,129.5645576,130.6873883,131.6921984,132.7109445,133.3866415,133.820693,133.2508045,132.4786872,132.0099745,132.1383409,132.8692743,133.4369057,134.0414194,134.6737409,136.2492364,137.4428671,138.0139994,138.2576551,138.5838367,139.1018229,139.3120902,139.2452564,139.4824396,139.3266034
Dominica,208.7322748,215.0800741,218.9387534,220.9579723,222.9355578,222.6643983,223.5163073,222.8417613,219.8944869,215.3371616,209.5058053,205.9950029,208.6711839,207.9118023,204.3263416,202.932879,203.3026296,201.1535628,201.1009583,202.0194658,203.012283,204.7828481,204.0832317,206.5186859,205.333592,204.7309418,203.1453842
"Dominican Republic",104.7078602,105.8470231,107.5092808,110.015045,112.457947,114.6797912,116.5973408,117.3900532,116.9351022,115.6124992,113.6140639,111.7365827,110.2871538,109.1447228,107.8417699,107.0173191,106.7348331,105.5090585,105.0004653,104.414111,103.8216147,103.171792,102.5364898,102.8233752,102.9393202,103.1856111,103.4946688
Ecuador,134.3562561,132.9930666,132.263146,131.8147369,130.6189129,130.4260791,129.4051237,127.7663068,126.2743864,123.5547716,122.2302394,120.5028643,119.697609,119.2922215,118.6140559,117.6764448,117.1658668,116.5586367,115.5079658,114.8154138,114.1198946,112.7969227,111.419152,109.6876672,108.3264389,107.1262738,106.1114278
Egypt,76.25124062,76.1168232,75.44862945,76.41226653,77.08598865,76.64795964,77.44817706,78.03462045,77.43067257,77.58227857,77.03827038,79.25941365,80.36039155,81.33229104,81.69522925,81.91677688,83.32674976,83.69550389,84.72537523,87.17796934,87.01153162,86.10303439,86.00768096,84.39211652,83.87887803,83.42012835,83.0118881
"El Salvador",99.06625383,100.9478019,102.905866,103.9681251,105.5645371,105.3098326,107.1724366,108.6010229,107.4871676,106.7839003,106.1380726,105.9814201,106.3566879,106.3744095,105.3254701,104.4229156,103.5929685,103.0792416,101.9578938,100.7164665,100.2002069,99.29976289,99.71479128,100.9297538,100.0434628,99.04261543,98.26752043
England,197.582761,195.970959,194.4425047,193.8269593,191.249835,189.4361288,187.0164627,184.5962478,182.7004851,180.8825903,178.0439366,176.2049229,174.9714305,173.4737153,171.0876515,169.0408869,166.3333419,164.1459494,162.1662577,159.8835398,158.8243929,157.7291247,157.4289375,156.9778544,157.0721782,156.6780758,156.194237
"Equatorial Guinea",151.1074838,150.5077006,149.044761,149.1426315,149.1185966,148.1384174,151.1440455,148.5314201,147.7405885,146.8492205,145.7355747,142.3560799,138.5699279,137.6360049,134.7259087,134.524038,137.1826065,136.4997288,135.6619024,136.9950268,134.3549955,130.688021,128.3742813,126.8203116,128.5811056,128.3446476,129.0878
Eritrea,167.5313826,165.9359176,161.1473571,157.7395143,157.5103613,156.7979208,156.2090938,155.8127686,155.3701116,154.7117787,154.6079013,154.8047857,155.4701661,155.4855794,155.6055334,155.7472265,155.5680197,155.5962028,155.6949967,155.3457352,155.7188579,155.4496779,155.8434203,156.0180039,156.2609612,156.9577451,157.2765062
Estonia,167.3752837,174.2911724,173.6648376,185.4699397,194.5841745,190.0009358,176.0887651,175.8218584,182.7015546,175.8788072,176.6596983,180.5419103,176.9346776,173.7766271,172.2594916,171.5884419,171.979079,173.1036123,165.661411,161.6950481,152.5698041,153.2539603,153.5877571,147.9787438,149.6886132,146.2250795,144.0949211
Ethiopia,176.5483247,174.6286107,172.8069247,171.4715219,171.271361,171.1119864,168.3069575,167.1764339,165.1172932,163.3896827,162.5715723,158.5913763,155.0865559,152.4732876,151.0595758,150.5172286,150.1430096,149.4207781,148.4168666,148.9248441,149.9266402,150.4574463,150.7267946,151.0048669,151.5021809,151.5770447,151.7450412
Fiji,119.282487,119.3073093,118.6784004,117.9591561,116.9606413,115.9915747,115.7996374,115.4529885,112.5952862,114.6438186,113.5339986,111.9633032,110.4442872,111.6906405,113.1305625,115.0641043,117.0216613,118.7780409,119.2024721,119.8486279,119.7262082,120.3518768,121.6879538,121.9679289,122.3067644,122.5842614,122.7920718
Finland,156.6637617,155.2986334,154.2493055,152.9687953,150.4881078,149.0948622,149.3049923,147.8360297,146.473165,145.2297884,142.9334834,140.8073127,139.1628146,138.4045178,137.1933229,135.5655013,134.5595344,132.934803,131.6497818,131.0988461,130.2580145,128.325997,126.717487,124.1823865,121.1092556,118.782987,116.4311077
France,188.348838,187.1904729,186.2368912,185.6032889,184.2583531,183.8752022,182.567968,179.1782595,179.3999177,178.569147,176.8809714,175.2774706,174.0133163,173.0315589,170.5242645,168.8321602,166.6964152,164.7715532,163.2607597,161.4529437,159.8574513,157.7655303,156.4241917,154.3374712,151.3003354,149.9859095,148.7915081
Gabon,162.5739434,160.7953496,160.5568782,160.1715488,163.1036899,166.4032138,167.835212,166.2131589,165.803215,164.9966749,165.9539474,167.5656539,163.5784078,164.7784793,164.5605324,161.4681649,161.0170895,157.9565104,158.648056,156.9967097,152.1188449,152.0808065,150.6230747,148.913914,148.3256894,147.7071806,146.7860508
Gambia,113.2443324,114.8729886,116.5490772,117.8010967,119.4256172,121.0871227,122.8241404,125.1413669,125.4246199,125.1471835,124.5062754,124.4143349,125.64062,122.9405919,122.6350759,122.723154,123.3187675,123.7378548,123.0617931,123.9154677,122.9791232,122.4667228,122.9769509,123.0782094,123.1955577,123.2031893,123.1507146
Georgia,111.1626281,110.2057541,107.8543678,104.8446209,99.59171476,93.74489391,90.27691957,90.330528,91.21356077,91.85808759,92.75546926,93.58286399,98.27205396,104.3674059,108.874366,107.9817349,107.7478747,107.9999949,112.5591885,117.6911557,121.0557573,124.8397892,129.8257304,127.8823111,129.6768152,125.462167,123.0123147
Germany,179.0015171,178.1339634,177.4182182,176.9969584,175.8119054,174.9211619,174.0734077,171.8288832,170.0504366,167.8870232,165.7268544,163.1560748,161.2250863,159.5010856,157.3509265,156.0130778,154.5404968,153.2374003,152.5702685,151.8544769,150.9171436,149.849577,148.7922794,148.0069568,145.7380004,144.4829133,143.5304548
Ghana,121.6064721,123.1198041,125.1541844,124.5833042,126.1485781,128.360633,128.8536094,130.8822899,129.4626357,129.0005395,129.3492859,128.4972526,126.6842335,124.0177089,121.7054851,119.2213978,117.2544089,115.6451178,116.6344796,117.8842656,119.2406201,119.9025354,120.8693946,121.520372,121.7762219,122.0308921,122.0257503
Greece,161.4129529,162.3587885,163.2221312,162.8274047,162.2620095,161.9007201,161.5985667,161.2601489,161.139252,160.971267,159.7928131,158.4485369,157.002026,156.2222981,155.331506,154.0853618,151.6247794,149.9414254,149.3870972,146.9643082,145.2339956,144.4047206,143.5674238,141.0941753,140.4132709,139.0250004,138.7335766
Greenland,485.6792085,479.6403783,471.3741945,462.6428248,457.4998628,460.2127277,467.3281179,470.4904376,472.1531926,467.638228,465.5222515,460.2373803,454.8773714,451.6414793,449.0810943,439.5837576,416.2394397,399.2871363,387.9844614,379.8915746,373.5921366,357.2625303,341.833157,336.5287343,339.3764089,343.3372445,347.88872
Grenada,166.9567357,166.0081359,166.8253425,168.7233464,170.9514288,172.2079651,174.9093352,176.3759848,178.491153,180.3958789,182.9420413,184.9690202,188.7984225,190.6800634,191.6786039,193.0544125,194.9821124,195.3205121,195.8643586,197.6811892,198.8870623,200.3851612,200.7944755,200.7051747,200.4862031,202.9178597,201.0411056
Guam,141.7127624,142.1057788,141.7882369,140.6107697,139.0900544,139.2837208,138.43521,136.3446255,136.7236985,135.2578815,136.0255539,135.7231007,136.8996115,139.4311097,142.7523049,145.3319948,148.9653899,152.6197771,154.6252191,157.1066299,158.2456507,158.2582959,158.2198541,157.418656,156.8046111,156.1666577,154.9911222
Guatemala,95.51934012,98.92639431,100.7945532,102.8550245,106.879275,107.9099128,108.2421373,111.2900172,114.1615084,117.5139091,119.7591694,120.9321817,123.0050085,124.1247468,124.6007433,123.8298384,123.0143051,121.6740738,120.0406969,119.17302,118.4530546,116.9715687,115.5967942,113.9553971,112.7553676,112.6019518,112.0758582
Guinea,128.4273969,129.6202834,130.6570254,131.5543383,133.6793219,134.1685939,133.9919731,133.7099413,134.795086,135.5925089,134.4692758,134.8906963,135.7155498,134.209285,133.6424987,132.7965088,134.2517274,134.9441161,135.0708897,136.1002537,137.0167812,137.2909964,137.9240379,138.3483837,138.6979687,139.1201198,139.5449092
"Guinea Bissau",157.0247567,157.4683474,158.1593986,158.6966418,159.1964651,160.4704511,160.4914978,160.5712758,161.0099961,160.78425,159.761437,158.3827324,158.6841049,158.3344609,160.9198307,159.6527237,160.9132558,162.4192879,162.8489248,164.43516,164.6457919,164.1664074,164.6472631,165.4919425,165.4934302,165.6156861,165.507491
Guyana,128.6995741,128.6760952,128.935234,128.3890769,128.3122501,124.7716711,129.338903,131.2269351,131.4559259,131.7353165,136.6158727,131.0005034,131.1854402,133.2114686,135.0639883,135.1772807,134.5666906,135.9053055,136.7809469,136.3806957,137.6764793,137.7760164,136.1545145,135.2581719,133.8951975,132.8347861,128.2081604
Haiti,195.1411008,194.244531,192.6618741,193.2349182,193.0816033,191.9416444,189.2373718,187.1952507,185.3169363,184.7620511,183.0539346,181.8016009,179.9539292,179.5982511,178.9527853,178.5728283,178.5784027,178.0662064,177.8106432,177.5634409,177.4642338,177.5975409,177.6248033,177.1516434,176.7641867,176.6447576,176.7410892
Honduras,127.8637216,127.5782172,127.9322435,127.2071163,126.8116453,127.6427277,127.7225416,127.7130994,127.7351566,127.3236202,126.8548207,126.715079,126.6077701,126.5392858,126.0781675,125.3893035,124.622218,123.7513637,123.0309363,122.438415,121.7725226,121.2389529,120.7370096,120.1471651,119.6395203,119.1197693,118.5489116
Hungary,237.1431945,242.0995179,245.6887017,247.8679912,248.1894565,248.0495932,249.4147557,248.1821696,246.3404452,245.167558,243.7267745,241.496871,239.3296534,238.4129465,237.0198802,233.7209681,232.2537526,230.3282522,228.3266421,225.4677277,221.8475876,216.7527356,212.4161917,208.7477899,206.5080701,204.5642807,202.7265042
Iceland,160.7894247,161.1407329,160.5457162,161.3301481,162.3251459,163.6229894,164.577298,164.4439577,162.9600275,161.1538886,159.7702399,157.5683381,155.4914155,153.3588077,151.7522413,150.8051584,149.4947468,147.4567781,145.655946,144.8729035,144.1935054,144.0244069,143.7329542,143.9030377,144.6583517,144.4725859,144.5139998
India,82.78509421,82.94149244,83.02496661,82.71744311,82.61583784,82.2420316,82.39941057,82.81987903,82.66118309,82.60636554,82.71798277,82.57023199,82.64231149,82.79516689,83.14129202,84.3662283,84.2063522,84.53692903,85.02886354,85.2346287,85.54681063,85.73724579,85.75717513,86.30817925,86.76032646,87.09998284,86.88590337
Indonesia,78.77763975,78.98650146,79.56194399,80.52795593,80.91066508,81.40965773,81.89667576,82.22892659,82.76643112,83.73617746,84.00264823,84.1631602,84.22755141,84.47791771,84.47137271,84.82896386,85.00520601,84.59766658,84.7324839,84.69441603,84.64858158,84.97758338,84.32383785,83.93158704,83.45085087,83.24728743,82.91250191
Iran,96.7981379,98.34651896,98.94297459,99.842779,100.5760216,101.1258549,101.7823342,101.0732157,101.0921212,100.5208363,101.3268744,101.5927977,101.6730934,101.1352384,100.3789937,99.41486935,99.55291999,100.3433971,101.251448,102.0831601,103.0871731,103.3356289,105.0290428,106.7555816,107.0113866,105.3209172,104.4752496
