Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Ghana,0.0866352,0.083294,0.083294,0.0553176,0.0509764,0.0579764,0.0779764,0.0849764,0.0929764,0.1029764,0.100331248,0.104327836,0.113990048,0.110990048,0.1149764,0.11618112,0.12419818,0.12185698,0.095706,0.116,0.1426824,0.1426824,0.1313648,0.1250236,0.1446824,0.149324939,0.149752897,0.133116828,0.153537226,0.172555832,0.198396896,0.23964294,0.245193772,0.261444551,
Gibraltar,0.007,0.008,0.007,0.006,0.005,0.012,0.019,0.019,0.025,0.020996588,0.021996588,0.022996588,0.039996588,0.04098294,0.042,0.042,0.042,0.042,0.048,0.042,0.094,0.051,0.052,0.054,0.055,0.056,0.058,0.06,0.057,0.063,0.114,0.121,0.122,0.174,0.132
Greece,0.713258744,0.691061132,0.671562412,0.668373616,0.68476884,0.7213884,0.7474356,0.806068038,0.85807522,0.903375232,0.936409204,0.953068072,0.976129936,0.995162551,1.023530508,1.060080208,1.10516972,1.119215268,1.18817299,1.1956824,1.265,1.28353,1.3058948,1.3851652,1.381904822,1.396572392,1.443936857,1.45821172,1.434532162,1.370139936,1.31210688,1.26992748,1.171719488,1.090756128,1.087
Greenland,0.008,0.007,0.007,0.005,0.008,0.007,0.005,0.003,0.008,0.007,0.008,0.008,0.007,0.007,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.012,0.012,0.011,0.014,0.015,0.015,0.01,0.01
Grenada,0.000669,0.000766,0.000851,0.000829,0.000853,0.000878,0.00097506,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005
Guadeloupe,0.007,0.01,0.013,0.013,0.015,0.013,0.01331338,0.01531257,0.01730972,0.01931296,0.02031206,0.02131308,0.02031026,0.023316486,0.024316701,0.024316578,0.02432054,0.024357455,0.02440788,0.02440904,0.02651005,0.02651665,0.02761038,0.02951205,0.0295011,0.03149985,0.03248785,0.0364826,0.0374781,0.031464,0.0309756,0.03,0.031,0.035,0.035
Guam,0.053,0.074,0.058,0.055,0.019,0.009,0.016,0.011,0.011,0.011,0.026,0.029,0.035,0.047,0.066,0.05,0.045,0.051,0.042,0.047,0.039,0.0391,0.0392,0.0393,0.0394,0.0396,0.0397,0.0398,0.0399,0.04,0.036,0.032,0.034,0.029,0.033
Guatemala,0.067,0.056564462,0.057669056,0.062578601,0.05360552,0.060605926,0.065605868,0.065677235,0.071784624,0.074928448,0.08,0.078,0.086,0.093,0.103,0.10911942,0.112993176,0.12276116,0.142176254,0.1569764,0.1556116,0.17430054,0.16682286,0.184740972,0.186433892,0.194018898,0.199155346,0.206239581,0.194100748,0.209109036,0.20414084,0.2071568,0.213563712,0.220908584,
Guinea,0.014,0.014,0.014,0.014,0.014,0.013,0.016,0.017,0.017,0.017,0.022,0.018,0.018,0.018,0.019,0.019,0.019,0.02,0.02,0.021,0.022,0.024,0.024,0.022,0.023,0.023889511,0.023523064,0.023268172,0.024163496,0.02404592,0.023702392,0.02405232,0.0242338,0.03815214,0.038
"Guinea Bissau",0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.005,0.006,0.006,0.006,0.006,0.005,0.005
Guyana,0.02105194,0.024052265,0.02005227,0.0170526,0.0200522,0.020052235,0.01905223,0.015052095,0.01505162,0.01005216,0.00905201,0.01105218,0.01211995,0.015092489,0.01510276,0.0131198,0.01410288,0.015098833,0.020061182,0.021061356,0.0213,0.0215,0.0217,0.0219,0.0221,0.0224,0.0226,0.0228,0.023,0.023,0.022,0.023,0.023,0.028,0.028
Haiti,0.015114268,0.010114983,0.015114994,0.01311572,0.01311484,0.015146258,0.014198474,0.020156285,0.02215486,0.02115648,0.014166432,0.013166976,0.014,0.012,0.01,0.016,0.018,0.022,0.022,0.024,0.024,0.026,0.027,0.027,0.027,0.027619738,0.027658292,0.029502368,0.036763866,0.0330008,0.0307073,0.03216592,0.033084004,0.03633574,
Honduras,0.032986352,0.030986352,0.031986352,0.032986352,0.034,0.032,0.037027296,0.037023884,0.045010236,0.053010236,0.059010236,0.059,0.059989764,0.061054592,0.061058004,0.0649147,0.07333466,0.074320728,0.080150128,0.087672154,0.086016741,0.092116597,0.096517395,0.099392276,0.10905692,0.11619961,0.120350303,0.13170599,0.129249166,0.122508509,0.130337712,0.135690508,0.146302508,0.146141812,0.144
"Hong Kong",0.2719764,0.2813176,0.2929764,0.3216352,0.3376116,0.3452468,0.3769056,0.4152232,0.4472232,0.4618584,0.4948584,0.5194228,0.57294,0.6106696,0.620824,0.6450128,0.6572252,0.6599076,0.6888368,0.8346608,0.8020256,0.8276608,0.8936136,0.919884,1.0278604,1.074188236,1.059740947,1.141634572,1.074741726,1.237685344,1.331961624,1.240538536,1.171793016,1.160384428,1.119
Hungary,1.1945664,1.1886608,1.18637647,1.2017316,1.1735084,1.2058732,1.2115084,1.258532,1.2249204,1.2198732,1.165885668,1.101749728,1.031541922,1.042323793,1.03509364,1.0561888,1.08644734,1.068135435,1.0713884,1.0667532,1.0346008,1.068563933,1.062768856,1.086583764,1.086014932,1.143402679,1.135734917,1.102187199,1.095177928,1.032857006,1.051174874,1.026285311,0.960980063,0.943063902,
Iceland,0.0555194,0.054,0.057,0.061,0.065,0.065,0.067,0.069,0.073,0.076,0.077,0.074,0.076,0.081,0.082,0.084,0.091,0.094,0.104,0.112,0.117,0.12,0.125,0.125,0.129020044,0.129523047,0.143635018,0.163155808,0.212233762,0.21064256,0.212618296,0.212968712,0.205806784,0.206613967,
India,3.726873756,4.183696332,4.322754336,4.58070998,4.925679272,5.181713392,5.592474688,5.884999697,6.50648418,6.8648229,7.347420724,7.738944964,8.145345696,8.6434356,9.118118,9.694640112,10.12652124,10.60849688,10.99615558,11.64615576,12.06550701,12.4775596,12.94857802,13.6207766,14.47785434,15.52475563,16.57042447,17.90207781,18.68404501,20.18996587,21.84862448,22.92794903,24.07345017,24.07741394,25.137
Indonesia,1.154,1.257,1.293773596,1.371,1.431,1.545,1.66,1.741,1.882,2.11,2.326,2.589,2.675,2.833041236,3.009041264,3.22805156,3.4430517,3.637051065,3.493050985,3.87805113,4.167061206,4.058082664,4.186111903,4.465153615,4.50920044,4.63438936,4.906815721,5.534789954,5.52692684,5.796613492,6.127566104,6.210664328,6.667035412,7.044274276,
Iran,1.594,1.5,1.718,2.104,2.22,2.391,2.42,2.532,2.694,2.966,3.09,3.227,3.343,3.4633176,3.6703176,3.8133176,3.9486352,4.421294,4.5759528,4.823154392,5.271647837,5.681327722,6.01698759,6.196323707,6.461835834,7.573774066,8.000563457,8.282691052,8.52033117,9.446976272,9.31709952,9.703769842,9.904850156,10.14693332,
Iraq,0.524,0.483,0.462,0.551,0.538,0.566,0.622,0.639,0.767,0.825,0.918,0.623,0.839,0.964,1.103,1.131,1.125,1.042,1.056,1.074,1.012,1.07,1.007,0.895,1.1184356,1.265628352,1.070033018,0.97662043,1.097141654,1.303236585,1.471600229,1.546353904,1.720075608,1.783561793,1.861
Ireland,0.32,0.308,0.305,0.302,0.302,0.308,0.331,0.328,0.321,0.338,0.358,0.374,0.37305171,0.390288652,0.408330112,0.417268492,0.44891214,0.473296959,0.515300069,0.553786978,0.586409243,0.617106056,0.616669842,0.607941006,0.6304592,0.647223503,0.684178459,0.6780614,0.681044872,0.609772208,0.621925228,0.578303452,0.566733176,0.565785338,
Israel,0.3753176,0.3613176,0.3743176,0.3633176,0.3283176,0.3473176,0.3739764,0.41073939,0.43273844,0.447666496,0.460666406,0.469697816,0.490724758,0.54428567,0.57928588,0.62092469,0.63257683,0.663897357,0.672243568,0.683297718,0.743565154,0.731796783,0.775901533,0.799024361,0.81327269,0.775702157,0.801956247,0.835136844,0.818806936,0.830824404,0.897443608,0.87765358,0.913965532,0.896783557,
Italy,6.0318132,5.83012,5.722884,5.5708732,5.9563108,5.9715232,6.0607464,6.272089609,6.4407956,6.622659242,6.668411612,6.811138688,6.828898562,6.788246235,6.718500488,7.007200464,7.05141238,7.130221195,7.336396352,7.465183842,7.520017618,7.563678327,7.585566833,7.809551784,8.001513038,8.043051123,8.002109441,7.897028988,7.848184108,7.321236108,7.606442572,7.348196472,6.994727732,6.638388269,6.621
Jamaica,0.117550564,0.099491291,0.086554062,0.092589121,0.07539896,0.067295428,0.068501408,0.072698073,0.08487754,0.096918016,0.103,0.104490492,0.114951464,0.116917501,0.121,0.13397964,0.136,0.144,0.148,0.152,0.146,0.146487952,0.150261452,0.156317471,0.157681496,0.152359764,0.170539264,0.179441348,0.173542332,0.12815248,0.11321948,0.119682364,0.116120428,0.116787777,0.12
Japan,15.478,15.122,14.581,14.372,15.668,15.708,15.84401045,16.27401042,17.20601032,17.73501043,18.6740104,19.18901044,19.28120684,20.16226803,20.30135074,20.95248466,21.3416721,21.66399066,21.33907138,21.70938859,21.852,21.66,21.602,21.605,21.914,22.05348305,22.27305246,22.0550554,21.01577941,20.08635017,21.06816015,20.39271435,19.90360687,19.62302515,19.301
Jordan,0.077,0.092,0.105,0.112,0.116,0.119924936,0.129348938,0.140856761,0.131278748,0.135177344,0.146197638,0.137765888,0.160847872,0.159578307,0.18349594,0.193243128,0.205254596,0.198900024,0.214514304,0.214538358,0.225776182,0.220492094,0.22963398,0.250909058,0.27834063,0.29415458,0.308151329,0.290820832,0.29348363,0.290496208,0.302790576,0.306268164,0.317976764,0.337699747,
Kazakhstan,,,,,,,,,,,,,3.364768,2.89018,2.765178,2.380766,2.2177424,1.962938588,1.8923068,1.783298553,1.87628718,1.9201416,2.0053648,1.871882,2.1654936,2.195318663,2.392054729,2.34821746,2.485757476,2.207192732,2.377439592,2.711532272,2.718479452,2.714177731,
Kenya,0.0980236,0.101069161,0.100633714,0.0986824,0.0976824,0.1026824,0.1096824,0.1006824,0.1133412,0.1203412,0.1223412,0.1143412,0.1223412,0.1270236,0.1310236,0.1376824,0.1436824,0.1343412,0.1483412,0.1423412,0.1416824,0.1446824,0.1496824,0.1616824,0.169286608,0.18393493,0.201995766,0.203071096,0.189059828,0.197315132,0.22331672,0.240030056,0.241742556,0.247392499,
Kiribati,0.000336,0.000398,0.000396,0.000397,0.000292,0.000292,0.000264311,0.000307885,0.000307044,0.000307885,0.000307885,0.000367691,0.000307044,0.000306494,0.000307885,0.000307885,0.000307044,0.000307885,0.000307885,0.000307885,0.000350498,0.0004,0.0004,0.0005,0.0005,0.000536057,0.000535902,0.000574053,0.000553175,0.00086984,0.000869586,0.00086984,0.000872223,0.001,0.001
"North Korea",0.85,0.884,0.923,0.965,0.992,0.855,0.863,0.851,0.995,0.834,1.042,0.998,0.945,0.885,0.839,0.784,0.665,0.622,0.562,0.598,0.618,0.631,0.611,0.631,0.647,0.666996999,0.663927986,0.724944948,0.797236658,0.76878,0.745423096,0.562968688,0.57118134,0.580293701,0.643
"South Korea",1.827,1.893,1.9,2.062,2.18,2.304,2.55,2.824,3.151,3.426,3.870010402,4.344010436,4.874020684,5.327030927,5.719030948,6.250020624,6.77403102,7.303847679,6.703662805,7.371104408,7.791173115,7.983196327,8.263223806,8.598337953,8.782571254,9.084311917,9.241765589,9.558508456,9.672619184,9.763112768,10.58740925,10.98959989,11.18511564,11.13165398,11.255
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075
Kuwait,0.48,0.352,0.35,0.389,0.407,0.403,0.451,0.539,0.619,0.696,0.446,0.216,0.349,0.475,0.573,0.592,0.749,0.798,0.846,0.86,0.752,0.732,0.782,0.903,0.933,1.048,1.089,1.211,1.279,1.399,1.413,1.562,1.635,1.624,1.752
Kyrgyzstan,,,,,,,,,,,,,0.2818348,0.245588,0.2278112,0.1806116,0.2288348,0.2175408,0.2169528,0.2346116,0.2384464,0.2265172,0.1916116,0.1985408,0.208583448,0.192429532,0.189898949,0.199523856,0.21115305,0.219631412,0.200445388,0.22688088,0.256901936,0.242493272,0.24
Laos,0.013638896,0.010642308,0.011314756,0.0106969,0.009686664,0.00902104,0.010010804,0.008037816,0.00704464,0.008679556,0.009338356,0.010700312,0.011092692,0.0110381,0.0110381,0.013758316,0.015441,0.01576514,0.0192232,0.0228584,0.0304464,0.0317876,0.03347,0.0318348,0.0328348,0.033942825,0.034722967,0.036971316,0.040876324,0.03884528,0.065874092,0.088819656,0.084709964,0.11438415,0.125
Latvia,,,,,,,,,,,,,0.222982376,0.16453,0.1591416,0.1718476,0.16992874,0.161158614,0.159138394,0.148503252,0.153523604,0.160203598,0.152720033,0.160820096,0.175037114,0.185135595,0.183923817,0.171921084,0.164943814,0.165008408,0.172100276,0.161852592,0.169522256,0.161064465,0.141
Lebanon,0.1046824,0.0976824,0.0950236,0.0980236,0.0936824,0.1080236,0.1033648,0.1070236,0.0973648,0.0773648,0.0713648,0.1173412,0.1193412,0.14530708,0.1663412,0.1770236,0.1863884,0.2140472,0.2197532,0.2244356,0.2297768,0.2187532,0.2230708,0.232706,0.2226824,0.212911424,0.18899402,0.1740393,0.223550258,0.27595302,0.261355176,0.267609732,0.270589528,0.30176456,0.315
Lesotho,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.0026824,0.0026824,0.0026824,0.0030236,0.0030236,0.0030236,0.0030236,0.0030236,0.0026824,0.00418766,0.006040944,0.00613648,0.006054592,0.006129656,0.0060853,0.007633897,0.008343955,0.009646336,0.009925336,0.009747568,0.015456476,0.00987172,0.008576724,0.015729272,0.016
Liberia,0.031,0.029,0.029,0.029,0.025,0.026,0.021,0.016,0.02,0.017,0.008,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.007,0.007,0.007,0.009,0.009,0.009,0.008,0.008,0.008,0.008,0.014,0.014
Libya,0.397,0.357,0.354,0.38,0.384,0.421,0.442,0.452,0.464,0.481,0.509,0.532,0.496,0.513,0.531,0.553,0.585,0.618,0.594,0.558,0.726,0.732,0.755,0.744,0.762,0.782160364,0.721112596,0.717907876,0.744836224,0.85284646,0.909720216,0.587754336,0.742160364,0.783214956,0.77
Lithuania,,,,,,,,,,,,,0.4685516,0.3884464,0.3490944,0.3761996,0.361646,0.3584228,0.389528,0.3027876,0.2962704,0.315372666,0.339862692,0.350116887,0.353209754,0.347199155,0.348532288,0.380740825,0.377796354,0.321987311,0.257276816,0.27279766,0.273780948,0.271001711,
Luxembourg,0.08474822,0.078232784,0.076141519,0.073469402,0.07188492,0.075028488,0.079153736,0.088720798,0.090419856,0.098433456,0.104729808,0.120593156,0.124692542,0.124740754,0.128435756,0.12450368,0.12976314,0.135080303,0.136995832,0.14435103,0.153636283,0.161315855,0.168813323,0.17833584,0.19985355,0.202516293,0.199913804,0.19729064,0.1944103,0.184063176,0.196705364,0.19402278,0.189135052,0.183221231,
Macau,0.007,0.007,0.007,0.01,0.0110853,0.009160364,0.012143304,0.01413648,0.014133068,0.015177424,0.015303668,0.0153412,0.0153412,0.0173412,0.0183412,0.019354564,0.020678988,0.021678988,0.022672164,0.024678988,0.0223412,0.023678988,0.025678988,0.026678988,0.0326824,0.028163492,0.03529258,0.035742396,0.033884791,0.0335975,0.029509244,0.03279898,0.03615326,0.034849308,0.036
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,0.1110236,0.112992608,0.0985118,0.102,0.111911288,0.104,0.120705833,0.1126588,0.1163412,0.1083648,0.1077296,0.115412,0.1200944,0.121224311,0.118332186,0.115383292,0.117523524,0.115174776,0.121327732,0.125917516,0.118917624,0.115248036,0.11
Madagascar,0.019,0.017,0.015,0.019,0.019,0.021,0.015,0.02,0.022,0.017,0.017,0.017,0.019,0.019,0.021,0.022,0.022,0.023,0.023,0.023,0.031,0.033,0.037,0.039,0.042,0.041409359,0.040258889,0.042037408,0.035818968,0.03216384,0.032868224,0.03470404,0.03823216,0.05072821,0.053
Malawi,0.011993176,0.011993176,0.011996588,0.010996588,0.010993176,0.010996588,0.009996588,0.010996588,0.011,0.013,0.014,0.017,0.017,0.017,0.018,0.019,0.019,0.019,0.02,0.021,0.023,0.023,0.024,0.025,0.028,0.028068693,0.028281541,0.030511428,0.030987934,0.02752288,0.02992666,0.030576244,0.0310804,0.03246003,0.035
Malaysia,0.418276372,0.437276372,0.45422178,0.514146716,0.613269548,0.699160364,0.7477441,0.749901052,0.793883992,0.861355132,0.975081888,1.0836588,1.131,1.277,1.4151706,1.46154592,1.609,1.658020472,1.6789147,1.752747512,1.966918112,2.076699744,2.147774808,2.2286588,2.235163776,2.291772689,2.360340718,2.642779932,2.744157532,2.820342888,3.03284504,3.081863648,3.153497988,3.260593745,3.47
Maldives,0.000213,0.000207,0.000207,0.000209,0.000826,0.000904,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.005,0.005,0.004,0.005,0.005,0.007,0.007,0.013,0.015,0.01,0.0080001,0.011000298,0.013,0.013,0.015,0.015,0.015,0.015,0.022,0.022
Mali,0.006862204,0.008857146,0.007,0.007,0.007,0.008,0.007,0.008,0.005,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.01,0.01,0.01,0.01,0.01,0.011,0.011,0.011,0.014469553,0.013751201,0.013655364,0.015636488,0.0159048,0.016507252,0.016985804,0.016737328,0.023413357,0.024
Malta,0.019,0.021,0.021,0.015,0.022,0.018,0.021,0.024,0.026,0.029,0.031,0.031,0.031,0.036,0.036,0.034,0.035,0.037,0.039,0.045,0.039,0.033,0.039,0.039,0.04,0.041,0.039,0.041,0.078,0.088,0.105,0.093,0.094,0.089,0.09
Martinique,0.009,0.009,0.009,0.009,0.008,0.01,0.011,0.012,0.014,0.02,0.022,0.018,0.02,0.027,0.027,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.029,0.03,0.031,0.033019998,0.033019838,0.034019768,0.030019708,0.03601952,0.036,0.036,0.036,0.038,0.038
Mauritania,0.0092597,0.00931359,0.009397252,0.008410281,0.01337584,0.012323857,0.007188028,0.010260475,0.0132581,0.0152608,0.01326005,0.0142609,0.046268892,0.047268034,0.047288848,0.048288736,0.04828952,0.04830639,0.048285516,0.04830678,0.049326432,0.049351322,0.047345882,0.048415125,0.041440704,0.049489951,0.042505869,0.038533736,0.02759124,0.0280736,0.028131696,0.02826308,0.02828466,0.035259412,
Mauritius,0.013851816,0.011616727,0.011972222,0.012368201,0.0126786,0.013,0.0158,0.0185,0.0213,0.0241,0.026873768,0.027772264,0.0298,0.0318,0.0337737,0.0345,0.0352,0.035939596,0.0381,0.04030678,0.052969095,0.05872331,0.053864705,0.056,0.058004009,0.060133887,0.062756522,0.067824523,0.070847364,0.06392432,0.072370668,0.073353516,0.074490732,0.075638731,
Mexico,3.690743532,3.785829116,4.195791868,4.074740688,4.14370998,4.366904464,4.2942232,4.4165172,4.4938584,4.7382232,4.632244004,4.972913308,5.072629368,5.200957145,5.44503236,5.348370544,5.54512408,5.681223358,6.004010802,6.117643492,6.346167702,6.293296868,6.291659817,6.383888107,6.449561038,6.682079492,6.916863291,7.145648091,7.232969648,7.363622624,7.259199017,7.524792151,7.41030174,7.505611695,7.518
Moldova,,,,,,,,,,,,,0.257,0.1968348,0.1490472,0.1354828,0.147118,0.150731876,0.140824,0.1137768,0.1141416,0.111118,0.1235064,0.135942,0.126236,0.132306733,0.139603379,0.128499508,0.131886486,0.116450208,0.115926836,0.11765356,0.153417808,0.150925582,
Mongolia,0.1040236,0.089706,0.1117296,0.1123884,0.1123648,0.1316824,0.141296844,0.14823884,0.1552559,0.1476824,0.1366824,0.139286608,0.1243412,0.1141706,0.1073412,0.1063648,0.1063648,0.0950236,0.09612596,0.09647768,0.0985971,0.101620984,0.108627808,0.103659668,0.107659238,0.111563692,0.120758143,0.126675699,0.133640692,0.134493788,0.142822292,0.152859824,0.17017714,0.188019336,0.214
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035587872,0.042009252,0.038348348,0.054572412,0.044911016,0.044047736,0.047474999,0.042
Montserrat,0.000256,0.000283,0.000283,0.000283,0.000284,0.000308,0.000309087,0.000353036,0.000396879,0.000397967,0.000528687,0.000486471,0.000572051,0.000571826,0.000573618,0.000662123,0.000615506,0.000660765,0.000705696,0.000705696,0.00074993,0.0008,0.0008,0.0009,0.0009,0.000971263,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00083874,
Morocco,0.22,0.212,0.21,0.217,0.207,0.222,0.24,0.241,0.255061416,0.285,0.2973412,0.3040472,0.321957944,0.3274356,0.3630944,0.35942577,0.37576697,0.3913412,0.3933884,0.4151416,0.429476864,0.461118,0.468777817,0.471777824,0.473119002,0.493426455,0.51561814,0.508743364,0.610604212,0.626583596,0.709364832,0.7427191,0.756816892,0.757922735,0.783
Mozambique,0.16696588,0.0593412,0.0579764,0.0816824,0.0313176,0.0303412,0.015420548,0.015273656,0.022529476,0.0185452,0.0190236,0.0193648,0.0180236,0.0207296,0.0203884,0.0210472,0.0223884,0.0256824,0.0319764,0.0775752,0.099646,0.131058,0.1322104,0.1309056,0.1436116,0.156063713,0.167331598,0.18208324,0.16772177,0.18348372,0.184703332,0.206147464,0.22360926,0.234946713,0.26
Namibia,,,,,,,,,,,0.0340472,0.0183884,0.0170472,0.023244812,0.022634064,0.0330708,0.03065084,0.03033324,0.032968724,0.038538528,0.04182542,0.04784902,0.050251352,0.053595964,0.057380724,0.058113223,0.062294954,0.0652601,0.066709704,0.066637096,0.06274272,0.066707688,0.068424292,0.069627135,
Nauru,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.00086085,
Nepal,0.007116008,0.007139892,0.0091706,0.011184248,0.011191072,0.010242252,0.014109184,0.01703412,0.015177424,0.015283196,0.018109184,0.02189764,0.02105118,0.021133068,0.026109184,0.028989764,0.032901052,0.035993176,0.042464032,0.05369946,0.0533412,0.058,0.056,0.06,0.0603412,0.066494136,0.064720476,0.0664758,0.07040257,0.075897328,0.084221356,0.083100484,0.080979036,0.095616544,
Netherlands,3.1079764,2.7883176,2.8508948,2.7360364,2.8561508,2.987773741,3.12950724,3.224242805,3.228975432,3.24834472,3.288560912,3.486133212,3.481694742,3.518456828,3.496518716,3.553804256,3.70498114,3.656600626,3.685619988,3.670377244,3.774909608,3.916455929,3.922470941,3.980722746,4.08418183,4.178292445,4.12242294,4.208835059,4.192317469,4.036093458,4.240903776,4.04758737,4.031057022,4.0376342,3.855
"Antilles (Netherlands)",0.238,0.222,0.215,0.198,0.186,0.155,0.152,0.154,0.143,0.151,0.148,0.14,0.138,0.139010309,0.145072212,0.153072184,0.15207238,0.162071491,0.162071379,0.156071582,0.15630603,0.15830999,0.15130519,0.14430723,0.14530066,0.15329997,0.16029757,0.16829652,0.18529562,0.1735856,0.175,0.197,0.199,0.148,0.154
"New Caledonia",0.028,0.027,0.021,0.018,0.022,0.023,0.022,0.023,0.024,0.026,0.025,0.026,0.027,0.027,0.026,0.026,0.02702068,0.026051065,0.026061182,0.027061356,0.029071407,0.030072331,0.032081384,0.032051205,0.03510022,0.035559644,0.040124485,0.041210584,0.042759482,0.04221632,0.050112164,0.050430496,0.04732978,0.055178958,
"New Zealand",0.48,0.471,0.482,0.504,0.546,0.561,0.605,0.62,0.659,0.663,0.699,0.705,0.704010342,0.715010309,0.759010316,0.775010312,0.78408272,0.785142982,0.765224334,0.791398814,0.809,0.818,0.845,0.809,0.835,0.810896908,0.813469784,0.817315252,0.821449304,0.81786176,0.846524224,0.848049528,0.840486732,0.847281572,
Nicaragua,0.032322484,0.033348144,0.032642044,0.031996304,0.032013364,0.03564828,0.03464828,0.03564828,0.03664828,0.03964828,0.03664828,0.035197896,0.04011942,0.040836224,0.041955644,0.045,0.04717888,0.048825382,0.052513808,0.056535354,0.054674421,0.059409326,0.060007316,0.060969292,0.064003412,0.069347575,0.068176515,0.069213049,0.070643483,0.06941232,0.072072668,0.077476448,0.079444556,0.08187362,0.084
Niger,0.008300256,0.0083412,0.0083412,0.0083412,0.0083412,0.0083412,0.0066824,0.0076824,0.0116824,0.0116824,0.0116824,0.0116824,0.0116824,0.0126824,0.0126824,0.0126824,0.0126824,0.0126824,0.0126824,0.0126824,0.0126824,0.0136824,0.0136824,0.0136824,0.0140236,0.014153256,0.014357976,0.014528576,0.01056952,0.014818596,0.015873188,0.016071084,0.016173444,0.034043788,0.031
Nigeria,0.421699744,0.5186588,0.5166588,0.5186588,0.5576588,0.5976588,0.5876588,0.6196588,0.6626588,0.7176588,0.6976588,0.7686588,0.7846588,0.7956588,0.7426588,0.832,0.849,0.85,0.814935172,0.816935172,0.774924936,0.8659147,0.90389764,0.93886352,0.97193176,1.03689231,0.9404978,0.87693486,1.045813056,0.65276384,0.81156036,0.789585984,1.137308632,1.227309693,1.328
Niue,0.000043,0.000043,0.000043,0.000043,0.000043,0.000043,0.0000436,0.0000436,0.0000435,0.0000436,0.0000436,0.0000436,0.0000435,0.0000425,0.0000436,0.0000436,0.0000435,0.0000436,0.0000436,0.0000436,0.0000435,0,0,0.0001,0.0001,0.0000565,0.0000652,0.00007,0.0000479,0.0000476,0.0000476,0.0000476,0.0000478,0.000131717,
Norway,1.342294,1.3779164,1.3681868,1.4725968,1.5140216,1.530388023,1.528335854,1.55939316,1.586078124,1.651406928,1.6964316,1.6057876,1.704769011,1.695541035,1.661492972,1.77034584,1.67122206,1.730180073,1.787497337,1.86558111,1.961884241,1.880347921,1.927768305,1.79169241,1.87597342,1.964188355,1.774290053,1.920601576,1.923714216,1.894631712,1.826389684,1.79571926,1.903271176,1.856227352,1.913
Oman,0.064,0.069,0.084,0.096,0.1,0.119,0.134,0.139,0.131,0.168,0.184,0.21,0.204,0.227,0.236,0.225,0.231,0.268,0.347,0.301,0.341,0.346,0.36,0.356,0.381,0.48,0.551,0.583,0.746,0.751,0.947,0.974,1.15,1.068,1.169
Pakistan,0.6200235,0.678,0.771,0.783,0.811,0.868,0.926,1,1.071,1.125777744,1.178,1.242,1.303,1.385,1.514,1.58,1.662,1.68,1.733,1.807755823,1.85,1.803,1.813,1.897249076,1.9653412,2.140616603,2.363482194,2.448168419,2.444356755,2.484470992,2.590519886,2.545140503,2.637416174,2.640898059,2.72
"West Bank and Gaza",,,,,,,,,,,,,,,,,,0.009412,0.0148004,0.015118,0.0198476,0.0261652,0.0248476,0.0268476,0.0398712,0.049765144,0.053563552,0.054877456,0.046183968,0.045589996,0.049190508,0.047770264,0.048749508,0.052152408,0.053
Panama,0.183436296,0.187,0.176,0.177,0.182,0.165075064,0.17106824,0.1773412,0.173,0.171050576,0.179957832,0.178881472,0.180936352,0.180774178,0.203401444,0.214826844,0.191353308,0.197095053,0.208343715,0.205125954,0.205865808,0.202049999,0.201135346,0.196539485,0.227165464,0.219921302,0.22370443,0.229223925,0.149162522,0.247793093,0.291830728,0.312859648,0.34586928,0.339025765,
"Papua New Guinea",0.029,0.029,0.029,0.03,0.033,0.035,0.036,0.04,0.037,0.038,0.039,0.038,0.04,0.041,0.039,0.046,0.048,0.044,0.045,0.045,0.045,0.046,0.06,0.06851205,0.0685011,0.069819118,0.072470826,0.073440936,0.059336484,0.0582472,0.0582926,0.0569305,0.0526612,0.09896493,0.099
