Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Morocco,,,,,,,,,,,,,,,,,,,,,,,,,56000,58000,60000,62800,64800,61636,63399,63880,64343,64787,65212,65647,67857,66234,66421,67241,66777,66952,66667,67381,67557,67724,67896,68077,68266,68471,68699,68306,70270,69686,69727,69633
Mozambique,48000,48800,49600,50000,50800,51200,52000,52000,52800,53200,54400,54400,54800,55200,44000,44000,46000,48000,48000,48000,50000,50000,50000,50000,51230,52049,53279,54098,54508,53074,56009,55125,54241,53357,52110,52635,52800,52549,51923,45000,44545,43750,44231,44980,45532,45953,46613,46846,47273,47143,46667,45893,45263,44897,45512,45592
"Burma (Myanmar)",38624,38223,40422,38855,42829,44636,44167,42958,33032,37309,38069,38255,39158,39725,40121,39363,40211,40219,40645,39599,39658,39381,38825,38292,38355,39243,39837,39128,39877,39000,39000,39001,39000,39737,41089,42692,39929,40086,39918,39847,39568,40000,40000,40000,39655,40000,41667,39945,39234,38571,36806,36111,36110,37949,37701,37562
Namibia,50000,55000,55000,54545,54545,54545,54545,54545,54545,59091,59091,58333,58333,62500,62500,61538,61538,61538,61538,61538,64286,64286,64286,66667,66667,66667,66667,66667,66667,65506,63181,61538,64286,68750,64286,66667,68750,64286,66667,68750,68372,70000,69262,69767,69825,69231,70392,70721,71112,70370,72100,74336,73283,73534,73667,73998
Nepal,,,,,,,,,,,,,,,,,,,,,,,,,81667,85647,85028,86522,87257,91021,94785,83667,89569,141131,143237,89614,101272,94904,103975,96217,101176,95000,99969,94507,99891,94689,99852,99408,99762,99965,100293,101721,92504,87663,92039,97024
"New Caledonia",83333,83333,66667,70000,81081,81081,73333,73333,80000,80000,83333,83333,83333,80000,73500,83333,94667,99600,70400,97538,94286,93000,95032,55000,51429,30913,29067,29831,30529,22500,11172,5986,5300,9813,10954,9575,8786,13000,9443,7780,10575,9867,6500,8411,7244,7460,6473,7591,11238,7460,10219,15700,12453,13269,11361,11060
"New Zealand",,,,,,,,,,,,,,,,,,,,,250000,250000,280000,280000,266667,250667,247678,250660,223097,230041,209974,215961,213527,211396,209488,207721,206011,204278,202438,200000,198178,200000,192774,189812,186690,183412,179983,176408,172696,168855,164896,157692,156503,160859,159558,157104
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,47222,47222,50000,50000,52778,47460,50000,50000,50000,50000,50000,47619,47619,47500,47500,48182,47727,48000,49020,50000,50000,50000,50000,50000,50000,50822,51428,52667,52623,51954,52335,52600
Niger,,,,,,,,,,,,,,,,,,,,,,,,,48611,48611,49167,49444,50139,50274,50903,51326,51752,52181,52616,53139,53544,54667,54337,55263,54167,54545,55638,55556,58621,55556,57500,59091,59018,58856,59188,59038,59188,60048,60589,60829
Nigeria,60204,60400,61900,62157,62500,62830,63241,63636,64018,63276,63644,64000,64167,64463,64516,64394,64234,64286,64789,64138,64189,64516,64865,64865,65041,66327,65657,66667,66667,65873,63383,61927,62664,62782,62900,63018,63136,63253,63371,63568,63667,63767,63866,63971,64119,63158,63765,62857,67797,67797,67368,66667,67368,67823,68251,68764
Niue,,,,,,4423,4286,4333,4844,6471,7143,6944,6757,7752,8600,9756,10317,9659,11122,11220,13415,11220,12000,11163,11111,11333,11304,11277,11368,6250,5931,5883,5836,5788,5740,5692,5644,5597,5549,5501,5454,5406,5359,5314,5269,5224,5178,5129,5074,5003,4895,4650,4447,4692,4728,4697
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54471,73033,65997,61263,66545,49306,78155,87045,179603,86211,115935,73051,79928,76190,71115,83138,83013,79309,78431,77553,76676,75798,74920
Oman,,,,,,,,,,,,,,,,,,,,,,,,,62500,62500,62500,62500,65625,64706,65711,66667,67262,67988,68697,69397,70270,70765,71431,71679,,,,,,,,,,,,,,,,
Pakistan,,,,,,,,,,,,,,,,,,,41951,41834,48597,49858,49418,51294,51471,53208,53535,56030,57545,60448,61482,64287,54958,60200,63027,60406,63696,63178,67577,62931,61018,58765,68470,61069,59365,59528,58135,62033,62131,50224,49090,40462,47789,53188,51849,48668
Panama,,,,,,,,,,,,,,,,,,,,,,,,,54217,65026,62678,63452,64661,63636,36847,16538,39288,40047,35822,31597,31452.2222,31307.4444,31162.6667,31017.8889,30873.1111,30728.3333,30583.5556,30438.7778,30294,30471,,,,,,,,,,
"Papua New Guinea",80556,81081,81081,81579,81013,80952,80952,81395,80899,80851,80972,80769,81132,81081,81081,80986,80986,81034,81356,81356,80992,80992,81037,81037,80952,81040,80960,80882,81159,81006,81081,81046,81081,81013,81250,80723,81176,81143,81564,81421,80851,80829,81633,80392,80000,80909,82143,81053,81739,83043,84318,86957,86992,83415,83730,83905
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,69444,69444,69444,69444,69444,69684,68945,69816,70270,70326,70667,70270,71926,73333,74641,76000,78571,78996,80000,79718,80000,80000,80065,80108,80000,80574,80937,81818,80588,80814,81608,81495
Peru,,,,,,,,,,81306,76923,78635,73974,79794,71575,71836,74365,69743,70276,71739,71971,64453,68064,66879,62676,63917,59865,63973,62451,57177,58371,58566,63397,59634,60906,62592,138464,144458,152677,154986,63560,59619,62500,63115,64000,66538,64063,63258,63538,58798,42012,32939,27956,24288,21507,19580
Philippines,77273,77273,77273,77273,70833,75000,75000,81818,77273,77273,77273,77273,77273,79167,79167,83333,83333,87500,83333,84615,88462,90909,88816,79882,86310,84270,93023,93407,133846,95263,92708,90979,90355,93717,80250,100000,74571,71770,69048,63636,58929,56700,52813,47714,41500,40299,36385,28417,23488,29693,21475,25071,17652,13080,9302,9323
Poland,,,,,,,,,,,,,,,,,,,,,,,,,72727,72727,55556,66667,55556,71429,63383,59091,60000,58251,57731,57000,43291,31039,15000,20284,20000,21750,37500,83333,87500,83094,59792,78447,79310,74887,55844,49466,45351,42663,41008,40099
Portugal,33200,33600,34000,34400,34800,35200,36000,37760,31160,37160,40320,29560,41120,32684,48917,54347,45448,42065,33082,34018,27912,30376,33965,31629,32529,34459,35706,34706,37412,38034,33079,33211,29969,38462,42210,41090,41489,41536,103212,108436,112301,118092,110321,118177,94810,107152,112411,119365,119771,119642,128262,126806,122936,134457,99408,98126
"Puerto Rico",,,,,,,,,,,,,,,,,,,,,,,,,76190,83810,80000,77924,94171,84882,75217,90482,77750,50154,69398,70607,71484,68382,71826,72020,72040,72130,72212,72969,73734,74500,71429,76528,78004,79491,80985,94167,82908,83479,84420,85373
Qatar,,,,,,,,,,,,,,,,,62016,61538,59286,52000,53571,54839,57576,56897,46263,42117,42721,46667,28723,34184,15959,15525,15691,15000,15385,16162,16098,16190,15682,15217,16373.3,17529.6,18685.9,19842.2,20998.5,22154.8,23311.1,24467.4,25623.7,26780,27932,25170,68533,29937,30000,30015
"South Korea",12358,92326,42152,36912,45963,44015,50512,26755,25399,70034,36805,22845,15256,13790,34218,23499,30845,31250,35496,35389,31474,79798,91778,63822,65940,60287,74709,76027,77898,98159,69264,39814,51050,43829,62659,53467,43548,50731,54506,57168,40910,52094,46479,52898,62065,50432,44992,58765,95793,83642,81347,68793,69993,74155,71738,70441
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28571,31579,28571,28571,40000,7857,8731.1579,9605.3158,10479.4737,11353.6316,12227.7895,13101.9474,13976.1053,14850.2632,15724.4211,16598.5789,17472.7368,18346.8947,19221.0526,20095.2105,20969.3684,21843.5263,22717.6842,23591.8421,24466
Reunion,,,,,,,,,,,,,,,,,,,,,,,,,57895,63158,68421,73684,73684,54285,76190,82353,81265,81557,81776,82186,84311,81453,83333,82327,82334,82348,82481,83139,82572,82563,82561,82557,82552,82547,82540,82000,82457,82354,82257,82261
Romania,,,,,,,,,,,,,,,,,,,,,,,,,60000,57778,54444,55333,57333,58103,105460,143737,169749,109307,98780,134360,129549,148270,156851,184622,228096,112029,279096,146518,437850,152220,185032,286811,361069,187477,136505,150180,142345,181869,175534,173604
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41905,38000,23730,25625,36533,48132,34632,28000,25313,22222,22222,19083,20000,20000,20000,20000,20000,20000,22500,20700,8000,8000,8000,8000,9220
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,52809,59213,60112,60674,61798,64132,61354,60670,60643,60613,60579,60540,60469,60408,60204,60000,60385,60194,60457,60506,60000,60554,59813,60185,62248,63834,65598,71429,69170,64111,64222,64401
"Saint Lucia",,,,,,,,,,,,,,,,,,,,,,,,,52500,59091,60417,60417,62500,54545,62500,60870,59891,60326,61702,61574,62500,62428,62000,63211,63599,60870,62000,65584,66431,62000,69010,72263,74864,77546,80296,97500,85367,81444,82743,84020
"Saint Vincent and Grenadines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270588,261111,259459,257895,256410,254350,261492,226242,226859,237988,239167,238508
"Saint Thomas and Principe",43750,43750,43750,43750,44444,44444,44444,45000,45000,45000,45455,45455,45455,45833,48000,50000,50000,51852,51852,51786,53571,53571,53571,53571,53571,53571,55357,57143,57143,58020,57359,57143,57927,59004,60120,60606,60317,60606,60000,61067,62500,62791,63043,63000,63289,63116,63778,64591,65918,67695,71484,77942,86505,93999,81245,83221
"Saudi Arabia",69231,71429,73333,77500,80000,83333,86316,89000,92727,96923,100728,105929,111406,118110,122926,126492,100000,108903,115032,116715,119770,129115,160256,184056,222910,240397,236909,244686,239143,228287,227679,208712,196398,188860,185223,186350,179266,189138,78018,75447,45626,49586,53067,58205,62795,59441,59938,63713,63616,68228,73292,77742,77200,76537,78140,82133
Senegal,,,,,,,,,,,,,,,,,,,,,,,,,56000,56000,52000,48000,43478,44723,44372,42857,46706,48214,55172,49949,50185,50390,50508,50302,51992,51073,55000,47503,44992,41500,32258,38433,37500,32000,36364,35714,50000,49315,44894,41216
Seychelles,32857,32857,32857,34286,30000,31250,37500,40000,44444,55556,55556,55556,55556,55556,55556,55556,55556,38889,55556,50000,56250,55556,55556,55556,61111,66667,64444,53333,55556,57778,62000,60000,56000,60000,65000,70000,80000,90909,100000,125000,115385,138462,138462,142857,142857,164286,189286,190000,200000,200000,244000,266667,281403,281200,277342,289398
"Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,50000,50000,50000,52500,55100,56287,36050,36920,37791,38661,39531,40401,41402,36343,38400,43200,50000,47500,48000,48148,48727,49315,50000,50667,50658,51369,52058,53125,53436,53697,53530,53927
Singapore,71429,71429,75862,75862,86667,86609,81246,85205,84974,81277,71132,72135,72873,57575,57657,61271,43108,53882,54000,62958,61600,48083,48636,37700,39875,40125,40278,40244,39608,38974,36364,33333,33333,33333,33142,32910,32664,32405,32134,31853,31561,31260,30535,30178,29814,29445,29070,28691,28308,27923,27537,26667,26726,30096,30686,30618
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75417,75000,75758,75000,75000,75269,74895,74083,73080,71433,70567,65948,66933,68565,71429,78873,75714,74579,75000,13289,7415,17632,23400,26101
"Solomon Islands",88235,88953,89655,90341,92135,92778,93407,95082,95652,96757,98925,100000,101064,102646,104211,105759,107292,108247,109184,111111,115000,118812,117647,116505,117703,114286,117143,118182,127273,130631,134529,136607,127273,126669,126087,125000,127210,128000,128523,127692,128571,126667,125000,127715,127273,137332,145929,158470,160638,153474,149662,144000,142280,152925,155606,157201
Somalia,126866,126471,129412,128571,130000,129577,133803,132877,136986,137333,140000,142667,142857,143038,125000,120482,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,99524,100000,100000,100000,91667,95103,96000,95790,95944,96056,95902,95833,95902,97561,99200,98586,99231,96429,99638,100195,101499,102346,103226,104114,104980,107692,107692,107431,107858,108788
"South Africa",75000,80000,80000,83333,83333,83333,90000,90000,90000,96667,89474,89474,92105,90000,92500,95000,100000,100000,100000,100000,100000,100000,100000,100000,101852,111111,114815,116667,118519,116473,105205,107143,103964,103757,103550,103343,103137,102930,102722,102508,99130,102409,100000,103480,104258,105080,105754,111283,107532,107764,110744,101482,122998,119152,115690,113865
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55556,58333,57692,58155,59164
Spain,62596,64511,66939,66945,69855,55340,59483,59249,59535,57991,56412,50850,55788,60550,58872,58498,55844,53889,45217,48049,46882,49089,54458,58520,42712,57430,61818,65909,78446,74255,84467,84162,86316,84198,84330,84714,84960,85714,85714,85714,85185,86583,84967,87236,85714,96667,90473,89811,87500,89474,90476,90698,92857,95000,93317,92915
"Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,55000,56000,56000,58000,60000,61905,61334,61283,61231,61179,61126,61072,61019,61096,60982,60900,60824,60748,60784,60000,60000,60254,60201,60168,60116,60062,60010,59636,60465,59911,59917,59995
Sudan,71429,71429,71429,65000,65000,63095,62791,62791,61364,61111,60870,61702,60040,60385,61538,61698,62264,63208,62727,62281,63158,63158,63158,63636,63158,63793,62500,61667,58871,47857,59048,58594,58333,60484,59683,59375,59528,58462,58168,58030,57463,57596,57548,57433,57353,57010,56697,56400,55294,56471,56075,,,,,
Swaziland,40000,40000,40000,40000,40000,40909,41818,43636,45455,47273,49091,46667,48333,50000,51667,51613,50769,50769,53846,53846,53846,53846,53846,53846,56923,58462,58462,58462,58462,57435,48467,49097,49728,50358,51043,51520,52381,53125,53846,54361,54971,55550,56111,56692,57280,57887,58527,59212,59954,60000,61853,64000,63826,63970,64458,65156
Switzerland,75000,79200,80526,80000,75000,74884,80000,81818,74655,78846,77547,78936,84419,78837,81207,80000,77586,80000,76190,80000,92308,80000,80000,75472,86538,92885,75577,87538,80597,80149,79989,75366,71454,65992,12857,105714,148333,60000,116667,236667,310000,90000,60000,90000,150000,145000,130000,80000,210000,100000,240000,270000,340000,270000,249134,272275
Syria,60000,80000,80000,80000,55000,42857,48763,52291,54714,54277,74380,64817,43276,49204,48233,44949,48848,54600,60476,69069,76819,72152,79494,70714,53294,57765,79186,95114,72556,61782,61842,66259,85506,92330,94161,120710,107781,127031,118379,106710,118263,100351,116852,119778,120678,117458,128333,114590,124783,106887,111830,112022,114196,112300,114250,115479
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31875,23380,17553,20625,16250,21273,16964,18529,5833,14583,18111,13514,18462,14286,24857,17333,26875,28000,28571,31923,37975,37381,37586,37282,39941
Thailand,83333,83333,83333,83333,84615,84211,85246,84848,84507,85333,85437,84956,83333,84553,85039,84848,85106,84444,85000,78107,84916,90000,84615,84416,87500,87209,90000,88235,88235,90000,89987,88000,100000,110345,106061,123529,132487,148571,144468,145946,142857,148571,148235,152032,156861,161456,167182,175000,166212,160000,151515,161111,166667,168195,168345,168270
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,21668,22371,22966,23505,24012,24492,26000,25302,26000,26016,26535,27180,27507
Togo,,,,,,,,,,,,,,,,,,,,,,,,,52857,54286,57143,57143,57143,58376,51244,51551,51859,52167,52474,52782,53090,53397,53705,54013,54320,54628,54679,55401,56944,55949,56757,51081,54545,60256,60000,58333,58473,59118,59283,59590
Tonga,9091,9167,9231,9286,9333,9375,9412,9444,9474,9167,9259,9375,9211,9302,9375,9259,9322,9231,9286,9333,9375,9302,9239,9278,9500,9091,9292,9244,9274,9231,9259,8571,8462,8288,8085,7881,7674,7466,7256,7043,6829,6611,6392,6167,5940,5711,5481,5250,5019,4788,4557,3846,4036,3946,4150,3961
"Trinidad and Tobago",,,,,,,,,,,,,,,,,,,,,,,,,63158,63158,64444,66667,66667,61605,69388,69413,69361,69313,69272,69239,69464,69403,69348,69697,69900,68269,67547,67308,67722,67284,67683,67059,60000,60000,61644,61905,62857,61901,60822,60250
Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,49844,53594,55000,55200,56533,55594,65526,65503,65227,65366,64749,64778,65258,64949,65048,58421,51391,55083,55845,55280,54400,54615,54059,53571,52529,52143,52027,51589,51152,50714,50277,49839
Turkey,54072,53968,53872,53798,53714,53636,53807,55820,55704,55902,53643,51027,65703,64714,58212,60093,60576,77288,65451,72408,72697,67079,66187,70791,66347,63354,73001,68845,71264,72027,73617,70168,75237,79085,72583,75155,70937,74534,75661,74408,74002,71435,77905,69768,77052,88115,89044,95196,100071,96964,89240,111596,136417,101214,103492,108097
Uganda,48387,48387,48387,48387,48387,48387,48387,48387,48387,48387,48387,50000,50000,50000,52308,52308,52308,53030,54545,55224,56716,57353,58824,59420,60870,62319,63768,65217,65714,65278,66339,66402,66468,66539,66616,66700,66794,67123,67182,68919,67445,67411,67364,67297,67222,67139,67052,66962,66871,66667,66706,65625,66696,66831,66848,66845
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11340,11472,11605,12002,11539,11044,10753,8333,23864,27778,15641,2500,4118,17143,14286,16667,18723,16667,16667,15714,47500,66667,33333,33333,35246
"United Arab Emirates",,,,,,,,,,,,,,,,,225625,242292,235000,56974,50988,60190,40838,37632,47421,46154,56323,51859,73283,75680,83648,88902,102519,114727,105931,120315,120098,120864,120551,105642,111166,152519,99384,100000,41608,82411,82414,70439,89286,119808,113978,103701,98453,98988,98607,98226
Tanzania,50000,50000,50000,50000,50000,50000,50000,50000,50000,51923,51852,53704,53571,55357,55172,55000,56667,56000,56667,56452,57419,58065,58710,58413,59048,59683,60317,60952,61587,60132,63067,63109,63151,63193,63277,63128,62903,63462,63490,63572,63646,64063,63792,63828,63877,63916,63961,64157,64038,64516,63732,63125,63125,63375,63599,63589
"United States",123170,122632,120148,129274,103623,116753,97333,97178,187723,182072,146390,163805,99496,150270,120465,124487,104891,90828,72525,94580,86615,104379,120847,132134,131147,163602,153754,153428,162903,156548,174451,194032,229770,267667,245545,245545,247440,230662,168586,214916,282794,199327,144112,184109,148760,223800,288986,244308,173273,125532,191556,208853,249500,192750,195902,204461
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,62222,64444,66667,68889,71111,67245,66904,66492,61078,61404,63333,70313,71429,70175,72000,72917,72000,68519,69091,71765,72727,72727,72414,70175,71667,73090,74213,75758,75385,75000,74617,75202
"Soviet Union",18667,19400,26233,29022,28975,25250,30800,35200,30667,30813,32000,30741,28571,31600,31250,30455,23000,25000,28750,30000,30000,27778,30000,30000,29091,28333,30000,36190,34783,35833,34545,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31250,35000,37500,50000,54286,42857,33333,29053,28800,30800,30769,27333,28000,33800,31481,30000,44521,53467,51923,62112,68699,51868,51767,51751,52952
Vanuatu,90323,90625,90909,94118,94286,97222,97368,97500,97561,100000,102326,104545,106667,108696,110638,112500,114286,116000,117647,115385,116981,118519,118182,117857,117241,118644,117241,116667,120000,119874,127788,127652,127516,129818,132938,131250,128571,128278,128300,128882,129700,130986,131944,132432,130122,128205,124140,118324,112723,106764,100486,90588,87115,111047,111626,110639
Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,99044,97189,98339,97514,101537,101795,125049,127330,129596,131840,134054,136595,137463,139750,142007,150316,154137,173445,148931,129377,175101,153352,152575,171429,147584,143437,138234,114308,110954,136521,137221,139408
Vietnam,86000,86000,86000,86000,88095,88095,88095,88095,91000,91000,91000,91000,92632,92632,92632,92632,97959,98000,99048,104545,96000,105932,99057,95000,105000,97500,97059,97656,97458,97368,98165,101504,107576,111111,109375,109302,109091,108824,113519,118919,115000,119048,119091,119740,122222,121739,117391,117021,117488,117494,117424,116667,116667,117596,118169,117890
"Wallis and Futuna",,,,,,,,,,,,,,,,,,,,,,,,,71429,71429,71429,71429,71429,73571,80560,81822,83085,84347,85610,86873,88135,89398,90660,91923,93185,94448,95710,97311,98912,100512,102113,103161,87014,106667,109373,112000,112783,114414,114918,116519
Yemen,95000,93871,92500,91515,90294,83714,82778,82162,86842,87500,84444,76000,71000,72000,60833,63415,61655,65755,47059,50082,61538,58333,55128,50000,45000,43962,43269,52610,54580,54705,50637,52711,47392,45500,55842,55168,58986,66390,66297,65439,65978,66097,74074,84000,89347,91311,94502,94365,95250,96803,101028,102147,104150,106154,108157,110160
Yugoslavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55556,58824,58824,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,42857,43333,43333,43750,43750,44118,44118,44444,44444,44444,45000,45000,45455,45455,44000,44000,48000,48000,46429,46667,50000,50000,50000,50000,50667,53333,56000,58667,61333,61856,65365,64520,63675,62829,62718,60646,59459,59836,59712,60526,58596,57587,56518,55368,54174,52943,51683,50401,49103,47170,46669,45310,45614,43869,43164,42117
Zimbabwe,40000,40000,40000,40000,40909,40909,40909,40909,40909,40909,40000,40000,40000,40000,40000,44000,44000,44000,40000,40741,40000,43333,43333,40741,40000,43333,43333,50000,50000,45678,52537,52662,52973,54348,53902,54167,54679,53191,57143,54167,56736,58182,59261,64000,60987,61347,61321,62274,62972,63676,64381,65455,65455,66453,67208,67620
