Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Pakistan,333000,399000,448000,405000,416000,50400,49200,49300,41900,43500,43900,44400,48800,52800,63100,67600,79800,72200,86800,94500,118000,124700,136200,144200,149700,153500,158900,170200,171100,173300,176100,176100,185000,190700,193500,194300,196100,197000,197700,198600,194300,181500,176900,184200,192700,192274,193211,199400,199940,198400,194500,193978,193986,193669,193057,192230,195052
Panama,,,,,,,,,,,,,,,,,,,,,,,,,3000,3000,3000,3000,3000,3106,2990,3062,3004,2948,3019,3092,3034,3107,3019,2929,3800,4492,4600,4700,4900,5200,5400,5609,5780,5930,5157,5281,5409,5539,5673,4689,4666
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,20500,20500,20200,17700,17700,17864,15168,15172,15195,15186,15043,15078,15055,15071,16195,16663,17278,17221,26865,25657,26620,26780,11429,10680,10850,10713,11051,11081,11109,11150,11187,11178,11295
Peru,13170,13800,14460,15200,15820,17911,18656,20999,25039,26331,26773,26480,27301,27959,26429,26154,26087,25945,26248,27404,27323,27937,27546,30388,29337,31503,34937,36919,37514,39869,40833,41697,40814,46530,48858,49336,50707,54565,55958,56238,51822,51616,54475,54419,57244,58699,59303,62194,60026,60406,62173,66971,69443,66086,68943,76416,77199
Philippines,18350,23820,23894,23519,23200,22962,23430,22774,18125,16941,14032,13396,13294,12543,13512,15397,14948,15875,15888,15537,15431,15523,15682,14664,17151,17133,18025,18303,18364,30129,30178,30837,30830,30545,31130,33316,34451,34695,35427,36188,36519,36668,36806,36744,37122,37745,37990,38277,38062,37821,37664,37320,36438,36147,35813,35511,35276
Portugal,18500,19170,18370,19470,20070,20220,20150,18250,18920,19690,20710,21290,21880,22141,22517,23335,23715,24207,24632,21497,22521,22542,22570,22586,22636,24463,25256,25480,26320,26730,26634,27179,26009,25807,26097,26476,26781,27249,27343,27341,27257,27097,26845,25947,24742,23307,21816,21089,19437,19513,19594,19845,19816,19804,20209,20357,20507
"Puerto Rico",,,,,,,,,,,,,,,,,,,,,,,,,1480,1335,1335,1335,1335,1347,1455,1466,1460,1170,1595,1616,1472,1590,1330,3515,2675,3120,2038,2055,2189,2214,2270,2070,2064,2045,2042,2036,2020,1678,1818,1832,1896
Qatar,,,,,,,,,,,,,,,,,36,37,87,96,111,154,161,173,166,158,170,177,240,196,101,105,116,115,124,151,163,165,170,180,182,180,180,144,92,89,89,90,87,111,101,95,90,82,76,81,80
Reunion,,,,,,,,,,,,,,,,,,,,,,,,,230,235,270,325,335,385,460,504,474,481,474,473,550,703,517,324,355,349,288,281,271,270,268,271,273,272,240,229,214,205,196,190,185
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,40,71,31,33,31,30,34,25,25,26
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,470,600,730,800,1600,1900,2130,2797,4150,4878,4328,4300,4197,3778,3415,3014,3000
"Saint Lucia",,,,,,,,,,,,,,,,,,,,,,,,,192,192,192,192,192,198,165,182,177,175,241,201,527,290,252,524,505,491,352,300,225,227,271,249,248,233,218,185,213,209,185,163,183
"Saint Vincent and Grenadines",,,,,,,,,,,,,,,,,,,,,,,,,257,257,257,287,327,368,376,377,379,386,375,382,377,372,351,348,415,471,523,533,551,545,570,577,619,409,411,411,407,412,385,376,388
Samoa,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,150,150,140,140,130,130,120,110,105,104,110,115,120,122,125,127,130,131,132,130,133,133,136,137,138,139,140,141,141,142,143,145,144,149,150,151,153
"Saudi Arabia",1000,1050,1100,1150,1200,1250,1290,1310,1320,1330,1350,1368,1355,2341,3558,3450,4188,3861,4193,5031,3071,1447,1462,1752,2002,2081,3602,3938,4116,4628,4596,6149,9118,10161,12004,12811,13551,14780,14798,14527,9504,10366,11025,11206,12139,13498,14315,14884,15216,13015,12172,12029,11029,4731,4663,4596,4530
Senegal,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2000,2600,3200,3400,3600,3700,3700,3800,3900,4000,4000,4000,4500,4500,4500,4600,4800,4700,4600,4500,4276,5091,4000,3370,3500,3872,3746,4084,3521,3850,4000,4000,4000,5980,6000,4107,5413,5476,6861,6189,5514,6908,6924,6748,6733
"Serbia and Montenegro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,217,217,288,264,270,440,439,500,580,600,300,400,230,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,7,7,7,7,7,7,6
"Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,13000,13000,13000,13000,13000,14285,12356,13098,13230,13246,13336,13442,13553,13500,14000,14141,14401,14683,15000,15500,16000,16200,16400,16500,17000,17353,17646,18000,18140,18416,18550,18775,18999
Somalia,1950,1950,2060,2060,2060,2060,2160,2170,2170,2170,2270,2280,2280,2280,2300,2300,2400,2400,2400,2400,2400,2400,2500,2600,2700,3000,4700,5800,5800,6001,4008,2114,3740,3957,3687,3693,3896,3744,3701,3749,3960,4085,4128,4402,4166,4212,4160,4120,4025,4025,4020,4200,4200,3958,3961,3938,3914
"South Africa",28900,29800,30000,29800,30000,30200,31700,31500,32000,32700,33200,33800,33600,34300,33300,33700,33800,34500,34700,35050,35250,33150,33150,32150,35740,35740,39790,44990,46240,46332,43480,44504,47443,49408,47234,55724,56990,61055,65394,69151,77705,72542,75470,70476,68234,66929,68244,71446,69496,69453,74568,72850,81072,79481,78945,65919,73527
"South Korea",254,110,127,407,571,727,1341,2275,4017,5901,7098,8302,9468,10145,9258,9902,10388,10321,10967,12205,12579,13632,14838,15450,15988,17123,18661,18887,19922,20287,20521,22563,22526,22503,24611,25679,25981,24911,25198,27055,26885,26474,24818,22327,21722,21597,21690,21441,21607,21352,21632,21532,21520,21536,21473,21882,22430
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1750,1800,1864,1938,1967
"Soviet Union",7200,7200,7400,6800,7000,7000,7000,7000,7000,7800,8000,8000,8000,9000,9600,10000,10000,11000,10000,12000,12500,12600,14100,19300,19000,17700,17700,18000,18600,18300,18000,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,108945,113665,121575,109605,115812,123632,128357,131687,142696,153770,169930,172959,197298,202247,213946,215947,200637,196863,187396,193135,197378,198324,198462,207085,216053,222562,233204,238572,239420,243777,244705,249510,256722,257635,256375,260036,283741,285654,290035,292204,301352,289465,304365,304954,309878,310476,314605,323995,316623,319163,317605,310967,306477,299655,384363,295781,294258
"Sri Lanka",8827,7918,12402,10687,10712,8554,8814,8678,8526,7869,8669,8551,7650,8107,8535,8691,8697,8120,7390,7334,7260,7137,6790,6820,6990,8441,8349,8484,8610,8177,8322,9343,10038,10244,10045,10394,10389,10303,10420,10950,10530,11540,13640,13220,14110,13260,13900,15050,15650,16860,17990,18300,18095,18863,19650,21281,17689
Sudan,8000,8200,8500,8700,9000,9100,9400,9650,9800,9900,9871,10502,11553,10510,10010,9710,9110,8110,7610,6985,8011,8511,8910,8710,9410,9720,9880,9725,10035,10035,10290,10550,10855,11010,11265,11500,11900,12450,13050,13680,15120,20750,27680,31580,28760,43220,35780,37758,39636,41534,42123,41832,42250,47265,62958,71568,76057
Suriname,1429,1571,1740,1414,2086,2755,2589,2318,2430,2173,1762,1821,1846,1825,2023,1980,2000,1570,1897,1931,2155,1771,1755,1982,2151,2165,2078,2084,2239,2275,2425,2506,2527,2495,2406,2020,1847,1775,1699,1746,1697,1744,1776,1894,2022,1958,2042,1694,1902,1879,1551,1458,1607,1690,1554,1329,1227
Swaziland,4000,4000,4500,4700,5200,5100,7600,9000,10200,11100,11200,11500,11500,11500,11500,11500,11500,12000,12500,12000,12000,11300,11700,11700,11750,11750,11750,11750,8750,9755,9461,11181,8286,10981,8299,8766,9391,8286,9964,9707,9893,10211,11135,10691,10649,10192,10965,10055,9940,11800,12207,12207,11540,12030,11648,11689,11782
Syria,900,900,900,900,1100,1919,1896,2240,2149,2423,2640,3827,4064,4312,4618,4721,4921,5505,6360,7578,7942,9036,9300,10900,12355,14750,16535,18185,20200,21950,23317,26357,24146,24697,25185,26039,26539,26999,26998,27390,28208,28143,29300,31200,31900,33800,35900,37500,38383,39518,41673,42944,43719,43688,44922,46658,47025
Taiwan,9111,10289,11304,13448,14774,16044,17737,19153,20387,21862,24388,26069,29632,31769,33014,33785,34260,33549,33049,32696,34002,33281,32456,32702,33516,34046,38338,40214,41484,41478,40509,41698,40733,39070,34591,34240,34901,34966,33488,32481,33444,33115,32402,33011,33219,33352,33064,33227,30263,27818,26329,25756,25580,25324,25518,25998,25343
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,121,121,121,188,151,143,213,253,208,311,480,480,468,486,523,484,498,503,635,581,567,547,675,414,437
Tanzania,6000,6000,6000,6000,7000,10000,15000,17000,25000,41000,28000,15000,14000,12000,10000,9000,7000,7000,7000,7000,7000,7000,7000,7200,7200,7200,7200,7200,7200,7450,6037,5815,6106,6410,6639,11414,11610,12479,13163,13777,14551,15444,16372,18423,20968,23501,27205,30846,34511,39300,43963,46700,48186,50629,55586,58455,57034
Thailand,43000,43000,43000,43000,44000,49850,49850,49850,49850,50850,55500,55500,55500,55500,56500,64500,64525,64525,64525,66525,70075,78235,76692,62077,76803,80425,79078,84446,84936,83800,83933,84400,85723,88960,93644,98000,102719,104900,112665,121126,128091,137452,128953,116882,129138,130253,123358,117093,109534,95543,86725,83475,80804,81125,80071,76147,74017
"Timor Leste",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,119,63,93,51,46,40,60,70,90,100,120,140,150,170,191,191,195,195,198,201,206,210,215,219
Togo,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,2700,2700,2700,2398,2758,2764,2712,2711,2709,2708,2706,2705,2703,2701,2700,2699,2698,2696,2710,2800,2846,2900,3000,2998,3049,3200,3065,3026,3030,3038,3046
Tonga,950,1000,1000,1100,1200,1200,1200,1200,1200,1200,1200,1200,1210,1220,1230,1240,1250,1250,1250,1250,1250,1300,1310,1310,1310,1310,1310,1310,1310,1170,1162,1159,1047,1075,1034,1056,1051,1036,997,1080,1131,1135,1127,1131,1136,1170,1190,1159,1167,1182,1208,1240,1334,1179,1187,1189,1192
"Trinidad and Tobago",6350,6350,6350,6450,6550,6600,6600,6600,6500,6700,5900,6000,6009,5936,5936,6000,5600,5250,4950,5136,4930,4525,4710,4720,2870,2770,2770,2770,2770,2658,3933,3315,3927,4658,4635,2900,2650,2125,2679,2110,1550,2230,2320,2420,2530,2530,2502,2490,2499,2360,2222,2120,2191,2284,2250,2279,2401
Tunisia,,,,,,,,,,,,,,,,,,,,,,1100,1600,2200,19700,20800,21300,21800,22300,21981,24818,19832,30080,22516,21312,21787,23587,25290,23636,25327,26607,27402,25490,24196,28133,29324,28373,32638,32201,33735,37068,37061,35972,37803,43207,39700,40289
Turkey,28604,29138,34889,38401,38259,39441,39454,37700,38424,39488,40745,40692,43178,45143,48871,50649,52444,53389,54672,53661,57198,57599,60963,61447,61149,62222,65440,68744,69579,71944,73539,75442,89412,91506,93929,95430,97144,98339,99939,101706,103656,104053,108853,110590,110727,112079,110693,113137,115476,118105,120485,125775,127464,130648,132912,135643,140000
"United Arab Emirates",120,120,125,127,130,135,140,150,160,180,200,210,230,240,250,270,289,426,800,1382,1250,895,1129,1233,1390,1359,1377,1483,1528,1520,1875,1417,1387,1395,1388,1352,1347,1310,1241,1213,1128,1041,1001,1010,826,939,814,802,515,426,488,457,523,354,320,338,347
"United States",326980,340490,313750,315930,335850,356475,387844,408280,432270,457410,477650,474520,480920,485050,486380,480240,472373,464166,459602,464648,459266,452918,442677,408003,363895,331299,333524,336444,342965,344706,343937,358591,383235,395691,426540,446725,464543,455395,449412,433861,437790,425203,413215,395502,380124,302642,350544,344468,342000,334473,328282,320188,320188,314724,309550,298580,288340
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,16320,17120,17520,17120,16420,19625,21172,21947,21350,21414,19815,21064,26585,29598,22950,17250,26050,19187,19150,18964,22180,14696,16352,16146,13365,17019,14574,13890,16174,15340,15101,14848,14464
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,355,344,340,351,333,360,370,400,399,400,400,400,400,416,369,400,400,400,483,567,483,526,606,726,1037
Venezuela,20275,21085,21928,22805,23717,24666,25653,26679,27746,28856,30013,31146,25647,26882,27504,26937,29550,29283,30732,29037,32621,32701,32001,32056,37711,38264,39059,41215,41477,43129,49533,46111,44337,48959,48143,46463,52906,51755,52481,48040,50342,50058,42253,44689,46687,42486,41757,35380,37435,59162,45749,38922,40720,45447,46201,38499,35444
Vietnam,7850,8650,8850,9050,9350,10300,11750,12750,13250,13750,15000,15500,16000,17000,18300,18600,18600,19500,20000,20100,21000,21500,22500,23500,24000,24000,25700,25700,26705,29062,31198,35529,55535,67433,71646,80250,79200,82000,78350,86600,80500,92800,66700,74500,78500,82000,96200,95900,98780,97542,80321,80171,81116,85027,84957,92981,103529
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7336,8865,6474,6312,5914,5146,4624,4467,4102,2900,2552,2594,2583,2571,2719,2220,1847,1535,1327,1158,1098,1090,1096,1115
Yemen,,,,,,,,,,,,,,,,,,,3140,3288,2989,3091,3091,3103,3193,3584,3695,4883,5574,6506,7590,8554,9893,11756,12646,15082,15623,16123,16518,16946,17950,18420,18180,8872,9472,11015,12767,13153,11940,12134,12212,13611,13721,13709,11705,11513,11626
Yugoslavia,,,,,,,,,,,,,,,,,,,,,,,,,950,1750,1950,1950,1950,1932,1773,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,300,850,600,600,600,600,600,650,650,600,650,650,700,700,700,750,750,800,800,850,850,850,900,900,900,900,900,900,900,931,1163,1010,1031,1052,987,974,945,911,941,977,1000,1008,1021,950,924,850,875,860,900,910,959,1000,1000,998,892,891,885
Zimbabwe,7000,7250,7550,7700,7900,8000,8200,8400,8690,9040,9640,10140,10440,10640,10740,10410,10930,10730,10925,11025,11335,11380,11630,11630,12135,12135,12135,12670,15720,16355,15824,14471,15478,16745,15472,15777,16002,15765,17728,20685,19002,19772,19307,19945,18878,18634,18344,18076,17566,16783,18355,19100,19173,19471,19263,19176,19201
