Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Singapore,,,,,,,,,,,,,,2.9,4.9,4.4,3.6,2,5.1,2.7,3.5,3.6,3.5,4.1,3.4,3.5,6.2,4.5,4,3.6,5.3,3.8,5.5,4.2,4.1,3.5,4.6,3.1,2.4,3.7,4.1,2.6,2.8,2.3,3.4,2.7,3,4.4,2,2.9,3,2.1,2.5,1.7,1.4,1.4,1.7,1.3,1.4,1.5,1.1,1.1,1.1,0.5
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,8.3,8.3,6.8,6.9,6.9,7.2,6.3,6.3,6.9,5.5,5.8,5.3,5.6,5.6,5,4.8,4.4,4.2,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,5.2,6.2,6,5.2,5.6,7.3,6.5,4.1,5.1,5.1,5,4.9,4.2,3.7,5.1,3.9,3.2,3.1,4.1,3.2,3.2,2.7,3,2.5,3.1,,,
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.2,3.5,3.9,3.6,3.3,3.3,3.1,2.9,3.2,2.9,2.9,2.7,2.3,2.2,2.6,2.1,2.2,2.1,2.2,1.9
"South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,3.1,3.2,3.5,3.3,3.3,3,3.4,4,4.4,4.4,4,3.8,3.6,3.3,3.2,3.1,2.8,2.6,2.3,2.3,1.8,1.6,1.3,1.3,1.2,1.1,1.1,
Spain,,5.5,5.1,6,5.6,6.1,6.1,6,6.2,6.2,6.2,7.3,6.9,6.8,6.7,6.6,7.2,7.2,6.9,7.7,7.1,7.2,6.8,7.3,7.1,7.6,7.5,7.3,7.7,7.2,7.7,7.6,7.6,7.5,7.3,6.9,7.5,7.1,7.1,7.2,7.3,6.9,6.8,6.9,6.4,6.4,6.1,6.2,5.6,5.7,5.6,5.2,5,4.7,4.5,4.3,4,3.7,3.8,3.4,3.5,3.3,3.2,2.9
Suriname,,,,,,,,,,,,,,1.3,2.2,2.1,1,0.9778,0.9556,0.9333,0.9111,0.8889,0.8667,0.8444,0.8222,0.8,1.1333,1.4667,1.8,0.8,1.7,1.1,2.5,2.6,2.7,0.9,0.9,0.7,1.4,1.525,1.65,1.775,1.9,1.5,1.1,0.7,0.7,0.7,0.7,0.7,0.6,0.5,0.5,2.1,1,1.1,0.6,0.5,0.4,0.4,0.9,0.9,0.9,
Sweden,,0.5,0.5,0.4,0.8,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.5,0.7,0.6,0.7,0.5,0.7,0.8,0.7,0.6,0.7,0.6,0.8,0.9,0.7,1,1,0.9,1,0.9,0.7,0.8,0.5,1,0.8,0.7,0.9,0.7,0.6,0.7,0.7,0.6,0.5,0.7,0.5,0.5,0.6,0.6,0.6,0.5,0.5,0.4,0.6,0.6,0.5,0.5,0.6,0.5,0.5,0.4,0.4,0.4,0.5
Switzerland,,4,4.1,3.9,3.2,3.9,3.6,3.4,4,3.1,2.9,3,3.1,3.3,3.2,3.4,3.3,3.5,3.7,3.2,3.1,3.4,3.5,3.2,2.8,3.2,3.1,3,3.3,3,3.1,3,2.5,2.7,2.7,2.3,2.4,2.3,2.5,2,2.4,2.5,2.1,1.8,1.6,1.7,1.6,1.4,1.3,1.3,1.5,1.5,1.5,1.2,1.4,1,1.1,0.9,1.2,0.9,0.9,1,1.2,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.5,2.7,2.9,3.1,1.3,1.4,3.2,2.7,0.6,1.3,2.5,1.9,1.1,0.6,1.3,0.8,0.7,0.9,1.2,0.7,1.2,0.8,1.5,0.7,,,,,,,,
Thailand,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.15,0.1,0.2,0.1,0.2,0.4,0.1,0.3,0.2,0.2,0.2,0.2,0.3,0.4,0.3,0.4,0.3,0.2,0.2,0.3,0.2667,0.2333,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.4,0.5,0.65,0.8,1.2,0.8,0.8,1,,,,,,,
"Trinidad and Tobago",,2.8,0.9,2.4,2.8,1.5,3.2,2.1,2.9,2.75,2.6,1.2,1.9,1.2,1.1,1,0.9,0.7,2.2,2.7,3.2,1.3,2.5,2.3,1.2,2.5,2.3,1.1,1.7,0.8,2.2,2.5,2.1,2.2,2.3,2.6,2,1.5,3,2.3,3,0.9,2.7,2.3,3.3,2.6,2.4,2.5,1.1,2.7,2.2,2.3,1.5,1.9,2.3,1.7,2.2,1.7,1.7,1.3,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,3.5,3.8,4.1,4.4,4.9,4.9,6,5.3,4.3,2.7,4,3.2,3.1,2.1,3.2,3,1.9,,,,,,,,,,,,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,5.6,5.7667,5.9333,6.1,6.6,6.8,7.5,7.4,7.6,8.2,8.5,8.6,8.6,8,8.4,7.7,7.6,7.4,6.9,6.8,6.5,6.3,5.6,5.9,5.4,5.5,5.1,5.2,4.8,4.9,4.9,
"United Kingdom",2.8,2.8,2.6,2.6,2.3,2.4,2.3,2.2,2.2,2.1,2.2,2.1,2,2,1.8,1.9,1.9,1.8,1.6,1.8,1.9,1.8,1.7,1.8,1.8,1.7,1.8,1.6,1.7,1.8,1.6,1.8,1.7,1.7,1.6,1.7,1.7,1.7,1.8,1.8,1.7,1.7,1.8,1.7,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.2,1.2,1.1,1.1,1.2,1.1,1,1.1,1,1.1
"United States",1.9,1.9,1.9,2,1.9,2.1,2,2,2,2,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.2,2.2,2.3,2.3,2.2,2.2,2.2,2.3,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.1,2,2,2,2,1.9,1.9,2,1.9,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.2,1.2,,,
Uruguay,,,,,,5.8,6,6.3,7,7.2,6,6.3333,6.6667,7,6.6,6.2,6.8,6.9,6.3,7,6.4,7.9,7.9,8.1,8.4,6.6,6.7,7.3,7.3,7.3,7.3,8.8,7.5,6.6,7.9,7.5,6,7.4,7.4,7.4,8,7.4667,6.9333,6.4,6.4,6.4,5.8,5.6,5.9,5,4.6,5.9,5.2,5.3,5.5,4.8,4.7,5.3,4.6,3.8,4,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,2.3,2.5333,2.7667,3,3.7,3,2.7,2.9,2.5,2.6,2.8,2.7,2.2,2.3,2,1.5,2.2,1.7,2,1.8,1.9,2.5,2,2.6,,,,,,,,
Venezuela,,,,,,3.1,3.2,3.2,2.8,2.9,3.6,3,3.9,2.3,3.8,3,2.7,2.3,3.4,3.8,3,2.9,2.2,2.3,2.8,3.3,2.4,3.3,2.5,2.5,2.8,2.6,2.5,3.3,2.95,2.6,2.7,2.9,3,2.7,3.1,3.25,3.4,3.3,3,3.1,3.2,3.6,3.4,3.2,3.1,2.9,2.8,3.4,3,2.9,2.7,3,3,2.7,,,,
