Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293.88,2275.62,2254.85,2233.19,2210.84,2187.91,2165.98,2146.84,2131.75,2121.45,2115.54,2112.66,2110.8,2108.4,2105.08,2101.11,2096.37,2090.89,2084.7,2077.64,2069.6,2060.7,2051.12,2041.03,2030.46,2019.42
Cuba,3057.12,3122.09,3184.98,3245.22,3302.76,3358.06,3412.05,3466.19,3522.31,3582.46,3648.37,3720.87,3799.43,3881.96,3965.33,4047.25,4126.66,4203.89,4279.65,4355.16,4431.08,4507.67,4583.82,4657.29,4725.05,4785.01,4836.81,4881.24,4918.8,4950.38,4977.07,4998.23,5014.72,5030.8,5052.06,5082.26,5123.4,5173.85,5229.28,5283.39,5331.57,5372.46,5407.29,5437.19,5464.22,5489.89,5514.27,5536.72,5557.44,5576.61,5594.31,5610.96,5626.57,5640.58,5652.13,5660.73,5665.97,5668.41,5669.77,5672.43,5677.99,5687.23,5699.49,5713.07,5725.56,5735.18,5741.37,5744.77
Cyprus,243.639,246.095,248.63,251.602,255.237,259.544,264.406,269.51,274.415,278.61,281.666,283.341,283.827,283.736,283.951,285.113,287.438,290.711,294.704,298.977,303.231,307.389,311.534,315.696,319.941,324.301,328.846,333.508,338.018,341.967,345.131,347.357,348.851,350.193,352.203,355.455,360.138,366.101,373.081,380.699,388.628,396.832,405.366,414.113,422.942,431.792,440.542,449.171,457.778,466.496,475.425,484.573,493.848,503.07,512.007,520.472,528.419,535.875,542.858,549.415,555.578,561.356,566.744,571.818,576.681,581.395,585.994,590.479
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5031.4,5033.67,5033.47,5030.83,5026.3,5020.21,5013.09,5005.56,4996.89,4987.66,4981.59,4983.53,4996.54,5022.54,5059.48,5101.63,5140.87,5171.41,5191.11,5201.67,5205.73,5207.59,5210.4,5214.7,5219.4
"North Korea",4871.82,4704,4591.15,4536.2,4538.51,4593.82,4694.1,4827.7,4980.15,5135.34,5279.18,5403.45,5509.27,5608.52,5719.68,5855.75,6018.84,6202.7,6401.76,6607.59,6813.29,7018.54,7223.37,7421.78,7606.56,7773.01,7917.77,8043.12,8157.11,8271.34,8394.23,8528.73,8672.58,8822.81,8974.36,9123.61,9269.21,9412.65,9556.53,9704.66,9859.25,10021.8,10190,10357.4,10515.4,10657.9,10782.1,10890.1,10987.2,11081.3,11177.7,11278.6,11381.8,11484.4,11581.6,11670.3,11749.7,11821.3,11887.5,11951.8,12016.5,12082.4,12148.9,12215.4,12281,12345,12407.2,12467.9
"Congo (Kinshasa)",5707.09,5834.71,5965.73,6102.31,6246.05,6398.04,6558.8,6728.32,6906.14,7091.44,7283.49,7482.01,7687.49,7901.48,8126,8362.33,8611.51,8872.71,9143.2,9419.17,9698.04,9978.15,10260.7,10549.3,10849.1,11163.7,11495.6,11843.3,12200.3,12557.6,12909.5,13254.9,13598.7,13947.5,14310.7,14696.3,15101.8,15527.9,15988.8,16502.8,17080.4,17733.2,18451.1,19197,19919.5,20583.4,21174.3,21708.1,22217.7,22751.3,23344.5,24007.8,24732.8,25514.3,26341.1,27204.7,28105.9,29048.9,30033.1,31057.6,32121.4,33223.9,34364.1,35540.6,36751.8,37996.1,39272.9,40581.5
Denmark,2117.13,2138.35,2157.29,2174.29,2189.74,2204.04,2217.59,2230.83,2244.2,2258.12,2272.94,2288.84,2305.83,2323.67,2341.98,2360.43,2378.92,2397.41,2415.52,2432.8,2448.87,2463.59,2476.89,2488.72,2499.11,2508.07,2515.67,2521.92,2526.63,2529.58,2530.72,2529.99,2527.74,2524.79,2522.18,2520.78,2520.82,2522.31,2525.31,2529.82,2535.81,2543.34,2552.38,2562.62,2573.63,2585.06,2596.91,2609.12,2621.21,2632.59,2642.9,2651.81,2659.57,2667.01,2675.32,2685.33,2697.29,2710.89,2725.68,2740.99,2756.28,2771.51,2786.7,2801.54,2815.66,2828.81,2840.81,2851.73
Djibouti,30.778,31.428,32.144,32.908,33.71,34.562,35.514,36.616,37.94,39.568,41.573,43.995,46.839,50.033,53.503,57.191,61.136,65.406,69.931,74.632,79.49,84.278,89.117,94.716,102.046,111.696,124.193,139.09,154.846,169.327,181.088,189.252,194.469,198.701,204.745,214.501,228.868,246.854,266.203,283.664,296.959,305.223,309.374,311.154,313.126,317.169,323.828,332.468,342.288,352.022,360.759,368.329,375.086,381.297,387.365,393.626,400.106,406.711,413.471,420.42,427.561,434.946,442.545,450.267,457.979,465.561,472.987,480.254
"Dominican Republic",1197.31,1235.25,1275.55,1318.07,1362.67,1409.21,1457.6,1507.73,1559.52,1612.91,1667.83,1724.18,1781.85,1840.69,1900.53,1961.22,2022.67,2084.8,2147.52,2210.77,2274.46,2338.54,2402.97,2467.71,2532.73,2597.98,2663.43,2729.1,2795.03,2861.37,2928.17,2995.47,3063.22,3131.36,3199.78,3268.42,3337.2,3406.1,3475.2,3544.61,3614.41,3684.66,3755.21,3825.61,3895.23,3963.65,4030.64,4096.4,4161.35,4226.15,4291.27,4356.82,4422.65,4488.59,4554.39,4619.84,4684.89,4749.54,4813.77,4877.51,4940.72,5003.36,5065.34,5126.54,5186.84,5246.1,5304.27,5361.34
Ecuador,1724.63,1771.18,1819.13,1868.69,1920.04,1973.34,2028.7,2086.24,2146.02,2208.09,2272.5,2339.26,2408.43,2480.03,2554.1,2630.65,2709.67,2791.1,2874.78,2960.52,3048.1,3137.51,3228.68,3321.48,3415.78,3511.47,3608.49,3706.86,3806.59,3907.72,4010.32,4114.29,4219.65,4326.7,4435.82,4547.26,4661.02,4776.89,4894.61,5013.82,5134.17,5255.51,5377.63,5500.05,5622.14,5743.43,5863.89,5983.43,6101.54,6217.57,6331.21,6442.04,6550.52,6658.16,6767.04,6878.67,6993.59,7111.36,7231.18,7351.81,7472.29,7592.41,7712.36,7832.1,7951.66,8071.06,8190.18,8308.82
Egypt,10441.8,10702.2,10978.3,11269.6,11575.8,11896.1,12229.6,12575.4,12932.3,13299.1,13674.5,14057.6,14447.4,14843.8,15246.5,15655.1,16070.3,16491.3,16914.4,17334.7,17749.5,18157.3,18560.9,18966.3,19381.7,19813.5,20264.5,20734.4,21223.6,21731.8,22258.9,22803.2,23365.6,23951.9,24569.6,25222.6,25913.9,26637.6,27377.3,28111,28822.4,29506.6,30167.3,30808.1,31436.4,32058.5,32673.7,33282.4,33893.4,34518,35164.3,35838.8,36540.7,37260.8,37985.5,38706.6,39417.5,40125.1,40851,41624.8,42466,43382.7,44363.4,45383.4,46407.4,47408.9,48379.9,49325
"El Salvador",1085.45,1102.17,1121.63,1143.59,1167.86,1194.36,1223.06,1254.03,1287.37,1323.24,1361.75,1402.85,1446.31,1491.61,1538.12,1585.31,1632.9,1680.76,1728.79,1776.88,1824.93,1872.76,1920.14,1966.84,2012.65,2057.34,2100.88,2143.21,2183.93,2222.6,2258.97,2292.88,2324.58,2354.71,2384.17,2413.64,2443.21,2472.78,2502.71,2533.36,2564.9,2597.55,2630.99,2664.2,2695.77,2724.64,2750.52,2773.59,2793.94,2811.81,2827.45,2840.83,2852.07,2861.63,2870.22,2878.35,2886.27,2894.06,2901.92,2910.03,2918.54,2927.56,2937.19,2947.47,2958.41,2969.97,2982.22,2995.11
"Equatorial Guinea",110.877,113.458,114.971,115.896,116.618,117.419,118.457,119.804,121.428,123.225,125.075,126.92,128.8,130.903,133.468,136.592,140.528,145.035,149.214,151.835,152.107,149.745,145.213,139.389,133.546,128.664,124.864,122.094,120.991,122.274,126.355,133.677,143.913,155.782,167.501,177.771,186.163,193.047,198.993,204.92,211.535,218.939,226.966,235.675,245.072,255.198,266.135,277.956,290.618,304.006,318.062,332.737,348.126,364.461,382.075,401.184,421.843,443.924,467.242,491.506,516.479,542.082,568.264,594.84,621.608,648.404,675.141,701.757
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.21,1542.15,1544.36,1557.46,1580.04,1611.65,1650.85,1696.29,1748.56,1807.43,1869.34,1929.65,1985.03,2034.08,2077.7,2117.68,2156.87,2197.5,2239.83,2283.38,2328.83,2376.83,2427.8,2482.16,2539.81
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.549,691.285,675.232,663.234,656.367,653.722,653.719,653.926,652.559,649.228,644.577,639.222,634.123,629.986,626.913,624.634,622.98,621.616,620.356,619.132,618.006,616.987,616.037,615.189,614.399,613.621
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26695,27638.4,28573.1,29492.1,30400,31306.9,32228.6,33176.7,34154.2,35157.5,36182.7,37223.7,38276.3,39339,40414.6,41507.5,42623.9,43768.2,44941.5,46141.6,47365,48606.2,49860.9,51127.5,52406
Fiji,151,153.075,156.276,160.397,165.23,170.632,176.478,182.662,189.103,195.775,202.605,209.566,216.557,223.478,230.2,236.621,242.719,248.488,254.006,259.389,264.72,270.051,275.369,280.717,286.098,291.566,297.034,302.52,308.256,314.568,321.611,329.614,338.362,347.081,354.707,360.522,364.165,365.971,366.804,367.88,370.082,373.676,378.369,383.741,389.151,394.115,398.602,402.747,406.422,409.537,412.022,413.758,414.834,415.701,416.967,419.049,422.141,426.096,430.542,434.945,438.922,442.353,445.365,448.103,450.801,453.628,456.612,459.668
Finland,1914.8,1935.92,1959.35,1983.89,2008.57,2032.68,2055.77,2077.59,2098.12,2117.5,2135.93,2153.4,2169.72,2184.35,2196.62,2206.13,2212.53,2216.25,2218.77,2222.11,2227.69,2236.22,2247.24,2259.53,2271.29,2281.25,2288.94,2294.94,2300.32,2306.66,2315.02,2325.86,2338.71,2352.57,2366.02,2378.05,2388.22,2396.93,2405.09,2414.03,2424.64,2437.3,2451.52,2466.35,2480.38,2492.63,2502.8,2511.28,2518.58,2525.47,2532.58,2539.99,2547.62,2555.7,2564.44,2574.01,2584.5,2595.9,2608.02,2620.57,2633.33,2646.25,2659.32,2672.37,2685.26,2697.84,2710.01,2721.77
France,20138.8,20260,20430,20629.5,20844.3,21065.5,21289.7,21518.8,21759,22019.6,22308.5,22628.4,22972.1,23321.6,23652.1,23946.6,24195.6,24405,24591.3,24779.4,24986.2,25218.6,25468.7,25720,25949,26139.4,26285.9,26396.2,26482.6,26563.8,26653.4,26754.6,26864.4,26983.2,27109.6,27242.3,27383.3,27532.8,27685,27832.3,27969.1,28093.5,28207.6,28316.2,28426,28542.2,28666,28796.3,28933.2,29075.9,29223.8,29376.6,29534.7,29698,29866.5,30040,30218.7,30401.4,30584.3,30762.8,30933.3,31094.2,31246.3,31391.5,31532.9,31672.8,31811.7,31948.7
"French Guiana",13.217,13.621,13.95,14.215,14.425,14.614,14.801,15.018,15.296,15.653,16.142,16.749,17.496,18.333,19.234,20.163,21.129,22.117,23.116,24.039,24.881,25.603,26.255,26.87,27.569,28.406,29.412,30.57,31.899,33.372,34.982,36.72,38.587,40.635,42.913,45.438,48.266,51.337,54.502,57.543,60.326,62.79,64.973,67.01,69.048,71.212,73.523,75.958,78.53,81.288,84.222,87.36,90.696,94.134,97.588,100.964,104.24,107.427,110.584,113.77,117.03,120.391,123.816,127.304,130.807,134.315,137.823,141.34
"French Polynesia",31.483,32.361,33.237,34.088,34.895,35.67,36.434,37.209,38.058,39.023,40.151,41.474,42.959,44.578,46.257,47.932,49.576,51.218,52.906,54.67,56.555,58.583,60.722,62.95,65.202,67.458,69.698,71.923,74.171,76.484,78.88,81.376,83.941,86.538,89.127,91.654,94.118,96.521,98.845,101.031,103.074,104.935,106.648,108.291,109.973,111.781,113.746,115.841,117.992,120.12,122.144,124.063,125.876,127.593,129.207,130.727,132.17,133.516,134.771,135.929,136.993,137.945,138.807,139.641,140.55,141.575,142.768,144.101
Gabon,230.831,231.778,232.601,233.426,234.327,235.365,236.603,238.045,239.688,241.563,243.638,245.93,248.488,251.339,254.586,258.27,262.427,267.045,272.027,277.268,282.664,288.199,293.909,299.874,306.183,312.917,320.102,327.73,335.798,344.292,353.216,362.565,372.336,382.554,393.244,404.397,416.054,428.156,440.642,453.413,466.384,479.542,492.908,506.499,520.341,534.453,548.92,563.776,579.018,594.641,610.669,627.06,643.952,661.827,681.272,702.725,726.202,751.517,778.554,807.115,836.931,868.117,900.385,932.643,963.465,991.862,1017.34,1040.22
Gambia,132.174,133.261,135.402,138.701,143.156,148.653,154.984,161.805,168.715,175.239,180.988,185.753,189.599,192.96,196.454,200.53,205.309,210.661,216.478,222.604,228.877,235.368,242.151,249.085,255.99,262.76,269.357,275.933,282.877,290.668,299.7,309.965,321.413,334.251,348.738,364.948,383.103,402.929,423.441,443.301,461.577,477.917,492.624,506.241,519.62,533.431,547.769,562.572,578.039,594.447,611.944,630.688,650.692,671.768,693.653,716.125,739.141,762.77,787.069,812.137,838.031,864.764,892.28,920.531,949.443,978.959,1009.07,1039.74
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2519.61,2474.42,2427.27,2384.62,2348.39,2317.13,2289.77,2264.11,2238.49,2213.03,2188.5,2164.82,2141.85,2119.47,2097.9,2077.05,2056.1,2033.98,2010.12,1983.85,1955.85,1928.31,1904.31,1885.94,1874.08,1867.82
Germany,32283.9,32476.6,32661.8,32836.8,33001.6,33159.6,33316.7,33482.1,33667.1,33884,34142.7,34446.9,34791,35158.8,35526.9,35877.2,36205.4,36511.4,36785.6,37017.9,37201.5,37331.5,37410.4,37448.3,37460.2,37458.2,37448.6,37431.7,37406.1,37368.1,37317,37251,37178.4,37120.4,37105,37151.3,37265.7,37440.3,37662,37910.6,38169.2,38436.4,38710.5,38973.6,39204,39386.8,39511.7,39583.2,39618.8,39644.9,39680.4,39734.1,39799.8,39863.4,39904,39908.2,39869.9,39799.5,39720.4,39665.1,39656.4,39702.1,39793.7,39918,40054.4,40186.9,40313.1,40434.9
Ghana,2517.73,2563.54,2627.16,2703.54,2788.65,2879.44,2973.93,3071.09,3170.84,3273.68,3380.19,3490.29,3602.66,3714.5,3822.21,3923.56,4016.45,4102.25,4186.45,4276.76,4378.41,4495.06,4624.44,4758.68,4886.57,5000.81,5097.4,5181.1,5263.98,5363.03,5490.01,5649.59,5836.99,6043.08,6254.22,6460.43,6658.91,6852.47,7043.45,7236.13,7433.55,7636.03,7842.11,8051.1,8261.95,8473.96,8687.17,8902.18,9119.58,9340.27,9564.98,9794.11,10027.9,10267.1,10512.1,10763.7,11021.6,11286.1,11558.6,11840.8,12133.8,12438.3,12753.1,13075,13399.7,13723.9,14046.4,14367.7
Greece,3730.83,3766.67,3801.78,3836.53,3871.09,3905.35,3939.01,3971.53,4002.16,4030.11,4054.71,4075.77,4093.74,4109.84,4125.81,4143,4162.08,4183.13,4206.19,4231.16,4258.08,4286.35,4316.43,4350.59,4391.82,4441.83,4501.86,4570.14,4641.64,4709.43,4768.56,4817.57,4857.88,4891.08,4919.9,4946.67,4970.92,4992.72,5015.66,5044.39,5081.92,5129.85,5186.59,5248,5308.06,5362.3,5409.58,5450.78,5485.82,5515.19,5539.4,5557.57,5569.7,5578.14,5586.14,5595.84,5608.77,5623.88,5637.58,5644.79,5642.1,5628.05,5604.57,5575.71,5547.27,5523.44,5505.71,5492.86
Grenada,35.156,35.128,35.385,35.864,36.516,37.299,38.162,39.067,39.983,40.867,41.693,42.436,43.097,43.635,44.077,44.41,44.633,44.739,44.756,44.727,44.675,44.628,44.59,44.529,44.385,44.147,43.751,43.255,42.826,42.689,42.996,43.846,45.142,46.609,47.888,48.695,48.924,48.677,48.169,47.706,47.515,47.661,48.066,48.624,49.172,49.584,49.842,49.997,50.074,50.138,50.245,50.39,50.561,50.757,50.962,51.178,51.38,51.605,51.828,52.058,52.296,52.539,52.793,53.049,53.317,53.584,53.868,54.143
Guadeloupe,101.002,102.774,105.065,107.902,111.227,114.969,119.077,123.344,127.574,131.586,135.181,138.258,140.836,143.041,145.092,147.153,149.261,151.354,153.344,155.11,156.565,157.727,158.642,159.328,159.819,160.136,160.274,160.273,160.386,160.895,162.006,163.787,166.182,169.022,172.078,175.169,178.273,181.402,184.406,187.115,189.422,191.242,192.622,193.726,194.817,196.075,197.516,199.089,200.795,202.619,204.526,206.56,208.698,210.696,212.261,213.177,213.34,212.855,211.966,211.008,210.242,209.771,209.504,209.372,209.249,209.035,208.726,208.375
Guam,40.452,40.408,40.311,40.14,39.911,39.623,39.32,39.044,38.865,38.847,39.043,39.481,40.154,40.985,41.874,42.753,43.593,44.407,45.198,45.979,46.74,47.496,48.229,48.951,49.661,50.357,51.035,51.717,52.441,53.282,54.296,55.487,56.836,58.33,59.897,61.508,63.144,64.806,66.46,68.07,69.607,71.06,72.412,73.669,74.813,75.854,76.788,77.604,78.317,78.921,79.427,79.845,80.174,80.433,80.609,80.748,80.833,80.896,80.933,80.975,81.023,81.097,81.195,81.358,81.614,81.994,82.512,83.162
Guatemala,1572.8,1622.81,1673.62,1725.59,1778.95,1833.87,1890.42,1948.61,2008.35,2069.49,2131.92,2195.58,2260.56,2327.07,2395.44,2465.88,2538.43,2612.93,2689.11,2766.59,2845.06,2924.52,3004.97,3086.02,3167.24,3248.36,3329.14,3409.78,3491.05,3574.04,3659.47,3747.74,3838.55,3931.34,4025.2,4119.49,4214.04,4309.18,4405.33,4503.17,4603.18,4705.71,4810.69,4917.73,5026.19,5135.77,5246.16,5357.87,5472.36,5591.53,5716.74,5848.52,5986.33,6129,6274.84,6422.52,6571.63,6722.38,6874.88,7029.45,7186.24,7345.14,7505.81,7667.92,7831.1,7995,8159.45,8324.33
Guinea,1547.06,1568.77,1588.51,1607.59,1627.01,1647.47,1669.37,1692.82,1717.63,1743.45,1769.88,1796.68,1823.97,1852.27,1882.29,1914.37,1948.97,1985.39,2021.42,2054.05,2081.22,2102.58,2119.07,2131.63,2141.78,2150.96,2159.34,2167.76,2179.14,2197.13,2224.48,2263.23,2313.37,2372.98,2438.98,2509.54,2581.89,2657.67,2744.36,2852.24,2987.43,3153.97,3346.15,3548.47,3739.55,3904.14,4036.63,4141.68,4227.16,4305.54,4386.3,4471.2,4558.11,4648.05,4741.44,4838.66,4941.04,5049.45,5163,5280.15,5399.92,5521.99,5647.2,5777.16,5914.07,6059.37,6213.69,6376.34
"Guinea Bissau",264.672,268.935,272.828,276.571,280.345,284.231,288.262,292.392,296.516,300.506,304.211,307.613,310.8,314.014,317.606,321.809,326.641,332.005,337.882,344.225,350.951,358.267,366.058,373.558,379.737,383.951,385.778,385.681,385.002,385.593,388.79,395.087,404.048,414.901,426.486,437.933,448.999,459.927,470.874,482.137,493.914,506.253,518.967,531.75,544.132,555.849,566.772,577.073,587.115,597.389,608.282,619.921,632.265,645.41,659.4,674.287,690.11,706.893,724.617,743.233,762.68,782.97,804.047,825.753,847.908,870.333,892.965,915.797
Guyana,201.742,207.631,214.752,222.76,231.378,240.356,249.51,258.748,268.003,277.241,286.454,295.599,304.561,313.134,321.072,328.241,334.516,339.973,344.818,349.358,353.829,358.229,362.515,366.73,370.951,375.163,379.452,383.718,387.64,390.745,392.712,393.526,393.291,392.037,389.808,386.729,382.673,377.826,372.93,369.008,366.732,366.474,367.956,370.48,373.012,374.783,375.565,375.588,375.136,374.667,374.513,374.789,375.338,375.955,376.325,376.24,375.601,374.55,373.5,373.01,373.463,375.003,377.484,380.605,383.906,387.05,389.953,392.674
Haiti,1571.83,1599.15,1627.54,1657.08,1687.81,1719.75,1752.92,1787.3,1822.89,1859.62,1897.44,1936.3,1976.13,2016.86,2058.4,2100.66,2143.77,2187.66,2231.73,2275.23,2317.71,2358.95,2399.38,2440.03,2482.31,2527.27,2575.14,2625.82,2679.6,2736.72,2797.31,2861.54,2929.18,2999.31,3070.65,3142.24,3213.72,3285.16,3356.55,3428,3499.6,3571.2,3642.67,3714.15,3785.86,3857.96,3930.53,4003.44,4076.45,4149.15,4221.29,4292.72,4363.57,4434.22,4505.25,4577.05,4649.69,4722.96,4796.58,4870.11,4943.18,5015.72,5087.7,5158.83,5228.81,5297.43,5364.48,5430.02
Honduras,777.83,799.095,820.921,843.447,866.717,890.792,915.689,941.372,967.805,994.916,1022.66,1051.04,1080.13,1110.08,1141.1,1173.36,1206.97,1241.92,1278.18,1315.66,1354.31,1394.12,1435.19,1477.74,1522.01,1568.22,1616.44,1666.6,1718.62,1772.31,1827.57,1884.36,1942.71,2002.56,2063.84,2126.51,2190.51,2255.84,2322.65,2391.08,2461.24,2533.15,2606.72,2681.87,2758.49,2836.47,2915.69,2996.08,3077.61,3160.24,3243.9,3328.51,3413.88,3499.59,3585.17,3670.23,3754.64,3838.35,3921.12,4002.68,4082.93,4161.66,4238.97,4315.28,4391.21,4467.19,4543.37,4619.59
Hungary,4494.41,4573.69,4637.53,4687.55,4725.55,4753.49,4773.54,4788.03,4799.4,4810.11,4822.22,4837.18,4855.37,4876.05,4897.75,4919.29,4940.94,4963.1,4985.01,5005.68,5024.46,5040.31,5053.49,5066.13,5081.24,5100.59,5125.6,5154.58,5182.52,5202.53,5209.89,5202.82,5183.38,5155.38,5124.52,5095.13,5068.09,5042.67,5019.79,5000.1,4983.95,4972.22,4964.74,4959.38,4953.25,4944.19,4931.46,4915.7,4897.97,4879.88,4862.65,4846.57,4831.21,4816.33,4801.47,4786.31,4770.76,4755.05,4739.51,4724.58,4710.6,4697.66,4685.59,4674.02,4662.4,4650.33,4637.69,4624.52
Iceland,71.336,72.612,74.11,75.771,77.549,79.382,81.25,83.126,85.003,86.866,88.717,90.553,92.346,94.081,95.706,97.206,98.568,99.789,100.946,102.114,103.355,104.699,106.128,107.569,108.941,110.184,111.25,112.212,113.103,114.035,115.063,116.21,117.466,118.79,120.143,121.487,122.819,124.147,125.466,126.777,128.057,129.324,130.578,131.804,133.025,134.227,135.421,136.635,137.85,139.077,140.339,141.57,142.809,144.174,145.843,147.906,150.457,153.394,156.441,159.193,161.382,162.874,163.789,164.353,164.897,165.685,166.783,168.097
India,193108,196251,199595,203114,206791,210612,214573,218676,222929,227343,231929,236694,241636,246739,251983,257357,262850,268475,274276,280314,286629,293242,300135,307259,314546,321946,329435,337029,344766,352701,360872,369286,377918,386724,395643,404629,413665,422756,431898,441096,450352,459654,468995,478382,487830,497344,506922,516550,526208,535870,545514,555120,564682,574194,583656,593062,602414,611692,620839,629782,638472,646881,655028,662971,670796,678564,686292,693959
Indonesia,34497.2,35157.2,35875.8,36653.7,37490.7,38385.9,39337.2,40341.7,41395.8,42495.4,43636.8,44817.2,46036,47294.4,48595.4,49940.3,51328.5,52757,54222.3,55720,57246.2,58799.1,60377.4,61978.8,63600.5,65240.6,66895.7,68564.7,70249.8,71954.6,73680.8,75426,77185.4,78954.7,80728.6,82501.3,84273.6,86040.8,87784.5,89481.4,91116,92681.7,94186,95645.8,97085.8,98525.6,99970.3,101420,102881,104362,105868,107401,108962,110552,112172,113821,115500,117205,118916,120613,122278,123904,125492,127042,128556,130039,131487,132898
Iran,8709.8,8924.04,9147.89,9380.79,9622.33,9872.19,10130.2,10396.1,10670.1,10952.2,11242.6,11541.4,11848.8,12165,12490,12824.2,13169.2,13526,13893.3,14268.9,14652.5,15044.3,15448.1,15871.9,16325.9,16818.3,17350.2,17921.4,18537.5,19204.5,19925.4,20696.3,21511.1,22366.5,23258.4,24179.1,25135.2,26114.4,27066.6,27926.9,28651.6,29216,29640.7,29983.6,30328.8,30736.8,31226.4,31778.8,32370.7,32964.3,33530.9,34069.3,34588.2,35080.9,35540.4,35963.5,36344,36686.4,37011.5,37348.1,37716.5,38123.8,38563,39023.2,39487.2,39941.8,40384.2,40816.2
Iraq,2852.34,2943.38,3025.84,3102.87,3177.2,3251.15,3326.55,3404.88,3487.2,3574.24,3666.63,3765.02,3870.34,3983.83,4106.81,4240.11,4384.41,4539.22,4702.62,4871.86,5044.85,5220.39,5398.63,5580.54,5767.71,5960.96,6160.81,6365.78,6572.3,6775.62,6972.42,7162.3,7346.67,7526.33,7702.81,7877.9,8051.37,8224.97,8404.97,8599.45,8814.27,9051.57,9310.17,9588.34,9882.81,10190.8,10512.3,10847.2,11191.5,11540.2,11889.7,12240.1,12592.4,12945.4,13298,13650.6,14000.4,14350.2,14713.7,15109.3,15549,16039,16573.3,17137.3,17709.9,18275.6,18829.5,19375.8
Ireland,1481.99,1485.14,1485.47,1482.66,1476.76,1468.13,1457.5,1445.94,1434.78,1425.54,1419.5,1417.48,1419.4,1424.21,1430.28,1436.47,1442.33,1448.48,1455.99,1466.42,1480.85,1499.45,1521.56,1546.37,1572.71,1599.58,1626.69,1653.82,1680.01,1704.15,1725.37,1743.46,1758.44,1770.11,1778.35,1783.25,1784.68,1783.1,1780.04,1777.52,1777.06,1779.39,1784.49,1792.26,1802.25,1814.24,1828.15,1844.36,1863.57,1886.69,1914.26,1946.06,1981.53,2020.18,2061.37,2104.34,2149.52,2196.1,2240.46,2277.89,2305.26,2320.78,2326.01,2325.46,2325.6,2331.12,2343.57,2361.57
Israel,646.782,693.66,741.257,787.75,831.955,873.291,911.869,948.417,984.186,1020.79,1059.68,1101.58,1146.04,1191.17,1234.28,1273.59,1308.15,1338.98,1368.58,1400.54,1437.31,1479.84,1527.02,1576.81,1626.17,1672.9,1716.48,1757.57,1796.39,1833.52,1869.47,1904.56,1938.94,1972.84,2006.5,2040.38,2073.98,2108.01,2145.58,2190.74,2246.07,2313.01,2389.98,2472.84,2555.74,2634.35,2707.61,2776.55,2841.51,2903.52,2963.54,3020.82,3075.5,3130.66,3190.36,3257.33,3333.09,3416.26,3503.13,3588.35,3668.09,3741.03,3808.43,3872.15,3935.14,3999.57,4065.87,4133.32
Italy,22684.3,22880.7,23062.1,23227.7,23378.5,23516.6,23645.9,23771.8,23900.9,24040.1,24195.4,24370.2,24563.1,24768,24975.3,25178,25373.6,25563.3,25748.5,25932.1,26115.7,26299.6,26481.4,26656.3,26817.6,26960.9,27083.6,27187.4,27276.7,27358.4,27437.1,27515.1,27590.5,27659.6,27716.4,27757.4,27781.3,27790.6,27790.1,27786.4,27784.5,27788.4,27797.7,27807.6,27811.1,27804.2,27782.5,27751.2,27728.5,27738.7,27797.9,27913.3,28075.8,28264.7,28450.8,28612,28742.5,28846.3,28924.2,28980,29016.9,29033.2,29028.2,29008.9,28984.4,28961.7,28943.6,28929.1
Jamaica,682.502,702.02,718.015,730.961,741.386,749.865,756.961,763.288,769.475,776.124,783.748,792.714,803.112,814.819,827.467,840.808,854.859,869.666,885.008,900.621,916.277,931.929,947.578,963.132,978.482,993.602,1008.21,1022.36,1036.66,1052.01,1068.92,1087.86,1108.37,1128.86,1147.17,1161.83,1172.17,1178.91,1183.6,1188.53,1195.35,1204.5,1215.49,1227.95,1241.17,1254.59,1268.26,1282.26,1296.01,1308.78,1320.06,1329.57,1337.46,1344.35,1351.09,1358.3,1366.19,1374.51,1383.02,1391.27,1398.93,1405.94,1412.41,1418.37,1423.9,1429.05,1433.82,1438.15
