Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Moldova,1226,1253,1282,1310,1340,1370,1400,1432,1464,1497,1530,1556,1582,1609,1636,1663,1691,1719,1748,1777,1807,1834,1861,1888,1916,1944,1962,1980,1998,2016,2034,2069,2067,2076,2074,2080,2082,2085,2067,2091,2071,2070,2050,1688,1681,1673,1660,1646,1642,1495,1515,1499,1505,1356,1316,1319,1257,1247,1251,1184,1143,1173,1147,1173,1185,1203,1219,1225
Morocco,2028,2083,2139,2197,2256,2317,2380,2444,2510,2578,2648,2376,2752,2856,2720,2763,2572,2737,3177,2979,3052,3222,3301,3243,3415,3590,4109,4120,4465,4564,4849,4370,5123,4902,4980,5416,6198,5532,6321,6444,6424,6986,5922,5786,6848,5749,7064,6477,7196,6994,6944,7588,7815,8548,8959,8871,9792,9476,10253,11406,11524,12126,12092,12223,12306,12345,12506,12648
Mozambique,2436,2479,2523,2567,2613,2659,2706,2754,2802,2852,2902,2955,3009,3064,3121,3178,3236,3295,3356,3417,3480,3566,3655,3746,3839,3934,4032,4132,4235,4340,4448,4452,4456,4460,4465,4469,4473,4477,4481,4485,4490,4597,4887,5113,5376,5633,5730,5918,6130,6350,6579,6744,6957,7171,7340,7510,7651,7703,7880,8053,8217,8364,8564,8734,8762,9116,9431,9754
"Burma (Myanmar)",10433,10524,10616,10708,10802,10896,10991,11086,11183,11280,11378,11565,11754,11946,12142,12340,12542,12747,12956,13168,13383,13655,13932,14214,14502,14797,15097,15403,15993,16366,16712,17100,17448,17948,18343,18716,19144,19618,20008,20290,19259,19589,20102,20624,21178,21749,22349,22963,23542,24248,24835,25333,25809,26260,26677,27094,27503,27903,28244,28670,29091,29525,29973,30416,30811,31234,31677,32125
Netherlands,4263,4279,4261,4339,4457,4538,4608,4633,4590,4637,4726,4794,4890,4957,5044,5087,5127,5111,5158,5513,5598,5655,5623,5661,5699,5695,5740,5746,5821,5945,6056,6029,5939,5886,5934,6045,6188,6320,6435,6607,6809,6940,7037,7067,7116,7276,7427,7656,7838,8063,8210,8371,8428,8381,8283,8339,8519,8771,8914,8838,8778,8854,8836,8732,8711,8792,8887,9022
"New Zealand",849,857,887,898,918,933,949,968,984,1000,1016,1037,1061,1077,1107,1141,1183,1218,1219,1223,1254,1288,1303,1329,1385,1429,1446,1448,1538,1545,1554,1528,1542,1538,1551,1602,1619,1624,1572,1524,1535,1509,1514,1545,1611,1686,1740,1750,1739,1766,1799,1845,1905,1953,2023,2083,2132,2169,2185,2147,2157,2188,2193,2227,2306,2357,2466,2538
Niger,1084,1099,1115,1131,1147,1163,1179,1196,1213,1230,1247,1270,1293,1317,1341,1366,1391,1416,1442,1468,1495,1525,1556,1588,1620,1652,1686,1720,1755,1790,1826,1861,1895,1931,1967,2004,2042,2080,2119,2197,2282,2371,2417,2584,2713,2776,2970,3102,3249,3401,3526,3755,3872,4048,4159,4300,4451,4628,4789,4966,5149,5339,5539,5757,5982,6211,6453,6708
Nigeria,12881,13215,13558,13909,14270,14640,15020,15409,15809,16219,16640,17053,17470,18296,19133,20121,20559,19883,20131,21192,22463,22532,22823,23293,23410,24517,25605,26592,26382,26418,27973,29225,29587,28610,27342,27527,27652,28368,29489,30206,30988,31797,32622,33517,34214,34936,35917,37012,38283,39843,39651,39826,40836,40988,43910,45108,46519,48025,49432,50709,52073,52404,53846,55404,56827,59964,64167,65793
Norway,1535,1535,1534,1534,1534,1533,1533,1534,1518,1517,1530,1550,1559,1565,1569,1583,1590,1599,1601,1615,1641,1655,1674,1686,1708,1737,1795,1845,1877,1903,1949,1974,1975,1970,1985,2040,2107,2150,2138,2077,2059,2038,2034,2049,2077,2120,2163,2226,2285,2306,2320,2328,2337,2309,2324,2354,2434,2535,2617,2605,2591,2630,2684,2713,2746,2753,2756,2767
Oman,58,59,60,61,62,63,64,66,67,68,69,71,72,74,76,78,80,82,84,86,88,91,95,99,104,109,115,130,140,156,181,215,239,302,345,360,333,304,341,354,375,463,542,614,661,795,648,666,669,668,696,742,771,637,672,691,805,966,1154,1256,1367,1552,1773,2023,2251,2444,2509,2520
Pakistan,12375,12556,12739,12926,13115,13307,13502,13700,13900,14104,14310,14622,14940,15265,15598,15937,16285,16639,17001,17372,17750,18370,18550,19240,19760,20300,21080,21890,22730,23620,24150,24700,25270,25850,26400,26960,27020,28700,28990,29900,30820,29830,31040,32080,33010,33260,33130,35160,36940,37780,37320,38140,39640,40470,42240,43220,46940,47650,49090,50790,51870,53840,55800,56580,56500,57400,58918,60441
Peru,789,807,825,843,862,882,902,922,943,964,986,1003,1020,1038,1056,1076,1095,1115,1135,1156,1207,1260,1312,1364,1422,1456,1497,1527,1558,1593,1652,1718,1773,1861,1927,1972,2140,2221,2232,2285,2351,2511,2515,2603,2742,2883,2993,3060,3194,3283,3438,3485,3610,3617,3717,3725,3856,4015,4043,4139,4337,4415,4489,4599,4645,4694,4779,4845
Philippines,6717,6917,7123,7335,7553,7777,8009,8103,8556,8706,8539,9245,9642,10040,10572,10322,10984,11526,11476,11235,11358,12246,12834,13450,13885,14142,14238,14547,15768,16733,16794,17631,17993,18898,19238,19749,20489,20833,21205,21908,22212,22914,23696,24382,25032,25677,27186,26365,26631,27742,27452,29156,30062,30635,31613,32313,32636,33560,34089,35061,36035,37192,37600,38118,38651,39716,41432,42256
Poland,10096,10208,10321,10436,10551,10668,10895,11100,11174,11349,11537,11695,11921,12146,12259,12579,12865,13399,13704,13989,14118,14374,14727,15041,15308,15418,15396,15480,15917,16029,16127,16207,15812,15770,15814,15950,15996,15944,15837,15818,15146,14259,14124,13790,13929,14180,14438,14811,15007,14875,14517,14195,13766,13606,13760,14057,14504,15156,15732,15789,15370,15457,15475,15464,15731,15970,16061,16119
Portugal,3027,3053,3079,3105,3132,3158,3185,3121,3230,3253,3295,3298,3289,3279,3270,3260,3244,3224,3204,3184,3285,3344,3327,3302,3535,3700,3751,3773,3763,3810,3894,3912,3911,4091,4081,4062,4069,4176,4286,4382,4480,4613,4654,4560,4554,4529,4605,4726,4858,4933,5042,5130,5150,5100,5064,5041,5061,5062,5080,4942,4871,4777,4581,4450,4513,4576,4650,4687
Qatar,8,9,10,11,12,13,14,15,16,18,19,22,24,27,30,34,38,42,47,52,59,64,70,76,82,88,93,98,103,110,120,133,149,166,189,194,200,204,207,211,216,222,231,241,239,239,239,280,294,309,308,310,332,370,437,479,531,828,1168,1261,1265,1270,1341,1539,1633,1953,1986,2018
Romania,12408,12500,12593,12686,12780,12875,12971,13067,13164,13261,13360,13428,13498,13567,13637,13707,13778,13849,13920,13992,14064,14097,14142,14213,14283,14398,14506,14558,14595,14638,14680,14717,14791,14833,14893,15015,15126,15178,15381,16252,15899,14632,12941,12468,12109,11618,11236,11332,10990,10856,10772,10657,9574,9569,9410,9267,9331,9365,9366,9181,9156,9082,8645,8569,8635,8558,8477,8483
Russia,44522,45381,46256,47149,48058,48985,49930,50893,51874,52875,53895,54795,55711,56642,57589,58551,59530,60524,61536,62564,63610,64497,65397,66309,67234,68172,69123,70087,71065,72056,73061,73390,73912,74091,75300,74622,74894,75039,75163,75250,75008,73538,71768,70554,68196,66162,65673,64500,63610,64041,64443,64906,65499,65903,66331,66683,67047,67922,68397,67418,67493,67644,67968,67901,68044,68781,68852,68232
"Saudi Arabia",718,730,742,755,767,780,793,807,820,834,848,869,891,913,936,960,984,1009,1034,1060,1087,1253,1501,1727,1731,1881,2165,2294,2447,2681,2856,3294,3259,3373,3746,4196,4392,4201,4528,4513,4870,5292,5516,5496,5498,5437,5548,5620,5706,5593,5713,5809,5913,6316,6718,7121,7523,7755,7987,8148,8998,9936,10390,10729,11068,11485,11708,11904
Senegal,616,627,638,650,661,673,685,698,710,723,736,755,774,793,813,834,855,876,898,921,944,990,1040,1081,1125,1204,1267,1315,1379,1453,1520,1591,1683,1746,1822,1902,2002,2122,2231,2345,2454,2570,2608,2622,2647,2706,2745,2805,2912,2981,3069,3157,3232,3301,3406,3519,3632,3751,3870,4000,4135,4282,4442,4601,4763,4962,5146,5335
Singapore,317,331,346,361,377,393,411,429,448,467,488,502,517,532,548,564,580,597,615,633,651,701,751,800,825,837,874,914,973,1041,1097,1188,1261,1296,1313,1249,1195,1243,1318,1383,1449,1506,1554,1605,1677,1760,1870,1984,2039,2030,2112,2187,2156,2130,2166,2261,2410,2619,2873,2952,3049,3166,3292,3427,3556,3632,3669,3713
Slovakia,1693,1684,1674,1664,1655,1645,1636,1626,1617,1607,1598,1632,1666,1701,1736,1773,1810,1848,1886,1926,1966,1996,2026,2057,2088,2120,2152,2185,2218,2252,2287,2313,2328,2353,2387,2418,2462,2489,2514,2509,2489,2290,2143,2143,2103,2107,2151,2129,2119,2065,2025,2037,2038,2060,2056,2089,2132,2177,2247,2203,2170,2208,2209,2192,2223,2267,2321,2354
Slovenia,690,694,698,702,706,709,713,717,721,725,729,735,741,747,752,758,764,770,776,782,789,806,824,842,860,879,898,918,938,959,980,988,997,1006,1022,1037,1054,1188,1181,1166,1121,1034,977,948,925,922,904,888,887,900,914,920,934,931,934,929,944,976,1001,983,962,946,937,927,931,941,961,977
"South Africa",5689,5802,5917,6034,6154,6275,6400,6527,6656,6788,6922,6969,6992,7038,7149,7254,7318,7402,7496,7562,7682,7731,7779,7831,7883,7934,7986,8041,8097,8152,8209,8403,8604,8810,9021,9239,9369,9839,10303,10760,11210,11655,11837,12021,12209,12399,12592,12789,12988,13189,13372,12926,13563,13269,13411,14035,14888,14728,15210,14878,14619,15202,15585,16061,16365,17006,17050,17302
"South Korea",6067,6138,6210,6283,6357,6432,6508,6584,6661,6740,6819,7058,7306,7563,7698,8112,8325,8624,9061,9285,9617,9946,10379,10942,11421,11691,12412,12812,13412,13602,13683,14023,14379,14505,14429,14970,15505,16354,16869,17560,18085,18623,18985,19211,19829,20397,20838,21201,19920,20275,21137,21557,22151,22116,22557,22856,23151,23433,23577,23506,23829,24244,24681,25067,25599,25936,26235,26421
Spain,11630,11669,11715,11789,11877,12029,12213,12394,12628,12478,12339,12546,12625,12709,12776,12874,12997,13083,13177,13300,13435,13534,13678,14014,14086,13837,13690,13580,13216,12933,12641,12337,12232,12189,11916,11794,12068,12646,13089,13563,14078,14247,14049,13650,13586,13845,14045,14570,15209,15901,16691,17248,17693,18282,18970,19784,20609,21285,21324,19987,19640,19113,18343,17862,18022,18474,18969,19336
"Sri Lanka",2270,2322,2375,2430,2485,2542,2600,2660,2720,2783,2846,2911,2977,3044,3113,3184,3256,3330,3405,3482,3561,3649,3709,3772,3835,3895,3957,4013,4066,4118,4169,4206,4270,4334,4396,4458,4587,4676,4766,4853,4935,5016,4962,5202,5281,5357,5537,5608,6049,6083,6310,6236,6519,6609,6704,6788,7105,7042,7629,7580,7696,8186,8118,8418,8424,8567,8591,8617
"Saint Lucia",28,29,29,30,30,31,31,32,32,31,32,32,32,33,33,34,35,35,36,36,37,38,38,39,40,40,41,42,43,43,44,45,45,46,46,47,48,48,49,49,49,50,51,53,52,57,57,56,56,60,63,64,64,64,62,66,68,71,70,69,68,68,69,70,71,71,72,72
Sudan,1568,1609,1651,1694,1738,1783,1830,1878,1927,1977,2029,2081,2135,2190,2247,2305,2365,2426,2489,2554,2620,2700,2783,2869,2957,3048,3142,3238,3338,3440,3546,3810,4095,4400,4502,4611,4698,4753,4785,4839,4905,5035,5209,5369,5703,6001,6237,6341,6513,6655,6804,6969,7132,7298,7474,7660,7823,8005,8122,8481,8729,8963,9209,9472,9743,10000,10284,10591
Sweden,3459,3456,3452,3449,3446,3443,3440,3490,3543,3598,3655,3685,3705,3723,3777,3803,3808,3767,3807,3879,3955,3947,3960,3975,4054,4134,4148,4156,4172,4233,4280,4287,4279,4288,4324,4369,4396,4431,4492,4557,4599,4530,4329,4102,4063,4129,4096,4043,4111,4198,4301,4391,4393,4368,4337,4349,4422,4524,4565,4455,4498,4594,4627,4672,4737,4810,4890,4958
Switzerland,2340,2396,2455,2514,2575,2638,2715,2776,2753,2754,2830,2962,3076,3124,3173,3151,3139,3156,3175,3227,3275,3334,3381,3415,3412,3249,3155,3170,3201,3236,3310,3388,3405,3405,3438,3507,3587,3675,3771,3872,3995,4068,4027,3990,3965,3963,3960,3958,4011,4043,4082,4150,4180,4165,4176,4207,4299,4410,4516,4540,4555,4663,4732,4803,4890,4966,5046,5068
Syria,1021,1042,1062,1084,1106,1128,1150,1173,1197,1221,1245,1270,1295,1321,1347,1374,1402,1429,1458,1487,1517,1570,1626,1683,1743,1805,1869,1935,2003,2074,2148,2184,2220,2257,2295,2410,2531,2660,2796,2941,3092,3271,3428,3608,3802,4014,3937,3907,4239,4485,4469,4730,4822,4469,4339,4694,4860,4946,4838,4998,5054,4949,4787,4589,4400,4267,4364,4544
Taiwan,3061,3109,3158,3208,3259,3311,3363,3416,3470,3525,3581,3713,3843,3980,4032,4058,4164,4379,4575,4758,4964,5128,5298,5677,5826,5861,5999,6300,6561,6832,6857,6982,7121,7380,7638,7872,8157,8446,8513,8664,8653,8809,8992,9187,9364,9421,9444,9552,9665,9758,9861,9753,9824,9863,10076,10232,10401,10584,10693,10569,10783,10999,11150,11257,11368,11490,11561,11739
Tajikistan,612,627,644,660,678,695,713,732,751,770,790,805,820,835,851,867,883,900,917,934,951,992,1034,1077,1123,1171,1220,1272,1326,1382,1441,1486,1533,1581,1630,1682,1714,1776,1821,1879,1939,1971,1909,1855,1855,1853,1731,1791,1796,1737,1746,1829,1857,1885,2088,2112,2131,2150,2158,2210,2233,2249,2292,2307,2325,2380,2431,2484
Tanzania,3417,3503,3591,3682,3775,3870,3967,4067,4170,4275,4383,4601,4666,4742,4835,4942,5067,5188,5388,5582,5816,5999,6185,6368,6574,6778,7073,7333,7619,7832,8028,8242,8471,8663,8947,9235,9476,9791,10114,10419,10723,11047,11361,11613,11892,12149,12414,12693,12966,13245,13516,13825,14199,14723,15302,15951,16672,17305,17983,18660,19413,20203,20430,20411,21237,21846,22501,23211
Thailand,9243,9496,9756,10023,10298,10580,10869,11167,11473,11787,12109,12426,12754,13082,13411,13737,14058,14378,14703,15036,15383,15752,15183,16130,16461,17389,18248,19129,20463,21132,21841,22686,23245,23754,24752,24704,25619,26670,28502,29978,30487,30814,32301,32345,32480,33065,32855,33844,32820,32811,33779,34312,34983,35276,36176,36404,36418,37169,37853,38350,38642,39276,39529,39345,38359,38298,37972,38117
Tunisia,901,911,921,931,942,952,963,974,984,995,1006,1020,1033,1046,1060,1074,1088,1102,1117,1131,1154,1186,1254,1281,1317,1236,1302,1338,1378,1418,1455,1498,1540,1572,1651,1696,1742,1789,1834,1878,1924,1979,2033,2088,2135,2280,2311,2334,2480,2635,2705,2789,2852,2951,2855,2929,3005,3085,3155,3199,3277,3140,3232,3315,3294,3355,3400,3439
Turkey,10416,10470,10523,10577,10631,10685,10193,10322,10453,10580,10816,10941,10921,11085,11228,11332,11466,11487,11538,11561,11947,12151,12485,12719,13044,13204,13388,13810,13993,14196,14371,14492,14640,14785,15007,15256,15531,15879,16114,16527,16806,17468,17619,16772,18101,18613,19150,19160,19667,19904,19492,19485,19426,19273,19642,20067,20423,20738,21194,21277,22594,24110,24821,25524,25933,26589,27201,27799
Turkmenistan,460,469,479,490,500,511,521,532,544,555,567,583,599,616,633,650,668,687,706,726,746,775,805,836,868,902,937,973,1011,1050,1091,1126,1163,1201,1240,1280,1309,1346,1382,1427,1476,1527,1578,1628,1692,1749,1780,1816,1839,1952,1908,1947,2013,2065,2110,2157,2198,2249,2305,2361,2413,2471,2524,2574,2623,2679,2724,2766
Uganda,2573,2632,2693,2756,2820,2885,2952,3020,3090,3162,3235,3324,3416,3510,3606,3705,3807,3912,4020,4130,4244,4336,4429,4525,4622,4722,4824,4928,5034,5143,5253,5429,5610,5797,5990,6190,6397,6610,6831,7058,7294,7525,7637,7806,8057,8364,8488,8827,8989,9263,9640,9892,10072,10343,10628,10903,11262,11874,12567,13029,13603,14170,15100,15700,16269,16846,17465,18125
Ukraine,16331,16685,17048,17418,17796,18183,18577,18981,19393,19814,20244,20505,20769,21036,21307,21582,21859,22141,22426,22715,23007,23231,23456,23684,23914,24147,24381,24618,24857,25099,25343,25393,25444,25495,25546,25597,25572,25521,25419,25445,25419,24995,24505,23945,23025,24125,24114,23756,22998,20048,20175,19972,20091,20163,20296,20680,20730,20905,20972,20192,19180,19231,19261,19314,18073,16443,16277,16160
"United Arab Emirates",20,20,21,22,23,24,24,25,26,27,28,32,37,42,48,54,62,71,81,93,106,129,158,194,238,288,307,350,399,455,553,565,588,612,637,676,699,747,798,853,911,973,1040,1111,1188,1312,1351,1440,1530,1630,1733,1844,1974,2103,2246,2480,2563,2742,2930,3137,3471,3690,3821,3891,3939,3969,3985,4016
"United Kingdom",22267,22541,22560,22675,23026,23321,23490,23487,23261,23453,23870,24147,24281,24343,24671,24920,24977,24687,24578,24588,24524,24507,24579,24965,25029,24933,24786,24809,24940,25195,25086,24430,23951,23775,24285,24592,24746,25239,26070,26749,26871,26162,25540,25303,25504,25818,26060,26526,26795,27168,27484,27712,27944,28221,28530,28850,29138,29378,29628,29156,29228,29376,29696,30044,30757,31296,31741,31912
"United States",61504,63702,64460,65372,64205,66101,67666,67997,66759,68300,69441,69498,70531,71522,73153,74903,77187,78944,80527,82469,82904,83224,85617,88412,90053,89010,91805,95014,99025,101779,102287,103465,102685,104029,108247,110441,112932,115816,118316,120683,122076,121069,121819,123556,126371,128260,130133,133088,135108,137277,139142,139106,138601,139114,140773,143037,145693,146998,146820,141723,141175,142524,144953,146324,148650,150823,153155,155218
Uruguay,823,834,845,857,868,880,892,904,916,929,941,950,959,967,976,985,994,1003,1012,1022,1031,1036,1041,1046,1050,1055,1060,1065,1070,1075,1080,1113,1146,1180,1215,1225,1241,1326,1340,1378,1380,1371,1393,1405,1444,1466,1428,1424,1342,1315,1298,1308,1261,1254,1310,1355,1414,1482,1512,1543,1562,1644,1616,1619,1655,1648,1643,1643
Uzbekistan,2410,2463,2517,2573,2629,2687,2746,2807,2869,2932,2997,3067,3138,3212,3287,3364,3443,3523,3606,3690,3776,3935,4100,4273,4452,4639,4834,5038,5249,5470,5700,5863,6030,6202,6379,6562,6720,7045,7250,7560,7877,8255,8271,8259,8379,8449,8561,8680,8800,8885,8983,9136,9333,9589,9911,10196,10467,10735,11035,11328,11628,11919,12224,12523,12818,13058,13270,13471
Venezuela,1655,1710,1766,1824,1884,1951,2015,2082,2150,2221,2300,2367,2435,2505,2577,2657,2725,2795,2868,2942,3023,3167,3276,3432,3595,3756,3696,3774,3988,4099,4627,4792,4918,4925,4929,5097,5386,5684,6024,6102,6392,6689,6973,7090,7253,7653,7805,8272,8695,8726,8835,9403,9673,9819,10249,10506,10970,11316,11665,11914,11996,12225,12430,12789,13191,13206,13087,13359
Vietnam,13565,13737,13911,14087,14265,14445,14628,14813,15001,15190,15382,15662,15947,16237,16532,16832,17138,17449,17767,18090,18418,18978,19508,20175,20738,21569,21944,22732,22888,22907,23528,24208,24897,25768,26514,27052,28554,29228,29729,30189,31338,32015,32672,33575,34236,35252,35958,36155,37438,38604,38852,39484,40646,41660,42800,43936,44435,45663,46916,48470,49503,51161,51904,52690,53227,53323,53686,54230
Yemen,1069,1091,1114,1137,1161,1185,1209,1234,1260,1286,1313,1334,1356,1377,1400,1422,1445,1469,1492,1516,1541,1546,1552,1557,1562,1568,1573,1578,1584,1589,1595,1655,1717,1782,1849,1919,1992,2067,2145,2226,2310,2424,2521,2609,3032,2985,3072,3188,3447,3661,3801,3913,3910,4249,4241,4429,4644,4871,5116,5370,5380,5622,5838,6073,6319,6504,6821,7132
Zambia,811,830,849,869,889,910,931,952,975,997,1020,1045,1070,1096,1122,1149,1177,1207,1229,1233,1307,1399,1426,1466,1501,1536,1568,1591,1625,1661,1724,1794,1840,1872,1922,1992,2056,2140,2214,2284,2362,2402,2433,2478,2493,2500,2581,2647,2679,2754,2812,2873,2921,2981,3046,3146,3262,3387,3517,3613,3729,3738,4123,4268,4417,4576,4742,4916
Zimbabwe,1141,1175,1211,1247,1285,1324,1364,1405,1447,1491,1536,1575,1615,1656,1699,1742,1786,1832,1878,1926,1975,2028,2083,2139,2197,2256,2317,2379,2443,2509,2577,2682,2792,2906,3026,3150,3279,3413,3588,3750,3886,4029,4149,4263,4426,4523,4590,4639,4678,4716,5102,5322,5646,5948,6212,6191,6186,6249,6311,6366,6373,6519,6653,6801,6953,7125,7309,7506
