Country,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Jamaica,48.88672,49.87542,49.23392,49.44448,49.11566,48.6206,48.60692,50.77767,50.40421,48.70044,48.57954,50.53028,50.52645,50.94937,48.38121,47.62778,48.43086,48.01292,47.5994,47.1859,46.77242,46.25994,49.1499,52.03987,50.91499,53.31108,53.139,52.9669,52.7948,52.6227,52.4506,52.2785,52.1065,51.9344,51.7623,51.5902,51.4181,51.246,51.29352,51.40495,49.97208,50.68508,,,,,,,,,,,
Japan,38.80183,38.57839,37.54211,37.09504,36.99571,36.6332,36.05376,35.84892,36.15066,35.64512,35.42975,36.17229,36.6945,36.63002,36.82584,37.03114,36.99645,36.95689,36.88627,37.15601,37.05221,36.93102,36.97812,37.15712,37.27129,37.20959,37.29847,37.56622,37.3631,37.18943,37.1754,41.40066,41.50184,41.70254,41.84107,42.12407,42.38307,42.60039,43.50205,44.29009,44.46995,44.50421,44.44708,44.42547,44.21879,43.98362,43.78776,43.87953,43.8618,43.844,43.82625,,
Jordan,44.39069,46.65133,40.97507,43.93482,46.34315,46.03978,45.39916,46.85358,41.15105,43.363,45.575,47.78702,47.17076,48.85574,49.56345,48.05787,44.27543,42.99054,45.1714,44.39838,47.00395,47.27663,47.89128,49.42136,48.72088,48.96211,48.4196,47.8772,47.3347,46.7922,46.24976,48.88655,46.21285,46.52089,46.63647,47.19313,52.26493,48.89493,50.74652,48.58602,50.4366,50.18038,50.20506,50.26299,49.66239,49.04496,48.98792,50.89096,52.14152,52.16502,52.67782,51.30317,51.5731
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.7383,49.55394,50.15205,49.45389,48.54414,47.60177,46.42949,44.95847,44.08461,43.25966,44.1531,45.04652,45.75121,45.905,46.05871,48.00843,47.06806,
Kenya,54.11248,53.56163,53.2591,53.18346,52.99967,52.069,52.14853,52.26614,52.05309,50.57688,51.13627,51.97196,51.4983,51.53666,50.86201,50.72412,51.69981,50.47564,50.98883,50.82618,50.27848,51.90469,52.03863,51.77985,51.22553,50.67093,51.24544,50.76912,50.8946,50.47415,49.82117,49.49301,49.95833,47.81173,47.57228,49.44992,50.96902,49.65558,48.70828,53.14678,48.00146,50.65199,50.64567,50.64712,51.46179,54.17464,51.79787,51.98912,52.00773,52.34829,52.60193,52.59232,52.81693
Kuwait,,,,,51.33158,52.205,53.42416,52.66544,52.38058,52.92825,54.75808,54.43259,53.7903,51.59545,51.37758,51.56053,51.30302,50.98856,51.52411,51.21911,51.19099,52.66705,52.91315,54.77853,54.16106,54.56078,54.49339,59.23355,59.75982,56.1794,55.64857,55.37006,55.23344,54.56761,54.54317,55.52103,55.58346,54.65189,55.97962,57.27556,57.555,56.89532,57.25196,57.49773,58.23367,57.86331,58.73822,58.9187,59.71,60.50128,61.11901,61.54113,
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.27582,45.5322,45.79396,45.36934,46.8153,44.3047,49.74278,47.93768,48.29868,58.52948,56.38923,61.41826,61.28685,61.83628,59.9966,60.61846,62.41977,62.28262,62.85039,60.82917,61.86975,62.32837,
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.93457,41.75489,41.79085,42.11444,41.65231,38.70792,39.5133,39.0992,38.11637,37.66331,37.11627,37.44576,37.88494,38.53602,38.14011,40.1322,42.16285,42.49875,42.1685,41.83815,41.03527,40.93142,40.66677
Lesotho,,,,,,,,,,,,,,,,,,,,48.00311,50.00032,48.34503,48.9066,49.4682,50.0298,50.5915,51.1531,51.7147,52.2763,52.83787,52.51062,53.35174,53.1532,52.9546,52.756,52.5575,52.3589,52.1603,51.96178,52.14155,52.01986,48.73656,51.07415,52.02745,50.84004,52.5486,54.31667,,,,,,
Liberia,,,,,,,,,,,,,,,,,,,,,,49.38051,51.73008,49.35064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,,48.8527,50.62948,50.9632,47.58131,47.8698,45.66183,46.71912,44.54548,44.53339,43.75358,43.26859,40.82997,43.12006,42.34737,44.284,46.22053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.84676,39.24482,39.88133,41.806,41.80265,42.06569,42.54847,43.70701,44.29776,43.11748,43.1547,42.01904,42.21435,41.22859,40.968,41.38821,44.0662,44.25331,43.3678,42.48236,41.43129,41.1076,40.6885
Luxembourg,31.7587,30.564,30.7233,28.73213,28.9412,29.23988,29.97661,31.97773,31.13148,30.4744,30.08612,30.67352,29.71776,29.37926,29.48878,30.46445,31.73879,31.98769,30.94232,32.11711,31.90804,31.95782,32.70373,32.46397,32.34989,34.01562,34.30539,34.06584,34.30648,34.36595,35.09487,35.45338,35.47918,35.25646,35.33176,35.22156,35.7546,36.28759,34.38761,34.68784,36.28998,36.97047,36.51899,37.55368,37.18182,41.09652,38.96015,39.68948,39.4577,39.22597,39.72312,40.03323,
Madagascar,,,,,48.89013,48.24414,48.1911,47.4046,44.4647,45.54197,47.33493,46.38211,44.98281,44.77698,46.60867,46.4384,43.98879,41.39549,42.50795,40.54424,46.14769,47.73217,45.91933,43.77561,44.94305,44.40547,44.3047,44.2039,44.1031,44.0024,43.9016,43.8008,43.7,43.5993,43.4985,43.3977,43.2969,43.1962,43.09538,44.88643,45.15497,47.00004,45.98251,45.92361,,,,,,,,,
Malawi,,47.36889,47.8725,46.01177,43.15994,47.4572,47.48047,47.61749,46.53665,49.86022,48.56465,47.74382,48.30434,48.6958,49.0873,49.4787,49.87017,47.58192,49.27593,48.73416,50.08855,49.00001,50.27282,53.55939,56.4655,55.70578,56.58159,52.55486,52.92499,54.76529,54.77265,52.60964,53.51386,52.79098,54.77202,55.29041,56.07644,56.54372,55.04886,55.08906,53.75409,54.30232,55.98232,54.62661,52.89323,56.17916,56.64732,56.01719,56.0208,56.02432,,,
Malaysia,,,,,,46.63202,47.01628,46.46212,46.73024,45.78271,44.76194,43.64635,43.65919,43.08477,43.43404,42.87953,41.48275,40.85485,40.58407,41.70641,42.73355,42.57324,43.82912,44.89956,44.55158,44.2876,42.70718,41.56383,40.85962,39.86133,39.1866,39.31009,38.91702,39.13443,39.43028,39.76628,39.61602,38.85265,40.9089,40.73698,40.81665,40.82633,40.4799,39.98221,39.97304,40.02141,40.40106,39.70154,39.5052,39.30891,39.28946,39.62488,39.42307
Malta,42.02711,40.24212,39.32492,38.34239,37.89464,39.30789,37.78262,37.33796,38.20243,39.45442,38.45524,37.90947,35.44257,35.27561,33.51194,33.13332,33.20283,32.60395,32.34148,31.02855,32.18328,32.72167,33.31386,33.09404,32.62417,33.11722,33.4757,33.83408,34.61053,34.45313,35.35567,35.24715,37.39523,35.67125,36.69682,36.13986,38.07446,37.73329,37.37938,37.73422,38.06692,38.0992,37.35236,42.29303,41.02992,,,,,,,,
Mauritius,,,,,,42.09011,40.95359,39.79046,42.54226,46.81848,47.35718,47.92722,48.14358,46.99778,45.68404,46.80819,46.32679,46.18127,46.88486,46.61974,45.98577,43.84589,41.96844,39.15779,37.93851,36.87514,37.20757,36.7561,37.43064,36.28823,36.32624,36.69978,37.1447,37.18621,38.9502,38.99437,37.86192,37.36323,37.37846,36.8153,38.41522,40.21859,40.56945,39.3977,42.19104,41.71188,40.2079,40.27145,39.4277,38.58399,39.06389,38.93866,38.72913
Mexico,,,,,,,,42.29196,42.45126,42.4413,43.05856,42.21232,41.95346,42.08289,41.70457,42.04307,42.06298,42.22227,42.21232,41.79417,42.42139,43.53358,43.46068,43.79462,44.49578,45.17478,45.00911,45.32579,45.38738,46.48626,46.69167,45.24973,46.35699,46.99896,47.43354,47.30771,47.28648,47.23434,47.4969,47.7594,48.0219,48.2844,48.5469,48.8094,49.072,49.33448,48.38953,48.045,48.49997,47.86787,47.77002,,
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.49414,49.73607,51.78279,51.13496,49.77401,46.39754,48.02345,44.78542,46.3555,47.9257,49.49579,52.95749,50.39934,49.26205,53.81758,52.05062,46.55566,56.14405,47.83882,51.90635,56.60167,52.91155,
Morocco,,,,,,,,,,,,,,51.32606,50.63292,50.2036,50.5278,51.00647,50.5977,50.23239,50.01312,47.59126,47.66719,48.41755,49.31752,49.62345,50.20148,50.9603,49.73598,48.72725,48.59342,48.525,47.78273,47.55058,48.19215,49.02553,50.0986,51.17176,51.34929,51.57944,51.98641,51.38964,52.31778,52.711,53.10412,52.65693,52.48899,53.44989,,,,,
Mozambique,,,,,52.83183,52.22802,51.87163,53.6995,52.23005,51.77142,51.42669,51.4531,51.4796,51.506,51.5325,51.5589,51.5853,51.6118,51.6382,51.6647,51.6911,51.7175,51.744,51.7704,51.7969,51.8233,51.8497,51.87619,52.96296,49.69862,51.00882,54.22779,53.5223,52.8167,52.1112,51.4056,50.7001,49.99457,,,,,,,,,,,,,,,
"Burma (Myanmar)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.94893,48.90017,44.2445,44.84056,52.06061,51.06447,51.93897,51.21161,48.17579,47.56129,48.2037,48.2415,48.2792,48.317,48.3547,48.39251,,,,,,,
Nepal,,,,,,,,,,,,,,,,,,,,,,,,48.28885,51.433,51.16042,50.88409,52.86808,50.20596,49.345,48.4841,45.86868,46.2819,46.69518,47.9675,49.2398,50.5121,51.7845,53.05679,52.6216,52.1863,51.7511,51.3159,50.88066,46.9316,42.98259,,,,,,,
Netherlands,31.93126,31.83092,31.9348,31.84548,32.19517,31.98173,33.18452,33.73786,33.68613,33.92918,33.72635,33.47558,33.45642,33.34228,32.35017,32.16304,32.16034,32.03825,33.37412,32.91147,34.86581,34.68525,35.15186,34.99632,34.37087,34.88408,35.18404,35.15123,35.08612,35.20155,35.41648,35.33421,34.91856,35.19977,37.6073,37.83716,36.26489,36.70935,36.36169,36.71073,37.54319,36.28657,36.95521,38.95992,39.38752,36.4101,39.25818,38.42015,38.7899,39.15971,39.13162,38.89339,38.88186
"New Zealand",33.93351,33.79982,33.62637,33.77127,33.67074,33.68986,33.49693,33.7928,33.52869,33.69938,33.30063,32.25351,31.42526,31.71972,31.95218,31.62393,32.39923,32.89717,32.01032,32.6105,32.45663,32.56654,32.97447,37.81625,37.7617,39.0675,39.0312,38.9948,38.9585,38.9222,38.88582,36.7695,37.96774,38.33549,38.37114,38.25534,39.92144,38.0321,36.99711,37.08046,36.49826,35.84169,36.84029,36.8863,37.45308,37.05109,40.27931,39.47282,39.77508,39.87304,39.88674,39.8565,39.83664
Nicaragua,,,43.32545,44.51384,43.30764,42.82361,42.4419,40.79691,42.64552,42.04889,43.83368,41.63945,40.62923,40.86946,39.68882,39.5677,40.81483,44.04903,43.42447,43.64196,45.11046,44.64103,43.56417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,45.2723,42.49124,45.37669,43.90535,45.90175,46.25758,44.95635,46.00595,46.43147,47.70477,48.46656,48.28315,46.62369,46.40746,45.98785,45.98659,44.2418,42.49707,39.94275,42.06359,46.16384,41.61019,44.20955,44.7189,45.2283,45.7377,46.2471,46.7565,47.26589,48.02587,50.12627,50.19648,49.40878,49.04649,,,,,,,,,,,,,,,,,,,
Norway,32.04107,32.15904,32.18792,32.10825,32.24455,32.03503,32.10942,31.79693,31.88372,31.77024,31.57081,31.771,32.60014,32.11472,31.72982,32.16418,32.37196,32.33068,32.56714,32.92486,32.91823,33.21042,33.45546,33.10995,33.22216,33.58449,33.97869,34.06359,36.15673,36.10345,35.79627,34.24242,34.5898,34.10065,34.01914,34.32908,34.6528,34.9765,35.30017,35.54957,35.99632,36.67387,36.58146,36.52498,36.69205,36.39511,36.97872,36.81055,36.78751,37.23875,37.1541,34.42118,37.16301
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14946,52.03241,52.23811,53.0509,51.87965,51.4263,50.96823,52.75801,52.41162,54.43503,54.54236,49.46826,52.02738,50.50451,51.45895,47.22489,50.56322,47.14131,47.8495,48.55772,50.86253,49.71161,50.17171
Pakistan,45.62477,44.49846,44.59795,45.33714,45.12899,46.60734,44.72212,45.2128,48.83764,48.95433,48.38919,47.45132,46.77546,46.3591,47.88403,48.59912,49.60497,48.26513,47.81498,49.11833,49.22251,49.87957,49.00843,48.68752,49.28316,48.80043,49.29472,49.81556,50.35555,50.5255,50.6954,50.8654,51.0353,51.20522,51.5575,51.9097,52.262,52.6142,52.96648,52.526,52.0856,51.6452,51.2047,50.76428,,,,,,,,,
Panama,44.05003,45.83189,44.97323,44.60589,43.50655,43.93887,44.07875,43.99847,43.53402,45.29575,44.93475,45.78921,44.94219,46.16254,45.14286,44.4381,44.83115,43.89799,44.15635,44.59801,45.22742,44.34729,45.1811,45.97181,46.88517,48.63124,47.7462,48.63165,47.87491,51.28199,50.50762,50.34402,51.0622,51.78039,50.68707,50.57866,50.69142,50.25061,46.29488,45.3361,44.3773,43.41844,44.39495,43.9808,43.5667,43.1525,42.7384,42.3242,41.9101,41.49591,42.432,,
"Papua New Guinea",51.73448,48.64347,52.74237,51.72394,51.29173,50.02016,51.71226,51.9218,51.14532,51.66601,51.391,50.66867,49.39482,48.27517,48.48169,50.64487,50.7327,50.42003,48.32362,51.3271,53.17303,52.66423,54.07554,53.11705,53.72795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9081,45.19828,,,,,,,,,,,,,
Peru,,,,,,,,,,,,,,,,,,,,48.79299,45.74163,49.07635,49.4869,47.85845,47.00838,47.66514,52.28149,53.54742,49.14787,48.70881,49.9805,51.25212,52.13136,50.9578,51.7509,52.5441,53.3372,54.1304,54.92353,55.39156,55.68039,55.4981,55.44864,55.14951,54.87018,54.74147,55.29676,54.64381,54.18668,54.36254,53.36158,53.71517,53.91199
Philippines,47.48684,47.3596,47.15375,47.04021,50.41125,47.70583,47.8894,48.7855,47.30016,46.24994,47.76146,48.69256,47.68338,48.41299,49.01832,47.80779,46.39436,45.14787,46.42076,46.30648,48.20911,47.36347,47.6953,48.67282,49.06373,49.00274,48.80976,49.33731,49.34343,49.27132,49.63693,49.62035,49.23696,47.68582,47.42189,46.72251,47.17817,47.19647,47.45197,47.49661,47.55774,47.58941,48.9433,47.76036,47.82368,48.67071,48.32922,47.67602,48.0663,48.45655,49.73502,49.67638,49.66728
Poland,,,,,,,,31.85737,31.67974,31.34661,31.12982,31.3499,31.63994,31.68459,31.06202,31.09631,31.34668,31.41368,29.55966,29.53882,29.8835,30.53158,31.12361,31.76416,31.26945,30.97639,31.64808,34.87005,33.73752,35.84615,36.58436,37.84665,38.64675,37.09541,37.912,38.40722,41.77894,41.48621,42.92912,42.35149,41.53561,42.07854,41.73984,41.48879,40.56026,40.11392,40.29187,40.31694,40.2944,40.2718,39.97253,39.7325,39.42879
Portugal,40.91578,40.19896,38.87484,39.4025,39.48215,39.55184,40.29852,40.7764,37.89917,37.15248,36.94341,37.05292,34.33498,34.68344,34.32503,34.60379,34.26529,34.13587,34.77304,35.14141,35.12149,35.52968,36.30624,36.24651,36.0673,37.29187,37.46111,37.8835,38.3058,38.7282,39.1505,39.5729,39.9952,40.41759,40.49071,40.5381,40.58542,41.08635,41.46522,41.37011,41.65755,42.13985,41.71738,42.25026,42.44209,42.1034,42.61123,43.11086,42.76771,42.75525,42.82897,42.56939,42.44889
"Puerto Rico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.19607,50.33938,50.05907,49.81034,49.81403,50.9455,50.37999,49.91259,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,,,,,,,,,,,,,52.90388,53.38567,55.74667,55.9516,56.15653,54.03063,54.31216,55.76925,54.06217,54.0497,54.0373,54.0249,54.0125,54,53.98761,54.09716,53.604,55.32638,51.54789,51.72583,51.16523,50.52165,50.23239,52.21664,56.40259,57.0784,57.75421,56.46849,56.74863,
"South Korea",44.2485,43.93204,44.7589,44.80715,44.0192,45.29668,44.52977,44.66904,45.35363,45.48624,43.24811,43.47293,43.62807,42.51794,42.18949,41.38356,40.18621,40.94083,41.56665,41.00354,41.46517,40.21456,39.99687,39.35575,38.32311,38.14281,38.22079,38.77836,37.95891,38.2591,38.04477,38.3582,37.71429,38.22573,38.16764,39.49862,38.87474,39.17384,39.32035,38.90559,39.59213,39.99669,40.04294,39.44948,41.33838,40.39223,39.8077,38.89798,39.18956,39.01968,,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.47448,49.4841,50.38274,47.08704,44.43117,44.51314,48.27828,51.19236,46.63145,38.79273,42.06337,40.94347,40.4532,39.68696,39.36168,37.86282,41.80127,43.30907,42.9439,42.5787,42.2134,41.84823,
Romania,34.28913,33.7064,33.13456,33.60831,33.67814,33.44661,31.87531,31.7658,31.6563,31.5468,31.4373,31.3278,31.2182,31.1087,30.9992,30.8897,30.7802,30.6707,30.5612,30.4517,30.3422,30.2326,30.1231,30.0136,29.9041,29.7946,29.6851,29.57557,31.42018,33.65777,33.00927,34.42563,35.68087,36.30833,38.98263,38.10882,38.51065,40.38901,41.25874,41.62941,41.1046,40.9261,40.567,40.76709,40.27393,40.07012,42.13653,42.56411,42.4591,42.35411,44.09493,41.77958,42.51867
Russia,28.92691,28.49783,27.66851,26.91681,26.37919,25.62134,25.37916,25.39616,25.48523,25.48907,25.36342,25.19769,25.00289,24.61584,24.49419,24.22868,24.18633,24.3963,24.52743,24.7953,24.12331,24.80028,24.79981,24.93331,24.85431,24.83854,26.10717,27.13262,31.0179,34.9032,38.7885,40.68351,42.02715,42.84023,42.86837,42.89051,44.23035,45.03093,44.14568,42.78087,43.37795,43.12987,42.60232,42.00891,41.66161,41.02728,42.0944,42.00116,42.5533,43.10553,43.26214,43.45178,43.6656
Rwanda,,,,,,,51.95906,52.32743,51.01326,51.94911,55.09515,48.65373,47.4789,46.3042,45.12938,45.14928,46.14486,45.8601,45.5754,45.2907,45.0059,44.72118,47.84731,45.62717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,,,,,,,,,,,,40.54584,39.6364,42.05294,42.30263,40.46648,40.66411,40.69715,48.25079,49.17876,48.12505,47.79589,37.40879,40.65204,43.00038,47.64772,46.56614,44.91969,49.03201,48.30014,46.4501,50.99004,48.41071,48.66656,49.68105,50.05009,48.46072,47.04063,48.69422,50.50617,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,31.69897,37.41361,38.84725,35.79081,33.23217,34.69567,35.99988,39.60389,37.92136,37.26427,37.27423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,44.37156,45.43459,46.61963,46.43792,46.08266,46.11372,46.08807,45.9468,44.83123,42.89273,40.68392,39.70387,39.34024,39.24711,38.78999,37.60618,36.30385,35.45372,35.48491,35.87582,36.1459,35.78582,36.95806,37.61187,36.58295,34.7725,34.83829,34.75854,34.84074,34.6452,34.90942,34.33955,33.96289,34.04804,34.63192,35.75635,36.67331,36.7019,37.49899,37.73037,38.04883,38.04545,37.6157,37.62685,37.75577,37.7248,38.44089,39.02263,39.0835,39.14439,39.19719,40.41978,40.84136
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.14817,36.39647,35.90372,36.62121,36.26836,36.49796,36.87963,36.94958,37.28554,37.78693,37.84542,37.95979,38.43762,37.98722,37.03815,35.92087,36.35632,36.85407,36.8737,36.8934,37.36469,37.02977,36.39808
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,24.22688,24.7894,26.69498,28.66711,31.31061,31.63306,31.9993,32.35997,32.61092,32.89945,33.25957,33.51662,32.79064,32.98421,33.10767,32.88025,33.99064,34.31862,34.48848,33.57492,33.41079,33.65053,35.21951,34.69527,34.54789,,,,
Somalia,,,,,50.51889,49.22672,48.27971,48.88157,48.07065,43.82464,47.10983,48.13837,47.55349,46.50114,49.68991,46.54419,43.194,42.8359,42.4779,42.1198,41.7617,41.4037,41.0456,40.68752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South Africa",43.44741,43.14799,42.9635,43.33252,43.25562,43.28706,43.12722,43.23609,43.20414,44.13229,43.05921,43.22379,43.42345,42.62429,42.99237,43.37019,43.94032,44.27604,44.14996,44.1659,44.16563,44.19724,44.9858,44.68139,44.6855,44.61391,44.93633,45.13414,45.42648,45.5057,45.58492,46.19551,46.20677,46.43134,46.62777,45.67038,45.54509,46.45706,47.17093,47.00736,47.2691,47.53083,46.71326,46.90631,45.12477,45.27246,45.85747,46.99174,47.16754,47.28679,47.65864,48.01535,48.1219
Spain,42.56602,42.31319,41.86224,42.66887,42.40717,42.43969,42.70679,42.70728,42.40945,42.28932,42.33232,42.49372,41.50028,41.63251,41.77037,38.4713,38.98094,38.57279,39.05545,39.2474,39.26671,39.4799,40.19986,40.54635,40.55806,41.03596,41.30684,41.20269,40.96423,40.96123,41.96816,42.03249,41.38913,41.19857,41.02547,40.92089,40.80956,40.66242,40.26744,39.90657,39.86393,39.82008,39.66025,39.59486,39.39969,39.5671,40.36461,40.89638,41.2086,41.52074,42.04284,42.34703,42.21196
"Sri Lanka",,,,52.14411,51.8876,51.631,51.3745,51.1179,50.8613,50.6048,50.3482,50.0917,49.8351,49.5786,49.322,49.0655,48.8089,48.55238,50.1156,48.63652,46.96714,48.16658,48.25454,45.96821,49.15486,47.85109,46.00108,47.07742,44.97255,43.10837,44.14655,44.47044,45.17929,45.47665,45.66798,47.13197,47.30975,47.37313,48.18616,48.3959,48.6056,48.8153,49.0251,49.2348,49.44451,44.41614,45.1153,43.79295,44.95498,44.68227,44.73027,44.5867,
Sudan,,,,,,,,,,48.84085,48.8365,48.8321,48.8277,48.8234,48.819,48.8146,48.8102,48.8059,48.8015,48.7971,48.7927,48.7884,48.784,48.7796,48.7752,48.7709,48.7665,48.7621,48.7577,48.7534,48.749,48.7446,48.7402,48.7359,48.7315,48.7271,48.7227,48.7184,48.714,,,,,,,,,,,,,,
Suriname,,,,,,,,,,,,51.49354,49.75546,48.56962,47.61862,46.55608,44.56044,42.9629,43.23708,42.89923,44.2263,46.02851,45.45542,46.37604,46.038,46.12015,46.24437,46.08998,48.23223,46.55439,44.02029,,,,,,,,,,,,,,,,,,,,,,
Swaziland,,,,,55.69784,54.85096,52.9322,51.01345,50.93923,50.94751,54.19512,52.9777,51.7604,50.54297,54.92657,52.97709,49.43747,52.19415,50.63099,50.38001,51.33224,48.94644,48.74076,46.52924,52.70617,54.12468,53.65881,52.25605,45.02844,48.65867,49.60346,51.77019,47.96498,,,,,,,,,,,,,,,,,,,,
Sweden,29.85222,29.34522,29.02334,28.96675,28.94782,28.94521,28.19934,28.36198,28.20667,27.98589,28.07689,27.76932,27.67588,27.8108,27.82493,27.87133,27.79933,27.77258,28.10698,28.67906,29.0495,29.07728,29.20284,29.35249,29.19076,29.39809,29.39871,29.30648,29.70843,30.23897,30.80298,30.56115,29.75241,29.58376,31.92632,31.12764,30.67254,31.10456,30.52737,32.56527,32.5837,33.1382,33.34869,33.41954,33.46116,32.78326,33.20052,33.76771,33.11068,34.2807,34.45726,34.43639,
Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.73851,32.28362,31.85109,32.35658,32.31789,35.10311,35.96183,35.62473,36.46053,37.41607,36.95975,37.17948,34.56533,34.67954,34.477,34.27444,34.76628,,
Syria,47.2206,46.92277,46.93415,46.72747,46.65151,45.90181,46.53859,44.90098,44.62116,44.30286,43.94437,43.54377,43.27935,43.87923,45.23864,45.18391,45.36179,49.42131,49.83773,49.48299,37.55613,42.38203,39.41667,41.41674,39.73969,41.99268,43.6078,45.2229,46.8381,48.4532,50.06832,57.73334,57.33945,53.6301,49.9207,46.21128,46.2072,47.63899,48.08461,48.37313,48.29137,48.6518,49.30762,48.95665,47.69869,47.15325,47.59809,,,,,,
Thailand,,,,,,50.02507,50.21083,48.47438,49.99622,50.32,50.6437,50.96742,50.91152,50.78072,52.43333,51.9039,51.37454,50.5833,49.792,49.00077,48.7614,48.52206,47.0508,45.57959,47.1733,48.76694,50.92326,47.89577,47.82117,47.376,46.93083,43.58525,43.2613,42.93732,43.3645,43.79169,42.4417,41.09166,41.3835,41.67528,40.3953,39.1152,37.8352,36.55519,,,,,,,,,
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,30.80252,34.79196,33.60715,35.91264,38.94947,36.71119,37.42813,38.38221,39.535,41.35841,41.26002,41.77108,41.00947,42.38923,42.90051,44.0235,45.14647,44.76585,44.94073,45.84198,44.90773,44.15633,44.78862,44.92987,,,,,
Togo,,,,,,,,47.24996,46.17474,43.2079,44.8904,46.57296,49.05197,48.03647,50.18693,50.81415,51.80973,52.19801,53.36283,56.49892,49.59954,47.34952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,,,,,,,,,,,,,,,,,43.19077,41.60519,42.18324,45.7784,49.37362,43.8202,45.92358,48.48759,49.89088,41.82131,39.74372,43.95086,46.35553,48.84689,46.25686,45.32699,43.72142,47.30023,47.25401,49.3161,51.3782,53.44035,50.03463,49.21441,49.29643,53.1946,,,,,,,,,,,
"Trinidad and Tobago",,,,51.43769,50.58469,49.89377,49.47,49.0463,48.6225,48.1988,47.7751,47.35132,47.99079,49.15534,48.11687,49.44682,49.4963,49.5457,49.59511,49.35139,48.51608,48.62146,49.65496,50.52618,50.89595,52.3249,53.7538,56.27657,52.95945,52.58272,53.73568,53.11091,54.90591,54.8864,54.8669,54.8474,55.17361,54.72884,,,,,,,,,,,,,,,
Tunisia,47.85154,49.01986,48.43477,48.44328,47.36177,47.42863,46.9935,46.77866,46.7587,46.85777,47.14766,48.17443,47.57904,47.72189,46.01145,45.77025,45.19927,45.12611,44.91879,45.5028,46.0869,46.6709,47.2549,47.839,48.423,49.007,49.5911,50.1751,50.7591,51.3432,51.9272,53.12703,49.3147,49.94587,53.06528,53.2169,53.51568,53.61509,54.44418,55.20769,53.3852,51.5626,49.7401,47.9176,46.095,44.2725,42.44997,42.1734,42.2119,42.25032,42.64268,42.55338,
Turkey,45.70047,46.43436,45.61681,45.24769,44.88633,44.79789,44.28656,43.88706,44.77656,45.55403,43.77107,43.39368,44.30852,43.40649,44.10966,45.14468,47.91683,46.51221,45.92968,45.20348,44.56407,44.75036,44.52308,44.3704,44.96976,45.1591,46.9923,47.9175,48.13585,49.72865,49.47565,50.28398,50.06365,49.04817,48.80618,49.34142,49.40451,50.3866,50.5716,50.75666,50.52268,48.66027,47.91914,47.96839,47.58335,47.21585,47.69152,47.1589,46.61348,45.74068,45.12952,44.77874,44.69663
Uganda,48.41483,48.91922,49.82349,50.0781,49.99828,50.32951,50.92547,51.1424,51.3594,51.2046,51.0499,50.8951,50.7403,50.5855,50.4308,50.276,50.1212,49.9664,49.8117,49.6569,49.5021,49.3473,49.19257,50.9363,52.67998,53.0167,53.35348,51.2875,49.2215,47.15549,43.3345,42.66656,48.10886,50.65879,50.85898,50.71567,51.02875,51.42957,,,,,,,,,,,,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.35143,35.19685,40.6386,43.6949,44.33466,44.24833,44.76028,43.59663,43.15457,42.61822,43.04989,42.94281,42.67056,41.93798,42.81166,41.936,43.40181,43.1166,42.8818,42.64703,42.93213,43.90841,44.3212
"United Arab Emirates",,,,,,,,,,,,,,,48.71254,48.55359,46.3597,44.1659,41.972,43.1889,44.4058,45.6227,46.83966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
