Country,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Panama,,,,,,,83.37999725,84.75,84.30999756,83.19000244,84.29000092,81.56999969,78.11000061,80.12000275,81.2467,82.3733,83.5,83.95999908,83,80.43000031,79.84999847,78.95999908,77.30999756,77.01000214,79.33999634,79.33999634,75.26000214,74.91999817,74.83999634,71.94000244,72.44999695,74.59999847,73.15000153,66.94000244,69.81999969,74.22000122,71.27999878,70.48000336,70.69999695,,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.81000137,49.16999817,47.61999893,50.43999863,51.72000122,48.54000092,54.93000031,54.79000092,55.40000153,
Peru,,,,,,,,,,,,,,,,,,,,,36.11000061,32.72000122,36.18999863,35.70999908,32.56999969,33.24000168,60.97999954,58.38000107,57.58000183,58,59.75999832,59.70999908,61.61000061,32.77999878,33.61999893,36.02999878,37.65999985,37.84000015,38.59,39.34000015,
Philippines,,,,,,,,,,,,,,,,,,,,,,,49.22000122,48.77000046,50.77000046,48.59999847,47.90000153,49.31000137,51.00999832,49.88000107,50.36000061,51.33000183,51.43999863,51.97999954,53.06000137,53.27000046,54.59000015,55.88999939,55.29000092,56.88000107,
Poland,,,,,,,,,,,,,,,,,71,70.12000275,70.75,72.29000092,72.48000336,73.23999786,74.62000275,75.87000275,74.95999908,74.18000031,74.58999634,76.33000183,76.22000122,76.91000366,78.23999786,79.08999634,79.59999847,79.91999817,79.91999817,80.19000244,80.81999969,81.55999756,82.26999664,82.37000275,
Portugal,,,,,,,,,,,66.16999817,64.90000153,67.05999756,68.52999878,69.88999939,67.87999725,75.83999634,75.02999878,74.15000153,74.55000305,73.73999786,72.91000366,72.18000031,73.19000244,73.94999695,73.91000366,74.40000153,74.29000092,76.12999725,75.86000061,76.81999969,77.12999725,77.37999725,78.51999664,79.58999634,82.76000214,82.33999634,82.55999756,85.13999939,86.08999634,86.61000061
"Puerto Rico",,,,,,,,,,,,,,,,91.83999634,92.15000153,92.45999908,93,92.26000214,92.16999817,92.23999786,92.33999634,92.47000122,92.68000031,92.94999695,91.68000031,92.37999725,91.80999756,92.04000092,91.40000153,90.77999878,92,92.0186,92.0371,92.0557,92.0743,92.0929,92.1114,92.12999725,
Qatar,,,,,,,,,,,,,,,,,,,,,,99.91000366,99.9043,99.8986,99.8929,99.8871,99.8814,99.8757,99.87000275,99.7722,99.6744,99.5767,99.4789,99.3811,99.2833,99.1856,99.0878,98.98999786,99.3,99.61000061,
Romania,,,,,,,,,,,,,,,67.91000366,63.25,57.40000153,57.72999954,56.86000061,53.47000122,57.18999863,54.61999893,53.79000092,52.36000061,51.50999832,51.50999832,58.54999924,59.06999969,65.77999878,65.18000031,67.05999756,66.58000183,67.65000153,67.52999878,65.61000061,66.70999908,66.61000061,67.30000305,68.25,72.23999786,
Russia,,,,,,,,,,,,,,,,,94.36000061,94.72000122,94.47000122,94.38999939,94.69999695,96.13999939,96.27999878,89.34999847,90.33999634,92.27999878,92.56999969,93.27999878,93.08999634,92.73000336,93.08999634,93.30999756,93.33000183,93.29000092,93.94999695,93.73999786,93.95999908,93.59999847,93.75,93.73000336,
Rwanda,,,,,,,,,,,,,,,,,,,,,3.25999999,3.3883,3.5167,3.645,3.7733,3.9017,4.03000021,4.779,5.528,6.277,7.026,7.775,8.524,9.273,10.022,10.771,11.52000046,,,,
Samoa,100,98.3644,96.7288,95.0932,93.4576,91.822,90.1864,88.5508,86.9152,85.2796,83.644,82.0084,80.3728,78.7372,77.1016,75.466,73.8304,72.1948,70.5592,68.9236,67.288,65.6524,64.0168,62.3812,60.7456,59.11000061,57.708,56.306,54.904,53.502,52.09999847,53.95,55.8,57.65,59.5,61.35,63.20000076,63.20000076,63.20000076,,
"San Marino",,,,,,,,,,,,,,,,,,,,82.58000183,83.52999878,84.33999634,85.36000061,86.40000153,88.615,90.83000183,91.04000092,91.22000122,91.87000275,91.87999725,92.30000305,92.84999847,93.20999908,93.48000336,93.54000092,,,,,,
"Saint Thomas and Principe",,,,,,,,,,,,,,,,68.94999695,66.5208,64.0917,61.6625,59.2333,56.8042,54.375,51.9458,49.5167,47.0875,44.6583,42.2292,39.79999924,39.79999924,39.79999924,65.01999664,,,,,,,,,,
"Saudi Arabia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.12000275,97.5475,97.975,98.4025,98.83000183,98.58999634,98.55999756,
Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89000034,,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.98999786,73.88999939,77.62000275,76.79000092,67.94999695,70.58000183,71.13999939,73.55999756,73.93000031,71.66999817,71.34999847,75.25,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.80000305,91.8075,91.815,91.8225,91.83000183,
"Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.660000086,,,,,,,,,,,,
Singapore,,,,,,,,,,,89.80999756,89.29000092,91.09999847,91.26999664,91.86,92.44999695,92.47000122,92.91000366,92.38999939,93.5,91.88999939,91.80999756,91.70999908,90.48000336,94.20999908,90.56999969,90.62999725,90.51000214,90.36000061,90.12,89.87999725,89.93000031,90.06999969,89.9033,89.7367,89.56999969,89.23999786,89.54000092,90.01999664,90.79000092,
Slovakia,,,,,,,,,,,,,,,,,,,96.59999847,96.20999908,96.45999908,96.15000153,96.05000305,95.41000366,95.41000366,94.87000275,95.36000061,94.08000183,92.27999878,92.41000366,91.97000122,91.94000244,91.83000183,90.19999695,90.62000275,90.26000214,90.06999969,90.23999786,90.05999756,89.68000031,
Slovenia,,,,,,,,,,,,,,,,,,87.84999847,85.38999939,85.81999969,86.72000122,83.62000275,83.94999695,84.58000183,86.94000244,86.08999634,87.04000092,88.98999786,86.94000244,87.34999847,86.69000244,86.76000214,88.72000122,87.16000366,85.98000336,86.56999969,87.20999908,86.41000366,83.98999786,86.52999878,
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,80.54000092,80.76000214,78.55999756,78.38999939,80.51999664,84.22000122,85.59999847,85.55999756,85.97000122,86.98999786,87.38999939,88.18000031,87.93000031,
Spain,,,,,,,,,,,67.69999695,66.87999725,68.80000305,71.19999695,73.22000122,74.45999908,74.31999969,74.87000275,75.94000244,76.58000183,77.52999878,79.05999756,80.04000092,82.04000092,83.19000244,83.40000153,84.75,85.55999756,85.80000305,85.65000153,86.30999756,86.65000153,86.80999756,87.36000061,87.69999695,87.77999878,87.22000122,86.86000061,87.01000214,87.16000366,87.23999786
"Sri Lanka",,,,,,,,,,,,,,,,,,65.59999847,64.19999695,63.20000076,63.90000153,61.83000183,55.20000076,57.09999847,55.5,60.06000137,58.79999924,59,60.59999847,58.20000076,54.77000046,55.09000015,54.72999954,54.84999847,54.29000092,53.15000153,56.06999969,53.99000168,54.74000168,,
"Saint Lucia",,,,,,,,,,,,,,,,,,,71.72000122,72.31999969,68.40000153,72.34999847,72.37999725,72.41000366,70.59999847,,,,,,,,,,,,,,,,
Suriname,,,,,,,,,,,,,,,,,,,,84.69999695,85.94000244,83.27999878,86.79000092,81.0713,75.3527,69.634,63.9153,58.1967,52.478,46.7593,41.0407,35.322,29.6033,23.8847,18.166,12.4473,6.7287,1.00999999,1.610000014,,
Sweden,,,,,,,,,,,,94.58999634,94.72000122,94.55000305,94.83999634,94.94999695,94.87000275,94.16999817,93.66999817,93.12999725,93.30000305,93.41000366,93.37999725,93.58000183,94.12999725,94.23000336,94.30999756,94.56999969,94.41999817,94.23000336,94.23999786,94.19000244,94.08000183,93.77999878,93.55999756,94,94.06999969,93.77999878,93.80000305,93.76999664,
Switzerland,,,,,,,,,,,,,,,,87.98000336,87.55999756,86.94999695,86.97000122,88.01999664,84.44000244,83.83000183,84.41000366,84.58000183,84.77999878,85.62999725,85.76999664,85.30000305,86.87000275,86.58000183,86.5,86.06999969,86.77999878,87.05999756,87.16000366,86.83999634,86.94000244,87.04000092,87.19000244,87.66000366,87.80999756
Syria,,,,,,,,,,,,,,,,,,,,,,,,,,46.63999939,51.206,55.772,60.338,64.904,69.47000122,68.93000031,71.91000366,78.33000183,75.87000275,83.04000092,,,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.47999954,,,,,,,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,3.970000029,4.347,4.724,5.101,5.478,5.855,6.232,6.609,6.986,7.363,7.739999771,9.22,10.69999981,9.329999924,,
Thailand,,,,,,,,,,,,25.36000061,24.48999977,24.45999908,25.55999947,28.03000069,28.20000076,31.42000008,31.70999908,32.45000076,34.22000122,35.16999817,35.27999878,37.52000046,38.81999969,39.93999863,39.34000015,40.15999985,42.93999863,42.72000122,42.86000061,42.43000031,42.56999969,43.34999847,43.15999985,41.34999847,40.75999832,40.72000122,45.18000031,,
"Timor Leste",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.25,,,,,,
Tonga,,,,,,,,,,,,,,,,,,,,,40.22999954,,,,,,,,,,,,,,,,,,,,
"Trinidad and Tobago",,,,,,,,,,,,73.59999847,73.26000214,74.75,77.30000305,77.13999939,76.94999695,76.19000244,75.86000061,77.13999939,78.48000336,77.62000275,80.15000153,79.36000061,80.12999725,80.01000214,82.36000061,82.55999756,83.98000336,83.02999878,83.36,83.69,84.02,84.34999847,84.33000183,84.1467,83.9633,83.77999878,84.26000214,84.31999969,
Tunisia,,,,,,,,,,,,,,58.63000107,60.714,62.798,64.882,66.966,69.05000305,69.6635,70.2771,70.8906,71.5041,72.1177,72.7312,73.3447,73.9582,74.5718,75.1853,75.7988,76.4124,77.0259,77.6394,78.2529,78.8665,79.48000336,80.19999695,,,,
Turkey,,,,,,,,,,,,,,,21.63999939,20.11000061,23.29000092,27.67000008,25.35000038,26.02000046,26.37000084,29.98999977,30.82999992,29.29999924,35.29000092,33.22000122,36.97999954,38.13000107,39.27000046,43.81999969,50.77000046,52.43999863,53.11000061,51.09000015,50.72999954,51.63999939,54.27999878,56.58000183,60.22999954,61.81000137,
"Turks and Caicos",,,,,,,,,,,,,,,,,,,,,,,,,,,,92.02999878,93.05000305,94.08000183,96.06999969,96.12999725,97.08999634,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,97.51000214,,,,,,,,,,,,,,
Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.96000004,12.31,12.66,13.01,13.35999966,,,
Ukraine,,,,,,,,,,,,,,,,,,,,88.27999878,87.22000122,81,80.13999939,90.88999939,89.23999786,88.86000061,87.44999695,87.34999847,83.76000214,80.62000275,79.98999786,79.5,80.73999786,80.87000275,80.44000244,79.93000031,80.48999786,80.34999847,85.88999939,86.15000153,
"United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.69000244,98.7867,98.8833,98.98000336,,,,,,,,
"United Kingdom",,,,,,,,93.83999634,93.30000305,93.11000061,93.23000336,92.30999756,92.31999969,92.04000092,91.81999969,92.01999664,91.73999786,91.75,91.73000336,91.94999695,92.01999664,91.94999695,92.08999634,92.23000336,92.05999756,92.47000122,92.44000244,92.04000092,92.01000214,92.06999969,91.77999878,91.58999634,91.65000153,91.26000214,90.73000336,90.54000092,90,89.84999847,89.23999786,89.34999847,
"United States",93.54000092,93.33000183,93.36000061,93.26999664,93.26999664,93.23999786,93,92.88999939,93.02999878,93.23999786,93.5,93.40000153,93.23000336,93.19999695,93.26000214,93.16999817,93.62000275,93.62000275,92.91999817,93.06999969,93.13999939,93.26000214,93.56999969,93.80000305,93.69999695,93.77999878,93.94999695,93.87000275,93.91000366,94.05999756,94.04000092,94.16000366,94.43000031,94.33999634,94.40000153,94.48000336,94.37999725,94.40000153,94.61000061,94.70999908,94.80999756
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,77.38999939,75.79000092,71.23000336,76.37000275,76.2,76.02999878,73.18000031,72.69000244,72.79,72.88999939,73.48999786,73.98999786,75.25,75.52999878,76.12999725,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.68000031,,,,,,,
Venezuela,,,,,,,,,,,,,,,,,,,70.73999786,67.93000031,65.16999817,65.69000244,59.52999878,58.97999954,58.06000137,57,58.22000122,57.97999954,61.84000015,62.99000168,64.93000031,60.65000153,65.61000061,60,60.29999924,60.66999817,63.02999878,63.47000122,,,
Vietnam,,,,,,,,,,,,,,,,,,,,,13.53999996,15.02999973,17.78000069,15.25,15.10999966,17.06999969,16.89999962,17.86000061,21.14999962,22.1437,23.1375,24.1312,25.125,26.1188,27.1125,28.1063,29.10000038,29.43000031,30.60000038,34.25,
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,58,57.79999924,58.90000153,56.79999924,55.90000153,64.19999695,61.13000107,54.88999939,56.75,56.47999954,54.99000168,52.15999985,61.08000183,62.31,63.54,64.76999664,63.20999908,64.88999939,65.88,66.87000275,
Yemen,,,,,,,,,,,,,,,,,,,,,,,,13.81999969,,,,,,,,,,,,,,,,,
Zambia,,,,,,,,,,,,,,,14.72999954,14.157,13.584,13.011,12.438,11.865,11.292,10.719,10.146,9.573,9,,,,,,,,,,,,,,,,
Zimbabwe,,,,,,,,,,,,,,,,,,,18.20000076,19.57,20.94,22.30999947,22.7,23.09000015,23.11,23.13,23.14999962,22.4122,21.6744,20.9367,20.1989,19.4611,18.7233,17.9856,17.2478,16.51000023,24.12999916,20.515,16.89999962,,
