Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Indonesia,,,,,,,,,,,,,,,,,,,,,,,,24.34088396,24.11946395,23.93817311,23.49455454,25.34568376,48.18913634,32.30989808,39.05400008,37.20012939,31.1534022,29.04715776,30.70457314,32.46828956,29.57807387,28.05412539,28.40920434,23.61085276,24.299031,26.32735313,24.59437879,23.92357639,23.63391576,21.09197578,
India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.55133804,19.28476055,21.07455109,20.43361459,23.80180645,19.82163932,,,,,,,
Ireland,33.05220569,32.28545679,30.89893871,33.97870483,38.06199246,38.17625138,41.36052336,44.16393655,44.64707701,44.45778206,44.30914384,43.3232994,42.98508641,46.89809363,53.24645947,53.97322773,49.04041056,52.37710554,55.52592818,58.85776044,54.64080028,55.51536887,58.33562025,63.29119168,67.87876259,73.43206209,74.8183485,77.15320276,84.43390307,86.60785983,94.48989796,95.32442889,90.47763882,80.8514778,80.53675785,79.58316136,79.00152176,80.7825451,84.11994373,93.23877185,103.1109155,103.1196108,106.8901683,106.0379836,112.9790317,124.6425577,121.5823557
Iceland,43.95959721,36.58374618,34.21902387,34.75790783,30.69877169,32.53101567,33.75324972,32.17458476,35.6928966,37.08427509,34.68627827,33.83359877,31.45018332,38.7887997,37.14743778,39.33549355,37.71180573,33.50216279,31.03917377,32.76882504,32.88139499,30.59070242,29.6115204,32.02906606,34.95475943,34.71920801,35.4590379,35.41045455,33.90902631,32.63973699,32.41168483,37.325926,35.89898666,32.97978953,32.69398113,30.6231397,31.13239333,33.36273104,41.24023323,49.69275175,53.66628135,56.56702427,56.97326791,55.40845645,53.25777116,53.69010057,49.10363883
Israel,21.74238827,23.80361826,24.41546611,23.61793254,22.84284507,24.05536071,27.67827275,32.1071342,38.35122435,35.39907909,37.15060288,35.97639761,31.02249536,28.48215703,33.03660256,37.09608375,32.79707841,32.37436696,29.19779041,31.39394101,29.70801926,25.49078343,26.02636127,27.74991863,27.75559801,27.4774267,27.06081305,27.88531169,28.57445123,32.62048238,35.56951087,31.31299242,32.89980282,34.65872106,39.12793636,40.79172863,40.80076336,40.51987343,38.51357379,33.3321893,34.99118213,35.99120332,36.05053497,33.26775784,32.21466443,31.27068817,30.26728582
Italy,15.21085096,15.62866795,16.36442731,16.15569988,18.58181753,18.79070357,20.10724744,21.44638382,21.74639887,22.45507569,20.2490843,21.73295086,21.18587068,20.39635812,21.07015497,21.17846868,18.76228132,18.04016479,17.63283508,18.57443443,18.31641086,17.08916534,17.5337287,20.46274554,21.93933086,24.74947294,23.76292535,24.20028018,24.12268786,23.25048848,25.65778639,25.73175161,24.47218156,23.36073613,24.0629022,24.65166234,26.22796749,27.42719894,26.96454274,22.47659593,25.18821114,27.00634622,28.58636368,28.8625863,29.30651305,29.93825933,29.81719141
Japan,10.59532734,11.48384821,10.37737388,9.840657194,13.33444042,12.54705897,13.2917639,12.83919349,10.9020085,11.34130703,13.42497211,14.40134368,14.20451872,13.63507447,14.72270399,14.09724613,11.10165326,10.14825476,9.766239935,10.23955725,10.28979788,9.876144114,9.770917734,9.058847411,9.003650174,8.971796831,9.479069217,10.54885166,10.52448023,9.951760005,10.62448501,10.22909915,11.01822103,11.63929347,12.97203231,14.01244112,15.8729023,17.49331657,17.42403772,12.52091416,15.03675698,14.92499621,14.54475256,15.91539812,17.54637939,17.63587721,16.14299414
"South Korea",11.44625734,12.68458917,16.61345603,23.94304888,22.25916573,22.68993156,25.55712819,26.0260363,24.91338004,23.46914389,28.4558654,29.95600519,27.3670122,27.98907408,29.4217757,27.33070761,32.47528972,34.8818559,33.02830363,27.85711665,25.33990045,24.15270273,24.62672093,24.13323026,24.24968761,25.9335211,25.28473993,28.97702278,40.38929844,33.56407166,35.00887773,32.73244538,30.82685501,32.70217,38.29500278,36.80966448,37.16626369,39.18467708,49.96141213,47.54976045,49.41949312,55.74747445,56.34023922,53.87507631,50.27553375,45.33668976,42.23815894
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,37.14461513,41.9404333,44.96674604,39.12476433,32.41433351,38.5456562,44.04264011,47.34210942,46.16971823,47.3466815,53.84223736,55.62027105,50.35830788,57.13900595,51.93919925,65.34215145,74.99540637,81.62369283,83.96041129,80.89475356,75.86278433,74.34531405
Luxembourg,88.06703879,87.33536755,82.12118701,88.51089501,101.6920536,91.62476426,87.31500501,86.06128926,83.00640193,90.08842353,87.70723992,85.85085869,88.18605946,89.40868118,100.1624732,107.4600164,98.3406912,95.60288381,97.13806889,99.86153529,97.80076175,97.69553542,96.70785759,96.96896741,100.1809797,102.475306,106.524282,115.8470042,126.1785362,130.8296156,148.4849077,147.4394631,141.9646116,138.9002279,153.0357366,161.6764088,176.2468904,182.8880011,187.1118807,164.0695066,174.52309,177.9896562,186.4443074,190.6285823,208.2303772,222.703207,221.2677755
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,34.56705473,40.45054784,39.71451157,39.1888196,35.03116644,36.88260607,38.05599001,36.58009658,36.11872767,39.08135341,43.17540511,39.9732836,38.45098708,39.5423189,42.60288094,53.65732441,57.81669301,61.30948217,60.18544697,60.57836826,60.3224614,60.03940836
Mexico,7.015367211,6.916115636,7.299788781,7.615941871,7.614196467,6.240734214,7.685366549,9.339748803,9.47694737,10.13024749,11.37201454,11.0556028,16.28554008,20.18549132,18.46276826,16.37424675,18.42020903,20.71198507,17.83810587,17.00479715,16.650191,14.6487425,13.63985786,13.64864862,15.06205193,27.22885139,28.76201323,27.13425715,27.47035222,27.54868422,27.72498084,24.67785159,24.02641237,24.89481922,26.2426967,26.61493822,27.60109433,27.74981157,27.89818015,27.32866864,29.90588276,31.31313743,32.70279105,31.85915009,32.36514969,35.22721764,38.27348832
Netherlands,43.43648564,43.70221352,43.65920717,45.45467349,51.77748838,47.62534437,48.60354163,45.80461629,43.87337664,48.18741675,50.76422421,55.26753589,55.27822015,54.96407602,58.79640015,60.31290632,51.13196959,49.78777519,52.08987501,55.40706579,54.78558541,55.48458534,53.73983109,52.97063699,55.10867769,57.61093745,57.6456752,60.68155228,59.7344053,60.24038299,66.4929552,63.82348499,60.7507366,59.70935775,63.53583146,66.61656974,69.2789514,70.27361075,71.64260134,63.15445153,71.95397712,77.35644216,81.93622087,82.01020915,82.56536874,83.42558493,82.448505
Norway,36.47656506,34.77263671,34.95129501,37.40764116,39.8572939,36.10204307,35.9705077,34.2855074,35.98291019,39.2530485,42.75431304,42.78176394,40.95566685,41.26701019,42.26020068,41.98046949,33.58715134,31.76215791,32.46185723,37.3210468,39.41949164,39.20302448,37.13658831,37.15817162,37.33726538,37.18316645,39.94293879,40.5578083,36.90766443,38.60429912,45.71406592,44.954285,40.39499263,39.64854567,41.11486037,43.42534875,44.66481471,43.2827625,45.88649141,39.19183053,39.7251998,41.22861266,40.57433687,39.13876267,38.78287012,37.71758331,34.13655263
"New Zealand",22.08406313,22.49124854,24.45686698,24.00304249,20.62518548,23.10529551,26.68863262,26.1492232,26.64260335,28.62872053,28.80391913,27.9274364,27.73357444,28.4092138,31.81198095,29.30423428,26.63618325,26.12261793,26.19339569,26.35054102,26.76150694,29.16134637,31.19207496,30.60242388,30.77848541,29.39397718,28.34887884,28.32064419,29.61666277,30.95164495,35.74492231,35.43076457,32.84634276,29.8397254,29.54360175,28.28533903,29.58986247,29.24563141,32.04284403,28.74234234,30.26008563,30.36423577,28.86164656,28.83946557,27.90664991,27.8620087,26.38842369
Poland,,,,,,,,,,,,,,,,,,,,,25.9256869,21.28692631,21.44755374,20.7578297,21.39523163,22.96051734,22.09465194,23.35936527,25.98202515,24.12448183,27.22895405,27.22984711,28.75821751,33.39129715,34.26481842,34.60969966,37.8639851,38.56459008,37.85698901,37.18445017,40.0551305,42.56317238,44.44359206,46.31983318,47.58720503,49.52089372,52.25985494
Portugal,19.10726003,19.6471896,21.33445048,20.93713284,21.04752449,15.9804097,13.65715429,14.4324453,15.75904815,21.19337933,21.45191335,20.32748208,20.68041722,24.54756589,29.17499665,29.23775177,25.99082762,27.33429867,27.6323577,29.46059176,29.16462595,26.5434161,24.45485357,23.59646447,25.12964334,26.76555404,26.54680889,27.14541641,27.32183556,26.47186652,28.19085674,27.42399659,26.94555282,26.75170904,27.25438753,26.7342552,29.91706733,31.00574278,31.1252705,27.08071141,29.87325191,34.29133363,37.71057061,39.51617604,40.07437411,40.40260963,39.93874321
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,27.103584,24.12187751,22.88032171,28.88840332,39.98823688,40.76572871,34.13466581,32.57968732,32.58019665,31.81124508,32.53678583,31.17601985,27.87948871,28.93823611,25.82227954,27.00295045,27.97691021,26.88340433,25.7929243,27.05306438,28.66720375,25.71295184
Slovakia,,,,,,,,,,,,,,,,,,,,,25.03166799,43.70764289,66.35263966,55.13738901,58.15444415,56.68491233,52.28677871,55.06734748,46.65717174,47.47852964,54.06572062,57.79478437,57.48239223,62.19284565,68.7124767,72.04562673,81.02664006,83.27576405,80.04533635,67.60925099,76.33525779,85.04703393,91.43012388,93.81950135,91.85296342,92.96750552,94.62461021
Slovenia,,,,,,,,,,,,,,,,,,,,,81.33803629,74.86332683,56.58824134,52.65325885,53.74856799,45.6067811,46.18933998,47.59380874,47.54079007,44.14771576,50.00560331,51.74892002,52.15757286,50.89585017,54.96623585,59.57994081,64.69539298,67.59706002,66.10883418,57.24267824,64.28811469,70.37395498,73.12463236,74.51709488,75.81347879,76.99218177,77.65409487
Sweden,22.60093858,22.82434643,22.69310576,25.71016527,30.21629309,26.40674752,25.93324863,25.69419944,26.47823086,28.51774355,27.95924214,28.65320053,30.99821445,34.02896577,34.67426082,33.6200061,31.37102136,30.97319526,30.68887865,30.45511222,28.74599726,26.86462425,26.7234513,31.30746556,34.49051927,38.00289027,36.83337431,40.0517318,41.02728995,41.0378425,44.09794661,43.75395964,42.09004637,41.24430521,43.44691751,45.87325511,48.18999568,48.25806561,49.81309771,44.45230346,46.18519236,46.68289496,46.3231383,43.80068591,45.03314841,45.55123266,44.27186035
Turkey,3.691426006,4.307467906,4.709425819,5.515185358,4.874575367,4.262239984,4.535194196,3.237856631,3.727616457,3.200703292,4.587250941,7.122148846,10.25959045,11.02183578,13.72808539,13.87224932,11.65022145,13.16465782,15.76127627,13.69025797,11.22410765,11.69474889,12.16037544,11.55336019,18.04942463,16.80694421,18.20196061,20.76974216,20.56833735,18.57785908,19.44877184,26.57792143,24.46069454,22.24313335,22.75048113,21.01778127,21.65041805,21.22022457,22.82625733,22.57367254,20.44880782,22.26240792,23.66736586,22.27225514,23.76433477,23.34593035,21.96508274
"United States",5.549854817,5.391815169,5.524118308,6.669004703,8.177231127,8.212748598,7.963146315,7.639201496,7.930378503,8.743028019,9.808646622,9.506171994,8.466659552,7.613677,7.483444053,6.975559121,6.993227898,7.472849772,8.464351851,8.913368046,9.229296529,9.636019704,9.680747126,9.519215645,9.864046613,10.60551457,10.71072187,11.07979715,10.48479905,10.26828081,10.66464335,9.666070536,9.13238644,9.037519102,9.625368067,9.996398275,10.65479167,11.49790694,12.51439847,11.01165643,12.37830094,13.57379201,13.60660867,13.63931151,13.62004392,12.49904391,11.89062242
"South Africa",21.199775,21.27484013,24.63165204,24.62395105,27.16102695,26.84273267,26.88428791,29.30767686,31.38540121,34.16634047,34.34125872,27.47045403,25.61856233,23.95615995,24.68791738,30.44223835,29.60164938,29.30873961,28.18821598,25.86728999,23.49489734,21.09802531,20.703753,21.82512919,21.47418652,22.13559863,24.08026334,23.9873307,25.00505476,24.69520924,27.15888005,29.37482794,31.78083655,26.88506116,25.46709621,26.44666415,29.27389366,31.17385051,35.62243807,27.91188817,28.61528339,30.46094682,29.72388884,30.88009142,31.20551329,30.37057502,30.26054053
