Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
India,66449,63030,67188,68097,68226,70056,71325,72455,73357,74476,75338,75855,76591,77911,77891,80055,80652,79957,80994,82690,85001,86082,86318,88811,88992,89879,89841,97102,98422,102125,102728,114037,112402,121530,102305,113091,118170,120264,130374,132257,132290,121775,113443,122525,123555,130092,134605,135345,134524,138648,142118,143029,139888,148677
Indonesia,36098,36142,35606,35524,35281,35233,35222,34908,35392,36950,35981,40665,42749,43865,42161,42237,41712,43106,42476,41978,41462,32949,41833,36130,38349,42977,46419,44376,43925,59466,62981,68220,67012,69060,86999,80860,71280,76432,80662,77663,77600,78202,86263,85752,87950,86726,86652,90730,91769,90343,96287,99343,100481,102297
Iran,68822,69348,70445,70980,71644,73836,75211,76918,81611,82748,83201,81135,84917,87217,90244,93564,100408,108986,100352,111269,121604,130900,127623,135684,136435,136621,135661,149314,133027,160495,142695,160119,156529,180063,179962,191655,190771,192554,208509,209089,209611,228881,218450,234112,248311,251198,249343,256750,247457,257718,256576,255150,261562,264367
Iraq,71036,77282,79663,82277,83131,86642,89257,85128,88021,88414,92388,86361,80513,90152,90141,99415,99227,97277,86362,83754,90818,97590,95623,102205,104028,98161,96077,104523,103303,104388,101473,99666,104737,108163,104460,104711,103762,101838,102816,101785,110010,111432,92832,102310,106426,107942,110464,107096,114043,127729,123822,116075,122499,126373
Ireland,488809,503249,488968,525000,540761,516245,497112,509790,502528,570255,545658,526331,530239,546304,601679,636738,586444,587410,573425,609713,611123,593992,357203,393844,388487,408639,448304,406902,418979,248680,238784,181481,161455,148290,239620,225752,226784,292838,278127,371311,375587,370140,345340,346175,346177,369712,408485,398290,351330,319191,325037,332600,357316,376639
Israel,152872,155060,161047,167786,161102,157126,156152,170102,187188,197244,190930,188167,200623,191096,233179,246360,242271,234871,236174,233143,282146,267174,278739,305234,252865,248121,234629,237432,272321,267412,214251,221950,236131,257169,292184,308324,297557,322243,320962,296848,293418,289005,245107,298492,261460,247916,255093,240810,266106,267510,230953,206037,184007,167603
Italy,153848,144297,157724,165560,166892,170054,172363,169576,181861,181567,187022,186017,193121,204929,207627,202619,206263,206917,219601,220931,222552,213619,234192,239761,241500,243522,228736,221184,232381,227973,234232,236678,233247,239396,234242,249169,243838,246966,260339,271117,254956,239912,252470,272614,265040,257760,257759,260291,278117,261926,267018,285180,268026,272092
Jamaica,70435,70884,72411,74789,73621,75861,75667,68680,70951,77322,84295,79791,81113,84339,80542,88094,90078,85619,102618,98700,104445,101751,107231,116308,111837,108604,104907,100501,105535,108821,108402,123037,135801,143410,146001,150261,140656,143150,151012,151583,156414,147763,157124,150064,148080,152024,146594,145169,144926,139808,155450,152491,150890,150642
Japan,180190,192957,209395,201627,212177,222942,234494,255330,253169,246817,257525,264686,265173,267677,272448,274480,287664,285584,281994,277168,277721,281280,272108,278203,278628,285477,283573,274921,279142,276743,270680,278853,272726,273410,282407,286102,285660,275150,279964,283794,287343,286231,281862,275999,276729,288635,293959,294640,287631,277500,281225,262391,261886,265996
Jordan,90439,79795,90395,85879,82137,85881,98170,73675,76525,87799,96104,97725,59238,76714,110700,86250,85567,139255,131002,131467,138310,128329,147840,159092,169302,187684,228946,231602,273654,269150,242647,315140,249816,262758,269755,236163,272069,267966,254711,305142,281210,345541,315616,362679,374731,351350,435214,364797,380290,390316,459346,419767,380236,387006
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109033,102103,96795,93088,87815,91425,103330,123565,138893,147202,188799,161412,165063,173909,177829,184572,193243,222111,203220,210050,223697,227616,231603
Kenya,60462,60505,60500,60673,60953,60074,60099,60152,60099,60084,59851,59322,61026,60189,60224,60048,61005,61403,62607,63325,65020,67138,58046,58567,58543,63130,67706,72512,77082,76713,92999,106020,104744,101822,105273,104173,103195,105183,106442,107820,111166,107787,116838,108857,140771,140216,144362,136667,148141,150987,128722,135387,151047,138708
Kiribati,147059,148571,150000,151351,150000,145000,143902,142857,144186,145455,146667,147826,146809,145833,146939,148000,149020,150000,149057,151852,152727,151786,152632,151724,150847,150000,149180,138710,130159,140625,146154,145455,143904,144118,143307,142857,142745,142650,144737,141988,140000,140226,138095,137209,137579,136364,137778,138889,134913,133288,131736,125556,128773,129494
Kuwait,209040,226368,226244,225191,245614,233236,240209,239130,236559,227087,237095,267586,339925,357830,295835,303128,278864,287854,287681,284191,308581,261505,240825,290665,385944,398614,427154,414475,371966,358919,380774,492343,574139,460424,426190,431846,434566,405933,457242,474735,504214,520405,537175,539018,535618,516523,510964,509116,531004,520962,533376,442620,581526,636785
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150758,138853,110591,98728,109354,131234,141305,151939,157608,164774,175652,179643,182898,175635,177678,179154,188992,180151,184827,186746,187158,192359,194395
Laos,82400,82400,82428,82109,79266,78947,78788,78822,74204,74404,74563,74603,71186,71186,71210,78926,67961,76252,84653,83101,66250,66389,66667,66667,61111,54571,78102,72821,102678,85383,79433,82998,85500,96218,76238,67875,41176,39771,58324,62438,58111,80580,59485,62314,83449,78714,86762,66854,65409,75839,92759,74988,91164,95907
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182477,209778,182266,173488,146885,131222,119151,126427,104170,111901,108294,146991,137773,135893,125364,137562,133937,192172,180282,191702,168175,163134,231966
Lebanon,131527,141989,104649,110059,94871,97092,115035,106982,111432,124449,120341,123189,110490,118708,121031,124208,128308,133645,132549,139287,151253,156651,160421,158963,159596,162123,166904,168111,173249,183012,187553,192288,196057,205670,216939,221516,336503,317935,322596,313125,328364,298328,287860,303322,303431,261429,318685,309594,278771,298466,301181,289181,286962,284933
Lesotho,67989,67760,67905,67866,68010,68027,68027,68182,68182,69388,69388,70833,69231,69231,69231,69231,71429,71429,71429,68966,70968,73529,71429,69444,67568,70270,70270,70270,70270,73359,66667,66572,66614,66660,66711,66725,66817,66667,67857,68966,68750,72727,79412,82857,82197,81081,84211,87500,87164,87253,87385,87879,86864,89985
Liberia,41921,42183,42358,42533,42241,42414,42269,42525,42634,42764,42914,42656,43178,42955,43284,43431,43525,43714,43719,44456,44219,43906,44224,44207,43353,43931,44509,44509,44509,44711,41143,41405,41665,41933,42159,42390,42617,42797,42977,43236,43430,43613,43515,43750,44074,44253,43921,45313,46164,47023,47962,50078,49268,48127
Libya,91369,91030,99596,106350,102050,99763,103686,109270,110172,111921,99294,92342,92790,95369,99764,103669,103114,101999,103238,110821,126046,130676,129699,128900,121055,122247,125590,123864,125935,126234,127422,129965,131895,141284,143699,150717,148256,151027,158423,128520,147543,157866,156748,145662,145289,137961,147354,147722,148448,146987,147946,148883,145273,145115
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130461,149578,102851,141446,146454,154286,154601,129662,153269,153647,141050,191457,164987,180211,148521,192573,223505,237023,146282,231042,248267,206215,240369
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149744,153731,149568,150328,170175,549259,378750,414545,395714,405000,442926,424121,449130,419400,436109
Madagascar,58708,58805,60760,60719,61499,61817,62011,65488,66733,68037,68889,69071,70729,70963,71511,73405,72789,75034,72022,73474,74560,75302,75023,75197,73297,74471,74785,75815,76890,70028,54008,55883,57819,59647,61582,63434,65275,66978,68691,70254,71995,73613,75272,76892,78480,80261,81302,83240,84838,86365,87590,89213,88829,90357
Malawi,62865,63228,63717,64051,64141,64826,65144,65953,65971,63681,67769,67924,67399,68850,69776,70620,71119,72222,72887,73448,74099,74915,75585,76159,73968,74286,75394,76563,77399,72411,40310,39835,41219,41719,39467,40878,40742,41722,42558,43688,44964,46428,47924,49307,50026,50552,51010,50921,50493,50429,50250,50679,50873,51148
Malaysia,112626,114332,113351,115648,115928,121698,134669,119224,121722,132176,127488,130760,143327,148787,146723,153002,152602,155660,150883,149618,153854,151907,147416,146544,142167,143606,145791,151820,153254,154304,149758,155177,163176,168874,163448,158956,157066,171506,155043,152864,152359,153861,151901,155064,155904,161508,162858,174636,169211,186914,192291,203920,221763,210584
Maldives,148347,149442,147638,148636,149535,148839,149400,148177,148933,147258,148270,148516,149058,149078,149087,149624,148994,149741,149741,148757,147789,145212,143239,140967,140149,140449,148519,147244,149180,111362,119313,120893,117557,118973,123444,123284,120600,123750,130664,108691,137700,134723,135035,134275,127132,83333,139300,13454,12121,16967,22614,20795,19504,15255
Mali,70153,70145,70132,70547,75176,74866,74855,79819,79579,80592,81214,86154,86154,90567,88519,87733,87174,83555,78925,77325,75727,73407,73455,73666,76663,79190,80746,83498,84627,95686,94817,90694,89324,90398,92299,93534,92982,100162,95755,94676,99632,98049,99923,98280,104007,82297,103851,75671,122580,100339,94547,94407,95975,91215
Malta,60030,60740,71991,70706,69906,71679,78919,92063,104641,95123,113446,129100,124544,124132,124663,131948,124794,116621,124896,133408,139041,133961,138266,130435,128121,131687,134516,136597,142359,141993,147575,139925,143841,140912,139877,172458,165193,171324,172258,172759,157236,158498,171781,162586,147488,159463,155250,149744,147225,153902,152449,148495,153844,149589
Martinique,103704,103750,100289,104155,101571,105181,105392,104630,107050,108647,109417,115574,113665,114712,113980,103791,115715,119368,120587,106630,109012,113987,110000,115479,108901,118407,116576,121010,124413,120931,139045,143250,150589,161335,190166,184804,171294,177634,182148,174515,173952,178542,182785,155290,158030,152880,142542,173875,188486,174901,167433,166258,159752,155858
Mauritania,74074,74074,74074,78652,80899,78652,78652,80899,80899,80899,78652,72093,66667,64444,64444,68148,68148,72436,60914,61905,61404,61290,61176,64341,85496,53077,97938,101872,82911,65874,75347,52197,79672,70839,70072,85961,67722,71673,5458,6569,11799,32971,33268,39471,31022,24359,31447,29982,29398,31337,31059,30969,29866,31391
Mauritius,68614,94330,92184,81982,93767,107645,118275,107101,108363,111677,110049,104018,113005,122154,110465,108917,108337,111326,114438,109945,103912,113923,111486,114931,124330,119188,113310,119017,123694,124945,123626,122580,132076,127594,144992,137114,143476,129358,144166,156292,155819,143993,132948,135826,123745,131858,129814,129103,141497,132660,135100,131874,125769,119971
Mexico,59602,68631,69677,69750,84691,84667,89920,90648,90290,95922,105777,105810,105158,112223,110386,111026,114710,133342,137018,119826,125297,133661,139892,141200,125605,140010,137131,135694,133967,136000,137339,121604,132092,131805,148665,154242,160947,157652,163477,157785,166628,161699,167224,176717,170727,172186,189148,179580,171750,183883,179875,198541,197221,202122
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110714,111062,111046,111031,111016,111003,110991,110981,110974,110970,110969,110970,110000,111169,111366,111565,111765,113333,111536,111453
Mongolia,90000,90000,90714,90714,105333,80000,80000,80714,74667,90714,94667,68125,131765,106000,106000,119524,84000,106957,97917,109583,116400,120333,122500,122069,124848,122530,119242,135602,141297,114362,84496,39982,87291,85489,83640,74608,77301,81685,81898,81891,80029,53002,108976,100122,109514,113248,116897,113379,111805,116342,118227,127448,122797,121239
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179121,169777,203768,204244,212697,209602,196995,191568,173900
Montserrat,30392,31132,30392,30392,32609,32609,41429,41379,35938,32273,39180,30723,23776,27000,23500,24800,24630,23400,23265,24898,25657,30723,28700,31062,30973,31579,29462,29462,29621,27410,27382,27414,27771,27345,27977,28168,28356,28540,28836,28988,29172,29373,29032,29545,29997,30828,30145,32215,31702,34306,35336,37230,36487,36819
Morocco,79433,88437,74488,83999,88132,89144,99941,97155,98179,102298,106779,98562,109939,121573,145934,129065,138471,126528,125676,131792,127970,134789,133747,134850,147185,162924,175390,173165,191077,187103,189806,177962,182363,171527,191486,197083,188467,210202,208328,198573,202526,239148,234148,256849,240809,268157,274898,280730,275742,277944,291299,303490,301327,301571
Mozambique,60916,60979,60945,61064,61092,62706,62996,63007,62561,62071,63321,61641,62007,61798,61759,61730,62348,61691,61089,60695,61732,62580,62371,62371,59396,61585,62812,63487,63645,56889,58773,57052,59840,58105,59674,61179,60953,61408,60976,55154,54055,48080,55160,53751,48737,52253,54108,50518,47188,51953,56613,60968,62973,60545
"Burma (Myanmar)",83141,75848,77213,84591,83605,83074,87688,86825,94325,91093,92986,94342,93430,99528,99961,100521,97355,100175,103469,106714,107317,108005,112342,110406,113466,120564,119190,120903,117141,107703,120997,120974,119817,122262,121207,121884,122730,123147,123183,118272,122794,125550,128079,129738,128561,131460,130577,131376,133101,134346,135192,131168,133506,134994
Namibia,40000,40000,40000,40000,40000,40909,40909,40909,40909,40909,41667,41667,41667,41667,41667,41667,45833,45833,45833,45833,46154,46154,46154,46154,42857,42857,43750,43750,44444,45000,45455,42105,43945,45455,42105,45000,54169,56837,57745,67850,72366,76524,79593,74452,78175,81294,91901,94903,95767,97503,97683,100524,99464,102258
Nauru,65217,65217,65217,64286,64286,64286,64286,64286,63636,63636,63636,63636,63636,62857,65714,62500,63636,65714,65789,64286,66667,64583,66667,66000,70000,74000,76000,72727,72727,76852,72607,73333,72020,71582,71147,70716,70289,69867,69452,69045,68647,68258,67884,67526,67181,66849,65714,66351,66182,66024,65871,65714,65532,65157
Nepal,64888,64725,64897,64865,65000,64935,64935,64961,64982,64958,65041,64516,64516,65789,66667,66667,67797,67797,70423,69444,72368,72368,74667,73684,74200,77400,79576,79545,76833,79485,79604,80571,82552,79800,89456,91938,92656,93651,94524,98024,102752,105216,105933,107235,111576,112673,114327,113513,119100,124433,127760,130749,130190,129964
Netherlands,256853,250836,246987,286922,286068,282807,303844,291963,308172,333838,322540,349739,311448,308170,316115,340592,352223,357773,396345,406489,409773,424824,414186,428380,443614,434472,429742,449412,497723,520040,515812,531477,536251,503691,507399,506916,525866,457757,510535,542140,538429,532497,473586,531373,545271,493138,522053,526913,561818,544576,578490,577180,572798,583799
"New Caledonia",22222,22222,22222,23158,22727,22727,22000,22000,23000,25000,23333,23333,23333,24667,24150,23333,21102,17576,16235,23533,23333,23188,24222,19000,20607,22525,21176,20139,24068,24868,20929,20547,20119,20444,18915,18067,22508,21165,22439,22542,22449,20237,20613,28411,27803,21882,20355,20949,21069,21072,21118,20247,21352,21284
"New Zealand",147179,142170,155554,148234,147506,136412,143314,144122,134124,133197,131091,144999,151017,145319,141818,132371,132436,143824,150812,170206,154272,152488,140418,136932,126432,107394,86931,114767,126746,141422,138940,122740,147481,181842,181879,204060,181979,175112,207163,208830,222552,220641,206849,219743,200022,234547,246822,242205,256671,252137,256364,265169,260188,262320
Nicaragua,50499,50758,52308,48625,47849,47952,45787,46789,45022,47092,50273,51429,52903,53217,53443,53212,52604,49721,48085,43892,44001,41293,41351,40523,39152,36941,35679,34589,33619,32736,31349,29337,28117,26410,26135,25475,24297,22823,22146,25099,24545,24533,25177,24888,25053,25547,24802,24606,24556,25301,39608,41443,41281,40900
Niger,119923,112269,110465,110345,130470,119850,124525,118098,102480,102058,113218,91098,85808,101782,133287,137891,142081,140965,160920,167815,163546,139184,128571,99083,90183,103628,113071,131651,160851,203489,150331,140352,119302,120834,120196,123844,116429,118130,130231,150332,138839,150149,140621,134511,135656,134355,132110,120471,111767,133308,157917,203277,206976,228797
Nigeria,42521,44290,45167,42813,43441,44813,44910,46404,45146,44589,46368,44753,45779,48831,49912,49061,50877,49290,50731,51142,51718,50877,48750,49343,47320,46651,49538,49556,52401,48894,52074,52642,54748,55448,55506,56391,57628,56627,58209,56838,57197,57956,58794,63896,65503,66521,63640,68924,67168,64493,46468,44362,41408,43086
Niue,71429,70000,73333,71875,70588,73529,72222,71053,70000,72500,71429,73810,72727,73913,75000,76000,74074,74074,76923,76923,76923,76923,76923,76923,80000,80000,80000,80000,80000,66667,66408,66380,66352,66325,66298,66271,66244,66219,66193,66168,66144,66120,66101,66085,66070,66055,65000,66165,66288,66412,66536,67500,66433,66410
Norway,245399,218321,265579,222256,242448,260424,240941,244068,258582,246083,252476,255348,254744,262950,245807,241417,251404,261912,259096,293804,253911,270972,261832,287471,263039,258139,248672,309232,295807,308842,291354,274479,271115,284244,292084,270266,280325,284262,279324,266730,260564,261794,256447,263174,259068,239546,245693,249472,253106,278691,259646,259152,253347,268331
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157708,156788,222098,257733,255321,303191,302792,297200,317331,323215,320772,331646,334801,342660,369913,382246,401595,432484,408847,426251,426835
Oman,46512,48182,47333,49231,48913,48913,50000,50000,53125,53125,50664,53150,54054,57554,58627,61565,73038,73392,185502,180217,185994,229318,227111,222596,195531,181967,165926,162019,164140,169962,171013,177791,182153,186776,184440,186673,188447,191064,190095,189500,195685,191492,192286,192692,180887,174978,177220,176656,187455,210369,182314,168151,5885,3210
Pakistan,63034,68544,62978,68240,73911,76085,91173,116280,112919,121585,121521,123459,127667,122902,122294,121285,119479,118061,118454,111764,114506,116973,114892,118255,117659,119874,123556,122704,126339,126525,125445,127705,128921,129985,133333,136384,137247,134890,135205,136165,134601,130984,130007,129305,130598,129027,127441,126070,127005,126359,125849,125532,126803,124285
Panama,119894,118440,120289,119901,119514,115470,119203,122892,121720,130660,124338,145813,143932,138397,150775,128900,143227,155131,177198,148841,174171,144476,163703,183383,163992,165393,159860,118109,127102,118836,145191,155786,146501,149457,144826,135026,124164,119188,120387,120214,117969,117149,123035,109618,103215,106338,109139,111031,130440,139445,118013,126698,128890,128483
"Papua New Guinea",130507,130175,129677,129669,129612,130045,129473,129015,129853,128796,129055,128973,128763,128193,127934,127484,127018,126791,126169,125375,125255,125545,124732,124341,124283,124004,123845,123840,123302,123140,123082,123125,123126,122966,122541,121818,123029,123076,123790,123964,124071,126537,127137,126188,123197,125987,125208,125772,125870,123823,126238,125800,125718,125809
Paraguay,60442,61128,62152,61716,61537,61880,65927,65873,65998,65203,67159,62692,61011,62964,64080,64539,64476,63510,63341,62819,58591,58921,60160,57672,58180,58606,63391,62135,63409,60167,62851,62882,63216,62286,63981,63857,64097,68055,66853,65657,64429,64952,64964,67082,65698,69395,68993,59034,61681,64136,60991,60246,60350,61314
Peru,76920,76627,80412,86672,81643,77572,77082,77798,70049,80586,79562,77676,75766,78511,77853,80922,84600,83191,81852,77885,76810,78364,74027,76128,77765,82797,82364,81125,85624,86379,84603,87589,85661,88969,90266,96946,95813,98291,103468,102635,104589,108363,112128,118713,118524,128491,127001,129519,129471,132831,136712,137625,136223,139384
Philippines,43214,43605,45606,46134,46642,47721,49033,50988,52190,55121,58625,57246,59460,61214,62289,63622,70009,75530,76434,76342,75851,77202,75869,75830,77580,75204,80408,82059,84661,83857,85412,85033,84604,84333,84596,84394,83112,84617,85079,84767,84892,85891,85601,88522,87531,84294,87403,87390,87199,87675,86891,87036,88128,89332
Poland,159958,147749,168841,172564,169712,177709,179693,155926,149261,166195,152635,184122,171518,146215,166243,154161,173806,162234,170487,136314,176251,152730,166203,211830,192555,216960,217638,218658,213126,225078,223260,198846,227161,203617,214098,225748,220171,210077,228931,239763,230743,270873,256103,269520,247511,228987,264585,265181,273895,308092,314489,312933,352567,328987
Portugal,163182,161996,184295,196801,209263,215637,231283,211442,212803,223583,201708,243552,252327,214539,269839,242786,196853,184353,177634,169701,159125,175596,177525,198409,227333,227349,219282,219482,236572,252050,260562,230513,253551,257031,253446,262830,259178,290599,293155,275254,285507,276055,278898,308583,293974,278477,303033,294732,307736,315210,295445,328073,296299,323277
"Puerto Rico",83968,85087,80160,98521,97114,74280,75547,89324,86280,91684,89278,89808,86382,90782,69216,60969,61448,61966,63659,76659,80741,83177,90534,81746,83876,76234,68281,78797,79565,77509,78969,80302,72948,73084,75960,73944,81167,77824,92698,90169,93207,102839,215582,160028,174009,169756,172995,176463,187016,195526,201420,206640,213351,221051
Qatar,108696,109589,109290,109589,109804,109966,110092,110193,110000,112195,110132,108696,112017.4,115338.8,118660.2,121981.6,125303,124982,124815,121187,126063,135790,120599,117454,121446,123690,126710,121202,127732,127322,157813,154392,154759,157511,155105,154304,154281,152375,152975,169051,161298,158213,159792,176197,162442,159658,148764,132663,131178,180827,175057,187406,195263,193880
"South Korea",117781,118296,121289,120522,118893,123574,116307,117420,110599,98996,111596,110892,106261,108160,192192,204954,199638,247576,228494,197714,202004,222492,220435,228298,215700,214217,221934,231055,258211,276210,256523,261578,278758,251306,263119,257932,272956,280464,271217,279763,297278,295432,304301,318540,333048,344412,350625,367245,387554,358680,381602,356695,373429,410189
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108442,102448,85354,75187,71360,62481,93855,93855,66274,68249,70605,84275,86042,101920,109870,59307,89335,86605,92702,102993,71952,82734,92908
Reunion,47847,47847,49231,59259,57042,61818,61818,58757,58140,60000,59091,60870,59006,60182,57157,61752,57289,59248,62022,63681,55072,60618,61667,68879,65691,67632,69026,69500,60483,72102,75529,79731,77990,76935,75974,73561,81575,77795,71738,85213,78830,67576,75492,78849,77132,73878,70975,75527,76153,73853,69166,56264,66160,71825
Romania,29742,23060,21791,21639,22916,36074,38234,52666,48746,52134,67951,69893,76552,83896,78610,93845,91657,105709,100128,84872,106154,122433,117263,152007,144487,123799,121846,132018,114129,94402,104978,104108,109978,109304,120085,127209,116048,130726,143520,120114,139219,132172,151253,159142,137039,149557,124685,141889,144502,145234,156398,134926,150770,156198
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130610,132126,124927,142136,138497,144205,144532,143803,143019,152267,145800,155653,156752,173703,189508,171518,186881,193709,174988,189730,203478,203623,208896
Rwanda,53403,53403,53403,54187,54187,54422,54524,54665,54884,54776,55204,53714,54435,54435,54717,56391,56115,54983,55932,56146,56536,55814,55556,56272,54980,52542,53432,54737,54549,69257,64264,64140,63943,63677,60366,56962,55882,55375,54692,50986,50084,49945,49766,50144,50229,50186,51005,51848,83517,71293,68124,68057,71238,72938
"Saint Kitts and Nevis",64615,64615,65079,65574,65574,65574,65079,64615,65152,64706,64286,65714,66176,67692,66154,66667,66129,64516,65000,66667,67273,69231,70000,75556,82500,103750,105000,112500,112500,76667,77503,79831,89865,89904,87746,86800,85647,89000,86364,79647,78804,77853,81055,80733,78457,81609,81675,74880,76851,74642,78176,75683,77538,74254
"Saint Lucia",64516,64516,64516,64516,64516,64516,64516,64516,64516,64516,65591,65263,66316,66667,66000,67327,67308,68571,65217,66102,66667,65600,66400,67460,68800,70400,72000,73600,73600,81579,70682,70653,71132,72562,72308,71211,70370,70995,71429,71201,70771,70219,69695,100616,98260,106731,108556,105882,107207,104281,101235,96859,100021,106845
"Saint Pierre and Miquelon",,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,75000,75000,75000,74475,74418,74360,74301,74243,74164,74111,74058,110286,100769,90455,97872,92794,91564,91318,88084,80967,86668,87013,87027,89522,86754,86075
"Saint Vincent and Grenadines",64286,64286,65000,64516,64706,64286,64865,65000,65957,62500,62069,62188,59887,56915,59494,58721,61424,61296,62265,60583,64371,63754,65354,61932,62694,64026,66359,74645,73390,94650,94955,92775,91778,92126,91844,91949,92943,90987,90932,91146,91927,89956,95591,94217,94217,93015,95000,93703,101350,123599,114722,110501,109023,102740
Samoa,9364,9286,9130,8983,8917,8852,8852,8862,8800,8800,9200,9143,9378,9458,9460,9544,9545,9518,9532,9130,8604,8687,8736,8969,9310,9295,9336,9323,9217,9956,9278,9171,9222,9295,9284,9451,9332,9566,9260,9816,10304,10154,10290,10444,10487,10584,10686,10780,10824,10914,11010,11604,11251,11284
"Saint Thomas and Principe",58824,58824,58824,58824,58824,59783,59783,60185,60185,60185,60870,58333,58333,58182,57627,57971,58108,58228,58537,58140,58427,57778,56522,53061,50000,53061,53061,53061,53061,52941,51282,50000,53636,52749,51688,50000,50021,49982,50125,50332,50000,50527,50000,50000,50000,56341,62462,71429,71950,75862,70993,71544,68356,68982
"Saudi Arabia",99538,100501,100948,111956,106207,110651,109488,110753,110805,113420,297709,195977,142387,120703,141873,123708,136652,118548,129146,137680,142778,125626,159175,159927,168884,170258,192478,197829,188259,215160,179936,167267,174324,169334,165526,165090,158974,167126,195007,193917,176092,182296,188295,220353,212892,224823,214601,235296,232365,214974,212790,224835,227511,220197
Senegal,395652,397436,379661,383333,383333,293600,278667,289437,275352,284211,308636,312500,263462,244510,234644,242695,254777,247007,280249,305085,288069,292582,297912,292035,298551,289189,235200,229861,234224,184355,191168,191189,173753,173567,162624,186081,163138,124562,125618,119228,136107,111251,130282,111885,121217,139042,146595,139438,131004,124376,156678,178241,172838,161563
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94185,79588,87918,92661,86318,84901,108470,138375,121036
"Serbia and Montenegro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69043,61833,66146,77483,76617,79493,80238,73055,68814,74580,85799,73210,86509,85905,,,,,,,,,
Seychelles,68978,67832,69441,68121,69597,68387,69871,69497,69630,69277,68941,68644,68778,68817,68325,69167,68528,69196,68966,69327,70385,70714,70561,68222,69027,69824,70614,71304,72174,65490,73000,74897,74268,73246,73788,74268,74694,75310,75781,74268,73174,71913,70441,68957,63390,61164,58750,56404,54237,52350,49858,51786,50241,50386
"Sierra Leone",60398,60398,60418,60418,60870,60474,59921,60843,60685,60766,60120,60322,60364,60245,60329,60124,60246,60204,60204,60800,61154,61481,61566,61172,60473,60606,62416,62785,63154,69481,64871,64322,65076,64412,66987,65575,65381,64711,66061,65446,63868,63478,64384,63186,62857,63282,64235,65138,64895,66812,67893,75000,69402,67991
Singapore,157585,157387,149877,149404,146390,144412,144020,143503,145276,146046,143239,143894,143077,148136,148502,150173,143432,149411,150099,151084,154904,150942,150782,146548,157246,147727,167202,170971,185365,178839,183475,185273,175807,167176,165135,165740,164706,163768,165602,164775,166220,166648,167945,168376,169330,182316,184363,184662,187777,195272,198621,176596,179254,186502
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154428,135308,138023,147876,152789,148895,150571,114254,131949,110931,114487,122683,118006,118273,107004,117591,111077,95231,114514,112406,115263,154296
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165357,180870,191918,234572,228276,233598,228218,273563,246844,179102,221574,164482,229036,245588,174047,187071,181591,198785,218303,192588,163214,148084,161062
"Solomon Islands",167213,170109,168421,165990,166184,166355,167290,167421,166079,166234,169231,165854,167331,167442,168182,169517,166548,167247,167918,168000,168627,169231,166134,172381,175079,174448,176959,180564,177846,173529,172590,171964,175313,175393,169859,170367,169737,167076,163095,163584,161290,162557,159329,163507,161249,173763,173366,175921,173779,164537,160480,141892,153806,162366
Somalia,62857,62857,59211,59211,57500,57500,57317,57317,57143,57143,56977,56977,55556,55556,52553,54681,56042,73611,71622,69737,64286,65116,63793,71385,72571,76329,76163,74253,74725,66216,54330,47847,56741,65526,58534,58432,63618,55961,54834,61266,60307,38469,37956,36803,39084,34810,36875,37974,38151,39474,39090,42941,41681,41238
"South Africa",142240,134858,141574,151290,150700,145128,153306,148393,159563,152230,149804,154138,154374,155799,163581,168088,164423,168561,169619,180353,178014,168739,161258,161985,166149,166217,164972,162801,171186,168788,165181,163701,161865,159067,167857,165093,173443,165991,168529,164890,174155,174698,169967,175171,180437,174893,174593,185186,175077,175325,176442,179808,176880,182614
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79072,81312,89319
