Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Romania,,,,,,,,,,,,,,5.6,5.5883,5.5767,5.565,5.5533,5.5417,5.53,5.56,5.33,5.46,5.43,5.44,5.49,5.78,5.73,5.79,6.135,6.48,5.83,5.69,5.8,5.71,5.86,6.02,6.08,6.08,6.3,6.56,6.32,6.2,7.25,7.04,7.25,7.14,7.41,7.49,7.44,7.91,7.91,7.73,8.17,7.6,8.38,8.83,8.52,8.42,8.53,8.87,9.34,9.6,
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.54,6.48,6.54,6.85,6.77,6.86,7.06,7.17,7.3,7.32,7.34,7.16,7.27,7.27,7.17,6.71,6.38,6.43,6.21,5.97,5.91,5.92,5.78,5.55,5.73,5.52,5.34,5.44,5.5,5.56,5.57,5.45,,
Scotland,8.16,7.55,6.6,7.99,7.7,7.51,7.82,7.75,8.61,9.44,8.65,9.02,9.29,9.7,11.22,12.05,11.58,12.13,12.96,12.84,14.34,14.93,16.18,16.26,18.56,16.27,18.06,19.66,22.42,22.8,21.5,23.74,25.17,24.58,26.53,26.71,26.01,27.64,27.41,28.15,28.74,28.71,29.54,29.09,29.59,29.61,30.66,29.49,28.79,29.02,29.73,27.96,29.39,28.27,29.03,29.34,30.76,30.01,30.52,29.96,29.83,29.54,29.11,28.68
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.56,9.25,10.33,10.08,10.85,11.13,11.7,11.66,13.23,12.6,13.45,14.63,14.69,14.91,15.27,15.57
Singapore,,,,,,,,,,,,,,11.23,9.03,10.9,13.22,12.13,13.32,10.58,10.98,13.35,12.19,12.93,16.2,12.82,15.02,16.64,17.89,15.32,17.4,18.31,17.71,18.19,18.32,19.05,19.69,18.92,17.25,19.31,15.75,15.15,15.35,17.64,15.83,15.67,15.4,16.37,17.19,13.81,12.83,15.67,14.07,11.78,13.11,12.71,13.5,12.92,12.6,13.59,10.86,12.07,12.46,11.54
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.79,7.47,7.39,6.82,6.65,7.5,7.35,7.93,8.12,7.29,7.36,7.68,8.23,7.87,8.05,8.01,8.99,9.31,10.03,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.44,8.23,6.52,7.43,8.67,8.47,8.25,8.51,9.4,8.58,9.77,9,9.72,9.18,11.3,10.59,11.13,11.87,12.36,11.01,13.02,12.08,12.95,13.2,12.53,13.14,,,
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.17,8.82,8.1,8.69,8.16,8.53,8.12,7.85,7.83,7.18,7.32,7.47,7.36,7.28,6.88,6.65,6.68,6.42,6.35,6.26,6.45
"South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.48,4.86,4.99,5.64,5.9,6.45,6.42,8.05,8.47,9.02,9.11,9.25,9.72,9.01,9.46,10.1,10.05,10.38,10.03,9.79,9.91,9.32,9.28,9.31,9.17,9.05,9.02,8.87,
Spain,,2.24,2.38,2.36,2.8,2.77,3.14,3.53,3.26,3.31,3.91,3.46,3.63,3.66,3.48,3.63,3.75,4.09,3.94,3.87,4.09,4.1,3.92,4,4.09,4.03,3.66,4.04,3.88,3.84,3.86,3.8,3.63,3.85,3.41,3.61,3.56,3.67,3.41,3.41,3.44,3.7,3.62,3.61,3.79,3.91,3.89,4.15,4.27,4.34,4.63,4.76,5.08,5.32,5.79,5.64,6.08,6.24,6.73,6.84,7.51,7.48,8,8.35
Suriname,,,,,,,,,,,,,,4.07,1.65,2.96,2.96,3.6,4.24,4.88,5.52,6.16,4.62,2.12,1.535,0.95,3.2,2.91,0.9,3.22,1.16,4.62,4.52,3.545,2.57,5.72,0.54,2.93,2.29,4.45,5.61,3.75,5.11,4.41,3.71,3.01,0.73,1.66,5.67,2.01,4.6,3.14,4.13,4.18,3.29,5.04,7.1,5.02,4.04,5.06,5.19,4.38,6.21,
Sweden,,3.65,4.05,3.57,3.7,3.37,3.75,3.96,4.15,4.1,3.53,4,3.88,3.97,3.59,4.08,3.89,4.92,4.43,4.57,4.79,5.14,5.1,5.63,5.95,6.06,5.88,6.28,6.61,6.6,7.32,8.01,7.77,7.84,8.3,8.17,8.99,9.48,9.89,9.89,9.74,10.93,11.14,10.48,11.09,12.18,12.81,12.33,12.29,12.75,13.31,14.31,14.03,13.8,15.34,15.78,15.31,15.67,15.59,15.41,15.01,14.67,14.31,14.99
Switzerland,,3.45,2.9,3.21,3.19,2.97,3.46,3.1,3.16,3.06,3.06,3.11,2.62,3.13,3.57,3.29,3.12,3.83,2.98,3.21,3.48,3.8,4.23,4.32,3.84,4.48,4.7,4.66,4.57,4.65,5.57,5.34,6.09,6.31,5.92,6.68,6.72,6.99,6.86,7.13,7.67,7.38,8.77,9.61,9.79,9.23,8.55,8.8,9.8,10.36,10.96,10.51,10.84,11.38,11.62,11.5,12.72,12.64,11.97,12.6,12.82,13.26,13.01,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52,4.8,5.26,5.72,6.18,6.33,5.85,7.68,6.68,4.31,4.46,4.03,2.54,2.32,2.16,1.37,2.28,2.67,2.46,2.09,2.46,2.8,3.42,3.15,3.14,,,,,,,,
Thailand,,,,,,,,0.39,0.31,0.42,0.53,0.56,0.53,0.62,0.85,0.72,0.77,0.81,0.78,0.81,0.86,1.04,0.96,1.36,1.68,2.07,1.46,1.61,1.4,1.85,1.92,1.81,2.06,1.97,1.9,1.6,1.82,1.92,2.01,2.1,2.19,2.35,2.29,2.46,2.63,2.93,2.78,2.84,3.33,4.07,5.21,5.7,6.19,6.6,6.55,6.46,6.59,,,,,,,
"Trinidad and Tobago",,2.55,2.26,1.07,3.34,1.72,1.91,1.88,1.98,3.085,4.19,2.32,4.25,4.41,4.5967,4.7833,4.97,3.69,3.77,3.8,3.83,2.7,2.57,5.04,5.05,5.35,2.33,3.6,4.87,1.89,5.29,3.12,3.29,2.68,4.16,3.45,5.14,3.33,3.53,3.36,2.38,5.3,4.27,4.43,3.43,4.46,3.14,4.51,4.17,3.67,2.69,3.9,3.96,3.085,2.21,3.12,2.74,4.05,3.68,3.1,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,5.27,5.34,5.41,5.48,4.13,4.91,5.6,3.81,3.46,3.49,4.16,4.96,3.4,3.71,4.66,3.3,3.05,,,,,,,,,,,,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.58,6.58,6.5733,6.5667,6.56,6.84,6.98,7.21,7.33,7.39,7.43,6.95,6.82,6.54,6.51,5.92,5.93,5.87,5.88,5.7,5.32,5.04,4.87,5.06,4.78,4.71,4.48,4.56,4.64,4.56,4.57,4.88,
"United Kingdom",5.95,6.05,6.3,6.4,6.58,6.71,7.02,7.13,7.41,7.7,8.01,8.46,8.76,9.13,9.67,10.25,10.64,11.25,11.68,11.94,12.39,12.99,13.59,13.88,14.85,15,15.44,16.08,16.64,17.25,17.75,17.95,18.91,18.76,19.97,19.86,20.11,20.52,21.27,21.1,20.97,21.1,21.01,20.85,20.88,20.63,20.54,19.85,20.25,20.1,19.93,19.53,19.68,19.59,19.66,19.87,20.6,20.52,20.97,20.48,20.51,20.31,20.43,20
"United States",3.65,3.67,3.84,3.74,3.75,3.9,4.04,4.04,4.21,4.3,4.39,4.75,4.98,5.34,5.49,5.98,6.39,6.85,7.83,8.38,8.99,9.78,10.57,10.96,11.82,12.57,13.5,14.26,15.21,15.8,17,17.56,18.62,19.66,20.16,21.14,21.58,22.39,23.21,24.09,24.71,24.99,25.71,26,26.11,26.35,26.26,26.3,26.36,25.55,26.01,25.72,25.95,25.73,25.41,25,24.56,24.36,23.55,23.16,22.54,,,
Uruguay,,,,,,4.13,3.13,3.3,3.79,3.47,4.17,4.19,4.21,4.23,3.43,3.49,3.23,4.05,2.83,3.57,4.02,3.5,3.7,3.57,3.08,3.7,4.04,3.94,4.08,3.715,3.35,4.02,3.9,4.51,3.99,3.65,3.94,4.4,4.28,4.96,4.11,4.48,4.85,5.22,5,5.24,4.95,6.22,5.82,5.16,5.57,6,6.03,6.96,6.92,6.35,6.39,7.59,9.44,7.55,9.01,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66,4.94,4.92,4.9,4.88,5.08,6.03,5.51,4.84,5.39,4.77,4.86,4.78,4.11,3.89,3.66,3.64,3.79,3.23,3.25,2.91,3.13,3.15,2.35,3.04,,,,,,,,
Venezuela,,,,,,3.98,5.03,5.51,5.3,5.3,5.36,5.65,4.85,5.59,5.79,6.99,6.34,5.32,6.85,5.94,5.88,5.87,6.4,6.5,6.52,6.44,7.42,6.36,5.71,6.47,6.89,6.9,6.62,7.21,7.095,6.98,6.36,7.46,7.72,7.74,8.97,8.75,8.53,8.29,9.06,8.67,8.28,8.7,8.45,8.88,8.88,9.2,9.22,9.07,9.28,9.38,8.73,9.8,10.15,9.33,,,,
