Country,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Suriname,20,20,20,20,20,20,20,22,22,22
Swaziland,21,21,21,21,21,18,18,18,17,17
Sweden,9,9,9,9,9,9,9,9,9,9
Switzerland,8,8,8,8,8,8,8,8,8,8
Syria,21,19,19,15,15,15,15,15,20,18
Taiwan,12,12,12,12,12,12,12,10,10,10
Tajikistan,71,71,71,71,71,71,71,71,71,71
Tanzania,30,24,24,24,24,24,18,18,18,18
Thailand,24,24,17,14,14,14,14,14,14,14
"Timor Leste",28,28,28,28,28,28,28,28,28,28
Togo,34,24,24,24,24,24,24,24,24,24
Tonga,21,21,21,21,21,21,22,22,22,22
"Trinidad and Tobago",14,14,14,14,14,14,14,11,11,11
Tunisia,16,16,15,15,13,13,13,13,13,16
Turkey,20,20,14,14,13,13,13,13,13,13
Uganda,38,38,35,35,33,33,33,33,30,28
Ukraine,30,30,30,30,30,30,30,30,29,29
"United Arab Emirates",9,9,9,9,8,7,7,7,7,7
"United Kingdom",10,10,10,10,10,8,8,8,8,8
"United States",6,6,6,6,6,6,6,6,6,6
Uruguay,23,23,23,18,18,18,16,16,16,15
Uzbekistan,79,79,79,79,70,70,70,73,72,54
Vanuatu,26,26,26,26,26,26,21,21,21,21
Venezuela,34,32,45,49,49,49,49,49,56,56
Vietnam,24,24,24,24,22,22,22,21,21,21
"West Bank and Gaza",25,25,25,25,25,23,23,23,23,23
Yemen,33,33,33,33,29,29,29,29,29,29
Zambia,53,53,53,53,53,51,51,51,51,51
Zimbabwe,52,52,52,53,53,53,53,53,53,53
