Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Moldova,,,,,,,,,,,,,,,,,,,,,12.05480003,12.08209991,12.05109978,12.07979965,12.14350033,12.22049999,12.43550014,12.66759968,12.76369953,12.72749996,13.14780045,13.11620045,12.79030037,12.48270035,12.2215004,12.21000004,12.13000011,11.61999989,11.22999954,8.18999958,7.590000153,5.889999867,6.295,6.699999809,6.55,6.4,6.3,6.1,6.15,6.2,6.195,6.19,6.2,,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.10709953,19.2976,20.4881,21.67860031,20.9757,20.2729,19.56999969,19.3756,19.1812,18.9869,18.7925,18.5981,18.4037,18.2094,18.015,17.8206,17.6262,17.4319,17.2375,17.0431,16.8487,16.6544,16.46,13.8,,
Mongolia,8.681960106,8.7633,8.8446,8.9259,9.0073,9.0886,9.1699,9.2512,9.3326,9.4139,9.495200157,9.6654,9.8356,10.0058,10.176,10.3462,10.5164,10.6866,10.8568,11.027,11.19719982,11.02890015,11.0747,11.1204,11.1662,11.2119,11.2577,11.3035,11.3492,11.395,11.4407,11.48649979,11.1241,10.7617,10.3993,10.0369,9.6745,9.312,8.9496,8.5872,8.2248,7.8624,7.5,6.75,6,6.2,6.4,6.11,6.005,5.9,5.8,6.75,6.8,,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,4.1,4,3.95,3.9,4,4,,,
Morocco,1.598400116,1.586,1.5736,1.5611,1.5487,1.5363,1.5239,1.5115,1.499,1.4866,1.47420001,1.4651,1.456,1.4468,1.4377,1.428599954,1.3952,1.3618,1.3284,1.295,1.2616,1.228199959,1.2379,1.2475,1.2572,1.266899943,1.2715,1.2761,1.2808,1.2854,1.289999962,1.2456,1.2012,1.1567,1.112300038,1.0682,1.0241,0.980000019,0.944,0.908,0.872,0.836,0.800000012,0.85,0.9,0.885,0.87,1.1,1.1,1.1,1.0333,0.9667,0.9,,
Mozambique,0.808872819,0.8455,0.8821,0.9188,0.9554,0.992,1.0287,1.0653,1.1019,1.1386,1.175199986,1.1666,1.1581,1.1495,1.141,1.1324,1.1239,1.1153,1.1068,1.0982,1.089699984,1.0674,1.0452,1.0229,1.0007,0.9784,0.9561,0.9339,0.9116,0.8894,0.8671,0.8629,0.8587,0.8545,0.8503,0.8461,0.8419,0.8377,0.8336,0.8294,0.8252,0.821,0.8168,0.8126,0.8084,0.8042,0.8,0.8,0.775,0.75,0.725,0.7,,,
"Burma (Myanmar)",0.663009286,0.6825,0.702,0.7215,0.741,0.7606,0.7801,0.7996,0.8191,0.8386,0.858099997,0.858,0.8579,0.8578,0.8577,0.8576,0.8575,0.8574,0.8573,0.8572,0.85710001,0.857599974,0.833,0.8083,0.7837,0.759,0.7344,0.7097,0.6851,0.6604,0.635800004,0.6422,0.6486,0.6551,0.6615,0.6679,0.6743,0.6807,0.6872,0.6936,0.7,0.665,0.63,0.6225,0.615,0.6075,0.6,,,,,,,,
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.1,2.9,2.7,,,,,
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,4,4.5,5,,,,
Nepal,0.115763798,0.1177,0.1197,0.1216,0.1236,0.1255,0.1275,0.1294,0.1314,0.1333,0.135299996,0.1358,0.1363,0.1367,0.1372,0.137700006,0.1453,0.1529,0.1604,0.168,0.175600007,0.1765,0.1774,0.1784,0.1793,0.180199996,0.2036,0.226999998,0.239800006,0.244299993,0.243599996,0.237200007,0.242599994,0.238700002,0.232299998,0.170000002,0.159999996,0.170000002,0.185,0.200000003,0.2,0.2,0.15,1.3625,2.575,3.7875,5,,,,,,,,
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.800000191,5.699999809,5.699999809,5.599999905,5.400000095,5.300000191,5.199999809,5.199999809,5.099999905,5,4.800000191,4.699999809,4.85,5,4.95,4.9,4.85,4.8,4.3,4.7,,,,,
"New Zealand",11.69999981,11.61,11.52,11.43,11.34,11.25,11.16,11.07,10.98,10.89,10.80000019,10.74,10.68,10.62,10.56,10.5,10.44,10.38,10.32,10.26,10.19999981,10.06,9.92,9.78,9.64,9.5,9.3,9.1,8.9,8.7,8.5,7.400000095,7.099999905,6.5,6.699999809,6.199999809,6.099999905,6.099999905,6.199999809,6.2,6.2,6.2,6.2,5.7667,5.3333,4.9,4.4667,4.0333,3.6,3.1667,2.7333,2.3,,,
Nicaragua,2.158236027,2.1704,2.1826,2.1949,2.2071,2.2193,2.2315,2.2437,2.2559,2.2681,2.280299902,2.3066,2.3329,2.3593,2.3856,2.411900043,2.4113,2.4107,2.4101,2.4095,2.4089,2.4084,2.4078,2.4072,2.4066,2.405999899,2.2612,2.1164,1.9717,1.826900005,1.82130003,1.8142,1.8071,1.799999952,1.6933,1.5867,1.480000019,1.3971,1.3143,1.2314,1.1486,1.0657,0.9829,0.899999976,0.9,0.9,1,0.9,0.9,0.85,0.8,1.1,0.9,,
Niger,0.409490883,0.418,0.4265,0.4351,0.4436,0.4521,0.4606,0.4691,0.4777,0.4862,0.494700015,0.4948,0.4949,0.4951,0.4952,0.495299995,0.4993,0.5034,0.5074,0.5115,0.5156,0.5196,0.5237,0.5277,0.5318,0.5358,0.5399,0.543900013,0.494,0.4441,0.3942,0.3443,0.2944,0.2445,0.194600001,0.119999997,0.119999997,0.180000007,0.119999997,0.1457,0.1714,0.1971,0.2229,0.2486,0.2743,0.3,,,,,,,,,
Nigeria,0.418167114,0.4323,0.4465,0.4607,0.4748,0.489,0.5031,0.5173,0.5315,0.5456,0.559800029,0.559,0.5582,0.5574,0.5566,0.555800021,0.6179,0.68,0.742,0.8041,0.86619997,1.5542,2.2422,2.9302,3.6182,4.3063,4.9943,5.6823,6.370299816,4.0192,1.668200016,1.6214,1.5746,1.5277,1.4809,1.4341,1.3873,1.3405,1.2936,1.2468,1.2,1.025,0.85,0.675,0.5,,,,,,,,,,
Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,5.900000095,5.699999809,5.300000191,4.800000191,4.599999905,4.400000095,4.300000191,4.199999809,4.099999905,4,4,4,4,3.900000095,3.799999952,3.88,3.96,4.04,4.12,4.2,4.1,3.9,3.5,3.3,3.3,3.3,,,
Oman,0.335125446,0.3994,0.4636,0.5279,0.5922,0.6564,0.7207,0.7849,0.8492,0.9135,0.9777,1.042,1.1062,1.1705,1.2347,1.299,1.3633,1.4275,1.4918,1.556,1.620300055,1.607599974,1.72,1.8325,1.9449,2.0574,2.1698,2.2823,2.3947,2.507200003,2.108799934,2.1202,2.1316,2.143,2.1544,2.1658,2.1772,2.1886,2.200000048,2.15,2.1,2.05,2,2.0333,2.0667,2.1,2.1,2.02,1.9,1.8,1.7667,1.7333,1.7,,
Pakistan,0.557261586,0.5536,0.55,0.5463,0.5427,0.539,0.5354,0.5317,0.5281,0.5244,0.520799994,0.5219,0.523,0.5241,0.5252,0.526300013,0.5357,0.545,0.5544,0.5637,0.573099971,0.569299996,0.5753,0.5814,0.5874,0.5935,0.5995,0.6011,0.6027,0.604300022,0.639999986,0.652199984,0.644699991,0.651499987,0.6563,0.6612,0.666,0.6709,0.6757,0.6806,0.6854,0.6903,0.6951,0.7,0.95,1.2,1.1,1,0.6,0.6,0.6,0.6,0.6,,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,4.5875,4.775,4.9625,5.15,5.3375,5.525,5.7125,5.9,5,4.95,4.9,4.8,,,,
Panama,3.775310755,3.6952,3.6151,3.5349,3.4548,3.3747,3.2946,3.2145,3.1343,3.0542,2.974100113,3.0556,3.1371,3.2187,3.3002,3.381700039,3.3789,3.376,3.3732,3.3703,3.3675,3.3647,3.3618,3.359,3.3561,3.353300095,3.1826,3.012,2.8413,2.6707,2.5,2.5667,2.6333,2.700000048,2.5367,2.3733,2.210000038,2.2583,2.3067,2.355,2.4033,2.4517,2.5,2.45,2.4,2.2,2.2,2.2,2.2,2.2,2.4,2.2,,,
"Papua New Guinea",,,,,,,,,,,6.602399826,6.2706,5.9387,5.6069,5.275,4.943200111,5.0634,5.1837,5.3039,5.4242,5.544400215,5.4079,5.2714,5.1348,4.998300076,4.7354002,4.384,4.0327,3.6813,3.329900026,4.024199963,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,2.389250755,2.3133,2.2373,2.1613,2.0853,2.0093,1.9333,1.8574,1.7814,1.7054,1.629400015,1.6401,1.6508,1.6616,1.6723,1.682999969,1.6571,1.6312,1.6052,1.5793,1.5534,1.5275,1.5015,1.4756,1.4497,1.4238,1.3979,1.3719,1.346,1.32009995,0.932200015,1.0548,1.1774,1.299999952,0.600899994,0.9705,1.340000033,1.3167,1.2933,1.27,1.2467,1.2233,1.200000048,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,,,
Peru,2.411438942,2.3876,2.3637,2.3398,2.316,2.2921,2.2683,2.2444,2.2205,2.1967,2.172800064,2.2382,2.3037,2.3691,2.4346,2.5,2.4184,2.3369,2.2553,2.1738,2.0922,2.0107,1.9291,1.8476,1.766,1.684499979,1.6302,1.576,1.5217,1.4675,1.413200021,1.4566,1.5,1.299999952,1.35710001,1.4136,1.470000029,1.46,1.45,1.44,1.43,1.42,1.41,1.399999976,0.9,1,1.1,1.2,1.5,1.5,1.5,1.5,1.5,,
Philippines,0.838957667,0.874,0.9091,0.9442,0.9793,1.0144,1.0495,1.0845,1.1196,1.1547,1.189800024,1.2937,1.3977,1.5016,1.6056,1.709499955,1.709400058,1.7093,1.7092,1.709,1.708899975,1.7112,1.713500023,1.714699984,1.715299964,1.755699992,1.71420002,1.6336,1.553,1.4725,1.391899943,1.274500012,1.370100021,1.071099997,1.0622,1.0533,1.0444,1.0355,1.0267,1.0178,1.0089,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,1,,,
Poland,4.599999905,4.66,4.72,4.78,4.84,4.9,4.96,5.02,5.08,5.14,5.199999809,5.24,5.28,5.32,5.36,5.4,5.44,5.48,5.52,5.56,5.599999905,5.62,5.64,5.66,5.68,5.699999809,5.699999809,5.699999809,5.699999809,5.699999809,5.699999809,5.699999809,5.599999905,5.599999905,5.599999905,5.5,5.5,5.400000095,5.300000191,5.099999905,4.900000095,5.25,5.599999905,5.45,5.3,5.2,5.2,5.9,6.6,6.7,6.59,6.5,,,
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4.099999905,4.099999905,4.099999905,4,3.900000095,3.900000095,3.900000095,4,3.900000095,3.900000095,3.799999952,3.799999952,3.700000048,3.599999905,3.65,3.7,3.7,3.5,3.45,3.4,3.3,3.35,3.4,,,
"Puerto Rico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.319999933,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,5.531499863,5.2959,5.0602,4.8246,4.589,4.3534,4.1177,3.8821,3.6465,3.4109,3.1752,2.939599991,2.8597,2.7798,2.6999,2.6199,2.54,2.4601,2.3802,2.300299883,2.219,2.1377,2.0564,1.9751,1.8939,1.8126,1.7313,1.649999976,1.8,1.95,2.1,2.25,2.400000095,2.4,2.4,2.4,2.52,1.96,1.4,1.2,1.2,1.2,1.2,,
Romania,7.273270607,7.3484,7.4236,7.4987,7.5739,7.649,7.7241,7.7993,7.8744,7.9496,8.0247,8.0999,8.175,8.2502,8.3253,8.4005,8.4756,8.5508,8.6259,8.7011,8.776200294,8.775099754,8.810700417,8.8533,8.895799637,8.940400124,8.94659996,8.950200081,8.942199707,8.93710041,8.919899941,8.922100067,7.862100124,7.869900227,7.69449997,7.639999867,7.559999943,7.380000114,7.309999943,7.309999943,7.440000057,7.489999771,7.045,6.599999905,6.6,6.6,6.5,6.5333,6.5667,6.6,6.29,6.1,,,
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,12.98159981,13.04629993,13.11760044,13.17520046,13.18620014,13.05529976,12.70199966,12.23429966,12.19589996,11.96119976,11.86999989,11.63000011,11.34000015,11.10999966,10.85000038,10.89000034,10.82999992,10.665,10.5,9.9,9.7,9.7,,,,,,,,
Rwanda,,,,,,,,,,,1.253999949,1.2517,1.2494,1.2472,1.2449,1.242599964,1.2997,1.3568,1.4138,1.4709,1.527999997,1.478099942,1.4018,1.3255,1.2493,1.173,1.0967,1.0204,0.9442,0.867900014,1.65199995,1.6554,1.6589,1.6623,1.6657,1.6691,1.6726,1.676,1.6794,1.6829,1.6863,1.6897,1.6931,1.6966,1.7,1.65,1.6,1.6,,,,,,,
Samoa,5,4.9558,4.9116,4.8675,4.8233,4.7791,4.7349,4.6907,4.6466,4.6024,4.558199883,4.5521,4.5459,4.5398,4.5336,4.5275,4.5214,4.5152,4.5091,4.5029,4.496799946,4.363999844,4.308,4.252,4.196,4.14,4.084,4.028,3.972,3.916,3.86,3.804,3.748,3.692,3.636,3.58,3.524,3.468,3.412,3.356,3.299999952,2.4,1.5,2.04,1.52,1,,,,,,,,,
"San Marino",,,,,,,,,,,,,,,,,,,,,6.671999931,6.709,6.746,6.783,6.820000172,6.768000126,6.699999809,6.65899992,7.657000065,7.445000172,7.159999847,7.0024,6.8448,6.6871,6.5295,6.3719,6.2143,6.0567,5.899,5.7414,5.5838,5.4262,5.2686,5.111,4.9533,4.7957,4.6381,4.4805,4.3229,4.1652,4.0076,3.85,3.8,,
"Saint Thomas and Principe",40.31545639,38.9551,37.5948,36.2345,34.8742,33.5139,32.1536,30.7932,29.4329,28.0726,26.71229935,25.6659,24.6194,23.573,22.5266,21.4802,20.4337,19.3873,18.3409,17.2944,16.248,15.2016,14.1552,13.1087,12.0623,11.0159,9.9694,8.923,7.8766,6.8302,5.7837,4.737299919,4.6092,4.4811,4.353,4.2249,4.0968,3.9686,3.8405,3.7124,3.5843,3.4562,3.3281,3.2,3.2,3.2,3.2,3.14,3.08,3.02,2.96,2.9,,,
"Saudi Arabia",0.774723947,0.8154,0.8561,0.8967,0.9374,0.9781,1.0187,1.0594,1.1001,1.1407,1.181399941,1.2066,1.2317,1.2569,1.2821,1.3072,1.3324,1.3575,1.3827,1.4079,1.433,1.458199978,1.5736,1.6889,1.8043,1.9196,2.035,2.1503,2.2657,2.381,2.496400118,2.4683,2.4403,2.4122,2.3842,2.3561,2.3281,2.299999952,2.275,2.25,2.225,2.200000048,2.2333,2.2667,2.3,2.3,2.255,2.21,2.2,2.2,2.1667,2.1333,2.1,,
Senegal,1.313147187,1.3117,1.3102,1.3088,1.3073,1.3058,1.3044,1.3029,1.3014,1.3,1.298499942,1.2968,1.2951,1.2935,1.2918,1.290099978,1.2354,1.1807,1.1259,1.0712,1.0165,0.9618,0.907,0.8523,0.7976,0.7429,0.6882,0.6334,0.5787,0.523999989,0.729600012,0.6091,0.4886,0.368,0.247500002,0.3487,0.449999988,0.425,0.400000006,0.3667,0.3333,0.3,0.2667,0.2333,0.2,0.1667,0.1333,0.1,0.3,,,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,5.4,5.4,5.4,5.4,,,,,
Seychelles,7.098321438,7.0377,6.9772,6.9166,6.856,6.7954,6.7348,6.6742,6.6137,6.5531,6.492499828,6.1839,5.8754,5.5668,5.2583,4.949699879,4.9369,4.9242,4.9114,4.8986,4.8858,4.8731,4.8603,4.8475,4.8348,4.822000027,5.1873,5.5526,5.918,6.283299923,6.249,6.2147,6.1804,6.1461,6.1117,6.0774,6.0431,6.0088,5.9745,5.9402,5.9059,5.8716,5.8372,5.8029,5.7686,5.7343,5.7,5.1,4.5,3.9,3.75,3.6,,,
"Sierra Leone",0.772869229,0.7881,0.8034,0.8187,0.8339,0.8492,0.8644,0.8797,0.895,0.9102,0.925499976,0.9218,0.9181,0.9143,0.9106,0.906899989,0.9684,1.0299,1.0915,1.153,1.21449995,1.1832,1.1518,1.1205,1.0892,1.0579,1.0265,0.9952,0.9639,0.9326,0.9012,0.8699,0.8386,0.8072,0.7759,0.7446,0.7133,0.6819,0.6506,0.6193,0.588,0.5566,0.5253,0.494,0.4627,0.4313,0.4,,,,,,,,
Singapore,4.392466545,4.323,4.2536,4.1842,4.1148,4.0454,3.976,3.9065,3.8371,3.7677,3.698299885,3.6253,3.5523,3.4793,3.4063,3.333300114,3.4579,3.5826,3.7072,3.8319,3.956500053,3.907999992,3.8746,3.8413,3.8079,3.7746,3.7412,3.7079,3.6745,3.6412,3.607800007,3.547199965,3.451400042,3.642699957,3.56520009,3.4702,3.3751,3.2801,3.1851,3.0901,2.995,2.900000095,2.85,2.8,3,3.2,3.2,3.22,3.1,2.7333,2.3667,2,,,
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,8.95471,8.94222,8.95051,8.81316,8.81631,7.448200226,7.577899933,7.560900211,7.874000073,7.099299908,7.6997,8.300000191,8.100000382,8,8,7.900000095,7.699999809,7.599999905,7.199999809,7.05,6.9,6.81,6.8,6.6,6.5,6.42,6,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,6.952600002,6.8161,6.679500103,6.5903,6.500999928,6.326099873,6.26789999,6.215300083,6.138000011,6.063399792,6.040800095,6.011300087,5.936999798,5.800700188,5.776899815,5.75,5.659999847,5.670000076,5.619999886,5.550000191,5.429999828,5.159999847,5.08,5,4.9,4.8,4.8,4.7,4.7,4.6,4.57,4.6,4.544617,4.552046,
"Solomon Islands",7.330508709,7.3316,7.3327,7.3338,7.3349,7.3361,7.3372,7.3383,7.3394,7.3405,7.341599941,7.1908,7.04,6.8892,6.7384,6.5876,6.4369,6.2861,6.1353,5.9845,5.8337,5.682899952,5.1435,4.6041,4.0646,3.5252,2.9858,2.4464,1.9069,1.3675,0.828100026,1.7881,2.748100042,2.6983,2.6484,2.5986,2.5488,2.499,2.4491,2.3993,2.3495,2.2997,2.2498,2.2,1.8,1.4,1.3857,1.3714,1.3571,1.3429,1.3286,1.3143,1.3,,
Somalia,1.355319142,1.3554,1.3554,1.3554,1.3555,1.3555,1.3555,1.3556,1.3556,1.3557,1.355700016,1.369,1.3822,1.3955,1.4087,1.422000051,1.3823,1.3427,1.303,1.2633,1.2237,1.184,1.1443,1.1046,1.065,1.0253,0.9856,0.946,0.906300008,0.8299,0.753499985,0.703,0.6525,0.602,0.5515,0.501,0.4505,0.400000006,,,,,,,,,,,,,,,,,
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,
Spain,,,,,,,,,,,4.699999809,4.7889,4.8778,4.9667,5.0556,5.1444,5.2333,5.3222,5.4111,5.5,5.400000095,5.400000095,5.400000095,5.199999809,5,4.900000095,4.800000191,4.800000191,4.699999809,4.699999809,4.599999905,4.599999905,4.5,4.400000095,4.400000095,4.300000191,4.300000191,4.199999809,4.199999809,4.099999905,4.099999905,3.900000095,3.900000095,3.5,3.45,3.4,3.4,3.3,3.2,3.2,3.16,3.1,,,
"Sri Lanka",3.138841152,3.1266,3.1145,3.1023,3.0901,3.0779,3.0657,3.0535,3.0413,3.0291,3.016900063,3.0802,3.1435,3.2067,3.27,3.333300114,3.2554,3.1776,3.0997,3.0219,2.944000006,2.937599897,2.8708,2.8039,2.7371,2.6703,2.6035,2.5367,2.4698,2.403000116,2.743499994,2.6831,2.6227,2.5623,2.5019,2.4416,2.3812,2.3208,2.2604,2.200000048,2.9,3,3.1,3.1,3.1,3.1625,3.225,3.2875,3.35,3.4125,3.475,3.5375,3.6,,
"Saint Kitts and Nevis",3.862745047,4.0711,4.2795,4.4879,4.6962,4.9046,5.113,5.3214,5.5297,5.7381,5.946499825,6.2054,6.4644,6.7233,6.9823,7.2413,7.5002,7.7592,8.0181,8.2771,8.536000252,8.6024,8.6688,8.7352,8.8016,8.868,8.9344,9.0008,9.0672,9.1336,9.199999809,8.64,8.08,7.52,6.96,6.4,6.360000134,5.948,5.536,5.124,4.712,4.3,5.5,5.5,6,5.7,5.6333,5.5667,5.5,6,4.8,4.8,2.3,,
"Saint Lucia",4.280425549,4.3573,4.4342,4.5111,4.588,4.6649,4.7418,4.8186,4.8955,4.9724,5.049300194,4.9968,4.9444,4.8919,4.8394,4.787,4.7345,4.682,4.6296,4.5771,4.5247,4.4722,4.4197,4.3673,4.3148,4.2623,4.2099,4.1574,4.1049,4.0525,4,4.1173,4.2345,4.351799965,3.8259,3.3,3.380000114,3.11,2.84,2.57,2.3,2.75,3.200000048,2.9,2.95,3,2.9,2.8,2.15,1.5,1.55,1.6,,,
"Saint Vincent and Grenadines",4.824999809,4.8414,4.8577,4.8741,4.8904,4.9068,4.9232,4.9395,4.9559,4.9722,4.988599777,4.9742,4.9597,4.9453,4.9309,4.9164,4.902,4.8876,4.8732,4.8587,4.8443,4.8299,4.8154,4.801,4.7866,4.7721,4.7577,4.7433,4.7289,4.7144,4.699999809,4.8051,4.9102,5.015299797,3.9602,2.9051,1.850000024,2.42,2.99,3.56,4.13,4.7,4.5,4.5,4.5,4.5,3.75,3,2.8667,2.7333,2.6,2.7,5.2,,
Sudan,1.006500959,1.0101,1.0137,1.0173,1.0209,1.0246,1.0282,1.0318,1.0354,1.039,1.042600036,1.0327,1.0228,1.013,1.0031,0.993200004,0.9727,0.9522,0.9317,0.9112,0.890699983,0.870199978,0.8944,0.9186,0.9428,0.967,0.9912,1.0154,1.0396,1.0638,1.088000059,1.0557,1.0233,0.991,0.9587,0.9263,0.894,0.8617,0.8293,0.797,0.7647,0.7323,0.699999988,0.7,0.7,0.715,0.73,0.73,0.7,0.7,0.7333,0.7667,0.8,,
Suriname,6.510344982,6.4271,6.3438,6.2605,6.1772,6.0939,6.0106,5.9273,5.844,5.7607,5.677400112,6.0023,6.3273,6.6522,6.9772,7.3021,7.627,7.952,8.2769,8.6019,8.926799774,8.6041,8.2814,7.9588,7.6361,7.3134,6.9907,6.668,6.3454,6.0227,5.699999809,5.18,4.66,4.14,3.62,3.1,3.74000001,3.78,3.82,3.86,3.9,3.599999905,3.4333,3.2667,3.1,3.2,3.3,3.1,2.85,2.6,3.1,,,,
Swaziland,1.944785237,2.0878,2.2308,2.3738,2.5168,2.6597,2.8027,2.9457,3.0887,3.2317,3.374700069,3.3393,3.3039,3.2685,3.2331,3.1977,3.1623,3.1268,3.0914,3.056,3.0206,2.9852,2.9498,2.9144,2.879,2.8436,2.8082,2.7728,2.7374,2.7019,2.6665,2.6311,2.5957,2.5603,2.5249,2.4895,2.4541,2.4187,2.3833,2.3479,2.3125,2.277,2.2416,2.2062,2.1708,2.1354,2.1,2.1,2.1,2.1,2.1,2.1,,,
Sweden,14.19999981,14.31,14.42,14.53,14.64,14.75,14.86,14.97,15.08,15.19,15.30000019,15.28,15.26,15.24,15.22,15.2,15.18,15.16,15.14,15.12,15.10000038,15,14.9,14.8,14.7,14.60000038,14.16,13.72,13.28,12.84,12.39999962,11.89999962,7.599999905,7,6.5,4.900000095,4.400000095,5.2,3.799999952,3.700000048,3.599999905,3.5111,3.4222,3.3333,3.2444,3.1556,3.0667,2.9778,2.8889,2.8,2.73,2.7,,,
Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.89999962,18.6364,17.3727,16.1091,14.8455,13.5818,12.3182,11.0545,9.7909,8.5273,7.2636,6,5.85,5.7,5.5,5.4333,5.3667,5.3,5.2,4.97,5,,,
Syria,1.076737523,1.0684,1.0601,1.0517,1.0434,1.0351,1.0267,1.0184,1.0101,1.0017,0.993399978,0.9947,0.996,0.9974,0.9987,1,1.0209,1.0418,1.0627,1.0836,1.104500055,1.145799994,1.1392,1.1326,1.126,1.1194,1.1129,1.1063,1.0997,1.0931,1.086500049,1.1554,1.2243,1.2933,1.3622,1.4311,1.5,1.5,1.5,1.399999976,1.425,1.45,1.475,1.5,1.3,1.35,1.4,1.47,1.54,1.5,1.5,1.5,1.5,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,10.64480019,10.64490032,10.65559959,10.67420006,10.62979984,10.66180038,10.96290016,11.24230003,10.68120003,8.941300392,8.199999809,7.46999979,7.21999979,6.909999847,6.800000191,6.539999962,6.400000095,6.21,6.099999905,6.4,6.2,6.1,5.38,5.41,5.2,5.35,5.5,,,
Tanzania,1.490445852,1.4867,1.4831,1.4794,1.4757,1.472,1.4683,1.4646,1.4609,1.4572,1.4535,1.4498,1.4461,1.4424,1.4387,1.435,1.431300044,1.4342,1.43719995,1.4173,1.397500038,1.3817,1.365800023,1.3345,1.30309999,1.2499,1.1967,1.1436,1.090399981,1.0575,1.024600029,0.9575,0.890299976,0.9053,0.9203,0.9352,0.9502,0.9652,0.9802,0.9951,1.0101,1.0251,1.0401,1.0551,1.07,1.085,1.1,1,0.9,0.8,0.7,,,,
Thailand,0.740034878,0.7798,0.8195,0.8592,0.8989,0.9387,0.9784,1.0181,1.0578,1.0976,1.137300014,1.1322,1.1271,1.1221,1.117,1.111899972,1.1965,1.2812,1.3658,1.4505,1.535099983,1.5448,1.5546,1.5643,1.5741,1.5838,1.5936,1.6033,1.6131,1.6228,1.63259995,1.661299944,1.706699967,1.8011,1.8956,1.99000001,2.0425,2.095,2.1475,2.200000048,2.2,2.2,2.2,2.1875,2.175,2.1625,2.15,2.1375,2.125,2.1125,2.1,,,,
"Timor Leste",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,,
Togo,1.265091896,1.2919,1.3187,1.3456,1.3724,1.3992,1.426,1.4528,1.4797,1.5065,1.533300042,1.5146,1.4959,1.4773,1.4586,1.439900041,1.4446,1.4494,1.4541,1.4589,1.4636,1.4684,1.4731,1.4779,1.4826,1.4874,1.4921,1.4969,1.5016,1.5064,1.511100054,1.4704,1.4296,1.3889,1.3481,1.3074,1.2667,1.2259,1.1852,1.1444,1.1037,1.063,1.0222,0.9815,0.9407,0.9,0.8667,0.8333,0.8,0.7667,0.7333,0.7,,,
Tonga,2.5,2.5093,2.5186,2.5279,2.5372,2.5465,2.5558,2.5651,2.5744,2.5837,2.592999935,2.6784,2.7638,2.8491,2.9345,3.0199,3.1053,3.1907,3.276,3.3614,3.446799994,3.539400101,3.5224,3.5055,3.4885,3.4715,3.4546,3.4376,3.4206,3.4036,3.3867,3.3697,3.3527,3.3358,3.3188,3.3018,3.2849,3.2679,3.2509,3.2339,3.217,3.200000048,2.9333,2.6667,2.4,2.4,2.4,2.4,2.4,2.5,2.6,,,,
"Trinidad and Tobago",5.589560986,5.5249,5.4603,5.3957,5.3311,5.2665,5.2019,5.1372,5.0726,5.008,4.943399906,4.9518,4.9601,4.9685,4.9768,4.985199928,4.9899,4.9947,4.9994,5.0041,5.0089,5.0136,5.0184,5.0231,5.0278,5.0326,5.03730011,4.778,4.5187,4.2593,4,3.7475,3.4951,3.242599964,3.5213,3.8,5.110000134,4.6575,4.205,3.7525,3.3,3.400000095,3.35,3.3,2.95,2.6,2.7,2.7,2.5,2.6,2.1,2.4,2.7,,
