Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Romania,,,,,,,,,,,,,,38.66,37.8533,37.0467,36.24,35.4333,34.6267,33.82,30.64,30.53,30.95,29.71,27.6,26.9,27.56,27.03,27.1,26.185,25.27,22.9,21.99,20.49,19.71,20.68,19.67,18.51,18.88,18.5,17.43,17.49,17.88,18,17.6,17.53,17.05,16.8,15.92,16.56,16.28,17.08,17.2,15.67,15.74,15.14,14.63,14.18,14.67,13.53,13.67,13.1,12.5,7.6
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.64,50.57,50.39,49.84,49.08,46.13,45.19,44.65,43.41,41.86,41.48,40.68,40.12,39.67,37.6,36.19,34.16,32.89,32.15,31.81,30.51,29.48,28.62,28.33,27.37,26.21,24.64,24.51,23.41,23.12,21.95,21.1,13.8,6.5
Scotland,32.14,30.8,32.83,29.9,30.91,31.09,30.06,28.86,28.49,30.47,26.91,27.38,26.86,25.83,25.5,25.66,26.44,26.15,23.08,23,20.18,23.31,21.53,20.87,18.7,19.86,19.12,19.37,18.71,17.78,16.97,16.56,17.08,14.58,13.98,14.84,13.31,14.89,14.37,12.84,12.89,12.14,11.77,11.36,10.66,10.17,9.37,9.3,9.28,8.52,8.29,8.17,8.69,8.19,7.48,6.88,6.83,6.06,5.78,6.18,6.09,4.8,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.18,10.71,11.09,10.74,10.64,10.34,10.52,9.93,8.77,9.43,9.08,9.53,8.69,8.7,8.2,
Singapore,,,,,,,,,,,,,,40.94,40.94,35.62,36.09,41.17,32.73,36.07,27.06,30.6,31.21,30.43,31.79,34.68,35.18,34.75,30.49,31.49,26.11,22.78,22.6,26.42,21.12,24.1,25.49,22.8,16.67,22.75,20.51,18.67,18.65,16.15,15.61,15.62,16.34,17.42,13.79,14.78,12.29,11.5,10.76,11.43,9.4,9.09,8.3,9.23,9.34,8.17,7.49,7.6,6.5,4.1
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.98,19.87,16.51,17.93,16.58,16.85,18.31,16.91,16.25,14.88,14.88,12.87,13.71,12.01,12.61,12.73,10.9,10.71,11.24,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.75,25.73,25.11,26.6,24.58,25,22.58,22.44,23.54,21.44,21.2,17.39,20.25,18.87,17.79,17.24,15.45,16.7,12.91,14.84,13.03,12.61,13.19,12.98,12.43,12.43,10.62,8.81,7
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.36,8.54,7.7,8.77,8.35,8.34,8.37,7.78,7.42,6.6,5.96,6.39,5.52,5.36,5.21,4.75,4.81,4.605,4.4,4.2,
"South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.76,55.32,53.84,50.46,49.88,48.66,46.18,49.65,49.34,49.68,44.69,42.16,40.88,38.13,36.43,36.24,34.68,34.49,32.87,29.8,28.25,26.58,24.89,23.24,22.15,20.65,19.2,17.5,3.4
Spain,,25.94,26.46,26.7,26.75,29.33,29.82,28.89,28.35,28.85,30.97,31.26,31.55,32.66,31.87,32.16,30.52,30.32,28.88,27.88,27.7,27.4,26.09,26.66,24.41,24.42,23.68,22.66,21.41,20.39,19.55,18.09,16.89,16.81,16.51,16.2,15.41,15.65,15.21,14.62,14.15,13.44,12.97,13.08,13.05,12.11,11.88,11.68,10.97,10.77,10.5,10.3,9.46,9.16,9.03,8.72,8.4,8.1,7.85,7.78,7.78,7,7.2,
Suriname,,,,,,,,,,,,,,16.19,17.76,13.04,18.51,16.034,13.558,11.082,8.606,6.13,6.94,8.55,8.74,8.93,12.65,6.7,14.74,12.31,11.39,10.81,14.3,11.045,7.79,9.25,5.37,3.44,6.51,1.37,9.19,8.63,7.51,6.4633,5.4167,4.37,1.58,3.77,1.95,6.06,3.51,5.01,10.65,3.63,8.48,4.63,3.72,4.4,6.02,2.94,3.42,3.9,4.3,
Sweden,,32.6,31.44,31.56,31.34,30.68,30.9,28.39,28.38,27.44,26.62,25.5,26.14,24.15,22.2,22.22,20.42,20.23,18.66,18.35,17.61,17.55,17.47,16.83,16.45,16.15,15.39,15.05,13.68,14.01,12.39,12.43,11.5,10.86,10.35,10.71,9.44,9.28,8.96,8.83,8.51,8.73,7.86,6.84,7.05,6.37,6.34,6.44,6.14,6.13,5.3,5.36,5.42,4.84,4.94,4.82,4.54,4.13,4.25,3.75,3.62,3.6,3.1,
Switzerland,,44.08,42.12,40.87,40.52,39.17,36.82,36.26,34.97,33.41,31.94,31.66,29.26,31.05,27.35,26.83,25.76,25.18,24.91,23.78,21.34,22.6,21.6,21.54,17.79,18.6,18.74,15.64,16.14,15.48,13.51,13.92,13.16,12.63,12.07,11.82,10.95,10.48,9.6,10.35,9.85,8.84,8.66,7.94,8.05,6.97,6.63,6.7,6.3,5.57,5.36,5.83,5.47,4.76,4.56,4.65,4.09,4.45,4.16,3.96,3.94,4.1,4,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,29.97,30.1967,30.4233,30.65,28.79,29.52,27.99,29.16,31.07,29.68,24.95,22.48,19.06,12.9,14.94,17.01,15.43,18.02,17.87,15.77,22.16,18.02,15.62,16.86,15.2775,13.695,12.1125,10.53,8.9475,7.365,5.7825,4.2
Thailand,,,,,,,,1.21,1.03,1.93,2.04,1.55,2.23,1.61,1.73,1.61,1.59,1.81,1.16,1.4,1.61,1.27,1.61,1.95,1.87,1.95,1.19,1.44,1.44,1.64,1.52,1.66,1.71,1.64,1.17,1.18,1.12,0.84,0.92,1,1.08,1.05,1.11,1.08,1.05,1.23,0.91,0.58,0.82,0.96,1.29,1.54,1.79,1.95,1.76,1.69,1.56,,,,,,,
"Trinidad and Tobago",,24.01,26.02,23.3,27.83,21.11,23.42,25.4,23.53,21.065,18.6,24.26,19.39,27.03,26.4133,25.7967,25.18,28.59,23.55,24.8,26.05,20.16,20.96,14.68,15.78,14.11,15.53,14.14,13.88,17.49,15.32,14.1,12.26,15.69,18.26,12.44,12.5,13.6,13.44,12.74,11.56,8.79,10.49,9.98,9.81,6.42,9.09,8.94,11.44,6.34,7.5,5.22,7.43,5.975,4.52,6.4,5.06,4.64,4.92,,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.94,29.23,27.7033,26.1767,24.65,24.38,28.21,24.42,27.75,21.74,25.84,22.1,20.95,18.96,20.42,17.29,15.61,15.11,,,,,,,,,,,,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.45,34.41,34.03,33.65,33.27,33,32.97,32.17,32.61,31.14,32.16,31.8,30.17,29.33,28.03,26.81,25.83,25.35,24.99,24.22,23.23,22.61,21.94,21.4,20.89,19.47,18.91,18.9,18.44,17.77,17.7,17.5,
"United Kingdom",29.32,29.51,29.33,28.84,27.99,28.09,27.15,27.46,27.07,26.92,26.14,25.69,25.15,24.79,23.69,23.52,23.47,22.99,21.9,21.92,21.33,21.25,20.69,20.34,19.63,19.39,18.95,18.09,18.02,17.43,16.77,16.34,15.44,16.03,15.3,14.64,14.36,13.94,13.53,12.99,12.36,11.9,11.56,10.5,10.47,9.52,9.34,8.68,8.52,8.12,7.53,7.16,7.04,6.57,6.1,5.95,5.35,5.25,4.94,4.86,4.62,4.4,4.3,
"United States",17.72,16.99,16.33,15.98,15.48,14.69,14.25,13.59,12.87,12.87,12.47,11.83,11,10.83,10.46,9.76,9.35,8.96,8.74,8.4,8.15,7.7,7.53,7.32,7.19,6.93,6.71,6.5,6.27,6.24,6.05,6.04,5.87,5.64,5.65,5.49,5.43,5.22,5.07,5.24,5.05,5.12,4.68,4.72,4.53,4.44,4.23,4.09,3.91,3.78,3.65,3.52,3.4,3.32,3.19,3.01,2.88,2.88,2.83,2.73,2.68,,,
Uruguay,,,,,,37.79,35.72,39.55,37.92,39.55,35.4,36,36.6,37.2,32.85,37.73,36.29,35.17,33.92,31.37,32.07,34.54,32.37,30.52,28.55,25.19,27.43,23.24,23.74,22.51,21.28,19.09,17.59,15.85,17.09,18.25,17.44,14.82,16.76,17.66,15.94,15.7167,15.4933,15.27,16.65,13.8,14.08,13.39,13.15,12.43,12.24,12.6,11.725,10.85,10.89,11.3667,11.8433,12.32,9.4,9.7,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.07,25.47,25.2233,24.9767,24.73,25.47,24.54,23.8,23.09,20.71,20.18,20.44,18.73,15.97,14.34,14.77,14.73,12.7,11.88,11.99,11.93,11.48,11.4,12.26,12.39,,,,,,,,
Venezuela,,,,,,27.8,29.25,33.15,31.96,26.74,29.37,32.55,31.93,32.38,29.35,30.83,33.6,31.16,30.64,28.84,31.22,28.52,27.47,27.64,26.07,25.54,25.56,23.09,23.39,21.84,22.42,21.33,20.68,22.15,20.015,17.88,16.7,18.42,17.78,15.99,18.44,17.825,17.21,16.46,16.13,15.285,14.44,14.01,14.28,13.85,12.87,12.19,12.2,11.4,11.15,11.19,11.43,11.69,10.42,10.29,,,,
