Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Togo,4315,4612,4822,4695,4456,4618,4334,5675,7349,8280,9025,9838,8453,9021,9527,8101,8357,7429,8237,6290,7244,8942,7653,8946,8476,7739,6971,8309,9021,7297,7278,8392,8646,7055,8255,7734,9061,7627,10009,10164,11132,10823,11114,10472,10821,10755,10708,10883,11632,11228,11561,10608,9456,11045
"Trinidad and Tobago",30000,31953,33939,35897,37736,40000,41667,44444,44847,44873,39220,39232,39209,39228,39214,42105,40860,40698,28115,28060,27858,28062,28079,28571,28571,28571,28571,28571,28571,43626,31647,31818,33333,31388,30380,29292,28157,26573,25000,25980,25871,25354,25696,25000,23462,25000,25000,25000,25000,24731,24673,25000,24435,23958
Tunisia,3513,5512,6644,4320,6266,4370,3759,5198,5991,4975,5482,6495,5711,6102,8109,5721,4619,4259,4856,7217,5797,7866,4748,6008,7969,3096,8098,4683,5090,9451,12849,11771,9208,6090,6912,11680,5544,11091,8681,6616,10830,8605,9241,7164,9788,8363,12158,10200,15641,13115,12351,12558,6973,13605
Turkey,10809,11857,14325,11969,12108,13526,13671,13002,13782,12599,15802,14565,12883,13276,16809,18094,17647,18267,18407,18355,19046,20091,19374,20447,20959,23178,23236,23561,16559,23908,24655,22835,24335,21775,22939,23385,23901,26188,23874,24845,23380,24844,27059,28475,31684,31430,27788,30063,31883,31748,33879,34051,39844,35577
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27444,30815,27154,18047,11311,2277,2600,4617,6127,6000,7801,9930,9375,9878,11750,9843,11733,14412,16199,17042,18787,19793,20585
Uganda,9015,9026,9262,8839,9096,9055,9104,10751,11870,13688,10890,12301,11730,10798,13526,12134,12031,12085,16192,14830,15644,13055,16192,10362,14688,11806,14269,14352,15160,15010,14357,15369,15465,14980,15779,11928,12104,15312,16458,15398,16485,16463,16864,14775,15783,15328,15369,21201,20207,19513,20513,20183,19861,19958
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25685,28885,25202,21691,17076,21871,16357,17152,19268,23719,24631,19595,26424,24260,23535,20854,33235,29238,27543,40686,33774,44927,46750
"United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201163,199458,196867,190244,190476,186364,186667,201586,204448,207491,210790,215242,219672,222679,225483,228013,556646,551545,672819,743965,690644,338922,241375,425140
"United Kingdom",30616,34165,33521,35540,36272,34533,37143,34118,35639,33357,37393,40166,39513,40743,36061,34731,43548,41634,40962,44053,43887,49003,46341,55474,49269,52156,50126,46367,48547,51913,54450,56054,51764,53844,57114,61367,57563,53314,56081,57717,53536,55953,59053,57339,58374,59220,56061,59176,58023,56525,56256,54477,57711,63245
Tanzania,7821,7983,9000,7527,7750,7298,6722,5474,5992,5296,6634,5967,7629,6734,10181,9630,9651,9394,11735,9949,10179,14953,12649,12578,13169,10389,11955,11414,14331,14206,11632,10617,11516,10541,17315,15962,10691,11796,17446,13853,20317,19252,7095,13145,9916,12156,12921,12877,10269,14629,12449,11792,12588,14883
"United States",29421,30766,32427,30565,36422,35997,39331,38902,41139,35776,43333,47297,44756,37003,43369,44811,46417,51372,56847,47862,56602,57868,41589,54377,60205,60679,60952,45419,59498,63138,58216,70816,55359,75325,62167,69402,70222,74726,74627,76302,76647,72301,78392,90803,85039,85501,87210,87680,95601,89958,87165,72710,91601,99321
Uruguay,7577,6329,7532,7492,4820,7372,5589,6700,7977,9083,9243,8913,11950,13056,9815,13114,11016,12658,10542,11623,15718,13633,13432,15824,13795,12874,15755,19898,16875,16977,17538,20749,17731,19783,24129,21806,20450,25882,30398,20027,23065,24713,30275,32921,33899,33303,32438,34336,33607,40703,32149,32821,37758,35181
"Soviet Union",10219,10649,8459,11265,9848,11936,11771,12800,13407,14825,14114,12261,16269,15266,10271,17081,13855,16381,12058,12615,10794,14565,15268,13963,15559,16228,17131,15223,17465,19061,14549,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16207,17545,14430,16379,15301,12047,11937,22897,19060,22979,21028,20199,23336,24415,30135,36760,34826,40178,35154,39725,39036,40707,43626
Vanuatu,5000,5000,5000,5000,5000,4714,4667,4750,5000,5294,5000,5263,5000,5000,5000,5000,5000,5000,5000,5200,5200,5200,5200,5200,5197,5154,5077,5000,5077,5109,4858,4898,4939,4979,5020,5061,5101,5142,5182,5223,5264,5304,5350,5354,5338,5357,5517,5467,5589,5641,5708,5714,6333,6135
Venezuela,10792,11184,10081,10747,11320,12049,10421,10740,10455,12121,12131,10922,10406,11977,13156,13055,16166,15535,15511,15311,14767,16723,16803,18490,18845,18709,19015,20323,20763,21606,22568,22465,26477,25676,26198,25891,26602,26629,28922,29519,29902,28271,29253,29796,30252,30520,32587,34651,32609,26672,26484,33756,36922,37107
Vietnam,11230,11987,9307,12436,11503,9589,11000,10962,11198,11010,10038,11113,12521,12600,10505,11491,10020,11045,9917,11006,11170,11487,12371,13770,14777,14213,13831,15962,16449,15540,15013,15646,17768,21393,21142,24979,24900,24811,25298,27426,29583,30713,34311,34580,35939,37272,39224,31735,40106,40871,43099,42993,44332,44115
"Western Sahara",,,,,,,,7032,6019,5986,6479,6127,6690,6667,6667,7500,7059,7000,7000,6522,6957,6957,7083,7417,7200,7308,7692,7407,7500,7586,7667,7760,7742,7758,7813,7755,7879,7756,7941,7692,7540,7478,7420,7600,7345,7274,7692,6905,6526,5714,5917,5441,5429,5429
Yemen,7708,7691,7597,7629,7586,7615,7773,7808,8009,7756,8414,7767,8262,7708,9342,8016,8634,9728,9886,10180,10982,9451,5114,5141,4725,7563,7756,8907,9165,8193,6285,10404,10333,9948,10120,8563,8384,10103,10296,9964,9714,8498,7047,6432,6395,8694,9339,8530,8075,9601,8666,9206,8777,8251
Yugoslavia,16743,18736,19705,24236,20591,27413,25218,23984,28025,25534,27016,28855,30482,31652,34191,34131,37192,31700,39285,37799,38153,43965,42294,44161,38108,47765,36962,32494,38663,29266,48847,,,,,,,,,,,,,,,,,,,,,,,
Zambia,8219,8009,7064,7888,8234,8780,8695,7853,7743,6245,8765,10072,8389,9672,13099,13739,15034,15153,15284,15671,19359,15635,16444,16418,18436,19274,15961,24582,17000,13125,15938,7090,22756,13678,12894,18716,13486,11396,12560,16132,13079,13082,15773,17426,17314,17563,21537,20579,19533,24676,26384,25757,24245,26905
Zimbabwe,9194,9054,8209,8176,9283,9336,12894,10037,11296,9145,13571,16099,9138,14516,13111,13363,14003,12850,10515,10975,16859,10612,5747,7421,17928,15950,7477,14933,13826,14707,12038,3671,13534,13606,5025,14288,11747,9905,9447,13073,10602,4396,7475,9872,4968,7642,6870,2972,4464,7273,5840,6665,6457,5293
