Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Suriname,346,359,307,361,306,237,310,419,379,276,387,360,358,433,418,461,483,405,471,597,916,496,563,765,601,535,330,207,213,250,255,342,475,600,621,381,394,341,309,287,355,273,268,285,275,285,226,188,202,227,215,298,404,464
Swaziland,4671,4868,4678,5000,5050,5147,5188,5600,6400,6400,7800,6900,6900,7200,5693,8103,7150,11100,11700,10900,7863,7910,7485,9214,8388,8600,8800,9713,10645,10703,10450,10161,10073,10369,10440,10535,10573,10814,10428,10839,11063,11154,11379,11360,11700,11000,11626,12220,12758,13000,13208,13400,13400,13598
Sweden,86533,80700,82082,69101,62072,53731,54594,56316,52684,53460,49656,44889,45161,46544,42025,45557,47454,44751,41780,40740,41015,40594,40360,40164,38600,38900,38700,36000,33730,34080,35290,37790,36284,32988,35001,36600,35813,33700,32813,32903,32236,31731,30540,31671,30453,28180,28522,26900,26960,27100,27590,24720,23880,23800
Switzerland,51000,49000,47000,45000,39203,39000,38000,36600,32528,31000,29000,26000,25000,24000,24811,24500,24000,24000,24000,24664,24600,24300,23700,23200,21063,20300,20300,20400,20000,18796,19100,18900,18600,17200,17200,16666,14962,13866,13740,14150,13784,13457,13578,13335,12510,12081,11768,11058,11215,10874,11250,10875,11039,11341
Syria,2500,3096,3538,4795,4445,4434,3500,4415,4463,5876,5900,7776,8301,8414,9452,9886,12830,14587,14330,18851,22195,16889,20000,18400,18000,22700,19658,23700,22600,22600,24262,24400,20394,21258,23000,22252,17943,22177,24779,22783,21243,24101,24750,27304,29500,27720,31082,36172,34855,34500,35351,34012,22439,29878
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000,12200,12000,4000,10000,12775,16635,20457,25471,23242,22573,25988,28810,28290,28900,30320,28676,29838,31764,36720,41738,44380,35543
Thailand,108205,131060,148700,114240,112020,139560,150420,180700,200100,235500,231760,339480,443577,485381,486947,691868,842389,1066153,806625,1133516,1258169,1099717,1028617,1347889,1387423,1214932,1381810,1557488,1604264,1498224,1444984,1463671,1451580,1397127,1260457,1244728,1247898,1063142,1085596,1152294,1069982,1009482,1043528,1081334,1010984,1098049,1203286,1212896,1357011,1201617,1168791,1395192,1417121,1381229
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12808,12851,13575,14095,14068,13532,13460,13440,13210,13000,14100,14096,14000,12893,13357,13799,13554,13893,13044,13686,13204,13687,13366
"Timor Leste",14874,14935,14462,14357,13670,16475,14413,16896,19637,19162,17960,16600,20090,21900,22410,22115,23315,22820,21610,20415,21510,21310,20920,23220,22125,23359,21616,24131,22677,21046,26178,29173,28351,34704,34313,28275,25202,21399,23946,25300,28200,31426,27533,34268,30200,25133,23103,22639,24965,20221,19146,18872,20320,20145
Togo,59000,59000,60000,62000,63000,64002,66312,66000,68000,67500,70000,66400,67200,67575,67950,72330,76800,76400,106600,102400,108300,183500,159400,117500,100900,102527,95771,107115,100540,129907,113335,116315,123607,148925,169576,176429,168608,181088,198264,199236,178903,208682,213411,192651,182580,208962,197770,209759,230025,236918,241726,351720,342547,391191
Tokelau,8,8,8,9,9,9,9,10,10,10,10,11,12,12,13,13,14,14,14,15,15,15,15,15,15,16,16,16,16,17,22,23,23,23,22,22,22,21,20,20,19,18,18,17,17,16,16,15,15,15,15,15,15,15
Tonga,8189,8450,8540,8720,8750,8800,8850,8900,9000,8950,9160,9360,9500,9640,9808,9879,9700,9521,8903,8665,8337,7967,7802,7424,7100,6586,6107,5629,5291,5341,3337,4679,5333,5108,4653,4134,3600,3092,2390,2390,2202,2377,2374,2359,2350,2342,2460,2332,2268,2203,2145,2155,2232,2127
"Trinidad and Tobago",1077,1237,1314,1509,1529,1599,1720,1757,1848,1771,1806,1680,1640,1749,1715,1765,1725,1694,1695,1680,1650,1510,1270,1040,938,817,873,1015,518,653,768,631,785,757,817,923,935,828,1041,668,576,1332,1075,969,1134,1209,1522,1636,1778,1971,1954,1103,1470,1515
Tunisia,6000,5800,6300,6500,7000,8000,8500,8500,8700,9000,9500,9500,9500,10000,10000,10000,11380,9700,10000,10700,9000,9720,9500,11500,14000,15000,15400,16100,16000,15900,17000,16000,14200,17900,17000,22600,23000,21400,19500,20700,21300,22080,22300,24200,25080,24900,24550,24800,22450,23800,24200,23300,24000,24280
Turkey,147160,137070,140180,145190,145190,150200,150200,148200,157000,155200,169200,174240,180200,185220,178190,186190,180170,180260,169300,183250,180300,180300,185300,190163,207000,196040,193973,194263,187200,191830,199504,194944,191912,190011,200047,210052,211056,203043,220032,205030,200039,198028,195024,179023,154322,157920,152516,147820,142742,140723,143043,172145,125000,128446
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,4000,13000,4000,3530,2997,6000,5000,15000,18000,25000,27000,28000,30000,36000,41000,40000,41000,43739,49708,51498,54414,57337
Uganda,469000,433000,471000,427000,542000,382000,374000,361000,586000,996000,1020000,901500,903000,1013000,1203500,1124238,1041300,1041300,580000,557000,685000,731000,859000,805000,683427,788051,769000,805000,832635,856835,849554,841000,869000,837000,876000,904000,927000,960000,978000,1024000,1035000,1065000,1080000,1092000,1063000,1053000,1057000,1094000,1121000,1199491,1195747,1341000,1341900,1345000
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705287,1534000,1527000,1530600,1548900,1577400,1513200,1551100,1631000,1604700,1592300,1586900,1556000,1515900,1461500,1453300,1408900,1411800,1411900,1443000,1444100,1394090,1342800
"United Arab Emirates",,,,,,,,,,,,,,,19,25,37,109,180,65,165,213,266,313,413,260,245,261,244,182,204,308,333,174,178,205,270,271,270,859,511,495,270,270,270,270,270,270,280,286,270,252,245,238
"United Kingdom",303000,316000,334000,335000,316000,283000,301000,295000,260000,283000,268000,247000,234000,226000,204000,222000,232000,214100,203500,206000,192300,192000,195000,199700,192200,178900,178700,181200,174900,177100,177000,180100,170086,163568,171000,177400,165900,164100,177600,166000,165000,158000,145000,148700,137400,141000,140200,144000,144000,138000,146000,149000,139000,141000
Tanzania,606700,618700,625700,637200,650300,661900,670400,709900,758000,755500,747000,816000,931000,1036000,882100,772857,660842,682806,695597,696700,639625,770786,851680,855134,1104752,1014965,1008443,942645,1015668,967811,908196,954260,946215,988452,953036,954067,1000092,1194081,1015162,1294829,1250751,1162440,1086507,1562159,1503081,1625846,1278638,1205307,1931415,1624790,1644381,1776470,1857746,1728502
"United States",673657,627652,605065,576431,628294,654807,647690,614946,628469,629734,611688,556860,576873,614100,558870,604546,596839,604696,558288,508395,545870,562243,546673,569770,594740,533410,559610,544427,553615,591070,587920,565770,565550,592020,589130,611170,577400,595710,573040,583875,532145,545773,543345,509574,475499,488813,493722,463202,461886,452508,488531,509460,471260,480230
Uruguay,34879,32990,38600,40570,41910,39086,35180,25915,35274,35060,36938,36142,38020,40181,39750,40848,38470,34495,36100,34988,36280,36080,33690,33540,36775,32480,30150,34335,29950,22686,34300,26800,23543,18400,17200,17150,13589,14701,15726,14950,14569,17263,17180,15227,15326,15969,15425,13894,13953,13407,12876,12957,12167,12141
"Soviet Union",8878000,8686000,8498000,8518000,8612000,8392000,8331000,8301000,8100000,8064000,7894000,7960000,8017000,7983000,7912000,7087000,7067000,7042000,6959000,6929000,6843000,6858000,6882000,6830000,6461000,6373000,6239000,6239000,6008000,5829710,6014800,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42930,44500,53000,45900,44300,57600,54700,48500,52200,50800,48900,49200,52140,49810,52590,56008,59700,62800,70700,73283,75921,77902,79900
Vanuatu,1100,1100,1100,1150,1180,1200,1250,1280,1300,1350,1400,1400,1450,1450,1480,1500,1500,1500,1500,1600,1800,1900,1950,2029,3000,3500,4500,4700,4700,4850,5000,4500,3529,4041,4030,4659,4800,4788,4832,4900,5000,5100,5222,5200,5400,5500,5450,5500,5550,5824,6200,6200,6300,6352
Venezuela,66618,64141,63742,64047,65200,66420,75866,82215,79536,76578,76990,77443,63790,73958,68511,69062,78979,74107,76721,70340,76337,73755,75923,78377,73429,74785,77447,79215,81265,75189,79094,73603,66426,65939,67734,73178,76474,81134,82393,83925,85003,81796,78094,80284,90210,89237,81282,77537,83250,87124,94829,67854,68725,74338
Vietnam,370000,400575,405570,399000,376000,368000,366300,365800,360000,360000,367000,383100,390000,395000,382100,508770,723620,841530,962300,986800,892390,816620,732760,704600,678360,676840,671070,691720,644910,614600,661000,714400,692300,657100,612000,610300,557600,526672,523600,519922,566900,606802,625387,624400,645800,691400,707000,752600,691400,678227,727605,720877,702672,706120
"Wallis and Futuna",530,530,530,530,530,530,540,540,540,540,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,627,540,542,543,546,551,554,556,559,562,564,566,568,577,575,571,567,590,561,545,531,513,490,524,498
Yemen,3580,3680,3780,3880,4080,4081,4081,4081,4081,4081,6202,5202,5702,6102,6698,7108,8908,9754,10132,11094,12105,12966,13076,9523,9025,9025,9687,10182,11470,13635,12394,13254,15202,13243,13631,14263,15403,15647,16708,17033,17360,17661,17871,16905,17191,17868,19380,23050,21542,23214,19361,22456,22572,20629
Yugoslavia,317600,326000,345100,345500,343200,333000,330000,332000,330117,329364,325506,315185,316564,320865,313786,307722,315000,298000,296000,287000,291000,282000,274000,274000,283072,282693,271000,282557,294410,292768,284512,,,,,,,,,,,,,,,,,,,,,,,
Zambia,26312,26348,25275,25452,24291,31400,32510,32520,32700,33200,34200,34400,34450,34500,37560,41700,45050,48060,50750,54250,56800,57430,58350,60070,61670,67374,70867,74596,102741,114159,124100,130744,139100,140457,145211,146708,144266,165668,208100,205456,253717,202952,198464,194225,203410,216127,211414,235836,261871,268993,240923,234067,241738,205009
Zimbabwe,16189,16436,16501,16012,16008,16405,16230,16500,16750,16850,17500,18200,18400,18900,18117,18711,18386,19081,19900,20277,19821,20414,21000,21750,22150,22450,23530,24600,25700,26584,27673,32322,35722,37476,40688,40735,41754,41721,43101,42871,44347,44948,46421,47138,47840,48030,48633,48718,50469,51692,52655,52720,54520,55035
