Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19900,22490,18435,24400,26800,23700,19700,11800,16730,15817,15070,14653,14709,14678,14368,14297,14387,13676,14280,14127,14330,14350,13340
"United Arab Emirates",5,5,6,6,7,8,10,10,12,12,14,14,15,15,16,16,18,20,25,25,23,40,40,42,43,44,48,51,52,51,46,39,38,38,38,38,38,41,39,41,39,37,290,300,350,380,400,400,400,493,558,577,605,635
Tanzania,87000,112100,84200,104300,117400,124600,144700,167800,187900,191000,215100,205100,245200,205300,195400,140500,167500,115500,101600,75600,102700,78700,63800,85800,63900,45900,40900,40900,40900,41000,61000,61000,61000,61000,66000,71000,66000,86000,91433,141000,196000,236000,266000,294520,167380,325970,399070,205579,397350,255090,412597,416641,416583,439776
"United States",101258,102746,103598,106066,111129,113434,116273,120712,127587,137360,146010,153370,159360,168300,176800,182150,192870,206470,221080,224880,223140,230220,238110,247570,325450,330110,332000,336011,335480,332360,336810,322110,350970,343130,347980,343470,372054,348717,401012,367113,409340,390945,413716,408903,421370,415693,465337,470713,510103,538142,556631,591514,604440,626413
"Soviet Union",,,,,,,,,,,,,,,,,,,,,,,,,58600,64700,70200,76300,80400,83330,85857,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,7500,8297,9073,9621,8863,10079,11178,10155,11085,11188,11632,12238,12921,13697,12505,12890,13012,13100,16066,14800,16300,18300
Vietnam,2300,2300,2300,2300,2200,4200,4200,4200,4200,4200,6200,6200,6200,6200,6200,8200,8200,8200,8200,9200,10700,18300,31300,60300,91200,116300,131300,98300,111600,141700,156692,33800,71105,90100,94821,108200,124700,147000,146242,148437,152900,178100,188893,209300,227512,279800,305800,324200,343682,342600,334579,323949,304056,291676
Yemen,,,,,,,,,,,,,,,,,,,,,124,130,130,130,134,138,144,142,135,176,176,176,176,176,182,183,185,180,190,192,197,200,200,205,203,204,250,250,245,240,230,235,236,245
Yugoslavia,,,,,,,,,,,,,,,,,,,,,,,,,22900,24400,24200,23000,25100,24113,24035,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,,,,,,,,,,,,,,,,,,,70,100,130,130,130,200,250,250,250,430,490,800,800,660,542,660,503,670,663,800,900,1000,1300,1450,1600,1950,1933,2000,1868,2000,2500,3200,4000,4000,4000,4739
