Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Honduras,,,,,,,,,15.365,16.29944,17.70738,17.8838,18.0602,18.2366,18.413,18.5895,18.7659,18.9423,19.1187,19.2951,19.4716,19.648,19.8244,20.0008,20.17722,16.72227,16.8204,16.9186,17.0168,17.115,17.2132,17.3113,17.4095,17.5077,17.6059,17.7041,17.8022,17.9004,17.9986,18.0968,18.1949,18.2931,18.3913,18.48948,13.72908,13.69218,,,,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.14969,18.54726,18.10904,18.6735,19.238,19.80252,21.9574,18.85064,18.31597,22.15709,22.0062,21.85532,,,,,,
Haiti,,,,,,,,,,,,9.56593,9.4052,8.33183,9.9837,15.18714,14.3489,13.5107,12.6725,11.8343,10.9961,10.15787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,25.78324,25.52945,24.11137,23.49261,23.23878,22.93974,23.39065,23.56935,22.79469,22.58709,19.60095,19.41084,19.29769,19.57932,24.00492,18.0397,18.29525,18.25978,14.35444,14.99377,15.27215,14.37992,17.34233,17.49822,18.54985,18.68247,16.53592,18.0484,19.56093,20.02924,21.01969,21.09976,21.15071,20.69117,18.70517,18.89088,19.14149,19.71294,20.01192,22.05753,20.11094,23.39252,19.08823,21.33464,16.44862,14.33275,16.07903,,,
Indonesia,,,13.58038,14.0992,14.6181,15.1369,15.6558,16.1746,16.6935,17.2123,17.7312,18.25,18.7689,19.2877,19.8066,20.3254,20.8443,21.3631,21.882,22.40084,23.628,24.8552,26.0824,27.3096,28.53681,33.92011,29.55313,30.36174,28.6013,26.8408,25.0803,23.3198,21.5593,19.7989,18.0384,16.2779,14.5174,12.75693,10.97822,12.16564,16.05356,16.6157,17.17783,16.4055,15.05278,15.80023,,,,
India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.54497,20.29511,20.2258,20.1566,20.08727,20.01232,19.55496,20.28408,25.6731,31.0621,36.45114,36.07652,34.68074,32.1669,28.52687,,,,,,
Ireland,,14.07678,16.35636,15.14821,15.38101,16.8233,18.26555,19.53941,19.95449,19.92141,19.60439,19.52195,18.79571,17.96747,16.65529,17.65696,18.46084,19.60337,19.43352,19.58516,21.6171,21.37942,22.30532,22.46696,22.9682,23.27463,24.73357,25.1061,25.47865,27.14333,30.27471,28.56122,27.63626,24.85275,23.46116,23.30093,23.94685,23.35125,23.25964,23.7471,22.2214,21.7278,21.39313,21.51171,20.84728,23.3454,19.58165,,,
Iran,,16.21516,15.29587,17.7235,19.14271,22.95501,32.6153,42.27562,33.9621,25.6486,17.3351,9.02164,7.99397,7.31019,19.96691,12.81575,12.61932,11.83427,11.82706,12.38934,13.41001,15.81056,16.81619,16.56537,20.7509,24.93637,26.16373,24.8065,23.4493,22.0921,20.7349,19.37769,18.45768,17.07719,15.64982,15.35867,20.59545,20.37027,20.6675,22.02841,21.357,27.23287,27.6329,22.942,28.00192,29.39239,29.82631,32.63151,28.23956,
Iraq,,,,,,,,30.12041,29.3549,28.5894,27.82392,27.2124,26.6009,25.9894,25.3779,24.7664,24.1548,23.5433,22.9318,22.3203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,,,,,,,,,,,,,,,,,,,,,13.69581,16.5837,19.4716,22.35947,19.95012,19.21384,16.41832,16.9483,17.4783,18.00828,18.08919,17.8513,18.06618,18.5847,18.54073,19.1299,17.97757,18.88142,19.70401,20.3974,21.46367,19.42101,19.39008,19.36308,18.80458,18.88877,19.91437,,,
Israel,,,,26.97823,23.04833,22.10393,25.67568,20.84332,24.03896,21.73007,26.17066,24.46224,23.52427,24.49715,21.62841,19.87724,20.08052,18.12991,17.60797,17.73543,17.29696,16.65671,17.33179,16.23331,17.32585,17.5375,17.7492,17.9609,18.17252,18.35522,18.30188,17.85959,16.71338,18.46707,16.46765,16.56578,16.47318,17.5694,15.99683,17.31584,16.88245,16.22442,16.17742,15.80843,15.06281,16.23448,15.15743,,,
Italy,10.04352,11.75334,11.2608,10.7683,10.27578,13.38997,11.97116,11.1644,10.35761,8.97635,9.7425,10.5086,11.2748,12.04092,13.28972,14.58592,15.03165,15.5325,16.03336,16.2046,16.3758,16.5471,16.7183,16.88954,16.06481,15.7263,15.95331,16.1234,16.29356,18.49989,18.49989,16.35727,18.49989,16.41901,16.91673,17.2388,16.98507,17.67782,18.3255,18.27,18.76402,19.35506,19.26296,19.56552,19.58569,18.59916,19.11673,,,
Jamaica,,,,7.49139,9.03829,18.43401,18.2329,18.76935,18.8176,18.8659,18.9142,18.9625,19.0108,19.0591,19.1074,19.15573,19.23205,19.3457,19.45934,19.02958,17.82766,20.60858,22.28916,25.14373,19.27121,23.65064,21.76215,21.39767,21.3809,21.3642,21.3475,21.33073,19.15634,14.79285,18.82431,22.07259,21.034,19.99549,15.71206,20.27473,21.84405,19.84049,17.56025,17.6092,17.4903,17.387,18.22901,19.25634,19.59513,
Jordan,17.97129,14.99937,2.43939,3.41027,3.43244,4.79732,4.08021,3.84161,3.96516,25.11416,30.2951,35.47603,37.47231,35.06809,47.71208,37.379,27.0458,16.7127,6.3796,34.62713,34.8116,34.9961,35.1806,35.3651,35.5496,35.7341,35.91859,28.31836,23.4875,18.65662,18.7318,18.8071,18.8823,18.9575,19.0327,19.1079,19.1831,19.2584,19.3336,19.4088,19.484,19.5592,19.6344,19.7097,19.7849,19.8601,19.93532,18.53475,22.74788,
Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9977,20.76276,20.2802,19.79765,,,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,14.01862,15.62255,13.91084,13.7513,13.5918,13.4322,13.2727,13.11318,12.4037,11.6942,12.29546,16.39616,13.91138,13.8967,13.13384,13.4876,13.8414,14.1951,14.5489,14.9027,15.25645,11.64466,10.56175,9.38161,
Kenya,,15.08809,13.71566,14.85664,11.68364,14.13138,11.19491,13.02104,14.6254,16.2297,17.834,15.67243,14.97724,15.87608,14.47537,13.93536,14.24612,15.1686,16.09102,16.3352,22.4529,28.57054,20.03523,21.26883,17.0357,15.9202,14.8046,13.6891,12.5735,11.45801,11.71209,13.08694,12.6175,12.1481,12.90978,14.1636,15.41745,14.8898,14.3622,13.8346,13.307,12.77934,17.60868,14.21517,13.70252,13.07397,,,,
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,11.56559,8.80396,14.53359,16.8678,19.20195,16.06488,14.71871,17.21801,19.61855,19.90889,19.81749,19.18243,17.97466,15.90341,16.44074,15.62133,15.51681,13.7715,12.02614,12.77683,4.63573,3.8293,3.02277,3.03152,,
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.56572,4.7233,4.881,5.0386,5.1962,5.3538,5.5115,5.6691,5.8267,5.9843,6.142,6.2996,5.84669,5.33979,5.7199,6.10003,,,,,,
Kiribati,14.33225,13.1093,11.8864,10.6635,9.44056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saint Kitts and Nevis",,,,,,,,,,,,,,,,2.13733,3.489,4.8406,6.1922,7.5438,8.8955,10.2471,11.59873,12.0232,12.4476,12.87201,13.0781,13.2842,13.49036,13.6001,13.7098,13.8195,13.9293,14.039,14.1487,14.2585,14.3682,14.4779,14.5876,14.6974,14.8071,14.9168,15.0265,15.1363,15.246,15.35573,,,,
"South Korea",8.22921,8.27908,8.19559,8.7577,9.7265,10.69538,11.05216,8.14067,10.0823,12.02397,11.39619,10.20958,28.60496,11.83113,12.78049,11.54272,10.72564,10.59816,9.74798,10.15708,9.72375,8.27943,8.24123,8.33947,7.90566,8.0163,8.911,9.8057,10.70037,13.53838,13.9448,14.3512,14.7576,15.164,15.5704,15.9768,16.3832,16.7896,17.196,17.6024,18.0088,18.4153,18.8217,19.2281,19.6345,20.0409,20.44728,,,
Kuwait,,13.09799,11.99753,12.45296,12.53142,11.57833,19.90647,19.51881,25.31808,21.68477,18.50602,21.98167,1.71012,14.83036,19.87587,20.66126,20.97769,23.9332,26.8887,29.8443,32.7998,35.7553,38.71083,37.7765,36.8422,35.9078,34.97349,31.52783,31.9117,32.2955,32.6793,33.0632,33.44699,34.1162,34.78536,32.60241,32.60061,,,,,,,,,,,,,
Laos,,,,,,,,,,,,,,,,,,,,,,,3.1187,4.6071,6.0955,7.5839,9.07226,7.9228,9.3899,10.8571,12.32424,17.13012,12.62898,14.1433,15.6575,17.1718,18.6861,20.2004,21.7146,23.2289,16.22068,20.88987,15.73127,14.04997,13.81231,,,,,
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,26.01195,24.94285,20.10892,19.06705,20.6322,22.1973,23.7625,25.3276,26.8928,28.45789,26.7562,25.05443,28.7626,27.26078,25.33283,28.97518,26.6466,27.19232,26.49415,30.71696,28.74148,,,,,,
Liberia,,,,,,,,,15.64279,21.1503,26.6579,26.8112,26.9645,27.1178,27.2711,27.4244,27.5777,27.731,27.8843,28.0376,28.1909,28.3442,28.4975,28.6508,28.8041,28.9574,29.1107,29.264,29.4173,29.5706,29.7239,29.8772,30.0305,30.1838,30.3371,30.4904,30.6437,30.797,30.9503,31.1036,31.2569,31.4102,31.56345,,,,,,,
Libya,,,,,,,27.27242,28.71532,29.8067,30.8981,31.9895,33.081,34.1724,35.2638,36.3552,37.4466,38.538,39.6294,40.7208,41.8122,42.9036,43.995,45.0864,46.1779,47.2693,48.3607,49.4521,50.5435,51.6349,52.72631,,,,,,,,,,,,,,,,,,,,
"Saint Lucia",,,4.96316,7.61932,7.44392,8.79846,11.69268,9.8637,8.0346,6.2056,4.3766,2.5476,0.71853,1.7896,2.8606,3.9316,5.00262,5.5578,6.113,6.6681,7.2233,7.7785,8.3336,8.8888,9.44399,9.7779,10.1118,10.4457,10.7796,11.11348,10.6323,10.151,9.6698,9.1886,8.7073,8.2261,7.7449,7.2637,6.7824,6.3012,4.5958,5.0111,,,,,,,,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.86868,13.88673,11.4784,9.07011,9.09177,,,,,,,,,,,,
"Sri Lanka",,,,7.6171,7.7054,7.79373,8.8007,9.8076,10.8146,11.82156,15.50862,16.28131,16.62072,17.64706,20.78702,17.30815,21.01291,19.2426,17.2139,17.13256,17.14359,12.4171,13.2722,14.1274,14.9825,14.13165,12.21365,12.6737,13.1338,13.5939,14.054,14.5141,14.9742,15.4343,15.8944,16.3545,16.8146,17.2747,17.7348,18.19491,16.42822,17.75958,18.72904,21.12484,20.16606,19.38278,12.12355,12.96432,20.74192,
Lesotho,,13.38306,17.20517,22.2002,20.16288,20.1887,20.2146,20.2404,20.2662,20.2921,20.3179,20.3438,20.3696,20.39546,18.4907,18.837,18.5459,18.2549,17.96384,16.71818,16.451,16.1838,15.9166,15.64946,18.89307,13.73373,18.5609,23.38802,22.6256,21.86322,16.71094,18.63831,23.0897,27.5411,31.9925,36.44391,36.81825,36.6009,36.38363,33.486,30.5885,27.6909,24.7933,21.8957,18.9981,16.1005,13.203,10.3054,7.40778,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,20.37941,19.88991,18.47854,19.11908,19.27702,20.1271,20.9772,21.8273,22.67744,24.01826,19.28705,20.47461,20.99424,20.57252,21.74303,21.20481,20.14574,23.56181,28.45486,28.98261,28.7617,29.6144,27.85941,20.5208,,,
Luxembourg,3.64872,4.62176,5.28976,5.12247,4.3535,3.58459,2.8896,2.51061,1.99355,2.02827,1.87498,2.10234,1.76256,2.76613,3.1777,3.5892,4.00071,3.81433,3.78946,3.9812,4.045,4.1088,4.1725,4.2363,4.3001,4.36386,4.43867,4.1682,3.8977,3.6272,3.3567,3.0863,2.8158,2.5453,2.2748,2.0043,1.7339,1.4634,1.1929,0.9224,0.6519,0.3814,0.11096,6.3801,12.64924,13.10114,,,,
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45015,14.26029,15.88595,16.74857,16.2608,15.62937,15.40785,13.87419,13.44828,15.6856,17.92301,18.59129,17.33077,13.95755,15.88385,20.47037,20.69326,19.45432,21.31183,22.0921,16.04117,,,
Macau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0765,28.35052,28.35738,34.2725,40.18769,41.1093,44.62507,45.60613,41.01877,36.85601,36.63607,33.28335,48.4117,59.53244,68.13506,44.93769,42.72576,42.19713,39.27335,37.12156,,
Morocco,,,,8.28257,10.11158,13.90938,16.67284,15.15731,12.22315,16.31356,17.2673,18.60683,19.64937,19.23627,16.81664,17.50032,19.31538,19.21848,21.96687,16.30905,18.28877,18.09689,17.8388,17.58079,17.2557,16.93068,16.7248,16.5189,16.31298,17.1396,17.444,17.7483,18.0527,18.3571,18.6614,18.9658,19.2701,19.5745,19.8789,20.18324,,,,,,,,,,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45392,2.7274,3.001,3.2745,3.548,3.8215,4.095,4.36853,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,13.51217,14.1025,14.6928,15.2831,15.8735,16.4638,17.0541,17.6444,18.2347,18.8251,19.41539,19.51028,18.64535,18.05868,17.97629,18.17431,17.56312,17.3789,17.1947,16.7085,16.22238,14.73902,11.90064,
Madagascar,,,28.26116,7.07126,10.59844,13.77322,16.33646,19.52576,22.8966,26.26746,35.95222,30.26092,32.25552,29.51693,27.00526,27.89809,27.4891,27.0801,26.6712,26.2622,25.8532,25.4442,25.0352,24.62626,23.7359,22.8455,21.9551,21.06469,17.16067,16.1501,15.1395,14.1289,13.1183,12.1077,11.0971,10.08655,12.88935,12.74656,15.36154,15.38791,14.4329,13.47785,15.19973,10.1353,5.0708,0.00634,0.00583,0.0058,,
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.47701,7.25876,4.37104,12.08232,14.21845,12.8541,12.74716,20.58919,,,
Mexico,,,,,,,,,,,,,,,,,,,,16.20508,16.39076,16.90971,15.27725,17.6609,20.04464,18.34521,18.9596,19.574,20.18843,20.64129,17.5713,14.50125,19.61567,16.8584,17.39438,17.45499,17.19888,18.47466,18.86044,20.00251,19.6634,18.12508,19.46464,22.09098,21.32413,21.47549,21.091,,,
"Marshall Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.70266,,,,,,,,,,,,,,,,,
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,17.79671,19.92031,21.93452,22.34139,22.14278,20.9541,19.7654,18.5767,17.388,16.1993,15.01055,,,,,,,,,,,,,,,,,
Mali,,,,,,,,,24.4591,24.637,24.81494,15.99496,18.89562,17.575,16.2543,14.9337,13.61301,13.6979,13.7827,13.8676,13.9524,14.0373,14.1221,14.207,14.2918,14.3767,14.4615,14.5464,14.63121,14.6309,14.7896,14.9483,15.107,15.2657,15.4244,15.5831,15.7417,15.9004,16.05913,15.82133,20.74022,23.25758,20.34201,19.03471,21.58739,20.77456,21.74443,17.28712,,
Malta,,13.9723,17.07929,15.7061,14.38799,13.88239,13.38954,11.80841,13.5074,10.47066,10.0115,9.55229,10.03374,8.30042,8.73457,8.48254,7.69626,9.02256,10.17709,13.80534,18.53882,22.04528,18.93309,18.8188,18.7046,18.5903,18.476,18.3618,18.24749,18.8313,19.4151,19.9989,20.58271,15.8001,11.01739,12.3826,13.7479,15.11314,17.69382,21.85423,22.81373,13.90459,22.17254,19.24958,19.26899,25.33087,,,,
"Burma (Myanmar)",,,20.35749,16.99026,15.3315,13.6727,12.63692,11.34362,12.17642,12.7887,13.401,14.0134,14.6257,15.238,15.8503,16.4626,17.0749,17.6872,18.2996,18.9119,19.5242,20.1365,20.7488,21.3611,21.9734,22.58575,22.3691,22.1524,21.9357,21.7191,21.5024,21.2857,21.069,20.8524,20.6357,20.419,20.2023,19.9857,19.769,19.5523,19.3356,19.11895,17.8124,16.5059,15.1994,13.8929,12.5864,11.27985,14.7764,14.62929
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.93198,15.8374,15.7428,15.6483,15.5537,15.45912,16.9459,18.43274,16.4744,14.5161,12.5577,10.5994,8.641,6.68271,3.82765,19.55295,16.41355,14.28698,11.44633,10.96171,6.40868,,
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.40387,20.9376,19.4713,18.0049,16.5386,15.0723,13.606,12.13972,12.1467,12.1537,12.1607,12.1676,12.1746,12.18158,13.69089,,,,,,
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.71313,11.3908,14.06839,14.363,14.6576,14.9522,15.2469,15.5415,15.8361,16.1307,16.4253,16.71993,17.756,18.79216,12.82711,12.23829,11.58006,13.6306,15.6812,17.73177,,,
Mauritius,,11.17963,8.80353,7.40764,9.1862,10.96477,12.6868,14.40881,8.78178,8.2898,7.7978,7.30574,7.59574,6.72156,7.05521,6.51907,5.37226,5.71144,7.43573,6.77311,7.44146,18.15358,17.6073,17.0611,16.5148,15.9686,15.4224,14.8761,14.3299,13.7836,13.2374,12.69113,15.55086,14.78596,13.98346,11.34756,10.32953,10.2688,10.20813,12.5316,9.36454,7.96286,7.85019,8.02222,7.05953,6.82223,6.35365,5.86204,6.42423,
Malawi,,19.84246,29.81893,33.13353,29.65204,25.42875,22.95223,23.5721,24.1919,24.8118,25.4317,26.0515,26.6714,27.2912,27.9111,28.5309,29.15079,33.76259,30.68551,15.90522,17.27309,19.2349,21.1967,23.1584,25.1202,27.08201,17.7438,16.8347,15.9256,15.01656,15.64858,15.25315,16.8693,18.4854,20.1015,21.7176,23.3337,24.9499,26.566,28.1821,29.7982,26.63025,27.493,28.35581,21.54824,24.20894,23.10647,,,
Malaysia,,11.31444,11.6411,11.9677,12.2943,12.6209,12.9475,13.2741,13.6007,13.92735,14.77585,15.5598,15.96446,16.2781,16.59181,17.96863,18.0641,17.36734,18.1811,18.9948,19.8085,20.6223,21.43599,17.97879,18.12548,20.00828,23.81296,29.03226,30.0423,31.0524,32.06252,34.25096,33.2994,34.98647,33.44521,34.7891,36.13291,33.02901,34.4867,35.94429,34.45404,36.96771,28.4681,30.50736,28.1349,25.7625,23.3901,20.9924,21.34708,
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.03729,11.96086,11.96086,8.66205,9.10738,10.4395,11.7715,13.1036,11.5048,9.90603,16.4958,23.08555,29.9643,36.8431,43.7219,50.60062,,,,,
Niger,,2.48802,2.6731,2.8582,3.0432,3.2283,3.4134,3.5985,3.7835,3.9686,4.1537,4.3387,4.5238,4.7089,4.894,5.079,5.2641,5.4492,5.6342,5.8193,6.0044,6.1895,6.3745,6.5596,6.7447,6.9297,7.1148,7.2999,7.485,7.67,7.8551,8.0402,8.2253,8.4103,8.5954,8.7805,8.96554,10.46671,9.41121,9.89743,12.56922,14.36983,17.61433,16.26539,13.91832,13.50337,21.48255,23.25724,,
Nigeria,,,,,32.88228,43.06125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,10.95831,9.10402,10.081,11.058,12.0349,13.0119,13.9889,14.9659,15.9428,16.91981,15.79016,20.2491,24.7081,22.5405,20.37292,19.0322,17.6915,16.35072,16.7724,17.194,17.6156,18.0373,18.4589,18.8806,19.3022,19.7238,20.1455,20.5671,20.9887,21.4104,21.832,22.2537,22.6753,23.0969,23.5186,23.9402,24.3619,24.7835,25.2051,25.6268,26.04841,,,,,,,,,
Netherlands,25.15416,25.90204,28.3126,27.36259,27.05249,28.64925,29.29199,29.98495,30.35244,30.48608,30.59395,30.05903,29.56016,30.07887,30.28846,29.00031,27.76032,31.97841,30.20054,31.7273,33.25415,32.59294,31.8933,31.19357,30.94039,30.11758,29.32645,29.1094,28.89228,28.9648,29.0374,29.11,29.1826,29.2551,29.3277,29.4003,29.4728,29.5454,29.618,29.6905,29.7631,29.8357,29.9082,29.9808,30.0534,30.12593,31.92546,,,
Norway,,,12.84064,12.52776,12.96296,14.33214,13.65817,15.24473,12.01247,12.9123,13.81203,13.86706,13.77118,13.77368,14.02596,14.08417,15.09756,14.99714,15.85419,15.80763,16.74169,24.86992,26.20186,26.2023,26.03689,27.45683,26.96226,26.50287,26.07482,27.10323,25.40111,26.42908,27.50263,30.39058,32.09416,32.36272,31.54551,31.94706,31.98681,30.43174,29.62594,29.89166,28.2538,26.61598,28.57301,25.905,26.72475,,,
Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.95528,18.44974,18.82241,11.94082,12.07163,10.28111,10.9164,11.5517,12.187,12.8222,13.45753,11.98227,12.74599,11.76926,11.94124,11.34148,11.41365,10.79779,,,,
"New Zealand",,,,26.99332,26.19879,25.02254,28.83146,24.87298,24.07814,24.52916,30.6598,28.57231,28.02036,27.6186,27.21676,27.69819,29.32621,29.03862,30.94708,32.80784,31.5992,30.3906,29.182,27.9734,26.76476,28.03113,27.25442,27.2554,27.1305,27.0057,26.8808,26.756,26.6311,26.5063,26.3814,26.2566,26.1317,26.0069,25.882,25.7572,25.6323,25.5075,25.3826,25.25779,24.94879,25.56619,23.73553,,,
Oman,,,,,,,,,,,,,,,,,13.18136,11.17911,12.18495,9.53002,6.96041,6.27715,5.26066,5.25691,2.77326,2.70502,5.61293,7.04457,9.62201,9.78211,9.6247,9.46734,9.98881,9.6478,9.30688,7.63793,12.4493,17.2606,22.072,26.88333,,,,,,,,,,
Pakistan,,18.27342,16.46012,18.1841,24.26624,17.85805,18.85294,18.40538,17.3648,19.2698,20.88837,17.58321,19.71341,20.20956,20.46594,19.26839,18.1811,20.09138,17.9129,15.73442,16.46105,17.63769,14.6991,15.94313,14.5341,13.86078,13.43173,11.88239,13.1543,14.4262,15.6982,16.9701,18.242,19.514,20.7859,22.0578,23.3298,24.6017,25.8736,27.1455,28.4175,29.6894,30.9613,32.23326,22.32371,22.78857,22.20075,22.11033,,
Panama,10.4238,11.69416,11.56957,14.70244,15.40633,13.98962,13.28639,13.77363,14.58145,14.49311,14.58082,17.79682,20.7027,20.40818,21.19972,20.98308,22.36654,25.22943,25.364,25.4986,25.6331,25.7677,25.9023,26.0369,26.17144,23.16301,24.49212,26.7799,26.4506,26.12133,25.34727,26.45453,28.13009,28.2421,28.35409,27.4808,26.6074,25.7341,24.8608,23.9875,23.1141,22.24082,,,,,,,,
Peru,,,,16.96947,17.0473,17.1252,17.2031,17.2809,17.3588,17.4367,17.5145,17.5924,17.6703,17.7481,17.826,17.9039,17.9817,18.0596,18.1375,18.2153,18.2932,18.3711,18.4489,18.5268,18.6047,18.6825,18.76041,19.5525,20.34462,18.3524,16.3602,14.3679,12.37572,13.24595,13.88347,10.74968,14.42556,13.63151,15.70794,14.38184,13.82178,17.43478,18.05857,16.82477,14.22039,16.08268,16.97907,16.66902,15.77045,
Philippines,,,,,,,,,,,23.76222,24.1746,24.58705,22.76391,23.2995,23.8351,24.37069,23.4718,22.5728,21.6739,20.775,19.8761,18.9771,18.0782,17.1793,16.28035,17.83157,14.88658,14.5298,14.1731,13.81636,13.73492,14.04549,13.18942,13.44938,13.28004,11.9436,10.60725,10.42069,11.95731,,,,,,,,,,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.65623,,,,,,,,,,,,,,,,,,
"Papua New Guinea",,,16.20947,21.0529,25.8963,30.7397,35.5831,40.42654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,18.89697,18.7789,17.44701,16.0117,14.57636,11.1425,16.7722,22.40185,16.41635,14.46334,15.69397,19.45415,19.14225,21.23072,21.76088,18.30544,19.00887,20.54401,21.021,22.77437,22.82327,23.38739,24.45544,24.09996,25.2831,22.84284,,,
"Puerto Rico",,23.3869,21.50012,22.20537,37.47438,33.3584,31.10545,29.9077,28.41108,28.7017,28.9923,29.2829,29.5736,29.8642,30.1548,30.4454,30.736,31.0267,31.3173,31.6079,31.8985,32.1891,32.4798,32.7704,33.061,33.3516,33.6422,33.9329,34.2235,34.5141,34.8047,35.0953,35.386,35.6766,35.9672,36.2578,36.5484,36.8391,37.1297,37.4203,37.7109,38.0015,38.2922,38.58278,36.77856,,,,,
Portugal,,,,11.59452,9.97524,11.28907,10.39427,11.65,12.90576,12.0817,11.68775,11.87967,12.62888,13.20069,14.23351,14.6725,16.50741,17.42505,17.64969,18.36208,18.71233,16.41503,18.23476,16.39556,16.66402,18.42773,18.13371,18.3101,18.4865,18.66288,18.12878,18.39482,17.22855,18.03764,16.47826,18.12151,19.0438,22.67835,19.3389,18.5308,20.15411,19.69826,18.3417,16.98511,17.82687,18.30429,,,,
Paraguay,21.26841,15.30425,15.8949,16.4856,17.0763,17.6669,18.2576,18.8483,19.439,20.0296,20.6203,21.211,21.8017,22.3923,22.983,23.57369,24.0128,24.4519,24.8911,25.3302,25.76929,24.9203,24.0713,23.2223,22.3733,21.5243,20.6753,19.8263,18.9773,18.1283,17.27933,17.0771,16.46314,17.11378,15.91803,16.9939,18.0698,19.14574,18.9432,18.7407,18.53815,33.48379,22.39749,22.6296,22.8617,23.0939,23.32598,,,
Qatar,,6.86272,7.10883,2.58951,3.9754,5.3612,6.74711,9.62397,7.61042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,16.82471,18.2421,19.6595,21.0769,22.4943,23.9117,19.89271,19.71489,21.27618,23.20413,20.95031,26.33482,27.46122,28.28296,28.47491,27.68195,26.16289,23.9055,21.64806,21.16444,23.77858,,,
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1142,17.318,17.02082,18.46549,18.30417,21.05642,21.89651,22.505,23.11347,22.623,22.1326,21.6422,21.15174,21.89587,21.5191,21.14236,21.60867,,,
Rwanda,,,,,,,,14.78701,12.46783,14.75877,13.53751,10.4966,11.476,12.4553,13.4347,14.414,15.3934,16.37271,15.74984,16.49128,18.1422,19.7932,21.4441,23.095,24.746,26.3969,28.0479,29.6988,31.3498,33.0007,34.65164,33.3317,32.0117,30.6918,29.3718,28.0519,26.7319,25.41196,25.40973,24.0797,22.74969,18.43491,13.26898,14.0221,17.44,20.85792,20.5129,20.1678,19.82273,
"Saudi Arabia",,,,,,,,,,,,36.56608,36.15934,33.04263,34.12728,32.6608,31.1942,29.7277,28.2612,26.7947,25.3281,23.8616,22.3951,20.92857,21.77271,19.79734,19.43178,18.1865,16.94127,,,,,,,,,,,,,,,,,,,,,
Sudan,,21.28138,21.2145,21.1476,21.0808,21.0139,20.947,20.8801,20.8133,20.7464,20.6795,20.61263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.10106,22.9406,22.7801,22.6197,22.4592,22.2988,22.1383,21.97784,23.50002,24.0232,24.54635,26.05155,26.82413,28.08133,27.09486,33.58658,28.83961,32.10913,28.07454,30.4577,32.84079,
Singapore,,15.77897,16.69987,17.0644,18.0112,18.96901,21.67844,14.91662,15.04494,15.01792,15.87042,15.9244,24.38568,32.48239,32.7932,33.1041,33.415,33.7258,34.03667,33.9644,33.8921,33.8197,33.7474,33.6751,33.6028,33.5305,33.4582,33.3859,33.3136,33.2413,33.169,33.0967,33.0244,32.9521,32.8798,32.8075,32.7351,32.6628,32.59053,34.41669,35.0615,35.63068,38.03522,35.28406,,,,,,
"Solomon Islands",,,,,,,,,,,,,,,,,,,,,,13.6618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
