Country,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Portugal,16,15,15,15,14,14,14,11,13,13
"Puerto Rico",15,15,15,15,15,15,15,15,15,15
Qatar,,,20,20,20,20,20,17,17,16
Romania,28,13,13,13,13,13,13,13,13,13
Russia,23,23,23,23,23,23,23,23,20.4,19.4
Rwanda,95,95,69,42,35,34,31,31,30,27
"Saint Thomas and Principe",29,29,29,29,29,29,28,28,28,28
Samoa,28,28,28,28,28,28,28,28,28,28
"San Marino",,,,,,,,13,13,13
"Saudi Arabia",34,34,20,18,18,17,17,17,17,17
Senegal,27,27,27,19,15,15,15,15,15,14
Serbia,46,16,16,16,16,16,16,16,15,15
Seychelles,19,19,19,19,19,18,17,17,17,17
"Sierra Leone",34,34,34,34,31,31,27,27,30,28
Singapore,4,4,4,4,4,4,4,4,4,4
Slovakia,22,22,22,22,22,16,16,16,16,16
Slovenia,21,21,21,21,21,17,15,14,14,14
"Solomon Islands",20,20,20,20,20,20,20,20,20,20
"South Africa",35,35,35,35,35,35,32,23,21,21
"South Sudan",,,,,,,,130,130,130
Spain,10,10,10,10,10,10,10,9,9,9
"Sri Lanka",26,26,20,20,20,19,19,19,17,13
"Saint Kitts and Nevis",17,17,17,14,13,13,12,12,12,12
"Saint Lucia",19,19,16,13,13,13,13,13,13,13
"Saint Vincent and Grenadines",15,15,15,12,12,12,12,13,13,13
Sudan,83,83,54,49,46,46,46,46,46,46
Suriname,20,20,19,19,19,19,19,19,19,19
Swaziland,30,30,30,30,30,25,25,25,23,23
Sweden,6,6,6,6,6,6,6,6,6,6
Switzerland,8,8,8,8,8,8,8,8,8,8
Syria,24,23,23,21,21,21,21,21,26,24
Taiwan,12,12,12,12,12,12,12,10,10,10
Tajikistan,65,65,65,65,65,65,65,72,72,70
Tanzania,51,30,30,31,31,31,24,31,31,26
Thailand,22,22,14,13,13,13,13,13,13,13
"Timor Leste",26,26,26,26,26,26,26,26,26,26
Togo,43,29,29,29,29,28,28,28,29,29
Tonga,27,27,26,26,25,25,25,25,25,25
"Trinidad and Tobago",26,26,26,26,26,19,19,14,14,14
Tunisia,29,29,22,23,21,17,17,17,17,20
Turkey,25,25,15,15,14,14,14,14,14,14
Uganda,64,64,34,34,31,31,31,33,33,31
Ukraine,36,36,36,33,33,33,33,33,28,28
"United Arab Emirates",9,9,9,9,9,7,7,7,7,7
"United Kingdom",8,8,8,8,8,6,6,6,6,6
"United States",5,5,5,5,5,5,5,5,5.4,5.4
Uruguay,23,23,23,22,22,22,22,18,16,14
Uzbekistan,117,117,117,117,105,105,105,112,108,104
Vanuatu,30,30,34,34,34,34,24,24,24,24
Venezuela,42,67,65,71,71,71,71,71,82,82
Vietnam,23,23,23,23,21,21,21,21,21,21
"West Bank and Gaza",40,40,40,40,40,40,40,38,38,38
Yemen,28,28,28,28,25,25,25,25,25,27
Zambia,59,59,59,59,59,55,55,55,53,53
Zimbabwe,67,67,67,73,73,73,73,73,71,71
