Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Iceland,64892,65912,68076,69140,70116,71608,71109,71213,73744,75886,77627,79144,79024,80265,78936,81914,84703,87180,88222,87596,88306,87923,89493,90656,92346,93235,94118,94896
India,90771126,93536976,96419635,99423234,102569069,104242326,105845281,107493145,109178214,110899068,112643455,117230937,122010419,126953591,132040971,137253083,133488927,129657075,125771539,121849186,117919292,116440157,114984132,117044580,118746716,121427072,124127362,126755631
Indonesia,29075747,29329651,29562527,31035159,32552042,33520407,34448050,33956292,35081399,36662229,37078642,37356196,37587602,38310870,39023558,39732578,40725729,41729208,42734255,43435297,44685134,45133943,45528324,45892634,46554984,47331200,48060502,48834173
Iran,1460836,1531595,1591097,1654726,1727332,1811755,1920313,2140760,2386549,2657840,2955269,3278745,3635684,4031099,4468410,4947202,4833792,4728585,4232742,4525854,4516318,4609527,4687193,4753449,4798125,4891540,4967895,5031433
Iraq,516606,541780,569764,600055,631913,664821,700023,736443,774227,813697,854919,895529,938427,983178,1029276,1071758,1115971,1158691,1204438,1252350,1303622,1359122,1419855,1484478,1550804,1616316,1679286,1743161
Ireland,463243,480584,490457,518749,539882,555654,587047,611993,653513,694066,723140,743360,776305,798365,820099,877567,916076,961674,977693,979369,975097,970887,966211,974315,969691,975327,991440,996173
Israel,759428,823859,885674,933783,992786,1042246,1070730,1102342,1132109,1191839,1246205,1285749,1302501,1352483,1388345,1425247,1460606,1500614,1527041,1593649,1624439,1642350,1701942,1733737,1790416,1818038,1845311,1867384
Italy,8686423,8831965,8471061,8390269,8404029,8432861,8552804,8615900,8745328,8926570,8992185,9149076,9298915,9453700,9785704,9755592,9826145,9824982,10064716,9987430,9996783,10042254,10395643,10477977,10687344,10661390,10632351,10612979
Jamaica,538126,549349,560081,570308,580449,574200,565874,555326,542463,541465,540366,542036,543949,545736,552131,563066,573198,582742,592091,579526,577119,583374,598577,623529,634830,642148,650863,657586
Japan,25823704,26386117,26668162,26668781,26800197,26909837,27120047,27492063,27531557,27365952,27311592,27414866,27230313,27316296,27281820,27388485,27473018,27603411,27624772,27780369,28210845,27481120,27456824,27881430,28118808,27992775,27905644,27786177
Jordan,84026,95190,108425,122023,136648,152127,158965,165752,172467,179058,185988,185144,199638,190154,180940,210143,226222,287250,294819,327495,341829,360477,372366,368421,389558,411819,431684,449589
Kazakhstan,3672710,3699762,3711963,3712260,3691279,3665205,3662316,3657062,3645183,3660087,3696712,3739585,3785916,3803715,3812087,3889579,3963294,4042388,4126104,4204896,4274064,4323761,4369265,4379146,4422183,4469092,4508168,4531243
Kenya,4247391,4373066,4507995,4649150,4791660,4932278,5057980,5173640,5285393,5401885,5527279,5635010,5757666,5890261,6025242,6159787,6370394,6579186,6807838,7041594,7279287,7539615,7825707,8124611,8432067,8742915,9062587,9378014
"South Korea",7607830,7770987,7891379,8001138,8255931,8505662,8726889,9045970,8688906,8905373,9213374,9418707,9579971,9462250,9677600,9764355,9932639,10067282,10174521,10121850,10306770,10488608,10673483,10837006,10935344,11037368,11133102,11216948
Kuwait,189953,192875,189657.75,186440.5,183223.25,180006,184757,196540,213281,231600,248879,257983,266406,275639,282042,290602,308247,329811,356369,394339,433695,468224,507101,550014,588890,618793,631909,639091
Kyrgyzstan,833471,840522,845593,842793,840524,847640,862056,876466,891718,907069,920599,930288,940223,945358,954043,984539,1009005,1012303,1013813,1015792,1022369,1045232,1038219,1002300,1017052,1036473,1055777,1069912
Laos,960446,986244,1012990,1040384,1067448,1095142,1117863,1141898,1168227,1194265,1222014,1253344,1284610,1316776,1350929,1387059,1424733,1464035,1503408,1542146,1578739,1611730,1644379,1676156,1707983,1742107,1779419,1816348
Latvia,714583,691821,663987,633247,604790,577585,553501,561101,555142,534877,525319,536136,550775,541832,535322,535765,546801,558779,568226,556392,533702,517733,520892,513945,506553,502404,498307,494978
Lebanon,163610,170329,178258,186602,194874,202937,208641,214347,221031,229373,239550,242161,248995,258545,269598,283597,297304,309978,319566,333391,353622,381898,416717,454164,489222,518098,540032,554755
Lesotho,327253,334941,342713,351672,360296,369346,376518,383651,390986,398391,398277,396288,394104,391779,389352,386919,385556,384099,382834,388717,394975,402074,409519,417401,426559,435185,442930,451067
Liberia,327949,324010,321846,322125,327066,338487,359509,388978,422918,454968,482929,499407,512191,521232,531854,544814,561394,580948,604137,629084,652421,672492,690914,708590,730693,752057,774200,797131
Libya,220278,236887,254266,273604,294764,313424,337017,359017,380693,403535,428880,451646,476859,506968,533996,560575,582375,601939,618293,631900,644409,601609,634369,626598,613844,617239,625389,635759
Lithuania,913824,904549,893483,879908,865003,849860,834725,819709,812299,837131,832835,808641,794408,836922,782924,761844,751519,750260,750810,769093,761827,751849,749159,736458,743747,733353,725539,721307
Luxembourg,55574,59025,63298,61980,63900,60433,62981,65429,66680,71060,74986,75437,78549,79820,84485,87816,92033,93773,95795,101375,103352,106942,113023,116026,120952,124393,126898,128460
Macau,58664,60863,64538,66700,69509,73133,86492,88199,90923,94176,97830,104687,107839,109375,117105,125926,133619,144873,151093,157236,161252,167247,169774,175226,179915,183001,184927,186412
"Macedonia (F.Y.R.O.M.)",316848,318969,320520,322120,322519,323632,325244,324090,323569,323139,329293,335679,341488,350449,334052,352714,353140,364102,363818,364622,369100,375812,372412,384501,380596,381594,382257,382860
Madagascar,2655373,2741223,2829410,2922726,3022303,3125946,3225974,3331546,3441954,3555930,3673403,3785579,3916290,4038398,4168468,4304596,4487047,4672774,4862678,5058041,5258897,5344988,5418332,5604623,5795837,5991261,6189869,6391656
Malawi,2008903,2039236,2049184,2048788,2051121,2065200,2100310,2150580,2211569,2293128,2376748,2452915,2533302,2618594,2708701,2803487,2987079,3133282,3322455,3406043,3493931,3581510,3674034,3763129,3902499,4040925,4189445,4334675
Malaysia,2416391,2486311,2556370,2627419,2700565,2776754,2857901,2942061,3028165,3145675,3390236,3474203,3563833,3657653,3753334,3849152,3929355,4012052,4044717,4199582,4293121,4558523,4820108,5218801,5350517,5479459,5597495,5708692
Maldives,11223,12588,13986,15603,17058,19186,21355,23281,25823,28779,31635,35112,38660,42652,46975,51632,56959,60728,63989,64500,66473,68660,70368,71980,73554,75109,76653,77701
Mali,852160,867803,883301,911345,939240,963832,987699,1010506,1035734,1061871,1092883,1114898,1146217,1175869,1212899,1327693,1446932,1576800,1716567,1865244,2022143,2070153,2126574,2181189,2232611,2310549,2394055,2482651
Malta,37497,39837,41090,41825,41889,42440,43268,44050,45106,46435,47724,47291,49615,48918,45796,48836,49657,53044,55331,56379,57963,60002,64982,68567,70634,71855,73156,73641
Mauritania,143389,148038,153032,157625,164547,169183,175206,184120,191930,199222,208178,216917,226705,235604,244898,254329,261624,272590,282974,295601,306505,317905,328495,339555,350929,363239,375270,387841
Mauritius,145090,148762,151859,154574,157899,160636,163884,168236,172751,177706,181938,185903,185941,185433,184603,193337,196102,194971,201244,205051,214334,213791,218895,232617,239782,241892,243940,246489
Mexico,9090257,9296199,9834971,10404952,10881487,11524188,11785007,12715255,12895860,12878877,13248476,13255751,13757211,13837501,14905732,15325065,16085282,16709440,17353649,17457767,18316568,18476965,19655267,20000656,20575673,21017063,21444235,21871239
Moldova,871731,866918,862534,857977,853162,847585,844026,838621,836033,833341,831545,809830,822084,744182,735909,741363,666232,659243,653120,615214,603643,613623,596101,605680,606659,610713,613751,615012
Mongolia,348178,358996,370486,380133,387847,394151,403750,411945,420136,429306,440377,451703,463907,476538,489857,502934,515829,528265,521635,548096,553715,567700,604580,588270,598949,609558,618017,626217
Montenegro,102482,103498,104349,104960,105452,105575,105262,105234,105156,105517,105557,106135,106730,107301,107543,107673,109603,111845,112267,111649,110136,108441,110650,109301,109068,109092,109215,109095
Morocco,2055492,2134766,2192497,2255241,2352150,2424777,2538283,2634386,2763825,2877586,2830470,2530709,2524499,2815501,2993733,3004862,2993756,3044825,3041892,2979854,3061119,3132035,3089047,3139540,3200839,3266067,3328049,3392760
Mozambique,3239342,3371690,3540807,3721065,3902949,4076267,4194197,4304081,4426116,4548421,4674750,4790834,4913019,5040056,5154962,5272131,5379394,5490909,5606111,5724291,5845081,5962064,6081370,6257193,6442049,6636592,6835089,7044987
"Burma (Myanmar)",9621867,9844434,10054217,10260374,10475707,10706586,10955522,11216882,11484095,11755805,12022418,12257453,12483887,12697896,12896545,13080487,13237395,13386465,13525449,13658879,13789700,13965126,14139396,14316942,14503470,14688746,14880711,15079083
Namibia,200691,209908,218836,229044,239031,244334,249483,255200,265812,276325,286438,301450,315526,328925,342078,355339,368868,382386,396163,397059,397815,399904,401659,416162,431377,445239,458597,472682
Nepal,4398216,4509376,4643047,4797860,4973799,5169531,5277667,5406045,5550642,5708177,5850609,5965667,6075139,6181833,6289598,6401886,6534819,6668577,6804806,6970862,7145975,7337374,7537879,7741706,7939622,8132879,8329503,8511498
Netherlands,2683513,2755713,2857494,2905556,2990840,3042892,3121285,3225873,3300162,3422000,3518917,3612138,3681529,3746304,3792791,3841462,3885310,3980552,4056864,4117140,4038446,4067104,4124366,4129133,4094642,4106675,4121374,4130948
"New Caledonia",25933,27208,28456,29722,31032,32239,33226,33941,34712,35524,36255,37064,37885,38664,39352,40015,40726,41220,41872,42241,43055,43915,44916,45726,46732,47801,48786,49618
"New Zealand",702842,740134,744902,752509,778812,801268,834055,843975,851600,863053,872958,896118,926221,952414,977033,1009034,1033291,1052733,1069739,1083248,1094570,1110850,1121379,1137682,1159726,1179834,1202973,1211470
Nicaragua,405295,414137,423260,432597,442111,451746,478969,507440,537142,568015,600033,633508,668004,703547,740114,777698,817428,848393,877609,903560,932627,963323,994133,1024624,1053889,1078540,1103727,1128536
Niger,538014,581002,628038,679305,735158,795860,855794,921507,992795,1069290,1151009,1231682,1267998,1307126,1348707,1392670,1440413,1491847,1547039,1606268,1669707,1731661,1798657,1870353,1946485,2025870,2106022,2191175
Nigeria,10260491,10669925,11107096,11573019,12067756,12591542,13100226,13641627,14214826,14818413,15450114,16057792,16699204,17374296,18082714,18572008,19038068,19535252,20059495,20607118,21175760,21756240,22362890,22998508,23666607,24362137,25050309,25781701
Norway,968264,970075,968320,973835,984547,1004050,1034799,1059666,1079789,1091168,1102104,1110132,1125831,1126167,1132747,1138448,1150511,1184214,1222646,1225922,1226341,1244279,1263081,1274495,1286023,1297933,1308260,1320960
Oman,69508,73306,77322,82013,87262,92542,99011,105856,114193,123946,132971,139554,148080,158179,167080,176365,186776,196792,205200,216795,227937,240598,255826,272770,290080,306436,317009,326839
Pakistan,3944106,4171580,4287215,4530555,4790328,4233982,4748695,5334847,5621408,5932747,6333208,6490463,6757235,7358029,8009457,8935767,9951046,10343987,10850094,11805310,12684262,13174481,13480975,13804727,14148568,14634459,15116643,15600131
Panama,306843,316839,331725,347164,365361,387920,402570,417268,437519,445867,463581,481249,499463,517661,532955,554874,552061,575193,601915,626834,632766,611149,658353,693501,711512,726232,740773,755573
"Papua New Guinea",879347,901910,922431,940851,968561,1004543,1031426,1068701,1106954,1141236,1180091,1215571,1252571,1288542,1324522,1360051,1397073,1430058,1463898,1499970,1535244,1569088,1605390,1645573,1686175,1731928,1777919,1824778
Paraguay,646601,668075,692473,715724,740540,766009,750738,733609,716763,760267,807003,854154,891365,930277,969641,1008479,1047304,1082606,1097628,1152787,1126971,1166859,1217250,1255336,1301382,1329091,1357595,1384707
Peru,3124729,3059002,3249004,3447539,3651727,3959190,4297789,4650356,4805057,5141336,4950233,5480383,5415621,5341957,5410122,5475868,5635555,6419496,6610056,6744001,6882271,6995275,7134135,7175107,7356298,7506059,7650215,7795451
