Country,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Botswana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.074,0.074,0.082,0.082,0.082,0.082,0.57,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.639,0.639,0.639,0.639,0.639,0.639,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.69,0.69,0.69,0.69,0.709,0.709,0.709,0.709,0.709,0.709,0.709,0.709,0.709,0.709,0.709,0.778,0.778,0.742,0.676,0.676,0.682,0.682,0.703,0.677,0.667
Brazil,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.165,0.165,0.165,0.165,0.233,0.233,0.233,0.298,0.298,0.298,0.293,0.293,0.293,0.293,0.293,0.293,0.296,0.296,0.296,0.296,0.276,0.276,0.276,0.276,0.276,0.276,0.276,0.276,0.276,0.276,0.264,0.264,0.264,0.264,0.3,0.315,0.315,0.315,0.315,0.315,0.315,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.355,0.355,0.355,0.355,0.355,0.387,0.387,0.387,0.526,0.526,0.526,0.553,0.553,0.553,0.604,0.604,0.604,0.604,0.604,0.604,0.558,0.558,0.643,0.669,0.669,0.688,0.688,0.688,0.719,0.719,0.754,0.713,0.721,0.709,0.711,0.711,0.588,0.552,0.421,0.425
Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.563,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.62,0.62,0.62,0.62,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.599,0.599,0.599,0.606,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.511,0.511,0.511,0.589,0.754,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.764,0.764,0.764,0.764,0.764,0.804,0.804,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.777,0.782,0.769,0.736,0.744,0.744,0.744,0.796,0.796,0.828,0.828,0.842,0.824,0.824
"Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.306,0.421,0.421,0.421,0.421,0.421,0.421,0.421,0.421,0.421,0.421,0.421,0.421,0.4084,0.3959,0.3833,0.3708,0.3582,0.3456,0.3331,0.3205,0.3079,0.2954,0.2828,0.2703,0.2577,0.2451,0.2326,0.22,0.22,0.22,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.705,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.753,0.814,0.814,0.807,0.807,0.807,0.807,0.807,0.795,0.795,0.78,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.857,0.84,0.844,0.874,0.879,0.849,0.835,0.832,0.851,0.851,0.864,0.844,0.837,0.609
Burundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.274,0.274,0.274,0.274,0.274,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.391,0.391,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.516,0.516,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.489,0.527,0.527,0.431,0.431,0.359,0.373,0.379,0.296,0.395
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.041,0.041,0.041,0.041,0.041,0.049,0.121,0.121,0.121,0.143,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.147,0.147,0.106,0.126,0.124,0.124,0.124,0.124,0.124,0.124,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.118,0.118,0.118,0.159,0.159,0.15,0.139,0.127,0.139,0.099
Cameroon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.581,0.559,0.548,0.565,0.568,0.562,0.575,0.57,0.498,0.538,0.56,0.566,0.524,0.541,0.516,0.553,0.541,0.557,0.548,0.646,0.666,0.693,0.663,0.627,0.645,0.622,0.653,0.649,0.662,0.622,0.66,0.637,0.604,0.648,0.626,0.67,0.614,0.638,0.651,0.606,0.641,0.628,0.614,0.612,0.701,0.708,0.737,0.689,0.666,0.676,0.725,0.69,0.679,0.679,0.715,0.704,0.613,0.614,0.674
Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.727,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.764,0.756,0.756,0.756,0.756,0.756,0.756,0.756,0.756,0.774,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.867,0.867,0.882,0.865,0.865,0.832,0.809,0.893,0.906,0.889
"Cape Verde",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.205,0.205,0.205,0.205,0.319,0.812,0.812,0.812,0.812,0.812,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.882,0.882,0.856,0.856,0.797,0.847,0.874
"Central African Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.144,0.225,0.225,0.225,0.225,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.294,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.283,0.283,0.343,0.281,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.362,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.342,0.296,0.296,0.315,0.315,0.384,0.329,0.315
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.35,0.35,0.35,0.35,0.35,0.289,0.273,0.306,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.315,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.367,0.308,0.349,0.308,0.308,0.294,0.222,0.229,0.232,0.232,0.237,0.244,0.244
Chile,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.095,0.095,0.095,0.095,0.095,0.095,0.062,0.062,0.062,0.062,0.07,0.07,0.283,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.309,0.309,0.309,0.309,0.309,0.471,0.471,0.471,0.523,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.747,0.747,0.747,0.747,0.747,0.747,0.747,0.747,0.747,0.747,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.844,0.844,0.844,0.833,0.833,0.861,0.861,0.843,0.817,0.765
China,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.03,0.076,0.166,0.166,0.172,0.172,0.172,0.172,0.172,0.134,0.134,0.134,0.134,0.134,0.152,0.185,0.185,0.177,0.309,0.311,0.311,0.311,0.268,0.268,0.318,0.318,0.283,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.249,0.249,0.249,0.526,0.634,0.636,0.636,0.636,0.636,0.636,0.663,0.559,0.595,0.634,0.634,0.634,0.618,0.564,0.564,0.634,0.608,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.586,0.377,0.399,0.405,0.404,0.429,0.408,0.446,0.406,0.41,0.425,0.387,0.412,0.469,0.411,0.431,0.389,0.428,0.423,0.353,0.405,0.366,0.296,0.309,0.251,0.247,0.283,0.312,0.305,0.299,0.294,0.288,0.295,0.279,0.293,0.234,0.227,0.259,0.231,0.253,0.23,0.298
Colombia,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.052,0.084,0.084,0.084,0.084,0.084,0.113,0.119,0.119,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.084,0.088,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.168,0.168,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.169,0.169,0.169,0.169,0.169,0.176,0.176,0.176,0.176,0.176,0.189,0.189,0.189,0.116,0.101,0.101,0.101,0.101,0.093,0.093,0.114,0.471,0.516,0.595,0.595,0.595,0.595,0.595,0.595,0.595,0.491,0.491,0.501,0.5,0.5,0.5,0.5,0.5,0.528,0.528,0.528,0.499,0.499,0.465,0.471,0.437,0.454,0.468,0.397,0.422
Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342,0.342,0.342,0.342,0.342,0.342,0.342,0.342,0.342,0.342,0.342,0.342,0.342,0.342,0.3431,0.3441,0.3452,0.3462,0.3473,0.3484,0.3494,0.3505,0.3515,0.3526,0.3537,0.3547,0.3558,0.3568,0.3579,0.359,0.36,0.3611,0.3622,0.3632,0.3643,0.3653,0.3664,0.3675,0.3685,0.3696,0.3706,0.3717,0.3728,0.3738,0.3749,0.3759,0.377,0.394,0.394,0.394,0.386,0.386,0.386,0.386,0.386,0.386,0.398,0.398,0.398,0.398,0.403,0.403,0.403,0.421,0.421,0.421,0.421,0.421,0.421,0.421,0.454,0.454,0.454,0.454,0.582,0.56,0.738,0.738,0.738,0.707,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.689,0.66,0.66,0.686,0.686,0.686,0.686,0.686,0.686,0.707,0.741,0.741,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.744,0.744,0.744,0.715,0.73,0.73,0.714,0.725,0.738,0.729
"Congo (Brazzaville)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.375,0.375,0.375,0.375,0.332,0.332,0.332,0.332,0.211,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.197,0.197,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.2,0.377,0.357,0.397,0.397,0.397,0.397,0.19,0.19,0.19,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.148,0.148,0.148,0.117,0.117,0.117,0.117,0.098,0.134,0.122
"Congo (Kinshasa)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308,0.308,0.308,0.308,0.308,0.308,0.308,0.308,0.308,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.08,0.181,0.181,0.181,0.184,0.184,0.184,0.139,0.139,0.139,0.155,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.19,0.19,0.19,0.19,0.19,0.159,0.182,0.502,0.521,0.521,0.521,0.521,0.535,0.535,0.535,0.535,0.535,0.535,0.509,0.509,0.509,0.563,0.563,0.563,0.637,0.54,0.526,0.529
"Costa Rica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.546,0.649,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.663,0.663,0.663,0.663,0.663,0.786,0.821,0.821,0.821,0.821,0.821,0.785,0.785,0.785,0.785,0.785,0.878,0.878,0.878,0.878,0.878,0.878,0.878,0.878,0.878,0.878,0.878,0.917,0.917,0.917,0.917,0.913,0.913,0.913,0.913,0.913,0.913,0.913,0.893,0.926,0.926,0.947,0.904,0.93,0.905,0.909
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127,0.127,0.127,0.127,0.1349,0.1427,0.1506,0.1585,0.1664,0.1742,0.1821,0.19,0.1979,0.2057,0.2136,0.2215,0.2293,0.2372,0.2451,0.253,0.2608,0.2687,0.2766,0.2844,0.2923,0.3002,0.3081,0.3159,0.3238,0.3317,0.3396,0.3474,0.3553,0.3632,0.371,0.3789,0.3868,0.3947,0.4025,0.4104,0.4183,0.4261,0.434,0.4419,0.4498,0.4576,0.4655,0.4734,0.4813,0.4891,0.497,0.598,0.598,0.598,0.58,0.686,0.705,0.732,0.732,0.798,0.798,0.798,0.813,0.813,0.813,0.813,0.813,0.791,0.818,0.767,0.767,0.767,0.724,0.724,0.724,0.68,0.718,0.732,0.736
