Country,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1.3333,1.6667,2,1.8571,1.7143,1.5714,1.4286,1.2857,1.1429,1,1,1,1,1,1,1,1,1,1,1,
Oman,,,,,,,,,,,,,,,,,,,,,,,9,8.9333,8.8667,8.8,8.7333,8.6667,8.6,8.5333,8.4667,8.4,8.3333,8.2667,8.2,8.1333,8.0667,8,7.9333,7.8667,7.8,7.7333,7.6667,7.6,7.5333,7.4667,7.4,7.3333,7.2667,7.2,7.1333,7.0667,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Pakistan,,,,,,,,,,366,3535,6704,5367.4,4030.8,2694.2,1357.6,21,1324.6667,2628.3333,3932,717,2,1185,976.8,768.6,560.4,352.2,144,12,10,8,6,4,1011.3333,2018.6667,3026,4033.3333,5040.6667,6048,7055.3333,8062.6667,9070,10077.3333,11084.6667,12092,11390.3529,10688.7059,9987.0588,9285.4118,8583.7647,7882.1176,7180.4706,6478.8235,5777.1765,5075.5294,4373.8824,3672.2353,2970.5882,2268.9412,1567.2941,865.6471,164,527,144,1069,1218,,
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178,2416,42,,,,,,,,,,,,,,,,,,,,,,,
"Papua New Guinea",,,,,,,,,,,,,,1293,1307.1277,1321.2553,1335.383,1349.5106,1363.6383,1377.766,1391.8936,1406.0213,1420.1489,1434.2766,1448.4043,1462.5319,1476.6596,1490.7872,1504.9149,1519.0426,1533.1702,1547.2979,1561.4255,1575.5532,1589.6809,1603.8085,1617.9362,1632.0638,1646.1915,1660.3191,1674.4468,1688.5745,1702.7021,1716.8298,1730.9574,1745.0851,1759.2128,1773.3404,1787.4681,1801.5957,1815.7234,1829.8511,1843.9787,1858.1064,1872.234,1886.3617,1900.4894,1914.617,1928.7447,1942.8723,1957,8997,1535,,,,,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.3333,3.6667,4,4.0769,4.1538,4.2308,4.3077,4.3846,4.4615,4.5385,4.6154,4.6923,4.7692,4.8462,4.9231,5,,,,,,,
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322562,242237,72404,23887,22397,4518,3483,41717,1546,934,494,16,,,,,,,,,,,,,,
Philippines,,,,,,,,,,,,,9923,13015,3979,16464,4581,5261,1629,2787,1541,1095,3585,5601,2840,1730,680,1258,1363,1408,1268,836,864,930,623.3333,316.6667,10,57.8571,105.7143,153.5714,201.4286,249.2857,297.1429,345,708,3340,847,1402,605,729,330,275,174,293.6667,413.3333,533,139,66,57.75,49.5,41.25,33,120,1864,6,4547,2335.5,124
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,
Portugal,,,,,,,,,,,,,,,,,,,,,,,64,865,1666,2467,1066,1009.9474,953.8947,897.8421,841.7895,785.7368,729.6842,673.6316,617.5789,561.5263,505.4737,449.4211,393.3684,337.3158,281.2632,225.2105,169.1579,113.1053,57.0526,1,1,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,226,3,15,80,118,,,,,,,,,,,,,,,,,,,,,
Russia,,,,,,,,,,,,,,,,,,,,,,720,600.1667,480.3333,360.5,240.6667,120.8333,1,1,4.6923,8.3846,12.0769,15.7692,19.4615,23.1538,26.8462,30.5385,34.2308,37.9231,41.6154,45.3077,49,78,6,23,1048,9,4,11,10,8,30.5,53,35.6667,18.3333,1,1,1,1,1.6667,2.3333,3,2,1,1,1,,
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838,5,30,24,201,54,161,21,226,101,70,1,340,679,503,568,10,3,106,274,3220,327,1235,157,84.5,12,586,89,405,1453,23,67,47.6667,28.3333,9,95.5,182,268.5,355
"Saint Thomas and Principe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,804,3,143.2143,283.4286,423.6429,563.8571,704.0714,844.2857,984.5,1124.7143,1264.9286,1405.1429,1545.3571,1685.5714,1825.7857,1966,926,90,119,,,,,,,,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saudi Arabia",,,,,,,,,,,,,,,,,,,,,,266,284.5,303,232.3333,161.6667,91,50,18,30,23,2,13,25.2,37.4,49.6,61.8,74,71.75,69.5,67.25,65,62.75,60.5,58.25,56,53.75,51.5,49.25,47,44.75,42.5,40.25,38,,,,,,,,,,,,,,
Senegal,,,,,,,,,,,,,,,,,,,,,,,265,379,368.3333,357.6667,347,336.3333,325.6667,315,103,265.5,428,528,628,728,2988,476,3150,390,810.2857,1230.5714,1650.8571,2071.1429,2491.4286,2911.7143,3332,16107,371,493.2857,615.5714,737.8571,860.1429,982.4286,1104.7143,1227,31719,365,3984,1283,4,3,5,1,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,,,,,,,
"Sierra Leone",,,,,,,,,,,,,,,,,,,,,,293,211,177.8333,144.6667,111.5,78.3333,45.1667,12,1005.8889,1999.7778,2993.6667,3987.5556,4981.4444,5975.3333,6969.2222,7963.1111,8957,557,1864.4286,3171.8571,4479.2857,5786.7143,7094.1429,8401.5714,9709,10285,7555.3333,4825.6667,2096,863,793,723,653,583,513,6,2560,2219,62,5827.5,11593,17358.5,23124,377,,,
Singapore,,,,,,,,,,,,,,,27,24,19.5,15,10.5,6,11,45.3333,79.6667,114,1,8,10,10.5,11,83,10,18,34,31,14,40,27,27,63,19,39,26,34,17,24,41,14,19,19,31,11,10,8,2,1,11,9.7143,8.4286,7.1429,5.8571,4.5714,3.2857,2,2,2,2,,
Somalia,,,,,,,,,,,,,,,,,,,,,,43,89,811.1429,1533.2857,2255.4286,2977.5714,3699.7143,4421.8571,5144,5866.1429,6588.2857,7310.4286,8032.5714,8754.7143,9476.8571,10199,15980,17524.25,19068.5,20612.75,22157,23701.25,25245.5,26789.75,28334,9255,10274,6814,4417,17757,7496,2567,2775,11020,4490,16874.3333,29258.6667,41643,1281,208,3510,77636,22576,6864,2820,7536,15619
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,1,37,30,23,16,9,2,859,4180,11968,4715,1182,2742,120,37,30.25,23.5,16.75,10,11,78,4,8,12,16,20,68,19667,106159,10004,3901,2767,3503,3637.6667,3772.3333,3907,10520,7890.25,5260.5,2630.75,1,,,
"South Korea",,,,,,,,,,,,,,,415,11,316.4,621.8,927.2,1232.6,1538,475,442,409,376,343,310,277,244,211,178,145,142.0909,139.1818,136.2727,133.3636,130.4545,127.5455,124.6364,121.7273,118.8182,115.9091,113,6,5,34,74,42,10,42,74,106,138,95.3333,52.6667,10,8.5,7,5.5,4,2.5,1,3,3,3,3.3333,3.6667,4
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6421,1818,4295
Spain,,,,,,,,,,,,,,,,,,,,,,,22,16.3333,10.6667,5,11,2,90.3333,178.6667,267,4,3,2,2,4,3.3333,2.6667,2,2.5,3,11,1,2,3,1,6,1,1,1,1,1,1,1,1.25,1.5,1.75,2,2,5,4.5714,4.1429,3.7143,3.2857,2.8571,2.4286,2,
"Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,118,4559,1453,728,5,48,46,104,574,309,86,99.6,113.2,126.8,140.4,154,126,98,70,121,1,108.25,215.5,322.75,430,1536,108,2,5.5,9,,,,,,,,,,,,,,
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845,17,905,1793,2681,3569,4457,5704.8571,6952.7143,8200.5714,9448.4286,10696.2857,11944.1429,13192,14439.8571,15687.7143,16935.5714,18183.4286,19431.2857,20679.1429,21927,23174.8571,24422.7143,25670.5714,26918.4286,28166.2857,29414.1429,30662,13731,17241,13681,,,,,,,
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,80.6667,159.3333,238,538,712.3,886.6,1060.9,1235.2,1409.5,1583.8,1758.1,1932.4,2106.7,2281,1711.25,1141.5,571.75,2,4.5,7,7,141,5612,134,32,1075,546.5,18,9.5,1,19,,,,,,,
Sweden,,,,,,,,,,,,,,,,,,,,,,,4,7,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.3333,1.6667,2,1.75,1.5,1.25,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1.875,1.75,1.625,1.5,1.375,1.25,1.125,1,1.1111,1.2222,1.3333,1.4444,1.5556,1.6667,1.7778,1.8889,2,
Syria,,,,,,,,,,,,,,,,,,,,,,49,5,505,359,213,67,795,2362,1525.5,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,10,,,,,,,,,,,,,,,,,,,,,,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,10,105.6667,201.3333,297,6608,2559,5196,4241,4071,1816,2600,1984,1231,1892,5267,2150,2230,5676,18526,792,2240,2957,1464,40249,14488,12266,4637,1300,11920,710,10319,2945,14297,1609,2911,7700,4469,942,286,270,5916.5,11563,11360
Thailand,16,8.5,1,1458.1429,2915.2857,4372.4286,5829.5714,7286.7143,8743.8571,10201,4368,3833.5,3299,2764.5,2230,960,65,401,148,404,961,931.75,902.5,873.25,844,1475,1335,6,383,4183,1788,4331,39,638,1497,645,899,213,6353,3418,3429.5,3441,3452.5,3464,3475.5,3487,3199.3333,2911.6667,2624,2336.3333,2048.6667,1761,1473.3333,1185.6667,898,610.3333,322.6667,35,1428,436,315,1974,279,29,8,12,125,52
Togo,,,,,,,,,,,,,,,,,,,,,,75,335,16,37,58,82.6667,107.3333,132,6,5.5,5,4.5,4,3.5,3,2.5,2,1.5,1,799.3333,1597.6667,2396,753,19,47,65,146,42,3217,667,338,2551,257,384,1080,1320,1159,65,397,218,72,4,61,166,262,35,
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,,,,,,,,,,,,,,
Tunisia,,,,,,,,,,,,,,,,,,,,,,27,15.5,4,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,,,,,,,,,,,,,,,,,,,,,,384,331.5714,279.1429,226.7143,174.2857,121.8571,69.4286,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,37,55,181.5,308,434.5,561,30,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,167.5,293,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,,,,,,,,,,,,,,,,,,,,,,,757,568.5,380,191.5,3,375.3333,747.6667,1120,940,1539,864.5,190,180,170,160,150,140,174.75,209.5,244.25,279,5072,2888,704,538,291,2610,49514,5179,2807,247,2274,4377,3380,4924,5194,276,3726,1095,2341,4333.5,6326,748,309,1461,516
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,321,567,813,525,394.25,263.5,132.75,2,4.5833,7.1667,9.75,12.3333,14.9167,17.5,20.0833,22.6667,25.25,27.8333,30.4167,33,,,,,
"United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,2,2.0333,2.0667,2.1,2.1333,2.1667,2.2,2.2333,2.2667,2.3,2.3333,2.3667,2.4,2.4333,2.4667,2.5,2.5333,2.5667,2.6,2.6333,2.6667,2.7,2.7333,2.7667,2.8,2.8333,2.8667,2.9,2.9333,2.9667,3,,,,,,,,,,,,,,
"United Kingdom",,,,,,,,,,,,,,,,,,,,,,1,3,2,5,3,1,1,2,3.3333,4.6667,6,12,1,4,5,4,11,2,10,1,6,8,5,13,18,10,13,6,18,25.5,33,25,17,9,13,31,49,32,8,16,8,32,17,6,14,15,19
"United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,8,7,26,103,19,47,19,3,4,17,6,4,4,2,2,5,12,8,7,5,10,15,42,18,14,7,4,14
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2842,409,362.3333,315.6667,269,2551,313,376,141,132.6364,124.2727,115.9091,107.5455,99.1818,90.8182,82.4545,74.0909,65.7273,57.3636,49,26.5,4,,,
Vietnam,,9,26,7,7,3,2021.3,4039.6,6057.9,8076.2,10094.5,12112.8,14131.1,16149.4,18167.7,20186,1738,8353,7664,1097,2573,82,270,146,1495,139,5,1068,32,2,365,978,157,57,392,22,502,525,216,343,143,358,52,4260,3361,5776,6088,566,4,13,169,391.125,613.25,835.375,1057.5,1279.625,1501.75,1723.875,1946,853,471,606,3,,,,,
Yemen,,,,,,,,,,,,,,,,,,,,,,,190,1064,215,6,1,138.6667,276.3333,414,1953,720,660.3333,600.6667,541,481.3333,421.6667,362,302.3333,242.6667,183,123.3333,63.6667,4,7,10,13,16,19,22,25,28,31,34,37,40,43,46,49,52,55,300,31789,28581.4,25373.8,22166.2,18958.6,15751
Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,12,57,14,1403,233,201.5,170,138.5,107,75.5,44,3717,13154,11659,6766,5234.6667,3703.3333,2172,36,171,13511,4504,3109,339,1049,12149,1503,5360,2286,2061,4712,6794,330,198,,,,
Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,1,37,615,144,144,144,144,144,144,144,144,144,144,2,343,684,1025,1366,1707,2048,5385,4507,3629,2751,1873,995,5637,1675,650,3125,1009,119,516,789,65,60055,68153,951,1220,23,35.3333,47.6667,60,10
