Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Ireland,2770,2770,2810,2760,2760,2770,2770,2860,3560,3530,3570,3570,3555,3855,4170,4366,5090,4988,5080,4530,4585,4910,5509,5465,5322,5355,4836,5564,5153,9910,10746,14338,16122,18073,9853,10413,9902,7553,7811,6257,6622,6485,6704,7009,6313,6023,5745,6083,5819,6216,6317,6578,6126,6133
Israel,23052,24468,24822,24730,26024,27322,27707,27845,30205,30840,32855,35790,32930,32625,32310,29710,29822,34625,31058,31515,28957,30430,32018,29921,35040,35336,37300,40114,44216,49781,52099,50801,53031,57139,58344,51883,51467,54631,57766,56866,55149,59762,71181,61997,60183,65008,65239,66600,63361,61654,75241,82369,96144,103853
Italy,603697,613591,631902,630534,644053,661313,667836,668706,667128,668174,632271,610799,595008,600471,597176,581854,587701,600660,614726,607839,596456,616488,634829,640677,630064,609115,594577,605951,625140,620086,625273,614311,605689,598541,589562,609432,587734,598391,601962,605111,588093,588391,598226,597374,593154,571532,570676,557840,556665,556799,533384,483929,505463,509624
Jamaica,4021,3678,4293,4627,5463,5859,5756,5733,5018,6560,8118,8371,7809,8183,8860,9961,10271,11754,10599,11491,11943,10507,11761,13289,12345,11602,12294,9976,11102,11656,10855,12241,13128,15008,15510,15849,13210,13581,13730,12069,13140,11393,13432,11474,12315,13629,12844,12780,14836,14699,17056,17749,18810,16698
Japan,559090,589390,604490,604360,609450,618310,603050,601410,587520,590240,588880,577130,558220,545030,538800,537260,537600,540790,538480,546990,552550,552830,547260,549030,542387,541238,541416,534590,531310,522800,519542,514838,501380,490465,480523,473966,463460,458861,457546,446720,433461,427455,428863,418990,424780,406000,402740,403419,405930,406349,394630,397332,394003,393383
Jordan,58331,61585,61311,73711,72417,50541,43829,35627,36993,26774,26201,31548,34613,36209,27215,25153,28125,33302,28888,34328,34667,35396,35380,30723,41104,30597,28437,28944,22891,29931,28615,28064,26736,33990,38099,30916,28653,30002,32179,29225,27184,31191,32914,32430,32648,37125,30635,36048,37369,40974,37877,38891,46183,44679
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116800,97000,95800,101200,109300,116040,134060,134110,141520,156360,131687,157270,165186,164057,155040,154850,163020,149030,181855,196440,210640,217691,233087
Kenya,43551,44562,45775,46295,47268,48962,50117,51137,52214,54074,56139,58494,58664,58831,61454,67171,67871,70721,74321,76321,80021,82310,82451,82521,88021,88143,88245,88068,88170,96865,110695,145981,132476,150976,138755,142692,147913,152203,154354,144460,147598,151628,157600,137168,138375,139533,150942,142016,136813,160935,154135,152516,167991,164881
Kiribati,170,175,180,185,190,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,360,371,380,390,400,405,420,430,431,440,450,450,465,460,455,450,446,455
Kuwait,177,201,221,262,285,343,383,460,558,635,740,580,667,857,790,844,1030,1011,1078,1286,1346,1395,1406,1474,2002,2627,2853,3455,3835,2858,788,1088,1370,1723,2289,2345,2628,3649,3387,3637,3627,3542,3871,3927,4029,4690,4854,4962,5472,5722,5744,5413,5319,4670
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29100,20050,25750,34642,37430,39415,42660,51494,51544,54565,28386,42506,45409,46842,48361,50750,50123,53840,52459,52088,56605,56014,57626
Laos,6250,6250,6260,6260,6270,6270,6270,6280,6280,6290,6290,6300,5900,5900,5870,4840,6180,6190,6190,6450,7200,7200,7200,7200,7200,7000,5480,9750,6672,7628,7284,10014,15532,17003,10129,14501,26010,34931,45446,106791,113290,116877,130392,119940,99060,95407,97301,95819,130926,141445,147741,138770,163572,181427
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13787,13500,12800,12900,12200,12600,10117,10312,10204,14240,13758,14837,13164,12709,14839,11881,10694,9516,8390,8799,9621,8626,8265
Lebanon,15130,16945,20755,21245,23658,24244,22965,23519,23955,21914,22528,22149,21857,25588,22300,22100,22750,23020,24425,24830,25930,26160,26340,26240,29700,33635,36308,39560,41961,43877,46670,46753,46576,47412,50540,53982,36090,31000,31200,28487,26632,28705,27298,27301,26553,26401,25737,27346,23957,32320,30142,28297,28567,28546
Lesotho,1765,1830,1885,1945,1985,2205,2205,2200,2200,2450,2450,2400,2600,2600,2600,2600,2800,2800,2800,2900,3100,3400,3500,3600,3700,3700,3700,3700,3700,3370,3000,3135,3243,3900,2998,3447,3293,2700,2800,2900,3200,3300,3400,3500,3893,3700,3800,4000,3657,3500,3566,3300,3639,3602
Liberia,11450,11450,11450,11450,11600,11600,11900,12040,12150,12300,12490,12800,12900,13200,13400,13700,13900,14000,14330,14430,14530,15260,16100,16400,17300,17300,17300,17300,17300,15879,17511,17762,18005,18284,18390,18525,18621,18605,18658,18764,18848,18868,17884,18340,18799,19160,20150,20779,21433,22061,22810,22365,22978,22523
Libya,8446,9587,7919,8693,11229,12412,13582,14295,16591,17560,23758,36036,43777,45713,48460,48667,44640,46619,47476,50885,41830,41365,44400,47555,50820,49940,50020,52380,53840,55893,57651,53830,54240,52228,53494,51036,56922,55129,55420,69558,55460,58745,59815,60017,58917,59364,59245,59364,60647,61890,61079,61747,63127,62023
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20052,25258,27652,26257,29654,27059,28370,25204,21883,21146,20766,28820,23231,20713,15530,14985,14279,14167,13603,14184,12551,12550,11940
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,67,65,61,57,27,24,22,21,22,24,22,27,43,49
Madagascar,34605,35885,35515,36560,36815,37690,37440,35350,35060,35195,35625,37055,36779,37599,38624,39513,40119,39993,38633,38744,38461,38818,39786,40685,42140,41832,41914,41915,42084,47167,61503,60262,59407,55951,55409,54954,54554,52208,51839,48909,48047,46758,47492,46883,46014,46690,47878,48295,49113,50087,49764,49603,49477,48796
Malawi,18500,18900,19100,19500,19800,20100,20800,21500,22300,21500,24280,24800,24900,25650,26800,27400,27700,27900,28400,29000,29150,29500,29900,30200,31500,31500,31700,32000,32300,35772,63349,59605,63199,61940,63749,64277,60375,61358,62521,62980,63438,64039,64398,65202,65922,66611,67216,68654,71006,72690,74301,76600,77179,78718
Malaysia,11880,12420,11460,12270,12180,12605,9334,20558,20555,21146,20747,25260,17010,15250,17625,19490,19600,19125,19810,21575,20760,20980,20025,19530,19470,19470,21620,20880,20900,24186,24760,27343,29552,32238,32944,31424,34635,36215,34552,35904,33146,35677,37556,40630,41968,45251,47495,49211,56343,62125,63459,62831,67009,68038
Maldives,472,502,542,572,602,672,683,702,712,766,844,903,913,933,953,983,994,1002,1002,1022,1031,1111,1201,1241,1271,1291,1215,1241,1208,301,291,267,265,253,251,260,248,232,216,275,200,192,185,192,194,338,172,2121,2032,1479,1070,1353,1457,1796
Mali,24140,24170,24200,24225,24750,24875,24900,25380,26360,27540,27600,24700,24700,25230,26740,28940,30640,33810,37770,41500,47130,52270,53870,52290,53820,54010,54210,54660,55330,51443,58207,56748,56769,55289,58621,58396,59543,57957,56493,58502,58494,60784,61316,61879,63051,60164,76335,62352,83034,80217,77577,83681,92903,102319
Malta,4695,4755,4766,4873,4153,4182,4153,3975,4277,3373,3355,3146,3297,3526,3586,3716,3632,3534,3652,3671,3336,3688,3621,3565,3645,3645,3665,3697,3730,3693,3604,3688,3700,3886,3915,5197,4348,5030,4835,4837,5282,5050,4546,5155,5382,5488,5382,5676,5315,5328,5419,5209,5283,5716
Martinique,1485,1600,1730,1805,1910,1930,2040,2160,2180,2255,2230,2440,2475,2345,2475,2973,2740,2340,2420,2350,2420,2350,2660,2497,2647,2618,2033,1852,1917,2095,1712,1644,1435,1473,1370,1427,1665,1660,1767,1802,1788,1854,2281,1564,1872,2041,1994,2092,2090,2086,2098,2219,2295,2383
Mauritania,405,405,405,445,445,445,445,445,445,445,445,430,360,450,450,675,675,780,985,1050,1140,1240,1275,1290,1310,1300,1290,1250,1800,1144,1539,1494,1416,1606,1641,1335,1345,1865,10850,9004,4247,1258,1256,1048,1370,1839,1407,1533,1600,1524,1564,1634,1671,1530
Mauritius,2836,3104,2994,2639,2819,2416,2615,2573,2559,2051,2259,2036,1867,2047,2237,2096,2135,2262,2251,2354,2467,2503,2699,2833,2559,2723,2468,2695,3140,3604,3627,3965,4624,5013,5995,5888,6202,6331,5046,5664,6023,5670,6128,6222,5504,5526,5045,4559,5049,5454,5135,5421,5673,5886
Mexico,209566,219953,222834,226902,209948,207782,201495,204034,204941,218868,242126,285824,285770,272867,243126,245948,283144,300485,318397,358468,314974,345414,319849,370577,419826,394331,415155,455137,484239,476345,498969,522537,499433,461976,464270,486319,533013,607254,665871,651371,656908,652805,666536,641696,653838,665101,640986,692052,683923,688390,683442,679372,672097,706800
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,281,282,284,285,287,288,290,291,293,295,296,300,299,300,301,302,300,306,308
Mongolia,1000,1000,1400,1400,1500,1300,1400,1400,1500,1400,1500,1600,1700,2000,2000,2100,2000,2300,2400,2400,2500,3000,2800,2900,3300,3795,4025,4084,4211,3650,2760,2226,3116,2667,3264,3190,4269,5411,4762,5373,5562,7496,5470,4919,5789,6220,6537,6842,6978,6525,7281,7854,8311,8668
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6758,6542,6755,6876,6878,6888,6832,2052,2227
Montserrat,51,53,51,51,46,46,70,58,64,66,61,83,98,100,100,100,108,100,98,98,99,83,100,113,113,114,130,130,132,139,157,162,165,174,174,179,183,188,192,196,200,205,214,215,217,217,229,218,227,210,214,213,217,222
Morocco,77915,76936,90684,105978,104423,95669,85638,91905,88013,94621,85466,91116,91016,93366,91180,98302,101157,107552,106455,98555,98416,103154,108528,124470,121960,128712,139558,138526,140978,161280,159638,153157,149305,164633,119411,166432,170271,174358,166504,159644,171454,166699,186012,203924,193092,216765,190051,188818,194326,194277,192240,185651,190135,182918
Mozambique,23633,24146,24350,24810,24815,25500,25970,26847,27299,28000,28000,29250,29650,29750,29850,30350,30450,30450,30750,30950,29450,29850,29950,29950,31450,31550,31650,31550,31550,35332,28536,20350,24296,23354,24739,25870,26840,27350,28208,20902,24329,30535,34961,41964,51475,59498,63445,74018,86025,86550,84080,89587,94111,98920
"Burma (Myanmar)",55680,76547,84255,75508,75157,82532,89151,92007,87691,101137,97249,105522,112161,101095,103115,106749,117288,120612,118875,124522,142818,144890,143921,160468,160253,171765,180824,181983,172439,169913,170324,191088,194924,192608,204184,218100,223086,241831,266219,282652,287067,290268,299650,302141,306500,326700,327700,339500,339640,350595,359174,354600,360800,365099
Namibia,1000,1000,1000,1000,1000,1100,1100,1100,1100,1100,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1300,1300,1300,1300,1400,1400,1600,1600,1800,2000,2200,1900,2047,2200,1900,2000,3046,3130,3247,3570,3861,3986,4365,4592,4926,5293,5860,5811,5851,6110,6138,6081,6467,6951
Nauru,23,23,23,28,28,28,28,28,33,33,33,33,33,35,35,32,33,35,38,42,45,48,48,50,50,50,50,55,55,54,59,60,62,64,65,66,67,68,69,66,67,67,68,68,68,69,70,69,70,70,70,70,70,71
Nepal,13870,15450,16950,18500,20000,19250,20790,24630,27700,28480,30750,31000,31000,38000,45000,45000,59000,59000,71000,72000,76000,76000,90000,95000,100000,100000,110000,110000,120000,125000,121878,140000,145000,150000,140500,144368,146503,151479,143010,153555,162998,167494,173309,180309,189081,198528,208185,229761,236748,247398,256845,258286,259866,270482
Netherlands,59777,62450,65845,62467,57136,63077,67176,67180,67606,66768,66918,62215,74738,75439,73635,68420,71696,70310,65612,58218,63811,67741,63230,64130,64865,69970,68270,68415,66965,66715,68067,73105,71019,73430,70925,71919,65420,70745,73503,67556,67707,70646,81607,82426,77634,83793,83707,87701,84490,87949,87463,82183,83961,84582
"New Caledonia",900,900,900,950,1100,1100,1000,1000,1000,1200,1500,1500,1500,1500,1600,1500,853,850,850,1500,1500,1700,1800,2000,1500,1600,1700,1800,2200,1900,1700,1500,2100,1800,2000,1800,1950,2048,1748,1748,1901,2240,2350,2460,2340,3050,3040,3340,3237,3546,3641,3640,4014,3847
"New Zealand",15141,16632,17414,19476,18949,15597,15733,17315,21400,20709,19957,20571,21441,22549,22476,22849,26397,26820,25037,23440,23965,27024,29690,33505,37114,43534,57059,45900,40440,41746,45171,50489,48668,60618,61368,54989,52520,51430,46732,48002,44729,41969,45274,44392,45747,42104,40252,39657,36668,37386,35313,38244,37555,36020
Nicaragua,5010,5280,5200,5820,5810,5860,6290,6540,6930,7050,7320,7700,7750,8005,8055,8327,8721,8950,9400,9250,9630,9450,9740,9760,9910,10070,10230,10350,10500,10600,10750,11010,11310,11670,11670,11580,11730,11301,11422,11727,12100,12310,12710,13380,14050,14178,14654,14489,15106,15187,16017,16218,16824,16284
Niger,4535,4684,4669,4785,5532,5819,6230,6066,5739,5870,5360,4644,5611,6381,7955,8630,6630,8051,8467,8420,9080,11280,13090,11990,10900,11300,12302,12404,14512,17864,19176,24666,26947,28845,34686,39941,41805,46896,39632,52494,48010,49931,56544,54991,56929,59651,64711,76048,71011,61542,61294,67720,79239,81244
Nigeria,581600,561300,569000,608000,612100,593130,601650,602100,636600,682000,670500,667000,680000,633000,684000,660000,616000,620000,602000,617500,617000,644500,672000,722500,821000,867500,801000,866500,912000,955691,960375,977983,1022324,1097628,1069501,1228389,1256595,1331905,1372202,1456941,1464847,1496628,1542213,1631491,1697000,1753500,1705200,1704993,1743072,1877102,2504303,2983955,3151584,3200898
Niue,14,15,15,16,17,17,18,19,20,20,21,21,22,23,24,25,27,27,26,26,26,26,26,26,25,25,25,25,25,15,15,15,15,15,15,15,16,16,16,16,17,18,18,19,19,19,20,20,20,20,20,20,21,21
Norway,6683,6550,6627,6524,6806,7009,7119,7072,7367,7427,7367,6717,6884,6217,6558,6731,6815,7075,6318,7219,7533,7585,6333,6801,6318,6410,6528,6459,6475,5771,5940,5986,6059,6003,5739,5976,5721,4790,5287,5332,6311,6232,6919,6749,6725,7098,7142,7706,7501,5469,6096,6028,6524,6628
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5520,6162,19759,20001,19322,16342,18890,18652,18273,17948,18965,18559,19959,19498,19261,15951,9952,12889,15357,15559,15336
Oman,4300,4400,4500,4550,4600,4600,4700,4700,4800,4800,5122,5080,5550,5560,5680,5750,6257,6404,3137,5341,8616,8800,8930,8817,8950,9150,9450,9036,9236,10420,10660,10338,10310,10360,10540,10580,10820,11001,11200,10620,11278,11121,11353,12377,11773,11656,12883,13798,14352,15903,15621,15767,608067,1083723
Pakistan,134800,133900,138000,135200,123000,138700,129030,157000,137158,124757,136726,148603,146648,161071,165831,153639,140187,153975,170076,151908,162353,162253,178630,187629,188460,201270,227763,238374,247315,255806,256582,268112,278637,291370,304558,316340,325964,332173,338868,356993,344445,346802,351694,366914,385291,421130,405279,434760,414848,400756,423693,403927,437139,453280
Panama,2179,2199,2350,2435,2510,2446,2986,3918,4034,2257,3140,2486,2851,3087,2645,2264,2250,2368,2520,2641,2815,2480,2965,3095,3730,3668,3933,4977,5169,4727,5080,5221,5514,6074,7464,7945,8669,10790,8590,8686,10547,12451,13675,18364,28223,27694,33051,33774,16254,12816,13077,12338,11969,12147
"Papua New Guinea",12437,13625,14286,14671,15058,15472,15850,16449,16335,17255,17446,17845,18264,18887,19412,19780,20488,21150,21811,22977,23566,24161,24869,25670,26163,26862,27479,27810,28420,29028,29530,30050,30565,31275,32066,32803,34175,35387,37207,38206,39226,36720,39222,39933,40238,39748,39758,41250,42249,41254,41258,42270,42730,43718
Paraguay,22620,23140,23740,24300,25160,25580,24770,25370,26110,26870,27560,29071,31040,32220,37900,35167,32438,35258,35515,37600,36732,43248,45595,49132,50641,50590,44124,44040,44490,42940,41805,41621,42319,43013,41317,41493,42129,43468,45683,47031,46935,47687,47433,47302,47423,48183,48315,44982,45633,48235,46041,44633,45686,45905
Peru,58840,60230,62150,64575,65025,85340,92940,76383,90831,95490,94179,96192,92786,96617,97560,94003,88086,85261,87311,90167,99989,108457,100662,106380,101945,105899,113603,116167,111547,104166,106377,104539,121617,133110,137925,148586,167540,166683,172652,188639,186367,179311,178382,169632,166339,178249,190742,203572,206905,213425,209753,215984,221782,219187
Philippines,432470,433640,433890,431780,450870,452750,451790,451400,453040,462160,442630,472400,467960,470860,476080,471020,457530,439390,452060,451960,461921,474150,463078,473216,477130,509239,490112,489777,497538,523605,530503,540659,549242,560593,547347,608779,562702,563612,575407,587110,599150,611589,612165,580256,622416,617758,648906,670635,681305,693403,713988,725704,733653,726339
Poland,200802,191934,218820,216458,217326,229413,203179,230838,239749,254695,233905,200454,238313,242826,252188,251640,227752,280708,278035,283980,289820,276603,264135,251187,241211,248060,258595,258804,259799,254703,274141,265001,274575,268079,281689,244864,244932,256602,246009,250224,246388,178024,204025,212968,227005,236045,222798,203378,212156,165970,184480,181070,148465,178330
Portugal,61180,61770,62145,64090,68820,71892,74308,83665,88113,79854,80840,75280,75650,79257,67492,63834,86591,90745,90378,88981,91615,90111,90024,95032,87560,86030,81320,82758,83830,85459,78790,78511,79727,83354,86801,86158,82210,84131,82418,81094,81613,78426,78334,81138,80784,81604,83865,84429,87924,87126,87106,82139,83966,84248
"Puerto Rico",3543,3603,5121,4077,4439,5086,4563,3773,3325,3693,3587,3697,2678,2748,3291,4004,3750,4070,4140,4517,4994,5219,5490,5355,5235,5220,5735,5850,6155,5745,5965,6150,5516,5263,4726,4422,4285,4339,4307,4629,4444,3710,2105,2854,2614,2654,2649,2546,2427,2364,2311,2294,2201,2135
Qatar,460,730,915,1095,1275,1455,1635,1815,2000,2050,2270,2300,2104,1908,1712,1516,1320,1393,1651,1323,1369,1297,968,1316,1432,1553,1529,1739,2059,2151,2350,2641,2387,2475,3048,3116,3782,3175,3479,3347,2185,2083,1136,1111,1231,2195,3301,3092,2944,2408,2049,1781,1710,2056
"South Korea",194684,202291,188916,213487,230345,234944,266399,289563,335200,387080,381597,369115,378732,409719,314124,365174,381237,374124,417207,440385,443989,423320,380883,382151,397869,442355,388164,393011,370867,360196,376692,380535,399050,397172,430393,429829,393543,388829,412393,437357,416885,367362,364028,371742,329336,328336,305672,306818,290772,275681,292888,279478,278791,274945
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73800,78023,72100,83716,58400,62601,55998,55796,59724,71595,60486,51571,43478,43137,51811,44645,50180,47946,48445,43467,40031,41940,40244
Reunion,627,627,650,675,710,825,825,885,860,900,880,1380,1610,1650,1565,1655,2147,2395,2265,2350,3200,2620,2700,2845,3910,4345,4970,6040,5758,6727,7086,7509,7702,8415,8182,8302,7284,7125,7111,6653,6165,6417,6178,6304,6315,6219,6002,6135,6539,6557,6501,8005,6458,5709
Romania,1223900,1038100,1290300,1253900,994644,874016,709310,559221,523551,442175,451900,439100,417300,414000,403840,442400,413200,389544,408224,446027,445955,453051,447276,412211,406056,358000,341200,347300,344600,290704,282296,313266,316612,290961,292334,268599,262564,267866,304528,282668,275312,295351,310254,300009,264914,277037,250106,269505,270779,266930,267998,263185,264008,244792
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820300,786900,805100,831300,806690,816240,759990,867560,870640,870740,893800,949330,944720,928370,877493,721084,767820,765400,759100,838400,790475,791564,808704
Rwanda,19100,19100,19100,20300,20300,20580,20725,21220,21500,22090,22100,23830,24800,24800,26500,26600,27800,29100,29500,30100,30600,30100,29700,27900,25100,22500,22700,22800,23850,21484,20682,20911,21149,19088,21326,23041,27200,31242,37300,55050,58641,62573,66277,70692,75107,79664,83556,86930,78220,90942,95386,96543,96829,106671
"Saint Kitts and Nevis",65,65,63,61,61,61,63,65,66,68,70,70,68,65,65,63,62,62,60,57,55,52,50,45,40,40,40,40,40,60,61,59,74,127,103,100,102,100,99,85,92,98,104,100,93,96,102,123,119,121,136,139,143,129
"Saint Lucia",93,93,93,93,93,93,93,93,93,93,93,95,95,96,100,101,104,105,115,118,120,125,125,126,125,125,125,125,125,114,127,129,131,127,130,134,135,138,140,143,145,148,151,243,234,260,277,289,293,305,324,325,349,328
"Saint Pierre and Miquelon",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6
"Saint Vincent and Grenadines",28,28,30,31,34,35,37,40,47,56,87,160,177,363,316,383,288,301,287,326,286,301,297,352,360,380,390,409,410,329,331,346,356,381,398,409,418,428,441,480,545,595,645,683,688,680,670,667,667,1633,542,359,389,438
Samoa,110,112,115,118,120,122,122,123,125,125,175,175,225,277,278,329,330,332,385,437,487,518,538,582,594,596,648,650,702,683,748,777,797,815,842,854,889,888,939,937,990,1041,1041,1043,1057,1066,1076,1082,1095,1101,1106,1060,1109,1182
"Saint Thomas and Principe",170,170,170,170,170,184,184,216,216,216,230,240,240,275,295,345,370,395,410,430,445,450,460,490,540,490,490,490,490,510,780,1400,1100,1100,1141,1200,1180,1200,1217,1198,1240,1232,1300,1360,1400,1267,1250,1400,1400,1450,150,160,180,250
"Saudi Arabia",21650,21950,22150,21044,26100,28730,23610,23900,26100,30700,50752,33150,25672,54793,57205,47895,52822,43994,51862,53484,44766,101119,67999,88720,91293,84842,97269,95849,102709,102304,101543,118195,115567,121118,139992,138223,142723,129607,75667,79760,101729,100006,100862,92680,94111,87323,89930,85867,84253,87829,90586,84648,85169,69089
Senegal,1150,1170,1180,1200,1200,1250,1500,1420,1420,1900,2200,2400,2600,2550,3077,3251,2983,3057,3056,2950,2967,3401,3256,3390,3450,3700,6250,7200,7800,8379,9378,9597,10758,11047,19098,17828,23609,33610,35191,33384,31427,45041,49373,51713,43889,42712,42945,48094,48695,60271,42983,38443,39084,50531
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138189,138534,142084,138507,156237,151969,96183,79626,80847
"Serbia and Montenegro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161787,160571,165316,168517,178001,180384,180148,164945,167230,160345,166581,163853,172486,166712,,,,,,,,,
Seychelles,137,143,143,149,149,155,155,159,162,166,170,177,180,186,191,192,197,199,203,208,208,210,214,225,226,227,228,230,230,255,232,230,239,228,233,239,245,250,256,264,272,279,290,301,330,336,371,410,450,494,559,560,582,577
"Sierra Leone",26160,26160,25820,25820,25300,25300,25200,24900,24800,24800,24900,24850,24700,24450,24300,24250,24400,24450,24500,25000,26000,27000,28100,27300,29600,29700,29800,29800,29800,27074,29734,29660,27660,29187,27916,28555,28807,28681,29518,27809,33350,34500,36500,40800,42000,42350,42500,43600,44688,45816,47250,45800,50367,49324
Singapore,2116,2082,2188,2233,2856,2842,2836,2832,2794,2911,4903,5110,3900,2655,2570,2545,2535,2715,2515,2435,2765,2740,2290,2190,1790,1390,990,680,425,560,305,330,301,310,379,442,510,580,640,710,770,840,983,1055,1113,1135,1032,1027,1043,1123,1156,1362,1364,1363
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31290,33934,31592,31287,32102,33556,39074,36767,30760,28852,29477,28494,29927,29850,28920,28494,27133,28549,17687,8267,7278,7167
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666,3851,3400,3059,3307,3150,2996,2887,3237,3475,3230,3984,3631,3615,4598,3550,4254,4277,2800,4078,4359,4671,4875
"Solomon Islands",183,184,190,197,207,214,214,221,227,231,234,246,251,258,264,269,281,287,293,300,306,312,313,315,317,317,319,319,325,340,335,318,320,330,355,363,380,394,420,426,465,467,501,510,494,479,468,472,480,495,498,518,511,499
Somalia,3500,3500,3800,3800,4000,4000,4100,4100,4200,4200,4300,4300,4500,4500,4700,4700,4800,3600,3700,3800,4200,4300,5800,6500,7000,7900,8600,8700,9100,11100,11318,8271,11924,11400,12525,12777,11602,12885,12739,12500,13190,23401,23380,24210,22504,23844,23904,25012,25115,26011,25976,24354,25393,25515
"South Africa",66885,69226,70116,70130,72130,73735,75685,75585,75070,80400,79700,83050,85250,85500,88900,91900,93200,93100,92300,91700,102100,109600,107600,111300,114500,114900,120400,118600,119900,116582,123691,122909,127725,126415,127528,128101,126486,130986,134078,127864,127242,123454,134097,128452,124590,114715,124639,132256,138643,153803,151454,157842,156977,147914
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50237,56483,58612
Spain,344532,350580,362427,375077,364576,370398,375591,388646,373048,401492,409603,413994,450703,471661,472327,467095,467509,472640,469564,454685,463862,461366,457790,481506,475763,467539,472557,496833,506166,501201,476181,455308,427900,421551,390872,394639,391743,388255,397892,389725,384176,380995,379329,396137,392832,380205,362932,352845,360406,352425,345907,340562,340722,355089
"Sri Lanka",41360,38217,47635,46838,56471,51438,56886,57412,55628,49369,52589,64481,76056,85107,95253,98256,91906,89226,77960,80971,87390,80321,85470,84830,81850,87549,77065,83510,77070,83408,78063,81354,85004,87867,88566,82071,80039,75685,80482,76777,72304,71820,74078,70544,81354,81220,78790,78420,77020,76031,78150,81900,79809,80571
Sudan,49480,49394,51787,52006,54689,56250,59217,58580,60131,63761,62723,66543,72364,75320,75462,79384,78890,77200,76245,72901,76796,80119,85700,78875,85200,89200,97670,99270,105620,117160,125908,131600,131994,139350,144059,151190,160675,169905,174765,187000,194400,202465,211844,228466,225416,224499,209670,223047,215615,229010,238813,,,
Suriname,386,408,457,546,445,562,655,582,544,489,462,445,507,401,355,452,455,414,516,583,815,676,598,642,828,765,1391,1453,1329,1746,2025,2160,2174,2141,2159,2017,2055,1698,1517,1471,1486,1396,1302,1394,1352,1182,947,707,816,850,797,671,1105,1495
Swaziland,709,695,720,740,762,783,805,825,900,920,945,965,990,1010,1035,1055,1080,1130,1165,1185,1200,1235,1250,1250,1300,1300,1300,1300,1300,1188,1503,1340,1480,1443,1413,1387,1180,1354,1339,1323,1363,1370,1381,1399,1418,1405,1436,1473,1508,1680,1577,1625,1564,1568
Sweden,18931,18356,17973,17416,16797,18526,17504,15582,13272,14913,14639,13965,14510,16705,16714,17294,17488,16420,14939,15608,15801,16220,16175,17560,18781,18276,16388,18390,18556,18358,15049,15142,16096,15300,14420,14866,14708,18465,18314,17682,19474,20276,20345,21967,23025,21983,22240,23638,24171,28960,31264,33650,33746,36264
Switzerland,14920,11890,12985,12225,11056,13010,12754,11890,11666,11385,12160,11030,11336,11550,10886,11528,11961,13773,10925,11502,13799,13359,12246,13423,13367,10462,10650,11943,11314,10772,11307,11192,11303,10745,10606,10653,10665,10014,10379,11009,8881,8653,9822,13522,13947,13397,14234,14800,14802,14934,15610,14972,15195,15781
Syria,96465,122537,158071,128220,117522,94276,152601,158857,146394,109771,122602,149803,118380,191433,189612,215277,234542,237228,219719,265358,279521,278393,274986,240300,307713,245307,236211,210955,159389,142607,142304,143585,133307,143978,136165,131575,116662,125414,93692,96623,98018,125574,123220,139811,136791,135300,148064,138961,142085,146552,152594,134758,99618,106415
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36890,32240,36912,36398,31708,33776,38747,46015,40369,41156,39734,40829,42565,42590,44913,50212,48782,60148,64251,63004,66458,67246,66941
