Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Chile,,,,,,,,,,,,,,21.34815025,22.13998032,22.8597,23.5795,24.2992,25.019,25.7387,26.4585,27.1782,27.898,28.6177,29.3375,30.0572,30.777,31.4967,32.2165,32.9362,33.656,34.3757,35.0955,35.8152,36.535,37.2547,37.9745,38.69421005,39.0402298,40.07641983,41.06961823,41.24956894,42.06909943,42.57260132,,,
China,,,,,21.59345055,21.25996017,24.39459991,24.68922997,26.76029015,25.39974976,26.22171974,27.0264,27.8311,28.6358,29.4404,30.2451,31.0498,31.85449028,31.6173,31.3801,31.143,30.9058,30.6686,30.4314,30.19425964,32.3626,34.531,36.6994,38.8678,41.0362,43.2046,45.37298965,45.37290955,44.39897156,43.57641983,42.51567078,41.61074066,42.50775146,43.14435959,44.41989136,44.65953827,45.1257782,,,,,
Colombia,,,,,,13.87036991,15.8875,17.90464973,18.86433029,18.55594063,19.86124992,20.47985077,21.40183067,22.0673,22.73273087,24.27648926,23.60729027,23.32784081,24.07168007,25.26050949,26.62789917,25.98405075,26.92873001,27.3581,27.78746986,28.4313,29.0751,29.71886063,31.6984,33.67802048,31.75303078,33.95875168,33.04216003,33.1219,33.20159149,34.32579041,35.26895142,35.26834869,50.4581,65.64785004,58.2195,50.7911,43.3628,35.93442154,36.46080017,36.79259872,
Comoros,,,,,,,,,,,,,,,,,,,,,31.25,28.9386,26.6273,24.3159,22.0046,19.6932,17.3818,15.0705,12.7591,10.44775963,11.4358,12.4239,13.4119,14.39999962,15.1657,15.9315,16.6972,17.4629,18.2287,18.99440956,20.0873394,14.5891,9.090909958,,,,
"Congo (Kinshasa)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.939809799,5.9693,5.9988,6.0283,6.0578,6.0873,6.1168,6.1463,6.1758,6.205249786,5.8889,5.5725,5.256100178,6.7992,8.342280388,,,
"Congo (Brazzaville)",,20.51281929,30.59700966,23.44828033,20.48192978,8.444439888,15.15151978,13.4813,11.8110199,11.2035,10.59603024,9.246580124,10.45197964,10.87963009,8.849559784,8.8058,8.762,8.7182,8.6745,8.6307,8.5869,8.543169975,7.85160017,7.441,7.0304,6.6198,6.2092,5.7986,5.388,4.977379799,4.961239815,5.012219906,5.269189835,5.2368,5.2045,5.1721,5.1398,5.1074,5.0751,5.042739868,5.8343,6.625889778,7.265600204,,,,
"Costa Rica",,,,,,,,,,,,,,,,,32.86376953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ivory Coast",,,,,23.36956978,23.6297,23.8898,24.1499,24.41,24.6701,24.9302,25.1903,25.4504,25.7105,25.9706,26.2307,26.4908,26.7509,27.011,27.2711,27.5312,27.7913,28.0514,28.3115,28.5716,28.8318,29.0919,29.352,29.6121,29.8722,30.1323,30.3924,30.6525,30.9126,31.1727,31.4328,31.6929,31.953,32.21310043,22.0762,11.93927002,15.01327991,21.2377,27.46211052,15.08668995,17.78334999,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,34.56489182,33.41110992,32.77679062,34.21343994,33.86883163,34.6036,35.3383,36.073,36.8077,37.5424,38.2772,39.0119,39.7466,40.4813,41.21606064,41.63420868,42.4007988,43.65497971,46.30186081,47.74668884,47.8758,48.00498962,47.99330139,
Cuba,,,,,,,,,,,,,37.81903076,39.62527084,36.17087936,39.75278091,42.59410858,43.32266998,43.42876816,44.57284927,45.02225113,44.46245956,45.57495117,47.10654831,46.2611,45.41559982,45.20399094,45.41950989,47.63845062,47.69596863,47.98987961,48.51235962,47.30773926,36.62718964,45.63930893,58.8261795,57.58459091,55.84830856,58.69261932,59.44433975,60.22473907,52.19287872,55.63816833,54.7228,53.80746841,55.67630005,
Cyprus,,21.875,18.51852036,18.81188011,18.26086998,21.4024,24.544,27.6855,30.82707024,29.67033005,26.82926941,25.11013031,23.07691956,26.66666985,24.35424042,26.55171967,31.48687935,30.68782997,34.85194016,38.13953018,42.20373917,41.1337204,37.52576828,36.57143021,38.06896973,38.52761078,38.93709183,35.72101974,34.6353,33.54957962,33.54898071,35.7762,38.00350189,41.12360001,41.5068512,41.55754852,39.75624084,39.85746002,39.67507172,39.94083023,39.28710938,40.53953171,39.77859879,38.77260971,38.90771866,41.13040924,
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,29.19989014,34.6820488,43.2275,51.77297974,47.3296,42.8861,38.44269943,38.44078064,39.92580032,39.6135,39.30123138,39.7243,40.14733887,37.55376816,37.2844,37.015,36.7457,36.4763,36.20692825,36.9535408,,,,
Denmark,,,,,,,,,,,,,,,,,,,,,,,,37.93103027,30,30.20833015,30.7864,31.3644,31.9425,32.5205,33.0986,33.6766,34.2547,34.8327,35.4108,35.9888,36.5669,37.1449,37.723,38.301,38.8791,39.4571,40.0352,40.6132,41.19129181,42.77391052,
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,33.33332825,15,16.66666985,19.60783958,17.3913002,20.83333015,16.36363983,16.52893066,,,,,,,,,
Dominica,,,,,,,,,,,,70.58824158,68.6275,66.6667,64.70587921,66.7647,68.8235,70.8824,72.9412,75,53.6765,32.35293961,32.5,32.35293961,,,,,,,,,,,,,,,,,,,,,,,
"Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,31.66684914,33.2651,34.8634,36.4616,38.0599,39.6581,41.25640869,41.2708,41.2853,41.2997,41.3141,41.3285,41.343,41.3574,41.3718,41.38624954,41.9816,42.57704926,43.02727127,
Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.73683929,20.5214,21.3059,22.0904,22.8749,23.6595,24.444,25.2285,26.0131,26.7976,27.58210945,31.4752903,32.133,32.7908,33.4486,34.10631943,35.6736,37.24079895,,
Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.60707092,44.40827179,,
"El Salvador",16.77762985,19.683,22.5884,25.49382973,24.65402031,22.69536972,23.2288,23.7623,24.29577065,25.2953,26.2949,27.2945,28.2941,29.2936306,23.9358902,25.11318016,34.28691101,32.2202,30.1534,28.0867,26.01992035,27.2294,28.439,29.6485,30.85803032,27.80773926,28.97448921,30.0141,31.0537,32.09334183,32.16904068,30.82395935,31.71463966,31.90114021,31.71488953,33.61833954,33.48479843,33.36917877,34.23265839,35.26369095,35.20431137,35.87342834,37.05445862,36.80532837,36.57209015,37.27033997,
"Equatorial Guinea",,,,,,,,,,,,,27.94117928,26.1776,24.414,22.6504,20.8869,19.1233,17.3597,15.5961,13.8325,12.06896973,12.454,12.839,13.224,13.609,13.994,14.379,14.764,15.149,15.53398037,,,,,,,,,,,,,,,,
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,8.08823967,8.08823967,10.3572,12.6262598,13.04347992,10,12.15686035,12.15686035,13.41462994,14.45221043,,,,,,,,,,,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,47.77640152,48.88388062,48.9859,49.08797073,46.38164139,47.50688171,47.9508,48.3947,48.8386116,48.47043991,48.47436142,,,,,,,,,,
Ethiopia,,13.75969028,9.507040024,9.4131,9.3192,9.2253,9.1314,9.0375,8.9436,8.8497,8.755760193,8.5165,8.2771,8.037830353,9.266940117,9.0475,8.828009605,8.167770386,7.59856987,7.945849895,7.396619797,7.514790058,6.9662,6.4176,5.869070053,6.350029945,6.2998,6.2495,6.1993,6.149010181,6.087299824,7.611390114,7.546030045,6.770830154,9.473250389,10.31566048,10.2367,10.1578,10.0789,10,10.3429,10.6858,11.0287,11.3716,11.71450043,,
Fiji,,,,,14.42786026,17.46987915,17.49,17.51,17.5301,17.5502,17.5703,17.5904,17.6104,17.6305,17.6506,17.67067909,23.125,25.1426,27.1602,29.1778,31.1954,33.21300125,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,,19.05217934,19.97562027,21.45923042,18.46653938,19.5219,20.5772,21.6326,22.6879,23.7433,24.7986,25.854,26.9093,27.9646,29.02,30.0753,31.1307,32.186,33.2414,34.2967,35.3521,36.4074,37.4627,38.5181,39.5734,40.6288,41.6841,42.7395,43.7948,44.85015106,44.8936,44.93704987,45.9798584,45.28018951,45.41577148,46.0628891,47.6483,49.2336,50.81898117,50.51908112,51.1353302,50.30339813,50.27220917,50.68878937,50.29365158,,
France,,,,,,,,,,,,,,,,,,,,,,,,32.24235153,32.38599014,30.64922905,33.38277817,34.00608063,36.8987,39.79122925,42.7445,45.69776917,33.90824127,34.25772095,39.29652023,39.0214,38.7462,38.471,38.1958,37.9207,37.6455,37.3703,37.09516907,37.23128128,,,
Gabon,,,,,,,,,,,,,,13.46800995,13.47402954,13.7154,13.9567,14.198,14.4394,14.6807,14.922,15.1634,15.4047,15.646,15.8874,16.1287,16.37,16.6114,16.8527,17.09402084,,,,,,,,,,,,,,,,,
Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,23.2258091,21.2429,19.26,17.277,15.29411983,15.5189,15.7436,15.9684,16.1932,16.41790962,15.3495,14.281,13.2126,12.1441,11.0757,10.0073,8.9388,7.870369911,,,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4812088,49.0582695,47.54673004,49.30102158,44.37858963,50.34555817,50.91786957,45.26950073,52.49483871,54.9034996,49.5242691,51.85602188,52.4789,53.1017189,54.98770142,49.54708099,54.73532104,
Germany,,,,,,,,,,,,,,,,,,,,,,,,27.55801964,27.86447906,28.96627998,28.69256973,29.44322968,29.9592,30.47513962,30.95801926,31.39747047,32.22687912,32.7267,33.2265,33.7263,34.2261,34.7259,35.2257,35.7255,36.2253,36.7252,37.225,37.72476959,38.0184288,38.22304916,
Ghana,,9.201769829,8.553330421,9.5813,10.60923958,10.8086,11.008,11.2074,11.4068,11.6062,11.8056,12.005,12.2044,12.4038,12.6032,12.8026,13.002,13.2014,13.4008,13.6002,13.7996,13.999,14.1984,14.3978,14.5972,14.7966,14.996,15.1954,15.3948,15.5942,15.7936,15.993,16.1924,16.3918,16.5912,16.7906,16.99,17.1894,17.3888,17.5882,17.7876,17.987,18.18635941,18.83639908,19.46244049,20.57641983,
Greece,,,,,,,35.37781143,35.1819,34.9859,34.79,34.59405136,31.98633957,32.67020035,33.10351181,33.52117157,29.57818031,29.99662971,29.83806038,31.39497948,31.47536087,31.85637093,32.34320831,31.88904953,32.12530899,35.40840912,32.64873886,33.80290985,33.3997612,31.36397934,31.3664093,32.6383,33.9102,35.1821,36.45394897,36.45243073,36.02592087,34.84392166,35.19208145,34.8422,34.4923,34.1424,33.7926,33.4427,33.09280014,32.70481873,,
