Country,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Slovakia,,,,,0.66,0.6433,0.6267,0.61,0.65,0.69,0.715,0.74,0.955,1.17,1.26,1.35,1.46,1.57,1.635,1.7,1.84,1.98,1.875,1.77,1.545,1.32
Slovenia,,,,,0.59,0.6133,0.6367,0.66,0.645,0.63,0.695,0.76,0.94,1.12,1.175,1.23,1.205,1.18,1.425,1.67,1.765,1.86,1.82,1.78,1.55,1.32
Somalia,,,,,,,,,,,,0.35,0.855,1.36,1.05,0.74,0.93,1.12,1.1563,1.1925,1.2288,1.265,1.3013,1.3375,1.3738,1.41
"South Africa",,0.52,0.5167,0.5133,0.51,0.4833,0.4567,0.43,0.465,0.5,0.465,0.43,0.62,0.81,0.83,0.85,0.86,0.87,1.03,1.19,1.285,1.38,1.285,1.19,1.055,0.92
"South Korea",0.54,0.6025,0.665,0.7275,0.79,0.8367,0.8833,0.93,0.925,0.92,1.005,1.09,1.22,1.35,1.5,1.65,1.58,1.51,1.515,1.52,1.66,1.8,1.675,1.55,1.385,1.22
"South Sudan",,,,,,,,,,,,,,,,1.76,1.675,1.59,1.545,1.5,1.735,1.97,1.975,1.98,1.13,0.28
Spain,,,,,0.89,0.8733,0.8567,0.84,0.785,0.73,0.78,0.83,1.02,1.21,1.18,1.15,1.19,1.23,1.395,1.56,1.655,1.75,1.69,1.63,1.445,1.26
"Sri Lanka",0.75,0.75,0.75,0.75,0.75,0.78,0.81,0.84,0.75,0.66,0.6,0.54,0.63,0.72,0.8,0.88,1.155,1.43,1.31,1.19,1.24,1.29,1.28,1.27,1.075,0.88
Sudan,0.07,0.58,0.5533,0.5267,0.5,0.4433,0.3867,0.33,0.305,0.28,0.29,0.3,0.385,0.47,0.595,0.72,0.685,0.65,0.635,0.62,0.625,0.63,0.725,0.82,0.885,0.95
Suriname,,,,,,,,0.56,0.56,0.56,0.56,0.56,0.53,0.5,0.72,0.94,0.925,0.91,1.025,1.14,1.355,1.57,1.43,1.29,,
Swaziland,0.46,0.43,0.42,0.41,0.4,0.39,0.38,0.37,0.42,0.47,0.5425,0.615,0.6875,0.76,0.78,0.8,0.83,0.86,0.965,1.07,1.185,1.3,1.22,1.14,0.955,0.77
Sweden,,,,,1.17,1.1433,1.1167,1.09,1.015,0.94,1,1.06,1.285,1.51,1.485,1.46,1.42,1.38,1.625,1.87,1.985,2.1,1.96,1.82,1.62,1.42
Switzerland,,,,,1.02,0.9667,0.9133,0.86,0.82,0.78,0.835,0.89,1.09,1.29,1.28,1.27,1.285,1.3,1.48,1.66,1.77,1.88,1.81,1.74,1.595,1.45
Syria,,,,,,,,0.45,0.445,0.44,0.485,0.53,0.495,0.46,0.53,0.6,0.725,0.85,0.905,0.96,0.875,0.79,0.81,0.83,,
Tajikistan,,,,,,,,0.26,0.355,0.45,0.405,0.36,0.515,0.67,0.735,0.8,0.915,1.03,1.025,1.02,1.235,1.45,1.385,1.32,1.015,0.71
Tanzania,0.42,0.43,0.4733,0.5167,0.56,0.5833,0.6067,0.63,0.69,0.75,0.71,0.67,0.8,0.93,0.985,1.04,1.075,1.11,1.165,1.22,1.265,1.31,1.3,1.29,1.08,0.87
Thailand,0.36,0.355,0.35,0.345,0.34,0.3267,0.3133,0.3,0.345,0.39,0.375,0.36,0.45,0.54,0.62,0.7,0.785,0.87,1.14,1.41,1.485,1.56,1.425,1.29,1,0.71
"Timor Leste",,,,,,,,,,,,,,0.65,0.815,0.98,1.1,1.22,1.31,1.4,1.525,1.65,1.41,1.17,1.135,1.1
Togo,0.81,0.72,0.6367,0.5533,0.47,0.4533,0.4367,0.42,0.45,0.48,0.52,0.56,0.705,0.85,0.94,1.03,0.96,0.89,1.035,1.18,1.17,1.16,1.205,1.25,0.98,0.71
"Trinidad and Tobago",,,,,,,,0.39,0.39,0.39,0.395,0.4,0.375,0.35,0.39,0.43,0.395,0.36,0.3825,0.405,0.4275,0.45,0.4725,0.495,0.5175,0.54
Tunisia,0.58,0.52,0.56,0.6,0.64,0.6267,0.6133,0.6,0.545,0.49,0.39,0.29,0.485,0.68,0.755,0.83,0.895,0.96,0.95,0.94,0.935,0.93,0.92,0.91,0.82,0.73
Turkey,,,,,0.56,0.6333,0.7067,0.78,0.83,0.88,0.95,1.02,1.23,1.44,1.66,1.88,1.875,1.87,2.195,2.52,2.53,2.54,2.3,2.06,1.74,1.42
Turkmenistan,,,,,,,,0.09,0.055,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.12,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.255,0.29
Uganda,0.69,0.79,0.8533,0.9167,0.98,0.94,0.9,0.86,0.86,0.86,0.845,0.83,0.925,1.02,1.095,1.17,1.235,1.3,1.36,1.42,1.415,1.41,1.405,1.4,1.17,0.94
Ukraine,,,,,,,,0.49,0.43,0.37,0.42,0.47,0.51,0.55,0.68,0.81,0.845,0.88,0.945,1.01,1.18,1.35,1.26,1.17,1,0.83
"United Arab Emirates",,,,,,,,0.23,0.24,0.25,0.27,0.29,0.285,0.28,0.325,0.37,0.41,0.45,0.46,0.47,0.47,0.47,0.47,0.47,0.48,0.49
"United Kingdom",,,,,0.92,0.9833,1.0467,1.11,1.14,1.17,1.175,1.18,1.37,1.56,1.595,1.63,1.535,1.44,1.68,1.92,2.045,2.17,2.045,1.92,1.69,1.46
"United States",,0.32,0.3267,0.3333,0.34,0.3333,0.3267,0.32,0.395,0.47,0.435,0.4,0.47,0.54,0.585,0.63,0.595,0.56,0.66,0.76,0.865,0.97,0.865,0.76,0.735,0.71
Uruguay,,,,,0.89,0.8933,0.8967,0.9,1.045,1.19,0.825,0.46,0.795,1.13,1.18,1.23,1.205,1.18,1.335,1.49,1.73,1.97,1.885,1.8,1.65,1.5
Uzbekistan,,,,,0.32,0.25,0.18,0.11,0.125,0.14,0.26,0.38,0.365,0.35,0.6,0.85,1.1,1.35,1.135,0.92,0.97,1.02,1.02,1.02,1.025,1.03
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,1.31
Venezuela,,,,,0.03,0.0667,0.1033,0.14,0.13,0.12,0.085,0.05,0.045,0.04,0.035,0.03,0.025,0.02,0.0215,0.023,0.023,0.023,0.019,0.015,1.5075,3
Vietnam,,,,,0.34,0.3433,0.3467,0.35,0.365,0.38,0.36,0.34,0.41,0.48,0.575,0.67,0.735,0.8,0.84,0.88,1.015,1.15,1.095,1.04,0.92,0.8
"West Bank and Gaza",,,,,,,,0.86,0.97,1.08,1.035,0.99,1.08,1.17,1.23,1.29,1.315,1.34,1.525,1.71,1.79,1.87,1.82,1.77,1.655,1.54
Yemen,,,,,,,,0.26,0.235,0.21,0.21,0.21,0.2,0.19,0.245,0.3,0.3,0.3,0.325,0.35,0.465,0.58,0.64,0.7,0.81,0.92
Zambia,0.4,0.72,0.68,0.64,0.6,0.5767,0.5533,0.53,0.5775,0.625,0.6725,0.72,0.91,1.1,1.205,1.31,1.505,1.7,1.68,1.66,1.57,1.48,1.58,1.68,1.54,1.4
Zimbabwe,0.68,0.47,0.44,0.41,0.38,0.34,0.3,0.26,0.555,0.85,0.45,0.05,0.33,0.61,0.7825,0.955,1.1275,1.3,1.295,1.29,1.405,1.52,1.54,1.56,1.45,1.34
